gid	gname	chr	start	end	logCPM	logFC.FB.MB	PV.FB.MB	FDR.FB.MB	A17MB	A17FB	A16MB	A16FB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN134934_c4_g1_i2	NA	NA	NA	NA	6.10687602659273	0.686755324779036	0.000586077080754679	0.0145742256752625	6.85184180523205	5.69539612378689	6.47869147035996	5.92556902578022	6.29228174591824	5.4488334845594	5.98411503643481	6.39894311703223	5.4788371773355	5.8474873634906	4	2
TRINITY_DN134983_c5_g1_i2	NA	NA	NA	NA	2.09575284894301	-5.26511028156329	1.06928312061852e-05	0.000510306151357253	-2.7949554523257	3.95049979528331	-2.7949554523257	-2.7949554523257	-2.08403302413162	2.00361378979559	3.98836014162769	0.0951013086452748	2.53194061522617	-2.7949554523257	1	1
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	1.89564314961717	-4.39645559538731	1.8319909147525e-07	3.45583620191642e-05	-2.16524544163402	3.7113280796399	-2.10680833915382	0.158645865555766	-2.7949554523257	1.54472440916938	3.7099941192045	0.289419916998202	2.28428761001132	-0.950275903259907	1	1
TRINITY_DN135100_c1_g6_i1	NA	NA	NA	NA	1.47352761502897	-5.32999977054912	8.32653931285912e-06	0.000428373388749438	-2.7949554523257	3.261755602995	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.94183787355662	3.05925361672908	-0.395693898822935	2.25951436413033	-2.7949554523257	1	1
TRINITY_DN135100_c1_g7_i1	NA	NA	NA	NA	0.0991362599304176	-5.62276735200214	8.39248283126032e-07	9.1458238098144e-05	-2.7949554523257	1.7505191199543	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.0225187352321436	1.77425750186904	-1.74613847511871	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN135100_c2_g1_i2	ythdf1	scaffold_1290	1913	1913	4.63875328593202	-1.63582506289012	9.30439639786637e-06	0.000460725746499	3.58161439505942	5.79546131070476	3.14779535914074	3.38023222240662	3.40044165258661	4.4199952587804	6.01550895524184	4.11403568029808	5.17870146995191	3.62273591792536	1	1
TRINITY_DN135126_c5_g1_i1	NA	NA	NA	NA	2.78618158856833	-4.9401236591588	8.06901850010108e-07	8.94680635196813e-05	-1.72834411822014	4.39526117390443	-1.64282023750256	-2.28736347432474	-2.08403302413162	2.46539778678329	4.69748225587655	0.816540760143349	3.78083481484298	-2.19245455770144	1	1
TRINITY_DN135225_c6_g5_i1	NA	NA	NA	NA	2.11712955085081	1.78518316306259	0.00121227916380888	0.0286802455164358	2.63595048155573	2.10273281624272	1.56672953338821	1.39792409366353	3.14757742569621	0.204887940993521	-0.182279737429489	1.10178381391852	0.079082820891754	3.68270365845094	2	2
TRINITY_DN135594_c6_g2_i2	NA	NA	NA	NA	3.74414480463652	1.00056557429172	0.000867661088744494	0.0209388482445053	3.67363817615237	3.36558151423784	4.38131769337452	2.45704474280172	4.03441860773153	3.7998140081521	2.98656502647302	3.57600566290497	2.8631998103432	4.76454682673663	2	2
TRINITY_DN135618_c2_g1_i1	NA	NA	NA	NA	6.0282373883616	1.11314544223048	1.04670054759208e-05	0.000501123935013838	5.7570284653913	5.36297522013186	6.02935901974836	5.01010831336012	6.89566776044634	5.48447672427368	5.22552971782917	6.04569783596048	5.6742505480366	7.14267517282242	2	2
TRINITY_DN135640_c2_g9_i1	NA	NA	NA	NA	2.21663768610388	-7.01516777277334	5.72084185934421e-05	0.0018811430078434	-2.7949554523257	0.518406846690805	-2.7949554523257	5.37154666905267	-2.7949554523257	0.57411669854778	-2.7949554523257	-2.7949554523257	-2.7949554523257	-1.17512681433619	1	1
TRINITY_DN135643_c7_g7_i1	anxa4	Chr03	111802940	111802940	2.52948850354424	1.05927726466123	0.000993815256446763	0.02373494935155	3.56248369218091	1.68780142499704	2.48656469338176	2.28786086773009	3.162439941586	1.84391192428933	1.73928904438333	2.44820816384706	1.9545859528097	2.77948424867263	3	2
TRINITY_DN135643_c7_g8_i2	NA	NA	NA	NA	2.39180247543741	1.55708993230506	0.00196358081520984	0.0446239055541941	3.64664207959812	1.40549345711306	0.790227243970746	1.72402743040667	3.00643940918517	0.99495543693898	1.3793364728597	1.2017638891895	1.60725836007218	3.81873475523232	2	2
TRINITY_DN135666_c0_g3_i1	NA	NA	NA	NA	4.78883891318574	0.771608133736415	0.000292406440855232	0.00772310141495499	5.04553862219549	4.50392314471472	5.0556442179726	4.14100490438993	5.67449077996588	4.58063013906159	4.40570574824889	4.68422842828601	4.0786463897205	4.94678345131679	2	2
TRINITY_DN135690_c1_g2_i1	NA	NA	NA	NA	2.55809819803435	-4.67408517988565	8.67211533114801e-07	9.34664784334384e-05	-2.16524544163402	4.34533823652524	-2.10680833915382	-1.61542794997169	-1.82758353556673	2.46539778678329	4.44963364182229	0.878279789011777	3.04814236597774	-1.76872717215642	1	1
TRINITY_DN135709_c2_g4_i1	NA	NA	NA	NA	0.31455400664934	-5.86687223185819	7.22945480527125e-07	8.23503329258882e-05	-2.7949554523257	1.89633091268342	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.45113191096702	-1.74613847511871	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	3.47865966543679	8.060570069939	2.96173108228108e-52	8.19807163575404e-48	3.84966467374202	-2.7949554523257	5.10077488385878	-1.15879424702413	4.60973412926002	-2.7949554523257	-2.7949554523257	4.56257003223548	-2.7949554523257	3.76426618074571	3	2
TRINITY_DN135864_c0_g1_i1	srp14	Chr08	93926719	93926719	5.38107965738331	-1.06500093859916	7.57620657747065e-06	0.000400208774932037	4.16712378623343	5.60281974970171	5.23840089652599	6.28046841672611	4.99523155090138	5.59144715528758	5.84917796286994	4.90051443505221	5.62903154984988	4.13311508312639	1	1
TRINITY_DN135876_c4_g1_i1	NA	NA	NA	NA	1.84771352144074	1.21158404324602	0.00182117759030532	0.041725785839214	2.65413733591481	1.58829606659368	2.91493841787576	0.56637162241081	1.51153175789597	1.45911623403813	1.07724820374558	1.94121560639509	0.850189383952745	2.16222027968856	3	2
TRINITY_DN135896_c2_g3_i1	NA	NA	NA	NA	10.877643073849	4.58820485928538	1.01784555050452e-05	0.000491384324073753	6.51998821556151	7.25622872535255	6.52219440287626	7.57596840820715	12.6245392234278	7.74789750744551	6.47472845913208	8.0563317225094	6.70009859300635	13.463731714525	2	2
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	0.929238450545735	-3.93806084433859	3.71677868722605e-07	5.33090947943111e-05	-1.39345502623477	1.15033629830186	-1.64282023750256	1.87504446595512	-1.60991309624242	-2.13205637718634	1.90622568202568	-2.17726545849033	2.91170515386694	-0.950275903259907	1	1
TRINITY_DN135966_c1_g1_i10	NA	NA	NA	NA	5.2057923331097	0.722467006440813	9.88107384152227e-05	0.00295365144636433	5.37102590223543	4.6631833659052	5.84271407681798	4.46851517224977	5.3616519113745	4.84812140412557	4.85277950828118	5.46314758797508	5.10065077284943	5.51189419349728	3	2
TRINITY_DN136085_c2_g1_i1	NA	NA	NA	NA	1.14074550652747	-4.58680783075712	4.73817328353475e-07	6.15567931943256e-05	-2.7949554523257	2.795633630651	-1.64282023750256	-2.28736347432474	-2.08403302413162	1.32035311104154	3.03061614398109	-0.722335769265453	1.56744355820814	-2.19245455770144	1	1
TRINITY_DN136115_c2_g2_i1	NA	NA	NA	NA	2.40407764118574	-4.74118960691089	5.52203446416266e-05	0.0018305378918326	-2.7949554523257	3.97039814120398	-2.7949554523257	-2.28736347432474	-1.82758353556673	2.25290367395845	4.43877642512363	0.878279789011777	3.06253526114939	-2.7949554523257	1	1
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	2.87940951356179	-2.52193513854384	0.00176176507633742	0.0404358684187561	0.848015583504806	-0.480638882827848	1.38407464997261	0.733851118296102	1.62318126641973	2.96198104404801	1.23618478007604	1.33983281721687	5.64585652447656	0.499575235715082	1	1
TRINITY_DN136241_c3_g1_i3	NA	NA	NA	NA	2.73368837794291	1.42489183131638	1.37267898335791e-06	0.000123764671854551	2.77540383491595	1.44395402198404	3.32306867870538	2.05457191518589	3.29648441681247	1.94183787355662	1.80839840281923	3.66627618687508	2.04433948712524	3.12652436720849	3	2
TRINITY_DN136290_c1_g6_i1	NA	NA	NA	NA	2.00461844529991	-4.50282271940727	0.000122172889425878	0.00351532804501904	-1.72834411822014	3.90986033766109	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.80973498118014	3.80605849606007	0.613687697860479	2.42460753093052	-2.19245455770144	1	1
TRINITY_DN136373_c4_g8_i1	NA	NA	NA	NA	3.16398929422956	1.720008400429	0.00161452449804922	0.0373038715409035	4.93831265623317	2.19582232450914	1.9422413463124	2.03331525683112	4.69908706206736	2.22723888767312	1.70345191260304	1.8205973386169	2.18253518941364	2.01002782942753	3	2
TRINITY_DN136412_c0_g7_i1	NA	NA	NA	NA	1.06852245469433	2.41774196776159	0.00130055504672912	0.0306117038209711	-0.228070757284041	-1.47873223338648	3.13338789612151	0.235112139858252	-0.34659562736235	0.490286144076308	-0.852937280703689	2.48835743491312	-1.68986943936628	0.57384554786331	4	2
TRINITY_DN136506_c0_g1_i1	NA	NA	NA	NA	0.0321797667543068	2.76114798474613	0.000557850400999886	0.0139613915910279	-1.39345502623477	-1.21633309742912	1.17489577885319	-2.28736347432474	1.0504199151338	-1.05811514214409	-1.35908329434491	-1.74613847511871	-1.68986943936628	1.71414149704865	2	2
TRINITY_DN136506_c0_g2_i1	NA	NA	NA	NA	9.66973077739639	1.51115763203948	0.00218868154815517	0.0490747321290049	8.56799587325998	8.22826293779572	10.2843898283791	7.57550893237948	10.9456548151439	9.69312418076391	8.79611532489852	8.51899927925676	8.4622551298839	11.010611472591	2	2
TRINITY_DN136565_c2_g1_i2	NA	NA	NA	NA	5.41295392356297	0.899298498382891	0.00061349155344906	0.0151272259930588	5.23868854573681	4.99322830607179	5.76773856897728	3.71661551596626	6.11358222091439	5.47360306715799	5.06181330464249	5.73544026512417	4.71066060470808	5.95908285865292	3	2
TRINITY_DN136798_c0_g1_i1	NA	NA	NA	NA	2.45762355131506	-4.72275278246038	5.33907079507678e-05	0.0017762677837467	-2.7949554523257	4.26705723045057	-2.7949554523257	-2.7949554523257	-1.4208196750166	1.94183787355662	4.31955221287929	0.816540760143349	3.2249019956991	-2.19245455770144	1	1
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	1.40512916706803	-5.50912026511858	1.93688876955182e-07	3.55053517491354e-05	-2.7949554523257	3.17295538717011	-2.7949554523257	-2.7949554523257	-2.39613975678115	1.27096544370387	3.22007781745467	-0.918357284253413	2.20865396631844	-2.19245455770144	1	1
TRINITY_DN136909_c0_g1_i1	NA	NA	NA	NA	2.46959640666557	-5.07050176980648	8.46416162691751e-05	0.00257459333882502	-2.7949554523257	4.21240589752554	-2.7949554523257	-2.7949554523257	-2.7949554523257	2.2781198658244	4.34884544189405	0.684522250342624	3.25027151661632	-2.19245455770144	1	1
TRINITY_DN136977_c0_g1_i1	NA	NA	NA	NA	0.263798592013214	-4.3885589423235	0.000178416510111149	0.00491399900485234	-2.7949554523257	1.97723087348733	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.0558336195966	-0.722335769265453	0.556805184743991	-2.7949554523257	1	1
TRINITY_DN137020_c0_g1_i1	ag1	Chr09	55633147	55633147	0.220162594481539	-4.73614088553778	1.10988602686511e-05	0.000525156328608995	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.7949554523257	-2.08403302413162	-0.292602505849002	2.13867618007723	-1.41464212065866	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN137045_c0_g1_i1	NA	NA	NA	NA	2.77615453641627	-4.76492562563195	1.13752033077034e-05	0.000529185928667616	-1.72834411822014	4.57495958609463	-2.10680833915382	-2.7949554523257	-2.39613975678115	2.42080778233011	4.72455396496482	0.994355668626723	3.31180961151754	-1.44161015939541	1	1
TRINITY_DN137053_c0_g1_i1	NA	NA	NA	NA	0.270696404987474	-5.91422812937322	9.0439781872515e-08	2.3396010861974e-05	-2.7949554523257	1.71950105824868	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.867844710788138	2.2913257239102	-2.17726545849033	0.384208287250781	-2.7949554523257	1	1
TRINITY_DN137078_c0_g1_i1	NA	NA	NA	NA	0.383132922141993	-5.08259753787037	1.279285983626e-05	0.000578288503188531	-2.7949554523257	2.02874898921776	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	2.31526781927391	-1.14526394908515	0.977171676598341	-2.7949554523257	1	1
TRINITY_DN137138_c0_g1_i1	NA	NA	NA	NA	0.0619961240398297	-5.58329557066451	8.56562527094331e-07	9.29790225489062e-05	-2.7949554523257	1.51792947464491	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	1.80839840281923	-1.74613847511871	1.1488686436116	-2.7949554523257	1	1
TRINITY_DN137182_c0_g1_i1	NA	NA	NA	NA	1.98895418662216	-5.5134368035984	1.81177683103803e-06	0.000149847574709721	-2.7949554523257	3.80295213122182	-2.7949554523257	-2.7949554523257	-2.08403302413162	1.70206003365896	3.76318409683978	-0.256480086256985	2.91170515386694	-2.7949554523257	1	1
TRINITY_DN137223_c0_g1_i1	NA	NA	NA	NA	0.288857140021615	-5.34661031093691	2.96255585791831e-06	0.000211323983473767	-2.7949554523257	2.12657433956788	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.0225187352321436	1.84175001296474	-1.41464212065866	1.25293884192637	-2.7949554523257	1	1
TRINITY_DN137228_c0_g1_i1	NA	NA	NA	NA	0.94585971509159	-5.40711476489197	7.63014478440142e-08	2.15512660849216e-05	-2.7949554523257	2.51769072937495	-2.10680833915382	-2.28736347432474	-2.7949554523257	1.41432860803839	2.79553585974635	-1.14526394908515	1.52649870631558	-2.7949554523257	1	1
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	4.11968463197687	-5.03083511062786	4.19128810560911e-06	0.000274266796130639	-1.12184419586996	5.96538357674388	-2.10680833915382	-1.61542794997169	-1.4208196750166	3.89253458785415	5.97286968119755	2.18057072285377	4.79926868820885	-2.19245455770144	1	1
TRINITY_DN137326_c0_g1_i1	NA	NA	NA	NA	0.351230715549852	-5.04770012203829	1.44770571614332e-05	0.000634058452893148	-2.7949554523257	1.89633091268342	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.490286144076308	2.40725031428145	-1.14526394908515	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN137342_c0_g1_i1	NA	NA	NA	NA	2.44506888060242	-4.72441938036828	6.94839260193229e-06	0.000380854469745516	-1.39345502623477	4.20122273302692	-2.7949554523257	-2.7949554523257	-1.82758353556673	2.03353729433503	4.3775557032296	0.613687697860479	3.11871253354159	-1.76872717215642	1	1
TRINITY_DN1373_c0_g1_i1	NA	NA	NA	NA	2.53911921947746	-4.80391881936762	2.99119264670215e-06	0.000212297980668501	-2.16524544163402	4.34533823652524	-2.7949554523257	-1.61542794997169	-2.08403302413162	2.39798508873628	4.32545863476735	0.878279789011777	3.2875084455517	-2.19245455770144	1	1
TRINITY_DN137441_c0_g1_i1	NA	NA	NA	NA	1.53878710299246	-4.90467175847121	1.32072425434166e-06	0.000120255418947952	-2.16524544163402	3.22909267870743	-2.7949554523257	-2.28736347432474	-2.08403302413162	1.16680901243254	3.47514485002315	-0.256480086256985	2.25951436413033	-2.7949554523257	1	1
TRINITY_DN137450_c0_g1_i1	NA	NA	NA	NA	0.147550050320544	-4.89289247222048	7.57012447837442e-06	0.000400208774932037	-2.7949554523257	1.7505191199543	-2.7949554523257	-2.7949554523257	-2.39613975678115	-0.292602505849002	2.0558336195966	-1.41464212065866	0.850189383952745	-2.7949554523257	1	1
TRINITY_DN137464_c0_g1_i1	zmcm3	scaffold_13	986796	986796	0.740684476343509	-5.24461881868577	3.62462636643992e-07	5.28165687188149e-05	-2.7949554523257	2.15002826208756	-2.10680833915382	-2.7949554523257	-2.39613975678115	0.490286144076308	2.65250531533654	-1.41464212065866	1.85887602510425	-2.7949554523257	1	1
TRINITY_DN137495_c0_g1_i1	NA	NA	NA	NA	0.75550749921328	-3.03714205716148	2.46180449163059e-05	0.000966563806075672	-1.72834411822014	2.49954640500362	-1.64282023750256	-0.812472192196067	-1.1038786346467	0.57411669854778	2.40725031428145	-0.0128447258788686	0.71094223789243	-1.76872717215642	1	1
TRINITY_DN137542_c0_g1_i1	NA	NA	NA	NA	0.726401612504931	-5.4680625405482	2.08775787958944e-06	0.000165509138229814	-2.7949554523257	2.42459724256402	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.490286144076308	2.57529517510793	-1.14526394908515	1.52649870631558	-2.7949554523257	1	1
TRINITY_DN137805_c0_g1_i1	NA	NA	NA	NA	0.0233686311339502	-5.54222774107347	4.67557813445069e-07	6.15567931943256e-05	-2.7949554523257	1.68780142499704	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	1.62899111302145	-2.17726545849033	0.977171676598341	-2.19245455770144	1	1
TRINITY_DN137888_c0_g1_i1	NA	NA	NA	NA	1.20659884261485	-4.87188277297853	3.03224692987227e-05	0.00113189097549802	-2.16524544163402	3.05366952822148	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.867844710788138	3.1148776272106	-0.395693898822935	1.56744355820814	-2.7949554523257	1	1
TRINITY_DN137939_c0_g1_i1	atr	Chr05	116280008	116280008	0.661425147085741	-4.36891651942669	1.36675453746507e-05	0.000609207175475576	-2.16524544163402	2.48117097551699	-2.7949554523257	-2.7949554523257	-2.08403302413162	0.99495543693898	2.21701896523231	-0.722335769265453	1.20184193989571	-2.7949554523257	1	1
TRINITY_DN137976_c0_g1_i1	NA	NA	NA	NA	0.427503925456108	-4.54248404573378	1.55094010583296e-05	0.000664551426152573	-2.7949554523257	2.02874898921776	-2.7949554523257	-2.7949554523257	-1.82758353556673	-0.0225187352321436	2.0271274987384	-1.14526394908515	1.68373587196089	-2.7949554523257	1	1
TRINITY_DN138081_c0_g1_i1	LOC100497714-like	Chr07	103504489	103504489	0.488921526290994	-5.04475543070295	1.89618174318199e-06	0.000153465817072108	-2.7949554523257	2.05383419281677	-2.7949554523257	-2.7949554523257	-2.08403302413162	0.57411669854778	2.45113191096702	-1.41464212065866	0.977171676598341	-2.7949554523257	1	1
TRINITY_DN138198_c0_g1_i1	ube2q2	Chr03	80533395	80533395	0.971003744658245	-4.33448382350971	5.16025089441497e-05	0.00173269906212541	-2.7949554523257	2.7035284126912	-2.7949554523257	-2.28736347432474	-2.7949554523257	0.653342464118766	2.94112637827362	-0.256480086256985	1.20184193989571	-1.76872717215642	1	1
TRINITY_DN13825_c0_g1_i1	NA	NA	NA	NA	2.09728561612478	-4.9502532014193	2.31419033869524e-06	0.000177266662449647	-2.7949554523257	3.75786735167227	-2.7949554523257	-1.61542794997169	-2.39613975678115	1.97305646048212	4.06802365908513	0.377571295150074	2.70705701029885	-2.19245455770144	1	1
TRINITY_DN138281_c0_g1_i1	NA	NA	NA	NA	1.28157573494278	-6.14535979860729	5.39426319517987e-08	1.91427186208434e-05	-2.7949554523257	3.13819366671206	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.653342464118766	3.20733972463957	-1.41464212065866	1.9233828586932	-2.7949554523257	1	1
TRINITY_DN138342_c0_g1_i1	NA	NA	NA	NA	0.577419404538582	-4.34558432192664	0.000277383221582735	0.00733330236237832	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.728443087678769	2.55532926252847	-0.395693898822935	1.25293884192637	-2.7949554523257	1	1
TRINITY_DN138433_c0_g1_i1	NA	NA	NA	NA	0.404569556403987	-5.11015352227168	8.38637542447671e-06	0.000429084790664539	-2.7949554523257	1.92380471893649	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.31526781927391	-1.14526394908515	1.1488686436116	-2.7949554523257	1	1
TRINITY_DN138452_c0_g1_i1	polr1c	Chr05	234976	234976	0.213633001649744	-5.75040100855435	6.08722448141013e-07	7.26268851919968e-05	-2.7949554523257	2.05383419281677	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.0956606309588249	1.93741419384701	-1.74613847511871	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN138522_c0_g1_i1	NA	NA	NA	NA	0.507792679940461	-5.22111774163575	6.59889305723923e-06	0.000366781847036912	-2.7949554523257	2.38561008846235	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.653342464118766	2.24221553189193	-1.14526394908515	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN138567_c0_g1_i1	NA	NA	NA	NA	1.12103537900033	-4.46625311844421	5.12861988161746e-06	0.000312000435875102	-2.7949554523257	2.795633630651	-1.29229967613708	-1.61542794997169	-2.7949554523257	1.11176809555219	2.97157726301275	-0.395693898822935	1.64600381744771	-2.7949554523257	1	1
TRINITY_DN138681_c0_g1_i1	NA	NA	NA	NA	0.486132319271993	-4.89632754159367	3.13052758281428e-05	0.00115448296875369	-2.7949554523257	2.28326761012715	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	2.26697958530841	-0.918357284253413	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN1386_c0_g1_i1	NA	NA	NA	NA	0.481424187162063	-4.64864586254671	1.87271913934922e-06	0.000152470289318054	-1.72834411822014	2.17310698520658	-2.7949554523257	-2.28736347432474	-2.7949554523257	1.05454370968402	2.0558336195966	-1.14526394908515	1.0367035240059	-2.7949554523257	1	1
TRINITY_DN138717_c0_g1_i1	fgl2	Chr03	68520190	68520190	0.272709813922253	-4.17683902891022	0.000695290040508602	0.0170014384463587	-2.7949554523257	1.95076509300918	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.625169655982334	2.24221553189193	-0.549790102435933	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN138755_c0_g1_i1	NA	NA	NA	NA	1.24734402424825	-5.48687346812287	5.09132774670209e-06	0.000310665045133976	-2.7949554523257	2.93716937051207	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.799826969534611	3.18152108317437	-0.722335769265453	2.07305796082432	-2.7949554523257	1	1
TRINITY_DN138829_c0_g1_i1	NA	NA	NA	NA	0.533267496434279	-5.25309215617994	7.22478533597533e-06	0.000389828573293951	-2.7949554523257	2.10273281624272	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.57411669854778	2.61441670004143	-1.14526394908515	0.71094223789243	-2.7949554523257	1	1
TRINITY_DN138845_c0_g1_i1	NA	NA	NA	NA	0.684837100782951	-6.28143159921681	6.6803273051969e-08	2.10288039586923e-05	-2.7949554523257	2.17310698520658	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.490286144076308	2.77841352320317	-1.74613847511871	1.35000429761805	-2.7949554523257	1	1
TRINITY_DN138846_c0_g1_i1	NA	NA	NA	NA	2.21287102269115	-5.22273643828306	1.81055495160896e-05	0.000752301801718631	-2.7949554523257	3.78807986991551	-2.7949554523257	-2.7949554523257	-2.7949554523257	2.11975488699427	4.30766632731371	0.195529773326246	2.74324504525976	-1.76872717215642	1	1
TRINITY_DN139125_c0_g1_i1	NA	NA	NA	NA	0.130116659276492	-3.36637624779815	5.81281501030456e-05	0.00190187611684669	-1.39345502623477	1.68780142499704	-1.64282023750256	-1.36911962102289	-2.39613975678115	-0.625169655982334	1.90622568202568	-0.918357284253413	0.635931226883381	-2.7949554523257	1	1
TRINITY_DN139541_c0_g1_i1	NA	NA	NA	NA	0.150593971500167	-4.81519165048729	1.30989040605166e-05	0.000588600104537497	-2.16524544163402	1.7505191199543	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.151249604638113	2.13867618007723	-1.41464212065866	0.556805184743991	-2.7949554523257	1	1
TRINITY_DN139755_c0_g1_i1	NA	NA	NA	NA	1.65496598602156	-4.83349154189728	5.56607059443068e-05	0.00184072681067911	-2.7949554523257	3.42446989700188	-2.7949554523257	-2.7949554523257	-2.7949554523257	1.73885186545854	3.52732415421469	0.0951013086452748	2.10121590078816	-2.19245455770144	1	1
TRINITY_DN139875_c0_g1_i1	NA	NA	NA	NA	1.18403873195785	-5.26965299085938	1.6995859745865e-07	3.36032426975388e-05	-2.16524544163402	2.9638834332261	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.99495543693898	3.01608137758779	-1.14526394908515	1.89148994644757	-2.19245455770144	1	1
TRINITY_DN1399_c0_g1_i1	NA	NA	NA	NA	1.24584682036392	-5.80355805821464	3.72535026454525e-07	5.33090947943111e-05	-2.7949554523257	3.16146096117979	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.867844710788138	3.24522148041718	-1.14526394908515	1.30228774418126	-2.7949554523257	1	1
TRINITY_DN140025_c0_g1_i1	NA	NA	NA	NA	0.855979903948207	-4.33325428010874	0.000105592055414842	0.00311266037687201	-1.72834411822014	2.53560968965284	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.55532926252847	-0.395693898822935	1.89148994644757	-2.7949554523257	1	1
TRINITY_DN140091_c0_g1_i1	NA	NA	NA	NA	0.369410399168954	-6.63756451318966	2.87252703226325e-08	1.22325458850841e-05	-2.16524544163402	2.21818554608515	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.401282306245469	2.16526594941996	-2.7949554523257	0.782245154568444	-2.7949554523257	1	1
TRINITY_DN140117_c0_g1_i1	NA	NA	NA	NA	0.00984222434795754	-4.64530956581634	9.48935160027549e-05	0.00284577738131772	-2.7949554523257	1.68780142499704	-2.7949554523257	-2.7949554523257	-2.7949554523257	-0.625169655982334	1.93741419384701	-1.14526394908515	0.47308627809144	-2.7949554523257	1	1
TRINITY_DN140119_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	0.533717487928296	-4.83147548367205	3.6482246053141e-06	0.000246901851039351	-2.7949554523257	2.19582232450914	-2.7949554523257	-2.7949554523257	-2.08403302413162	0.799826969534611	2.26697958530841	-1.14526394908515	1.20184193989571	-2.7949554523257	1	1
TRINITY_DN140209_c0_g1_i1	piga-like	Chr02	32957552	32957552	1.86213451626675	-5.29015673167237	6.56596932572055e-07	7.73387365684871e-05	-2.7949554523257	3.67136460456301	-2.7949554523257	-2.28736347432474	-1.82758353556673	1.70206003365896	3.78906132687224	-0.256480086256985	2.33259332098195	-2.7949554523257	1	1
TRINITY_DN140326_c0_g1_i1	NA	NA	NA	NA	0.773458505671653	-4.62173890104103	1.15767274430536e-05	0.000534560428070192	-2.16524544163402	2.36571416513326	-2.7949554523257	-2.7949554523257	-2.39613975678115	0.799826969534611	2.77841352320317	-0.722335769265453	1.09387587118152	-2.7949554523257	1	1
TRINITY_DN140349_c0_g1_i1	NA	NA	NA	NA	0.322236568705949	-5.01509596528551	4.12115169461478e-06	0.000270958382201751	-2.16524544163402	1.95076509300918	-2.7949554523257	-2.7949554523257	-2.7949554523257	0.204887940993521	2.21701896523231	-1.41464212065866	0.91507716123149	-2.7949554523257	1	1
TRINITY_DN14043_c0_g1_i1	NA	NA	NA	NA	2.66479762477628	-5.33071147196733	5.51205929212061e-06	0.000328822847426505	-2.7949554523257	4.34533823652524	-2.7949554523257	-2.7949554523257	-2.08403302413162	2.89835598349191	4.46576778557657	0.539194866171892	3.52429244533807	-2.19245455770144	1	1
TRINITY_DN141492_c0_g1_i1	bmf	Chr08	93964574	93964574	0.371592567242516	-4.78174635471165	2.31829955949322e-06	0.000177266662449647	-2.7949554523257	2.05383419281677	-2.7949554523257	-2.28736347432474	-2.7949554523257	0.306424446919045	2.13867618007723	-1.14526394908515	1.0367035240059	-2.19245455770144	1	1
