gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	2.3192172495401	-2.97607115239346	3.27140595094624e-14	8.50096288195681e-13
TRINITY_DN133859_c1_g1_i1	NA	NA	NA	NA	6.07347551953663	-2.68392632121739	9.68195383129832e-17	3.08872595055834e-15
TRINITY_DN133914_c2_g2_i4	NA	NA	NA	NA	1.77408423010702	-2.17915089491605	8.7968487543744e-07	9.85449108252843e-06
TRINITY_DN134273_c0_g1_i11	NA	NA	NA	NA	3.0689677793113	-2.54221547039362	1.5531478635755e-14	4.17276865635612e-13
TRINITY_DN124410_c0_g4_i3	NA	NA	NA	NA	3.14527261057263	-2.49201990015568	3.56686111590901e-13	8.48618495512986e-12
TRINITY_DN80690_c2_g2_i1	NA	NA	NA	NA	2.40685020945534	-3.0165475907162	1.5277143257649e-15	4.41800350399651e-14
TRINITY_DN134660_c1_g2_i1	NA	NA	NA	NA	3.78276706742226	-3.64076104770545	3.49222385733376e-21	1.51142971791295e-19
TRINITY_DN119554_c2_g4_i2	NA	NA	NA	NA	6.48599181153585	-3.28662128381905	1.94140025774012e-28	1.29233053377441e-26
TRINITY_DN134955_c0_g2_i1	NA	NA	NA	NA	1.54629963562127	-2.60142647248361	7.95971536884791e-11	1.50877654099193e-09
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	4.3239849039296	-8.74788431459325	6.52762309386583e-76	1.79949540115897e-73
TRINITY_DN58689_c0_g1_i1	NA	NA	NA	NA	3.1098019969905	-2.01708285831972	1.89944939237621e-07	2.38130674688312e-06
TRINITY_DN96200_c0_g1_i1	NA	NA	NA	NA	1.66453400272309	-2.13733759046851	1.19846244634652e-07	1.54291393727108e-06
TRINITY_DN102065_c0_g1_i1	NA	NA	NA	NA	5.97896856364189	-2.14436820860698	6.37871582790624e-14	1.6226378217388e-12
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	4.29660422280066	-8.70856839459337	1.36870367072602e-87	4.75521404067855e-85
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	3.3560530348032	-11.0135300241488	7.08279578410955e-62	1.36086262633778e-59
TRINITY_DN124820_c0_g1_i1	NA	NA	NA	NA	2.95809960499722	2.02002636405751	5.06002889162409e-06	4.99931642965992e-05
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	2.22760598073471	-3.52087953373655	5.5131603137823e-18	1.92596104515354e-16
TRINITY_DN121815_c5_g2_i6	NA	NA	NA	NA	5.38831856572249	-2.29310078088181	1.63019371266662e-16	5.11062706312124e-15
TRINITY_DN122526_c0_g1_i6	NA	NA	NA	NA	2.11320063592529	-2.67230135928496	3.27617700018505e-10	5.81051755795058e-09
TRINITY_DN71808_c0_g2_i1	NA	NA	NA	NA	0.294151993314231	-2.12200023105617	0.00240802614892674	0.0132997297885627
TRINITY_DN130280_c0_g1_i1	NA	NA	NA	NA	4.79837401671686	-2.75667563063258	2.0438250564755e-22	9.49367968540872e-21
TRINITY_DN115324_c0_g1_i4	NA	NA	NA	NA	1.71772004419074	-4.00330416554776	3.83234080565237e-19	1.48390576355657e-17
TRINITY_DN131492_c6_g1_i2	NA	NA	NA	NA	6.12926887925352	-4.61071686675213	1.01670529951835e-51	1.50793449160143e-49
TRINITY_DN124521_c0_g1_i1	NA	NA	NA	NA	5.98494839480773	-5.30309243979824	2.19300527842853e-65	4.59661155962845e-63
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	4.90606824494983	-14.1141658030891	4.12976047194003e-82	1.2773046962115e-79
TRINITY_DN120071_c0_g1_i2	NA	NA	NA	NA	6.26915711652628	-12.7045222506078	1.02563211309607e-132	4.05578215154064e-129
TRINITY_DN119475_c1_g2_i1	NA	NA	NA	NA	7.29032401309756	-4.34421305222346	1.59995600240224e-27	1.01192229757919e-25
TRINITY_DN124764_c1_g1_i2	NA	NA	NA	NA	3.02318630233737	-2.31207472496283	9.95458954897772e-12	2.04262378754994e-10
TRINITY_DN123704_c2_g3_i1	NA	NA	NA	NA	7.94084787461721	-2.52164998700947	5.02316036759605e-05	0.000415110437416002
TRINITY_DN108653_c0_g1_i2	NA	NA	NA	NA	4.40567733569844	-2.98035578229773	4.0473378656981e-27	2.49147045994745e-25
TRINITY_DN122285_c0_g1_i1	NA	NA	NA	NA	1.08259704707396	-2.05482472504272	0.00140220418374183	0.00832850175832793
TRINITY_DN123679_c0_g1_i1	NA	NA	NA	NA	3.15914832746137	-2.25305105065409	1.52854492479146e-11	3.09640226697772e-10
TRINITY_DN120956_c1_g1_i8	NA	NA	NA	NA	2.69377508872904	-2.95949386653828	6.06230819007424e-17	1.96865890290221e-15
TRINITY_DN135232_c0_g3_i5	NA	NA	NA	NA	6.66391534475195	2.63596412244301	6.52261835743895e-07	7.46847163798495e-06
TRINITY_DN125566_c0_g1_i2	NA	NA	NA	NA	3.66273936671942	-2.03734004404365	1.39261879159897e-09	2.29646279535326e-08
TRINITY_DN120555_c0_g2_i5	NA	NA	NA	NA	2.17879833501943	-3.4183631961245	1.79475735354382e-19	7.09013021815861e-18
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.53280758024983	-10.7363672835874	1.08017744087708e-31	8.22686494159897e-30
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	4.66075491383551	-2.4614210706164	4.03166916220712e-19	1.5587072148155e-17
TRINITY_DN124202_c0_g1_i1	NA	NA	NA	NA	3.0299243804289	-2.05045906183093	3.33620277149384e-08	4.63124108870426e-07
TRINITY_DN116845_c0_g1_i1	NA	NA	NA	NA	3.98841916625926	-2.36175462513041	2.14042650331239e-14	5.67246572382538e-13
TRINITY_DN132528_c4_g1_i3	NA	NA	NA	NA	2.73592513863745	-2.62642755499484	3.05559206867086e-12	6.63492517513958e-11
TRINITY_DN124746_c10_g3_i2	NA	NA	NA	NA	3.98642427312848	-4.14805363284454	4.02176573649746e-34	3.50515541611851e-32
TRINITY_DN126888_c6_g1_i1	NA	NA	NA	NA	3.0620479027159	4.33304646879068	0.000372477429482515	0.00257895369998388
TRINITY_DN117568_c0_g1_i2	NA	NA	NA	NA	3.42274863773766	-2.65223328712516	5.67915665229325e-16	1.70657311629694e-14
TRINITY_DN125420_c4_g6_i2	NA	NA	NA	NA	1.70003810614354	-2.70611918978709	1.70758963937556e-08	2.47332315441707e-07
TRINITY_DN124523_c1_g1_i1	NA	NA	NA	NA	5.95419886252017	-6.90005134072123	1.68633076577566e-66	3.62446787132223e-64
TRINITY_DN130492_c2_g4_i4	NA	NA	NA	NA	3.0247436520945	-2.26309092463824	7.46025840328665e-12	1.56369482334013e-10
TRINITY_DN124913_c0_g1_i4	NA	NA	NA	NA	4.19783952620501	-2.30309416365671	2.39313195427986e-16	7.43806527260364e-15
TRINITY_DN135805_c1_g2_i2	NA	NA	NA	NA	3.85470562785818	-2.72621076218845	4.09762741178249e-20	1.68707835093551e-18
TRINITY_DN134345_c1_g1_i4	NA	NA	NA	NA	1.80501332088701	-2.41832983468249	1.9213345783629e-09	3.10770966686478e-08
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	1.81957406873943	-3.38988877916794	1.76181728251647e-14	4.7034957809666e-13
TRINITY_DN124163_c0_g1_i1	NA	NA	NA	NA	1.09712031349718	-2.03789812722133	7.18327233264805e-06	6.92181431993237e-05
TRINITY_DN120594_c0_g1_i5	NA	NA	NA	NA	4.90801031517241	-2.17456466999685	3.28438186079698e-17	1.08886918632069e-15
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	2.97215796207801	-3.296527467101	1.07631487823557e-23	5.54827193939239e-22
TRINITY_DN123723_c3_g4_i1	NA	NA	NA	NA	4.18431180036549	-2.77951443715267	1.57754910868602e-21	6.92211081219634e-20
TRINITY_DN118108_c0_g2_i1	NA	NA	NA	NA	3.43907610610114	-2.00127196830711	1.32714408992428e-10	2.45507136459953e-09
TRINITY_DN131783_c3_g1_i1	NA	NA	NA	NA	1.50807195894677	3.25931861554015	5.32574445161103e-07	6.20163134902474e-06
TRINITY_DN133539_c0_g1_i1	NA	NA	NA	NA	5.50260436670874	-3.40690815520809	4.85454090083382e-26	2.82387308089329e-24
TRINITY_DN123537_c0_g3_i1	NA	NA	NA	NA	1.04212496802657	-3.83913404315714	2.33751365588891e-13	5.66227519968048e-12
TRINITY_DN123683_c2_g1_i2	NA	NA	NA	NA	1.5881436660944	-2.55541983379638	2.73977383969965e-08	3.84751628585064e-07
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	3.19184244606883	-12.3988588947816	1.19991566556072e-54	1.93836058025165e-52
TRINITY_DN118193_c0_g1_i1	NA	NA	NA	NA	5.39775451214812	-3.22560980125461	2.7470496345599e-30	2.00203082849736e-28
TRINITY_DN120485_c1_g3_i1	NA	NA	NA	NA	1.35527694848047	-4.46826064837839	3.40284958868561e-18	1.20535015737772e-16
TRINITY_DN123418_c0_g1_i3	NA	NA	NA	NA	5.95859732747782	-2.44684472920537	2.12319273524022e-16	6.62342117480473e-15
TRINITY_DN69456_c0_g2_i1	NA	NA	NA	NA	2.05770081396986	-8.47907814040321	2.12341427116766e-40	2.3724243500156e-38
TRINITY_DN136200_c5_g6_i1	NA	NA	NA	NA	3.41558891584814	-2.42998668832288	2.43875499977805e-13	5.87943957265884e-12
TRINITY_DN126600_c0_g1_i1	NA	NA	NA	NA	4.29316454157438	-2.25357835738192	2.41316405707631e-14	6.35541711480471e-13
TRINITY_DN136036_c1_g1_i1	NA	NA	NA	NA	4.0805917164916	-2.30102603192925	1.13301263726915e-14	3.06348256998083e-13
TRINITY_DN115817_c2_g3_i1	NA	NA	NA	NA	1.88143676420712	-3.22819129283944	0.00621105511470545	0.0297665872674149
TRINITY_DN114798_c0_g1_i1	NA	NA	NA	NA	2.62894414931469	-2.20994909913429	2.46653136180944e-11	4.91021729970259e-10
TRINITY_DN92751_c0_g1_i1	NA	NA	NA	NA	4.22142410118923	-2.22522462932251	2.87928474359054e-14	7.51280037725753e-13
TRINITY_DN132173_c9_g2_i1	NA	NA	NA	NA	3.91953530233799	-13.1264925406258	4.03799979043781e-72	9.39557345734714e-70
TRINITY_DN130202_c0_g1_i3	NA	NA	NA	NA	3.94013647413699	-3.54497641981189	4.2982158482362e-28	2.80234833786546e-26
TRINITY_DN124784_c1_g2_i1	NA	NA	NA	NA	5.06221389309073	-3.9401628951275	3.58217234960151e-39	3.8012993778491e-37
TRINITY_DN124463_c0_g2_i3	NA	NA	NA	NA	4.71897814568067	-2.56536107061829	4.31344801744735e-08	5.8879261904467e-07
TRINITY_DN132128_c1_g1_i4	NA	NA	NA	NA	4.12800498845818	-2.56155767986682	4.04798522747146e-16	1.23247300527168e-14
TRINITY_DN124874_c1_g1_i1	NA	NA	NA	NA	4.63825508484147	2.24595832895832	9.90037299507891e-05	0.000770934172248054
TRINITY_DN123345_c0_g1_i3	NA	NA	NA	NA	1.87392750443247	-2.05804303439848	1.96465470688736e-07	2.45819302792685e-06
TRINITY_DN123033_c3_g1_i6	NA	NA	NA	NA	1.97032287111338	-2.05701424852485	2.41450760464747e-07	2.97554625214135e-06
TRINITY_DN117806_c0_g1_i1	NA	NA	NA	NA	3.41545931192758	-2.49411509177545	1.37561650311267e-15	3.99637866574383e-14
TRINITY_DN129986_c2_g2_i1	NA	NA	NA	NA	5.29353099055784	-2.00667092876042	2.62892114663836e-14	6.90214266263375e-13
TRINITY_DN14037_c0_g1_i1	NA	NA	NA	NA	5.20055279926313	-2.15211781508846	2.60067046958907e-16	8.04368346947779e-15
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	1.17471840921708	-10.3636135001801	1.95542246990671e-32	1.54979452130544e-30
TRINITY_DN122337_c0_g3_i1	NA	NA	NA	NA	1.22205759909964	-3.48614288125088	9.48203098101174e-15	2.59141454461659e-13
TRINITY_DN120784_c2_g1_i1	NA	NA	NA	NA	3.84889376926526	-4.16525234469479	1.05651927073128e-33	8.93181391476224e-32
TRINITY_DN123257_c0_g1_i1	NA	NA	NA	NA	0.940164323201979	-5.86844426437885	1.66185782212864e-23	8.4127820528596e-22
TRINITY_DN120025_c0_g1_i4	NA	NA	NA	NA	4.24998497750132	-3.13190067216753	3.97599900239148e-28	2.5989506881096e-26
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	5.16016661372213	-3.61023331135171	7.43063421689065e-37	7.19296736674736e-35
TRINITY_DN93157_c0_g4_i1	NA	NA	NA	NA	3.32541818981781	-2.09598700607597	3.82487966406642e-10	6.75533412535185e-09
TRINITY_DN128742_c10_g1_i1	NA	NA	NA	NA	3.48273958965788	-2.24610026949483	2.13755347607412e-11	4.2855834988294e-10
TRINITY_DN134014_c0_g1_i2	NA	NA	NA	NA	2.6794688762838	-2.4108957581477	1.00651962365212e-10	1.88672215041132e-09
TRINITY_DN130516_c2_g3_i1	NA	NA	NA	NA	1.2780923745088	-7.66246993962412	8.27220668549276e-33	6.70286600503091e-31
TRINITY_DN82961_c0_g2_i1	NA	NA	NA	NA	3.12222257029331	2.18617623543937	0.00780000051756302	0.0358506004216081
TRINITY_DN131183_c0_g1_i4	NA	NA	NA	NA	5.32743456286062	-7.09365848132399	4.25993547069992e-88	1.50056226955405e-85
TRINITY_DN133247_c2_g5_i5	NA	NA	NA	NA	1.67071796541977	-2.28984110392725	4.70146072396662e-05	0.000391716316955458
TRINITY_DN129939_c4_g4_i3	NA	NA	NA	NA	2.02981472725238	-7.02203404648556	1.75195832888595e-39	1.90700288142513e-37
TRINITY_DN133129_c1_g4_i3	NA	NA	NA	NA	4.68775022944582	-3.61452397284823	7.8185490347657e-33	6.35557822499127e-31
TRINITY_DN131754_c2_g2_i2	NA	NA	NA	NA	3.68280162074674	-2.04476652887265	4.20811286588846e-09	6.52360382057843e-08
TRINITY_DN128913_c0_g2_i1	NA	NA	NA	NA	5.74785643303066	-2.28726271067943	2.93120518630652e-13	7.01332320142509e-12
TRINITY_DN131519_c3_g2_i3	NA	NA	NA	NA	0.0938020119880409	-2.33442064514996	9.89199671179211e-06	9.28112706434758e-05
TRINITY_DN132809_c9_g3_i1	NA	NA	NA	NA	3.66534741512437	2.05555555032631	6.71111554802672e-05	0.00054240698702694
TRINITY_DN124190_c0_g2_i1	NA	NA	NA	NA	5.05265202557016	-4.09225343676431	1.88631910039511e-37	1.88349704819767e-35
TRINITY_DN135651_c3_g4_i1	NA	NA	NA	NA	1.58948873160418	2.48611997039992	0.00067453697360493	0.00439106948782552
TRINITY_DN131766_c7_g1_i1	NA	NA	NA	NA	2.99259869283456	-2.05688667431578	1.01669154014752e-08	1.50967979164059e-07
TRINITY_DN115184_c0_g1_i1	NA	NA	NA	NA	0.626543848654847	-4.25181110427525	1.57363219041702e-13	3.85981234171726e-12
TRINITY_DN127333_c1_g1_i5	NA	NA	NA	NA	5.66781903590684	2.46789679001771	0.000940916675054176	0.00587337649833227
TRINITY_DN131011_c0_g1_i2	NA	NA	NA	NA	1.53900687684667	-2.6516574186121	8.25910056227651e-10	1.40111912013684e-08
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.380341198209184	2.77901256367352	0.00348816226473753	0.0182825013417016
TRINITY_DN131300_c5_g1_i1	NA	NA	NA	NA	4.7305249681126	-2.07295700278531	3.4321571252198e-12	7.42083282266195e-11
TRINITY_DN125652_c0_g2_i2	NA	NA	NA	NA	3.58233027213995	-5.50447741550289	1.84907866683256e-33	1.52756785499047e-31
TRINITY_DN96290_c0_g1_i1	NA	NA	NA	NA	4.79873936675366	-2.0546513595707	0.00417240083113789	0.0213347640885724
TRINITY_DN110885_c0_g1_i1	NA	NA	NA	NA	3.86506715799292	-2.26351965162224	1.35376781502524e-14	3.64096069190565e-13
TRINITY_DN125558_c1_g1_i5	NA	NA	NA	NA	1.91721178499318	-3.23379989310204	6.94295799498259e-07	7.92115612544977e-06
TRINITY_DN117170_c0_g1_i1	NA	NA	NA	NA	2.20375411031208	4.24623481079358	7.53208475237292e-05	0.00060261430122928
TRINITY_DN120991_c0_g2_i2	NA	NA	NA	NA	5.7846669873118	-2.60536379840589	3.06874294857813e-17	1.02004532977508e-15
TRINITY_DN127143_c0_g1_i1	NA	NA	NA	NA	4.24253731628918	-2.1984732490505	3.75707683280745e-12	8.08887798248409e-11
TRINITY_DN128285_c6_g3_i4	NA	NA	NA	NA	5.11439465930987	-2.64474109798902	3.05096037276043e-24	1.62559783558719e-22
TRINITY_DN128427_c0_g2_i2	NA	NA	NA	NA	4.56813145746757	-2.6707555902757	1.98125048778913e-18	7.17835355304397e-17
TRINITY_DN131157_c1_g4_i5	NA	NA	NA	NA	4.03468714951679	-3.9692962195139	6.39495703562293e-21	2.72586387121796e-19
TRINITY_DN130883_c0_g1_i2	NA	NA	NA	NA	3.17939270529982	-3.44380623457922	1.27958730986247e-16	4.0515472350477e-15
TRINITY_DN118157_c1_g1_i1	NA	NA	NA	NA	6.80402777112472	-4.8084283717081	2.05453004392639e-54	3.29791082114311e-52
TRINITY_DN131558_c2_g1_i1	NA	NA	NA	NA	6.21719044104486	-2.15801816717848	2.2830418099939e-14	6.02523479553229e-13
TRINITY_DN107311_c0_g1_i1	NA	NA	NA	NA	1.50152172550058	-2.19680718293316	1.49597951742238e-05	0.000135794676166307
TRINITY_DN134780_c2_g1_i3	NA	NA	NA	NA	5.17571373474034	-4.72410521035961	5.29653217129898e-35	4.83203773124045e-33
TRINITY_DN118878_c0_g2_i1	NA	NA	NA	NA	5.62061842583692	-2.39514820173473	1.43228321011881e-19	5.71156710299263e-18
TRINITY_DN124417_c1_g2_i3	NA	NA	NA	NA	0.595812221825164	-2.12564741108832	0.00879007568337623	0.0396538419569171
TRINITY_DN129938_c0_g1_i3	NA	NA	NA	NA	4.81323312126087	-2.33834124732838	2.50507049613415e-18	8.94839407365555e-17
TRINITY_DN126754_c2_g1_i1	NA	NA	NA	NA	3.84716809473643	-2.98734467145487	7.71898982139295e-13	1.78947915767978e-11
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.429925380823452	-2.82082370178767	1.31993101535688e-07	1.68815382811302e-06
TRINITY_DN116819_c1_g1_i1	NA	NA	NA	NA	3.48242125916121	-2.76509538168531	1.15070673778489e-08	1.69778617759302e-07
TRINITY_DN118320_c0_g1_i1	NA	NA	NA	NA	4.94042702992708	-2.66396253362932	5.92901762667016e-23	2.84794971681077e-21
TRINITY_DN126595_c0_g1_i2	NA	NA	NA	NA	4.85996823568815	-2.06947781519829	5.91443715532523e-15	1.63400822585358e-13
TRINITY_DN127277_c0_g2_i2	NA	NA	NA	NA	4.45682033516757	2.49949457359212	3.20381812196775e-09	5.04690901921404e-08
TRINITY_DN130576_c1_g4_i1	NA	NA	NA	NA	4.98657649689176	-4.13972122159145	6.19098034839119e-46	7.85078217979487e-44
TRINITY_DN110999_c0_g1_i1	NA	NA	NA	NA	2.33646337762743	-2.05134236078082	1.65522282632336e-08	2.40021505552962e-07
TRINITY_DN131867_c1_g3_i1	NA	NA	NA	NA	1.52133000446959	-2.6065566935221	1.14084623979193e-08	1.68613883062955e-07
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	1.75140537315057	-10.9434085084237	2.92308347753497e-43	3.49694543194537e-41
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.14197348366491	-4.3481065228186	4.64786596291991e-30	3.3205401845514e-28
TRINITY_DN123402_c0_g1_i1	NA	NA	NA	NA	5.76198098815598	-2.9272934721843	2.02187656281052e-19	7.95020672651169e-18
TRINITY_DN134898_c1_g7_i3	NA	NA	NA	NA	0.629050487227803	3.4319860123409	5.62440154525778e-06	5.50332067865848e-05
TRINITY_DN128408_c3_g7_i3	NA	NA	NA	NA	6.37041381937587	-2.34332072604655	8.42152112242691e-17	2.70362808489863e-15
TRINITY_DN118389_c0_g1_i1	NA	NA	NA	NA	5.16874611377391	-2.02435821936543	2.65856738183644e-13	6.38509336535377e-12
TRINITY_DN127559_c7_g3_i1	NA	NA	NA	NA	1.26758824410532	-6.80909215718628	6.71684857651556e-26	3.86287332420834e-24
TRINITY_DN135526_c5_g1_i1	NA	NA	NA	NA	4.79594751106683	-10.5891181994948	1.00524554955608e-109	6.70922042837929e-107
TRINITY_DN119908_c2_g1_i5	NA	NA	NA	NA	5.92376350356732	-2.2285800708025	4.77968248115758e-07	5.60436001327409e-06
TRINITY_DN132395_c1_g1_i1	NA	NA	NA	NA	4.79890285440115	-3.42681296723307	2.00410302234836e-32	1.58342868700309e-30
TRINITY_DN130962_c1_g2_i12	NA	NA	NA	NA	2.99775687479379	-2.65339690110791	9.81288440393304e-12	2.01681016412115e-10
TRINITY_DN117257_c0_g2_i1	NA	NA	NA	NA	3.89498028564158	-6.78790957692956	5.6034685185713e-34	4.86695782767142e-32
TRINITY_DN113760_c0_g3_i2	NA	NA	NA	NA	3.59179275216862	-7.26917123199066	8.15348110664512e-66	1.72323823188945e-63
TRINITY_DN129787_c3_g1_i1	NA	NA	NA	NA	5.54041765455447	-2.76431321643745	8.26188088151675e-20	3.36336794409354e-18
TRINITY_DN67847_c0_g1_i1	NA	NA	NA	NA	2.39867226630613	2.03215987089353	9.99488325361144e-06	9.36382339832454e-05
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	6.12957030254481	-11.9394658455178	3.74832729938645e-106	2.26345421350093e-103
TRINITY_DN84979_c0_g1_i1	NA	NA	NA	NA	5.26193010779273	-2.82061400679404	9.08001062572093e-25	4.95241353740934e-23
TRINITY_DN131566_c3_g19_i1	NA	NA	NA	NA	4.95184350904001	-2.25448955669559	1.00983533404449e-14	2.75096065972463e-13
TRINITY_DN119793_c0_g1_i1	NA	NA	NA	NA	4.78478802441149	-3.25643615295397	1.03965760553155e-32	8.37072894967974e-31
TRINITY_DN114033_c0_g3_i2	NA	NA	NA	NA	3.92572467178868	-6.97535009927245	1.55197530304815e-63	3.09930690046514e-61
TRINITY_DN125607_c0_g1_i1	NA	NA	NA	NA	3.1303924904422	-2.57511812474011	2.09632237356542e-12	4.63530322915138e-11
TRINITY_DN125797_c1_g1_i2	NA	NA	NA	NA	7.77975015036032	-4.05671453023711	8.81886647223697e-38	8.94656365875496e-36
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.14697039707694	-4.00999036283899	6.44508485198226e-25	3.53045879084177e-23
TRINITY_DN128683_c0_g1_i2	NA	NA	NA	NA	5.41488839860756	4.21355974243406	0.00732061904907114	0.0340545745272455
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	6.0362629751641	-11.8364231736223	4.22343558658737e-129	7.14098488980192e-126
TRINITY_DN132837_c1_g2_i2	NA	NA	NA	NA	4.04059855317545	-2.09600149569602	2.57559315449269e-10	4.61253399288116e-09
TRINITY_DN129357_c2_g3_i2	NA	NA	NA	NA	3.8997172227515	-2.05642038699263	1.74969879630905e-11	3.53029919427129e-10
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.57828885508456	-3.76978602493984	1.82664535077393e-23	9.19194035443024e-22
TRINITY_DN131067_c2_g1_i4	NA	NA	NA	NA	3.24471066357422	-2.26179596656578	1.70227122704129e-09	2.77639889776343e-08
TRINITY_DN131253_c3_g4_i1	NA	NA	NA	NA	5.14785479346099	-2.04855745089077	6.56849203566785e-11	1.25823334598647e-09
TRINITY_DN136699_c6_g7_i1	NA	NA	NA	NA	0.969899145060296	-3.92202735374378	7.87942717087604e-14	1.98448889679998e-12
TRINITY_DN116594_c0_g1_i1	NA	NA	NA	NA	1.62234885023426	-2.05002284107566	4.66476292137421e-07	5.47974604964765e-06
TRINITY_DN126522_c0_g1_i2	NA	NA	NA	NA	2.05562276081536	-2.25983502375725	6.07750090460969e-08	8.146806445175e-07
TRINITY_DN130861_c0_g1_i1	NA	NA	NA	NA	2.41010446843174	-2.6018067548564	1.59217212233528e-10	2.91978809592677e-09
TRINITY_DN117241_c3_g1_i2	NA	NA	NA	NA	1.99948909103736	2.68668159927823	0.00520924756792071	0.0257237026514029
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	3.3098457547343	-10.2311440329045	6.34492791796457e-72	1.46290965323107e-69
TRINITY_DN124165_c0_g1_i7	NA	NA	NA	NA	3.84574720242104	-6.55396731068041	2.64237649682597e-55	4.38012762826799e-53
TRINITY_DN126178_c1_g1_i1	NA	NA	NA	NA	5.02760539079995	-3.30146882597983	5.61011015821304e-28	3.61125923432993e-26
TRINITY_DN135200_c0_g1_i4	NA	NA	NA	NA	5.21871552022927	-2.28080788095971	7.01364336684519e-15	1.92928441507514e-13
TRINITY_DN131994_c0_g3_i1	NA	NA	NA	NA	0.297077944073137	2.01674173558444	0.00108899502801637	0.00670529058037176
TRINITY_DN125916_c0_g2_i1	NA	NA	NA	NA	5.64475731498969	-2.04643208600122	2.36888529825904e-14	6.24528783102346e-13
TRINITY_DN132830_c9_g3_i5	NA	NA	NA	NA	5.55736153207868	-3.10179546167641	2.35851805494336e-26	1.40414870679515e-24
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	5.04422033795869	-4.59791915656828	1.20258299939914e-61	2.29322631810233e-59
TRINITY_DN118673_c0_g1_i1	NA	NA	NA	NA	6.47306786891801	-2.65235081807897	1.26615764775928e-19	5.081058585834e-18
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	4.26902336620133	-6.80780465148854	3.2866391768534e-59	5.99681602901842e-57
TRINITY_DN135020_c1_g4_i3	NA	NA	NA	NA	3.51302673256908	-3.15476562269672	1.31090726639331e-22	6.13417529340721e-21
TRINITY_DN114732_c1_g6_i1	NA	NA	NA	NA	4.99471194891467	-2.09418714359791	9.46009276206185e-16	2.78660711534742e-14
TRINITY_DN119683_c0_g3_i1	NA	NA	NA	NA	0.486560746199836	-3.74438014735446	1.4936769641676e-11	3.0281882626074e-10
TRINITY_DN132758_c1_g1_i1	NA	NA	NA	NA	3.76067535046782	-2.94177949764786	0.00100046178190205	0.00620232503363476
TRINITY_DN108450_c0_g1_i2	NA	NA	NA	NA	5.1200654065426	-2.91321356645168	3.16824707302823e-26	1.86821588765369e-24
TRINITY_DN125494_c2_g1_i2	NA	NA	NA	NA	0.526547744349644	2.12584322630629	0.00425037590112917	0.0216592392213056
TRINITY_DN130517_c0_g2_i1	NA	NA	NA	NA	1.17019195923182	-2.67513727128448	2.43184365064662e-09	3.89125669827758e-08
TRINITY_DN127773_c3_g1_i1	NA	NA	NA	NA	5.52336380484213	-3.13788880679371	1.62195525589631e-28	1.08252708421163e-26
TRINITY_DN128356_c6_g1_i1	NA	NA	NA	NA	1.44920053689555	-2.5714636905344	0.000272270024183218	0.00194242260290711
TRINITY_DN111968_c1_g1_i1	NA	NA	NA	NA	2.42893128559089	-2.25019622126857	5.99831242547326e-08	8.04916400713507e-07
TRINITY_DN129659_c2_g1_i2	NA	NA	NA	NA	1.25863869817132	-2.18878648207766	2.49425373916914e-06	2.59791635863687e-05
TRINITY_DN127252_c0_g2_i2	NA	NA	NA	NA	1.58335768658193	-2.03713254621578	6.53092440097542e-06	6.32686419623907e-05
TRINITY_DN128912_c6_g1_i1	NA	NA	NA	NA	4.63869565448389	2.43296772857152	0.000113240064929251	0.000871093274715092
TRINITY_DN133473_c0_g7_i11	NA	NA	NA	NA	3.00019588697735	-2.46246146722404	1.42197694044205e-10	2.62475830884216e-09
TRINITY_DN136526_c4_g4_i1	NA	NA	NA	NA	5.14635252318905	-4.48469947887539	3.43416904192745e-51	5.03453151684184e-49
TRINITY_DN133784_c4_g2_i2	NA	NA	NA	NA	5.03095421833046	-2.1822946998161	2.22609226751237e-17	7.46800953553556e-16
