gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN130170_c2_g1_i1	capg	Chr07	61686014	61686014	1.89745523790523	-1.04565015368493	0.00536305757724189	0.0263260725041809
TRINITY_DN120545_c4_g1_i4	hepacam	Chr07	65024033	65024033	4.02587161917703	-2.24376066493879	2.22725586290651e-14	5.88413158281614e-13
TRINITY_DN124500_c2_g8_i1	LOC100485447	Chr07	70548989	70548989	1.46177346225933	-1.28486212624928	0.0014368685509344	0.00851445331513976
TRINITY_DN134925_c0_g2_i5	nadk	Chr07	71075111	71075111	5.97090876253876	-1.69834146474999	2.28737418774735e-09	3.67632345688519e-08
TRINITY_DN109491_c0_g2_i1	cryab	Chr07	74673791	74673791	5.96589804630983	-1.60823048653677	1.88988731413543e-09	3.06074853519174e-08
TRINITY_DN116377_c0_g1_i1	btg4	Chr07	75092716	75092716	5.27740302346295	-2.15729627205321	1.4859490556937e-16	4.6757617804595e-15
TRINITY_DN128065_c3_g1_i2	LOC101731600	Chr07	77137767	77137767	2.44509892165786	1.24024998921508	0.00476387313475092	0.0238494572529713
TRINITY_DN136085_c1_g2_i1	noc2l-like	Chr07	79958401	79958401	3.11492705166613	1.47315304615687	0.000963175844614146	0.00599314665630618
TRINITY_DN77965_c0_g2_i1	slc2a5	Chr07	80666501	80666501	0.953432452835541	-1.2640029267188	0.00635908138098022	0.0303581296333479
TRINITY_DN132208_c6_g4_i1	cd3e	Chr07	84898411	84898411	6.42294878783306	2.35803390864389	0.00833232877285214	0.0379738584612895
TRINITY_DN134992_c0_g2_i5	abcg4-like	Chr07	85777352	85777352	6.93541583262721	-1.40144012895679	6.13823608609361e-06	5.9623877294334e-05
TRINITY_DN130396_c2_g1_i4	LOC733709	Chr07	91380395	91380395	4.33701650733142	-2.03370305146235	2.58385309876149e-10	4.62141624053518e-09
TRINITY_DN120673_c0_g2_i1	zbtb48	Chr07	91410418	91410418	3.11768636466137	-1.26047075195138	0.00119180950545066	0.00725556233251073
TRINITY_DN132134_c7_g3_i2	dnajc11	Chr07	91501194	91501194	3.04549825569002	1.1850443794582	0.00261844327544852	0.0142784257905666
TRINITY_DN128056_c1_g1_i1	LOC100135243	Chr07	96893410	96893410	3.12664709259934	-1.01653574302662	0.00675267650992468	0.0318863119800242
TRINITY_DN133152_c0_g2_i1	rcn3	Chr07	102695236	102695236	1.65465979999832	-1.32676214539292	0.00127667762351434	0.00768552050500138
TRINITY_DN120004_c0_g1_i2	LOC100493955	Chr07	103011511	103011511	4.36798786114978	-1.74401101148599	1.50430663890363e-09	2.46780239171241e-08
TRINITY_DN122053_c1_g2_i1	hspbp1	Chr07	106179346	106179346	5.47400758490597	1.00767091616791	0.00296647579699046	0.0158758723703887
TRINITY_DN124322_c0_g1_i1	LOC100145748	Chr07	106345024	106345024	2.98498717896393	-1.2854095235237	9.14968707153965e-05	0.000719183220379782
TRINITY_DN125359_c0_g1_i3	spib	Chr07	109923055	109923055	1.69364827481971	-1.04613927992738	0.00595973106118303	0.0287577433739962
TRINITY_DN132855_c1_g4_i1	ap2a1	Chr07	109975434	109975434	1.15886544973808	-2.36484299887499	8.60309222812547e-08	1.13228658583144e-06
TRINITY_DN132245_c4_g2_i3	LOC100490816	Chr07	110069925	110069925	4.61989480126489	1.01709192862169	0.00337781107509837	0.0177919095507051
TRINITY_DN134050_c6_g4_i1	coq4	Chr08	375122	375122	4.71980785151408	-2.05313177370452	8.76361183729007e-14	2.19844434636351e-12
TRINITY_DN135230_c0_g1_i5	ribc1	Chr08	2306442	2306442	5.28646281246274	-7.10134266658943	1.08796358029322e-95	4.75740212472358e-93
TRINITY_DN131809_c9_g1_i2	cdk9	Chr08	2359461	2359461	3.3690111150091	-2.51223142638974	9.73269151434235e-16	2.8635791436978e-14
TRINITY_DN126470_c0_g1_i1	LOC100493711	Chr08	3073732	3073732	3.43399574932458	-1.8224007725283	1.11780744540459e-08	1.65498146119972e-07
TRINITY_DN134029_c0_g1_i3	LOC100492442-like	Chr08	3971744	3971744	5.50310012766011	-1.66195547287182	1.1986065056243e-09	1.99468885798186e-08
TRINITY_DN126278_c3_g10_i1	ccbl1	Chr08	4018053	4018053	6.57650168857437	-1.19360111584809	2.11952675403138e-05	0.000187824729335233
TRINITY_DN130760_c1_g1_i1	phyhd1	Chr08	4052114	4052114	4.30657194854421	-1.02669696815715	0.000323429324990514	0.00227161853791455
TRINITY_DN128686_c7_g2_i1	gpr107	Chr08	5341610	5341610	1.05704716147609	1.29539352789603	0.00721151600786483	0.0336891635644626
TRINITY_DN129488_c0_g1_i2	cel-like.1	Chr08	7200652	7200652	4.67473922866085	-3.73797621664007	1.39606324486603e-40	1.57364248961299e-38
TRINITY_DN128745_c0_g1_i2	fam102a	Chr08	8107831	8107831	1.78042291115083	-2.58691179046332	3.21921758938503e-08	4.47865038409123e-07
TRINITY_DN34529_c0_g1_i1	pdzd4	Chr08	8894735	8894735	0.969509620106825	-1.80075755642173	5.98189329624548e-05	0.000487979343130839
TRINITY_DN117131_c0_g2_i2	LOC100485989	Chr08	12371088	12371088	3.94617479872892	-1.30162843456189	2.17003444926563e-05	0.000191831347864325
TRINITY_DN133747_c3_g1_i1	tktl2	Chr08	14475097	14475097	5.1791242619053	-1.59079359355865	4.60949423324954e-07	5.42235587864911e-06
TRINITY_DN127236_c4_g7_i4	rpl36a	Chr08	17035382	17035382	1.56218497432326	1.62406862623559	0.00127927396237132	0.00769567035902786
TRINITY_DN130763_c0_g2_i1	pih1d3	Chr08	17573461	17573461	5.33673236041243	-1.01204750471894	0.000229749643454054	0.00166769045714989
TRINITY_DN120174_c0_g1_i1	ccnb3	Chr08	18281290	18281290	2.71754827839397	-1.16991922623065	0.0069886276129153	0.0328365696020865
TRINITY_DN86297_c0_g2_i1	rps4x	Chr08	18470145	18470145	4.18233280776841	-1.02655777347136	0.000624244110500429	0.00410157490427769
TRINITY_DN113894_c0_g1_i1	LOC100486629	Chr08	19402642	19402642	8.10764544302879	-1.72890155130958	0.00534558935079843	0.0262691023280275
TRINITY_DN126404_c2_g10_i1	ngrn	Chr08	19674962	19674962	0.17055998352555	-1.88259508429273	0.00295296620243438	0.0158135829447088
TRINITY_DN129391_c3_g3_i2	LOC100145115	Chr08	22643804	22643804	4.41961622416776	-1.2186884605566	7.17291201740257e-05	0.000575694286662544
TRINITY_DN131259_c12_g3_i1	igbp1	Chr08	22758798	22758798	2.11113587641528	1.34437584306068	0.000936603828329251	0.00584789421321676
TRINITY_DN132616_c0_g1_i5	taf1	Chr08	22902687	22902687	7.18290849200861	-1.13991162232265	0.000155016758485135	0.00116317604399408
TRINITY_DN116406_c0_g1_i8	MGC69466	Chr08	23146926	23146926	6.27686091421891	-1.35651085623454	2.82956684865238e-05	0.000245765323340828
TRINITY_DN111329_c0_g1_i2	gjb1	Chr08	23152513	23152513	2.21958008887567	-4.89671099300781	1.2449839677317e-18	4.63660549039813e-17
TRINITY_DN124205_c0_g1_i1	magt1-like	Chr08	24545947	24545947	2.82617438920623	1.29457376961934	0.0089822525706378	0.0403361807888723
TRINITY_DN125730_c4_g1_i3	irg1	Chr08	24752883	24752883	5.55316667648313	-1.65736356071132	1.12055352061907e-08	1.65807925262199e-07
TRINITY_DN151548_c0_g1_i1	asb12.2	Chr08	25321754	25321754	6.14208025903083	-10.5485287458269	3.77267246138907e-123	3.9867716235729e-120
TRINITY_DN126836_c2_g1_i2	amot	Chr08	31041090	31041090	7.61543820710227	1.32896863373576	0.00126413823008385	0.00762269942733869
TRINITY_DN119678_c0_g1_i2	tnmd	Chr08	31443738	31443738	2.55692286590727	-3.22511368340006	5.93459900018893e-16	1.77701652706956e-14
TRINITY_DN118875_c0_g2_i1	Xetrov90020504m	Chr08	37457718	37457718	5.20170245390789	-2.03681360387755	3.24481276581788e-09	5.09566200412837e-08
TRINITY_DN125343_c0_g8_i1	akap14-like	Chr08	38584082	38584082	4.61148433747538	-1.6332421375408	1.6353142026713e-08	2.37270244897881e-07
TRINITY_DN135998_c1_g3_i1	LOC100497901-like	Chr08	45241072	45241072	0.346482007933806	-1.56630221873659	0.00173781749813813	0.0100489118531188
TRINITY_DN132876_c2_g4_i1	mmgt1	Chr08	47592356	47592356	6.70330848464904	-1.7819963122237	4.57490158485023e-05	0.000382301990098753
TRINITY_DN110734_c0_g1_i1	gpr101	Chr08	48199238	48199238	0.680652671945519	-5.92689411335364	7.83092348661359e-21	3.31013135779157e-19
TRINITY_DN119114_c0_g1_i1	ppp1r13l	Chr08	49615703	49615703	2.57124292122863	-1.76285225505346	0.00334215419656189	0.0176370609099465
TRINITY_DN119901_c0_g2_i2	ercc2	Chr08	49670870	49670870	2.92661189516718	1.12162891732421	0.00917202701779493	0.0410592057546255
TRINITY_DN131202_c3_g1_i1	nova2	Chr08	49838883	49838883	1.21185598184425	-1.6292394319804	0.000115739376435319	0.000888970946442325
TRINITY_DN133527_c1_g2_i3	LOC100492536	Chr08	50375420	50375420	6.78919588127887	-1.95697512616987	0.00268865531110866	0.0146110297836593
TRINITY_DN109774_c0_g1_i1	LOC100144947	Chr08	50497124	50497124	2.10138319566426	1.49604584229051	0.00469843581812593	0.0235777066124475
TRINITY_DN115670_c0_g3_i2	phf1	Chr08	50884578	50884578	3.07048075012732	-1.65024348057862	5.43196517525364e-07	6.31372597501296e-06
TRINITY_DN122987_c5_g3_i1	b3galt4	Chr08	51010210	51010210	2.06935978879526	1.09003517232724	0.00696795055096784	0.0327504006437447
TRINITY_DN126416_c1_g1_i4	LOC100488859	Chr08	51618382	51618382	5.63356794955796	-2.20629881404811	9.77000191869222e-17	3.11289935504864e-15
TRINITY_DN133152_c0_g1_i5	ppp1r10-like	Chr08	52448123	52448123	3.6478981482364	-1.02922930150019	0.00171167743712002	0.00991810901536164
TRINITY_DN134123_c0_g6_i4	vars	Chr08	52804315	52804315	7.23473091225506	-1.46035193369147	3.43978092639766e-06	3.50501100262344e-05
TRINITY_DN131911_c1_g1_i1	atp6v1g2	Chr08	53732027	53732027	4.19473330178026	-1.52373522981242	3.12610032689354e-07	3.77723470655903e-06
TRINITY_DN128540_c3_g3_i1	cfb	Chr08	53755806	53755806	3.98200975946098	-1.88313286608577	1.86329270384618e-10	3.38273654652446e-09
TRINITY_DN120623_c0_g1_i1	zbtb12	Chr08	53889398	53889398	4.40462894041471	-1.38922229132742	3.27583346682863e-07	3.94874944798991e-06
TRINITY_DN120407_c0_g2_i1	slc44a4	Chr08	53942568	53942568	5.26472323397385	-1.52274665303941	1.92453814830206e-08	2.76231672423525e-07
TRINITY_DN127275_c7_g1_i1	Xetrov90020926m	Chr08	55734634	55734634	3.69962439346888	-1.30457971867195	9.15071466037992e-05	0.000719183220379782
TRINITY_DN91750_c0_g1_i3	spint2	Chr08	56055869	56055869	3.73560750136973	-2.73460555640675	5.15259727006771e-18	1.80497475087648e-16
TRINITY_DN97438_c0_g1_i1	Xetrov90020984m	Chr08	57553355	57553355	2.64430111525571	1.28691573424663	0.00238361574052154	0.0131792593004376
TRINITY_DN112822_c0_g1_i1	LOC100496861	Chr08	57578898	57578898	1.54825559650386	-3.24555093447994	1.78879347278193e-13	4.37065318465274e-12
TRINITY_DN118393_c0_g1_i3	LOC100486002	Chr08	57709498	57709498	4.67471327802559	1.57325579693098	0.00339478975296038	0.0178611612219052
TRINITY_DN129081_c0_g1_i1	LOC100494762	Chr08	58521110	58521110	3.41922392544174	-2.44441480544644	1.10630243425067e-08	1.63890434214167e-07
TRINITY_DN112243_c1_g1_i1	alkbh6	Chr08	59362640	59362640	1.48636597016422	-4.0227963442934	1.35745948549256e-17	4.63987701766339e-16
TRINITY_DN133320_c3_g4_i2	LOC100486753	Chr08	59785619	59785619	5.01383322898246	-1.19673397704572	6.60745152090833e-06	6.39855614636415e-05
TRINITY_DN98218_c0_g1_i2	aldh6a1	Chr08	60810704	60810704	6.98612487948742	1.36256428874808	3.66813562244056e-05	0.000312072842369092
TRINITY_DN130608_c5_g1_i1	batf-like	Chr08	61230166	61230166	3.92803089708114	-1.74047235262065	2.65439559157542e-09	4.22603772715229e-08
TRINITY_DN113380_c0_g1_i1	adck1	Chr08	61900050	61900050	4.61314808808498	1.02701344263696	0.0030441534597892	0.0162470160031931
TRINITY_DN129441_c7_g1_i3	gtf2a1	Chr08	62586720	62586720	2.3143921741904	-1.434421360305	0.00204532195245281	0.0115484021865324
TRINITY_DN126723_c3_g3_i1	gpr65	Chr08	64723463	64723463	3.80903932948147	-1.03525303741289	0.00115479677382278	0.00706926279934668
TRINITY_DN121472_c0_g1_i3	mrps10	Chr08	65656465	65656465	5.029360587474	-1.17112097918879	2.14905329874612e-05	0.000190175470212139
TRINITY_DN136375_c6_g1_i1	ttc7b	Chr08	65785576	65785576	0.684219769706624	2.28208764315243	0.000286214848248859	0.0020333280059629
TRINITY_DN128981_c1_g4_i1	rps6ka5	Chr08	65876801	65876801	2.91480876272928	-3.11939670490577	1.09638584404263e-17	3.767823546966e-16
TRINITY_DN131170_c0_g1_i3	itpk1	Chr08	66595637	66595637	2.007146360383	-2.70246813991151	1.25346780322068e-12	2.83085043858263e-11
TRINITY_DN124907_c0_g1_i1	asb2-like	Chr08	67059586	67059586	2.67009251886087	-5.56260295904277	1.70386094558022e-37	1.70803641509113e-35
TRINITY_DN131755_c8_g12_i2	dnaaf2	Chr08	72266455	72266455	2.78335487237031	1.06223953597155	0.00331183791604013	0.017506217846313
TRINITY_DN145554_c0_g1_i1	wdhd1	Chr08	74566835	74566835	2.83831068609547	1.05534217198338	0.00661524799963972	0.0313658477784376
TRINITY_DN134483_c0_g1_i1	ero1l	Chr08	74692981	74692981	3.48810646517211	1.53338452921017	0.00078791303774972	0.00502971317981586
TRINITY_DN120044_c0_g2_i2	pygl	Chr08	75299743	75299743	1.73432074574415	1.54064094718497	0.000760820499900344	0.00487896380524252
TRINITY_DN116854_c0_g1_i3	eif5	Chr08	77431892	77431892	4.14019203620112	-1.42277350943173	8.22229268216385e-07	9.23942343841558e-06
TRINITY_DN129022_c6_g4_i1	ckb	Chr08	77501502	77501502	1.69695595026913	-1.28346081070755	0.000919191094077851	0.0057490812646122
TRINITY_DN131220_c7_g1_i1	aspg	Chr08	77961982	77961982	2.93873571703166	1.04953917290848	0.0051483037651483	0.0254673844532263
TRINITY_DN127619_c2_g2_i2	akt1	Chr08	78802992	78802992	3.09668378438325	-1.08900424955313	0.000758582498302663	0.00486821086081785
TRINITY_DN130380_c0_g1_i1	gpr132	Chr08	79794877	79794877	4.13677948228303	1.24136542727572	0.000500377326531051	0.00336709200198475
TRINITY_DN123859_c0_g1_i3	LOC101730890-like	Chr08	80750655	80750655	5.26992738238229	-1.3314587445384	2.2819543589486e-06	2.38955105085278e-05
TRINITY_DN128175_c8_g3_i2	rtn1	Chr08	82589838	82589838	0.231981123838576	-9.3849676309858	3.7965383923367e-23	1.8410670498364e-21
TRINITY_DN118674_c0_g1_i2	slc35f4-like	Chr08	83473917	83473917	5.33579127868566	-5.19299751506811	3.7813323725569e-16	1.15544761003359e-14
TRINITY_DN133282_c1_g1_i2	lrrc57	Chr08	85323740	85323740	4.86471832218017	-2.97890530425189	5.52203790001874e-22	2.50985529068594e-20
TRINITY_DN118665_c1_g1_i1	sipa1l1-like	Chr08	86477804	86477804	3.74977305688634	-5.67222070515674	2.80540476300473e-27	1.74817384764928e-25
TRINITY_DN130670_c0_g1_i1	mipol1	Chr08	88600105	88600105	1.91577110097774	1.26868840444411	0.00994112593042032	0.0437492340529794
TRINITY_DN129343_c0_g2_i1	cfl2	Chr08	89075329	89075329	4.55987199531611	-1.22230633243667	7.30730162282012e-06	7.02797814781812e-05
TRINITY_DN57905_c0_g1_i1	fam177a1	Chr08	89163743	89163743	3.67139949369627	-1.65911661441543	6.06768784602448e-08	8.13795341887217e-07
TRINITY_DN110915_c0_g1_i1	aqr	Chr08	91389644	91389644	1.89094967636493	-11.0836027128933	8.22085482003841e-47	1.07472845332894e-44
TRINITY_DN125462_c0_g1_i2	gjd2	Chr08	91544976	91544976	3.69382741957083	2.10088161154193	0.00092155819094098	0.00576246519690462
TRINITY_DN119655_c0_g1_i2	spint1-like	Chr08	94929798	94929798	5.56551460297792	-2.34222871350918	5.37088400960709e-17	1.74860539475809e-15
TRINITY_DN134247_c0_g1_i1	max	Chr08	99436242	99436242	2.30807373882114	1.20972711470772	0.00317410842910641	0.0168625341388766
TRINITY_DN126931_c0_g3_i1	ctsk-like	Chr08	106212432	106212432	1.26317216995558	-2.21258166332131	1.53662643292711e-05	0.000138937324748297
TRINITY_DN134145_c0_g1_i1	ecm1	Chr08	106969358	106969358	5.34446245393719	-1.05806812335566	0.000162365579952783	0.00121193291448182
TRINITY_DN130927_c0_g1_i5	Xetrov90022240m	Chr08	109588673	109588673	3.3842726520157	-1.02518059293323	0.00119477448249616	0.00727186715264399
TRINITY_DN130789_c2_g1_i1	ntrk1	Chr08	110269335	110269335	4.46013311028511	-1.74725421355166	1.46184331569581e-10	2.68856201397224e-09
TRINITY_DN135049_c4_g1_i1	Xetrov90022298m	Chr08	111606223	111606223	5.8149052502187	-3.0147089695316	3.93502897527382e-18	1.39191359652573e-16
TRINITY_DN110778_c0_g1_i1	kiaa0907	Chr08	114734952	114734952	3.41616374878166	-1.53943905712961	9.10317686043482e-07	1.01528043770602e-05
TRINITY_DN130136_c5_g5_i1	casq1	Chr08	114836960	114836960	4.19806736298352	-2.05678715945213	2.11845179803453e-12	4.67959314759516e-11
TRINITY_DN120454_c1_g2_i1	mmp25	Chr09	6964801	6964801	1.78163665690609	-4.09819138468364	4.11673786844991e-21	1.7666447685216e-19
TRINITY_DN121548_c0_g1_i1	LOC101732662	Chr09	7912216	7912216	4.34544592443761	-10.4327367402066	6.78304030555096e-90	2.49320968448382e-87
TRINITY_DN125066_c0_g1_i1	dctpp1	Chr09	7974166	7974166	6.75195758072099	-1.25244583937938	1.90859641967879e-05	0.000170503072898533
TRINITY_DN110842_c0_g1_i2	tmem8a-like	Chr09	9110386	9110386	5.70433094852757	-2.38350299431269	1.11493213586018e-15	3.26146583964082e-14
TRINITY_DN124667_c1_g2_i1	gid4	Chr09	9522756	9522756	4.42228907162227	-2.66176346551557	2.92099415767134e-22	1.33964292634467e-20
TRINITY_DN127075_c0_g1_i1	tom1l2-like	Chr09	9551041	9551041	0.633073305353224	-1.98325497470713	0.000149204194401362	0.0011242177000616
TRINITY_DN134606_c0_g3_i1	med9-like	Chr09	9934422	9934422	1.41695763933067	-2.17620857259558	3.56914601243548e-07	4.27993764384817e-06
TRINITY_DN134409_c0_g5_i4	flcn	Chr09	10012256	10012256	5.03773285585236	1.44282880535626	0.00354445726891917	0.0185273135313949
TRINITY_DN131316_c0_g2_i5	mief2	Chr09	10190807	10190807	8.64274288934643	1.10462651040881	0.00493254670052057	0.0245678023210139
TRINITY_DN129420_c0_g1_i2	chtf18	Chr09	10510275	10510275	5.2373578568382	-1.54680608170848	2.56347837773278e-09	4.09156316023025e-08
TRINITY_DN126359_c3_g1_i4	tbl3	Chr09	11124965	11124965	2.61784950891973	-2.41434338401354	1.23139836747122e-11	2.50647876370827e-10
TRINITY_DN125330_c7_g1_i1	Xetrov90023207m	Chr09	12703424	12703424	6.47449058991521	-1.4675522574725	2.75571480669308e-07	3.36821392420964e-06
TRINITY_DN126032_c0_g2_i6	tekt4	Chr09	13412898	13412898	2.31660093258385	-2.87805133160357	1.95217110507467e-15	5.58814487211103e-14
TRINITY_DN104463_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.184266654417474	-1.94960176600191	8.56290882900029e-05	0.000677816771913563
TRINITY_DN124623_c3_g3_i1	Xetrov90023325m	Chr09	15563521	15563521	4.54504126084997	1.17115233124522	0.000224533177472918	0.00163309734644914
TRINITY_DN119509_c1_g3_i5	cyth3	Chr09	19532939	19532939	4.24201333672132	-1.62086876211608	1.35794622827206e-08	1.98617256294326e-07
TRINITY_DN134742_c0_g5_i2	aimp2	Chr09	19731994	19731994	1.98643941639107	-1.40435204568904	0.000490861187733304	0.00331360698517222
TRINITY_DN186288_c0_g1_i1	pvalb	Chr09	19933787	19933787	1.80150937414428	1.23157212731264	0.00595000412683541	0.028716271106527
TRINITY_DN125351_c1_g1_i3	tecpr1	Chr09	20127992	20127992	1.44287740445797	-2.02960264425897	0.00412861288801233	0.0211620614522572
TRINITY_DN122469_c0_g1_i1	baiap2l1	Chr09	20190435	20190435	4.76284981701724	-2.44682852209012	3.9971581815641e-17	1.31486285085381e-15
TRINITY_DN135315_c3_g5_i3	heatr2-like	Chr09	22213840	22213840	2.34464092435156	-9.99700014806822	2.47282166389094e-48	3.37181199137645e-46
TRINITY_DN111973_c0_g1_i2	tsr3	Chr09	22694346	22694346	1.01363673333498	1.43872504576419	0.00530541951413151	0.0261196140420475
TRINITY_DN132741_c0_g2_i1	zfand2a	Chr09	23327276	23327276	3.81114966129051	1.22759568445286	0.0028537392671028	0.0153600456902082
TRINITY_DN131839_c1_g1_i2	syt17	Chr09	26801482	26801482	1.03304286721915	-1.89334871306315	1.75442993106258e-05	0.000157340353294233
TRINITY_DN130880_c4_g3_i1	rrn3	Chr09	28434670	28434670	5.49993896873727	1.00600127447058	0.000810422710260332	0.00514929253927228
TRINITY_DN126823_c2_g1_i1	arpc1b	Chr09	32803126	32803126	4.66939520994648	-2.03963181252552	1.81733585003598e-13	4.43611855905799e-12
TRINITY_DN135345_c1_g2_i1	tmem186	Chr09	34983794	34983794	2.77460478488957	-1.48195601113997	1.275520201761e-05	0.000117294210866796
TRINITY_DN125672_c1_g1_i2	hspe1	Chr09	38204917	38204917	6.36005860835953	-3.03231786999195	3.65828654292604e-23	1.77742266861476e-21
TRINITY_DN113887_c0_g1_i1	kpna7	Chr09	38771710	38771710	4.01078250103251	-2.69749559967414	7.7499917772818e-06	7.41158715895253e-05
TRINITY_DN132367_c1_g1_i1	adarb1	Chr09	50612618	50612618	3.21304142902133	-1.79459194522906	0.000137522660538691	0.00104114916912904
TRINITY_DN125072_c0_g2_i1	mras	Chr09	50931287	50931287	5.88217361329763	-1.28942179062263	2.13773902760742e-05	0.000189306345035542
TRINITY_DN119556_c0_g19_i1	ag1	Chr09	55633147	55633147	0.994835839097144	3.33145370795495	1.16864238656762e-05	0.000108250943053791
TRINITY_DN131244_c1_g1_i2	LOC100145523	Chr09	56186239	56186239	2.14953285099806	-2.1867989691139	3.52493426441418e-09	5.51167588249522e-08
TRINITY_DN121149_c0_g1_i1	chrna1	Chr09	61154169	61154169	5.32568655747112	-2.08460670079884	9.67246223952517e-05	0.000754577014207436
TRINITY_DN102362_c0_g1_i1	chrna1.2	Chr09	61164717	61164717	5.22398513232998	-1.10434408274969	2.37087587249518e-05	0.0002084956791894
TRINITY_DN112246_c1_g5_i1	ttc21b	Chr09	64968860	64968860	4.84099884183157	-2.9086454601452	1.10875180604939e-12	2.52651961410823e-11
TRINITY_DN122190_c1_g1_i1	arl6ip6-like	Chr09	70571951	70571951	3.4077963045099	-1.47201474934826	2.69105522925188e-06	2.79486251942204e-05
TRINITY_DN126751_c2_g5_i2	rnd3	Chr09	71427813	71427813	5.05627987734874	-1.796111337706	2.49911330879512e-11	4.97117739118916e-10
TRINITY_DN119933_c0_g1_i6	LOC101732850	Chr09	76898893	76898893	6.30708750318468	-1.96938918319719	2.84328342197661e-12	6.1951335178841e-11
TRINITY_DN129754_c0_g2_i2	bcs1l	Chr09	77221171	77221171	5.10070430426643	-1.92995386791924	6.77072446805103e-13	1.57251935859625e-11
TRINITY_DN112287_c0_g1_i1	ttll4	Chr09	77814176	77814176	3.07070015723755	-4.31581781348338	9.30828222485517e-22	4.15627911596438e-20
TRINITY_DN118862_c0_g1_i1	cnppd1	Chr09	77843920	77843920	2.94931531248145	-1.57182144598439	9.0152158566624e-05	0.000709633471622197
TRINITY_DN128054_c5_g1_i1	dnajb2	Chr09	78552008	78552008	2.69699331493868	-1.53893145932482	3.02392132861634e-06	3.11252811430064e-05
TRINITY_DN125252_c3_g1_i3	LOC101731777	Chr10	374422	374422	4.44356056207976	-2.68715825062074	1.41132120087003e-20	5.93597484186827e-19
TRINITY_DN130851_c2_g3_i1	nkiras2	Chr10	2283277	2283277	0.833248956478876	1.70331090065075	0.00144962455495351	0.00857801632354895
TRINITY_DN122117_c0_g3_i3	LOC733841	Chr10	2907670	2907670	4.09389520465583	-1.53625982370702	8.38769798382432e-08	1.10508465592599e-06
TRINITY_DN133289_c0_g1_i1	ppp1r1b	Chr10	3090006	3090006	2.06277682655941	-1.90093193807963	1.78108205453451e-07	2.23955394482421e-06
TRINITY_DN116337_c0_g1_i3	ubp1	Chr10	3345795	3345795	2.28897795313464	-7.84918196206904	4.53484867826899e-42	5.27581798982835e-40
TRINITY_DN132605_c5_g1_i1	pip4k2a-like	Chr10	3834114	3834114	0.923232316605424	-2.62658646320532	1.80604672127233e-06	1.92619667556387e-05
TRINITY_DN124049_c5_g2_i1	nfe2l1	Chr10	4731799	4731799	5.24035001014669	1.09096377403046	0.000848978452435675	0.00536550997026503
TRINITY_DN126723_c3_g2_i1	hoxb3	Chr10	5042800	5042800	2.37707478978238	-1.20906399073546	0.000388841339526404	0.00268056375457153
TRINITY_DN98838_c0_g1_i2	hoxb5	Chr10	5080375	5080375	5.47115669708894	-6.57245110615639	8.27204096479082e-73	1.97920285800967e-70
TRINITY_DN132544_c0_g2_i1	rims4-like	Chr10	5388535	5388535	6.26884984594972	-1.4064305984229	9.57059828874977e-07	1.06507026678048e-05
TRINITY_DN122200_c2_g4_i2	ywhab	Chr10	5528168	5528168	3.7101574811193	-1.52629480497727	1.01148864411337e-06	1.11876907945937e-05
TRINITY_DN130559_c0_g1_i3	dcakd	Chr10	6650376	6650376	3.7066971677528	-1.84350292569441	2.41337563490862e-09	3.86658451374305e-08
TRINITY_DN126312_c0_g1_i4	cdc27	Chr10	7038474	7038474	6.47220651340084	-5.35460920576093	2.540198942816e-64	5.19552625707253e-62
TRINITY_DN135364_c0_g4_i2	crhr1.1	Chr10	7196145	7196145	1.19740530533041	-2.47022206444418	1.23669902523963e-07	1.58810940142418e-06
TRINITY_DN121214_c0_g2_i1	map3k3	Chr10	7297667	7297667	4.60563873567659	-3.26816012036836	1.1674052894799e-32	9.31060784647462e-31
TRINITY_DN126634_c0_g2_i1	mrc2	Chr10	7406248	7406248	3.77088772298845	-1.05698987042629	0.00341302959644225	0.0179438757514445
TRINITY_DN128218_c0_g3_i1	trappc5	Chr10	12735841	12735841	3.10408164402217	-1.25866552974954	0.000238173396919504	0.00172291890834925
TRINITY_DN130562_c0_g1_i2	nags	Chr10	13733659	13733659	4.88541244367191	-1.36241823893752	1.00522939696354e-06	1.11281658515012e-05
TRINITY_DN123212_c7_g1_i3	LOC100488563-like	Chr10	13838593	13838593	3.95734824802108	-1.6874487519732	2.02754221125234e-07	2.53437779998925e-06
TRINITY_DN115310_c0_g1_i2	Xetrov90025009m	Chr10	14466129	14466129	1.5262968322062	-2.84205029219819	5.37210198225994e-07	6.24987387495765e-06
TRINITY_DN124339_c4_g3_i4	Xetrov90025024m	Chr10	14967726	14967726	3.55878778889447	-6.15701628690755	7.6946066332303e-48	1.02173096037689e-45
TRINITY_DN127852_c0_g2_i1	tmc6-like	Chr10	15088582	15088582	1.75536593991533	-1.88388351184826	0.00133654596616443	0.00798903577512665
TRINITY_DN132580_c2_g1_i1	rgs9bp	Chr10	16566157	16566157	0.0144319813752497	-1.88064152836927	0.00325736260552809	0.0172578296221858
TRINITY_DN125899_c5_g1_i2	ube2c	Chr10	16577842	16577842	5.71678677315215	-1.9592416334765	3.67576149974596e-12	7.92726727521744e-11
