gid	gname	chr	start	end	logCPM	logFC.M43.F43	PV.M43.F43	FDR.M43.F43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433	average	ward.D
TRINITY_DN129651_c0_g4_i5	rabif	Chr02	49235169	49235169	4.05275436633246	-4.78063051365808	2.4349598479232e-06	0.000598768221651209	-2.16037009344142	5.58140769427575	1.71005729331137	-2.39342475731973	5.0841404929507	3.83410306086761	1	1
TRINITY_DN129711_c1_g5_i1	NA	NA	NA	NA	3.22143819683188	-4.49460120304822	7.1353792955628e-05	0.0127058960973401	0.727973441742321	4.0101223620534	-1.33547456210047	-0.913142217567481	-1.69840387244203	5.21352870708431	1	1
TRINITY_DN129730_c0_g1_i2	NA	NA	NA	NA	1.59946443238128	-2.8025985761281	0.000231140575870174	0.0355241051724279	-0.671694503597698	3.11596233485686	-0.245440762787478	-0.0213794295578084	2.62253045809008	0.0734807854552602	1	1
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	0.978856612231722	3.43524249382462	1.56324464989418e-06	0.000403629768602677	1.7737961679177	-2.33795927855727	2.11306018793615	1.50599106464662	-0.890333729293409	-1.31499457519911	2	2
TRINITY_DN130234_c0_g4_i4	NA	NA	NA	NA	3.81430435587963	4.89739618517975	0.000116605075907246	0.0193617601060371	0.558407372415739	0.965441506425419	6.29604017151434	0.277891501481179	-1.29589944906447	-0.724626509825964	2	2
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.902675037566523	3.50195667836176	1.01128231346905e-06	0.000290125659264122	1.66101532935271	-2.33795927855727	1.89492813116647	1.66943244244018	-1.55140095158038	-0.932738481777682	2	2
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	1.1616519661283	-3.6027170669091	1.12160460298117e-05	0.0023544577925995	-1.43193506257484	3.00071046621567	-1.22360476115277	-1.26028490343557	1.77188330301281	0.0166490004800705	1	1
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	0.735318139937544	-4.83187235823173	2.20497083754232e-08	1.16188463317026e-05	-2.73473983658004	1.98170044238552	-2.08000856403196	-2.71335723934916	2.10681489599365	0.374204201051175	1	1
TRINITY_DN130816_c3_g1_i1	NA	NA	NA	NA	2.31025589979654	-3.05864525101577	1.3556850066201e-05	0.00277807832308977	0.095684920299533	3.99377551417443	0.43803075101531	-0.077901237259303	2.95936774869208	1.52671613976467	1	1
TRINITY_DN130816_c4_g1_i1	NA	NA	NA	NA	0.779850332660328	-2.99565995822445	8.09017689571466e-05	0.0139258911631568	-1.43193506257484	2.31565340847989	-1.22360476115277	-0.913142217567481	1.59377119191377	0.180839198518432	1	1
TRINITY_DN130878_c0_g1_i3	NA	NA	NA	NA	0.366237934309437	-3.83763852905969	3.95907115748482e-05	0.0073541882939754	-3.13926178735364	2.10857800086606	-1.22360476115277	-2.71335723934916	1.01921771252741	-0.168656097567496	1	1
TRINITY_DN130933_c7_g1_i2	NA	NA	NA	NA	3.59826925094639	-3.14040159752141	3.85030133738918e-06	0.000920507227142486	-0.117727840862731	4.66855179837103	2.22574587421135	0.977848839256184	4.92843451327628	3.2177356766389	1	1
TRINITY_DN131147_c0_g2_i1	NA	NA	NA	NA	1.12918332965395	-4.58459638255254	6.96722143658417e-06	0.00153755262814191	-1.75065828230275	3.20385837389158	-2.53438253630111	-1.91028201581645	1.60948312053842	-1.31499457519911	1	1
TRINITY_DN131183_c0_g2_i1	rufy3	Chr01	69610566	69610566	0.660225423785102	-2.81309409999494	0.00027183654037314	0.0408070899560144	-0.671694503597698	2.31565340847989	-1.22360476115277	-1.71835145688125	0.995497437425907	0.418750985512448	1	1
TRINITY_DN131370_c0_g1_i1	NA	NA	NA	NA	3.32939119751945	-2.44374666582785	1.65117615525256e-05	0.00333073190067351	1.18952900791485	4.53182681538547	2.25500994263	1.29962253835594	4.23903365968571	3.1532868965859	1	1
TRINITY_DN131450_c1_g5_i5	tcp1	Chr05	54282054	54282054	2.34574847263088	-2.78547296435154	0.000129153720574752	0.0209732645612585	0.366223647445074	3.64874157125367	1.04099627276526	-0.551208509370991	3.53752436094871	1.2834440498654	1	1
TRINITY_DN131553_c0_g1_i1	NA	NA	NA	NA	3.14318633979331	-4.68665991231747	9.37655573354328e-06	0.00201752224200073	-2.16037009344142	4.59459973834365	0.874993584336957	-3.12507483927595	4.53891466115688	1.83683839921124	1	1
TRINITY_DN131553_c0_g2_i1	NA	NA	NA	NA	0.513215590024748	-5.47002239911004	2.6241136154307e-07	9.41036299311398e-05	-3.70342037281093	2.28014723485136	-2.08000856403196	-3.70342037281092	1.39053109654554	-0.168656097567496	1	1
TRINITY_DN131565_c0_g5_i1	NA	NA	NA	NA	4.08842497753995	2.26462082591029	0.000250079507968193	0.0379593016004369	3.23937398018365	2.78966880879218	5.75850897427802	4.36946767316352	2.80417489555658	1.93211230938797	2	2
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	0.79387637883021	-5.07286773680235	2.01757514539339e-08	1.08528729695953e-05	-2.73473983658004	2.20640068279027	-2.08000856403196	-3.12507483927595	2.0845028733363	0.231663907360575	1	1
TRINITY_DN132305_c3_g4_i3	NA	NA	NA	NA	1.32963443452448	-4.67466761330821	2.05005376652634e-06	0.000518944982859904	-1.29559871539233	3.36505234845905	-3.20138963987569	-1.91028201581645	1.75785227131376	-0.168656097567496	1	1
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	3.00857150425635	-2.34061817321465	1.89156033477797e-05	0.00375692983415132	1.66101532935271	4.1095610237676	1.08511703211582	1.50599106464662	3.93050399854446	2.95582106055331	1	1
TRINITY_DN132704_c0_g2_i5	NA	NA	NA	NA	3.1065257108624	-3.75882551697124	7.81743948829073e-07	0.00023200722711226	0.095684920299533	5.0335848527299	0.823831235965826	-0.136728065238857	3.57401712339274	1.82032926459469	1	1
TRINITY_DN133291_c0_g1_i1	NA	NA	NA	NA	3.57438088595194	-5.34974178827863	2.61905509429355e-10	3.97788250203879e-07	-2.16037009344142	5.5868671568323	-0.0419264838230606	-0.473323254264196	3.94605637975551	2.67283070129951	1	1
TRINITY_DN133291_c0_g2_i1	NA	NA	NA	NA	3.83754395641232	-5.19616720645191	1.31881279899455e-09	1.30968255653997e-06	-1.58251288804101	5.86217980703437	0.68737586162155	-0.913142217567481	4.12341387732695	3.00046968581853	1	1
TRINITY_DN133404_c0_g2_i3	NA	NA	NA	NA	0.833553823606821	-3.43483156284578	3.49740218114947e-05	0.00654369016791878	-2.73473983658004	2.46543018065086	-0.93219429856731	-1.26028490343557	1.54558187106624	0.418750985512448	1	1
TRINITY_DN133440_c0_g2_i2	NA	NA	NA	NA	1.55855652367821	-3.27209434019231	3.19434180936957e-05	0.00606455187631782	-1.29559871539233	3.43129256765229	-0.548333953631206	-0.399428212174393	1.91783815436094	0.584338245938208	1	1
TRINITY_DN133823_c0_g1_i1	ppp1r12a-like	Chr03	53118381	53118381	0.674075303160025	-4.94728298271132	2.33030745946463e-07	8.59550551476809e-05	-2.41915805861684	2.65754450864365	-2.28938097244993	-3.12507483927595	0.971380633388933	0.0734807854552602	1	1
TRINITY_DN133823_c0_g2_i1	top2b-like	Chr06	76506454	76506454	3.53717162012539	-4.93036722041758	7.51220468483197e-07	0.000228194264661602	-0.950179688858316	5.41336593951317	0.797553183807429	-2.71335723934916	4.43473017810649	1.69915206230684	1	1
TRINITY_DN133889_c1_g1_i1	NA	NA	NA	NA	1.7932175740322	3.46657866930587	0.000157486939225287	0.0254144548174807	-0.301448804514533	-0.552384246532385	3.70932459245526	2.28817553396859	-0.0451894907306842	-2.06283244231045	2	2
TRINITY_DN133889_c1_g4_i7	NA	NA	NA	NA	4.91491861416031	3.20120555395313	3.34006332184529e-05	0.00629492226058726	3.07301480235282	3.25047057043189	6.67868782601735	5.70293091897699	2.66825609938718	1.04850530512402	2	2
TRINITY_DN133889_c1_g7_i1	NA	NA	NA	NA	5.29379649966484	2.82146320588857	0.000251395839414202	0.0379593016004369	3.79964132755734	3.66947342634425	7.3139946030358	5.03823447846267	3.6856940914844	1.90104821338621	2	2
TRINITY_DN134625_c0_g1_i4	NA	NA	NA	NA	3.43722037799037	5.09359927177854	4.70085262042978e-07	0.000157631187869476	-0.512027632884151	-0.68645349016177	5.12523694653044	4.76654079472796	-0.0952489043087904	-1.04925485530953	2	2
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	0.532109401299239	-5.23379140049534	9.93319687442762e-06	0.00211962928345224	-3.13926178735364	2.83930689906534	-2.28938097244993	-3.12507483927595	0.139298764254658	-1.64099017680448	1	1
TRINITY_DN135315_c3_g6_i1	otub2	Chr08	67105474	67105474	0.568343520228436	-3.5442950755277	4.66104448156501e-05	0.0085353311002843	-2.41915805861684	2.2251937326838	-1.45675373070246	-1.54898243720389	1.51253752761389	-0.630842831731605	1	1
TRINITY_DN135526_c5_g1_i1	arpc2	scaffold_131	10018	10018	0.768095484626247	-5.06279172790636	7.48641570042534e-06	0.00163812926597443	-3.13926178735364	2.75128629969351	-2.08000856403196	-2.71335723934916	1.57788626390813	-2.06283244231045	1	1
TRINITY_DN135535_c0_g1_i2	NA	NA	NA	NA	5.34471255278424	-5.13898414471309	1.83532272565714e-08	1.02406229640742e-05	-0.237573357703434	7.30336659761252	2.41048260513406	-0.399428212174393	5.89811355150578	4.29178961360665	1	1
TRINITY_DN135585_c3_g1_i1	NA	NA	NA	NA	1.66758421409262	-4.81925671379268	1.257586521953e-07	5.32309573718468e-05	-2.73473983658004	3.40680750691069	-1.45675373070246	-1.54898243720389	2.76262025429374	0.0166490004800705	1	1
TRINITY_DN135835_c0_g1_i3	NA	NA	NA	NA	3.62642141378188	-2.92541871747162	0.000325345028411771	0.0477295945090451	0.990529132468879	5.42357225833334	1.99082143933272	1.50599106464662	4.38538885659721	0.767720700383869	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.21685004689261	10.8914315242924	4.51181063278771e-22	1.16494950538579e-17	3.18796401974882	-3.70342037281093	3.11091345777693	3.29360032283272	-3.70342037281092	-3.70342037281092	2	2
TRINITY_DN135864_c0_g7_i1	NA	NA	NA	NA	0.994938417789835	-6.5510026043593	6.33534398981425e-11	1.36315484847503e-07	-3.70342037281093	1.60496861652854	-3.70342037281092	-2.39342475731973	1.08812462749309	2.70915227253452	1	1
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	1.85112571606224	-5.00337536329039	8.91280225328277e-08	3.83547590299602e-05	-2.73473983658004	3.2687017871586	-0.689869622473678	-3.70342037281092	3.02527688257652	1.6625746194085	1	1
TRINITY_DN136663_c13_g1_i1	LOC101730718-like	scaffold_208	63567	63567	3.67539544059427	-6.0399648191103	4.08357465037151e-10	5.54936302487329e-07	-1.75065828230275	5.47551155670822	-0.0419264838230606	-3.70342037281092	4.45661207347799	3.18587114262819	1	1
TRINITY_DN137413_c0_g1_i1	NA	NA	NA	NA	0.7799880210542	-4.63767162782628	0.000126969503744654	0.0207490670043479	-2.41915805861684	1.60496861652854	-1.58917168292259	-3.70342037281092	-2.50701128523601	2.72697580123904	1	1
TRINITY_DN151548_c0_g1_i1	NA	NA	NA	NA	3.0795973251582	-5.45727191968734	4.48190164305245e-09	3.40360883598865e-06	-2.41915805861684	5.10381316098747	-0.191808101164306	-1.91028201581645	3.54162499641278	1.86930049890332	1	1
TRINITY_DN151741_c0_g1_i1	NA	NA	NA	NA	1.32520522982564	-5.5110239822493	5.52368915778761e-07	0.00017759828657026	-3.13926178735364	3.6206273647163	-1.73498332489513	-3.12507483927595	0.517918153770403	0.180839198518432	1	1
TRINITY_DN164909_c0_g1_i1	Xetrov90008423m	Chr03	76840268	76840268	3.46603672025438	-4.27980168395956	1.8982206766987e-06	0.00048526789972634	-1.29559871539233	5.64385103263723	0.899910072370806	0.23212826224612	3.24236947512149	1.90104821338621	1	1
TRINITY_DN165190_c0_g1_i1	NA	NA	NA	NA	1.42684621972814	-4.42258520790642	1.71500942788203e-08	1.00639871427077e-05	-1.58251288804101	2.98976170933084	-1.22360476115277	-2.71335723934916	2.3599954615189	1.20930226803791	1	1
TRINITY_DN180950_c0_g1_i1	nod1	Chr06	72837948	72837948	0.20955516375985	5.55722284957724	5.4174069867323e-06	0.00124890578926275	-2.41915805861684	-3.70342037281093	1.6816015934022	1.63467868188066	-2.8072464358416	-3.0903770828056	2	2
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	2.74467052244734	-6.02859708912753	8.54401890740741e-11	1.57576120135185e-07	-1.94101851473848	4.86408244234149	-1.45675373070246	-2.39342475731973	2.97764363948675	1.44292289707546	1	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.957915176151805	2.6766878449908	0.000116980425117807	0.0193617601060371	1.66101532935271	-0.211847759439144	1.96743901569025	1.46701159865283	-0.723579857256975	-1.83654765388485	2	2
TRINITY_DN27210_c0_g1_i1	NA	NA	NA	NA	2.7386484099499	6.93459995050163	6.53827813958196e-06	0.00146798557881745	-3.70342037281093	-1.95286534687946	4.3297873939573	4.26255812719571	-2.25862220131969	-3.70342037281092	2	2
TRINITY_DN45542_c0_g1_i1	NA	NA	NA	NA	2.95580296273982	-5.68422004719273	7.14070729192186e-10	8.01622009901836e-07	-2.16037009344142	4.90545130369474	-0.419451537816718	-3.12507483927595	3.36313825802192	2.4548586575816	1	1
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	0.723838249214104	-5.42895659224453	2.40398962412509e-08	1.2414202418982e-05	-3.13926178735364	2.54237691908958	-2.08000856403196	-3.70342037281092	1.17516185162464	0.697139587202499	1	1
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	3.86876295533126	-5.78238808864523	3.73528416580069e-08	1.72223280644596e-05	-2.16037009344142	5.91666824817894	0.471659444631679	-2.71335723934916	4.35774675716826	2.40036506244675	1	1
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	5.40773614419056	-5.57411549968406	4.85001606258039e-07	0.000160547967610033	-0.00707887888803838	7.36344769216392	2.11306018793615	-3.12507483927595	6.01258648599328	4.34469656439929	1	1
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	3.02300503174541	-5.60480228001453	4.29802074121715e-08	1.94692799189872e-05	-1.05638811802676	5.1537151950878	-0.84681624655311	-2.71335723934916	3.44422948192498	0.503919000372359	1	1
TRINITY_DN83270_c0_g1_i1	NA	NA	NA	NA	4.8985591518492	-5.2164059289865	6.78164661351668e-09	4.73248960975678e-06	-0.589653350320021	6.67214686496922	1.96743901569025	-1.71835145688125	5.44535967866716	4.8466122479209	1	1
TRINITY_DN83270_c0_g2_i1	NA	NA	NA	NA	1.60502832196031	-10.2880117703864	5.36932376428858e-17	6.93179697969656e-13	-3.70342037281093	3.45536899954654	-3.70342037281092	-3.70342037281092	1.93040279607051	1.80362902265613	1	1
TRINITY_DN93354_c0_g1_i1	NA	NA	NA	NA	0.835286241589501	-9.49779458710696	2.24262530497084e-07	8.51538020210988e-05	-3.70342037281093	1.81802989893187	-3.70342037281092	-3.70342037281092	-3.70342037281092	2.81293288676383	1	1
TRINITY_DN93558_c0_g2_i1	NA	NA	NA	NA	2.17695081966842	-3.36157253294809	2.23568613691114e-06	0.000555052077452361	-0.758683858876913	3.91494120133101	-0.140097993237736	0.136002212773532	2.68318149668653	1.69915206230684	1	1
TRINITY_DN97559_c0_g1_i1	NA	NA	NA	NA	4.39526393170747	-2.46904343796167	0.000210711896909996	0.0331742754769275	3.70934278854079	6.01038554036726	1.80545191945033	1.5439450109364	4.50361494414646	4.30964171411765	1	1
TRINITY_DN97717_c0_g2_i1	NA	NA	NA	NA	0.353506870404549	-8.99296741419539	7.64680149212728e-07	0.000229581877356658	-3.70342037281093	0.965441506425419	-3.70342037281092	-3.70342037281092	-3.70342037281092	2.46551465962227	1	1
TRINITY_DN97753_c0_g1_i1	NA	NA	NA	NA	3.45113898281018	-6.05666979344761	2.80397818443129e-08	1.39228301388492e-05	-2.41915805861684	5.50272317574372	-0.140097993237736	-3.70342037281092	3.83349532670998	2.36665271731957	1	1
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	1.48305526702918	-4.69796841994449	8.6410951522771e-07	0.000253537587308858	-2.73473983658004	3.15568975201612	-0.766209764882398	-3.70342037281092	2.31278960785111	1.18371674387296	1	1
TRINITY_DN98815_c0_g2_i1	NA	NA	NA	NA	3.68847889978639	-5.57228334171883	3.64889586027657e-09	2.94420284726066e-06	-1.17104120228845	5.71704222460042	0.257016849475142	-2.71335723934916	4.1151827794215	2.56795735477167	1	1
