gid	gname	chr	start	end	logCPM	logFC.XY43.XX43	PV.XY43.XX43	FDR.XY43.XX43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433	average	ward.D
TRINITY_DN128948_c4_g2_i1	NA	NA	NA	NA	2.7250057716486	-11.5339741730658	7.94803964973343e-11	1.45145849791112e-07	-3.82634330580618	5.1833471043286	-3.82634330580618	-3.82634330580618	-0.651731639815121	1.26777534742797	1	1
TRINITY_DN129116_c0_g1_i3	pigb	Chr03	90802306	90802306	0.882771448883024	-4.68685501792143	6.97542387296795e-07	0.000200437629356497	-2.19273970609795	2.66016742097799	-1.92330048794856	-3.20289213099189	1.75135060015407	-0.460750169931408	1	1
TRINITY_DN129237_c5_g4_i2	NA	NA	NA	NA	1.08100093748413	-3.6096279661413	6.9338811528153e-06	0.00141861661281679	-1.59982743884462	2.73770418614138	-1.13034424314039	-1.56815837588026	1.93842550080886	0.0195711206815738	1	1
TRINITY_DN129279_c4_g4_i1	lmbrd1	Chr05	90577488	90577488	1.64083169290119	5.34333743179783	1.55593067495602e-09	1.4465654093157e-06	3.68440188947831	-2.59352042952756	1.40376325278149	1.37044860470746	-2.29565155614039	-1.85971790903885	2	2
TRINITY_DN129466_c1_g2_i3	NA	NA	NA	NA	1.09618980649952	-2.78045397106462	0.000210464222244192	0.0316612471745469	-0.368402888507456	2.78496080111637	-0.772068183066232	-1.27421109830082	1.45107868508046	0.467511204356841	1	1
TRINITY_DN129466_c1_g5_i1	NA	NA	NA	NA	0.203156439010813	-4.38626484326287	4.32561984342272e-05	0.00742438938763037	-3.21685527078948	2.14317699098608	-2.32723753028405	-2.43585822116468	0.767203591845827	-2.09219843243765	1	1
TRINITY_DN129533_c4_g2_i3	Xetrov90029798m	scaffold_622	10589	10589	4.14701978057489	3.31820636831573	0.000114792053833272	0.0183480749045756	2.79215631374945	1.40082516945593	6.3900490463644	2.48437175685883	1.50284491146451	2.12969218361778	2	2
TRINITY_DN129649_c3_g1_i3	NA	NA	NA	NA	3.82200782606957	-2.97171892372715	9.97708313158164e-07	0.000255153924007069	1.39377457615179	5.4907856316062	1.92783767088394	1.72662588494097	4.3701871061842	3.23574471922139	1	1
TRINITY_DN129649_c3_g2_i1	NA	NA	NA	NA	2.17930632724284	-4.64268830187128	8.40146951503603e-05	0.0137730244472777	-3.82634330580618	4.09399278023092	0.0514067293666068	-3.20289213099189	2.85379582202753	0.666990689304342	1	1
TRINITY_DN129651_c0_g4_i5	NA	NA	NA	NA	4.08226506055813	-4.79808930541732	2.27933300970224e-06	0.000525150111622749	-2.19273970609795	5.62484041703041	1.71798328490199	-2.43585822116468	5.09444515663963	3.84618994353153	1	1
TRINITY_DN129711_c1_g5_i1	NA	NA	NA	NA	3.20003171274368	-4.45914726790579	8.10143792621537e-05	0.0133668499048408	0.734729862873799	3.8960619910189	-1.34952451655681	-0.922018635707263	-1.71993603322806	5.22604490856981	1	1
TRINITY_DN129730_c0_g1_i2	NA	NA	NA	NA	1.6088094535879	-2.79110693687315	0.000214847045008848	0.0317302108180884	-0.67484727178511	3.09458715592481	-0.246192132901697	-0.0217377644000648	2.63153324445274	0.0767851018501688	1	1
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	0.973774168895701	3.48985499840998	1.02819226898961e-06	0.000260346426605348	1.78365712929394	-2.34073506042194	2.1217184859969	1.5121022109114	-0.898001046545567	-1.32716203332982	2	2
TRINITY_DN130234_c0_g4_i4	kcnj1	Chr07	66717587	66717587	3.82681304882114	4.77736544142014	0.000166272961637292	0.0257713013388612	0.564411867585858	1.11409644973987	6.30743018381244	0.279391885680796	-1.3095443439916	-0.728366325619289	2	2
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.8926750754359	3.61313189976634	7.18582834708342e-07	0.000201945466097045	1.6706393995112	-2.59352042952756	1.90321555515979	1.6759107882442	-1.56978946891676	-0.939059464634588	2	2
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	1.16856693154343	-3.58019696501753	1.02863383419075e-05	0.00202356012889187	-1.44623963533523	2.95987915280418	-1.2357760285095	-1.27421109830082	1.77960716139917	0.0195711206815738	1	1
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	0.831797898595809	-4.91621161227361	1.12647950777577e-08	6.69967137950178e-06	-2.78970960137731	2.1637546704538	-2.11117776506325	-2.76898862435396	2.11513370452247	0.379296964247546	1	1
TRINITY_DN130816_c3_g1_i1	NA	NA	NA	NA	2.3668036352339	-3.10329214496399	1.01634672990329e-05	0.00201488769539122	0.0991223610506273	4.06966444408811	0.441697666399938	-0.0786563123797191	2.96870185935073	1.53604547861403	1	1
TRINITY_DN130878_c0_g1_i3	NA	NA	NA	NA	0.47805999000408	-3.92412785400792	2.7118675350533e-05	0.00491867378308178	-3.21685527078948	2.23354951632416	-1.2357760285095	-2.76898862435396	1.02497299896457	-0.167090914813163	1	1
TRINITY_DN130933_c7_g1_i2	NA	NA	NA	NA	3.61528288260645	-3.14599676313273	3.49819717663377e-06	0.000784762233291509	-0.115784056145425	4.6912138135462	2.23457485830152	0.982443429778603	4.9387062809872	3.22945075227635	1	1
TRINITY_DN131147_c0_g2_i1	ptrh2	Chr02	87231843	87231843	1.20955763691436	-4.63438314338666	5.78204013099397e-06	0.00123224911925033	-1.77173577887466	3.26616540690595	-2.58145265837655	-1.93773436973843	1.61686471404098	-1.32716203332982	1	1
TRINITY_DN131183_c0_g2_i1	LOC101734118	Chr02	159127977	159127977	0.719384349319886	-2.85023627718919	0.000209191899232178	0.031656056987951	-0.67484727178511	2.36375958399856	-1.2357760285095	-1.74114427950036	1.00117238496674	0.424078216740378	1	1
TRINITY_DN131370_c0_g1_i1	mafg	Chr10	20016369	20016369	3.36470178859881	-2.47111307098066	1.51766390035823e-05	0.00289647287968369	1.19793475316816	4.59789434313094	2.26388111223671	1.30520631132204	4.24910843083042	3.16495311068149	1	1
TRINITY_DN131394_c0_g1_i2	NA	NA	NA	NA	0.0307887124262726	-5.56205772758919	7.73670968348828e-07	0.00021048788664418	-3.21685527078948	1.76639007964895	-2.89025210646007	-3.82634330580618	1.00117238496674	-1.48380582894807	1	1
TRINITY_DN131450_c1_g5_i5	eml3	Chr04	41585277	41585277	2.35100535531451	-2.77394473055083	0.000126927614793367	0.0200373260538615	0.371261354489224	3.63008631821187	1.04714781664924	-0.555979298548041	3.54727434594031	1.2921379221455	1	1
TRINITY_DN131553_c0_g1_i1	NA	NA	NA	NA	3.19242547775707	-4.7235118827725	8.21541278284463e-06	0.00165433831896432	-2.19273970609795	4.67875710129127	0.88056153287681	-3.20289213099189	4.54908676005624	1.84683664286896	1	1
TRINITY_DN131553_c0_g2_i1	NA	NA	NA	NA	0.564638089452352	-5.49348123259083	1.77999240525969e-07	6.32243413501546e-05	-3.82634330580618	2.30012306132706	-2.11117776506325	-3.82634330580618	1.3973856515923	-0.167090914813163	1	1
TRINITY_DN131565_c0_g5_i1	NA	NA	NA	NA	4.10031903983616	2.24757282015619	0.000273893074475741	0.0391315166851542	3.25109208845689	2.83713838492343	5.76925606341703	4.37853342432623	2.81336593255508	1.94228875101131	2	2
TRINITY_DN131690_c0_g1_i2	NA	NA	NA	NA	0.852826755662882	-5.11454917909077	1.26906840853599e-08	7.21225677331097e-06	-2.78970960137731	2.28141344470229	-2.11117776506325	-3.20289213099189	2.09278620422446	0.235955583756546	1	1
TRINITY_DN132305_c3_g4_i3	NA	NA	NA	NA	1.35468729530344	-4.66921786414929	1.89505307628546e-06	0.00045293539600864	-1.30744082411406	3.35384603447067	-3.28367058073961	-1.93773436973843	1.76554805864072	-0.167090914813163	1	1
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	3.01989327922983	-2.33922540293089	1.92368058091517e-05	0.00364416349454256	1.6706393995112	4.11263520156234	1.09141268157605	1.5121022109114	3.94045510703038	2.96732321514197	1	1
TRINITY_DN132704_c0_g2_i5	dgat2	Chr02	169548535	169548535	3.10458850340924	-3.73929112395146	7.29438492424851e-07	0.000202768043535578	0.0991223610506273	5.01093538233542	0.829205304069273	-0.137913027161586	3.58378817782342	1.83029541356183	1	1
TRINITY_DN133291_c0_g1_i1	NA	NA	NA	NA	3.59055241919677	-5.35176290943196	2.4383318102891e-10	3.46432765090742e-07	-2.19273970609795	5.59579292450658	-0.0411357687382565	-0.477338621687459	3.95601437521515	2.68405487140935	1	1
TRINITY_DN133291_c0_g2_i1	ect2	Chr05	93110394	93110394	3.83653719086005	-5.180531940165	1.15403897411558e-09	1.22972469683466e-06	-1.59982743884462	5.8470709169676	0.692197769845123	-0.922018635707263	4.13344537569021	3.01201092593634	1	1
TRINITY_DN133404_c0_g2_i3	NA	NA	NA	NA	0.856371946565466	-3.43088413601951	2.75217519335694e-05	0.00492196702062311	-2.78970960137731	2.45005965483153	-0.940112978244828	-1.27421109830082	1.55281784269892	0.424078216740378	1	1
TRINITY_DN133440_c0_g2_i2	NA	NA	NA	NA	1.5821659648668	-3.27185545833071	2.75171276412429e-05	0.00492196702062311	-1.30744082411406	3.42802082129791	-0.551827573663944	-0.402763933126287	1.92583835361661	0.590475933640642	1	1
TRINITY_DN133823_c0_g1_i1	NA	NA	NA	NA	0.734365058422389	-4.97479925093992	1.73986034206624e-07	6.32243413501546e-05	-2.46056508409019	2.68173042988868	-2.32723753028405	-3.20289213099189	0.976972528785495	0.0767851018501688	1	1
TRINITY_DN133823_c0_g2_i1	NA	NA	NA	NA	3.5393983118406	-4.91699592966732	7.16863746865099e-07	0.000201945466097045	-0.956745814526936	5.40047103247935	0.802824955486069	-2.76898862435396	4.44487073143216	1.70887102691545	1	1
TRINITY_DN133889_c1_g4_i7	NA	NA	NA	NA	4.93610463729733	3.17650572337689	3.58926263435732e-05	0.00637443073687875	3.09715473821968	3.27564993625799	6.69938596986038	5.72064462532224	2.72893967954794	1.08464260374854	2	2
TRINITY_DN133889_c1_g7_i1	Xetrov90000522m	Chr01	20771304	20771304	5.31867183157641	2.85064491923406	0.000206158150338449	0.0313826698616398	3.8268488638368	3.62638445735013	7.34442672396868	5.0623589918179	3.70660658032396	1.95760102687155	2	2
TRINITY_DN134625_c0_g1_i4	NA	NA	NA	NA	3.44752686892149	4.98426061069918	6.15929169821898e-07	0.000181054857345118	-0.513503808387269	-0.379830766927612	5.13588412991493	4.77571966596335	-0.0951511410157973	-1.05719444419089	2	2
TRINITY_DN135315_c3_g4_i2	NA	NA	NA	NA	0.657562987181925	-5.31310731698426	8.05225511551019e-06	0.00163435216130204	-3.21685527078948	2.91809735384549	-2.32723753028405	-3.20289213099189	0.140976241409096	-1.65955277928708	1	1
TRINITY_DN135315_c3_g6_i1	kiaa0232-like	Chr01	20451126	20451126	0.642895945873193	-3.59522394710156	3.92807863976552e-05	0.00688059473516188	-2.46056508409019	2.30012306132706	-1.47301502191454	-1.56815837588026	1.51969562142777	-0.633537059404696	1	1
TRINITY_DN135526_c5_g1_i1	postn	Chr02	148527377	148527377	0.827765278982788	-5.08830973877635	6.07137368795159e-06	0.0012832174437659	-3.21685527078948	2.77830389035243	-2.11117776506325	-2.76898862435396	1.58519666055492	-2.09219843243765	1	1
TRINITY_DN135526_c5_g2_i2	NA	NA	NA	NA	0.101145428768932	-6.91950417700046	6.51426603088131e-08	2.77659732456265e-05	-3.21685527078948	2.12230155249232	-3.82634330580618	-3.82634330580618	0.417616078897043	-1.18587264339323	1	1
TRINITY_DN135535_c0_g1_i2	ctdspl2	Chr03	115925040	115925040	5.36721513547813	-5.1496718678706	1.78345183388331e-08	9.30816269382282e-06	-0.236571262875773	7.3289150573289	2.41956407593412	-0.402763933126287	5.9093421152188	4.3040660891872	1	1
TRINITY_DN135585_c3_g1_i1	tmco1	Chr04	108906135	108906135	1.75198703713757	-4.88651995630757	8.73102982266351e-08	3.54424375690153e-05	-2.78970960137731	3.51867690036135	-1.47301502191454	-1.56815837588026	2.77177029408255	0.0195711206815738	1	1
TRINITY_DN135643_c7_g7_i1	LOC100495666	Chr03	128127747	128127747	0.12186136566473	-8.85504679288973	3.69067968473093e-11	9.43854422573088e-08	-3.82634330580618	1.48499888516304	-3.82634330580618	-3.82634330580618	-0.201603643997786	1.40813707662035	1	1
TRINITY_DN135835_c0_g1_i3	NA	NA	NA	NA	3.65399471433211	-2.94054968022804	0.000300153428092501	0.0420831712422213	0.998288094031021	5.45470920693096	1.99927884050698	1.5121022109114	4.39551365602514	0.774653352554091	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.21994908858772	11.0253295835369	1.76101833227811e-23	4.50362828296803e-19	3.19964391034996	-3.82634330580618	3.12070554445598	3.30214503505601	-3.82634330580618	-3.82634330580618	2	2
TRINITY_DN135864_c0_g7_i1	NA	NA	NA	NA	0.996533862695012	-6.5527007270468	5.38974465059099e-11	1.14864441411845e-07	-3.82634330580618	1.56453106967571	-3.82634330580618	-2.43585822116468	1.09410591861608	2.72041524805889	1	1
TRINITY_DN135947_c1_g1_i1	rhof	Chr01	153580211	153580211	1.88522119448207	-5.02164078444936	7.56443764684666e-08	3.12020852226543e-05	-2.78970960137731	3.30836320234947	-0.694858070530089	-3.82634330580618	3.03466724715619	1.67221479042741	1	1
TRINITY_DN136663_c13_g1_i1	sbds	Chr02	94363061	94363061	3.66883099461247	-6.01932887210477	3.39867978490292e-10	4.57462299047932e-07	-1.77173577887466	5.44738438834106	-0.0411357687382565	-3.82634330580618	4.4667594426787	3.19756233330241	1	1
TRINITY_DN142384_c0_g1_i1	NA	NA	NA	NA	1.76410781348958	2.1314056554119	0.000336921313875714	0.04682840044053	2.63749386310766	0.455622633087735	2.17411357650495	2.52314320151003	0.849481897691844	-0.460750169931408	2	2
TRINITY_DN151548_c0_g1_i1	map2k6	Chr10	21091508	21091508	3.11849752428184	-5.48068879922344	4.15496769828502e-09	3.21997405805882e-06	-2.46056508409019	5.14246113164958	-0.192131578495248	-1.93773436973843	3.55137737562561	1.87936078762105	1	1
TRINITY_DN151741_c0_g1_i1	NA	NA	NA	NA	1.27145977858952	-5.41722229369384	5.75815993375606e-07	0.00017689431642817	-3.21685527078948	3.50261206244865	-1.75709470022923	-3.20289213099189	0.521658532294681	0.184825429547859	1	1
TRINITY_DN164909_c0_g1_i1	NA	NA	NA	NA	3.46354011471099	-4.25989216006957	1.82130262814474e-06	0.000439415032190316	-1.30744082411406	5.62576776477477	0.905569972440545	0.233368924627378	3.25192795000243	1.91116784378682	1	1
TRINITY_DN165190_c0_g1_i1	Xetrov90000956m	Chr01	49857945	49857945	1.40856481552346	-4.38145982824646	1.69545562775057e-08	9.22544302640277e-06	-1.59982743884462	2.90593402263324	-1.2357760285095	-2.76898862435396	2.36868060025494	1.21778011704636	1	1
TRINITY_DN180950_c0_g1_i1	NA	NA	NA	NA	0.191856858517609	5.7315929855379	2.89049519474405e-06	0.000660013608128431	-2.46056508409019	-3.82634330580618	1.68946771487058	1.64108239883529	-2.86685377802466	-3.16486219548819	2	2
TRINITY_DN208554_c0_g1_i1	il17c	Chr04	69300183	69300183	2.79202737253717	-6.05942403839659	8.51328594223303e-11	1.45145849791112e-07	-1.96693487655332	4.90797036733371	-1.47301502191454	-2.43585822116468	2.98699360734468	1.45204537065226	1	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	0.936700073066	2.79308322285348	3.92717758658021e-05	0.00688059473516188	1.6706393995112	-0.504161231806445	1.97585600739231	1.47302883882634	-0.729242662235508	-1.85971790903885	2	2
TRINITY_DN27210_c0_g1_i1	NA	NA	NA	NA	2.74506104106245	6.84587957201506	6.83956634201395e-06	0.0014106054002473	-3.82634330580618	-1.93861210262537	4.34022770176122	4.27443130338905	-2.29565155614039	-3.82634330580618	2	2
TRINITY_DN45542_c0_g1_i1	NA	NA	NA	NA	2.98527342938697	-5.69818632540009	7.61986353925024e-10	8.8577450069448e-07	-2.19273970609795	4.93066133654788	-0.421707000251824	-3.20289213099189	3.37277985760861	2.46582823309439	1	1
TRINITY_DN69434_c0_g2_i1	NA	NA	NA	NA	0.685866594463725	-5.35824914920066	1.89395030913144e-08	9.6871770411455e-06	-3.21685527078948	2.40755481745303	-2.11117776506325	-3.82634330580618	1.18141356199348	0.703778220148989	1	1
TRINITY_DN69456_c0_g1_i2	NA	NA	NA	NA	3.87272144365258	-5.77172758159832	3.52731280216413e-08	1.61084817147402e-05	-2.19273970609795	5.90932534231463	0.475494076221733	-2.76898862435396	4.36786249249716	2.41126473981008	1	1
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	5.43468073110563	-5.58905575131627	4.73328289344059e-07	0.000151311220896062	-0.00433293660750367	7.3959487321717	2.1217184859969	-3.20289213099189	6.02302812597422	4.35987545200798	1	1
TRINITY_DN75302_c0_g2_i1	NA	NA	NA	NA	3.03779902403586	-5.60154814738915	4.38795662898971e-08	1.93478625568591e-05	-1.06444224271965	5.15536290723428	-0.853645235063031	-2.76898862435396	3.45392311421107	0.509674746372142	1	1
TRINITY_DN83270_c0_g1_i1	dnm2	Chr03	127992323	127992323	4.91115844388892	-5.21674300870283	6.79237311645368e-09	4.69481486703207e-06	-0.591921238418876	6.68203056486286	1.97585600739231	-1.74114427950036	5.45572827340071	4.85905083382718	1	1
TRINITY_DN83270_c0_g2_i1	tbc1d2b	Chr03	81536627	81536627	1.53401617088557	-10.324000895303	2.73996893767349e-17	3.50359828060309e-13	-3.82634330580618	3.2897608335015	-3.82634330580618	-3.82634330580618	1.93842550080886	1.81356232883763	1	1
TRINITY_DN93354_c0_g1_i1	NA	NA	NA	NA	0.769951561872604	-9.54463960065838	2.54894879121004e-07	8.69157551818742e-05	-3.82634330580618	1.54897152253395	-3.82634330580618	-3.82634330580618	-3.82634330580618	2.82430149948802	1	1
TRINITY_DN93558_c0_g2_i1	NA	NA	NA	NA	2.20560505288387	-3.37374182342615	1.99845823516718e-06	0.000473227508390421	-0.762832148699771	3.93548882257529	-0.140023822046966	0.13666958201964	2.69224979605813	1.70887102691545	1	1
TRINITY_DN97559_c0_g1_i1	NA	NA	NA	NA	4.44381023404967	-2.51070926499635	0.000192739449500576	0.029515680727711	3.72135375437027	6.0888468927069	1.81357020142729	1.55014518117278	4.51377660902467	4.32192443453635	1	1
TRINITY_DN97717_c0_g2_i1	NA	NA	NA	NA	0.220258976459527	-8.97410564586631	1.44646240087993e-06	0.000355690667693302	-3.82634330580618	0.240011234917264	-3.82634330580618	-3.82634330580618	-3.82634330580618	2.48708863541843	1	1
TRINITY_DN97753_c0_g1_i1	NA	NA	NA	NA	3.49500505125526	-6.0859317946259	2.51386293947697e-08	1.21301001536196e-05	-2.46056508409019	5.55060652783204	-0.140023822046966	-3.82634330580618	3.84340175946262	2.3775078098859	1	1
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	1.54951775519886	-4.74505784069459	6.67880940945302e-07	0.000194095308906081	-2.78970960137731	3.23733186206255	-0.772068183066232	-3.82634330580618	2.32141123505598	1.19211742362329	1	1
TRINITY_DN98815_c0_g2_i1	NA	NA	NA	NA	3.66751698080485	-5.53540467738021	3.11911801875733e-09	2.49276013161562e-06	-1.18083142345374	5.67139119604221	0.259710276748326	-2.76898862435396	4.12521106284221	2.57906383138057	1	1
