gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A16MB	A15MB	A15FB	A10FB	A8MB	average	ward.D
TRINITY_DN126847_c1_g1_i1	NA	NA	NA	NA	0.762374050027243	-2.98663477015335	1.51415040171703e-06	0.000104897404233238	-0.900337903430422	-0.781251112019404	-0.442659681662231	1.21398245387655	2.48580995228784	-0.765282507635688	1	1
TRINITY_DN126848_c2_g6_i1	NA	NA	NA	NA	0.206567048465347	7.39123239594528	3.72033524153052e-06	0.000254491546988021	0.902634198345012	-0.401234749284379	-0.123405023810748	-2.80095690039957	-2.80095690039957	1.60169246855229	2	2
TRINITY_DN126942_c1_g2_i1	NA	NA	NA	NA	1.70784345830892	3.11532611724492	6.09732824587544e-07	4.31211310346978e-05	2.07829939807491	2.36202343644879	2.40376236630769	-0.455191471247402	-0.844311435463953	1.79901995605518	2	2
TRINITY_DN127233_c1_g2_i1	NA	NA	NA	NA	0.583941886256291	-6.67006684450618	6.00902177531625e-15	7.18885481728032e-13	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.83807103148801	2.3284369858261	-2.80095690039957	1	1
TRINITY_DN127465_c0_g1_i2	NA	NA	NA	NA	0.652065336599063	-3.76448014282022	0.00045294278852801	0.0263960671846678	-1.73504450210317	-1.01686810869425	-1.42936630698453	-2.80095690039957	2.96980503516263	-0.959606511394352	1	1
TRINITY_DN127543_c0_g1_i2	elac2	Chr10	11103800	11103800	0.701244455222295	-2.73597689372842	0.000149238086870355	0.00908712718640861	-0.107756066659562	-1.01686810869425	-0.977170431255171	2.60559100944216	0.285167533455124	-0.441007194222071	1	1
TRINITY_DN127567_c6_g4_i1	NA	NA	NA	NA	0.579251320053615	-8.87216510082278	9.8931314205065e-17	1.50936949430728e-14	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.53888196921614	2.52779128783008	-2.80095690039957	1	1
TRINITY_DN127581_c0_g2_i6	NA	NA	NA	NA	1.41799965538538	6.23053111691829	0.000790971106280515	0.0443809965563222	2.64682870883379	-1.01686810869425	-2.80095690039957	-2.80095690039957	-2.14439941265538	3.14044988608234	2	2
TRINITY_DN127631_c8_g3_i1	NA	NA	NA	NA	2.60271654687467	-6.72261594857324	1.54084998152627e-28	1.95241478906001e-25	-2.80095690039957	-2.11299845615924	-1.11274087240155	3.67611515644557	4.51633914899114	-1.77707622703155	1	1
TRINITY_DN127640_c0_g1_i3	NA	NA	NA	NA	1.56631247671296	-4.29939091714802	0.000136977345988125	0.00839705143340746	0.00932453179329082	-2.80095690039957	-0.442659681662231	-1.6854859892263	3.96419639883011	-2.20003011048788	1	1
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.932623965874575	8.20123370869855	3.02539796036757e-09	2.27592056536571e-07	2.15654310228669	1.42547942761418	0.719826838899826	-2.80095690039957	-2.80095690039957	1.24349994003709	2	2
TRINITY_DN128475_c6_g2_i1	NA	NA	NA	NA	1.05035283773678	-9.37326618729276	4.54345635521933e-21	1.52329190418138e-18	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.11391516257171	2.96980503516263	-2.80095690039957	1	1
TRINITY_DN128662_c2_g1_i3	NA	NA	NA	NA	5.91785708489683	-1.58339277765975	3.18469229355785e-05	0.00207900693788823	5.90886614992544	5.0979760473505	4.83428664691204	7.21804289485286	6.09874433718159	4.50349879658845	1	1
TRINITY_DN128788_c0_g1_i2	NA	NA	NA	NA	1.47935657533027	-6.42743416416119	2.07008493371053e-20	5.9176101626081e-18	-1.73504450210317	-2.80095690039957	-2.09164617812348	2.58561272116738	3.34338177194955	-2.20003011048788	1	1
TRINITY_DN128884_c3_g1_i1	NA	NA	NA	NA	4.07007853575847	1.79581708045119	0.000405590860630062	0.023892908898331	4.57984401938973	3.03729402516724	4.35175957049065	2.34538824896387	2.95449537125579	5.13800304791754	2	2
TRINITY_DN128912_c6_g1_i1	NA	NA	NA	NA	3.86637518317582	2.23288427208198	0.000845073181808696	0.0471245429124821	4.65813819180163	2.63063765511672	4.91928751904051	0.568266331030276	2.82579203842176	4.07255341018893	2	2
TRINITY_DN129262_c0_g1_i1	NA	NA	NA	NA	5.74742881939808	-1.11243258439806	8.52275522060882e-05	0.00532074628795572	5.2070470417712	5.67474518503424	5.18804907125967	6.2088600280647	6.54446832218843	4.93967738576756	1	1
TRINITY_DN129273_c5_g4_i1	NA	NA	NA	NA	1.3638026482692	-6.08556916180893	5.3651158241117e-17	8.5706147314942e-15	-2.17171992517065	-2.80095690039957	-1.83560912172104	2.08574449753583	3.4009888673006	-1.77707622703155	1	1
TRINITY_DN129294_c9_g6_i1	NA	NA	NA	NA	0.249400949064677	7.43357938955821	2.02720148746911e-07	1.4564209205079e-05	1.22663139665756	0.455152580206613	0.505060109663164	-2.80095690039957	-2.80095690039957	0.701604316509141	2	2
TRINITY_DN129471_c4_g1_i1	morn4-like	Chr07	24838828	24838828	4.04165590629003	3.29280106213092	4.11468176049651e-05	0.00264658214410083	5.20397962389353	5.27500863578817	1.50159404113648	1.53888196921614	1.08964569163133	3.96707296681872	2	2
TRINITY_DN129581_c0_g1_i5	dcaf11	Chr01	127254242	127254242	4.07331271837248	-1.08394765206372	0.000540836725137916	0.030986293132005	3.39223463538588	3.96917686141316	3.52205883142625	4.64404630105784	4.74709679504289	3.54044253774191	1	1
TRINITY_DN129592_c0_g2_i1	NA	NA	NA	NA	2.33612669953465	7.17540647793096	7.72072463099362e-17	1.2050098781833e-14	2.94017796322198	3.19753704869072	2.78375564822288	-2.80095690039957	-2.14439941265538	2.60283047600764	2	2
TRINITY_DN129840_c0_g1_i3	NA	NA	NA	NA	2.07989407767434	-4.30440676533058	1.46227733452123e-08	1.08797439927652e-06	-1.73504450210317	-0.100734801614172	-0.633398190305771	4.37395715152784	1.08964569163133	-0.0603322920013325	1	1
TRINITY_DN130067_c1_g1_i1	NA	NA	NA	NA	2.17469445780182	-1.92353369589323	6.16373785980389e-05	0.0039109492770723	1.60705033124257	1.47181770802605	0.505060109663164	2.77394046973413	3.42340269883999	1.3311344528404	1	1
TRINITY_DN130193_c7_g4_i1	NA	NA	NA	NA	4.24072222628589	2.21920053776076	0.000420029947581364	0.0246899421785002	4.91980544285188	4.65639625587675	2.30080641199041	2.60559100944216	2.35199742362946	5.39090913983347	2	2
TRINITY_DN130418_c1_g1_i1	NA	NA	NA	NA	0.162044271292658	7.3199727669233	2.82757963998639e-07	2.02608391248312e-05	0.562872177583554	0.544586045817871	0.975195031026371	-2.80095690039957	-2.80095690039957	0.411153139243373	2	2
TRINITY_DN130474_c2_g4_i1	NA	NA	NA	NA	0.169144745534649	7.33617517069915	1.09354363348488e-06	7.65395991096618e-05	1.36488658651772	0.257710463841254	0.67935530582182	-2.80095690039957	-2.80095690039957	-0.0603322920013325	2	2
TRINITY_DN130569_c1_g1_i1	NA	NA	NA	NA	1.42833024866467	3.23525272931948	6.1696830667752e-06	0.000417830631033452	1.87731800637021	2.4104108005671	1.95584935627829	-0.631041007989067	-1.3526107646278	1.10117898045945	2	2
TRINITY_DN130652_c1_g3_i1	NA	NA	NA	NA	2.26260832962193	-6.65550838165742	9.48756605304153e-25	5.50368134034751e-22	-2.17171992517065	-2.11299845615924	-1.42936630698453	3.08980251561047	4.29110718368126	-2.20003011048788	1	1
TRINITY_DN130680_c2_g1_i1	NA	NA	NA	NA	2.08904580676487	-4.10745929565709	1.38416846452614e-07	1.00507655056514e-05	-0.374967621974814	-0.100734801614172	-0.355982631286119	4.42544365897447	0.285167533455124	-0.594053024466607	1	1
TRINITY_DN130859_c0_g1_i1	NA	NA	NA	NA	0.139153099378373	7.28298765456162	3.37962444059624e-06	0.000231768840740586	-0.900337903430422	0.628797615229965	1.10309367949442	-2.80095690039957	-2.80095690039957	0.886538693061772	2	2
TRINITY_DN130924_c0_g6_i1	ankrd17	scaffold_51	499953	499953	0.936072500882727	-5.70633092054717	2.86848695816555e-07	2.04998685060268e-05	-1.4002877341572	-2.11299845615924	-2.80095690039957	3.38390689187097	-1.3526107646278	-2.20003011048788	1	1
TRINITY_DN130933_c7_g3_i1	NA	NA	NA	NA	2.19546221798302	-6.71667207436093	9.427536697394e-27	8.00073794034777e-24	-1.73504450210317	-1.64909525580169	-1.83560912172104	3.36058337200374	4.04592150571635	-2.80095690039957	1	1
TRINITY_DN131116_c0_g6_i1	NA	NA	NA	NA	0.408561937096299	7.61357429816618	7.71750274544942e-08	5.66443843400459e-06	0.902634198345012	0.544586045817871	0.594838232353736	-2.80095690039957	-2.80095690039957	1.45334765582475	2	2
TRINITY_DN131144_c0_g4_i3	NA	NA	NA	NA	0.801369351323078	3.10561633369533	0.000243458814685184	0.0145310132536386	0.117612645436117	1.11102703362847	1.95584935627829	-1.6854859892263	-1.07619003669121	1.15019594985406	2	2
TRINITY_DN131251_c3_g6_i1	LOC100496491	Chr05	74971425	74971425	0.614665347811862	-7.40942297077262	2.32532790025233e-16	3.3309765867547e-14	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.87145718923016	2.37517927381205	-2.80095690039957	1	1
TRINITY_DN131425_c0_g1_i1	fibin	Chr04	12239155	12239155	0.497980755298592	-6.11156317374334	1.79558056920744e-13	1.77536773693355e-11	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.80389392743785	2.17837290214147	-2.80095690039957	1	1
TRINITY_DN131485_c0_g1_i3	NA	NA	NA	NA	2.17182511125802	2.3931081293832	0.000266775168301449	0.0158529830318653	3.10710290631239	1.22363356393457	2.42839294799118	0.647492961618207	-0.0432577593251571	3.00043980429772	2	2
TRINITY_DN131565_c0_g8_i1	NA	NA	NA	NA	3.42717191718084	-2.8617105909396	5.29587983898922e-05	0.00338400491264542	0.484141585233794	2.38641997039344	2.2464353265184	5.56280116262875	1.67954869781527	1.5660116348782	1	1
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	2.35023994523617	-6.69827202356887	1.21658508375163e-27	1.17995718283725e-24	-1.4002877341572	-2.80095690039957	-1.83560912172104	3.37229226426953	4.28500014519281	-1.77707622703155	1	1
TRINITY_DN131630_c1_g1_i1	NA	NA	NA	NA	1.17711371285665	8.40590973638409	0.00053705597302097	0.0308347337406564	-2.80095690039957	2.0922646432765	3.02086788558175	-2.80095690039957	-2.80095690039957	-2.80095690039957	2	2
TRINITY_DN131931_c3_g4_i1	NA	NA	NA	NA	0.730266194996968	3.03274599784302	0.000324431115294283	0.0192370650612376	0.708509370439548	1.16842867827399	1.67628409483247	-2.80095690039957	-0.644592432981552	0.886538693061772	2	2
TRINITY_DN131997_c11_g4_i1	NA	NA	NA	NA	2.9710836833454	10.3382270746997	1.07259249856655e-07	7.85131926780911e-06	4.22176850217673	4.19314136377616	-2.09164617812348	-2.80095690039957	-2.80095690039957	3.30099704769395	2	2
TRINITY_DN132431_c2_g3_i1	NA	NA	NA	NA	1.24750562654163	-3.41094821053368	7.40410330990776e-06	0.000500182173102401	-0.703184206064212	-0.401234749284379	-2.80095690039957	2.70153198685237	2.39799451109475	0.32838525363544	1	1
TRINITY_DN132560_c1_g5_i1	NA	NA	NA	NA	0.0342344833803944	4.62641441197852	0.000133534204257805	0.00822310291389844	0.708509370439548	-0.781251112019404	1.19208653672892	-2.13799620247451	-2.80095690039957	-0.0603322920013325	2	2
TRINITY_DN132568_c0_g2_i1	NA	NA	NA	NA	1.67539411928064	-6.90300380513997	4.97556857134531e-23	2.0472956923034e-20	-2.80095690039957	-2.11299845615924	-2.40314147493158	2.75617619330235	3.57124619167791	-1.77707622703155	1	1
TRINITY_DN132642_c5_g2_i1	NA	NA	NA	NA	0.462066093675404	7.67952406559903	4.53148477750504e-05	0.00290239462506378	-2.80095690039957	1.86807480498781	0.975195031026371	-2.80095690039957	-2.80095690039957	1.10117898045945	2	2
TRINITY_DN132763_c3_g3_i1	NA	NA	NA	NA	0.221191542149073	-6.16337561647462	7.72097376668376e-12	6.55245264318221e-10	-1.73504450210317	-2.80095690039957	-2.80095690039957	1.40848538666962	1.95041335208315	-2.80095690039957	1	1
TRINITY_DN132837_c1_g8_i1	NA	NA	NA	NA	0.878007370161514	2.78103779915881	0.000147281602786576	0.00898814940870796	0.776161832818318	1.42547942761418	1.40561803261276	-0.631041007989067	-1.69485415288303	1.52942591331128	2	2
TRINITY_DN132968_c1_g4_i1	NA	NA	NA	NA	0.559814997002519	-8.85466435581508	3.75953533803008e-08	2.78195371048728e-06	-2.80095690039957	-2.80095690039957	-2.80095690039957	3.07554853389011	-2.80095690039957	-2.80095690039957	1	1
TRINITY_DN133012_c3_g6_i1	NA	NA	NA	NA	0.485169329406794	7.72674162102709	5.4810825657561e-07	3.88641669029343e-05	0.708509370439548	2.00041368481673	-0.0535254841910628	-2.80095690039957	-2.80095690039957	0.701604316509141	2	2
TRINITY_DN133058_c0_g1_i3	NA	NA	NA	NA	0.760403519507345	-2.99802905984315	7.25359469243901e-05	0.00458106676889689	-1.73504450210317	0.028897078239516	-0.27421931135759	0.793978946512683	2.62769219039907	-1.77707622703155	1	1
TRINITY_DN133064_c1_g2_i1	NA	NA	NA	NA	0.95182033151766	8.19975251200195	1.5352020996267e-05	0.00101935167284994	-2.80095690039957	1.27680365119801	1.69670489417458	-2.80095690039957	-2.80095690039957	2.39484933863358	2	2
TRINITY_DN133418_c2_g1_i3	NA	NA	NA	NA	5.01467464704019	1.60732677238143	0.00063904737316023	0.0361554364852341	6.35841893279236	4.55242443680959	4.89298221865199	3.70418143585649	3.85300312007126	4.96387059526874	2	2
TRINITY_DN133534_c1_g5_i1	NA	NA	NA	NA	0.282293824379954	4.07272293440792	8.37518841551393e-05	0.00525277117321275	1.56940841866902	0.257710463841254	0.505060109663164	-1.6854859892263	-2.80095690039957	0.240578393833533	2	2
TRINITY_DN133748_c2_g1_i1	NA	NA	NA	NA	0.688465533829422	-4.06827093012647	0.000153796843399345	0.00932290374150893	-2.80095690039957	-2.80095690039957	-1.61823566771774	-0.631041007989067	2.95449537125579	-0.17641009493922	1	1
TRINITY_DN133769_c11_g8_i1	sv2b-like	Chr03	101807482	101807482	5.9175354346362	7.24486009029341	0.000226583547193186	0.0135535889672364	6.21799196241412	7.66111794393676	6.39656946289311	0.395429878417251	-2.80095690039957	-2.80095690039957	2	2
TRINITY_DN133773_c6_g4_i1	NA	NA	NA	NA	0.0628054437429137	-8.30524890523224	2.1674660111695e-14	2.40252548838082e-12	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.49671253212677	1.64181438715984	-2.80095690039957	1	1
TRINITY_DN133866_c1_g1_i1	NA	NA	NA	NA	2.97862823298068	-1.8149408851856	1.51834188318541e-05	0.00101062770886437	1.32025761356666	2.33720724081702	2.41613022007586	3.54775968591009	4.19667074371013	2.1756241372081	1	1
TRINITY_DN133878_c1_g2_i1	hoga1	Chr07	24794514	24794514	0.436812184968147	7.63117185899451	4.12234137406433e-05	0.00264658214410083	-2.80095690039957	1.16842867827399	1.19208653672892	-2.80095690039957	-2.80095690039957	1.5660116348782	2	2
TRINITY_DN133888_c1_g5_i1	NA	NA	NA	NA	0.911267312921229	-6.12769505885231	3.37133224472121e-15	4.22974164940675e-13	-1.73504450210317	-2.80095690039957	-2.09164617812348	1.87145718923016	2.82579203842176	-2.80095690039957	1	1
TRINITY_DN133899_c4_g1_i1	Xetrov90013347m	Chr05	28944236	28944236	2.61572310763259	-7.35571104072145	7.48118857103999e-33	1.56282029249025e-29	-1.73504450210317	-2.80095690039957	-2.09164617812348	3.70418143585649	4.53189479301274	-1.77707622703155	1	1
TRINITY_DN133905_c2_g2_i1	NA	NA	NA	NA	1.29769358607262	-9.6322486245125	2.27084078677081e-24	1.18594660089105e-21	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.66391770187682	3.02946899616737	-2.80095690039957	1	1
TRINITY_DN134228_c1_g1_i1	NA	NA	NA	NA	1.20567299763638	-7.99628781164041	3.5024677838962e-22	1.33966926207421e-19	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.70153198685237	2.80886578823336	-2.20003011048788	1	1
TRINITY_DN134228_c1_g2_i1	NA	NA	NA	NA	0.150636299856882	-6.05133911352958	9.76443162758085e-09	7.28496345357729e-07	-2.17171992517065	-2.11299845615924	-2.80095690039957	-0.298466204729387	2.42045455089201	-2.80095690039957	1	1
TRINITY_DN134228_c1_g3_i1	NA	NA	NA	NA	1.08849130112665	-9.4134090021236	1.27436220812233e-21	4.55366506394447e-19	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.24706443840445	2.95449537125579	-2.80095690039957	1	1
TRINITY_DN134398_c2_g1_i1	bmi1	Chr06	18539729	18539729	2.3642284197621	-6.41054166816007	8.41332620598251e-28	8.46224813984693e-25	-1.4002877341572	-2.80095690039957	-1.61823566771774	3.49518299696652	4.22884131949114	-1.450419068777	1	1
TRINITY_DN134404_c1_g17_i1	NA	NA	NA	NA	2.33648724749777	9.67055644722886	1.40472779277378e-06	9.78158786368145e-05	2.70005174065967	-2.80095690039957	2.5114319557097	-2.80095690039957	-2.80095690039957	4.12253585126551	2	2
TRINITY_DN134573_c4_g6_i1	NA	NA	NA	NA	0.193993683107712	7.35444139060954	2.02833949396699e-06	0.000139806131060054	1.40817631216631	-0.243174960304945	0.941366700931441	-2.80095690039957	-2.80095690039957	-0.0603322920013325	2	2
TRINITY_DN134769_c2_g1_i4	NA	NA	NA	NA	1.89669112776456	-6.31294218158095	8.13120607716996e-21	2.5676646911361e-18	-1.73504450210317	-1.2986229717185	-2.80095690039957	2.89251857178932	3.81959337207211	-1.77707622703155	1	1
TRINITY_DN134769_c2_g6_i1	NA	NA	NA	NA	4.04620503403505	-6.71592433770036	5.94320120049219e-47	8.06997575008832e-43	-0.374967621974814	-2.80095690039957	-0.355982631286119	5.13468761564794	5.95613725710756	-0.765282507635688	1	1
TRINITY_DN134960_c2_g2_i1	NA	NA	NA	NA	1.67268313044928	8.98903221561263	4.79246037286465e-10	3.69741040755356e-08	1.71441928548832	3.2383181840757	2.16083223095137	-2.80095690039957	-2.80095690039957	0.701604316509141	2	2
TRINITY_DN134983_c5_g1_i2	NA	NA	NA	NA	0.757624287359349	-6.85558739189833	2.0422126014419e-16	2.99177289329447e-14	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.99777360050895	2.52779128783008	-2.80095690039957	1	1
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	0.520704363308853	-4.80432009065334	2.58181793556461e-09	1.95850362223822e-07	-2.17171992517065	-2.11299845615924	-2.80095690039957	1.53888196921614	2.28012942593169	-0.959606511394352	1	1
TRINITY_DN135100_c1_g6_i1	NA	NA	NA	NA	0.5671931435128	-8.85968124325034	1.1481787590939e-17	2.02474614030605e-15	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.93599742133132	2.25535520755342	-2.80095690039957	1	1
TRINITY_DN135100_c2_g1_i2	ythdf1	scaffold_1290	1913	1913	4.0697308173466	-1.41348812427002	1.77482104313282e-05	0.00116987415214461	3.57429123906562	3.14130459721993	3.39035077161641	4.41415995370361	5.17459188291604	3.61217279869961	1	1
TRINITY_DN135126_c5_g1_i1	NA	NA	NA	NA	1.73322240127481	-6.20513090908325	6.27836461811357e-20	1.71004740366614e-17	-1.73504450210317	-1.64909525580169	-2.09164617812348	2.45955924372257	3.77671288038523	-2.20003011048788	1	1
TRINITY_DN135225_c6_g5_i1	NA	NA	NA	NA	2.46715973075707	2.96717383476787	8.60616604946349e-06	0.000579944544429975	2.62864224313626	1.560254881645	3.13749739828921	0.199032851935602	0.0747218443068389	3.67213833755719	2	2
TRINITY_DN135690_c1_g2_i1	NA	NA	NA	NA	1.26997504757237	-5.75049128381279	4.01922704467239e-18	7.79643920372629e-16	-2.17171992517065	-2.11299845615924	-1.83560912172104	2.45955924372257	3.04400726360632	-1.77707622703155	1	1
TRINITY_DN135793_c0_g6_i1	NA	NA	NA	NA	1.08486379501449	8.3628344149426	2.99301399994168e-10	2.31570601699191e-08	1.84617658213262	1.51671383835698	0.906726079021431	-2.80095690039957	-2.80095690039957	2.02607963887971	2	2
TRINITY_DN135813_c0_g1_i1	NA	NA	NA	NA	3.21050742604075	-1.64821273342332	0.000144046227976129	0.00881050318276519	2.10485493494045	2.15040273752452	2.97979767117556	4.55951279490207	3.35508868249542	2.3743664650839	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	3.8527821396709	11.2217757297077	2.09379774761451e-26	1.72306864945356e-23	3.842338786411	5.0942781230184	4.59961109458613	-2.80095690039957	-2.80095690039957	3.75369800850745	2	2
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	0.591479617073831	-3.90735070280759	0.000104731208136188	0.00649357401679097	-1.4002877341572	-1.64909525580169	-1.61823566771774	-2.13799620247451	2.90756677165959	-0.959606511394352	1	1
TRINITY_DN136115_c2_g2_i1	NA	NA	NA	NA	1.16865699861639	-6.82804451030898	3.46258294435181e-18	6.86374927151549e-16	-2.80095690039957	-2.80095690039957	-1.83560912172104	2.24706443840445	3.05840048702792	-2.80095690039957	1	1
TRINITY_DN136173_c2_g2_i1	NA	NA	NA	NA	0.420380798450382	7.60855660272209	1.18336383264034e-07	8.61571356649162e-06	0.708509370439548	0.147835288612491	1.32919904301482	-2.80095690039957	-2.80095690039957	1.15019594985406	2	2
TRINITY_DN136202_c0_g1_i2	NA	NA	NA	NA	3.46500318087923	-3.78034876781776	5.22214844491217e-11	4.18341844597286e-09	0.840783455644847	1.37760326422381	1.61322792516469	2.95614377180411	5.64174902622608	0.489429140132198	1	1
TRINITY_DN136216_c2_g2_i1	NA	NA	NA	NA	2.40785890696269	9.74744222669207	1.35252678308248e-06	9.44230587356577e-05	-2.80095690039957	2.83943769856819	2.68500345546773	-2.80095690039957	-2.80095690039957	4.14084166881983	2	2
TRINITY_DN136290_c1_g6_i1	NA	NA	NA	NA	0.642663267313887	-6.1339273973283	8.22927404157921e-14	8.40159380252506e-12	-1.73504450210317	-2.80095690039957	-2.80095690039957	1.80389392743785	2.42045455089201	-2.20003011048788	1	1
TRINITY_DN136557_c3_g1_i4	NA	NA	NA	NA	0.110817453014447	3.30325906885297	0.00078086715780416	0.0439047813757507	0.218337118185253	1.11102703362847	0.871233193736671	-1.6854859892263	-2.14439941265538	-0.594053024466607	2	2
TRINITY_DN136650_c7_g4_i4	NA	NA	NA	NA	1.80722985032004	2.45599110152826	0.00088984604925017	0.0492170043981403	2.62864224313626	2.28625631587983	0.759193946720197	0.568266331030276	-1.07619003669121	2.67159613483027	2	2
TRINITY_DN136745_c32_g2_i1	NA	NA	NA	NA	2.58746206727123	9.93271683888658	5.27156114343691e-19	1.2448677041071e-16	2.86449134593309	2.95812406529601	2.93752393698927	-2.80095690039957	-2.80095690039957	3.68882330973465	2	2
TRINITY_DN136798_c0_g1_i1	NA	NA	NA	NA	1.1952747674772	-5.98307845975712	6.66462323383208e-15	7.86918144179033e-13	-2.80095690039957	-2.80095690039957	-1.42936630698453	1.93599742133132	3.22077070635791	-2.20003011048788	1	1
TRINITY_DN136811_c0_g1_i1	nlrc3	Chr09	14838458	14838458	0.313092507384945	-6.32707390086716	1.03425173398696e-12	9.26969450161186e-11	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.26512127763935	2.20449276005786	-2.20003011048788	1	1
TRINITY_DN136909_c0_g1_i1	NA	NA	NA	NA	1.28758248530472	-8.08043401900036	6.42402495228694e-21	2.07687197177686e-18	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.27228071787954	3.24614073720366	-2.20003011048788	1	1
TRINITY_DN137045_c0_g1_i1	NA	NA	NA	NA	1.4153902723865	-5.84685370036663	7.52080166010997e-18	1.39219119747485e-15	-1.73504450210317	-2.11299845615924	-2.40314147493158	2.41496910228886	3.30768003239783	-1.450419068777	1	1
TRINITY_DN137182_c0_g1_i1	NA	NA	NA	NA	0.890453383516282	-7.00292752019327	4.90153110490254e-16	6.72277172807264e-14	-2.80095690039957	-2.80095690039957	-2.09164617812348	1.69621844720812	2.90756677165959	-2.80095690039957	1	1
TRINITY_DN13724_c0_g1_i1	gmfg-like	Chr08	74335829	74335829	2.85703859478588	-6.79098269661352	2.83170054735811e-33	6.40837431371701e-30	-1.12876381926177	-2.11299845615924	-1.42936630698453	3.88669878584637	4.79515682949009	-2.20003011048788	1	1
TRINITY_DN137342_c0_g1_i1	NA	NA	NA	NA	1.17434629052221	-5.45458494533898	5.64715956817622e-15	6.78583683154697e-13	-1.4002877341572	-2.80095690039957	-1.83560912172104	2.02769722842139	3.11457900973874	-1.77707622703155	1	1
TRINITY_DN1373_c0_g1_i1	NA	NA	NA	NA	1.36829657783996	-6.6175111140344	9.18031416218027e-20	2.42048341458572e-17	-2.17171992517065	-2.80095690039957	-2.09164617812348	2.39214633692848	3.28337839854852	-2.20003011048788	1	1
TRINITY_DN137441_c0_g1_i1	NA	NA	NA	NA	0.323780769487376	-5.87214879632658	9.98976487096122e-12	8.39913450776142e-10	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.16096409869487	2.25535520755342	-2.80095690039957	1	1
TRINITY_DN13825_c0_g1_i1	NA	NA	NA	NA	0.851177457660396	-6.91423662931576	3.71160967523824e-17	6.18381496628496e-15	-2.80095690039957	-2.80095690039957	-2.40314147493158	1.96721614254047	2.70291308861014	-2.20003011048788	1	1
TRINITY_DN138846_c0_g1_i1	NA	NA	NA	NA	0.92935458307154	-6.95719201513845	3.91127199594513e-17	6.43747961175042e-15	-2.80095690039957	-2.80095690039957	-2.80095690039957	2.11391516257171	2.73910216117134	-1.77707622703155	1	1
TRINITY_DN139755_c0_g1_i1	NA	NA	NA	NA	0.411312919855733	-7.14078033044896	7.88467624141132e-15	9.22948934000031e-13	-2.80095690039957	-2.80095690039957	-2.80095690039957	1.73301046551953	2.09705011974543	-2.20003011048788	1	1
TRINITY_DN139875_c0_g1_i1	NA	NA	NA	NA	0.0535924865518429	-5.51373162911235	1.43516723584471e-10	1.13298943673939e-08	-2.17171992517065	-2.80095690039957	-2.40314147493158	0.98910916522984	1.88731419101035	-2.20003011048788	1	1
TRINITY_DN140209_c0_g1_i1	piga-like	Chr02	32957552	32957552	0.538810390272309	-6.15928409416485	2.485284995717e-13	2.41046016531024e-11	-2.80095690039957	-2.80095690039957	-1.83560912172104	1.69621844720812	2.3284369858261	-2.80095690039957	1	1
TRINITY_DN14043_c0_g1_i1	NA	NA	NA	NA	1.68601986414341	-7.32640972394354	9.01435583461953e-25	5.44006358668361e-22	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.89251857178932	3.52016663830437	-2.20003011048788	1	1
TRINITY_DN142232_c0_g1_i1	NA	NA	NA	NA	0.265497672926866	-6.26871553578087	1.58224539600075e-12	1.3996429387359e-10	-2.17171992517065	-2.80095690039957	-2.40314147493158	1.26512127763935	2.12467019773049	-2.80095690039957	1	1
TRINITY_DN142496_c0_g1_i1	NA	NA	NA	NA	0.546909487556044	-6.06643698447924	6.71313717580601e-13	6.15907656362716e-11	-2.80095690039957	-2.11299845615924	-2.40314147493158	1.31450928107061	2.52779128783008	-2.20003011048788	1	1
TRINITY_DN143726_c0_g1_i1	NA	NA	NA	NA	0.210207559936048	-5.74148872877342	1.37723440127368e-11	1.15081706570429e-09	-2.17171992517065	-2.80095690039957	-2.09164617812348	1.31450928107061	1.98095731605388	-2.80095690039957	1	1
TRINITY_DN149203_c0_g1_i1	NA	NA	NA	NA	0.0726846307847724	-5.64630651971129	1.63919324587546e-05	0.00108574563361561	-2.80095690039957	-2.80095690039957	-2.09164617812348	2.5028124326526	-2.80095690039957	-2.20003011048788	1	1
