Tissue_specific_index	Tissue_name
TRINITY_DN132115_c0_g1_i1	0.665634852393236	Ovary_mean
TRINITY_DN122298_c0_g1_i1	0.873711175152097	G43_M_mean
TRINITY_DN201541_c0_g1_i1	0.801343850423605	Brain_mmean
TRINITY_DN216189_c0_g1_i1	0.624597514369113	G27_mmean
TRINITY_DN125138_c7_g3_i10	0.570684437040122	Liver_fmean
TRINITY_DN134301_c2_g3_i4	0.604079360259136	G46_M_mean
TRINITY_DN142581_c0_g1_i1	0.900430239704978	Brain_mmean
TRINITY_DN123602_c3_g2_i2	0.556123744516097	Brain_fmean
TRINITY_DN125863_c4_g5_i1	0.559598426265093	G27_mmean
TRINITY_DN116513_c0_g3_i1	0.696780078445681	Ovary_mean
TRINITY_DN107527_c0_g1_i1	0.883806630378216	Brain_mmean
TRINITY_DN124713_c1_g3_i1	0.574808131093134	Brain_mmean
TRINITY_DN112822_c0_g1_i1	0.972249031101899	Ovary_mean
TRINITY_DN98370_c0_g2_i1	0.999098170574594	Brain_fmean
TRINITY_DN131626_c0_g2_i1	0.962806380495396	Brain_fmean
TRINITY_DN134522_c7_g1_i3	0.689527356566463	Brain_fmean
TRINITY_DN133888_c0_g1_i1	0.757172109063477	G27_fmean
TRINITY_DN133760_c0_g4_i2	0.97315484804631	G31_mmean
TRINITY_DN131084_c6_g4_i1	1.00039398416487	Liver_fmean
TRINITY_DN118880_c0_g3_i1	0.858868915702208	G43_M_mean
TRINITY_DN129669_c2_g2_i1	0.599153822907223	G46_M_mean
TRINITY_DN47796_c0_g1_i1	0.82792189679219	Brain_mmean
TRINITY_DN127877_c1_g2_i1	0.490124375262294	G23_fmean
TRINITY_DN130716_c0_g10_i1	0.835073018913096	G43_M_mean
TRINITY_DN132073_c2_g2_i3	0.687125177520795	Brain_fmean
TRINITY_DN85866_c0_g1_i1	0.971812672176309	Brain_mmean
TRINITY_DN135613_c6_g1_i1	0.376779221201793	Brain_mmean
TRINITY_DN129649_c3_g2_i1	1.00460759134754	G46_F_mean
TRINITY_DN133708_c1_g2_i1	0.781391406883337	G23_mmean
TRINITY_DN124616_c2_g1_i2	0.737932367149759	Ovary_mean
TRINITY_DN75092_c0_g1_i1	0.887263763352506	G43_F_mean
TRINITY_DN123196_c1_g1_i2	0.856538576109622	G43_F_mean
TRINITY_DN69148_c0_g1_i1	0.829315476190476	Testis_mean
TRINITY_DN126648_c0_g2_i1	0.911511904761905	Ovary_mean
TRINITY_DN104874_c0_g2_i2	0.469557107024168	Brain_fmean
TRINITY_DN84364_c0_g1_i1	0.632428621783574	G43_M_mean
TRINITY_DN109586_c0_g1_i1	0.820627412334729	Ovary_mean
TRINITY_DN65444_c0_g1_i1	0.904780278670954	Brain_mmean
TRINITY_DN131589_c8_g2_i1	0.776722716782064	Ovary_mean
TRINITY_DN61680_c0_g2_i1	0.754905545399147	Ovary_mean
TRINITY_DN94846_c0_g1_i1	0.763472784525416	G43_M_mean
TRINITY_DN122881_c0_g1_i1	0.902597114317425	Brain_mmean
TRINITY_DN170542_c0_g1_i1	0.974994264739619	Ovary_mean
TRINITY_DN113598_c0_g1_i1	0.961145090044173	Brain_fmean
TRINITY_DN125969_c3_g1_i1	0.71631511896154	G23_fmean
TRINITY_DN128660_c0_g1_i3	0.572824449955272	Brain_mmean
TRINITY_DN187625_c0_g1_i1	0.607449735449735	Brain_fmean
TRINITY_DN135189_c4_g1_i1	1.02124170245998	Ovary_mean
TRINITY_DN130082_c0_g1_i1	0.863997363651343	G23_fmean
TRINITY_DN121660_c4_g6_i1	0.45325786163522	G27_mmean
TRINITY_DN81372_c0_g2_i1	0.724303232998885	Brain_fmean
TRINITY_DN99434_c0_g1_i1	0.698139350752177	G31_mmean
TRINITY_DN134847_c0_g2_i1	0.801452688465257	Brain_mmean
TRINITY_DN129348_c0_g1_i1	0.875280641466208	Brain_mmean
TRINITY_DN124476_c0_g1_i6	0.837233269772087	Brain_fmean
TRINITY_DN85773_c0_g1_i1	0.806349206349206	Liver_fmean
TRINITY_DN133136_c10_g2_i1	0.952312742464936	Brain_fmean
TRINITY_DN71173_c0_g1_i1	0.897412353923205	Brain_mmean
TRINITY_DN130886_c1_g3_i1	0.880329179279527	Brain_mmean
TRINITY_DN125325_c3_g1_i1	0.549901815045238	G43_F_mean
TRINITY_DN134944_c2_g1_i6	0.622455470737914	Ovary_mean
TRINITY_DN73387_c0_g2_i1	0.98227675528289	Brain_mmean
TRINITY_DN125211_c0_g1_i1	0.721224484245169	Ovary_mean
TRINITY_DN3635_c0_g1_i1	0.9003845809856	Brain_mmean
TRINITY_DN134714_c3_g1_i2	0.644076356530888	Brain_fmean
TRINITY_DN127413_c1_g1_i1	0.831008045672136	Testis_mean
TRINITY_DN133447_c1_g1_i2	0.604620706696318	Testis_mean
TRINITY_DN44229_c0_g1_i1	0.788870523415978	G23_mmean
TRINITY_DN109890_c1_g1_i1	0.748568387875811	Liver_mmean
TRINITY_DN91820_c0_g2_i1	0.89231381919554	G23_fmean
TRINITY_DN216814_c0_g1_i1	0.944271292757032	Brain_fmean
TRINITY_DN134622_c7_g4_i3	0.699530863911986	Testis_mean
TRINITY_DN127719_c0_g1_i2	0.7032718555044	Testis_mean
TRINITY_DN116729_c0_g2_i1	0.774931234022023	Brain_mmean
TRINITY_DN115251_c0_g1_i2	0.943546233011234	Testis_mean
TRINITY_DN114358_c0_g2_i1	0.887735345681836	Ovary_mean
TRINITY_DN124817_c8_g2_i5	0.683217956786239	Ovary_mean
TRINITY_DN124855_c0_g12_i1	1.00340453662769	Ovary_mean
TRINITY_DN134084_c1_g1_i4	0.586524345577133	G43_F_mean
TRINITY_DN133534_c1_g5_i1	0.764915824915825	Brain_mmean
TRINITY_DN132143_c1_g1_i2	0.862704751590632	Brain_mmean
TRINITY_DN15897_c0_g1_i1	0.767345272717996	Brain_fmean
TRINITY_DN121295_c0_g1_i1	0.75228008237717	Brain_mmean
TRINITY_DN127193_c5_g1_i4	0.850069135430022	G46_M_mean
TRINITY_DN82332_c0_g2_i1	0.761914126515897	Brain_fmean
TRINITY_DN121609_c1_g1_i1	0.64865774164155	Brain_mmean
TRINITY_DN136238_c7_g16_i1	0.959831700409701	Liver_mmean
TRINITY_DN175836_c0_g1_i1	0.523473306082002	Brain_fmean
TRINITY_DN87992_c0_g1_i1	0.739479905437352	G23_fmean
TRINITY_DN106075_c0_g1_i1	0.814435356579136	G27_mmean
TRINITY_DN129669_c2_g1_i1	0.582757584860318	G43_M_mean
TRINITY_DN130370_c2_g5_i3	0.99555741243646	Brain_mmean
TRINITY_DN46283_c0_g1_i1	0.90579807477054	Brain_mmean
TRINITY_DN130257_c4_g4_i1	0.820308241362031	Brain_fmean
TRINITY_DN121919_c8_g3_i5	0.943560727127447	Ovary_mean
TRINITY_DN136007_c0_g1_i1	0.792645411021697	Brain_mmean
TRINITY_DN9055_c0_g1_i1	0.774461979913917	G23_mmean
TRINITY_DN172384_c0_g1_i1	0.628199718706048	G23_mmean
TRINITY_DN126201_c3_g1_i4	0.904111164368546	Ovary_mean
TRINITY_DN128644_c0_g1_i6	0.936848367345972	G43_F_mean
TRINITY_DN123204_c6_g1_i3	0.809426609898684	Ovary_mean
TRINITY_DN111623_c0_g1_i1	0.661095411115597	Brain_mmean
TRINITY_DN109137_c0_g1_i1	0.773869745143066	G43_M_mean
TRINITY_DN4481_c0_g1_i1	0.98978978978979	G46_M_mean
TRINITY_DN135142_c0_g1_i1	0.59710351377018	G23_fmean
TRINITY_DN126563_c2_g1_i1	0.664276744845465	Brain_mmean
TRINITY_DN127589_c7_g2_i3	0.886140306622944	G31_mmean
TRINITY_DN102467_c0_g1_i1	1.05844915874177	Ovary_mean
TRINITY_DN128772_c5_g1_i1	0.571389365351629	Liver_fmean
TRINITY_DN154387_c0_g1_i1	0.936527977044476	Brain_mmean
TRINITY_DN112144_c0_g1_i4	0.363811854268624	G43_M_mean
TRINITY_DN128896_c0_g1_i1	0.67592853316647	Brain_fmean
TRINITY_DN119354_c2_g3_i1	0.929538219728622	Liver_mmean
TRINITY_DN127942_c0_g1_i1	0.856201389847669	Brain_mmean
TRINITY_DN131826_c4_g2_i1	0.94075055187638	Ovary_mean
TRINITY_DN102279_c0_g1_i1	0.359115905245347	G23_mmean
TRINITY_DN136556_c12_g3_i1	0.98260226972816	Ovary_mean
TRINITY_DN103549_c0_g1_i1	0.818766234832438	Ovary_mean
TRINITY_DN62243_c0_g3_i1	0.781830887491265	Brain_mmean
TRINITY_DN117339_c0_g2_i1	1.01810992659909	Ovary_mean
TRINITY_DN129877_c1_g2_i2	0.889376718524689	Brain_fmean
TRINITY_DN134162_c0_g1_i2	0.44037909681317	Brain_mmean
TRINITY_DN115795_c0_g2_i2	0.881425583057234	Brain_fmean
TRINITY_DN122971_c0_g4_i1	0.878452639190166	G43_M_mean
TRINITY_DN122830_c0_g2_i1	0.702353797621937	Testis_mean
TRINITY_DN133690_c0_g2_i1	0.795937052932761	Brain_fmean
TRINITY_DN112709_c1_g3_i1	0.682337048294495	Brain_mmean
TRINITY_DN152912_c0_g1_i1	0.880260303687636	G31_mmean
TRINITY_DN131519_c3_g2_i3	0.85078601219121	Ovary_mean
TRINITY_DN124095_c0_g3_i4	0.949910531067881	Brain_fmean
TRINITY_DN132982_c3_g1_i2	0.743136216534275	Brain_fmean
TRINITY_DN105964_c0_g1_i1	0.615938001729035	Brain_mmean
TRINITY_DN130678_c2_g2_i3	0.583671369254885	G23_fmean
TRINITY_DN124674_c1_g1_i1	0.746774037437813	Liver_mmean
TRINITY_DN123842_c8_g4_i1	0.703749630941836	G23_fmean
TRINITY_DN98677_c0_g1_i1	0.922066869300912	Brain_mmean
TRINITY_DN127167_c4_g3_i2	0.667659965302582	Brain_mmean
TRINITY_DN108327_c0_g2_i1	0.795555555555556	G43_M_mean
TRINITY_DN112436_c0_g1_i2	0.82484246907336	Brain_fmean
TRINITY_DN203943_c0_g1_i1	0.829038854805726	Ovary_mean
TRINITY_DN103834_c0_g11_i1	0.844379924772808	Brain_fmean
TRINITY_DN122045_c0_g1_i1	0.969538769538769	Brain_fmean
TRINITY_DN127926_c0_g5_i10	0.783500911939391	Brain_mmean
TRINITY_DN22289_c0_g1_i1	0.8232392575642	Ovary_mean
TRINITY_DN119645_c0_g1_i1	0.532251564322834	Brain_mmean
TRINITY_DN76014_c0_g3_i1	0.88441475826972	Liver_fmean
TRINITY_DN112005_c0_g1_i1	0.848975302154493	G43_M_mean
TRINITY_DN128382_c1_g1_i5	0.534113688430699	Brain_mmean
TRINITY_DN132366_c0_g2_i1	0.658722072387041	Ovary_mean
TRINITY_DN126737_c1_g6_i1	0.850586343123936	Brain_fmean
TRINITY_DN126238_c5_g1_i1	0.744802645174623	Brain_fmean
TRINITY_DN144998_c0_g1_i1	0.584039097149637	G27_mmean
TRINITY_DN135146_c0_g1_i1	0.744773499524937	Brain_mmean
TRINITY_DN133234_c0_g1_i4	0.855602887942241	G46_M_mean
TRINITY_DN114742_c0_g4_i1	0.597366697687244	Brain_fmean
TRINITY_DN120023_c0_g1_i1	0.98628507295174	Brain_mmean
TRINITY_DN124516_c0_g1_i3	0.514955234493681	G43_M_mean
TRINITY_DN108152_c0_g3_i4	1.00557215088386	Testis_mean
TRINITY_DN120133_c0_g2_i1	0.801388888888889	Ovary_mean
TRINITY_DN182149_c0_g1_i1	1.04905739863086	Ovary_mean
TRINITY_DN114038_c0_g1_i2	1.01696864660469	Ovary_mean
TRINITY_DN130552_c0_g2_i1	0.835876735624451	Ovary_mean
TRINITY_DN124990_c0_g3_i2	0.968167690303369	Liver_mmean
TRINITY_DN124366_c0_g1_i1	0.756898856379029	G43_M_mean
TRINITY_DN133661_c0_g3_i1	1.05205564883665	Testis_mean
TRINITY_DN130260_c5_g8_i1	0.521130606803423	Brain_fmean
TRINITY_DN123947_c0_g1_i2	0.904161133244799	Brain_fmean
TRINITY_DN128775_c0_g1_i1	0.53021770682148	G23_mmean
TRINITY_DN156492_c0_g1_i1	1.0493552546744	Ovary_mean
TRINITY_DN26576_c0_g1_i1	0.856012304250559	G27_mmean
TRINITY_DN130561_c0_g1_i2	0.860449800222842	Ovary_mean
TRINITY_DN92238_c0_g1_i1	0.863921859545005	Brain_mmean
TRINITY_DN124704_c0_g1_i10	0.966404535089402	Brain_mmean
TRINITY_DN104387_c0_g3_i3	0.829122521054061	Testis_mean
TRINITY_DN150975_c0_g1_i1	0.949856569133678	Brain_fmean
TRINITY_DN132703_c7_g5_i1	0.784383908333681	Brain_mmean
TRINITY_DN23424_c0_g1_i1	0.827477733560735	Brain_mmean
TRINITY_DN187024_c0_g1_i1	0.881307746979389	G27_fmean
TRINITY_DN126220_c4_g2_i9	0.668474244009696	G23_fmean
TRINITY_DN135550_c0_g3_i1	0.937652709280211	Brain_mmean
TRINITY_DN111870_c0_g2_i1	0.742881944444444	Brain_fmean
TRINITY_DN132981_c0_g2_i2	0.796240036466226	Ovary_mean
TRINITY_DN128180_c2_g1_i1	0.490363412278072	G27_mmean
TRINITY_DN80444_c0_g1_i1	0.684736251402918	G43_M_mean
TRINITY_DN117881_c1_g1_i1	0.639356584485869	Brain_mmean
TRINITY_DN115110_c0_g2_i2	0.839918834163438	Brain_fmean
TRINITY_DN118817_c0_g1_i1	0.91697987969301	Brain_mmean
TRINITY_DN130245_c2_g1_i9	0.893997478172215	Liver_fmean
TRINITY_DN135420_c1_g1_i1	0.567432691224513	Brain_fmean
TRINITY_DN89906_c0_g2_i1	0.793552812071331	Ovary_mean
TRINITY_DN116578_c0_g2_i1	0.743624928530589	Liver_fmean
TRINITY_DN120515_c0_g1_i1	0.501493794389163	Brain_fmean
TRINITY_DN123158_c0_g4_i1	0.869031321302634	Brain_mmean
TRINITY_DN127998_c1_g5_i6	0.479059132482115	G31_mmean
TRINITY_DN99690_c0_g1_i1	1.00112485939258	Brain_fmean
TRINITY_DN115863_c0_g1_i1	1.00691686011521	Liver_fmean
TRINITY_DN215334_c0_g1_i1	0.836967897044265	G46_M_mean
TRINITY_DN131075_c3_g1_i5	0.947220980830295	Brain_fmean
TRINITY_DN134889_c0_g1_i13	0.862634051334837	Ovary_mean
TRINITY_DN62792_c0_g1_i1	0.812671755725191	Liver_mmean
TRINITY_DN132626_c0_g3_i1	0.743691116120455	Brain_fmean
TRINITY_DN116548_c0_g1_i2	0.906152102912751	Testis_mean
TRINITY_DN127083_c1_g2_i2	0.521936691178409	G23_fmean
TRINITY_DN131877_c0_g2_i1	0.932596074094553	Brain_fmean
TRINITY_DN49077_c0_g1_i1	1.0148847950454	Ovary_mean
TRINITY_DN117840_c0_g2_i1	0.824521824423737	Brain_mmean
TRINITY_DN189044_c0_g1_i1	0.77633106232652	G23_mmean
TRINITY_DN128377_c3_g1_i3	0.598213245842033	Brain_mmean
TRINITY_DN127073_c0_g3_i1	0.581156221096345	G31_mmean
TRINITY_DN109099_c0_g2_i2	1.03284280936455	Ovary_mean
TRINITY_DN114862_c0_g2_i1	0.809439528023599	G27_mmean
TRINITY_DN209786_c0_g1_i1	0.589277168269448	Brain_fmean
TRINITY_DN136310_c4_g11_i1	0.755132612627539	G43_M_mean
TRINITY_DN130214_c1_g1_i1	0.981107729584948	Brain_fmean
TRINITY_DN106178_c0_g1_i1	0.520819447167222	Brain_mmean
TRINITY_DN128107_c4_g2_i2	0.873253352152435	Brain_mmean
TRINITY_DN132334_c4_g1_i1	0.349767691399753	G23_fmean
TRINITY_DN123633_c0_g1_i1	0.859083882515662	Ovary_mean
TRINITY_DN118863_c0_g1_i1	0.809436703174876	Brain_fmean
TRINITY_DN103270_c0_g1_i1	0.911095031355523	G46_M_mean
TRINITY_DN122506_c0_g2_i7	0.479520789288231	G27_fmean
TRINITY_DN135756_c2_g1_i4	0.49802559011692	Ovary_mean
TRINITY_DN103479_c0_g1_i1	0.9714859437751	Brain_fmean
TRINITY_DN25398_c0_g1_i1	0.996856581532417	Ovary_mean
TRINITY_DN127605_c4_g3_i1	1.04313920633286	Ovary_mean
TRINITY_DN50012_c0_g2_i1	0.71165245635404	G43_M_mean
TRINITY_DN98903_c0_g2_i1	0.727622714148219	Brain_fmean
TRINITY_DN126540_c1_g2_i2	0.804634816035146	Ovary_mean
TRINITY_DN44972_c0_g1_i1	0.853581780538302	G43_F_mean
TRINITY_DN131690_c0_g1_i2	1.01663334796106	Ovary_mean
TRINITY_DN17927_c0_g1_i1	1.0216153591526	Brain_mmean
TRINITY_DN145739_c0_g1_i1	0.820537634408602	G23_fmean
TRINITY_DN54760_c0_g1_i1	0.925851811790157	Brain_mmean
TRINITY_DN75263_c0_g1_i1	0.633409033560434	G31_fmean
TRINITY_DN135790_c25_g3_i1	0.897353026766678	Brain_mmean
TRINITY_DN30132_c0_g1_i1	0.681441827266238	G23_mmean
TRINITY_DN134192_c8_g1_i3	0.543359816763295	Brain_fmean
TRINITY_DN119062_c0_g1_i1	0.498581608341758	Liver_fmean
TRINITY_DN116442_c0_g2_i1	0.797353951890034	Brain_fmean
TRINITY_DN129884_c3_g2_i3	0.871159811868308	Brain_fmean
TRINITY_DN123621_c0_g1_i2	0.5724627912202	Ovary_mean
TRINITY_DN113424_c0_g1_i1	0.743422309941669	Ovary_mean
TRINITY_DN117317_c0_g1_i1	0.693018867924528	G23_fmean
TRINITY_DN180776_c0_g1_i1	0.803232675183895	Brain_mmean
TRINITY_DN126232_c4_g1_i2	0.872175667412801	Brain_mmean
TRINITY_DN123866_c3_g1_i1	0.842091836734694	Ovary_mean
TRINITY_DN38476_c0_g1_i1	0.840721608519431	Liver_fmean
TRINITY_DN89921_c0_g1_i1	0.702677376171352	Testis_mean
TRINITY_DN122325_c0_g1_i2	0.921978800916539	Testis_mean
TRINITY_DN157149_c0_g1_i1	0.99847373055474	Brain_fmean
TRINITY_DN133715_c2_g2_i3	0.556792640217448	Ovary_mean
TRINITY_DN153705_c0_g1_i1	0.78511952726296	Brain_fmean
TRINITY_DN134826_c3_g1_i2	0.726788901300669	Ovary_mean
TRINITY_DN129347_c0_g3_i1	0.96330151383666	Brain_mmean
TRINITY_DN135683_c1_g3_i4	0.504580266190795	G46_F_mean
TRINITY_DN121193_c0_g3_i1	0.966916097314102	Brain_fmean
TRINITY_DN127172_c6_g2_i1	0.740778724915646	Brain_mmean
TRINITY_DN87256_c0_g1_i1	1.00382366467381	Testis_mean
TRINITY_DN134521_c1_g1_i1	0.738890926876987	G27_mmean
TRINITY_DN109035_c0_g1_i1	0.872116341370073	Brain_mmean
TRINITY_DN86446_c0_g2_i1	0.882496607869742	G31_fmean
TRINITY_DN217453_c0_g1_i1	0.771996939556236	Brain_fmean
TRINITY_DN120854_c0_g1_i3	0.942804792107118	Ovary_mean
TRINITY_DN135970_c0_g1_i2	0.810335521517141	Ovary_mean
TRINITY_DN194264_c0_g1_i1	0.859197633573674	Brain_fmean
TRINITY_DN209959_c0_g1_i1	1.06249731356114	Ovary_mean
TRINITY_DN128731_c5_g1_i2	0.693635849153676	Ovary_mean
TRINITY_DN69778_c0_g2_i1	0.971482838149505	Brain_fmean
TRINITY_DN69526_c0_g1_i1	0.687502764875028	Liver_fmean
TRINITY_DN125174_c0_g8_i1	0.637905621091792	Brain_mmean
TRINITY_DN106185_c0_g1_i1	0.774955296097612	Liver_fmean
TRINITY_DN117406_c0_g2_i3	0.82136596870319	G27_fmean
TRINITY_DN130725_c1_g3_i1	0.745341614906832	Brain_mmean
TRINITY_DN123262_c0_g4_i1	0.960418534361313	Brain_fmean
TRINITY_DN171308_c0_g1_i1	0.490062421972534	Brain_mmean
TRINITY_DN126823_c4_g1_i2	0.741530616310107	Brain_fmean
TRINITY_DN74705_c0_g1_i1	0.771041187004349	Ovary_mean
TRINITY_DN54627_c0_g2_i1	0.991213022930159	G27_fmean
TRINITY_DN132671_c2_g3_i1	1.02746160794941	Brain_fmean
TRINITY_DN130975_c2_g2_i1	0.861548304542546	Brain_fmean
TRINITY_DN130809_c2_g1_i3	0.571665461557002	Ovary_mean
TRINITY_DN129106_c0_g7_i1	0.883215373607278	Ovary_mean
TRINITY_DN41991_c0_g1_i1	0.99375	Ovary_mean
TRINITY_DN129922_c2_g5_i2	0.60109849050964	Ovary_mean
TRINITY_DN111783_c0_g1_i1	1.0099266951741	Ovary_mean
TRINITY_DN96376_c0_g3_i1	0.810078861319484	Brain_fmean
TRINITY_DN116055_c0_g1_i1	0.889738616421908	Brain_mmean
TRINITY_DN128655_c6_g10_i1	0.437697535413084	G43_M_mean
TRINITY_DN124500_c1_g1_i1	0.667958064292161	Brain_fmean
TRINITY_DN136592_c5_g4_i5	0.596610336502931	Brain_mmean
TRINITY_DN127749_c2_g1_i1	0.662798194713088	Brain_fmean
TRINITY_DN58544_c0_g1_i1	0.638710444920295	Liver_fmean
TRINITY_DN62962_c0_g2_i1	0.952948121682529	Ovary_mean
TRINITY_DN169895_c0_g1_i1	1.00362853628536	Ovary_mean
TRINITY_DN132442_c3_g2_i2	0.854070317782285	Brain_mmean
TRINITY_DN123065_c0_g4_i1	0.749656750572082	G46_M_mean
TRINITY_DN134980_c3_g1_i1	0.876773383553045	Brain_fmean
TRINITY_DN124062_c1_g2_i4	0.90257616892911	Brain_mmean
TRINITY_DN121381_c0_g2_i3	0.810270774976657	Brain_mmean
TRINITY_DN135009_c0_g3_i1	0.553430764097431	G23_fmean
TRINITY_DN132624_c0_g5_i1	0.80453997304391	Ovary_mean
TRINITY_DN83273_c0_g2_i1	0.917754086709311	Ovary_mean
TRINITY_DN120255_c1_g2_i1	0.883883425389555	G46_M_mean
TRINITY_DN125047_c3_g1_i1	0.954592610326391	Brain_fmean
TRINITY_DN114817_c0_g1_i3	1.0452494695599	Ovary_mean
TRINITY_DN129311_c0_g3_i1	0.895231265686626	Brain_mmean
TRINITY_DN88483_c0_g1_i2	0.988995590988706	Ovary_mean
TRINITY_DN198466_c0_g1_i1	0.594609518205888	Brain_mmean
TRINITY_DN122896_c0_g1_i2	0.54934359285883	G27_fmean
TRINITY_DN132403_c1_g1_i1	1.00779507772348	Brain_mmean
TRINITY_DN136109_c1_g4_i1	0.433822047274041	G23_fmean
TRINITY_DN70805_c0_g1_i1	0.697867564534231	G43_M_mean
TRINITY_DN207966_c0_g1_i1	0.86696223316913	G46_M_mean
TRINITY_DN126274_c1_g1_i2	0.665886339134452	Brain_fmean
TRINITY_DN96839_c0_g1_i1	0.970966901224915	Liver_mmean
TRINITY_DN118776_c2_g2_i3	0.959355511381353	Liver_fmean
TRINITY_DN117380_c0_g1_i3	0.731022718085536	Liver_mmean
TRINITY_DN114363_c0_g1_i3	0.791666666666667	Brain_fmean
TRINITY_DN128734_c6_g1_i1	0.664096749811036	Liver_fmean
TRINITY_DN126614_c2_g2_i1	0.50068908735791	G43_M_mean
TRINITY_DN202112_c0_g1_i1	0.611045510455105	Liver_fmean
TRINITY_DN72159_c0_g3_i1	1.02287721916488	Ovary_mean
TRINITY_DN113153_c0_g1_i2	0.556117390442197	Testis_mean
TRINITY_DN23451_c0_g2_i1	0.920209785321862	Liver_fmean
TRINITY_DN104240_c0_g1_i1	0.649036834778884	Ovary_mean
TRINITY_DN134774_c1_g2_i2	0.939069279351565	Liver_fmean
TRINITY_DN180259_c0_g1_i1	0.963149667839	Brain_fmean
TRINITY_DN116575_c0_g1_i1	0.873801949717804	Brain_mmean
TRINITY_DN27210_c0_g1_i1	0.716114674474098	G23_mmean
TRINITY_DN131661_c1_g4_i7	0.888625317921986	Ovary_mean
TRINITY_DN126296_c0_g1_i4	0.917155625657203	Brain_mmean
TRINITY_DN116623_c0_g2_i2	1.01487096421427	Brain_fmean
TRINITY_DN119270_c1_g1_i1	0.860533144609578	Liver_fmean
TRINITY_DN213419_c0_g2_i1	0.760287259839582	Brain_mmean
TRINITY_DN170731_c0_g1_i1	0.709593671827463	Brain_mmean
TRINITY_DN144001_c0_g1_i1	0.861766889383816	Brain_mmean
TRINITY_DN131126_c1_g5_i1	0.896836790909166	G43_M_mean
TRINITY_DN92885_c0_g2_i1	0.821219191194066	Ovary_mean
TRINITY_DN120141_c0_g1_i3	0.618201566340822	Brain_mmean
TRINITY_DN136299_c1_g1_i1	0.515371809100999	G43_F_mean
TRINITY_DN93980_c0_g1_i1	0.951263048848514	Brain_fmean
TRINITY_DN103912_c0_g1_i1	0.834488287406924	Brain_mmean
TRINITY_DN135946_c3_g2_i1	0.509736644093303	G43_M_mean
TRINITY_DN131757_c0_g1_i8	0.769950738916256	Ovary_mean
TRINITY_DN105061_c0_g1_i1	0.509333609987205	G43_M_mean
TRINITY_DN123955_c0_g1_i4	0.657753164556962	G27_mmean
TRINITY_DN101294_c0_g1_i1	0.555188515731735	Brain_mmean
TRINITY_DN114973_c0_g4_i1	0.915833333333333	G23_mmean
TRINITY_DN109729_c0_g1_i1	0.52603450447047	G46_F_mean
TRINITY_DN131775_c5_g1_i4	0.649864010120177	Ovary_mean
TRINITY_DN201122_c0_g1_i1	0.897490561847657	Brain_mmean
TRINITY_DN121226_c0_g1_i3	0.824198122861905	Ovary_mean
TRINITY_DN75602_c0_g1_i1	0.935655994978029	Brain_mmean
TRINITY_DN172012_c0_g1_i1	0.503462897526502	Brain_fmean
TRINITY_DN155213_c0_g1_i1	0.87163453187424	Brain_fmean
TRINITY_DN32865_c0_g1_i1	0.914187530682376	Brain_fmean
TRINITY_DN130650_c0_g3_i1	0.698037505451374	Ovary_mean
TRINITY_DN129331_c3_g1_i1	0.985507831731037	Brain_fmean
TRINITY_DN119203_c1_g2_i1	0.679097985347985	Brain_mmean
TRINITY_DN114092_c0_g1_i1	0.97310686482661	Ovary_mean
TRINITY_DN203814_c0_g1_i1	0.701891715590346	G27_mmean
TRINITY_DN125320_c1_g5_i1	0.808866480781228	Ovary_mean
TRINITY_DN133247_c2_g4_i1	0.8058810278803	Brain_mmean
TRINITY_DN128170_c5_g6_i1	0.495702572801809	Brain_mmean
TRINITY_DN121272_c0_g1_i2	0.567838189646541	G43_M_mean
TRINITY_DN153581_c0_g1_i1	0.733666570540549	Brain_fmean
TRINITY_DN127882_c2_g1_i1	0.790983087195984	G46_F_mean
TRINITY_DN123679_c0_g2_i1	0.937887144675435	Brain_fmean
TRINITY_DN127190_c0_g1_i1	0.979592542630833	Brain_mmean
TRINITY_DN119808_c1_g1_i1	0.623458387235878	G43_F_mean
TRINITY_DN131724_c1_g3_i2	0.677311845639423	Ovary_mean
TRINITY_DN120053_c0_g1_i1	0.80649729136666	Brain_mmean
TRINITY_DN22052_c0_g1_i1	0.943918291550604	Brain_mmean
TRINITY_DN146948_c0_g1_i1	0.803100016315875	Ovary_mean
TRINITY_DN113732_c1_g1_i1	0.399624077385046	G23_mmean
TRINITY_DN110193_c0_g1_i1	0.865363166179447	G27_fmean
TRINITY_DN102272_c0_g2_i1	0.874096432164693	Ovary_mean
TRINITY_DN121039_c2_g4_i15	0.838029853222643	Ovary_mean
TRINITY_DN52067_c0_g1_i1	0.576565881407284	Testis_mean
TRINITY_DN70754_c0_g1_i1	0.914705052215636	Brain_mmean
TRINITY_DN199013_c0_g1_i1	0.866447591476932	G46_F_mean
TRINITY_DN22280_c0_g1_i1	0.692023705430875	Brain_mmean
TRINITY_DN48665_c0_g1_i1	0.670460861789797	Brain_mmean
TRINITY_DN201247_c0_g1_i1	1.02918287937743	Liver_mmean
TRINITY_DN126047_c5_g5_i7	0.952893625704375	Ovary_mean
TRINITY_DN130779_c3_g6_i2	0.673387302939923	Ovary_mean
TRINITY_DN107464_c0_g1_i1	0.801781788730765	G43_F_mean
TRINITY_DN114588_c0_g1_i1	0.750511320395738	Ovary_mean
TRINITY_DN120947_c0_g2_i1	0.778548045445792	Brain_fmean
TRINITY_DN133975_c0_g3_i1	0.754327035222767	G43_M_mean
