gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	logFC.XY46.SR46	logFC.SR46.XX46	PV.XY46.XX46	PV.XY46.SR46	PV.SR46.XX46	FDR.XY46.XX46	FDR.XY46.SR46	FDR.SR46.XX46
TRINITY_DN134297_c1_g1_i1	piwil4	Chr02	161869885	161869885	0.624791857808715	-4.49892134300886	-0.380548372260894	-4.11837297074796	8.72378862352294e-11	0.694852174412959	8.21850000610668e-05	2.0962017806808e-09	1	0.00142184255682727
TRINITY_DN128648_c7_g8_i1	NA	NA	NA	NA	4.50131980862391	-10.4812994190514	0.306530236124137	-10.7878296551756	6.99083829873583e-85	0.836580966518138	1.20290500030302e-33	4.64154869150276e-82	1	7.98665609411714e-31
TRINITY_DN111724_c0_g1_i1	NA	NA	NA	NA	4.32330735626122	-6.19865832539998	0.570118486585588	-6.76877681198557	1.6912607964667e-55	0.320713416558517	2.6542756453711e-24	4.02551980140139e-53	1	7.5244241047992e-22
TRINITY_DN194007_c0_g1_i1	cacng7	Chr07	108251132	108251132	0.822207766738021	0.779956274000017	8.91383584133007	-8.13387956733005	0.155035439186871	1.20329212768968e-08	5.93724278555485e-07	0.345726014732611	1.01196867938702e-05	1.8961599427791e-05
TRINITY_DN115294_c0_g1_i4	ino80e	scaffold_211	227805	227805	2.20931852657423	-7.2786970625314	0.296569100910779	-7.57526616344218	3.27056032220293e-29	0.806973017621749	1.20767129013068e-12	3.21074851864513e-27	1	1.11202724999989e-10
TRINITY_DN106825_c0_g1_i1	c11orf73	Chr02	165515965	165515965	1.00970339103868	1.99446038324795	-3.22744457364495	5.2219049568929	0.00413662585422022	1.61995704097259e-07	3.2085296722941e-11	0.0235591580817102	0.000107556621430891	2.42368873149641e-09
TRINITY_DN132950_c0_g4_i1	lmx1b.2	Chr03	125401035	125401035	0.3937581818996	8.49115601957226	-0.0969599492948991	8.58811596886716	3.41924511029682e-09	0.90925996755907	2.47101106209941e-08	6.63596570252222e-08	1	1.07488981201324e-06
TRINITY_DN136699_c6_g7_i1	NA	NA	NA	NA	0.980880076833223	-3.9210694685355	0.0108613343331511	-3.93193080286865	1.18190853630082e-10	0.989719164583182	2.91269490190909e-05	2.80258950854039e-09	1	0.000584159716813723
TRINITY_DN119920_c0_g2_i1	NA	NA	NA	NA	1.3929957377835	0.88990796383813	3.18312813989249	-2.29322017605436	0.0802569470418348	6.24564164847063e-05	0.00394197976166235	0.227822094269295	0.0169438213753671	0.0336682970165
TRINITY_DN132603_c6_g2_i2	NA	NA	NA	NA	4.10952612750237	-3.53015193498	-0.140123915494936	-3.39002801948507	1.59186360535427e-15	0.79926499447816	8.13263793555108e-07	6.27404667229837e-14	1	2.5022738428531e-05
TRINITY_DN129315_c1_g1_i7	NA	NA	NA	NA	5.53167993527256	-3.74517367246706	0.275425375661609	-4.02059904812867	4.92114485414431e-30	0.507850242138237	2.58129046049157e-14	5.00647115605084e-28	1	2.89448703636455e-12
TRINITY_DN119288_c0_g1_i2	NA	NA	NA	NA	6.80925314350763	-12.1359458374615	-0.88483086027259	-11.2511149771889	1.62892191398573e-93	0.391327763076509	9.6663819797946e-34	1.7124041620775e-90	1	6.59142749595183e-31
TRINITY_DN102489_c0_g2_i1	NA	NA	NA	NA	1.81808112124048	2.36854155500157	-1.79368481856175	4.16222637356333	0.0540496626525754	0.164446585099452	0.00504598965620133	0.173517367187235	1	0.0406872224435792
TRINITY_DN9222_c0_g1_i1	NA	NA	NA	NA	3.65810959060194	-10.9580725380674	-1.01013493708089	-9.94793760098646	3.96207549315753e-39	0.562707502670624	4.25915597560248e-15	5.5535091495758e-37	1	5.16627429156013e-13
TRINITY_DN130861_c0_g1_i1	NA	NA	NA	NA	2.42297863260664	-2.43647619399601	0.807837924382479	-3.24431411837849	3.14622545655402e-08	0.186155097424077	3.59941373875523e-06	5.27787687957832e-07	1	9.18232645387203e-05
TRINITY_DN123147_c0_g1_i1	NA	NA	NA	NA	3.49823780984877	-12.6918869386838	0	-12.6918869386838	9.94519414414475e-60	1	4.93013541163356e-24	2.72736139409535e-57	1	1.33749802618833e-21
TRINITY_DN119116_c0_g1_i1	LOC100496770-like	Chr04	109104280	109104280	5.11986935939901	-14.3183424628012	0	-14.3183424628012	1.54695745695491e-70	1	2.27159253963549e-27	5.73966715279006e-68	1	8.55407160820945e-25
TRINITY_DN123796_c0_g1_i1	NA	NA	NA	NA	3.56636498204409	-3.04258325626153	0.271535915799958	-3.31411917206149	7.5039071979091e-10	0.670429658456323	1.98052722284013e-05	1.56984725209989e-08	1	0.000416405848602137
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	4.33413293941635	-9.65852570842091	-2.02929789559731	-7.62922781282359	1.80342690751046e-66	0.0196039733791819	3.02897397410229e-22	6.14871092925525e-64	0.987242012688141	7.14215078192531e-20
TRINITY_DN136167_c0_g1_i1	NA	NA	NA	NA	5.49721500678792	-4.2084866584303	-0.195870797449153	-4.01261586098114	3.63240326256482e-33	0.645160433117541	3.5562448099694e-13	4.14685675631269e-31	1	3.53244317147748e-11
TRINITY_DN121732_c0_g1_i1	NA	NA	NA	NA	0.540113485321698	-4.67006800600823	-0.618964367577828	-4.0511036384304	8.80686876675984e-09	0.564323239677829	0.000756191658304175	1.61581531009206e-07	1	0.00908943093807257
TRINITY_DN126092_c0_g2_i2	NA	NA	NA	NA	3.98454149643758	-3.32574193551353	-0.26449501472289	-3.06124692079064	6.22404158502242e-20	0.561635073144562	3.40320175670632e-08	3.41375150413295e-18	1	1.43104633869501e-06
TRINITY_DN130709_c2_g1_i1	NA	NA	NA	NA	2.95321268624809	-3.13102258986715	1.34582172742799	-4.47684431729514	4.3271007110093e-14	0.0259908752394496	2.02694927538506e-10	1.47133087518551e-12	1	1.35290820682447e-08
TRINITY_DN127178_c0_g3_i8	NA	NA	NA	NA	6.93337562856456	-5.0844753004873	0.460439383477178	-5.54491468396448	1.87025685424285e-38	0.331926963426836	1.94437419304022e-17	2.53691292648103e-36	1	2.97312490244877e-15
TRINITY_DN130511_c0_g2_i2	NA	NA	NA	NA	4.51777839852846	-3.17614173559332	0.244652066078428	-3.42079380167175	1.53056601673475e-16	0.620183644944118	1.71164944858557e-08	6.5120034742357e-15	1	7.85180283414799e-07
TRINITY_DN131669_c1_g5_i1	NA	NA	NA	NA	1.35433962782217	-0.0305499657761654	9.19681426599515	-9.22736423177132	0.963043476041196	5.23821244634345e-07	6.42612626212056e-07	0.981523242183791	0.000287304565263577	2.03682368835806e-05
TRINITY_DN136034_c0_g2_i1	NA	NA	NA	NA	0.699730344169584	-3.27100594489466	-0.411975718017417	-2.85903022687724	2.99505628963652e-05	0.679217967265168	0.014364879802369	0.000298558949772933	1	0.0892246641966143
TRINITY_DN133291_c0_g1_i1	NA	NA	NA	NA	6.59408813298885	-8.73645973861566	-1.84984037957508	-6.88661935904057	6.68627741455038e-55	0.00123937279793956	2.84315008259401e-16	1.50620338543845e-52	0.17666313950291	3.85659551526059e-14
TRINITY_DN131626_c4_g3_i1	NA	NA	NA	NA	0.784310768698901	-2.0692141917991	-3.51081537297569	1.44160118117659	0.000304208315972872	2.68475322616744e-08	0.0317149729333453	0.00242348462645897	2.11676012175639e-05	0.154175099635511
TRINITY_DN125592_c5_g2_i2	hadha	scaffold_36	158711	158711	0.849188699274992	-3.17413503637195	-0.528681120688146	-2.64545391568381	2.01466431466264e-07	0.503153783602035	0.00306884994095719	3.00769116325079e-06	1	0.0277914874409009
TRINITY_DN135452_c1_g4_i1	NA	NA	NA	NA	0.0696533824736998	1.96078707042801	-1.66408767899916	3.62487474942717	0.012246690319956	0.024934323624533	5.13641466081867e-05	0.0576893197857524	1	0.000952880455091581
TRINITY_DN120849_c0_g1_i1	NA	NA	NA	NA	1.61147803001779	-3.6264481035173	-0.544580872221128	-3.08186723129618	2.00290202690033e-13	0.397108549018019	2.34465405946856e-05	6.36438515600696e-12	1	0.000484088559086676
TRINITY_DN123821_c0_g1_i1	NA	NA	NA	NA	4.22037263915477	-7.54062007374575	0.321340168925721	-7.86196024267147	3.15671186548249e-58	0.669411283352127	7.2545863632981e-24	8.38356214380244e-56	1	1.94716185048948e-21
TRINITY_DN118097_c0_g2_i1	surf2	scaffold_124	381407	381407	1.33682741647549	-3.47727095710959	-0.172427685724931	-3.30484327138466	1.68359612762401e-10	0.812819201113434	6.43283162166688e-05	3.91133796500496e-09	1	0.00115434098018958
TRINITY_DN78129_c0_g1_i2	NA	NA	NA	NA	0.540023216177622	0.831095227677644	4.80728647139234	-3.9761912437147	0.129101666307764	3.32402414675701e-06	0.000176181087172565	0.308391880415156	0.00147131805653823	0.00271919597873362
TRINITY_DN121973_c0_g1_i2	NA	NA	NA	NA	4.69416224271916	-3.42096320195692	-0.273627531237723	-3.14733567071919	9.64604996529192e-26	0.499234427988179	2.95888799642523e-10	7.82539680464036e-24	1	1.91909367994367e-08
TRINITY_DN112693_c0_g2_i1	NA	NA	NA	NA	3.09736509620188	-4.13926526305927	-0.143528755878644	-3.99573650718062	7.40807980312587e-24	0.788108420652915	4.05725306296843e-10	5.16314512245485e-22	1	2.5400619051785e-08
TRINITY_DN131900_c3_g4_i4	LOC100496842	Chr08	22566961	22566961	4.20475232016794	0.192633127564065	3.05402817560103	-2.86139504803696	0.674904414748516	1.77842072670006e-05	7.09482888734624e-05	0.809269444613139	0.00631965562459755	0.00126235918778382
TRINITY_DN133053_c7_g1_i2	NA	NA	NA	NA	5.62521636538956	-3.3827680188945	0.114507418699468	-3.49727543759397	6.76144546743535e-23	0.790670643742394	1.01854776558162e-10	4.57349247033228e-21	1	7.07932785829872e-09
TRINITY_DN113479_c0_g2_i1	NA	NA	NA	NA	0.105773584533719	-2.67227472670669	1.5242240366558	-4.19649876336249	0.00203341286028643	0.240842124390459	0.00421518455854812	0.0128418038710955	1	0.0354142878495402
TRINITY_DN39540_c0_g1_i1	NA	NA	NA	NA	3.59910069467444	1.76660930750428	11.9491822015634	-10.1825728940591	0.157130860720871	8.96716021153924e-05	0.000513692917846036	0.348734308232545	0.0226241452137135	0.00656226446443316
TRINITY_DN114784_c0_g1_i2	alg12	Chr03	63017228	63017228	4.15160956107597	-3.52113923514318	0.301127815744586	-3.82226705088777	1.53220301063725e-21	0.52952405606182	8.43148151622173e-11	9.45170708028796e-20	1	5.94207482274509e-09
TRINITY_DN128543_c0_g3_i1	NA	NA	NA	NA	0.493813979329881	-0.647455261433965	8.02012125966292	-8.66757652109689	0.506921839751801	0.000888380530694292	0.000424732306483297	0.685290902687266	0.139216402418739	0.00562519479925123
TRINITY_DN121110_c0_g1_i2	NA	NA	NA	NA	2.37995534690915	-5.77966281364293	-0.158779821260351	-5.62088299238258	5.42300977080348e-23	0.846617581710395	9.94252140968318e-10	3.67802517519817e-21	1	5.84731503884165e-08
TRINITY_DN111232_c0_g2_i1	gad2	Chr06	16966265	16966265	1.91110382242028	-6.45472296177375	0.815301926022621	-7.27002488779638	1.14690548971893e-20	0.499631842394878	9.64812659689399e-10	6.59144088966028e-19	1	5.68743537475783e-08
TRINITY_DN96685_c0_g3_i1	NA	NA	NA	NA	1.67479153738784	-2.2017110409791	1.67871788101584	-3.88042892199495	0.00192753920809994	0.106693514944827	0.00114531543173414	0.0122560015676314	1	0.0127464968428109
TRINITY_DN132830_c9_g3_i5	NA	NA	NA	NA	5.56722825903431	-3.05044415339657	0.21816339940855	-3.26860755280512	4.10659829768978e-20	0.6063737691659	3.66317513736617e-10	2.27713131979589e-18	1	2.32215851044594e-08
TRINITY_DN129504_c3_g3_i1	clip3	Chr08	59331849	59331849	4.12797149881736	0.497408503667808	12.1824046972746	-11.6849961936068	0.671973218909943	6.42284054693956e-05	0.000112672340190093	0.80689453550001	0.0170577123157142	0.00185920414846047
TRINITY_DN121214_c0_g2_i1	NA	NA	NA	NA	4.61547208420208	-3.27747329951582	-0.0330087576654744	-3.24446454185034	1.97170296189665e-25	0.93401558394019	2.77361981407804e-11	1.5497216737898e-23	1	2.12055842149058e-09
TRINITY_DN114630_c0_g1_i1	enthd2-like	Chr10	20198255	20198255	2.55732615170883	-3.22746687489097	-0.341314875877678	-2.88615199901329	4.72415845870077e-14	0.532768387013117	7.25439955340683e-06	1.59772812215845e-12	1	0.000172343221028676
TRINITY_DN124448_c4_g1_i1	NA	NA	NA	NA	3.55829833660282	-12.7519901462735	0	-12.7519901462735	3.77661124255183e-60	1	3.6673776066543e-24	1.0470758423031e-57	1	1.01679051665811e-21
TRINITY_DN127281_c1_g1_i3	syt12	Chr04	15757408	15757408	4.95683977228173	0.68671302801839	3.03884577558214	-2.35213274756375	0.183476001458284	0.00010563854070892	0.00226504680853272	0.382905468144804	0.025656613126371	0.0217206883235577
TRINITY_DN133598_c0_g1_i1	NA	NA	NA	NA	4.14328125935217	-2.65213786550227	0.501960935187371	-3.15409880068964	2.05721907850129e-15	0.258315150249969	2.02737576056542e-09	8.03461878492066e-14	1	1.10238556980745e-07
TRINITY_DN128424_c0_g2_i1	acaa2	Chr01	192462441	192462441	0.640364695694182	-9.85654801406113	0	-9.85654801406113	6.1306949628182e-12	1	1.7709928941756e-05	1.65607530954928e-10	1	0.000379305184380734
TRINITY_DN108668_c0_g1_i1	NA	NA	NA	NA	1.06223007708359	-4.83954141144593	-0.765209683327289	-4.07433172811865	2.11700352151461e-15	0.363487666169638	4.84477189165561e-06	8.25533212485526e-14	1	0.000119836857673011
TRINITY_DN128313_c7_g1_i2	NA	NA	NA	NA	1.47793981673508	-2.76374644252224	0.296442517306801	-3.06018895982904	1.64886295196705e-08	0.658488675583547	5.11918522726407e-05	2.9050846562939e-07	1	0.000950382952787877
TRINITY_DN120025_c0_g1_i4	scarf1	Chr02	39858649	39858649	4.2597949995183	-3.09554701275985	0.150542035650114	-3.24608904840997	3.45869212813923e-21	0.722040388378264	2.09140506984563e-10	2.08762685150605e-19	1	1.39224669953048e-08
TRINITY_DN132780_c0_g2_i1	NA	NA	NA	NA	2.92683146015207	-2.78061770790032	0.252917082803101	-3.03353479070342	2.38187729562881e-12	0.63042648490703	8.03319127335105e-07	6.74464244317789e-11	1	2.47771901988566e-05
TRINITY_DN126578_c1_g1_i7	LOC100216141	scaffold_347	92690	92690	5.83342250853109	-4.71951400560214	0.0198332270912406	-4.73934723269338	5.93762729728686e-39	0.963852875347014	3.76951681472759e-16	8.27659318842803e-37	1	5.03200577966016e-14
TRINITY_DN135315_c3_g6_i1	tox4	Chr01	129555702	129555702	3.98797599236018	-8.36366690617193	-0.727491815619106	-7.63617509055283	2.82326176858081e-42	0.410858335599127	1.18229402837515e-15	4.36999352277876e-40	1	1.52190195591352e-13
TRINITY_DN127557_c3_g1_i1	NA	NA	NA	NA	2.08013091638427	-4.64526276846964	0.0872032561521973	-4.73246602462184	4.30969145529855e-22	0.899798634183397	4.10436275446966e-10	2.77381416880567e-20	1	2.5631948587938e-08
TRINITY_DN122661_c0_g1_i5	NA	NA	NA	NA	0.703003922180765	-3.90098031503767	-0.270561113557376	-3.63041920148029	1.94069789480987e-10	0.750163989208543	8.05714194741733e-05	4.44721234205749e-09	1	0.00139912164401274
TRINITY_DN129733_c3_g5_i1	gjd2	Chr08	91544976	91544976	1.05623694436547	4.17502218426038	3.80714019469585	0.367881989564533	3.53071133536532e-10	6.00657260301378e-06	0.688947481222025	7.7393437872517e-09	0.00240548931387361	0.857742163890042
TRINITY_DN123307_c0_g1_i1	znf830	scaffold_29	671274	671274	3.89713018307328	-3.17479739666816	-0.310531033548834	-2.86426636311933	4.64473177881947e-16	0.524171164920177	1.32140428015502e-06	1.90237959057817e-14	1	3.85422312003598e-05
TRINITY_DN123052_c0_g1_i2	NA	NA	NA	NA	4.38207963826293	-9.25927618928728	0.50813083196115	-9.76740702124843	4.62699127936548e-57	0.660542546676172	4.65833817352665e-23	1.16738989978391e-54	1	1.17529872118077e-20
TRINITY_DN98838_c0_g1_i2	id3	Chr02	52560910	52560910	5.48159295275161	-6.55745421762922	0.0634428560286597	-6.62089707365788	6.80208379143542e-54	0.903163442588685	2.22451303085e-21	1.4421560845203e-51	1	4.83831584209876e-19
TRINITY_DN110644_c0_g1_i1	NA	NA	NA	NA	1.07339422793184	-5.9227810589665	4.30069707810443	-10.2234781370709	1.18896133876868e-13	0.0491189410353936	2.25602458883975e-08	3.88065906560591e-12	1	9.91628926418589e-07
TRINITY_DN136054_c1_g1_i2	shc3	Chr01	125590501	125590501	3.19145461624396	-3.83752217972506	-0.260075346515852	-3.57744683320921	3.08181215830924e-15	0.668708453084137	1.98197607449191e-06	1.18167356769213e-13	1	5.54381999550232e-05
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	6.62601770393273	-13.1152582955865	-2.04730689468602	-11.0679514009004	1.53340782777474e-100	0.0811956178375013	2.9254020157666e-35	7.08551408294278e-97	1	2.54509975371694e-32
TRINITY_DN109035_c0_g1_i1	grpel1	Chr01	20357492	20357492	0.8598114350947	3.35187695095492	0.333856457863758	3.01802049309117	7.50484158850846e-07	0.626249156746923	0.000105158191844147	1.02294518248551e-05	1	0.00175009312679936
TRINITY_DN124951_c0_g3_i3	NA	NA	NA	NA	2.28859799321248	-5.4282521613448	-0.646912799489173	-4.78133936185563	3.42635544998669e-25	0.361409406674381	1.45218049099515e-09	2.65174687126271e-23	1	8.14189195284613e-08
TRINITY_DN120758_c3_g3_i1	LOC100486372-like	Chr04	112981744	112981744	2.61225798372034	10.440254898911	-1.05962409500556	11.4998789939166	1.80283349553197e-22	0.0485908158057194	3.1570476239227e-25	1.19384485806487e-20	1	9.48241804185353e-23
TRINITY_DN129651_c0_g4_i5	crkl	Chr01	144375164	144375164	7.42472012268053	-9.15171332378694	3.65960535977503	-12.811318683562	3.82066119711218e-49	0.000343568522154416	1.38822023075926e-24	7.08788838258385e-47	0.0677205766715305	4.02583866920187e-22
TRINITY_DN134021_c2_g1_i2	NA	NA	NA	NA	2.19930900077176	-3.65987073167744	3.76460363013213	-7.42447436180957	7.31090464740611e-08	0.00230655040190736	8.52079866582106e-08	1.16817051459187e-06	0.273787245951262	3.27713034052843e-06
TRINITY_DN125119_c3_g4_i1	znrf3	Chr01	157612314	157612314	5.01981394086188	-8.27478317267302	0.866967136836019	-9.14175030950904	7.1436663505469e-84	0.262126794183023	6.93493401255024e-35	4.62140261600765e-81	1	5.46776203552008e-32
TRINITY_DN132653_c3_g3_i1	NA	NA	NA	NA	2.07055457787658	0.149878121111492	9.98166137359154	-9.83178325248005	0.844499915169431	1.40022376257042e-06	2.37607306062722e-06	0.915867127739199	0.000692698931953952	6.48089981833782e-05
TRINITY_DN125119_c3_g6_i1	NA	NA	NA	NA	5.20477155532604	-8.01152707796973	-0.72657950046377	-7.28494757750596	7.59709082413132e-82	0.197198031824519	4.96713014147333e-29	4.39678640792744e-79	1	2.1986086573574e-26
TRINITY_DN119556_c0_g16_i1	LOC101730543	Chr04	54903475	54903475	0.440873561534394	8.1613169090383	-1.03471727004181	9.19603417908011	1.00308297070412e-05	0.382436720018279	2.82222400817143e-06	0.000109842809682573	1	7.50313084574976e-05
TRINITY_DN96535_c0_g2_i1	LOC100485203	scaffold_2562	665	665	0.579318817669845	-1.24548268101269	7.78911723231274	-9.03459991332543	0.35568743324145	0.0104272849698034	0.00453923346133396	0.559988722300379	0.721108865742536	0.0375172410717169
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.389226079593679	3.09799347074408	3.03006472217802	0.0679287485660597	5.37736297895101e-05	0.00276640791680104	0.94810736303108	0.000508685377232358	0.308833945756152	0.98112254498479
TRINITY_DN96806_c0_g2_i1	NA	NA	NA	NA	1.83726370561672	-6.6797984075316	4.3293237838056	-11.0091221913372	7.12155336584693e-23	0.0401294507872013	1.69969252400977e-12	4.79138110454181e-21	1	1.52068235392789e-10
TRINITY_DN133726_c0_g3_i2	ckap4	Chr03	11775639	11775639	1.26901817629702	-4.10019267647337	0.132524366027193	-4.23271704250056	2.65635589015172e-13	0.868324199530107	1.57494058576661e-06	8.30481525508399e-12	1	4.53087240352242e-05
TRINITY_DN129848_c0_g1_i1	NA	NA	NA	NA	2.56142604740105	-5.6046157835378	0.212915804084056	-5.81753158762186	4.78058734139397e-08	0.86623536627093	0.000541135574875729	7.86785509611024e-07	1	0.00686417825747342
TRINITY_DN104490_c0_g1_i1	NA	NA	NA	NA	0.786194313626092	-0.7019200311086	8.28432744031169	-8.98624747142028	0.206049523082147	5.17229908287859e-07	4.58348750979522e-08	0.409986551053831	0.000287304565263577	1.86819692846742e-06
TRINITY_DN131949_c3_g1_i1	NA	NA	NA	NA	2.28837255925088	-2.96021495355216	0.448926390631482	-3.40914134418364	1.31294638439839e-09	0.495556158056426	9.58623015326029e-06	2.66283257864722e-08	1	0.000222707722621323
TRINITY_DN131450_c1_g5_i5	NA	NA	NA	NA	4.81187618733761	-7.01523504688787	-0.384691352488639	-6.63054369439923	2.44914392765529e-71	0.464768421395974	1.61323220050155e-26	9.80823830075285e-69	1	5.57559567378823e-24
TRINITY_DN128020_c1_g1_i1	NA	NA	NA	NA	1.77602535858112	-4.17527864068241	-0.599371057514887	-3.57590758316753	1.04770066051169e-07	0.530808230102184	0.00277331679256966	1.62268187014795e-06	1	0.025658519500012
TRINITY_DN108566_c0_g1_i1	NA	NA	NA	NA	3.68064751602873	-2.11905153041867	2.55988932422513	-4.6789408546438	0.0159874619566088	0.0548881337893999	0.00242490790777054	0.0709695928295435	1	0.0229915169158402
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	4.9126046256886	-6.28444443415362	-1.11583147853048	-5.16861295562314	3.14861295831711e-57	0.0152122009156119	4.53757985246033e-18	8.02419241801422e-55	0.855245551679929	7.48255814886105e-16
TRINITY_DN165190_c0_g1_i1	chchd6-like	Chr04	124233962	124233962	4.42466256168201	-10.9116639802431	2.70888123407215	-13.6205452143152	9.12351719921034e-73	0.239556708195146	5.01562205448168e-30	4.03835682343995e-70	1	2.48125773401123e-27
TRINITY_DN79505_c0_g1_i1	NA	NA	NA	NA	4.02702337210724	-4.681977239637	-0.0821839480604336	-4.59979329157657	2.96364500534829e-36	0.863086523460234	6.27058774791139e-15	3.72003798432525e-34	1	7.42755534646969e-13
TRINITY_DN95685_c0_g1_i1	fbp1	Chr01	123235283	123235283	4.30719492752741	-3.93273853170734	0.0460954678400379	-3.97883399954738	1.20532561107974e-28	0.918445687436916	1.16613166971781e-12	1.14324681080985e-26	1	1.07771069695899e-10
TRINITY_DN112841_c0_g1_i1	cisd2	Chr01	64144545	64144545	3.15769973378549	-3.80654009788714	0.192107907639731	-3.99864800552687	4.17255287720808e-18	0.738012703815443	9.76615142653079e-09	2.05612322445234e-16	1	4.69333334269279e-07
TRINITY_DN108700_c0_g1_i1	trib1	Chr06	129559426	129559426	5.35077751340348	-2.85811046217482	0.344862134046352	-3.20297259622118	1.79506243826987e-17	0.426975862247422	1.36961208384008e-09	8.24943994855171e-16	1	7.76523884837868e-08
TRINITY_DN133792_c0_g2_i1	NA	NA	NA	NA	4.16175867893469	-3.0258329233293	-0.0856968119460949	-2.94013611138321	1.58280950373823e-18	0.84465088050889	2.49895127322727e-08	8.1002604014839e-17	1	1.08517281623965e-06
TRINITY_DN131883_c2_g3_i1	NA	NA	NA	NA	1.81777876320913	-3.41978688027502	0.462531354024491	-3.88231823429951	2.49794579488254e-13	0.483792488383239	1.84810994290206e-07	7.85825092330255e-12	1	6.680202558656e-06
TRINITY_DN124165_c0_g1_i7	NA	NA	NA	NA	3.8557936416148	-6.34846774115785	0.942459533492724	-7.29092727465057	8.03036931417001e-43	0.190062520155758	8.37506653824088e-20	1.25065566541055e-40	1	1.61299945618181e-17
TRINITY_DN127474_c0_g1_i3	NA	NA	NA	NA	4.48494069118906	-2.75516895190227	0.246881953384321	-3.00205090528659	4.04648411800199e-16	0.573833191911798	1.17430394697132e-08	1.66818291335278e-14	1	5.569114395129e-07
TRINITY_DN108846_c0_g2_i5	sorcs2	Chr01	19859326	19859326	0.553097416288708	-5.77301596149381	1.056477843978	-6.82949380547181	3.03380207447107e-05	0.589426117269832	0.00423707157757053	0.000301825024995682	1	0.0355390012972422
TRINITY_DN131907_c0_g25_i6	NA	NA	NA	NA	1.54329537680341	-1.03236591274719	-8.92641658544636	7.89405067269917	0.403143914540087	1.53395483472016e-28	2.62046917890618e-19	0.601604126329118	1.29005601599965e-24	4.82587134188342e-17
TRINITY_DN131149_c0_g2_i1	NA	NA	NA	NA	6.50045529614527	-3.1508573518785	0.269660831262636	-3.42051818314113	3.22418993462934e-20	0.534243420738976	2.61585986098062e-10	1.80368762861859e-18	1	1.71870167428492e-08
TRINITY_DN108709_c0_g1_i2	lrp2	Chr09	63677200	63677200	5.40479302104972	-7.06911688710082	-1.13036936510658	-5.93874752199424	2.81388358104094e-69	0.0155959114055675	3.17333188816401e-22	1.0142040392809e-66	0.866706706525263	7.41325588318315e-20
TRINITY_DN130361_c2_g1_i2	NA	NA	NA	NA	4.63183681055663	-3.48968061877245	-0.434042519660471	-3.05563809911198	5.77333617115789e-22	0.327379849991802	2.83646476866786e-08	3.66904966242604e-20	1	1.21914831539166e-06
TRINITY_DN127164_c6_g1_i1	tm4sf1	Chr05	118913918	118913918	3.12632081377292	-6.94959357066438	-0.839058137035662	-6.11053543362871	1.89631266181761e-36	0.275112972815067	2.08589585233503e-13	2.39219842288292e-34	1	2.11354025519731e-11
TRINITY_DN126786_c0_g1_i1	NA	NA	NA	NA	3.70185096357247	-4.81742318130278	0.63656203769146	-5.45398521899424	1.36288859890988e-25	0.304569739376273	1.42023320612923e-12	1.09160886826972e-23	1	1.29827839821161e-10
TRINITY_DN122784_c0_g1_i2	NA	NA	NA	NA	6.12528674062026	-2.74019246553746	0.847392710069287	-3.58758517560675	6.57732071256968e-15	0.0703920181258821	2.90978318524406e-10	2.44397351366912e-13	1	1.89210901452855e-08
TRINITY_DN114530_c0_g6_i4	NA	NA	NA	NA	2.96614843891979	-6.38605314795962	1.93923003648716	-8.32528318444678	7.96734292665742e-27	0.0748139559360333	8.89424536196601e-14	6.93158834619195e-25	1	9.38919709131391e-12
TRINITY_DN115840_c0_g1_i2	hddc3	Chr08	19667760	19667760	3.31848002486173	-3.20111044113335	-0.228173167706891	-2.97293727342646	2.81377886615227e-16	0.645935020794479	5.80305946725541e-07	1.18319401321703e-14	1	1.86273779082511e-05
TRINITY_DN57905_c0_g2_i1	LOC100490929-like.1	Chr03	121476859	121476859	0.252260537138885	-3.18930511538239	5.96466267553319	-9.15396779091559	0.000150990876241676	0.00549219382816296	1.36306689503637e-05	0.00128699317823564	0.488066165676193	0.000302899500659625
TRINITY_DN113033_c0_g1_i1	lyrm1	Chr09	18538524	18538524	0.685013872472138	-5.31276043299303	1.61354249784707	-6.9263029308401	2.63500098142602e-07	0.335769910133815	0.000170076722684747	3.85174245430929e-06	1	0.00264226337028088
TRINITY_DN127464_c0_g7_i1	LOC100145581	Chr01	134198372	134198372	1.14184100769829	9.71968669759559	9.71968669759559	0	6.42868266975574e-16	7.23044937767281e-10	1	2.60346169755919e-14	7.60100990827854e-07	1
TRINITY_DN131744_c0_g4_i2	nup107-like	Chr03	49425811	49425811	2.27683269090301	3.00619371348609	5.6809126208375	-2.67471890735142	4.57893851441256e-05	3.01147721081867e-06	0.0158181582400026	0.000439766344570343	0.00138144672779918	0.0959125528467352
TRINITY_DN119751_c0_g1_i3	NA	NA	NA	NA	4.07637346483513	-7.09261490107883	2.35510306645208	-9.4477179675309	3.11708867536822e-22	0.0465251001415219	1.24802139928889e-11	2.0427051241439e-20	1	1.00599296818079e-09
