ID	Am2_274	Am2_275	Am4_271	Am4_272	Am5_273	Am5_274
TRINITY_DN120757_c0_g1_i1	2029	1943	1698	1679	741	531
TRINITY_DN120758_c3_g7_i1	2462	1955	1969	1962	2466	2209
TRINITY_DN120761_c0_g1_i2	132	127	81	147	180	118
TRINITY_DN120763_c0_g1_i1	2217	2073	2031	2149	1489	1158
TRINITY_DN120764_c2_g1_i1	68	61	74	73	35	29
TRINITY_DN120766_c0_g2_i1	2355	2352	1847	1416	1240	1000
TRINITY_DN120772_c0_g1_i1	144	150	132	109	95	137
TRINITY_DN120777_c0_g1_i2	124	138	111	150	149	120
TRINITY_DN120778_c0_g1_i5	1253	1163	1070	1166	1089	965
TRINITY_DN120784_c2_g1_i1	508	484	478	430	235	220
TRINITY_DN120791_c0_g1_i2	13	20	18	23	55	52
TRINITY_DN120796_c0_g1_i3	271	225	206	182	147	151
TRINITY_DN120797_c1_g4_i1	4061	3897	3682	3653	2892	2067
TRINITY_DN120801_c0_g1_i2	3022	5042	3517	3624	3515	4003
TRINITY_DN120806_c0_g1_i1	4276.08	4556.39	2823.62	2536.83	2098.23	2278.3
TRINITY_DN120808_c0_g1_i3	1885	1887	1687	1784	2455	1908
TRINITY_DN120809_c0_g2_i4	303.576	333.052	222.324	179.428	158	170.267
TRINITY_DN120811_c0_g1_i1	1672.01	1640.78	1241.36	1073.99	828.014	765.94
TRINITY_DN120812_c0_g1_i2	25	31	22	25	22	17
TRINITY_DN120813_c2_g1_i4	477	459	339	340	340	292
TRINITY_DN120814_c0_g1_i1	181	279	228	274	348	246
TRINITY_DN120815_c0_g3_i1	253	269	138	165	255	193
TRINITY_DN120816_c5_g1_i1	284	243	309	301	351	311
TRINITY_DN120819_c1_g2_i4	767	735	698	654	666	597
TRINITY_DN120824_c0_g1_i1	585	418	540	478	301	207
TRINITY_DN120824_c0_g2_i4	1093	921	732	701	1193	769
TRINITY_DN120825_c1_g1_i2	19	34	8	16	24	15
TRINITY_DN120829_c1_g2_i1	372	361	592	584	391	412
TRINITY_DN120830_c0_g4_i1	998	789	923	740	995	684
TRINITY_DN120831_c0_g1_i2	223	184	148	195	136	147
TRINITY_DN120833_c1_g3_i2	3073.03	2981.97	2075.46	2517.13	3570.74	2425.89
TRINITY_DN120835_c1_g3_i1	6	6	4	2	9	4
TRINITY_DN120837_c2_g3_i5	1875	1586	2054	1768	1303	1198
TRINITY_DN120841_c0_g1_i1	23	29	13	11	10	18
TRINITY_DN120842_c0_g1_i1	380	481	419	355	333	288
TRINITY_DN120845_c0_g1_i1	147	159	76	69	69	85
TRINITY_DN120849_c0_g2_i2	13	32	22	23	20	9
TRINITY_DN120852_c0_g1_i3	1684.87	1808.91	1790.64	1818.01	1439.84	1162.32
TRINITY_DN120856_c0_g1_i2	1511	605	807	849	367	509
TRINITY_DN120857_c0_g1_i1	251	271	218	194	207	195
TRINITY_DN120860_c0_g1_i1	736	787	597	648	698	573
TRINITY_DN120861_c0_g3_i1	4163	4413	3008	2769	2395	2714
TRINITY_DN120863_c0_g1_i1	971	1032	837	900	578	437
TRINITY_DN120865_c0_g1_i1	56	50	52	73	30	38
TRINITY_DN120868_c0_g1_i2	1487.39	1530.82	1264.88	1405.46	947.293	676.026
TRINITY_DN120878_c0_g1_i3	165	124	89	90	151	108
TRINITY_DN120883_c0_g1_i1	180	155	119	170	129.5	172.589
TRINITY_DN120892_c0_g1_i1	139	122	74	83	145	139
TRINITY_DN120896_c0_g2_i1	34	20	13	40	27	31
TRINITY_DN120899_c0_g3_i1	276	268	214	161	154	214
TRINITY_DN120901_c0_g1_i1	5422	4521	5439	5666	4726	3734
TRINITY_DN120902_c0_g1_i1	1952	2110	2316	2185	1964	1515
TRINITY_DN120903_c0_g1_i3	212.183	187.86	362.743	334.704	422.736	306.206
TRINITY_DN120904_c0_g2_i3	3031	2659	2430	2495	2353	1871
TRINITY_DN120905_c0_g1_i1	1065	963	785	905	873	766
TRINITY_DN120907_c0_g1_i1	222	215	94	197	68	78
TRINITY_DN120911_c2_g1_i2	770	718	558	555	504	455
TRINITY_DN120912_c0_g1_i3	3	20	0	4	10	12
TRINITY_DN120913_c0_g1_i1	69	94	50	44	33	57
TRINITY_DN120916_c0_g2_i3	800	1105	642	533	1259	926
TRINITY_DN120917_c6_g1_i6	22957	22838	20495	21158	19324	15720
TRINITY_DN120918_c0_g1_i1	519	570	535	502	895	698
TRINITY_DN120919_c0_g1_i2	216	229	88	111	254	225
TRINITY_DN120925_c0_g1_i5	210	205	157	206	122	86
TRINITY_DN120927_c0_g1_i1	87	71	54	64	77	73
TRINITY_DN120929_c0_g2_i4	63181	65002	47194	47343	50523	45018
TRINITY_DN120932_c1_g1_i3	159	107	165	125	147	122
TRINITY_DN120932_c2_g1_i1	353	326	199	236	212	148
TRINITY_DN120936_c0_g1_i1	4590	4334	3835	4102	2673	2141
TRINITY_DN120941_c0_g1_i1	424	403	281	308	386	396
TRINITY_DN120942_c0_g1_i1	436	439	354	362	469	435
TRINITY_DN120947_c1_g6_i2	933.284	960.292	877.233	782.956	852.145	832.528
TRINITY_DN120950_c0_g1_i2	8681	7144	6814	7949	6784	5787
TRINITY_DN120954_c1_g1_i1	484	493	317	320	322	354
TRINITY_DN120954_c2_g4_i1	77	90	58	79	55	61
TRINITY_DN120959_c0_g1_i5	337	294	194	293	303	211
TRINITY_DN120962_c4_g1_i2	130	225	128	117	82	125
TRINITY_DN120962_c5_g3_i1	885	968	548	575	613	631
TRINITY_DN120963_c0_g1_i2	28	26	21	17	39	17
TRINITY_DN120964_c0_g1_i1	258	278	179	195	159	160
TRINITY_DN120967_c0_g2_i1	1528.95	1634.36	1004.54	957.071	1090.58	949.156
TRINITY_DN120969_c2_g1_i2	637.909	644.109	437.878	464.67	340.101	317.455
TRINITY_DN120970_c0_g1_i1	386.384	393.242	308.168	357.536	245.451	211.915
TRINITY_DN120971_c0_g1_i1	3393	4167	2395	3412	1798	1252
TRINITY_DN120972_c0_g1_i1	4750	4815	3349	3410	2041	1765
TRINITY_DN120973_c0_g1_i2	62	55	33	52	61	52
TRINITY_DN120976_c0_g1_i4	432	486	375	397	230	173
TRINITY_DN120978_c0_g1_i1	664	658	599	615	680	660
TRINITY_DN120979_c0_g1_i3	2134	1936	1781	1746	2795	1702
TRINITY_DN120985_c3_g2_i1	4306	3686	3117	3814	3499	2550
TRINITY_DN120986_c0_g1_i1	233	282	130	116	83	126
TRINITY_DN120988_c0_g1_i1	279	290	185	224	122	133
TRINITY_DN120989_c0_g1_i2	95	100	57	75	114	75
TRINITY_DN120991_c0_g2_i2	2465	3180	2836	2922	8167	5993
TRINITY_DN120992_c0_g2_i1	31227	28028	26725	26475	31851	22558
TRINITY_DN120996_c1_g2_i5	103	131	94	102	70	52
TRINITY_DN120997_c0_g1_i1	93	100	58	48	51	69
TRINITY_DN120998_c0_g3_i4	358	286	332	296	318	281
TRINITY_DN121006_c0_g1_i1	71	84	57	55	36	43
TRINITY_DN121008_c0_g1_i1	13349	13193	12806	10099	8891	9004
TRINITY_DN121012_c0_g1_i2	458	357	281	449	216	178
TRINITY_DN121021_c0_g3_i1	193	192	139	174	127	132
TRINITY_DN121022_c0_g1_i3	862	808	598	588	715	642
TRINITY_DN121023_c0_g2_i1	796	806	604	587	561	726
TRINITY_DN121026_c1_g1_i1	6089	7249	5960	5164	4755	4730
TRINITY_DN121027_c6_g1_i2	19518	18776	15020	14515	11919	10365
TRINITY_DN121027_c6_g3_i2	206	217	134	187	112	125
TRINITY_DN121031_c1_g3_i1	533	691	378	402	275	261
TRINITY_DN121033_c0_g1_i1	3059.88	3160.9	1699	1876	971	930.575
TRINITY_DN121034_c0_g1_i1	243	221	182	149	195	158
TRINITY_DN121035_c0_g2_i1	111	140	154	155	183	150
TRINITY_DN121035_c0_g3_i3	622	743	547	532	577	577
TRINITY_DN121036_c0_g1_i1	29	21	19	20	22	40
TRINITY_DN121039_c2_g4_i15	3650.47	3296.31	2843.75	2839.8	2630.64	2212.46
TRINITY_DN121039_c3_g3_i4	289	284	266	287	148	163
TRINITY_DN121040_c0_g3_i2	29	19	12	22	15	11
TRINITY_DN121041_c2_g2_i3	146	111	121	124	115	143
TRINITY_DN121044_c0_g1_i1	322	281	221	340	263	149
TRINITY_DN121048_c1_g1_i1	496	242	389	356	511	367
TRINITY_DN121052_c0_g1_i2	73.2909	92.2099	81.4934	131.003	60.957	54.4417
TRINITY_DN121053_c0_g2_i1	9546	8450	8764	8403	9595	7588
TRINITY_DN121063_c0_g1_i2	965	871	855	869	556	421
TRINITY_DN121064_c0_g1_i5	4348	3785	2793	3108	2243	1621
TRINITY_DN121068_c0_g1_i2	244	191	169	124	184	169
TRINITY_DN121070_c1_g1_i1	35	37	39	41	44	37
TRINITY_DN121071_c0_g1_i4	136.366	135.202	132.814	85.9137	60.945	88.4174
TRINITY_DN121073_c0_g1_i1	5161	3399	4225	4617	5701	5251
TRINITY_DN121074_c1_g1_i1	1533	1310	1045	1219	747	670
TRINITY_DN121079_c0_g1_i1	42	46	32	31	40	27
TRINITY_DN121082_c0_g1_i1	615.409	634.438	433.454	410.375	425	370
TRINITY_DN121083_c0_g1_i2	225	162	213	88	204	260
TRINITY_DN121085_c0_g2_i1	67	66	49	51	50	72
TRINITY_DN121086_c0_g1_i4	171	193	178	193	184	236
TRINITY_DN121089_c2_g2_i1	24	27	20	22	23	14
TRINITY_DN121089_c2_g6_i1	44	48	39	31	35	40
TRINITY_DN121090_c0_g1_i1	72	112	187	73	49	54
TRINITY_DN121091_c0_g1_i3	262	226	175	269	402	245
TRINITY_DN121092_c0_g1_i2	678	555	643	726	548	393
TRINITY_DN121094_c0_g1_i2	76	71	23	36	44	34
TRINITY_DN121102_c2_g1_i1	96439	79460	103376	92992	123656	75613
TRINITY_DN121103_c0_g1_i2	1618	1686	1014	1362	1472	1214
TRINITY_DN121104_c0_g2_i1	14	10	13	10	11	10
TRINITY_DN121106_c0_g1_i1	400.261	460.719	347.798	328.69	298.019	308.954
TRINITY_DN121108_c0_g1_i1	602	539	625	479	564	429
TRINITY_DN121109_c1_g2_i1	151	144	60	69	33	74
TRINITY_DN121110_c0_g5_i2	2475	2083	1743	1632	1581	1356
TRINITY_DN121112_c0_g1_i1	1267	1018	1214	1204	988	813
TRINITY_DN121117_c0_g1_i3	311	413	365	287	488	395
TRINITY_DN121118_c0_g3_i6	1795	1854	1854	1615	1701	1528
TRINITY_DN121119_c0_g1_i1	2828	2655	2442	2381	2542	2019
TRINITY_DN121128_c0_g1_i1	524	499	484	413	432	378
TRINITY_DN121132_c2_g1_i5	82	102	64	71	71	34
TRINITY_DN121132_c3_g5_i3	558	658	338	354	437	453
TRINITY_DN121133_c0_g2_i1	107.367	89.2044	120.725	136.872	63.0057	62.694
TRINITY_DN121138_c0_g1_i1	306.495	238.726	205.797	223.73	287.938	287.392
TRINITY_DN121144_c0_g1_i1	1032	1001	821	908	721	698
TRINITY_DN121146_c0_g1_i2	1108	743	926	1170	1241	1088
TRINITY_DN121148_c0_g1_i1	22447	19285	20048	21606	23312	17752
TRINITY_DN121149_c0_g1_i1	414	406	274	316	245	214
TRINITY_DN121153_c0_g3_i1	741	732	600	575	569	591
TRINITY_DN121154_c0_g1_i1	298	266	290	248	373	379
TRINITY_DN121155_c0_g2_i2	637	671	376	442	644	498
TRINITY_DN121157_c4_g3_i1	387	434	342	262	268	244
TRINITY_DN121161_c0_g1_i1	730	747	396	459	373	401
TRINITY_DN121166_c4_g1_i3	1176	1340	752	759	815	744
TRINITY_DN121167_c3_g3_i1	559.817	511.014	458.225	674.388	416.666	309.123
TRINITY_DN121168_c0_g1_i1	905	881	779	681	668	663
TRINITY_DN121169_c0_g1_i1	143	117	161	102	183	158
TRINITY_DN121174_c0_g2_i2	351	394	387	430	430	396
TRINITY_DN121175_c4_g1_i1	225	243	113	114	245	181
TRINITY_DN121176_c0_g1_i3	203	163	138	90	133	141
TRINITY_DN121177_c0_g1_i2	124	151	110	93	69	54
TRINITY_DN121178_c0_g1_i2	1334	1247	760	844	1164	998
TRINITY_DN121179_c0_g1_i2	694	714	574	441	519	548
TRINITY_DN121182_c1_g2_i2	2849	2937	2581	2500	1956	1591
TRINITY_DN121187_c0_g1_i1	1567	1294	1316	1331	1020	875
TRINITY_DN121188_c0_g1_i1	2158	1878	1700	1887	1238	1171
TRINITY_DN121189_c0_g1_i2	11	17	16	9	15	14
TRINITY_DN121191_c0_g1_i3	1331	1260	834	912	1057	892
TRINITY_DN121192_c0_g1_i1	224	196	166	174	331	255
TRINITY_DN121193_c0_g3_i1	114.009	142.539	74.3551	88.8735	86.2622	97.058
TRINITY_DN121197_c0_g1_i2	553	517	502	510	470	349
TRINITY_DN121199_c1_g1_i1	106	123	76	59	104	83
TRINITY_DN121201_c0_g1_i1	2814	2331	1711	1673	1647	1400
TRINITY_DN121203_c0_g1_i2	285.057	305.866	182.701	222.484	306.333	225.351
TRINITY_DN121209_c1_g1_i1	438	431	402	427	495	318
TRINITY_DN121214_c0_g2_i1	750	720	714	710	395	343
TRINITY_DN121216_c0_g1_i3	38	35	11	19	12	10
TRINITY_DN121222_c0_g1_i2	874	786	599	710	504	423
TRINITY_DN121228_c0_g1_i1	2508	2220	1972	1985	985	719
TRINITY_DN121229_c0_g1_i4	1517	1432	1098	1323	1264	924
TRINITY_DN121229_c1_g1_i1	2128	1419	1178	1737	2392	1639
TRINITY_DN121233_c0_g3_i1	3775	3643	3413	3501	3039	2527
TRINITY_DN121239_c1_g1_i1	264	271	135	277	90	46
TRINITY_DN121248_c0_g1_i1	70	68	55	41	47	57
TRINITY_DN121249_c3_g1_i1	663	674	538	447	370	374
TRINITY_DN121251_c0_g1_i1	86	124	39	86	42	54
TRINITY_DN121253_c0_g3_i1	701	699	668	630	842	680
TRINITY_DN121255_c0_g1_i1	365	349	272	357	296	231
TRINITY_DN121256_c0_g1_i1	172	187	90	108	130	132
TRINITY_DN121258_c1_g1_i1	1487	1702	1261	1121	1330	1224
TRINITY_DN121259_c0_g1_i1	285	267	219	294	277	201
TRINITY_DN121268_c0_g2_i1	227.56	171.862	86.6709	120.095	197.571	148.751
TRINITY_DN121271_c0_g1_i1	7052	7089	4907	5233	3318	3047
TRINITY_DN121276_c0_g2_i1	3828	4771	3137	2788	2544	2317
TRINITY_DN121277_c0_g1_i1	359.54	367.595	180.766	194.612	265.947	247.313
TRINITY_DN121282_c0_g1_i1	318	261	247	242	286	222
TRINITY_DN121283_c0_g1_i1	1618	1501	1258	1264	1311	1208
TRINITY_DN121284_c0_g1_i2	75	50	20	26	35	24
TRINITY_DN121285_c1_g1_i1	6699	19372	4182	6630	92374	83907
TRINITY_DN121291_c0_g1_i1	144.05	150.041	134.056	100.027	99.0137	97.093
TRINITY_DN121292_c0_g1_i1	2296	2299	1689	1833	795	579
TRINITY_DN121296_c0_g2_i1	353.754	414.674	327.741	323.282	216.218	280.167
TRINITY_DN121298_c0_g2_i2	60	71	47	51	62	54
TRINITY_DN121301_c0_g2_i3	325.372	379.201	325.783	500.694	212.442	206.456
TRINITY_DN121302_c2_g1_i1	52	67	29	21	24	37
TRINITY_DN121303_c0_g1_i1	2407	2211	2141	1996	2317	2148
TRINITY_DN121305_c0_g2_i1	12.3456	31.3069	30.9497	8.87781	35.3522	33.306
TRINITY_DN121308_c0_g2_i1	168	114	115	200	150	111
TRINITY_DN121320_c0_g1_i1	959	1037	1038	769	919	780
TRINITY_DN121324_c0_g3_i1	9	14	8	14	10	6
TRINITY_DN121327_c0_g1_i1	1154	1198	1013	817	756	538
TRINITY_DN121329_c0_g1_i2	1626	1545	996	1092	1132	968
TRINITY_DN121337_c0_g1_i5	419	346	333	275	323	220
TRINITY_DN121338_c0_g1_i2	241	268	223	217	160	150
TRINITY_DN121340_c2_g1_i1	62262	54197	52527	52020	61523	45905
TRINITY_DN121341_c0_g1_i1	108	90	50	59	117	112
TRINITY_DN121342_c0_g1_i1	92	104	58	39	79	67
TRINITY_DN121343_c0_g1_i2	6291	5511	5932	5661	5501	4262
TRINITY_DN121345_c0_g2_i1	290.653	289.196	135.355	181.584	160.779	133.626
TRINITY_DN121349_c0_g1_i1	18	20	12	21	19	13
TRINITY_DN121355_c0_g1_i4	2	0	1	0	3	4
TRINITY_DN121358_c0_g1_i1	4604	4424	5061	3206	2606	1921
TRINITY_DN121361_c0_g3_i1	1954	2414	1774	2589	3883	1970
TRINITY_DN121363_c0_g1_i1	1356	1242	1231	1148	939	778
TRINITY_DN121364_c0_g1_i2	104	121	79	85	57	51
TRINITY_DN121366_c0_g1_i5	368	275	287	242	265	249
TRINITY_DN121367_c0_g2_i1	708	554	636	582	501	402
TRINITY_DN121372_c0_g1_i4	228	220	342	203	308	303
TRINITY_DN121376_c0_g1_i2	54	50	16	18	32	40
TRINITY_DN121377_c0_g1_i1	15818	13083	9828	12056	20267	15519
TRINITY_DN121378_c0_g1_i1	748	799	449	538	434	302
TRINITY_DN121378_c0_g2_i2	482	494	522	436	612	584
TRINITY_DN121386_c0_g1_i1	203	188	185	153	141	136
TRINITY_DN121387_c0_g2_i2	16	28	24.0294	21	11	11
TRINITY_DN121395_c0_g2_i1	3947	3728	3800	3946	2709	1905
TRINITY_DN121396_c0_g1_i1	114.315	105	132.995	105.188	97	71.7277
TRINITY_DN121399_c0_g1_i1	68	76	29	29	39	41
TRINITY_DN121400_c0_g1_i4	950	768	722	596	500	294
TRINITY_DN121401_c0_g1_i1	757.154	627.92	661.706	741.763	449.596	380.605
TRINITY_DN121405_c0_g3_i2	32	39	39	38	21	23
TRINITY_DN121406_c0_g1_i2	238	240	134	148	229	186
TRINITY_DN121407_c0_g1_i1	175	158	164	167	151	115
TRINITY_DN121409_c1_g1_i1	667	825	583	549	588	474
TRINITY_DN121413_c0_g1_i2	914.393	825	747	821.393	910	883.129
TRINITY_DN121415_c1_g3_i2	1608	1687	840	822	690	806
TRINITY_DN121416_c0_g1_i2	554	665	404	442	318	275
TRINITY_DN121417_c1_g1_i4	383	145	149	205	129	104
TRINITY_DN121419_c0_g1_i2	139.858	134.196	147.646	166.303	106.885	90.4838
TRINITY_DN121422_c0_g9_i2	201.35	192.547	247.269	279.473	247.109	223.337
TRINITY_DN121423_c0_g1_i3	395	515	174	175	200	229
TRINITY_DN121425_c1_g2_i1	553	584	336	467	430	403
TRINITY_DN121429_c0_g1_i1	1866	2065	1526	1368	1366	1485
TRINITY_DN121434_c0_g1_i2	12.0205	18.0224	5.01915	8.02454	19.0197	6.01182
TRINITY_DN121437_c0_g1_i1	165.728	212.182	148.044	136.581	155.794	132.689
TRINITY_DN121438_c0_g1_i1	880	795	660	687	549	443
TRINITY_DN121440_c0_g1_i3	4755	4532	4137	4327	3355	2414
TRINITY_DN121442_c0_g1_i1	2756	2450	2352	2118	2545	1997
TRINITY_DN121443_c0_g1_i2	592.168	471.626	436.866	410.52	505.124	467.309
TRINITY_DN121444_c0_g1_i1	537.797	534.359	405.337	349.207	435.269	422.697
TRINITY_DN121451_c0_g1_i1	1769	1382	1484	1711	879	631
TRINITY_DN121452_c0_g1_i3	517	429	439	430	459	316
TRINITY_DN121462_c0_g1_i1	228.64	196.737	189.058	180.825	271.485	247.473
TRINITY_DN121465_c3_g1_i1	1064	1126	594	546	652	561
TRINITY_DN121465_c4_g2_i1	12	7	12	8	3	17
TRINITY_DN121466_c0_g3_i1	1490	1409	1087	1293	1151	1115
TRINITY_DN121467_c0_g1_i1	46	57	51	31	18	20
TRINITY_DN121478_c6_g1_i1	657	736	602	615	514	466
TRINITY_DN121480_c0_g1_i2	310	364	185	174	240	211
TRINITY_DN121481_c0_g2_i1	58	42	32	34	54	25
TRINITY_DN121482_c1_g1_i1	1706	1664	1211	1312	939	779
TRINITY_DN121483_c0_g3_i2	206	187	99	89	114	124
TRINITY_DN121485_c0_g1_i1	2533	2732	2532	2383	2134	1685
TRINITY_DN121487_c0_g4_i2	7582	6884	5068	5209	3916	3097
TRINITY_DN121490_c3_g1_i3	45	113	38	98	67	28
TRINITY_DN121491_c0_g1_i1	59	46	40	39	71	64
TRINITY_DN121492_c0_g1_i1	152	131	164	176	281	211
TRINITY_DN121493_c0_g1_i2	316	346	231	374	329	163
TRINITY_DN121494_c0_g1_i3	338	197	196	88	83	124
TRINITY_DN121505_c1_g3_i1	2134	1751	1619	1560	2384	2223
TRINITY_DN121512_c0_g1_i1	2907	2589	2296	2518	1391	946
TRINITY_DN121517_c0_g1_i1	1985	1811	1865	1682	1605	1264
TRINITY_DN121523_c0_g1_i3	40	41	48	84	50	33
TRINITY_DN121525_c1_g1_i3	289.841	341.692	258.676	286.652	241.633	206.435
TRINITY_DN121531_c2_g4_i1	799	877	427	722	464	271
TRINITY_DN121532_c0_g1_i1	121.346	126.429	84.401	102.995	90.2466	96.6511
TRINITY_DN121533_c0_g1_i2	1205	1088	722	971	809	704
TRINITY_DN121536_c0_g1_i3	988	895	723	715	987.879	956.819
TRINITY_DN121536_c0_g2_i1	86	89	60	59	113.121	79.181
TRINITY_DN121539_c0_g1_i1	1268	1202	1039	872	1022	937
TRINITY_DN121543_c0_g1_i2	793	779	787	799	585	436
TRINITY_DN121544_c0_g1_i2	1369	1501	1257	1257	1291	1139
TRINITY_DN121547_c0_g1_i5	158	133	108	125	136	99
TRINITY_DN121549_c0_g1_i2	197.3	247.647	151.191	219.467	123.536	102.821
TRINITY_DN121554_c1_g10_i1	62	83	55	34	40	31
TRINITY_DN121556_c12_g4_i1	526	367	399	534	380	468
TRINITY_DN121557_c0_g2_i1	51	102	30	34	14	16
TRINITY_DN121558_c0_g1_i1	962	736	735	928	810	613
TRINITY_DN121559_c0_g1_i2	464	564	320	362	547	469
TRINITY_DN121562_c0_g1_i6	1	2	1	6	4	2
TRINITY_DN121564_c0_g1_i2	205	240	198	217	194	107
TRINITY_DN121566_c0_g2_i1	217	190	136	132	162	169
TRINITY_DN121567_c0_g4_i2	84.1254	72.8022	24.8113	55.8434	67.9345	62.4573
TRINITY_DN121568_c0_g1_i2	807	685	647	638	901	828
TRINITY_DN121570_c0_g1_i1	42	54	57	69	74	63
TRINITY_DN121578_c0_g1_i1	353	345	304	296	282	200
TRINITY_DN121583_c1_g1_i1	26.9285	41.1761	9.28042	11.6317	20.2246	12.081
TRINITY_DN121583_c1_g3_i5	200	245	209	155	109	110
TRINITY_DN121584_c0_g1_i2	12102	9433	9492	9709	10891	8069
TRINITY_DN121585_c3_g5_i1	521	504	513	448	468	447
TRINITY_DN121586_c1_g1_i2	346.71	348.294	215.085	243.017	183.353	218.691
TRINITY_DN121592_c0_g1_i1	26646	21021	22687	24913	28320	20109
TRINITY_DN121593_c4_g2_i1	1381	1249	1171	1188	1375	1071
TRINITY_DN121594_c0_g5_i8	1311	1397	879	742	824	590
TRINITY_DN121596_c6_g1_i1	1241	1183	964	1120	728	540
TRINITY_DN121598_c0_g1_i3	75	81	32	49	50	52
TRINITY_DN121603_c0_g3_i12	970	821	530	630	838	677
TRINITY_DN121606_c1_g2_i3	123	96	113	108	78	56
TRINITY_DN121610_c0_g1_i1	44	35	41	35	47	28
TRINITY_DN121611_c0_g1_i3	1604	1611	958	1212	2147	1486
TRINITY_DN121613_c0_g1_i1	138.503	245.891	78.2127	144.685	96.5258	99.7999
TRINITY_DN121614_c1_g1_i8	1213	1197	872	829	744	756
TRINITY_DN121615_c0_g1_i1	465	393	334	383	243	186
TRINITY_DN121616_c0_g1_i2	25	25	25	10	25	10
TRINITY_DN121618_c1_g1_i2	1705	1730	1319	1367	1446	1058
TRINITY_DN121623_c0_g1_i1	318	276	219	257	168	115
TRINITY_DN121625_c0_g1_i1	435	469	295	329	180	167
TRINITY_DN121635_c0_g1_i1	2254.52	2582.87	1113.42	1025.86	1056.75	1262.89
TRINITY_DN121636_c0_g3_i2	3639	3226	3002	2922	2696	2273
TRINITY_DN121636_c0_g4_i2	2082.98	2297.98	914.981	1033.98	2056.98	1641.99
TRINITY_DN121638_c0_g1_i3	3664	3381	3075	2973	2316	1671
TRINITY_DN121641_c0_g1_i1	16	25	15	23	46	32
TRINITY_DN121643_c0_g1_i1	6661	5499	5673	6400	3946	2598
TRINITY_DN121645_c1_g1_i1	25	73	75	13	41	59
TRINITY_DN121649_c0_g1_i1	19	34	16	19	12	14
TRINITY_DN121650_c0_g1_i1	546.794	521.242	442.528	359.914	407.314	379.349
TRINITY_DN121654_c1_g3_i1	40	54	38	31	51	39
TRINITY_DN121654_c1_g7_i2	687	694	486	414	449	405
TRINITY_DN121660_c4_g6_i1	206	167	150	199	142	180
TRINITY_DN121663_c1_g2_i1	138	167	246	206	189	181
TRINITY_DN121666_c1_g3_i2	2007.25	1805.51	1510.45	1338.59	990.459	989.639
TRINITY_DN121668_c0_g1_i1	353	394	245	278	332	265
TRINITY_DN121671_c0_g1_i1	21743	18065	18880	18116	19210	13219
TRINITY_DN121671_c1_g1_i1	132	121	88	100	184	129
TRINITY_DN121675_c2_g1_i3	456	622	191	213	153	237
TRINITY_DN121678_c0_g2_i4	834	802	671	988	1040	814
TRINITY_DN121680_c0_g1_i1	120	113	73	67	48	77
TRINITY_DN121681_c0_g3_i1	156	149	60	98	90	72
TRINITY_DN121682_c0_g4_i1	3050	2596	1538	1584	916	782
TRINITY_DN121683_c1_g1_i1	23	24	12	19	26	37
TRINITY_DN121684_c0_g1_i1	748	1166	761	741	822	917
TRINITY_DN121685_c0_g1_i1	305	321	200	208	257	211
TRINITY_DN121691_c3_g3_i1	270	264	254	224	206	163
TRINITY_DN121692_c2_g1_i1	313.809	350.321	304.954	309.625	339.029	204.434
TRINITY_DN121692_c2_g4_i1	100	138	106	160	167	202
TRINITY_DN121695_c0_g1_i1	520	427	389	352	509	367
TRINITY_DN121697_c0_g2_i1	311.681	302.056	182.814	230.663	96.7733	79.7726
TRINITY_DN121698_c5_g1_i2	7.53129	5.69729	1.10687	2.16707	7.81046	11.1666
TRINITY_DN121702_c0_g2_i4	3260	3327.63	2040.57	2303	2124.07	2077
TRINITY_DN121703_c0_g2_i1	129	155	78	83	109	77
TRINITY_DN121705_c0_g1_i3	193	207	178	216	343	438
TRINITY_DN121706_c0_g1_i2	1055.87	790	716	813	1103	820
TRINITY_DN121707_c0_g2_i1	671	779	586	537	515	456
TRINITY_DN121710_c0_g1_i1	1296	1219	908	1002	1062	1020
TRINITY_DN121711_c0_g1_i2	469	500	542	527	294	188
TRINITY_DN121712_c0_g1_i1	470	479	442	455	431	296
TRINITY_DN121715_c0_g1_i1	992	854	979	1142	683	600
TRINITY_DN121716_c0_g1_i1	859.294	1104	782.846	854.967	785.144	673.22
TRINITY_DN121726_c0_g1_i1	1136	1018	696	1247	598	540
TRINITY_DN121728_c2_g2_i3	356	349	345	332	286	213
TRINITY_DN121728_c3_g9_i1	2400	1749	1501	1501	1694	1487
TRINITY_DN121729_c0_g1_i1	163	119	87	111	140	109
TRINITY_DN121730_c0_g2_i1	586	564	598	570	591	512
TRINITY_DN121731_c2_g1_i3	476	457	257	286	195	254
TRINITY_DN121732_c0_g1_i1	13	8	4	5	9	7
TRINITY_DN121733_c0_g1_i3	75	73	91	59	94	89
TRINITY_DN121734_c0_g1_i2	52	48	36	35	31	22
TRINITY_DN121734_c0_g2_i1	48	74	29	46	40	43
TRINITY_DN121738_c0_g2_i3	33195	29407	22620	25849	37584	27223
TRINITY_DN121738_c1_g1_i3	519	539	420.819	223	712	697
TRINITY_DN121741_c0_g1_i3	1174	1027	995	966	1081	871
TRINITY_DN121742_c2_g1_i3	468.415	529.573	625.043	599.505	541.537	448.107
TRINITY_DN121743_c2_g1_i1	6672	5806	5489	5716	6502	4800
TRINITY_DN121751_c0_g1_i5	406	496	319	390	372	300
TRINITY_DN121755_c3_g1_i4	240	210	211	199	246	212
