gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46
TRINITY_DN104550_c0_g2_i1	alg2	Chr06	82192673	82192673	3.1885969793044	-2.25953385764023	-0.437863978336553	-1.82166987930368	3.04418748430254e-09	0.360818356706399	0.00101312454995005	6.00318491574978e-08	1	0.0116198716980069
TRINITY_DN133585_c15_g3_i1	Xetrov90016548m	Chr06	83293137	83293137	2.76911655406094	-2.99724258581651	2.53159236660495	-5.52883495242146	8.72432474785258e-07	0.00751437229349928	6.09305114835856e-07	1.1893788706357e-05	0.589994187575087	1.9521552665377e-05
TRINITY_DN122068_c0_g1_i1	mcur1	Chr06	85979194	85979194	1.14646373735499	-2.11998445151863	-0.205047743136887	-1.91493670838174	2.2750457124936e-05	0.752831795512652	0.00803066266174878	0.000234786563408213	1	0.0582360397526303
TRINITY_DN94293_c0_g1_i1	mc5r	Chr06	87779227	87779227	3.51003415739897	-1.88859066248188	0.13171389567755	-2.02030455815943	3.94936909683089e-07	0.785790577701964	0.000267128319435011	5.6729531594738e-06	1	0.00389202595538789
TRINITY_DN125231_c0_g6_i1	seh1l	Chr06	88338441	88338441	3.97719227566886	-1.67973851458603	0.403747573002686	-2.08348608758872	8.25782446951058e-07	0.370620671504785	4.66347451533081e-05	1.12925556413712e-05	1	0.000879422744221649
TRINITY_DN123796_c0_g1_i1	ndufv2	Chr06	89344871	89344871	3.55630584812536	-3.04190283529972	0.271402880429251	-3.31330571572898	8.2093345029374e-10	0.671206306192162	2.07080376775244e-05	1.72592777206797e-08	1	0.000437223704486531
TRINITY_DN132917_c3_g1_i2	myl12b	Chr06	91881117	91881117	3.70832345240543	-2.23851732983054	0.227633384203963	-2.4661507140345	3.40829627594734e-09	0.645458151264458	1.89698107814613e-05	6.66438500874899e-08	1	0.000404843134622142
TRINITY_DN118788_c0_g1_i1	myom1	Chr06	91922600	91922600	6.83501721068585	1.27813822386066	-1.04339368904548	2.32153191290614	0.0580761883343127	0.178074776256011	0.00536016328610514	0.183546453219213	1	0.0430957564188398
TRINITY_DN33172_c0_g1_i1	gata6	Chr06	93708636	93708636	0.291654973140667	-2.34046418663686	-0.538881468681322	-1.80158271795554	0.0030675489010727	0.587913900735232	0.109648810712177	0.018452441828893	1	0.345645117187987
TRINITY_DN133376_c1_g1_i7	LOC100489788-like	Chr06	100826442	100826442	1.13083977933526	0.234030255656582	-2.17066268316437	2.40469293882095	0.680091601798541	0.000436704319541731	0.000489653638713896	0.81335387420211	0.0808252176010294	0.00634554198433153
TRINITY_DN129923_c0_g2_i3	LOC100494476	Chr06	115491063	115491063	2.75005815990346	-2.91275053371731	0.335322151552643	-3.24807268526996	7.85062488846194e-12	0.554646057914348	1.07814050382512e-06	2.10889172690162e-10	1	3.22668426785968e-05
TRINITY_DN78127_c0_g1_i1	ints8	Chr06	115589497	115589497	3.1794146273854	1.15756976007123	-1.01048328662342	2.16805304669465	0.0366188946163005	0.111002268151543	0.00153593352633285	0.13319659499501	1	0.0161390388171753
TRINITY_DN122661_c0_g1_i5	rspo2	Chr06	116533015	116533015	0.692633936798175	-3.90069005588914	-0.270839392624922	-3.62985066326422	2.45026989814931e-10	0.750879481936664	8.90928550318855e-05	5.55052679777562e-09	1	0.00153344596695273
TRINITY_DN131826_c4_g2_i1	lrrc6	Chr06	127040846	127040846	1.4539975204003	-2.68772071232228	-0.764631922963837	-1.92308878935844	1.9048079108326e-06	0.275356621515486	0.0168588170524337	2.43377239797441e-05	1	0.101172787685035
TRINITY_DN120463_c0_g1_i1	Xetrov90017218m	Chr06	130103986	130103986	5.56753138211318	-10.6361630367786	4.13748451287886	-14.7736475496574	3.24720596324703e-86	0.0461814670271643	3.3954442140705e-36	2.42957860291298e-83	1	3.75550892877128e-33
TRINITY_DN125975_c9_g3_i5	LOC100485797-like	Chr06	134767664	134767664	1.10157146826323	-2.03703209357565	0.385857797999244	-2.4228898915749	0.0037629285223769	0.681078698114519	0.0237363547454903	0.0218850339919401	1	0.12763245156849
TRINITY_DN129105_c3_g2_i2	LOC100485749	Chr07	906559	906559	4.02610121845094	-2.72806173465413	-0.110633127496722	-2.61742860715741	2.52294878151372e-13	0.815109801146987	3.73419719517724e-06	7.99268917222012e-12	1	9.59537802506199e-05
TRINITY_DN126672_c0_g1_i2	LOC100036725	Chr07	964038	964038	0.517209719295049	-4.64689038227959	-0.120951580117639	-4.52593880216195	4.10542098203223e-10	0.910046894692398	8.02384541321958e-05	8.99550425167252e-09	1	0.00140438177316927
TRINITY_DN112755_c0_g2_i1	ncapd2	Chr07	1656845	1656845	1.58605374179125	-4.26649840200569	-0.0565676861682611	-4.20993071583743	3.64409877396236e-15	0.940488830578034	6.26402256500635e-07	1.39822366079681e-13	1	2.00189032702508e-05
TRINITY_DN129746_c0_g2_i1	c8orf76	Chr07	4855114	4855114	2.90284454615899	-3.02376177493986	0.0798072116597308	-3.10356898659959	2.13262205575265e-14	0.877754292715258	3.40569217743156e-07	7.58766048619465e-13	1	1.15825405483531e-05
TRINITY_DN131777_c4_g5_i2	reep3	Chr07	9121441	9121441	1.18182791492594	-2.02104472123198	-1.11774207075453	-0.903302650477454	0.000406364500547744	0.108250483283182	0.248445218470835	0.00314114449390278	1	0.536610452766139
TRINITY_DN67991_c0_g1_i1	oat.1	Chr07	11393739	11393739	6.16934823939957	8.86943438638696	14.7897644721	-5.92033008571305	1.5520407849377e-45	6.29123556351599e-31	0.000815484051020947	2.61472619390928e-43	8.00213707501417e-27	0.0097578075136039
TRINITY_DN123184_c1_g1_i1	ventx3.2	Chr07	18597030	18597030	3.5508704479851	-3.0391258606801	-0.297335955503565	-2.74178990517653	1.76911301536193e-16	0.522850365325989	8.16067260838966e-07	7.53843651554308e-15	1	2.54410968731403e-05
TRINITY_DN122678_c0_g1_i1	sfxn2	Chr07	20774054	20774054	4.50564159804251	-3.08100424261046	0.202584841770559	-3.28358908438102	3.41996996585107e-21	0.630207524009146	1.21623529111494e-10	2.08135444883458e-19	1	8.38477224137481e-09
TRINITY_DN125191_c5_g6_i1	kcnip2-like	Chr07	22951609	22951609	0.601921346408689	-2.48734097840559	-0.113986844092505	-2.37335413431309	0.000328259752881296	0.899283350040941	0.0204515348889418	0.00261119445076526	1	0.11533287431607
TRINITY_DN134386_c0_g13_i1	LOC100497395	Chr07	24594643	24594643	0.37543959032211	0.762328297813547	-1.64402313530069	2.40635143311424	0.220487969648285	0.0117453469685611	0.00111484329272408	0.428751053307089	0.756430079830951	0.0125518148166364
TRINITY_DN112375_c0_g4_i1	rufy2	Chr07	30491749	30491749	1.43491216950298	3.91241245814481	-2.16956990178461	6.08198235992942	0.00322077214475339	0.0768813909784461	9.51499836961126e-05	0.0192220738709051	1	0.00161691411840041
TRINITY_DN133450_c2_g1_i8	pga4	Chr07	35701551	35701551	2.47745720555464	-4.10497367122923	-0.562717716088805	-3.54225595514042	6.18482291991113e-21	0.316534342157438	6.25050294448409e-08	3.69332653191594e-19	1	2.51592633551789e-06
TRINITY_DN133477_c1_g1_i4	LOC100496678	Chr07	44175831	44175831	0.313925645616747	-2.05538391303619	-0.848076524080102	-1.20730738895609	0.000471814737404174	0.249273372967327	0.132950557980179	0.00359894905691898	1	0.385359084291725
TRINITY_DN120545_c4_g1_i4	hepacam	Chr07	65024033	65024033	4.0259712511409	-2.29208686041336	-0.179899739876939	-2.11218712053642	7.54863690621789e-12	0.672604224633989	2.15392788936623e-05	2.03843089767706e-10	1	0.000451721117704761
TRINITY_DN116377_c0_g1_i1	btg4	Chr07	75092716	75092716	5.27747489201985	-2.18013962971486	-0.0878742782362866	-2.09226535147857	1.76425444094506e-13	0.815520433972638	2.17907584047307e-06	5.69554171614232e-12	1	6.03850874790789e-05
TRINITY_DN132208_c6_g4_i1	cd3e	Chr07	84898411	84898411	6.42282089463913	2.67589662407585	2.26073704592619	0.415159578149657	0.00158748578275471	0.0418195655752226	0.678973881119917	0.0104055786723775	1	0.852748287425799
TRINITY_DN130396_c2_g1_i4	LOC733709	Chr07	91380395	91380395	4.3371663160421	-1.9587158330338	0.323284581124412	-2.28200041415821	4.74064060420733e-08	0.491730780870804	2.68206485720904e-05	7.84626911713925e-07	1	0.000547297060480167
TRINITY_DN131071_c0_g1_i1	lipe	Chr07	99514031	99514031	0.780164040476424	0.869862298361284	-2.41599506507446	3.28585736343575	0.153250870100947	9.64017135196698e-05	4.74708953349159e-06	0.345157050420362	0.0245236319022688	0.000118161654249014
TRINITY_DN132855_c1_g4_i1	ap2a1	Chr07	109975434	109975434	1.15906495227271	-2.31967333426859	0.187227631861911	-2.5069009661305	4.67333152253926e-06	0.784193660911849	0.000997854002997207	5.53983600195137e-05	1	0.0114848516256987
TRINITY_DN134050_c6_g4_i1	coq4	Chr08	375122	375122	4.71989899051982	-2.06911226914774	-0.0610934068179921	-2.00801886232974	4.82277249224e-11	0.87926284206354	1.76314260102587e-05	1.19811044365326e-09	1	0.000380751991744458
TRINITY_DN135230_c0_g1_i5	ribc1	Chr08	2306442	2306442	5.28650453579277	-7.05273280115494	0.184186452388566	-7.2369192535435	4.73290310160905e-71	0.729066923540785	1.94866530158942e-28	1.91111622225131e-68	1	8.12657321428415e-26
TRINITY_DN131809_c9_g1_i2	cdk9	Chr08	2359461	2359461	3.36910395546853	-2.47547904619739	0.149591726339908	-2.6250707725373	1.13956301039813e-11	0.75362858332065	2.3270217040013e-06	2.99786384917457e-10	1	6.39277593175907e-05
TRINITY_DN119044_c0_g1_i2	med27-like	Chr08	6457369	6457369	0.20418254915492	-1.14991090285404	1.66280600237091	-2.81271690522495	0.0732605559778366	0.0837514924109614	0.00599855677489658	0.215304445878025	1	0.0469080045215726
TRINITY_DN129488_c0_g1_i2	cel-like.1	Chr08	7200652	7200652	4.67486531794801	-3.74833136860871	-0.0392890576052044	-3.70904231100351	1.01415926748454e-30	0.923558016885025	3.4440006830823e-13	1.07496656689747e-28	1	3.44928871562719e-11
TRINITY_DN128745_c0_g1_i2	fam102a	Chr08	8107831	8107831	1.78066471089396	-2.4951368944406	0.40001794398413	-2.89515483842473	2.43256502477309e-06	0.574521572758978	0.000412983735101399	3.04687452807496e-05	1	0.00555279769410385
TRINITY_DN126404_c2_g10_i1	ngrn	Chr08	19674962	19674962	0.17077915551371	-2.04239369332985	-0.530188400474482	-1.51220529285537	0.00468138346415675	0.561719701313247	0.138608488283776	0.026208123667404	1	0.393488215235032
TRINITY_DN111329_c0_g1_i2	gjb1	Chr08	23152513	23152513	2.22005760307793	-4.89066236247889	0.0244160915660453	-4.91507845404494	4.20391502386925e-14	0.977129473539376	1.93383497883809e-06	1.44713659394059e-12	1	5.46002530817561e-05
TRINITY_DN151548_c0_g1_i1	asb12.2	Chr08	25321754	25321754	6.14222438537812	-10.4044685085617	0.584776601767906	-10.9892451103296	1.59673019994839e-91	0.546700006284198	1.01352215633267e-35	1.50441553912915e-88	1	9.54925560553588e-33
TRINITY_DN119678_c0_g1_i2	tnmd	Chr08	31443738	31443738	2.55719743930278	-3.21878057191566	0.0303968534625883	-3.24917742537824	4.16569745362515e-12	0.959883909208356	5.93268768015254e-06	1.16196466581985e-10	1	0.00014442262382335
TRINITY_DN118875_c0_g2_i1	Xetrov90020504m	Chr08	37457718	37457718	5.20182714635608	-1.86971123642579	0.824352323976598	-2.69406356040239	8.35185805204461e-08	0.080429705016342	7.38071194855752e-07	1.32789323116227e-06	1	2.31514095264309e-05
TRINITY_DN144998_c0_g1_i1	LOC100498514	Chr08	37558504	37558504	2.26361042605687	0.249603620245706	3.67817497880542	-3.42857135855971	0.589854459179446	1.80333197140938e-06	1.08439861348712e-05	0.74869312379333	0.000865565321144966	0.000251010157675148
TRINITY_DN132876_c2_g4_i1	mmgt1	Chr08	47592356	47592356	6.70335382445028	-1.48353211690586	1.98169468169256	-3.46522679859843	4.05000811378406e-06	2.5655142526202e-05	5.69992981226603e-11	4.85752741190724e-05	0.00870188227632072	4.20291346360103e-09
TRINITY_DN110734_c0_g1_i1	gpr101	Chr08	48199238	48199238	0.680734169557618	-6.19059327539586	-0.762519422844078	-5.42807385255178	2.85073166003989e-16	0.532413852128933	8.72963810794983e-07	1.20264946434088e-14	1	2.69506388140941e-05
TRINITY_DN126416_c1_g1_i4	LOC100488859	Chr08	51618382	51618382	5.63363356372653	-2.16544399287524	0.170258222994215	-2.33570221586946	4.94555392992272e-13	0.65985349848649	2.77614031706624e-07	1.51032348647424e-11	1	9.66104425798195e-06
TRINITY_DN91750_c0_g1_i3	spint2	Chr08	56055869	56055869	3.73574833424016	-2.75180531812724	-0.0657078051608085	-2.68609751296643	5.96642858680255e-14	0.888437448310894	1.38827711082901e-06	2.02103830652024e-12	1	4.04077590645072e-05
TRINITY_DN112822_c0_g1_i1	LOC100496861	Chr08	57578898	57578898	1.54853863500442	-3.20832704101126	0.147427675989742	-3.355754717001	2.57632451641778e-10	0.830687601110477	1.82313946732698e-05	5.82569949983572e-09	1	0.000391052655222017
TRINITY_DN129081_c0_g1_i1	LOC100494762	Chr08	58521110	58521110	3.41947669865496	-2.38116624732332	0.266469841244377	-2.64763608856769	1.00152255651051e-06	0.674099014859506	0.000394386844980969	1.35447806034401e-05	1	0.00535083037305113
TRINITY_DN112243_c1_g1_i1	alkbh6	Chr08	59362640	59362640	1.48663346015699	-4.2941653134582	-0.819860063882044	-3.47430524957616	1.48490508348576e-15	0.242480355087044	9.3107895422449e-06	5.9022656904366e-14	1	0.00021830154393103
TRINITY_DN134439_c1_g1_i5	pak4	Chr08	59732921	59732921	2.96092740818082	-1.07746580368154	1.7406299375741	-2.81809574125564	0.0800840879868961	0.0504117670052638	0.00382165153243935	0.228702967870503	1	0.0332032081057803
TRINITY_DN136375_c6_g1_i1	ttc7b	Chr08	65785576	65785576	0.684147878785025	2.46544225581357	0.908414543119543	1.55702771269402	0.000140863532392463	0.221255883830849	0.0464368403304402	0.00121595771989545	1	0.200871363643498
TRINITY_DN128981_c1_g4_i1	rps6ka5	Chr08	65876801	65876801	2.91502305675696	-3.06138636880028	0.243377502798975	-3.30476387159925	5.71463381257857e-13	0.66397502961351	6.42307016548838e-07	1.73503099317565e-11	1	2.04245602424824e-05
TRINITY_DN131170_c0_g1_i3	itpk1	Chr08	66595637	66595637	2.00734296256367	-2.71198746417285	-0.0327363118276498	-2.6792511523452	7.02224659037085e-10	0.954972568823596	5.14566643108923e-05	1.48989934122138e-08	1	0.000962504473091757
TRINITY_DN124907_c0_g1_i1	asb2-like	Chr08	67059586	67059586	2.67023757690559	-5.84270880012334	-0.833754921589499	-5.00895387853384	2.16412194388619e-30	0.220426450733451	5.85333760693408e-11	2.26555959384859e-28	1	4.30355651395364e-09
TRINITY_DN52300_c0_g2_i1	serpina10	Chr08	67211588	67211588	0.451972445865699	0.0974299445691201	8.31907363281814	-8.22164368824902	0.923851782063315	0.000783231678880659	0.000998542713029069	0.960710684867296	0.125312142635504	0.0114848516256987
TRINITY_DN128175_c8_g3_i2	rtn1	Chr08	82589838	82589838	0.232381053166328	-9.3855029115706	0	-9.3855029115706	2.06807874057957e-17	1	5.43357481816136e-08	9.49636373314147e-16	1	2.19404301268582e-06
TRINITY_DN118674_c0_g1_i2	slc35f4-like	Chr08	83473917	83473917	5.33589637408677	-5.08596778734994	0.485836106463445	-5.57180389381339	2.27610095427786e-12	0.579098801755102	4.08160619294738e-06	6.52781647980547e-11	1	0.000103110208483007
TRINITY_DN133282_c1_g1_i2	lrrc57	Chr08	85323740	85323740	4.86487167936884	-2.94596385768327	0.136606620861601	-3.08257047854487	1.04665536020653e-16	0.762994104672585	2.3900751978139e-08	4.53592260788654e-15	1	1.05010575055592e-06
TRINITY_DN118665_c1_g1_i1	sipa1l1-like	Chr08	86477804	86477804	3.75011188129312	-6.20337431359951	-1.43299168047128	-4.77038263312823	5.86322186100985e-29	0.0244416738311154	6.43592295316589e-09	5.7367115739319e-27	1	3.21026360795269e-07
TRINITY_DN110915_c0_g1_i1	aqr	Chr08	91389644	91389644	1.89119432305812	-11.0838275999344	0	-11.0838275999344	2.61388930188158e-35	1	5.68354516014718e-15	3.22789951216337e-33	1	6.88493834899924e-13
TRINITY_DN125462_c0_g1_i2	gjd2	Chr08	91544976	91544976	3.69374629045848	2.27867878548333	0.898226356018494	1.38045242946484	0.000466766686135773	0.25584613242989	0.0740369399555674	0.00356364877809361	1	0.272250031154912
TRINITY_DN119655_c0_g1_i2	spint1-like	Chr08	94929798	94929798	5.56562057220795	-2.37550319755712	-0.126897380099654	-2.24860581745747	7.31183847753221e-14	0.751752074606532	2.41542425561775e-06	2.44102177204648e-12	1	6.60292446884242e-05
TRINITY_DN126931_c0_g3_i1	ctsk-like	Chr08	106212432	106212432	1.26355416261191	-2.3400365085413	-0.435635084227454	-1.90440142431384	5.24145001599698e-05	0.552466467851512	0.0226739785638212	0.000501833823699463	1	0.123565411457808
TRINITY_DN135049_c4_g1_i1	Xetrov90022298m	Chr08	111606223	111606223	5.81510304814604	-2.95958470430385	0.234564805686544	-3.1941495099904	6.5780629996415e-14	0.640634955908726	2.53856375317235e-07	2.21348339481323e-12	1	8.9196855410154e-06
TRINITY_DN130136_c5_g5_i1	casq1	Chr08	114836960	114836960	4.19817949523559	-2.09784127597852	-0.154441183438534	-1.94340009253999	2.84417955966569e-10	0.715350132246688	7.63217815154141e-05	6.3916151782982e-09	1	0.001345495356875
TRINITY_DN120454_c1_g2_i1	mmp25	Chr09	6964801	6964801	1.78179560494141	-4.23855377772705	-0.460645753871463	-3.77790802385558	6.95638990207898e-17	0.495162417359338	7.52948305608216e-07	3.04584514146277e-15	1	2.35889802295165e-05
TRINITY_DN121548_c0_g1_i1	LOC101732662	Chr09	7912216	7912216	4.34566697923324	-10.8568140995384	-1.11503002400564	-9.74178407553278	1.37275535724211e-69	0.414898692619674	3.75021091441638e-26	5.06109036708437e-67	1	1.27202153935784e-23
TRINITY_DN110842_c0_g1_i2	tmem8a-like	Chr09	9110386	9110386	5.70446313450107	-2.39639144464202	-0.0496584602918224	-2.34673298435019	1.58932590451399e-12	0.908011416830991	4.66495703936712e-06	4.64722548102659e-11	1	0.000116344943259275
TRINITY_DN124667_c1_g2_i1	gid4	Chr09	9522756	9522756	4.42236457507662	-2.70629037703453	-0.166757193168439	-2.53953318386609	4.29162130305758e-18	0.673153599976515	6.96931668775517e-08	2.11578593659848e-16	1	2.7658728115414e-06
TRINITY_DN127075_c0_g1_i1	tom1l2-like	Chr09	9551041	9551041	0.633346042520942	-1.84176426299599	0.646132276899439	-2.48789653989543	0.00160407351086513	0.425772779894485	0.00525071598349404	0.010498077191381	1	0.0423738449991586
TRINITY_DN134606_c0_g3_i1	med9-like	Chr09	9934422	9934422	1.41715528206424	-2.18602962692931	-0.0360466441489876	-2.14998298278032	8.34267085464379e-06	0.955369506056015	0.00289608477016219	9.38236975558282e-05	1	0.0268098618879752
TRINITY_DN126359_c3_g1_i4	tbl3	Chr09	11124965	11124965	2.61799323257968	-2.38506232695383	0.112235227619804	-2.49729755457364	7.7563140266401e-09	0.83592274071508	6.11750701714447e-05	1.44551554962416e-07	1	0.00111159472149384
TRINITY_DN126032_c0_g2_i6	tekt4	Chr09	13412898	13412898	2.31669064968383	-2.76690256160299	0.475593409705756	-3.24249597130874	1.56750201700857e-11	0.39861426707786	4.58358433837834e-07	4.0731035557386e-10	1	1.50648322976753e-05
TRINITY_DN125351_c1_g1_i3	tecpr1	Chr09	20127992	20127992	1.44258808196387	-1.7368108934589	1.86543691427994	-3.60224780773884	0.0152490887732547	0.0806638321318149	0.00257065554538388	0.0689638345427248	1	0.0242923129342573
TRINITY_DN122469_c0_g1_i1	baiap2l1	Chr09	20190435	20190435	4.76298535553253	-2.39986012666272	0.196019814462286	-2.59587994112501	4.16993537245747e-13	0.647171824570406	3.03235228895348e-07	1.28580589018116e-11	1	1.04667584638653e-05
TRINITY_DN135315_c3_g5_i3	heatr2-like	Chr09	22213840	22213840	2.34496659626846	-11.5446002052499	-2.90810957127125	-8.63649063397861	1.94286831993634e-37	0.125209954301366	3.2475581809104e-14	2.52166465259492e-35	1	3.62344879667455e-12
TRINITY_DN135448_c5_g1_i4	uncx	Chr09	23392661	23392661	3.02960646937061	0.195151107923601	2.98531302981779	-2.79016192189419	0.679531388462759	4.92524600699288e-05	0.000182299552163327	0.812874964314123	0.0137684981507573	0.0028158790198909
TRINITY_DN126823_c2_g1_i1	arpc1b	Chr09	32803126	32803126	4.66949565355084	-2.0456442149394	-0.0230006411551904	-2.02264357378421	9.13899781133501e-11	0.954661254156005	1.66189349167507e-05	2.2036679177493e-09	1	0.000362269996013044
TRINITY_DN125672_c1_g1_i2	hspe1	Chr09	38204917	38204917	6.36019893038425	-3.05453186574302	-0.0854032037543717	-2.96912866198865	4.24915347893015e-18	0.845494033540252	4.74328700853711e-08	2.09891680292241e-16	1	1.94620126145444e-06
TRINITY_DN113887_c0_g1_i1	kpna7	Chr09	38771710	38771710	4.01068354698669	-2.54360457351954	0.743215216725234	-3.28681979024477	0.000131315140416366	0.400391043874409	0.00197351372496755	0.00114401570446984	1	0.019634030367403
TRINITY_DN132367_c1_g1_i1	adarb1	Chr09	50612618	50612618	3.21317336315036	-2.28377788669732	-1.36973982282548	-0.914038063871841	2.46623175335792e-07	0.00946899613323464	0.134144455797261	3.65821980021412e-06	0.680457041337164	0.386992607283571
TRINITY_DN119556_c0_g19_i1	ag1	Chr09	55633147	55633147	0.994693958160261	3.51081082390085	0.89629227693872	2.61451854696213	7.34210040746767e-06	0.284115403498575	0.0035108686245774	8.36059499845882e-05	1	0.0311412088356431
TRINITY_DN131244_c1_g1_i2	LOC100145523	Chr09	56186239	56186239	2.14966367607099	-2.16581949045022	0.0858253125584393	-2.25164480300866	3.95171982917616e-07	0.8786926934274	0.000408644309996298	5.67312645228061e-06	1	0.00550325094535929
TRINITY_DN121149_c0_g1_i1	chrna1	Chr09	61154169	61154169	5.32580443499342	-1.83121253544105	1.48746907606117	-3.31868161150222	0.000518720143508383	0.0454563464583832	0.000105887468457185	0.00391680668765502	1	0.00177215217768575
TRINITY_DN112246_c1_g5_i1	ttc21b	Chr09	64968860	64968860	4.84121811372916	-2.7277907480603	0.909672707300075	-3.63746345536037	1.87717617467193e-10	0.113751729276675	1.64052802047362e-07	4.34517604253679e-09	1	5.99617705644087e-06
TRINITY_DN126082_c1_g2_i1	nr4a2	Chr09	69422789	69422789	0.149542560862323	8.59924204951473	8.59924204951473	0	0.00061405764020864	0.0105901561990087	1	0.00453201712217087	0.720799991549957	1
TRINITY_DN112287_c0_g1_i1	ttll4	Chr09	77814176	77814176	3.07103310111827	-4.52572854371128	-0.676977114991706	-3.84875142871957	2.52599797299702e-18	0.282353227229412	1.0168439372461e-06	1.26993799278797e-16	1	3.06486882933691e-05
TRINITY_DN125252_c3_g1_i3	LOC101731777	Chr10	374422	374422	4.44367140248436	-2.61406423560513	0.311576476554345	-2.92564071215947	5.66528099541693e-16	0.460247739394008	5.36337846152811e-09	2.31330791721367e-14	1	2.73973864824927e-07
TRINITY_DN130851_c2_g3_i1	nkiras2	Chr10	2283277	2283277	0.833104572553065	1.58358274790913	-0.418941229196672	2.0025239771058	0.00617079398460419	0.50842117216496	0.00396428420499295	0.0328820335513921	1	0.0341971603563295
TRINITY_DN116337_c0_g1_i3	ubp1	Chr10	3345795	3345795	2.28929630162386	-8.79356141602712	-2.07026915677923	-6.72329225924789	2.5436445354963e-34	0.0888828662374934	3.69728981763875e-12	3.02372772609768e-32	1	3.18831714138685e-10
TRINITY_DN132605_c5_g1_i1	pip4k2a-like	Chr10	3834114	3834114	0.923630307582373	-2.91807647495615	-0.883172531179442	-2.03490394377671	2.21036774681682e-06	0.249049481803205	0.0194793759606855	2.79193371952697e-05	1	0.111531812978591
TRINITY_DN98838_c0_g1_i2	hoxb5	Chr10	5080375	5080375	5.47137433712252	-6.55646554251761	0.0633898115043925	-6.619855354022	5.36311728072227e-54	0.903160832740813	2.02892995239606e-21	1.13693617086912e-51	1	4.48816948339159e-19
TRINITY_DN126312_c0_g1_i4	cdc27	Chr10	7038474	7038474	6.47235590427316	-5.33689310149859	0.0715546779847445	-5.40844777948334	3.66822397874929e-47	0.870342719986274	3.24882903744566e-19	6.43558274451056e-45	1	5.94582459594102e-17
TRINITY_DN135364_c0_g4_i2	crhr1.1	Chr10	7196145	7196145	1.19741463758039	-2.55460896518388	-0.29478629026835	-2.25982267491553	2.21698836264559e-06	0.673962782002964	0.00437725891155828	2.79890654875142e-05	1	0.0367017433919351
TRINITY_DN121214_c0_g2_i1	map3k3	Chr10	7297667	7297667	4.60576111586832	-3.2769919491979	-0.0331184534071231	-3.24387349579078	5.00804383204361e-25	0.934321474583868	4.10382712318716e-11	3.87232908946375e-23	1	3.10706125555828e-09
TRINITY_DN108683_c0_g1_i2	abi3	Chr10	10389589	10389589	0.862535379405167	2.06561169092112	2.61523591706055	-0.54962422613943	0.00100985976772556	0.00231010791084577	0.520587652209088	0.0070229148800357	0.27257720297651	0.759563864718995
TRINITY_DN128927_c0_g1_i1	utp18	Chr10	12796430	12796430	0.88462308977853	1.26588882793156	9.10690710354592	-7.84101827561436	0.211703023646258	0.000171209310339723	0.00113624737786702	0.41829228881842	0.0382052074187037	0.0127559563307851
TRINITY_DN115310_c0_g1_i2	Xetrov90025009m	Chr10	14466129	14466129	1.52665577721414	-2.63729436509816	1.00599612467586	-3.64329048977402	1.87480742505787e-05	0.246476686852612	0.000260223125610453	0.000197405737111122	1	0.00381545596103995
TRINITY_DN124339_c4_g3_i4	Xetrov90025024m	Chr10	14967726	14967726	3.55896543187962	-6.52439739702802	-1.03586327701866	-5.48853412000937	9.77979224874414e-42	0.0946986458598981	2.72022875629322e-14	1.49872370491447e-39	1	3.07555108139304e-12
TRINITY_DN125899_c5_g1_i2	ube2c	Chr10	16577842	16577842	5.71688336830323	-1.92409799421417	0.146168431383414	-2.07026642559758	1.37677082467985e-09	0.721521422999824	1.38580440455034e-05	2.81540779815359e-08	1	0.000309512539485127
TRINITY_DN129291_c3_g7_i3	dgke	Chr10	18307218	18307218	0.947140547047589	-3.4012287185067	0.288400268712742	-3.68962898721945	4.98163086737164e-10	0.712551179074983	1.52860329822056e-05	1.07945236486428e-08	1	0.000336676530765653
TRINITY_DN122146_c0_g9_i1	npb	Chr10	19953484	19953484	4.05839669370284	-1.97714871392764	0.588675639414848	-2.56582435334249	3.30054052995898e-06	0.298637585373863	9.10412753285174e-05	4.03277860430482e-05	1	0.00156169858602977
TRINITY_DN114651_c0_g1_i3	pycr1	Chr10	20031318	20031318	4.01005024889851	-2.35021703752846	-1.01342200698496	-1.3367950305435	7.27525860335427e-13	0.0107725642244959	0.00385503745990637	2.17479792727061e-11	0.726905202405708	0.0334430392168427
TRINITY_DN128259_c0_g1_i1	sox9	Chr10	22455490	22455490	3.63049069658918	-4.02736601025244	0.356382005057382	-4.38374801530982	5.99883758741954e-25	0.490774673048731	3.35258056002453e-12	4.58271559718816e-23	1	2.95108293655585e-10
TRINITY_DN127341_c11_g1_i1	LOC100485278	Chr10	24700728	24700728	2.93625022706409	-3.45230555915647	0.24966687687451	-3.70197243603098	3.4082806498745e-18	0.638022397363254	3.17097073080728e-09	1.70340376133904e-16	1	1.68758000880767e-07
TRINITY_DN128804_c0_g1_i2	stau1	Chr10	29859397	29859397	1.42982364032516	-2.47490998884502	-0.155463801823716	-2.3194461870213	2.80076511915542e-07	0.80567000502851	0.00108647456332125	4.10655123148097e-06	1	0.0123003232827456
