gid	gname	chr	start	end	logCPM	logFC.XYbrain.XXbrain	PV.XYbrain.XXbrain	FDR.XYbrain.XXbrain	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN116089_c0_g2_i1	LOC100496007	Chr03	82191816	82191816	4.52020521191487	-0.256129776039263	0.699225332402494	0.999557095418639	6.45614596402429	3.5652972759489	3.42986238352012	3.57292490543166	2.97826866852809	2.78455040025945	3.3280867358678	2.98346667890938	3.15907752877157	6.05239777791856
TRINITY_DN116094_c0_g2_i1	aifm3-like	Chr02	40233420	40233420	2.6919598184405	0.694325361175404	0.0575112085900909	0.900492036849912	2.57552555135353	1.92743711217319	2.32410194966302	1.99571994790635	3.15099025852577	2.44878483204199	3.68727181032413	2.15749767433305	2.15233913446021	3.24901697862803
TRINITY_DN116115_c0_g1_i2	LOC100488454-like	Chr03	116678017	116678017	3.3039487220259	-0.052946154169536	0.844605583663155	0.999557095418639	3.83235858819076	3.33991102906659	3.10657491543862	3.10292306714681	2.90591259955776	3.25507220821048	3.63877116660169	3.21930105174885	3.22755927569608	3.20888414292989
TRINITY_DN116121_c0_g1_i3	bzw1	Chr09	49250842	49250842	8.73545430888404	0.116792207818041	0.489553633659201	0.999557095418639	8.77387091803712	8.83517539589683	8.63468123080872	8.62777880057944	8.89367642364864	8.65309661983555	8.97375332947239	8.68524747942689	8.50028853400587	8.71395806252426
TRINITY_DN116137_c0_g2_i2	ddx43	Chr05	79657895	79657895	1.34038975238415	-1.31198382631178	0.00374586528608963	0.203584304710232	2.35160818759505	0.226227633952634	1.71226534996189	1.88769549216145	0.0269123930114039	1.53844307764311	0.312146196428045	1.48621254266902	1.51262215179677	0.75052716694134
TRINITY_DN116138_c0_g2_i2	Xetrov90010951m	Chr04	36003417	36003417	3.81822073143282	4.00124883235638	0.000371300562370452	0.0440413098866225	2.39142517805754	0.870484150225036	-0.277889818817065	0.484110447405483	6.19035336202447	0.223517910212317	-1.35911364649686	-0.990703463190976	-0.551939944195782	5.71543786156405
TRINITY_DN116139_c0_g2_i1	znf367	Chr01	124009536	124009536	0.429336302117152	0.36298794241434	0.497830672235519	0.999557095418639	0.74512549625792	1.2357758488261	-0.277889818817065	-0.557586791938831	0.489862231407671	0.223517910212317	-0.0624405079436986	0.72454449006972	0.334663760216456	0.507497152256499
TRINITY_DN116142_c0_g1_i1	LOC100485959-like.1	Chr07	104577349	104577349	8.53619948686466	-0.0967138773813814	0.587670831926686	0.999557095418639	8.84146143636466	8.76528274828791	8.41818549610044	8.30647007653251	8.39133344110865	8.70806752100852	8.71330289888279	8.57991282863439	8.24343587459455	8.2310203896539
TRINITY_DN116145_c0_g1_i2	smarcd2	Chr10	8611190	8611190	3.44560254699505	-0.445915759308918	0.135330417085005	0.999557095418639	3.52745448786322	2.93038019165684	3.62800344599882	4.23307746087078	3.41357584714849	3.41565790450075	3.7187227898945	3.23894555717965	2.36994276091165	3.26867235988496
TRINITY_DN116146_c0_g1_i1	sars	Chr02	48662793	48662793	7.79347881380415	-0.0945847784061583	0.496940918478822	0.999557095418639	7.91319715509241	7.80825161564753	7.5952590770793	7.88633713911948	7.72077110052347	8.11096688921159	7.95561337243153	7.62863556458525	7.5264121653902	7.68220269967548
TRINITY_DN116149_c0_g1_i2	nae1	Chr04	60662801	60662801	6.77150803211421	0.00541530101620155	0.973894573997331	0.999557095418639	6.36658930226747	6.49715295662168	6.84620437491773	6.83883071925494	6.72299180167998	6.88603074050305	6.52056387058812	6.84272078020464	7.23494405097835	6.76834524934417
TRINITY_DN116154_c0_g1_i1	LOC101732630	Chr01	163694682	163694682	1.60485562637319	0.988053117919951	0.142408611030424	0.999557095418639	-0.0559013145901376	0.0539056720879062	0.875327287553572	1.35025953441718	-0.086609950139394	1.37753375520973	1.06576866820579	1.48621254266902	3.76175682946808	1.44663209892431
TRINITY_DN116156_c0_g2_i1	stat1	Chr09	43678703	43678703	7.16861295404903	0.258841151394544	0.377422883598676	0.999557095418639	6.27376878167784	6.7062987241178	7.84826595985715	7.17672551969769	7.59352392849705	6.71414519872296	6.57528046264592	6.60984290082474	6.88880127810593	8.08692052061159
TRINITY_DN116160_c0_g1_i4	LOC100488747-like.2	scaffold_534	68077	68077	5.07250971692076	-0.335369597892325	0.140374538624359	0.999557095418639	5.17380832308989	5.08590378506457	5.48593283629322	4.59264499198405	5.28070050505795	4.96871982029528	4.59921697595799	5.6814786226196	4.53992600863081	4.82204804190699
TRINITY_DN116166_c0_g1_i1	LOC100494811	Chr04	21103744	21103744	3.05900609195247	0.602732626712003	0.0637485333571231	0.928043502345399	2.76931327924795	2.87964911192259	3.0822121091788	2.19016574302477	3.0062246796262	2.55294775913865	3.48264461466652	2.93611536294896	4.06598834860599	2.78637059595441
TRINITY_DN116177_c0_g1_i2	rnf212	Chr01	14518463	14518463	0.892426083461405	0.338687739368286	0.481761994171513	0.999557095418639	0.972156487534507	0.870484150225036	0.487205013653157	0.625345543748769	1.86397931884854	0.912962308868855	0.609247970514687	0.482345394329194	0.761557040393869	0.215064979128706
TRINITY_DN116186_c0_g1_i2	insr	Chr01	99611132	99611132	4.8703364763165	-0.36960069583542	0.0739380563403292	0.959308261284078	4.68205527336046	4.43185024607785	4.99905388443719	5.30978405322076	4.74249077362014	4.7723205282494	4.33067337102854	5.32957672269174	4.68498908456405	5.06622422725011
TRINITY_DN116201_c0_g2_i1	ptpn6	Chr07	1003744	1003744	5.61933179288721	0.0730198026693306	0.73923523021315	0.999557095418639	5.71876640536565	6.01456886274593	5.23834061952191	5.18412140585324	5.05841062054307	5.50187513507845	5.5132870564816	6.07487135879519	5.97218327281334	5.52018189681989
TRINITY_DN116210_c0_g1_i1	utp23	Chr06	121589641	121589641	4.6721563535178	-0.103619457867357	0.637808289008934	0.999557095418639	5.02986026098291	4.76101046908778	4.75889559273672	4.47625212825129	4.54223678221616	4.99207053647989	5.02740474621796	4.1797879942601	4.3065889156251	4.33635680879769
TRINITY_DN116211_c0_g1_i1	hsd17b11	Chr01	88820066	88820066	3.06625557403756	-0.104735238728291	0.696394193652541	0.999557095418639	3.09283956518025	3.48272373815976	3.05743081075725	3.07856210596051	2.87592254341338	3.12592267770993	2.8768861639774	3.21930105174885	2.75732293618976	2.96565687055601
TRINITY_DN116219_c0_g1_i1	LOC100491128	Chr03	129815391	129815391	1.75191092102552	0.230506908508039	0.629507849955477	0.999557095418639	2.76931327924795	2.19974886630949	1.64732229062673	0.753978713651414	1.21999941031009	1.06162960375315	0.96445750015399	1.02533195788686	2.19856489703588	2.26673113323886
TRINITY_DN116224_c0_g1_i1	naa50	scaffold_85	73859	73859	7.30600500758838	-0.0471721378923305	0.783309276198985	0.999557095418639	7.78266360477355	7.58202275674911	7.03891308450115	7.08339834443067	7.10710971642526	7.50083637554961	7.50515013875348	7.08312599321639	6.9373165473843	7.17737241342532
TRINITY_DN116229_c1_g1_i3	snx2-like	Chr01	160975561	160975561	8.35526320758384	0.0193882416550032	0.900857680559014	0.999557095418639	8.42877810986214	8.59589704077022	8.23556132567485	8.24964326441782	8.20299843376711	8.48264167188038	8.59435499116114	8.31369208338347	8.10694577074674	8.25153828565993
TRINITY_DN116243_c0_g2_i1	suclg2	scaffold_16	610090	610090	6.59457878190953	-0.0917750021501719	0.529758277384899	0.999557095418639	6.4132717656146	6.49925484042453	6.71370512956805	6.53300443803175	6.55217353885688	6.77867686077643	6.61969110677414	6.72576380671955	6.32718453440698	6.71382448569772
TRINITY_DN116251_c0_g1_i3	LOC100493137	Chr09	7800651	7800651	6.48282998379342	-0.101145882591683	0.509667613727139	0.999557095418639	6.46083205545027	6.15450647234628	6.60888047448705	6.56842482364692	6.43750749305714	6.24348507616778	6.38255747966794	6.73616863711848	6.45407749790158	6.67936070947346
TRINITY_DN116251_c1_g3_i1	pitpnc1-like	Chr07	108587238	108587238	4.63899749850686	-0.387608566344384	0.087487442252613	0.999557095418639	4.25556223016166	4.28363934148147	4.95277123436213	4.90122541016349	4.93658159027746	4.70608606234298	4.07524443836321	5.13361737691943	4.09071117071783	4.56816433746958
TRINITY_DN116267_c0_g2_i1	efhb	Chr06	78601633	78601633	3.26006544640992	0.0231304747495709	0.931745842426063	0.999557095418639	3.04370962978545	3.61266406511407	3.35048458668766	3.44536797526131	3.27106907740734	2.741109158328	3.17777317119087	3.5375009033191	3.27147201433889	2.94136875898632
TRINITY_DN116269_c0_g3_i1	ppp1r1b	Chr10	3090006	3090006	5.63828146074739	0.858236874314935	0.082565700929522	0.99059860494523	6.24417319648744	4.60579757146217	4.69606368785213	5.38620964627907	6.39055314438899	3.22385245464706	5.60028927230125	4.61515883139759	4.26374799789763	7.17346760892606
TRINITY_DN116270_c0_g1_i1	ccdc40	scaffold_754	2473	2473	4.66665366254114	0.103633170420409	0.60903456958722	0.999557095418639	4.00912153991285	4.67437165457632	4.76656061122674	4.77804328070111	4.87347693935893	4.42649309842043	4.72069627711927	4.91902340075294	4.72501927514743	4.56816433746958
TRINITY_DN116272_c0_g1_i1	sec22b	Chr04	107751288	107751288	7.7172172640349	-0.0439261331935818	0.760127797235693	0.999557095418639	7.75812634736943	7.89860960426446	7.63033911862221	7.50617277957126	7.47724097971543	7.76625298343371	7.96711722126457	7.98769715110894	7.51618195534124	7.54184748710793
TRINITY_DN116275_c1_g1_i2	dram1	Chr03	39597572	39597572	4.35106233717642	0.116000428728219	0.583633556130155	0.999557095418639	4.17800041813467	4.18262704128961	4.097869612694	4.52213652832751	4.17449502207246	4.15579458328116	4.26827507425118	4.45640975062451	4.84612660939992	4.46118850687095
TRINITY_DN116281_c0_g1_i2	decr2-like	Chr09	15210796	15210796	6.69999090406714	0.00996959123164546	0.944220709661598	0.999557095418639	6.72318969510713	6.92377463837896	6.79465556272781	6.4805140255673	6.7103013886515	6.73228507615041	6.70657241432102	6.72402234926591	6.73065920586857	6.40745111153669
TRINITY_DN116288_c1_g1_i1	rpusd1-like	Chr09	10570529	10570529	3.64343701213206	-0.225286458920348	0.341964279631079	0.999557095418639	3.33668562950394	3.2628277549018	3.86065358917986	3.78350199962699	3.70551906677473	3.98009466214145	3.58858313288327	3.7022320867888	3.4540465894651	3.58316045019845
TRINITY_DN116290_c0_g1_i1	c18orf8	Chr02	94135041	94135041	6.32000148870443	-0.0881139507490713	0.596348294548079	0.999557095418639	6.36908429872163	6.52424145026407	6.27179977399576	6.16480316280226	6.01741998111486	6.7651863886023	6.4332050442024	6.14682900893948	6.19090609875276	6.1562925247139
TRINITY_DN116294_c1_g1_i2	sumo1	Chr09	46883095	46883095	7.39209253135995	-0.125587738707036	0.331353885925934	0.999557095418639	7.53854465517659	7.44480499469107	7.54042710961039	7.19808391835354	7.16173034931934	7.55593441617185	7.53306161887392	7.4012611391782	7.29068958713521	7.17477038508544
TRINITY_DN116298_c0_g1_i2	slc25a12	Chr09	62485572	62485572	7.43218386223668	-0.119751290880584	0.399721362556287	0.999557095418639	7.49580285573396	7.34899441517192	7.4915452027401	7.33163439038194	7.53894800675232	7.70398141859345	7.46514402383856	7.40235042501323	7.52980617803511	6.87317544145372
TRINITY_DN116304_c0_g1_i1	LOC100486607	Chr09	19307115	19307115	3.05493367038536	-0.0477952178175875	0.869686044113777	0.999557095418639	2.79922378449639	2.49763797734335	3.0822121091788	3.38704812543929	3.16345799144954	2.718887957039	2.69908474239616	3.29632338080956	3.35548025730116	3.24901697862803
TRINITY_DN116305_c1_g1_i2	aldh9a1	Chr04	108880000	108880000	7.86296718994715	-0.137256664147838	0.297899621123743	0.999557095418639	7.79199099211101	7.85577930170953	8.1063679592421	7.90550686605302	7.84787345676275	8.02245132692937	7.94982686536432	7.79628954983381	7.74073811381459	7.53577680950329
TRINITY_DN116310_c0_g1_i2	hapln2	Chr08	111244003	111244003	5.58030867256915	0.458196402538573	0.19635346003312	0.999557095418639	4.93200649806083	6.06368593657264	5.09957890601008	5.39116356968111	5.82874687065983	5.71614553691381	6.61133666744185	5.40106911673066	5.46761969682105	3.45176734155442
TRINITY_DN116312_c0_g1_i1	atg101	Chr02	132261248	132261248	5.95286585783193	-0.304510092717937	0.119493673305029	0.999557095418639	6.21395774644835	6.1194080612809	5.9934519241783	5.77530615635087	5.43006451940385	6.1919848857079	6.17431024424196	6.25208291125714	5.24892894804439	5.77162185419295
TRINITY_DN116318_c0_g2_i1	nmur2	Chr03	4341388	4341388	1.78749784965998	0.149183616745134	0.697802717840107	0.999557095418639	1.25715963211475	1.38873029731675	1.43286286526667	1.88769549216145	2.16612484137476	1.89620564653717	2.12583923330959	1.93470101090708	2.15233913446021	1.05216958517429
TRINITY_DN116333_c0_g1_i1	eif3f	scaffold_105	157021	157021	8.84048449413268	0.0149272581467351	0.944783120638759	0.999557095418639	9.33721663852552	9.07986648309216	8.74646008204252	8.709374325755	8.81559875195927	8.85156994344891	9.06605429155757	8.33723564247567	8.39752445738581	8.77793448205651
TRINITY_DN116338_c0_g1_i1	tmem187	Chr08	12186013	12186013	2.6099132591564	0.216065605558812	0.530863827524631	0.999557095418639	3.16353310978494	3.02678517700264	2.40490441071427	1.94271855026076	2.59217906558319	2.52760356277862	2.38302703838289	2.15749767433305	2.10458307237657	3.16760287018382
TRINITY_DN116340_c0_g1_i1	pole-like	Chr01	131735774	131735774	3.66622197361179	-0.50697991632463	0.100542449654294	0.999557095418639	4.28756761475266	3.51632238619523	3.55905958065333	4.00649069066682	3.25950108247419	3.35930952125951	2.17201519555173	4.07438976742772	3.52832112438845	3.96685303474347
TRINITY_DN116347_c0_g1_i1	avd	Chr01	167915859	167915859	6.88992479341511	0.0105470339603419	0.938313041038065	0.999557095418639	7.0120807947111	6.77903579327015	6.82249985208463	6.90093191735217	6.68133311349466	6.82882012905308	6.78480751835576	6.84912606972388	7.16972398325022	7.00791862988256
TRINITY_DN116359_c0_g1_i2	snrpa	Chr08	57337169	57337169	5.92659259030433	-0.0973992539737612	0.622174949343574	0.999557095418639	6.34900245644596	6.20173629253121	5.78283378644389	5.58953211820573	5.85396555319039	6.24348507616778	6.12234121570456	5.74811286883335	5.49102444193454	5.58040318181703
TRINITY_DN116360_c0_g1_i2	ndufs7	Chr01	80590368	80590368	7.64227498781487	-0.0425408051029071	0.740332463106276	0.999557095418639	7.7292856262688	7.64887180233092	7.58986871407855	7.50159904589505	7.53954596177268	7.81747612853558	7.88112405846652	7.65629294554065	7.53319222483096	7.46512894297388
TRINITY_DN116362_c0_g1_i1	chad-like	Chr10	35289689	35289689	4.97472633966887	0.680236060979655	0.0565482057062828	0.900492036849912	4.98501972541934	4.96336130470418	3.83171727106851	4.64335322191899	4.09211077075289	3.97072194799786	6.19122540901416	5.11778901050467	5.71427066997434	4.32701293442926
TRINITY_DN116368_c0_g1_i2	cenpn	Chr04	55384993	55384993	2.94951114091898	-0.0842503736998225	0.758907003737967	0.999557095418639	2.9401263831688	2.827068898579	3.15409997061129	3.02857027332205	2.71584111950735	2.9075371947004	3.3683060288367	2.91184385618153	2.75732293618976	2.78637059595441
TRINITY_DN116369_c0_g1_i1	med4	Chr02	131579067	131579067	5.5080021202713	-0.0271634838562598	0.878742571755029	0.999557095418639	5.65067102839668	5.47571214814998	5.19355343372197	5.27268424302842	5.48573339445684	5.67345286714886	5.82283481378956	5.72740106160143	5.32903623709955	5.29908756697238
TRINITY_DN116374_c0_g1_i2	sec22l2	scaffold_828	1873	1873	5.81097253915332	-0.00420336358119577	0.978639592716815	0.999557095418639	5.89876986103636	5.8364953487668	5.77904935364968	5.84556501536825	5.79508909324211	5.90020249183626	5.64189882737743	5.62287523010672	6.01801685469664	5.72614037945448
TRINITY_DN116377_c0_g1_i1	ngdn	Chr01	127651085	127651085	5.67752605707147	-0.248246443371261	0.131812503353916	0.999557095418639	5.74205274554902	5.63712843250309	5.92317992924652	5.72125518062513	5.42230411244118	5.91737981081376	5.78989899103432	5.65247447031942	5.32383193729424	5.52835812991183
TRINITY_DN116378_c0_g1_i2	znf385b	Chr09	58385001	58385001	5.5664055675513	0.0462023134645541	0.788144483335923	0.999557095418639	5.50400634489441	5.91101421105187	5.243842506995	5.430194230434	5.39083818365844	5.76305083039689	5.61707737688261	5.70638757251225	5.58102175500475	5.38714042164382
TRINITY_DN116389_c0_g1_i1	acot13	Chr06	29578358	29578358	4.64778712759287	0.0549499491768315	0.833158840765153	0.999557095418639	4.94544354780653	5.18846395926526	4.76656061122674	4.39965950003688	4.63020077194202	4.84593653570889	5.00844211048317	3.91256249875668	3.87994050048028	4.28902024350303
TRINITY_DN116391_c0_g1_i1	smg8	Chr02	91394031	91394031	5.76186108075215	0.0490917537125276	0.757015059677318	0.999557095418639	5.63001562700796	5.80285532035177	5.88847460476006	5.64450292704898	5.75857426140703	5.6618515102414	5.56178615398101	5.84102063383567	5.8398968661719	5.9404364532394
TRINITY_DN116396_c0_g1_i1	LOC100490265	Chr07	77047307	77047307	5.14512054699271	-0.268659509221668	0.154555228304055	0.999557095418639	4.95875660084322	5.02884623068497	5.20488125121978	5.19549366996929	5.11406757814729	5.35110985292636	5.30113104115985	5.57730560806606	4.67684801424673	4.82204804190699
TRINITY_DN116397_c0_g1_i1	emx1	Chr03	38196711	38196711	1.84691909139973	-0.436145859182246	0.442592509918746	0.999557095418639	1.93300620837108	2.19974886630949	1.08602910077946	2.65302886570345	2.37351705371958	2.21475892662294	0.136976233001474	1.78238342862029	-1.34882479739548	1.96326156278016
TRINITY_DN116398_c0_g1_i1	lrrn4cl	Chr04	39819168	39819168	2.45372454098172	-0.0999317068682159	0.760482117947949	0.999557095418639	2.76931327924795	2.11456426172863	2.19372195567476	2.97678376420368	2.43651306988727	2.149799055555	2.02880201078447	2.23779910423835	2.55898578223856	2.75883774295435
TRINITY_DN116400_c0_g1_i2	veph1	Chr05	104368178	104368178	4.83965362033984	-0.170511444983024	0.41584144595795	0.999557095418639	5.26236692997422	4.96336130470418	4.84105093562895	4.77804328070111	4.95821079420915	4.74509140851326	5.03367063902166	4.92509941779478	4.07840271701232	4.50327695678833
TRINITY_DN116401_c0_g1_i1	zbtb8os	Chr02	86203718	86203718	4.74062599676341	0.0798404907444278	0.69083702928608	0.999557095418639	4.77529738865339	5.08590378506457	4.28027279542328	4.83732330344337	4.3592533924577	4.71733846986001	4.90969976629051	4.81815681949248	4.56660835623146	4.87430150108471
TRINITY_DN116407_c0_g1_i1	Xetrov90012485m	Chr04	113014916	113014916	4.83229019884696	-0.310261152447752	0.104995245640495	0.999557095418639	4.90475101596414	4.73983364358209	4.84105093562895	4.82273008659599	4.43319570879704	5.14988708389457	5.07678605229227	5.12836052665515	4.66866074336454	4.32701293442926
TRINITY_DN116410_c0_g2_i2	cnpy2	Chr02	134018679	134018679	5.2896749790198	-0.607738176048002	0.00376430070981748	0.203584304710232	5.88139763921714	4.93879186723335	5.37498269025119	5.41081088793264	4.76311784876056	5.90513120210859	5.08887172445708	5.04153651612923	4.5841263146542	5.3038583783236
TRINITY_DN116422_c1_g3_i2	tbx2	Chr02	88156566	88156566	4.36721986113353	0.365879181133556	0.252400847378213	0.999557095418639	4.91161331132208	3.98080803411251	3.94413516467144	4.49478137349433	4.63020077194202	3.4698879273771	4.1918930483171	3.50541875524229	4.01523422055711	5.35532172405036
TRINITY_DN116433_c0_g3_i3	homer2	Chr03	95394466	95394466	3.88023161822413	-0.0211285370798467	0.927087853545583	0.999557095418639	3.39661060131459	3.91934576883207	3.91684121326751	4.09416392122301	4.01852718211111	4.00785290210541	3.97462019088361	3.9368220193473	3.41542433702607	3.93029650022737
TRINITY_DN116435_c0_g1_i1	slitrk2	Chr08	35228001	35228001	7.17248986859646	-0.18037356124674	0.148609726598967	0.999557095418639	7.24317326368873	7.04383322945266	7.18620586548975	7.3457380585163	7.14689502733747	7.16509149294145	6.90588221222101	7.34911418643241	7.23909683977518	7.0397259818372
TRINITY_DN116438_c0_g2_i3	entpd4	Chr03	107142946	107142946	5.76030966994801	-0.20140896028262	0.215506492552863	0.999557095418639	5.84959055028602	5.65985554564822	5.77525496753402	5.9194351161381	5.85588731472079	5.61147767437864	5.57902563497921	6.09117497453513	5.57665276097517	5.5843299468139
TRINITY_DN116442_c0_g3_i1	fam222a	Chr01	138619037	138619037	2.87756223709341	-0.215413031721536	0.510499657990719	0.999557095418639	3.1403513692571	2.3563683574119	2.81286680960729	3.36707224524754	2.9923143881736	2.741109158328	2.17201519555173	2.72944698308914	2.40978506523606	3.46886095718142
TRINITY_DN116443_c0_g1_i6	rtn2	Chr08	49503759	49503759	5.94408445535246	-0.0678623235557478	0.707717169158488	0.999557095418639	5.91593538165829	6.30387131731725	5.91285571075759	6.18205625530027	5.58407462888089	5.84227796084344	5.6582123410559	6.01060950698945	5.63244300231541	6.20301091038011
TRINITY_DN116445_c0_g1_i2	spata18-like	Chr03	107714407	107714407	2.17364159893895	-0.0442537122004819	0.896576277463426	0.999557095418639	2.4679067281448	1.8766005892225	1.77441048773334	2.14395563627015	2.30764418724794	1.72838590243385	2.0781363218177	2.64361722452916	2.44855656701977	1.96326156278016
TRINITY_DN116447_c1_g3_i2	gatc-like	Chr01	143203540	143203540	5.02579270916571	-0.168460050988827	0.344122772819166	0.999557095418639	5.22979115591088	5.02884623068497	4.85549833989331	4.91504953157566	4.8389165000581	5.37617433313186	5.05846556574845	5.08560157619934	4.77163394290486	4.98538003072287
TRINITY_DN116451_c0_g2_i3	napepld-like	Chr03	68339005	68339005	3.23645346386793	0.710112461239971	0.0316698049345853	0.71551823356537	2.18034753800672	3.59704729478622	3.30909546960722	3.28428230026715	3.58092961078525	2.88775376099391	3.90796874618281	2.15749767433305	3.71481666268919	2.58159964519734
TRINITY_DN116452_c0_g1_i3	hspe1	Chr09	38204917	38204917	7.28259158897023	-0.0542074029325155	0.733189547849888	0.999557095418639	7.52630170913433	7.51192503788829	7.18620586548975	6.97703902146674	7.15316008234565	7.60295134304379	7.51526059081207	7.15468311523474	7.03130824496126	6.97090166413228
TRINITY_DN116460_c1_g2_i1	nkx6-3	Chr03	120005120	120005120	7.67640756561786	0.229062662703939	0.0574892250508187	0.900492036849912	7.58757485239599	7.72538459634901	7.54377645571575	7.60329205016325	7.88175100601631	7.58386704520346	7.587315023667	7.46520473471124	7.85338033531531	7.86116819316879
TRINITY_DN116470_c1_g4_i1	phf6	Chr08	47239675	47239675	3.82827011155137	0.175910636957281	0.453265248742162	0.999557095418639	3.94367333612627	3.90673273790201	3.95759091374914	3.30542943205036	3.82805212849396	3.80129704464301	4.27886401323574	3.58432485189005	3.76175682946808	3.71794897662382
TRINITY_DN116473_c0_g2_i2	LOC100493155	Chr01	144748531	144748531	3.12228125723676	0.0829164589216074	0.788430468466941	0.999557095418639	2.82852674817762	3.46562635705413	2.68926894392631	2.83854979656659	3.15099025852577	3.45652032856125	3.63877116660169	3.38715599647493	2.75732293618976	2.48408452278956
TRINITY_DN116477_c0_g1_i2	schip1	Chr05	103619819	103619819	8.83289730052074	0.0177018185031866	0.92960397481877	0.999557095418639	8.69253630686739	9.08826875680457	8.73380784837455	8.60823424753232	8.52898105368044	9.04427783106622	9.11526003536098	8.98916915886833	8.91320337013728	8.42578510188406
TRINITY_DN116479_c0_g2_i1	epn1	Chr09	12582955	12582955	6.74804522824117	0.127764787219349	0.334788755931478	0.999557095418639	6.788020654832	6.83835280613877	6.73730099902134	6.70598341348871	6.68566158593664	6.67716651170473	6.70461022059303	6.48789807263796	6.94750376589205	6.86027832549408
TRINITY_DN116483_c0_g2_i2	kcnk12-like	Chr05	16909834	16909834	3.89630612025265	-0.0878524676663826	0.6863762913955	0.999557095418639	3.94367333612627	3.89400846189691	3.64473663994982	3.78350199962699	3.6969679654752	4.13076535045984	3.80915995326704	4.11747737828447	4.01523422055711	3.84121345143334
TRINITY_DN116497_c0_g3_i1	aqr	Chr08	91389644	91389644	4.87121203996574	0.148554339758261	0.424107501727707	0.999557095418639	4.67400609127371	4.7887712038502	4.51679507959861	5.08365697201803	4.8350248425296	4.94976325334049	4.81829091394218	4.67407017918429	5.17571212315212	5.06059749820215
TRINITY_DN116499_c0_g1_i2	hells	Chr07	31006397	31006397	3.02882258566238	0.269299886708146	0.372642138787762	0.999557095418639	3.04370962978545	3.20218613910072	2.87090915024816	3.05378271654349	2.96408485773137	2.76299328146831	3.13178409868339	2.70140061850775	2.36994276091165	3.76021819655657
TRINITY_DN116507_c0_g2_i1	txlng-like	Chr02	90841200	90841200	4.92043680436329	-0.0296938807046382	0.866723223247531	0.999557095418639	4.94544354780653	4.80245379002861	5.06269795746865	4.7704590331213	4.78748724607805	5.00130601673674	4.98922690841752	4.87575931846902	4.70914023384924	5.18992853345581
TRINITY_DN116513_c0_g3_i1	psmg2	Chr06	88396592	88396592	5.33366315925089	0.0321191863327127	0.849017312104894	0.999557095418639	5.32539153628864	5.42354232633248	5.22170793302158	5.41568119303338	5.26632275163956	5.42159798195985	5.57902563497921	5.18515849150432	5.0615402212098	5.36904432746358
TRINITY_DN116521_c0_g1_i1	LOC101731877	scaffold_1105	46120	46120	3.39286315712913	-0.203019318801797	0.472729354814876	0.999557095418639	3.25270553657247	3.09508359877565	3.87490697658761	3.5376161926144	3.77216231911408	3.15931001613926	3.58858313288327	3.52154900639272	2.72610295313997	2.96565687055601
TRINITY_DN116527_c0_g1_i1	dnal4	Chr04	110231815	110231815	4.6382429873237	-0.0271521420555213	0.88601701208703	0.999557095418639	4.78280223900783	4.61357987079248	4.62194417574817	4.48554649819985	4.35382390367795	4.49347467185897	4.51214807900266	4.83761431864561	4.64381640800537	4.94319307026375
TRINITY_DN116534_c0_g1_i1	tm9sf4	scaffold_284	901	901	6.39711942657195	0.0958377438927411	0.527265611947118	0.999557095418639	6.26843272804079	6.23743058813887	6.36310398226433	6.57279184623305	6.60111415188659	6.27428733226525	6.27029756469944	6.23994795670892	6.67247914073778	6.38286168769243
TRINITY_DN116538_c1_g2_i1	arhgef16	Chr07	93605792	93605792	1.85838573504663	0.316054246761268	0.458941532840857	0.999557095418639	1.25715963211475	1.31427915221003	1.83398886320301	2.09621628364306	2.69881094329726	0.747196238350093	2.02880201078447	2.11560617002917	1.27443806242879	2.05667059822235
TRINITY_DN116539_c0_g4_i5	anxa4	Chr03	111802940	111802940	5.93756366028966	0.031438472472732	0.865948003957413	0.999557095418639	6.31834563846832	5.91101421105187	5.95706996021896	5.73300922371221	6.00880906163873	5.95113280161895	6.05309003604716	5.53024952351421	5.46289283716299	6.22077829557178
TRINITY_DN116543_c0_g2_i1	adcy1	Chr06	67756228	67756228	4.0440716684712	-0.36731774733439	0.140451725380439	0.999557095418639	3.87511438020006	3.73186185364308	4.34313681569054	4.51307565307661	4.11796447219707	3.60929469533557	3.50085010863765	4.52201999530389	4.12701873935633	3.65959174444927
TRINITY_DN116557_c0_g1_i2	noc4l	Chr01	147958547	147958547	5.36502327655439	0.119557313519253	0.498777636168261	0.999557095418639	5.5398810207935	5.59057108103536	5.03757623030996	5.16110436130679	5.24887814539745	5.54356278934835	5.56178615398101	5.15445529894749	5.22679385718441	5.4530483012257
TRINITY_DN116562_c1_g1_i1	ppp1r8	Chr02	53728247	53728247	5.73351900790481	0.129778563576338	0.426233035402208	0.999557095418639	5.86381367741665	5.93295047036752	5.66063821766479	5.64034797182329	5.64090649612259	5.65015610483056	5.61707737688261	5.49800389573058	6.01479088077662	5.73676408586892
TRINITY_DN116563_c0_g1_i1	chrnb4	Chr03	80472595	80472595	1.58255753505291	0.358675447095495	0.373303698624461	0.999557095418639	1.16827073177879	1.31427915221003	1.08602910077946	1.70878993644502	1.8942160811256	1.89620564653717	1.24926050281805	0.831927316493852	1.71699856956412	2.227094846502
