gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1
TRINITY_DN123086_c0_g1_i1	dydc2	Chr07	44240195	44240195	3.53163750943155	0.0828564795084576	0.864258686757547	0.968798559458968	3.91346720679549	3.32913010415374	2.664832203545	2.97988118273207	1.9718563371673	4.02632067115291	3.12512021988002	3.09277653238711	4.76469146624174
TRINITY_DN123090_c3_g1_i4	ddit3	Chr02	137354122	137354122	5.91373467209204	-0.958439246407773	0.0224435196025001	0.270839588313013	5.65672009330829	4.98308362195453	5.0406006980438	5.56956282552654	5.89889203208422	7.51488483942023	5.46302641151232	5.89036353527732	5.11030354950745
TRINITY_DN123093_c0_g2_i1	sez6l	Chr01	140069924	140069924	0.987345047168197	0.339105711587156	0.661812159335444	0.909698433915319	2.14599837782037	-0.280914233114961	0.528893541845616	1.11353014576305	2.61428754487154	-0.372107300556849	-0.367994945537677	0.331613651080732	0.0539048189908695
TRINITY_DN123099_c0_g2_i2	fam212b	Chr02	72832889	72832889	1.0741913113939	-1.7106917954042	0.0300667204525076	0.312220577270423	1.89021055635304	0.146624243890726	1.31147010581047	0.452638327117513	-1.96998682119904	2.13567837994011	0.636231174334534	1.86430955716261	-1.96998682119904
TRINITY_DN123103_c0_g1_i1	dusp9	Chr08	3428297	3428297	3.93296984830592	-0.0486232269188308	0.874566833020005	0.973129162079134	3.81371007046409	3.96220019565523	3.65263121094743	4.04241784290805	4.09808409578451	3.91526496805184	4.27624772046533	3.61979242089923	3.889047305955
TRINITY_DN123108_c4_g5_i4	rbfox2	Chr04	105231997	105231997	3.49124045313537	-0.0528897187219733	0.875092958027547	0.973232268719781	3.67439766571925	3.1789330586707	3.81359856864518	3.36104167552093	3.17906246927334	3.09315767554155	3.87265801795609	3.4145536367568	3.56570970708364
TRINITY_DN123115_c0_g1_i2	tnfaip8	Chr01	162017162	162017162	5.39125132378731	0.0999555714111744	0.765325767316587	0.940866404904321	5.50963257812646	5.28571864545262	5.18299409191198	4.57248274241873	5.34331633538243	6.15954189202695	5.0118005318942	4.9355063984411	5.86641742424679
TRINITY_DN123119_c7_g4_i2	Xetrov90004303m	Chr02	27396795	27396795	4.72909909539471	-0.456689661659918	0.176724753704053	0.631053228005795	4.51315717240753	4.50359710562406	4.48373117878748	4.52344177612551	4.34369856498114	4.37703336518486	5.80489939979855	4.77297848677312	4.50104267417745
TRINITY_DN123122_c0_g1_i3	LOC100492982	scaffold_5588	1188	1188	4.76351110676935	0.676729769531226	0.0604222784679535	0.417355050279351	5.27257292436185	5.43045943220916	4.41512092458955	3.84898672200757	4.979613801562	4.49206834624388	3.62784164751749	4.31776452453853	5.35620217730251
TRINITY_DN123123_c2_g1_i6	tmem171	Chr01	166721771	166721771	2.45681390806981	0.387982524268882	0.469174974836457	0.837796754563354	0.335692556491299	2.34530371573793	2.40664944885933	1.56508448589717	2.82806271434775	3.38277013576501	2.76601345561243	1.53035189550424	2.9579672152962
TRINITY_DN123128_c0_g2_i1	pecr	scaffold_33	1344303	1344303	3.69001535027154	0.207033117639443	0.586257698456349	0.884077234995552	4.04498130106014	4.05136386282645	4.33249313425937	2.72615237743501	3.42876809232364	3.51923230563647	3.90304099528173	3.43142043212182	3.01496394494246
TRINITY_DN123130_c1_g1_i1	ddx6	Chr07	85387749	85387749	4.85292389067206	-0.375904422009387	0.272139926582918	0.716415274373468	4.43857056372255	4.86154905862173	4.95343043934307	5.56956282552654	3.80189776017428	4.42415364250943	5.38982279245451	4.80568878024116	4.64340730349826
TRINITY_DN123131_c0_g1_i1	lamb4	Chr03	66347575	66347575	4.22667480296101	2.06703341858029	0.129748408797406	0.566097419621704	-0.267898699296369	0.476001259448038	6.95315642569929	-1.96998682119904	-0.0163232315267185	5.21579348213254	-0.818535258578595	-0.401944053589151	1.54440021067673
TRINITY_DN123133_c0_g1_i1	polr3c	Chr08	116943783	116943783	4.45148356809656	0.208335830230017	0.52260733009779	0.858080044203721	4.24424980935758	4.27939513781485	4.90421560493562	4.11041475784837	4.50773575337546	3.51923230563647	4.72482818600819	4.80568878024116	4.49103298049967
TRINITY_DN123134_c0_g1_i8	braf-like	scaffold_584	33703	33703	3.4913815511192	-0.368739470597977	0.315316044453723	0.747850547044501	3.53815280953215	3.30860724371798	3.41230262288272	3.95635114576861	3.39563474381847	2.48586432292734	3.76097663509201	3.98224607310573	2.9579672152962
TRINITY_DN123135_c0_g1_i1	hadha	scaffold_36	158711	158711	9.13399393675415	0.951507224429377	0.00401938162044056	0.109643072825038	8.66368285948272	9.2233681090586	9.69139769239624	8.6256884739104	9.54487201522301	8.13103321580666	8.46570322846688	9.10654593494413	9.81331652338015
TRINITY_DN123138_c0_g1_i2	tmcc2	Chr02	64572430	64572430	2.92776576639383	1.06930385403269	0.0348208260339578	0.329420963485435	3.15126622851438	3.73497784989531	3.52821378369137	0.452638327117513	2.49421369023137	1.1059330275957	2.56533667342201	2.91230493831196	3.58466030238655
TRINITY_DN123142_c0_g1_i2	arl6	Chr02	16603699	16603699	2.57641390717347	-0.451951649081369	0.32044012943933	0.751382426025876	3.32695375222111	2.30442930589951	1.75386907042874	2.76041823544313	2.87689946335455	3.17807983891661	1.63833960094201	2.32777012842627	2.16429026670557
TRINITY_DN123147_c0_g1_i1	kcnk7	Chr08	83453752	83453752	1.21580681061683	0.707764560491258	0.255012362226258	0.704294284648504	1.43304784131743	2.46140650763877	1.12766728206706	1.48537918256481	0.784289021930139	0.160384424997437	-0.575748662100314	1.17733415084397	1.09356853804934
TRINITY_DN123148_c0_g1_i2	rmnd1-like	Chr03	8987858	8987858	3.71400829308273	1.03865797387746	0.0142374374585206	0.210886374584647	3.88566201620287	4.19245829714023	4.06460227099696	3.62554557675137	4.25411034896817	1.41671980858801	2.39051550550054	3.36273680239759	4.2629884569913
TRINITY_DN123155_c2_g3_i10	nrxn2-like.2	Chr04	43423278	43423278	2.89166115491999	-0.231487293650298	0.621569080066828	0.89662981354654	4.19977865615299	3.10944590762458	2.44648395701724	2.46037574032354	2.87689946335455	2.61331857325621	2.28679972120565	2.29127714644513	2.51978425300014
TRINITY_DN123158_c0_g1_i7	tcf4	Chr01	189635978	189635978	1.45241900421491	-0.599891362131949	0.237885953367049	0.689780279993857	1.50791322322545	1.62962469517889	1.47448013423934	2.08109224044707	0.563397697092253	1.21713530041568	1.48610238998219	1.86430955716261	0.256568525542062
TRINITY_DN123159_c2_g5_i1	usp33	Chr04	70117981	70117981	2.04053287556683	0.657818285739743	0.187305116012655	0.642919626992516	1.08738987883234	2.53392235750755	2.69821432963588	2.08109224044707	2.36323146911235	1.67227858311824	2.4738411499286	0.468651838291498	1.61983125947029
TRINITY_DN123160_c3_g1_i1	traf6	Chr04	3893971	3893971	2.75832350039939	-0.677026812359105	0.0764038178747796	0.458356597259529	2.62100938940173	2.0806415456248	2.40664944885933	2.95050034906571	2.72513110037874	2.97154451602658	3.43338707603184	2.88807189213604	2.16429026670557
TRINITY_DN123168_c0_g1_i1	mblac1	scaffold_48	521139	521139	2.15205051182581	-0.926817746484351	0.0695329270455498	0.444129449905438	2.04905495059293	1.92755225477829	2.09196837533161	1.56508448589717	1.29615627887956	3.28405214184558	1.99870062785507	2.81283037121504	0.592406835786311
TRINITY_DN123172_c3_g2_i2	rfx2	Chr01	82885486	82885486	1.11966609522224	-0.382010343805784	0.51007921012832	0.855332712494062	0.491392708726248	1.16517492529773	0.798850094623686	1.78075966877174	1.55813701194805	0.98543807534417	1.68571327820593	0.815577486283183	-0.464057316844147
TRINITY_DN123172_c4_g1_i2	fam124a	Chr02	146987689	146987689	2.01080762733465	-0.382696084048911	0.465619762414787	0.836295822327132	1.18187270135854	1.7562683555527	1.87558745371835	1.48537918256481	1.8790106639574	1.7483073684957	3.3103221476199	1.70697236915297	1.61983125947029
TRINITY_DN123173_c2_g1_i4	lrrc56	Chr04	39496375	39496375	1.55508327668162	-0.306852972461672	0.51187333833059	0.855332712494062	1.35408383153051	1.16517492529773	1.81601153508439	1.7123887984042	0.563397697092253	1.95495539298599	1.73158067974173	1.53035189550424	1.61983125947029
TRINITY_DN123178_c0_g1_i3	nab1	Chr09	29807938	29807938	4.04355118193502	-0.356440467608334	0.302712754491207	0.73858369803406	3.95419530652731	3.68808129068823	3.37149942616285	4.45185721543804	4.23550523345851	3.56199460387147	3.88792948785422	4.75968384529031	3.93407403946761
TRINITY_DN123187_c0_g1_i1	lsr-like.1	Chr07	114686497	114686497	2.24744211766537	-1.69149756869924	0.00598987609464428	0.136850934829444	0.161132868639521	1.49078470352419	1.31147010581047	2.61818308593689	0.784289021930139	3.60352580620922	3.37677926246516	1.76134708760028	0.86464076186263
TRINITY_DN123188_c6_g3_i2	heca	Chr05	65738236	65738236	2.60047039098974	0.371465788878696	0.389623665198282	0.798123614550633	2.78049794833769	3.24522660390534	2.44648395701724	2.69105281975914	2.96987681507186	2.01774567360552	1.43156455064462	2.83834938292732	2.30805439581999
TRINITY_DN123189_c2_g7_i4	brd3	scaffold_19	447826	447826	4.78915307808589	-0.196882235235728	0.485135360472754	0.84318556112062	4.67622600729988	4.69759785549758	4.76936982564619	4.64763766999804	4.46045277867712	4.61899904919692	5.02567465188808	5.26682071570545	4.75635844487346
TRINITY_DN123194_c9_g1_i4	abca5	Chr10	23393177	23393177	0.72026291098433	0.299598139399264	0.635074034331854	0.902729013960102	1.27054629730475	0.861354839488422	-0.236097628503825	0.274410681732716	0.563397697092253	-0.736515602898125	0.978156226337451	0.331613651080732	1.61983125947029
TRINITY_DN123195_c0_g1_i1	jund	Chr01	84460422	84460422	6.84075865122891	0.0982559559642424	0.765864659009675	0.940866404904321	7.16488909415924	6.96287814283066	6.21586761324226	7.03852269111163	7.26949135944897	6.41123100012825	5.87299379811948	7.10132063919121	6.93884547927296
TRINITY_DN123198_c0_g2_i4	pebp1	Chr01	156785559	156785559	9.01458750670787	0.0977069318895125	0.813506825407947	0.955252448643979	9.78440761197341	8.26683523242151	9.3829867108977	9.04600166985809	8.72448758614639	8.71259534386014	7.66204034699101	8.89407608124045	9.54719744548186
TRINITY_DN123200_c1_g1_i1	cenpa	Chr08	54197691	54197691	2.30910214053207	-1.66798565902357	0.0390093808743072	0.340559667108503	0.877552699033727	0.476001259448038	1.02616665085019	0.0710200819010854	1.43308516743114	0.367427877211375	2.62731098152699	4.58225628902877	1.69151359870429
TRINITY_DN123201_c0_g1_i2	katna1	Chr05	61731653	61731653	4.05892246831364	-0.451426355824796	0.200801921609743	0.654950670024322	4.37998576463646	3.48358017576066	4.01247588861175	3.95635114576861	4.07733866919504	4.94400197739289	3.60337953421905	3.94749059421733	3.50731695778358
TRINITY_DN123203_c0_g2_i2	asb12.2	Chr08	25321754	25321754	3.33337180131169	-0.259328658364691	0.480211688950043	0.840407910424937	3.48355034831921	2.87831910445357	3.43227946746317	3.33853602052818	3.17906246927334	4.1435821418568	3.02737087438522	2.88807189213604	3.19839217754493
TRINITY_DN123204_c5_g4_i1	akt1	Chr08	78802992	78802992	2.74772805619414	-0.627259768582397	0.104521771686705	0.515515122073027	2.68693519756183	2.90590590562847	2.23530768588913	2.95050034906571	1.77977633844877	3.12202406604909	2.86193545545761	3.23406192135759	2.30805439581999
TRINITY_DN123213_c1_g3_i6	slc25a28	Chr07	27120591	27120591	5.5259051779105	-0.234787772932597	0.388039919244452	0.79810799162539	5.4633549916667	5.57494062437263	5.31796603422752	5.75518222097999	5.33460143512939	5.57018704475776	5.23521742070261	5.99050181759972	5.31707665969545
TRINITY_DN123217_c0_g2_i1	anxa3	Chr01	90853582	90853582	4.47846928315057	-0.0277097492299626	0.946834381924426	0.988336863079517	4.37998576463646	4.94369881660296	4.82331741672923	3.54919971017903	3.13958170186026	4.07141794161486	4.26068923694798	5.45178896526746	4.32064380774508
TRINITY_DN123217_c1_g3_i1	LOC100489200-like	Chr01	90799468	90799468	5.07325617559602	0.166904768243443	0.553949790981148	0.871442745764694	4.84454974229749	5.26456423768319	5.09800497726969	4.92945962600376	5.0663899053609	5.49494007436872	5.05978721064088	4.47245427632325	5.21130740381724
TRINITY_DN123219_c2_g2_i1	metap1d	Chr09	62341331	62341331	2.6744781388456	0.559027559422542	0.215393682733938	0.670097671167589	2.51610307575386	3.51974067196976	1.31147010581047	2.46037574032354	3.46115754343317	2.65341825549157	2.17504621443749	2.25383706552569	2.63335042357639
TRINITY_DN123221_c0_g3_i3	gjc1	Chr10	13641781	13641781	3.66083111531265	-0.21247008166128	0.509432869026449	0.855332712494062	3.44596573060771	3.6396089351237	3.82874996120817	3.81678415625359	3.13958170186026	3.72139435105812	3.98106658224806	3.71929316728324	3.44646071563987
TRINITY_DN123223_c0_g1_i2	rgs22	Chr06	113316148	113316148	1.18583307540298	-1.11523734803302	0.0709176833449815	0.447279767832383	1.71168805392711	1.56187424043697	-0.513351659934884	0.452638327117513	0.30246220588131	2.07791673845689	1.53865342763586	1.39931969272262	-0.181954926018619
TRINITY_DN123229_c0_g2_i1	lysmd1	Chr08	114689930	114689930	2.43034824582866	-0.792620430047521	0.070779747233453	0.447279767832383	1.99802565747016	1.87268648467252	2.36568375579485	2.85858756132486	1.77977633844877	3.38277013576501	2.76601345561243	2.13530830775005	1.69151359870429
TRINITY_DN123229_c1_g2_i1	rab33b	Chr01	51662085	51662085	2.21639652904335	-0.0985283138868509	0.827763785639117	0.95914298698472	1.08738987883234	1.62962469517889	2.36568375579485	2.54143603255307	2.61428754487154	2.44074827888205	2.14145948097937	2.62031622695929	1.88738614407034
TRINITY_DN123232_c1_g1_i4	c20orf27	Chr01	9469931	9469931	6.76514665039826	-0.214269965228642	0.415261526847668	0.811266112634025	6.83126503009702	6.4845247469687	6.82868095204842	6.98699905240943	6.41928703168683	6.87054564660807	6.70647133934955	6.87343606571691	6.78962792329674
TRINITY_DN123234_c0_g3_i1	ypel1	Chr01	145637303	145637303	2.42260927862933	-0.404748266040166	0.452646766968655	0.830313592258416	1.27054629730475	2.03139493690665	2.09196837533161	3.40502635621343	3.01421090649156	3.17807983891661	2.37614770372629	1.53035189550424	1.09356853804934
TRINITY_DN123239_c0_g1_i2	arcn1	Chr07	85671047	85671047	7.1756589116768	0.064663984245253	0.82613937393725	0.958317552857501	7.6929437315975	7.00494228909922	6.97204419464078	6.99421610636413	7.46782813068088	7.22839218451212	6.76347133270485	6.85323722586398	7.33832062904862
TRINITY_DN123244_c1_g1_i7	LOC100492739-like	Chr10	2674405	2674405	0.142303156448227	-1.35667618161071	0.0524232330061227	0.392309664861588	0.161132868639521	-0.554028002821494	-0.513351659934884	1.11353014576305	-1.96998682119904	0.367427877211375	0.0491571611355257	0.593794825238969	0.0539048189908695
TRINITY_DN123251_c6_g3_i2	pld3	Chr08	56757738	56757738	4.8692437292728	0.152203324090167	0.598226224132457	0.887512015451374	4.98875060727617	4.86154905862173	4.90421560493562	4.92191038044298	5.33460143512939	4.19882221957425	4.87032124217015	4.88129406778434	4.62521766963456
TRINITY_DN123252_c0_g1_i2	xylt1	Chr09	27227494	27227494	2.96299490676513	-1.25617806483977	0.025483937350577	0.286987391325748	1.77368274892633	1.69433571966036	2.91247786800397	4.07000236431461	2.21915903175013	4.05654160297006	1.66222088160881	3.634433904923	1.38056412753238
TRINITY_DN123254_c0_g1_i2	amotl1	Chr02	161793839	161793839	0.800748964350249	-0.600490371208084	0.347876040593347	0.76772074249094	-0.0374930535978807	0.861354839488422	0.528893541845616	1.21585577823519	0.784289021930139	0.160384424997437	1.7760346471313	0.815577486283183	-0.81506841917474
TRINITY_DN123256_c1_g1_i2	proc	Chr05	122176502	122176502	9.97483916076095	-0.0758912158895107	0.822554235365185	0.957463211144483	9.90010607058727	10.0143614139486	9.61752960989435	10.3050430381234	9.96685303276876	9.90485781266112	9.86997779919842	10.0136936001025	10.0867059031161
TRINITY_DN123263_c0_g1_i4	thoc1	Chr06	93207095	93207095	5.35138630411941	-0.0888436885680746	0.740950884740616	0.932781855441496	5.25637936700273	5.00238003350621	5.58214575536134	5.15227689951248	5.42768680204127	5.61148641177557	5.51148770881728	5.36665845811964	5.12332256714091
TRINITY_DN123266_c0_g1_i1	rnf141	scaffold_203	303040	303040	1.1652060059708	-1.02800649595055	0.0823805469052245	0.467543531002073	1.71168805392711	1.07083620228096	-0.00363346067267054	1.48537918256481	1.14485520665952	0.160384424997437	1.81915969431403	1.59165953574853	-0.464057316844147
TRINITY_DN123267_c1_g2_i1	apoa1bp	Chr08	111805654	111805654	6.07561979463111	0.630705526571514	0.0326320872943275	0.320531864848822	6.27317707178926	6.16019214928578	6.41221051997189	5.7032818921699	6.36896179406252	5.2357407279552	5.23919226875637	6.05993755591275	6.59073657073806
TRINITY_DN123268_c0_g1_i2	LOC100124801	Chr01	114558042	114558042	4.21029112833238	0.228811374325821	0.426050720006854	0.81730744431919	4.40957551937181	4.40070299716804	4.40504757062537	3.98561426567962	4.19755935333976	4.05654160297006	4.05508793084484	3.98224607310573	4.3092955948199
TRINITY_DN123269_c0_g1_i1	sdha	Chr06	69857545	69857545	7.88235343295592	0.18729683972224	0.652650006620802	0.905856595954226	7.66356765870982	7.94071187908393	8.16143637114495	7.8852740857239	7.71616122937661	5.50593292590396	8.31755673674222	8.26373430429495	8.0760506893562
TRINITY_DN123270_c0_g3_i6	Sep-05	Chr01	145941070	145941070	3.68574902780345	-0.213808573919384	0.517314219556399	0.856437201359524	3.67439766571925	3.83881562397097	3.32950853553636	3.71562511517238	3.25492344741437	4.11514813986621	3.3402371960794	3.93571684814181	3.72791950930494
TRINITY_DN123277_c3_g1_i2	vgll3	Chr02	18767405	18767405	0.376970298085784	1.20976727143244	0.0506485273380267	0.386831517289696	-0.267898699296369	0.969894309305927	0.91698085752878	0.274410681732716	0.975807251637074	-0.736515602898125	-0.818535258578595	0.593794825238969	0.592406835786311
TRINITY_DN123280_c0_g1_i1	hydin	Chr04	27332597	27332597	1.53594336652841	-1.20401086921575	0.0240491172721065	0.278586412036282	1.94512502380702	1.25372159023835	0.196519551089152	2.1343245005242	0.563397697092253	0.548453104075946	1.99870062785507	2.29127714644513	0.983640694796408
TRINITY_DN123281_c5_g2_i1	ociad1	Chr01	29964939	29964939	7.13178389860315	-0.164572346485366	0.585112142954258	0.883987843716178	6.93325543444178	6.57752005483731	6.9163965161178	7.10169619925456	7.24876739004704	7.79359644724842	7.08995818229187	6.89335600658841	7.29870038896233
TRINITY_DN123287_c0_g1_i4	gpr153	Chr07	90623178	90623178	0.176985003247592	-0.260844432467681	0.765779216217526	0.940866404904321	-1.32527322641811	0.320692281860681	-0.856875483967493	-0.449340340004173	1.14485520665952	1.1059330275957	0.978156226337451	-0.663277528682708	-1.96998682119904
TRINITY_DN123288_c6_g1_i1	Xetrov90016634m	Chr06	89441383	89441383	4.9164882665789	0.0209147341931945	0.939600680491934	0.986405200350872	4.87315077584437	5.29095913313411	4.68862477712382	5.04516562552442	4.76288217608756	5.0899460826359	4.86261194573575	4.62687109193486	4.88423412617858
TRINITY_DN123299_c0_g1_i4	pnpt1	Chr05	25900332	25900332	4.66704227458133	-0.0384297474372231	0.891389936867571	0.975322132481025	4.6266935906671	4.85448733125923	4.47412723127652	4.46230362705629	4.36096745688502	4.96007852852366	4.836612638217	4.46428199326633	4.82171263126078
TRINITY_DN123300_c0_g1_i1	LOC100487005	Chr05	143059167	143059167	0.741328064964202	-2.42569096022959	0.00495022715329788	0.123040836466738	0.161132868639521	-0.891208422425831	-0.513351659934884	2.69105281975914	-1.96998682119904	-0.736515602898125	0.483759122892437	1.46632290153792	0.0539048189908695
TRINITY_DN123309_c0_g1_i3	LOC100495642-like	Chr08	75335064	75335064	5.94209114420001	-0.0396951904006766	0.887928280850252	0.97448684210974	6.19886227481609	5.91072362141843	5.67309669796904	5.39516480603127	5.74954278208672	5.97407907160428	5.87043335901991	6.21409870188158	6.26917773625867
TRINITY_DN123314_c1_g1_i1	LOC101731089	scaffold_69	336706	336706	5.22109688216333	-0.0915500117957387	0.766747806212913	0.941208048992293	4.8227206108506	5.18235218881696	5.45120752824374	5.20299085741357	5.14824135771217	5.77490514982181	5.58672744039586	4.56707273024266	4.82967760546861
TRINITY_DN123315_c0_g1_i2	fubp3	Chr08	5632118	5632118	6.80323655728747	0.0444576242883124	0.868481138549878	0.970170715838953	6.64064232958351	6.80333987788317	6.99405190371442	6.57774106515221	6.6155112835288	7.06332892257263	6.96472302698824	6.59708214595585	6.87099734293669
TRINITY_DN123315_c1_g2_i1	mdh1	Chr05	28656970	28656970	9.11507260958384	0.756590774029048	0.0224213815384428	0.270839588313013	8.86310555333063	9.28310030832276	9.07166237803674	8.91950780442416	9.83016152340583	8.16263633677305	8.6791650766024	8.89559629372119	9.63872795669523
TRINITY_DN123316_c1_g3_i5	rftn1	Chr06	79889421	79889421	4.32985085926841	0.183727725672914	0.666477233386155	0.910352139849394	3.44596573060771	4.13533618678747	4.5121652802277	3.00867559143342	4.0349308457846	4.59860438249714	5.28797533946464	3.60500082000395	4.86885592572789
TRINITY_DN123319_c3_g3_i2	drg2	Chr09	23342434	23342434	7.54251324906436	-0.14241732421302	0.625178380552896	0.898479764379361	7.51721317703284	7.20557789546891	7.4312961335282	7.79517676113487	7.58452427495888	8.01270414807164	7.09050832268958	7.43609337539342	7.59234050706523
TRINITY_DN123319_c3_g4_i1	unc119	Chr02	27086420	27086420	0.382381429630301	-0.577715973931026	0.350107342000023	0.768510285273914	0.335692556491299	-0.0513651376272064	0.372257163016695	0.274410681732716	-0.426138133365567	0.160384424997437	0.313247709506495	1.32905244071788	0.256568525542062
TRINITY_DN123320_c0_g2_i10	ocel1	Chr01	99481568	99481568	5.46230230119045	-0.900689697075101	0.0310952798235491	0.314833408959789	5.91922325922873	5.02771354978225	4.93953953300453	5.23988965872215	4.61238537670738	6.85558378804267	5.55678226294479	4.03837359718283	4.97321216221016
TRINITY_DN123320_c0_g3_i7	setd7	Chr01	51619256	51619256	2.03092465118675	-0.0359796089790901	0.935298684301859	0.985354500089032	2.3631922912161	2.34530371573793	1.47448013423934	1.84603644944109	1.9718563371673	1.41671980858801	2.48727259781993	1.76134708760028	2.11299882874431
TRINITY_DN123323_c0_g4_i2	hgfac	Chr01	15854605	15854605	8.43805804362351	-0.146948392614657	0.639792298514055	0.90276222540101	8.64255183184841	8.42117699341109	8.28192689728205	8.76194492877792	8.21706018213423	7.74918410574902	8.7224009995622	8.41184525511231	8.4825610368584
TRINITY_DN123327_c0_g1_i1	dync1li2	Chr04	60573744	60573744	5.36338147187913	-0.376212065395302	0.226708062220217	0.680270449926599	5.04010323438902	5.10710379118854	5.15921804449678	5.66309342009867	5.40288966360283	4.80850173031591	6.14391295645924	5.52826009762065	4.86110491480724
TRINITY_DN123329_c0_g1_i2	surf2	scaffold_124	381407	381407	6.60886032442329	0.56668053431043	0.0371841132040625	0.337200293639068	6.02815143501498	6.73960939612654	7.08361629330971	6.24411864671538	7.042153796095	6.08452971716222	6.46395019437517	6.71370375487979	6.67493829173183
TRINITY_DN123332_c1_g1_i2	LOC100486481	Chr07	27985883	27985883	3.7172951337092	-0.194937430578057	0.670035948864277	0.91160953581037	3.89963159695318	3.65594801203257	2.69821432963588	3.83297528692278	3.32699392666272	3.62385150666305	4.57562966387062	1.96041074556942	4.28632781178791
TRINITY_DN123335_c1_g1_i3	fmo1	Chr04	97598691	97598691	4.2372395633152	0.711310337003271	0.0943408659864984	0.496312048574987	4.177018226949	3.34936510950999	5.18299409191198	4.75350308730121	4.77581612800637	2.73042125570744	3.58475684770555	3.36273680239759	4.48095335215321
TRINITY_DN123342_c1_g1_i1	fzd10	Chr01	149678661	149678661	5.97157041235621	0.545214467690529	0.0944885733960199	0.496572152389705	6.01216661102249	5.86928368135888	6.80205938347832	5.39516480603127	5.76259633611183	6.30824145784029	5.1783880864811	5.2901254084232	6.3124505495582
TRINITY_DN123343_c0_g2_i1	LOC101735129	Chr05	136628841	136628841	5.9869038039068	0.153278771491843	0.550619283689687	0.870218094458854	5.94302644825243	5.88322967152748	6.26124630016456	5.94962900171612	6.02341561800319	6.02463962308235	5.91832124987318	5.73599845576765	6.08513796616985
TRINITY_DN123348_c3_g1_i1	enpp4	Chr05	143045255	143045255	3.87683398582888	-0.355901621453099	0.261145998519991	0.710361787653098	4.44810751136587	3.79522554850885	3.50953048656801	3.64401706175845	3.77638253835031	4.02632067115291	3.84684074929162	4.01618392798476	3.58466030238655
TRINITY_DN123349_c1_g3_i1	aloxe3	scaffold_440	14897	14897	-0.0351694547207658	-3.08546003086611	0.000570136159779806	0.0293005887197334	0.759954999267256	-1.96998682119904	-1.96998682119904	0.75413685610099	-1.96998682119904	0.709275292585169	-0.274356598652976	0.468651838291498	-0.464057316844147
TRINITY_DN123350_c0_g1_i1	lrrc19	Chr04	75237596	75237596	3.97600360632849	-0.872309060682736	0.0205202577372775	0.261478681468706	3.30612772144098	2.9595457020848	3.75134980444574	4.6384546382429	3.75040792236751	4.71685962958777	4.53093219268522	3.78638513632256	3.12261671406351
TRINITY_DN123352_c3_g1_i8	srsf3	Chr02	67970781	67970781	7.04343058137823	-0.567592750216042	0.0602168538804679	0.417355050279351	6.88491796632481	6.88704448237653	6.51881683650814	7.37482846853064	6.80408381722263	7.87109835928522	6.81097929851058	7.13388745469489	6.56233755973738
TRINITY_DN123360_c0_g2_i1	alas2	Chr08	2277015	2277015	6.34644129594902	-0.561600193365986	0.278117680668171	0.72251238882215	5.00176114331078	4.88945530321977	6.48813106481036	5.99710177302571	6.4955435888359	5.16121179537174	6.49503287321323	7.97971555180731	5.58517275586418
TRINITY_DN123361_c0_g1_i1	ikbkap	Chr01	75561155	75561155	3.98634696436864	0.225571881584057	0.483177819260362	0.841327601438171	4.10649976281985	3.92223310998949	3.9164614546303	3.48916626531579	4.36096745688502	3.45261408632288	3.79377744202615	4.35360179824563	4.19061565030778
TRINITY_DN123364_c2_g1_i1	clcn7	Chr09	8944461	8944461	3.09480238449198	-1.01472450248832	0.0104871300047441	0.184059025102131	2.83966357685797	2.70070789876426	2.2800883327553	3.73298523792006	2.29299294911896	2.69243344336561	3.97154105749084	3.52867869990353	2.51978425300014
TRINITY_DN123366_c0_g2_i2	csnk1e	Chr04	111996824	111996824	4.95850753803609	-0.207121030890712	0.493447668736618	0.849236117661116	4.59270123408789	4.68968390484667	4.42512443062272	4.77879864737677	4.82642266571833	5.49494007436872	4.89320499515371	5.28084865676832	5.28267468947285
TRINITY_DN123367_c1_g1_i4	zc3h7b	Chr04	111450430	111450430	5.21654747411633	-0.106973359384786	0.734672447467351	0.929124211642542	5.25637936700273	5.57923055594683	5.12280273503559	4.5432586510906	5.02365418790626	5.93800781611219	5.09530627888623	5.13402501777714	4.77297663227368
TRINITY_DN123370_c0_g2_i1	parp2	Chr01	131017542	131017542	4.98902698097394	0.490489008243336	0.0912688640678905	0.489892079376525	5.34582859021949	5.40651756444621	5.43149285394135	4.49319653939978	5.07687892283484	4.44714894369487	4.58815008005063	4.69130841118922	4.98752257475157
TRINITY_DN123371_c1_g1_i1	Xetrov90008553m	Chr03	81946359	81946359	5.00787148282637	0.147864719686829	0.590517555600504	0.885242538730559	4.5401621053593	5.1423221184254	5.20638464736731	4.79541926615689	5.13826030822084	5.11169784852621	4.88815099299359	5.26211425969502	4.83759884718719
TRINITY_DN123376_c1_g1_i2	strip1	Chr02	63724646	63724646	4.38402028501775	-0.592601864343512	0.0869416841958185	0.477370689145613	4.43857056372255	3.75027728446942	4.21055218061056	3.56866826902477	3.87584270336919	5.2488872998721	4.7885994987748	4.53621764111966	4.21514553706841
