gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver	A12FL1	A12ML1	A15ML1	A17FL1	A17ML1	A2FL1	A7FL1	A8FL1	A8ML1	average	ward.D
TRINITY_DN124807_c0_g1_i1	LOC101730543	Chr04	54903475	54903475	0.55867648611875	-3.20308810962118	5.91521719101251e-05	0.00573159899070816	1.18187270135854	-1.33203036048505	-1.30864014937219	1.96834621322488	-1.96998682119904	1.32037615680349	0.187236858477419	0.708943742218258	-0.464057316844147	1	1
TRINITY_DN124922_c6_g7_i1	ccrn4l	Chr01	51728403	51728403	4.49937332382972	1.38543328797057	0.000394844065886966	0.0231561806748997	4.39977954528483	4.74419101077377	5.66044951506759	3.31567371232322	4.80134128110477	3.86492160213245	2.28679972120565	4.02732142376234	5.00169243218873	2	2
TRINITY_DN125430_c6_g3_i4	rapgef5-like.2	Chr06	42223055	42223055	3.12571030594468	1.60943504632904	0.000977630024529265	0.0426944342167663	2.71880175914637	3.62308269010234	4.45472538273494	2.97988118273207	3.99123859948853	2.24469496738917	1.37488375622347	1.00776507481977	2.4387817754094	2	2
TRINITY_DN125539_c0_g2_i1	arl13a-like	Chr08	17453577	17453577	2.93883086619087	2.3489013510849	0.000757244457256144	0.0363087007288487	-0.0374930535978807	4.67372456393056	0.91698085752878	0.611249303831659	4.64094208817925	1.32037615680349	2.46028347960985	1.96041074556942	1.75980225464526	2	2
TRINITY_DN125604_c1_g2_i1	grb10	Chr06	68729976	68729976	5.4463067305915	-1.31835892150518	0.000805011211124957	0.037819264070123	5.30442473829377	5.30656734093956	4.30024547475548	6.30632554597688	4.17820545872012	5.88004051282989	4.70196917246017	6.54184610582391	4.17819250908578	1	1
TRINITY_DN125707_c1_g1_i1	tmx2	Chr07	58504699	58504699	4.96667878630494	-1.17471293753139	9.51275824886833e-05	0.00856458448525627	4.92870604000819	4.55677430466337	3.98568897923068	5.43813651160778	3.72395706593305	5.72873201779274	5.25301862374829	5.40558996427247	4.39767603665989	1	1
TRINITY_DN126089_c1_g1_i2	tdrd5	Chr04	91181395	91181395	4.04348205445631	5.72272590411675	5.68932642520471e-07	0.000126005034302986	0.161132868639521	7.023950442224	2.23530768588913	-0.802545000470793	-0.0163232315267185	1.21713530041568	-1.70267618967039	-1.39345938313181	2.928601571911	2	2
TRINITY_DN126104_c3_g4_i3	Xetrov90019654m	Chr08	83730	83730	4.99327512668792	1.42710787902496	0.000549534312741474	0.0287177987478719	5.36609328391815	5.64209423603067	5.33928287606601	3.94149394723542	6.01252910935652	2.65341825549157	3.91799585661529	3.77321402983268	5.35067736294321	2	2
TRINITY_DN126346_c1_g1_i1	LOC101730630	scaffold_36	97865	97865	4.41664725031874	-2.74092031190332	0.000195585077912908	0.0146720354414989	5.48204453495895	2.76237334107819	1.39527620805779	0.884139130696658	2.21915903175013	2.57207237785517	6.08550119855922	5.60460379021018	2.80476976405861	1	1
TRINITY_DN126356_c1_g3_i1	tmem178.2	Chr04	7766390	7766390	0.672647401513109	-3.56615965155122	0.000205264640058715	0.0150185642274647	-0.542226923191781	-1.96998682119904	-1.96998682119904	0.274410681732716	-1.96998682119904	1.82052928433632	2.12436827018325	0.914869183538028	-0.181954926018619	1	1
TRINITY_DN126367_c3_g1_i1	prph	Chr02	133413302	133413302	1.73535809228589	1.87540756344983	0.000868697060046003	0.0395193943998087	0.161132868639521	1.41600981125325	2.18909241768196	1.56508448589717	3.42876809232364	1.21713530041568	0.0491571611355257	0.331613651080732	2.21382059768128	2	2
TRINITY_DN126472_c1_g2_i1	c15orf26	Chr03	98729607	98729607	1.09683718318272	-5.88815067053671	4.96813987355517e-08	1.59357369323483e-05	1.71168805392711	-1.96998682119904	-1.96998682119904	1.78075966877174	-1.96998682119904	3.15032419054612	0.313247709506495	0.593794825238969	-1.27991963959801	1	1
TRINITY_DN126492_c5_g1_i3	lgals3	Chr08	84391789	84391789	5.47601740574361	-1.57171396379484	0.000207710811678713	0.0150185642274647	4.41930542663217	3.48358017576066	4.86065255679236	5.95333673087115	4.89915210657198	5.94610195148339	5.89331534772476	6.78269420650596	3.94877598711964	1	1
TRINITY_DN126719_c0_g1_i3	col21a1	Chr05	88497470	88497470	3.9432183363555	5.67995089593605	1.38833645421651e-08	6.11192179944778e-06	0.335692556491299	1.07083620228096	-0.236097628503825	0.0710200819010854	5.22569722768988	0.160384424997437	-0.468135362354397	-1.39345938313181	6.5718661459033	2	2
TRINITY_DN126754_c2_g1_i1	soat1	Chr04	91256047	91256047	4.87131815890513	-1.45247489024839	8.03903782000103e-05	0.00763052344914792	4.64339406735158	4.45773463288969	3.66956056733082	5.31673967236496	3.80189776017428	4.50308301777341	5.74465929052992	5.94130133396533	3.48731542168548	1	1
TRINITY_DN126826_c2_g1_i1	gjd4	Chr06	13273382	13273382	0.801710317799659	2.77135481606106	0.000159201757322358	0.0129903047948472	-0.267898699296369	1.56187424043697	1.02616665085019	-0.802545000470793	-0.426138133365567	-1.96998682119904	-0.274356598652976	-0.401944053589151	2.77207670346166	2	2
TRINITY_DN126910_c8_g7_i3	ret	Chr07	44663724	44663724	2.12131232732687	3.44708808394007	0.000209891781291165	0.0150185642274647	-1.32527322641811	1.25372159023835	-0.513351659934884	-0.165825345802057	0.30246220588131	-0.0814321234273733	0.859226317763238	-0.180767811743909	4.91450732969052	2	2
TRINITY_DN126931_c1_g2_i7	asic2-like.2	Chr10	8365536	8365536	3.5815365948105	-2.45568577728201	0.000819959889200776	0.0383279743183197	3.59076384339855	1.16517492529773	2.664832203545	4.23748909991229	-1.96998682119904	5.50044697034046	1.61405634430969	3.86298227461316	2.4387817754094	1	1
TRINITY_DN127159_c0_g1_i2	snx14	Chr05	87437720	87437720	6.03634747003948	-0.869971834124476	0.00118929259584803	0.0491679987847926	6.24336125316689	5.64618933547988	5.54134021004942	6.41787112688428	5.14824135771217	6.57677055997962	6.26874466931279	6.26203034387158	5.57573193883417	1	1
TRINITY_DN127187_c0_g3_i1	sfrp2	Chr01	45713108	45713108	1.32555836282238	-4.84459837125736	1.41548369628901e-05	0.00177930126255141	-0.542226923191781	-0.891208422425831	-1.30864014937219	1.21585577823519	-1.96998682119904	1.1059330275957	0.251617634399477	3.82519199312095	-1.96998682119904	1	1
TRINITY_DN127333_c1_g1_i5	bhlhe40	Chr04	119695583	119695583	5.98126272611967	-1.51227326634351	0.000926300155406632	0.0407592736599363	6.87964157638866	4.95694690983722	4.06460227099696	5.63566536337362	5.23509323249334	5.61148641177557	5.19485474322597	7.57159780725546	5.30570024187234	1	1
TRINITY_DN127465_c0_g1_i2	LOC100489362	Chr07	94982653	94982653	0.955023452627038	-3.96311381506648	1.9044780066473e-05	0.00227121210485041	2.62100938940173	-1.33203036048505	-1.96998682119904	0.0710200819010854	-1.00071181713948	1.7483073684957	-0.274356598652976	2.0935312480294	-0.81506841917474	1	1
TRINITY_DN127522_c0_g1_i1	sirt6	Chr06	34956913	34956913	4.79531995428384	-1.27528949733174	0.00121688092017564	0.0498653141827038	4.8802133092105	3.73497784989531	3.70283471418042	5.51038827468974	4.59789221582868	6.08085854892097	4.200803282391	4.72590116554487	3.60336519511686	1	1
TRINITY_DN127561_c4_g3_i1	Xetrov90012402m	Chr04	110209451	110209451	7.54852960923149	-6.73970937597317	6.097454046694e-26	1.89061725141159e-22	7.52286516057547	1.33714646619701	1.02616665085019	8.10869137214631	3.05722312921823	9.257775079226	7.74963571763577	8.58200421501055	0.0539048189908695	1	1
TRINITY_DN127649_c0_g1_i1	ccdc176	Chr08	60797297	60797297	4.32412261288362	-2.33999127900264	0.000754353822074132	0.0363087007288487	3.34748342179032	2.30442930589951	2.82451630413042	3.62554557675137	3.21749152395923	3.54077188629725	6.77788870574572	3.07141414891	1.88738614407034	1	1
TRINITY_DN127780_c0_g1_i1	LOC100485722	Chr02	137875105	137875105	2.1336936321364	3.60009651309569	0.000495029782817206	0.0266171505188766	-0.0374930535978807	0.476001259448038	-1.30864014937219	0.0710200819010854	5.15815382912094	-0.0814321234273733	0.313247709506495	-0.401944053589151	-0.81506841917474	2	2
TRINITY_DN127880_c5_g10_i1	slc22a31-like	Chr04	61145578	61145578	4.16262008504889	-1.35113744848873	0.000673918394222638	0.0337031661454784	3.73798041367418	3.4651542687747	3.24167218493104	3.84898672200757	2.72513110037874	5.24232898864413	5.18664490815121	4.29950643218614	3.52704498009449	1	1
TRINITY_DN127960_c0_g3_i11	faxdc2	Chr03	9456018	9456018	6.97587899288398	1.12797622785894	0.000480694605059449	0.0263024777427235	6.9734363694737	6.89050087650019	7.65604068467267	6.37980344253361	7.36886790479843	6.52096671587869	5.77098120046388	5.85016028137015	7.87520721327884	2	2
TRINITY_DN128065_c4_g6_i1	LOC101732178	Chr03	3532839	3532839	5.16116403831965	1.10102558271825	0.000229719958835666	0.0159466795305176	5.04639567050894	5.63386899938662	5.96814871465141	4.35427103342402	5.57555036473217	4.05654160297006	4.95008804833097	4.15466735158352	5.44183755282601	2	2
TRINITY_DN128124_c11_g2_i3	olfm4	Chr08	58013003	58013003	6.00984327951868	-5.21212410300467	5.1104836085455e-20	9.50754370533805e-17	5.08358460940352	2.34530371573793	1.02616665085019	5.88509444631106	1.9718563371673	7.34623127317408	7.71401975388746	6.63398004879974	1.09356853804934	1	1
TRINITY_DN128273_c2_g2_i2	shpk	Chr02	31907654	31907654	6.71203706886571	1.05561364303188	0.00115652318781239	0.0486786366200491	6.7564754396112	7.41446900586242	6.81922954150273	6.46018154641098	6.8009237808958	5.83280239849947	5.41111986289476	5.89341018176996	7.59818076915029	2	2
TRINITY_DN128335_c3_g2_i1	mycl	Chr02	86787902	86787902	3.04831607395775	-1.8979615532844	9.35360544162889e-06	0.00131829148209139	3.28499664757387	1.33714646619701	1.31147010581047	3.89598166602301	1.43308516743114	3.79494210123262	3.04564319965798	3.78638513632256	2.55864145672031	1	1
TRINITY_DN128409_c3_g1_i1	aox1	Chr09	46331829	46331829	2.65164712401394	-4.48902715976495	1.09950121763408e-05	0.00148225511977278	0.335692556491299	-0.554028002821494	-0.513351659934884	4.71907061102284	-0.426138133365567	4.59860438249714	0.251617634399477	0.468651838291498	-0.464057316844147	1	1
TRINITY_DN128520_c0_g1_i4	smoc1	Chr08	87218453	87218453	3.00083936187482	1.50383475158103	0.00092893635948253	0.0407592736599363	2.86836068283398	4.34132370136268	3.26413769436012	2.65507798022724	2.92413702342329	1.95495539298599	1.05232327208708	1.76134708760028	3.58466030238655	2	2
TRINITY_DN128547_c9_g1_i2	fbxo21	Chr01	156265776	156265776	1.88213349333332	1.72281876306951	0.000341732975804165	0.0211920009395356	-0.0374930535978807	2.73187006734695	2.55978495064666	1.7123887984042	2.36323146911235	1.21713530041568	1.12286319399214	0.180179098540431	2.59647948015913	2	2
TRINITY_DN128592_c11_g1_i1	ntrk3-like.1	Chr03	100874930	100874930	8.03830503054719	-5.48807596177636	1.34579367848416e-32	6.25928639862982e-29	7.67071339257357	3.65594801203257	2.99538319250769	8.98979322010874	3.32699392666272	8.31962537379303	9.29387673984294	9.37252900649715	3.54650686822288	1	1
TRINITY_DN128775_c0_g1_i1	LOC100494841-like	Chr01	161269104	161269104	0.981538798929565	-2.20133764130554	0.00032998430586409	0.0207399595482957	1.89021055635304	-0.891208422425831	-0.856875483967493	1.78075966877174	-0.0163232315267185	1.21713530041568	1.43156455064462	1.00776507481977	0.256568525542062	1	1
TRINITY_DN128940_c2_g1_i1	LOC496913-like	Chr02	62548925	62548925	3.37732425947235	4.61617078472727	6.26350037420801e-14	6.47367560898699e-11	0.877552699033727	4.32097479221488	2.69821432963588	0.884139130696658	3.99123859948853	-0.372107300556849	-0.103550457113498	-1.39345938313181	5.53246664521902	2	2
TRINITY_DN129181_c0_g4_i14	wdr25	Chr08	75836689	75836689	4.41734977020449	-2.59720555556103	1.34262407578222e-05	0.00175432765881168	4.26598167129025	1.33714646619701	2.52299782850094	3.29244326467625	2.87689946335455	6.45443041140317	3.57220682012241	5.34456709614765	2.928601571911	1	1
TRINITY_DN129331_c1_g1_i1	prph2	Chr05	11491673	11491673	0.271557560910154	-4.89405313547032	0.000320930205430401	0.0203081140878475	2.68693519756183	-1.96998682119904	-1.30864014937219	-1.27126577284036	-1.96998682119904	0.709275292585169	-0.367994945537677	-1.39345938313181	-1.96998682119904	1	1
TRINITY_DN129354_c0_g1_i2	ptgis-like	Chr10	30087612	30087612	1.18107773381291	3.7725867634503	4.93381264727955e-08	1.59357369323483e-05	0.491392708726248	2.26236299196447	2.18909241768196	-1.96998682119904	2.43020855320072	-1.96998682119904	-1.28231117103486	-0.982657981664251	1.88738614407034	2	2
TRINITY_DN129430_c0_g1_i1	dgat2	Chr02	169548535	169548535	6.44480884675906	2.65418854809474	1.0714102347952e-07	3.21492193679514e-05	4.32927955819761	8.21401803763266	7.57074757008467	5.33390766484048	6.56797100228798	5.45011139860393	4.39145335632138	2.56023980498057	6.15969897975829	2	2
TRINITY_DN129489_c0_g1_i5	fgd3-like	scaffold_192	166797	166797	2.808583036358	2.57165510763813	0.000112001256408803	0.00992224463918745	1.57908454319677	2.26236299196447	5.26325381750245	1.40101152126386	2.21915903175013	-0.0814321234273733	0.899968731466394	1.76134708760028	1.82500409082006	2	2
TRINITY_DN129523_c0_g4_i3	grik5-like.1	Chr07	81057966	81057966	2.76306191549271	-6.4136680960054	0.000162145107522049	0.0131154242623487	5.04639567050894	-1.33203036048505	-0.856875483967493	-1.96998682119904	-1.96998682119904	-1.96998682119904	4.56299963742359	-1.39345938313181	-1.96998682119904	1	1
TRINITY_DN129628_c2_g2_i2	greb1l	Chr06	93381104	93381104	4.89388921593874	-1.88365056785919	4.82380247829356e-07	0.000112177526632717	5.57202432538226	3.67210411294319	3.49060205761883	6.14060017944759	3.25492344741437	5.59613736067388	5.10186983744215	4.20458027732946	3.85822931519708	1	1
TRINITY_DN129651_c0_g4_i5	LOC394444	Chr03	134065551	134065551	2.01023112397894	-3.02250726385611	9.37788090017567e-05	0.00856458448525627	2.09834078813986	-0.554028002821494	-0.513351659934884	1.11353014576305	-0.426138133365567	2.34604936742893	0.899968731466394	4.20458027732946	0.86464076186263	1	1
TRINITY_DN129827_c5_g2_i1	cldn4	Chr02	38090824	38090824	4.75213500336734	-3.30557492920447	3.10322940108385e-14	3.60827998611024e-11	4.10649976281985	2.46140650763877	2.52299782850094	5.53038402382602	1.29615627887956	5.82404496664923	5.12353517850716	6.09211583217414	2.30805439581999	1	1
TRINITY_DN129847_c0_g1_i5	LOC100495698-like	Chr03	85321777	85321777	6.15978659652986	0.982310107305211	0.000434776982760607	0.0245108817796313	5.87748121932021	6.58607194099443	6.07684185113275	5.79291778665524	6.99868307204444	5.39204275677916	5.59915232606032	5.49655433909752	6.68375364525802	2	2
TRINITY_DN129859_c0_g13_i1	cldn1	Chr05	99769722	99769722	0.473244503817071	-5.1420941494924	1.00999399200747e-06	0.000204209333007721	1.27054629730475	-1.96998682119904	-1.30864014937219	1.21585577823519	-1.96998682119904	2.13567837994011	-0.103550457113498	0.468651838291498	-1.96998682119904	1	1
TRINITY_DN129860_c0_g3_i1	amdhd1	Chr03	47684352	47684352	8.42597842092172	1.25199120464748	0.000170654750050455	0.0135677819228148	8.44058888845674	8.90749148509686	9.10393596748985	7.61144765047304	8.79844463710468	7.19311999681433	7.20670833819164	7.83984761101447	9.11379133862496	2	2
TRINITY_DN129937_c0_g1_i1	flvcr2	Chr08	61249794	61249794	8.0158860996269	-1.84040206634976	0.000699952811361017	0.0342682160593694	6.73520990607426	6.93804053721981	7.52497002595703	7.3803475578396	5.99604374974721	9.72102819390302	9.06179625533482	7.9746900745307	5.78273184267241	1	1
TRINITY_DN130034_c2_g7_i4	cryl1	Chr02	155835560	155835560	7.58774755984192	1.20860182567383	0.0011884121453019	0.0491679987847926	7.17497514241059	8.12071542222787	8.17038464288589	7.76911778622952	8.36775351566877	5.63671075653135	6.24522054813168	6.90999914129189	7.82528979149329	2	2
TRINITY_DN130045_c0_g4_i1	soat2	Chr02	144642070	144642070	4.40597770657881	2.06460969819181	3.29301588590811e-05	0.00356181788031596	4.18844332558319	5.7062605608486	5.75865232860549	2.18566230186669	2.96987681507186	2.57207237785517	2.62731098152699	3.29061912302382	4.99462490008266	2	2
TRINITY_DN130050_c8_g5_i3	LOC100496633-like	Chr01	177562673	177562673	3.43603892127936	1.47006134584251	6.89510785209365e-06	0.00101806814666945	2.86836068283398	3.94900047594092	4.16352387380183	2.72615237743501	3.89967211493893	2.65341825549157	2.65137400129107	2.17590957042211	4.21514553706841	2	2
TRINITY_DN130177_c4_g1_i1	fibcd1	Chr08	5904689	5904689	1.51619536604875	3.47092159331916	9.02757833364112e-10	5.59830224396865e-07	-0.88126326648513	2.82151069301936	1.93280044624902	-0.165825345802057	2.72513110037874	-1.96998682119904	0.0491571611355257	-0.401944053589151	2.47985144165466	2	2
TRINITY_DN130196_c2_g2_i1	p2rx4	Chr01	153862618	153862618	4.96121250461192	-0.943629422586375	0.000510475243518634	0.0272898891678755	5.43005413017774	4.53926545953933	4.38468736896769	5.18418141377404	4.11853543461227	5.34384402540967	5.41463900852982	5.1184861532558	4.3869200702791	1	1
TRINITY_DN130203_c0_g1_i1	rsph6a	Chr08	49896185	49896185	1.01577107920845	-2.14375268466092	0.000840623616843609	0.0388077074852094	0.631914067735426	0.146624243890726	0.196519551089152	2.1343245005242	-1.96998682119904	1.88930745161126	1.12286319399214	1.53035189550424	-0.464057316844147	1	1
TRINITY_DN130203_c1_g4_i1	steap2	Chr06	20830635	20830635	4.27318591366989	-3.89254250681286	0.000395810871566227	0.0231561806748997	2.3631922912161	1.69433571966036	-0.513351659934884	0.452638327117513	2.1413416794759	7.20834236464968	2.0895661615222	2.70598567152946	0.592406835786311	1	1
TRINITY_DN130227_c9_g1_i1	zbtb16	Chr07	73537772	73537772	3.16594711470542	-1.56804847257431	0.000683752831094131	0.0340121328066182	2.68693519756183	2.70070789876426	1.87558745371835	4.13674084684331	1.77977633844877	4.11514813986621	3.99052962617464	2.46515702179474	1.94718223164623	1	1
TRINITY_DN130246_c2_g6_i3	garnl3	scaffold_19	6272	6272	1.02031072774321	-3.29256656900097	0.000226385420411402	0.0158333622606531	-0.88126326648513	-0.891208422425831	-0.856875483967493	1.90848710070686	-1.00071181713948	3.09315767554155	1.08802431730077	0.331613651080732	-0.81506841917474	1	1
TRINITY_DN130260_c5_g1_i2	ttll13	Chr03	98276660	98276660	2.26088293788652e-05	-6.29401209298716	8.53448921743664e-07	0.000184622834187432	-0.267898699296369	-1.96998682119904	-1.96998682119904	-0.165825345802057	-1.96998682119904	0.709275292585169	0.899968731466394	1.09503949590471	-1.96998682119904	1	1
TRINITY_DN130386_c0_g1_i2	iqca1	Chr09	54795655	54795655	0.20912146397553	-3.39766592620658	0.000274797965702237	0.0182583619783015	-0.88126326648513	-1.33203036048505	-1.96998682119904	0.274410681732716	-1.96998682119904	0.853954555013953	0.774118277639857	1.65046774745159	-0.81506841917474	1	1
TRINITY_DN130673_c6_g1_i1	foxj1	Chr10	36498914	36498914	0.282665350991079	-6.70160008059426	2.38090216894585e-08	9.22797998980596e-06	0.491392708726248	-1.96998682119904	-1.96998682119904	1.00338903984415	-1.96998682119904	1.50703038871864	0.939592089819085	0.468651838291498	-1.96998682119904	1	1
TRINITY_DN130699_c6_g2_i2	LOC100487674-like	Chr01	96530150	96530150	7.08941335003057	1.28770250418513	8.9874223155716e-05	0.00836010023794471	7.17066118162408	7.89584355623045	7.41632924182518	6.37151373587611	7.66145818964144	5.87580948481624	5.60840126743852	6.34893350309559	7.6361446721162	2	2
TRINITY_DN130953_c3_g3_i1	bdh2-like	Chr01	64083090	64083090	6.97991200642439	1.24435050421098	0.000281569221530052	0.0185755808416492	6.7156017711225	7.42284775726981	7.43377558905565	6.52639461754184	7.56230129030376	6.80084509956642	5.18664490815121	5.59340661499308	7.71351178644536	2	2
TRINITY_DN131144_c0_g5_i1	LOC101734295	Chr09	54163500	54163500	7.53209993848407	1.63196139668654	3.73080705496622e-05	0.00389932216014559	6.94677380502362	8.07207975973387	7.90328856368551	7.19076924252353	8.48855646294786	4.7073669336708	6.82625369774296	6.13650709070065	8.31961514909082	2	2
TRINITY_DN131199_c3_g10_i1	Xetrov90007307m	Chr03	14435253	14435253	3.06663258687237	1.45002626157802	0.000517418263626779	0.0275029982186074	2.44167260655866	3.76541617327322	2.52299782850094	2.54143603255307	3.52383333220353	2.61331857325621	1.81915969431403	1.86430955716261	4.36516453409111	2	2
TRINITY_DN131401_c5_g1_i3	ccs	Chr04	36764847	36764847	5.65706810885837	0.983736259698186	0.0003588587516527	0.021819843037761	5.58936592947571	5.96090377332597	6.4371402293362	5.22769461783011	6.04494524488732	5.03787906722829	4.90075295575573	4.81856802459007	5.97812816121801	2	2
TRINITY_DN131703_c8_g1_i2	tgfbr3	Chr04	94592917	94592917	3.02048080406266	1.38124335742883	0.000692726882480463	0.0340938913271601	2.51610307575386	4.06366332049222	4.02568511295399	2.1343245005242	3.42876809232364	2.39417569162576	2.40474162814158	1.86430955716261	2.39650862198343	2	2
TRINITY_DN131753_c0_g4_i1	ccnb3	Chr08	18281290	18281290	1.97292694520982	-3.96190316253611	0.000209870405009372	0.0150185642274647	-0.88126326648513	-0.280914233114961	-0.856875483967493	0.75413685610099	-1.96998682119904	3.86492160213245	-0.468135362354397	3.93571684814181	-0.181954926018619	1	1
TRINITY_DN131896_c3_g1_i2	tst	Chr04	112891642	112891642	7.66095698979418	1.1989376572264	0.000250909750338265	0.0170362226105587	7.04902321698124	8.08420460415355	8.15543987304035	7.49034769286521	8.21587428575499	7.32776413120382	6.80629828636135	5.86265026309068	8.34553927399204	2	2
TRINITY_DN132031_c1_g3_i1	LOC100489101	Chr02	62314647	62314647	0.460315688655582	-6.97294485713074	2.55398228076183e-08	9.5028572702586e-06	1.18187270135854	-1.96998682119904	-1.96998682119904	1.48537918256481	-1.96998682119904	1.95495539298599	-0.0251770996974133	0.593794825238969	-1.96998682119904	1	1
TRINITY_DN132067_c0_g1_i6	mgc108213	Chr08	69847865	69847865	5.62829610541049	1.06631843191896	0.000216677165729409	0.0153857327909539	4.83731000235574	5.97399552429082	6.18676357528109	4.48297222839529	6.48770377294473	5.4271636450702	5.2050517713894	5.16964445411803	5.74110839451056	2	2
TRINITY_DN132116_c2_g6_i3	cpped1	Chr09	28992863	28992863	3.43762236072523	1.25948434016035	0.000876134028436351	0.0395193943998087	3.46488042876816	3.79522554850885	4.13942206291142	3.14461035215802	3.87584270336919	1.82052928433632	2.317201372296	2.52923664741192	4.14026803335522	2	2
TRINITY_DN132129_c0_g1_i2	stau2	Chr06	106370717	106370717	6.26016349230609	1.44042708460789	5.85167410926497e-05	0.00572971290151397	6.25699033245141	6.62394022808137	6.98562708326873	5.71643306128418	6.85677173004211	4.35288324262554	4.60056277212175	5.48043627660122	7.03153709488588	2	2
TRINITY_DN132137_c3_g3_i1	cyp27a1-like.2	Chr09	77293187	77293187	7.05976191626992	1.59524171289481	5.71892301000771e-06	0.000886623697318195	6.92303287469728	7.9793659258455	7.50742189920518	5.95333673087115	7.67532963066335	4.85222839981135	6.27262833246907	5.96466364332413	7.71780990495334	2	2
TRINITY_DN132176_c6_g1_i1	tle2	Chr01	102359248	102359248	6.4949355704676	1.49688111173145	2.24168282406209e-06	0.000401002569796645	5.63182931974743	6.40216996349722	7.62708327413546	5.17150414811116	7.32334257522602	5.64170313078566	6.18467530062172	5.36665845811964	6.91096214916426	2	2
TRINITY_DN132180_c9_g6_i1	gif	Chr07	59567845	59567845	6.46022020772483	-1.40867664155408	0.00023828665923503	0.016418833364476	6.49412207770775	5.5135023766317	4.8458342403007	5.92718026372561	5.83235311842482	6.52367356298878	6.98142996427362	7.89712841473671	5.71554542807634	1	1
TRINITY_DN132253_c2_g15_i1	LOC733726	Chr08	56893245	56893245	0.584756510383038	3.91372589601413	0.00110607480988043	0.0474379062034294	-0.267898699296369	0.861354839488422	-1.30864014937219	-1.27126577284036	-1.96998682119904	-1.96998682119904	-1.96998682119904	-1.39345938313181	3.19839217754493	2	2
TRINITY_DN132254_c0_g1_i1	dnah7	Chr09	46409992	46409992	2.63363010574703	-3.97586053238456	1.0579936872616e-05	0.00146887422073245	1.35408383153051	-0.891208422425831	0.372257163016695	3.71562511517238	-0.0163232315267185	1.41671980858801	0.429130929811864	5.00475919529522	-0.464057316844147	1	1
TRINITY_DN132736_c0_g1_i2	LOC100489670	Chr02	46267913	46267913	6.46543021688542	-1.45726474924196	9.09483355864685e-07	0.000188000315027851	6.90583264349051	5.43992602615064	5.52747778899872	7.55277906916624	5.32583357060017	6.78739288270215	6.69131845103672	6.5515217031197	5.64507665539794	1	1
TRINITY_DN132918_c0_g3_i1	LOC100496417	Chr02	103330730	103330730	1.02599213543487	-7.68499686715716	1.17817095493468e-07	3.42479569462574e-05	0.986282981903848	-1.96998682119904	-1.96998682119904	1.00338903984415	-1.96998682119904	3.51923230563647	-0.692040751821876	0.815577486283183	-1.96998682119904	1	1
TRINITY_DN133121_c3_g5_i1	echdc2	Chr04	86875102	86875102	6.20520747073784	0.933216872765487	0.00114684418333754	0.0484906572427536	6.23787336499941	6.61142758352507	6.82301753914518	5.78044861317217	6.32123549976796	5.31288106274359	5.32210504776266	5.73260016430389	6.78143810360272	2	2
TRINITY_DN133407_c1_g3_i7	Xetrov90015733m	Chr06	20899105	20899105	0.603621758238554	4.4720537680561	3.32019608600981e-09	1.71580355511463e-06	-0.88126326648513	1.49078470352419	2.23530768588913	-1.96998682119904	1.55813701194805	-1.96998682119904	-1.70267618967039	-0.982657981664251	0.983640694796408	2	2
TRINITY_DN133435_c0_g5_i1	cyp7b1	Chr06	103350361	103350361	3.51161726257374	2.4049544412641	1.08554228839783e-05	0.00148225511977278	2.3631922912161	3.90866085575104	4.44492572705825	3.26883262738215	4.76288217608756	0.160384424997437	1.90172511182819	0.0109644583006645	4.2629884569913	2	2
TRINITY_DN133528_c0_g1_i3	ppp1r13l	Chr08	49615703	49615703	4.66101176842433	-1.48627570650394	1.66109899974814e-05	0.00203309774942858	4.83003374860161	3.50177371420229	3.88781273840117	5.09971507883612	3.39563474381847	4.21230796541995	5.31459013795778	5.77946289778749	3.82673861270148	1	1
TRINITY_DN133594_c0_g2_i3	tinagl1-like	Chr02	83556229	83556229	7.62084055943354	-1.44726328041311	0.00029641773807554	0.0190157089626115	7.67173132858218	7.03336142095482	6.01857193064231	8.23819251459633	7.02058215823814	7.42363166607124	7.30952488284858	9.05713872185033	6.26036521138413	1	1
TRINITY_DN133788_c2_g1_i1	dscr6	Chr02	8624662	8624662	1.69376486509458	-2.99918053297651	0.00108623243013598	0.0469959723959297	-0.542226923191781	-0.891208422425831	0.670176898812541	1.96834621322488	-1.00071181713948	4.01096944605294	2.07184513471748	-0.180767811743909	-0.464057316844147	1	1
TRINITY_DN133894_c0_g1_i1	dnah6	Chr01	90628976	90628976	1.06065474743088	-3.32340046307898	1.40378872191806e-05	0.00177930126255141	1.27054629730475	-0.554028002821494	-1.96998682119904	1.90848710070686	-1.96998682119904	0.367427877211375	1.58935734736697	2.46515702179474	-0.181954926018619	1	1
TRINITY_DN133911_c4_g9_i1	sox18	scaffold_7992	1151	1151	5.01377441371495	0.966705329003248	0.000283575192632532	0.0185761721258296	4.40957551937181	5.34234292910661	5.7144707490923	4.2970613885875	5.29920565415834	4.66875893760037	4.69619737459057	4.43112191453956	5.48282154400454	2	2
