gid	gname	chr	start	end	logCPM	logFC.MT.FO	PV.MT.FO	FDR.MT.FO
TRINITY_DN32641_c0_g2_i1	kcnq4	Chr02	83795372	83795372	2.36394526498976	1.82304904467616	0.000302946550035904	0.000885936207703665
TRINITY_DN109203_c0_g1_i1	smap2-like	Chr02	83872790	83872790	3.15213726438335	1.08770253947983	0.00938305781599076	0.0195419004815241
TRINITY_DN134964_c0_g4_i1	rlf	Chr02	85330557	85330557	3.72548678323535	-1.14241520509994	0.00132100834567251	0.00335986319680576
TRINITY_DN124847_c0_g1_i1	rbbp4	Chr02	86187083	86187083	2.66331056324414	-1.2067553045471	0.00823193246367678	0.0174001262096908
TRINITY_DN69217_c0_g2_i1	lypla2	Chr02	86618203	86618203	5.52773261068083	2.04634932591916	6.10643691119938e-13	7.35414792545605e-12
TRINITY_DN119209_c1_g2_i1	cap1	Chr02	86708138	86708138	6.78075681172357	-4.49011436668259	3.80234070077986e-52	5.07467950135661e-50
TRINITY_DN14256_c0_g1_i1	hpcal4	Chr02	86873608	86873608	0.294102520506873	2.69140631249013	3.00342812740413e-06	1.26957282318239e-05
TRINITY_DN120919_c0_g1_i2	dhx40	Chr02	87110132	87110132	2.13788920764336	2.56746426492301	2.34395772662171e-08	1.41517997981378e-07
TRINITY_DN83852_c0_g1_i1	tbx2	Chr02	88156566	88156566	1.33203919240053	-2.1084453712068	0.000692235134183903	0.00187359941085686
TRINITY_DN103565_c0_g4_i1	Xetrov90005534m	Chr02	89414165	89414165	4.26546163964961	-4.03404722130927	1.32339689224995e-23	4.5554394984809e-22
TRINITY_DN122315_c2_g2_i3	mmp28	Chr02	89599642	89599642	4.63226445299261	-4.3534712991034	6.63305150406271e-21	1.78724322816669e-19
TRINITY_DN129928_c3_g2_i2	dtx2	Chr02	90305202	90305202	5.71238837476845	-2.72580859288219	9.57859361889529e-22	2.74971903862174e-20
TRINITY_DN109944_c0_g1_i1	polr2j	Chr02	90835233	90835233	5.31275536004882	-1.70816386109947	5.73188185528828e-05	0.000193195994242193
TRINITY_DN134149_c1_g8_i3	LOC100485113	Chr02	90896895	90896895	3.61726454682532	-1.2578048155716	0.00305163042866536	0.00714887185824275
TRINITY_DN115522_c0_g1_i1	rai2	Chr02	91268195	91268195	1.09996908455923	-7.63563848876678	1.71744854867862e-10	1.47351920217833e-09
TRINITY_DN103260_c0_g1_i1	rnmtl1	Chr02	92666816	92666816	-0.0327750438451045	-3.36579425726699	8.29823161603177e-07	3.90720532166447e-06
TRINITY_DN131045_c0_g4_i1	glod4	Chr02	92675320	92675320	2.1750361968107	1.59928479157421	0.0046305502611325	0.0103973256650498
TRINITY_DN126372_c7_g1_i1	sbds	Chr02	94363061	94363061	3.25823294050426	4.55410913544096	4.31518665811827e-21	1.17941544804282e-19
TRINITY_DN127525_c2_g1_i6	gtf2i	Chr02	96700940	96700940	3.79616848044648	1.59836423475978	0.0113039504215631	0.0230201953837358
TRINITY_DN131738_c0_g7_i11	gtf2ird1-like	Chr02	96932929	96932929	4.50090043120187	2.18945550853478	4.1326537589143e-09	2.86585913357466e-08
TRINITY_DN132917_c2_g2_i1	eif4h	Chr02	97147152	97147152	0.629649182349873	2.0156655303872	0.0100564431096146	0.0207632653960832
TRINITY_DN135369_c4_g2_i2	alcam	Chr02	99369683	99369683	4.27620962301521	-3.03744167793749	8.27244980151892e-15	1.22673066517391e-13
TRINITY_DN125122_c0_g1_i3	omg	Chr02	101107275	101107275	5.59083446220211	-1.68081193900405	4.21429073166113e-09	2.91803832154036e-08
TRINITY_DN130516_c2_g3_i1	Xetrov90005752m	Chr02	101923783	101923783	3.08173058097093	-6.49088183128446	2.87327453176565e-25	1.12092087801634e-23
TRINITY_DN132758_c1_g2_i4	edar	Chr02	105608691	105608691	2.30803804958359	1.70161472573452	0.00511002963985369	0.0113488805411387
TRINITY_DN119782_c3_g1_i1	st6gal2	Chr02	106243300	106243300	3.55712195948375	4.41415442908528	4.71090827690891e-12	5.01925063938446e-11
TRINITY_DN123088_c0_g1_i20	pdcl3	Chr02	106708785	106708785	9.24654223470192	1.02453751222262	0.00371879050290454	0.00853409407158068
TRINITY_DN130066_c0_g1_i1	slc9a2	Chr02	107255361	107255361	6.03135892630277	-3.01243427790786	1.64872152324891e-16	2.97682931990401e-15
TRINITY_DN132446_c1_g7_i1	lonrf2	Chr02	108751944	108751944	4.45505118558838	2.79468980044759	1.57520073657844e-13	2.04025148752515e-12
TRINITY_DN134834_c0_g6_i6	inpp4a	Chr02	109509373	109509373	0.988902786667645	1.91874561429763	0.000297743006165229	0.000872171850430349
TRINITY_DN128755_c0_g3_i1	chst7	Chr02	111324143	111324143	4.74019006435794	-1.03191005266397	0.00166650269959918	0.00415206600548607
TRINITY_DN126620_c1_g6_i4	slc9a7	Chr02	111345677	111345677	3.4454084535856	3.37374935877166	3.06145870378604e-11	2.94445074361252e-10
TRINITY_DN127748_c2_g1_i4	LOC100486952-like	Chr02	111504662	111504662	5.70519338135143	-1.03442352481592	0.000118102364072789	0.000374976648980131
TRINITY_DN124263_c0_g1_i1	f7	Chr02	112533853	112533853	7.85564360228137	-8.05323159632153	4.7571213227871e-88	1.9046846110289e-85
TRINITY_DN117550_c0_g1_i1	tubgcp3	Chr02	112820947	112820947	0.815075052878939	5.33214556575414	4.30641204931252e-10	3.47405216646908e-09
TRINITY_DN111190_c0_g1_i2	rab20	Chr02	113621696	113621696	4.19827073838352	-2.16561411948485	8.13685169419535e-10	6.30557654889393e-09
TRINITY_DN132544_c0_g2_i1	abhd13	Chr02	114355231	114355231	6.9611016573058	-1.54385749524785	3.71571251621289e-09	2.59644798055758e-08
TRINITY_DN129170_c3_g6_i2	LOC100498575	Chr02	116006105	116006105	3.11133130424539	-1.78571832820694	1.95555093026902e-05	7.17748204094557e-05
TRINITY_DN96567_c0_g1_i1	tex30	Chr02	116037560	116037560	4.14572864965899	-8.54380257152926	1.12790942382883e-30	5.97242433193078e-29
TRINITY_DN133347_c4_g2_i1	kdelc1	Chr02	116048432	116048432	8.13103375235528	-1.35599749811264	9.80050706342264e-09	6.36004971634621e-08
TRINITY_DN136100_c2_g1_i1	LOC100485374-like	Chr02	116144403	116144403	4.6801490204655	2.18423567732183	6.54304741471438e-07	3.13182525374605e-06
TRINITY_DN128253_c0_g2_i1	nalcn	Chr02	116835071	116835071	5.19109199554529	1.84154140933061	1.12241220207894e-05	4.30082123503114e-05
TRINITY_DN126827_c0_g1_i1	tm9sf2	Chr02	117592886	117592886	6.78223999296003	-1.79590745024056	5.2951149586277e-14	7.22325843310229e-13
TRINITY_DN98840_c0_g1_i1	slc15a1	Chr02	117931085	117931085	3.91800038640196	2.70440751751258	2.42152053746224e-11	2.36372719016096e-10
TRINITY_DN129566_c4_g7_i1	uggt2	Chr02	118770833	118770833	6.10081654835479	-1.03281611716402	5.57544929893964e-05	0.000188312718514726
TRINITY_DN121176_c0_g1_i3	abcc4	Chr02	119015899	119015899	2.18206813223981	-1.81854114292629	0.000197824347915924	0.000602367881005633
TRINITY_DN125566_c0_g1_i2	slitrk1	Chr02	121178556	121178556	5.3163237207486	-1.77326058129099	2.81955699075862e-09	2.00836234841115e-08
TRINITY_DN70496_c1_g1_i1	rnf219-like	Chr02	122246529	122246529	2.43023119223836	3.54867525625917	2.59652513669396e-09	1.86053050768068e-08
TRINITY_DN131389_c1_g1_i1	LOC100488759	Chr02	122275654	122275654	1.80261842294228	1.75687605253722	0.00167525597467585	0.00417205279943827
TRINITY_DN128227_c3_g2_i4	irg1-like.1	Chr02	122971357	122971357	0.626755737094199	-1.36898249509029	0.0133563671265663	0.0266800009245073
TRINITY_DN123402_c0_g1_i1	pibf1	Chr02	123845841	123845841	7.14676947424268	-1.05015750967674	1.29038962464746e-05	4.88622399430968e-05
TRINITY_DN128063_c0_g1_i2	LOC100485833	Chr02	129088980	129088980	4.01586729916046	-3.31049386800113	1.79178050857413e-15	2.89193880952467e-14
TRINITY_DN124286_c0_g1_i1	dgkh-like	Chr02	129470118	129470118	5.29180931247988	-2.08256180474745	6.7472515193929e-13	8.08324273887584e-12
TRINITY_DN117257_c0_g3_i2	siah3	Chr02	130899696	130899696	5.11200743282718	-2.25234677746701	9.42699082648198e-12	9.63901364883386e-11
TRINITY_DN97526_c0_g2_i2	zc3h13	Chr02	131018375	131018375	1.64811945477407	-9.61071881600507	9.0534511720283e-08	4.96319631631107e-07
TRINITY_DN122094_c3_g1_i1	lpar6	Chr02	131695144	131695144	6.75559446215258	-1.90423063095764	3.49043519559822e-14	4.87805952443004e-13
TRINITY_DN122165_c7_g2_i1	rcbtb2	Chr02	131746577	131746577	1.47835167039516	-2.69189129033383	1.1141713327931e-07	6.02407442715093e-07
TRINITY_DN112188_c0_g3_i1	acvrl1	Chr02	131803931	131803931	1.13121850530484	1.99037110100009	0.00071988732097673	0.00194015923941083
TRINITY_DN129527_c5_g2_i1	grasp	Chr02	131908097	131908097	3.37715927389939	1.35096968195267	0.000452199702195759	0.00127235872315517
TRINITY_DN130569_c0_g2_i1	LOC100492277-like	Chr02	133431396	133431396	0.846124126403625	2.89533826422299	2.38312992497477e-08	1.43541280411122e-07
TRINITY_DN120602_c1_g2_i1	dnajc22	Chr02	133611751	133611751	3.38959025263733	1.64450589018991	3.93456510183654e-05	0.000137111993822131
TRINITY_DN132537_c1_g1_i2	nabp2	Chr02	134183476	134183476	0.404584049026612	2.04412694487245	0.00271202553952285	0.00643119772059336
TRINITY_DN124588_c5_g1_i3	rnf41	Chr02	134192681	134192681	1.78135642063112	1.98615966783006	0.00105455817913608	0.00274582165022746
TRINITY_DN134583_c2_g2_i1	zc3h10	Chr02	134369885	134369885	0.957534952272756	1.47828602501136	0.00651618030048566	0.0141079847090109
TRINITY_DN126504_c5_g2_i2	sarnp	Chr02	134920020	134920020	4.31760199782251	-1.79429381643868	4.96428241481179e-08	2.8480355271703e-07
TRINITY_DN129757_c0_g1_i1	ormdl2	Chr02	134958507	134958507	6.33964641948141	-1.3135977150529	1.10557193445119e-07	5.98324939246976e-07
TRINITY_DN123932_c1_g1_i1	rbms2	Chr02	135392168	135392168	2.03434652531838	1.11102565250594	0.0240892789948209	0.0448531879921516
TRINITY_DN134189_c0_g2_i3	prim1	Chr02	135574574	135574574	4.15810526791458	1.63230472282167	8.22307029935971e-06	3.21843440871184e-05
TRINITY_DN123087_c0_g1_i1	LOC100498373	Chr02	135735316	135735316	1.54242005893463	1.12078743814074	0.0123453812069625	0.0249002465669729
TRINITY_DN132731_c2_g1_i3	ddit3	Chr02	137354122	137354122	4.56027627304666	1.38237533792207	4.39615298997059e-05	0.000151691871087253
TRINITY_DN123204_c4_g1_i3	LOC100496997-like	Chr02	138250630	138250630	5.96286408998078	1.73353622631837	1.19729636737171e-09	9.03013467852535e-09
TRINITY_DN114915_c0_g1_i3	LOC100497154	Chr02	138395702	138395702	6.46836107418239	3.0253924146879	1.88595128030763e-18	4.05666165119518e-17
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	1.72312481511354	-4.93980009666041	8.00322969640547e-07	3.77765683829091e-06
TRINITY_DN125147_c0_g1_i3	cyp27b1	Chr02	138612992	138612992	4.53038542122388	-1.57270895798387	2.48688205129241e-07	1.27397580638823e-06
TRINITY_DN108126_c0_g2_i2	slc11a2	Chr02	138877851	138877851	4.21845777541012	2.06248650246498	4.30969714131494e-09	2.97777499724764e-08
TRINITY_DN86564_c0_g2_i1	slc4a8	Chr02	139513088	139513088	0.162056842305362	-1.95345879609121	0.000234538885326491	0.000702354866936251
TRINITY_DN128225_c1_g1_i1	gcg.2	Chr02	139567073	139567073	4.83115123189202	-3.88297856632884	1.93553160297078e-29	9.62368240588218e-28
TRINITY_DN127278_c0_g2_i2	mettl7a-like.1	Chr02	139992449	139992449	2.76717711144537	1.74051184553163	0.00045636699962116	0.00128266104253129
TRINITY_DN99991_c0_g1_i2	larp4	Chr02	140195215	140195215	0.604973120123588	2.68617383574535	1.46722479001028e-06	6.57729407928002e-06
TRINITY_DN131583_c4_g1_i1	senp1-like	Chr02	140277955	140277955	2.93252846130328	-7.30092713551466	2.49661095944553e-08	1.49735673984099e-07
TRINITY_DN133352_c2_g1_i3	hdac7	Chr02	140971574	140971574	6.17285457469775	-1.46629328739265	3.63862341523667e-08	2.12652147458467e-07
TRINITY_DN120556_c0_g1_i2	rapgef3	Chr02	141190253	141190253	6.2445801843877	-1.21257144484917	8.07459200163971e-05	0.000263971262944308
TRINITY_DN131154_c3_g9_i2	pde1b	Chr02	141495142	141495142	2.69183700304268	4.32678452808605	1.86082587436697e-07	9.74702045095319e-07
TRINITY_DN136540_c6_g1_i3	znf385a	Chr02	142160932	142160932	2.31379069897535	1.87273070670505	2.62834225833322e-05	9.42848585659866e-05
TRINITY_DN136108_c0_g1_i1	nfe2	Chr02	142407017	142407017	4.09058224295661	-3.12782363989966	2.60960598438776e-08	1.55947702999993e-07
TRINITY_DN125385_c0_g1_i4	aaas	Chr02	144278949	144278949	4.05144171110897	1.77955020445136	2.71560662588214e-07	1.38030232552076e-06
TRINITY_DN131648_c1_g2_i1	espl1-like	Chr02	144316234	144316234	1.84769587648799	3.22987468503055	5.21169632667406e-09	3.54202899247634e-08
TRINITY_DN131627_c0_g4_i1	mfsd5	Chr02	144349691	144349691	0.411135347114839	-1.28226100482039	0.0250118708319197	0.0463629723949051
TRINITY_DN113177_c0_g1_i2	znf740	Chr02	144604290	144604290	3.64196784901683	-1.15338957540697	0.00114740825249289	0.00296458181120714
TRINITY_DN118551_c2_g2_i2	csad	Chr02	144623933	144623933	2.84528444767511	4.71654259319998	3.02426636132491e-15	4.74689180867655e-14
TRINITY_DN65335_c0_g1_i1	krt18	Chr02	144913853	144913853	1.63413535143602	-9.59774540345467	1.15159787194853e-09	8.71700385857688e-09
TRINITY_DN131468_c1_g2_i1	krt80	Chr02	145364548	145364548	2.34372309336041	1.14517412484023	0.0121429958629069	0.0245462756052491
TRINITY_DN92825_c0_g3_i1	asic1-like.2	Chr02	145882854	145882854	0.849739115902159	-7.34567554192893	4.52521265640559e-15	6.97328853777774e-14
TRINITY_DN124664_c0_g1_i1	LOC100492173-like	Chr02	146182041	146182041	3.43553275313067	4.65057529306053	3.85067588010728e-18	8.04763048862714e-17
TRINITY_DN115324_c0_g1_i4	Xetrov90006580m	Chr02	146295807	146295807	3.73936226647426	1.27105265802238	0.00876582193075632	0.0184008083244776
TRINITY_DN134932_c0_g1_i3	LOC101732487	Chr02	147038977	147038977	6.42834640699475	-1.0198388921361	0.000180832680005173	0.000554550312157761
TRINITY_DN103900_c0_g2_i1	wdfy2	Chr02	147090182	147090182	1.25465248309232	-4.92149886020653	5.3088132818059e-10	4.23036790214296e-09
TRINITY_DN121615_c0_g1_i1	thsd1-like	Chr02	147296554	147296554	6.5222200335812	-2.61318922817987	3.45605833988024e-25	1.33008707306487e-23
TRINITY_DN84260_c0_g1_i1	rfxap	Chr02	148872831	148872831	0.703181454539278	-2.53267362054428	0.00561861445112048	0.0123462371464925
TRINITY_DN104496_c0_g2_i1	medag	Chr02	151131503	151131503	1.5912403635537	-5.14447291915304	5.78341195729607e-17	1.09262440140241e-15
TRINITY_DN127143_c0_g2_i1	slc7a1	Chr02	151564016	151564016	2.92718310722019	-1.55053506436334	0.00434911363383007	0.00982922077156564
TRINITY_DN124970_c0_g1_i4	slc46a3	Chr02	151865444	151865444	5.55769604566493	-1.77244814783442	2.23759188877584e-08	1.3545443524043e-07
TRINITY_DN82646_c1_g1_i1	lnx2	Chr02	152356852	152356852	1.80450133975481	-1.64085733601977	0.00199219734718823	0.00487204541979531
TRINITY_DN134433_c3_g1_i1	sgcg	Chr02	153977868	153977868	3.8357823499483	2.50924655302384	2.67108615684283e-11	2.58631855203509e-10
TRINITY_DN129426_c1_g2_i6	cryl1	Chr02	155835560	155835560	1.30767389445048	1.84069939072412	0.00272866558588644	0.0064679690487225
TRINITY_DN115067_c0_g1_i2	ift88	Chr02	155890031	155890031	0.28236450753193	-1.41570266250089	0.0182969880620317	0.035220467404832
TRINITY_DN132810_c2_g2_i1	krt2l	Chr02	156211261	156211261	0.343777742310665	-6.92247955028191	3.38235939881726e-07	1.69392596444607e-06
TRINITY_DN24113_c0_g2_i1	acat1	Chr02	156866472	156866472	1.46546591051961	-8.13972568768417	5.00623629233429e-09	3.41561508710473e-08
TRINITY_DN134034_c2_g1_i2	alkbh8	Chr02	157076170	157076170	7.07013232548318	-1.69185478937785	1.35095953025937e-13	1.76685377648019e-12
TRINITY_DN112103_c0_g1_i1	gucy1a2	Chr02	157285509	157285509	7.84755144198631	-1.24988094788481	1.02865907210933e-05	3.96153515755639e-05
TRINITY_DN130435_c2_g2_i1	LOC100490019	Chr02	158546933	158546933	3.85537798546666	-8.48947733631167	4.84137616141162e-37	3.46363281365943e-35
TRINITY_DN109401_c0_g1_i1	LOC100127586	Chr02	159177854	159177854	0.281598305160235	-1.8537955410148	0.00385784532020832	0.00882201862703351
TRINITY_DN129692_c1_g1_i2	arhgap42	Chr02	159502011	159502011	3.34599199880325	4.24951159992466	7.12398064298584e-09	4.71529832465844e-08
TRINITY_DN107777_c0_g3_i1	maml2-like	Chr02	161136896	161136896	3.16965170690992	-1.56272543252289	0.000179484188236604	0.000550710963153507
TRINITY_DN133998_c0_g1_i4	sesn3	Chr02	161310692	161310692	1.82906741335186	2.48487820635195	0.000136864558940533	0.000428996424136911
TRINITY_DN109619_c0_g1_i1	fzd4	Chr02	165141665	165141665	3.83713754669093	-1.29913935556902	0.000840180495486157	0.00223236861035769
TRINITY_DN130776_c2_g1_i3	prss23	Chr02	165261915	165261915	6.12285736519272	2.14637075033042	9.42137999701003e-11	8.43195036438286e-10
TRINITY_DN125116_c1_g1_i12	p2ry2	Chr02	167076513	167076513	4.7296297670774	-1.83154067849725	4.7979728891385e-09	3.28629463613202e-08
TRINITY_DN135100_c2_g4_i1	ccdc90b	Chr02	168360326	168360326	5.01136486272264	2.0961446317342	3.73362575392285e-10	3.04208521799455e-09
TRINITY_DN123520_c0_g1_i1	gdpd5	Chr02	169719095	169719095	5.71474750919912	1.47085527214545	7.46145449154438e-09	4.92723710665584e-08
TRINITY_DN116687_c0_g1_i3	svopl	Chr03	1283184	1283184	1.05743237380332	2.32894965661464	0.0207814320469457	0.0393849727765649
TRINITY_DN121904_c1_g2_i5	akr1c2	Chr03	1485007	1485007	6.83540966624238	1.01480063403834	0.000280481668070114	0.000826275026293552
TRINITY_DN126301_c0_g1_i2	Xetrov90007093m	Chr03	2294627	2294627	7.27994638191575	-1.46569837187978	7.21362917521249e-07	3.42621113499895e-06
TRINITY_DN75270_c0_g2_i1	c12orf4	Chr03	2460165	2460165	6.39304791896794	1.21400217904501	6.42564374602555e-05	0.000214834517392023
TRINITY_DN130406_c0_g1_i1	LOC100496642-like	Chr03	2536984	2536984	5.58220934197197	-2.07036308050488	1.29470133736831e-09	9.71643338422217e-09
TRINITY_DN125131_c5_g1_i1	fgf23.1	Chr03	2636733	2636733	5.24798520488005	-1.17212445316985	5.88698202727216e-06	2.36245303018121e-05
TRINITY_DN121204_c8_g3_i4	gtf3c3	Chr03	3499615	3499615	2.24897193459836	-3.01241844700454	6.99084654459489e-10	5.48076605430246e-09
TRINITY_DN122824_c1_g1_i2	LOC100495023	Chr03	5649079	5649079	7.20973969671718	1.18932976916947	0.000280795044488246	0.000827091443638455
TRINITY_DN124233_c1_g2_i1	ik	Chr03	6268637	6268637	3.27361903077609	1.42978424637009	0.000143495696799908	0.000448181030842686
TRINITY_DN136311_c3_g4_i1	lsm11	Chr03	6603556	6603556	0.893981677034816	1.72670325544167	0.00225938524222716	0.00545416649017435
TRINITY_DN129367_c1_g4_i3	clint1	Chr03	6613970	6613970	2.24759825940033	2.08966442495901	9.01696998990606e-05	0.000291769869714499
TRINITY_DN133121_c3_g2_i1	arsi	Chr03	7675087	7675087	4.5244673333832	1.28630479037222	0.000125985175760406	0.000397681007082156
TRINITY_DN131607_c1_g3_i1	LOC100492822-like	Chr03	8837038	8837038	3.97165952150565	6.70963348879988	2.47839226817994e-40	2.11051747553741e-38
TRINITY_DN131616_c1_g1_i4	mgst2	Chr03	9552236	9552236	0.658808551215332	3.43497016176637	1.06861858184712e-05	4.10849280237786e-05
TRINITY_DN121758_c0_g1_i1	mrpl22	Chr03	10915763	10915763	1.71619418780438	3.96486150522933	2.99800086151001e-10	2.47004966286576e-09
TRINITY_DN130512_c3_g3_i1	gemin5-like	Chr03	10940905	10940905	4.46031244116328	1.75699287459718	1.47484340222156e-07	7.8422358167522e-07
TRINITY_DN125988_c0_g3_i1	uhrf1bp1l	Chr03	11820351	11820351	3.15633030573491	-1.48031324728091	0.000302463785705917	0.00088486457087302
TRINITY_DN199500_c0_g1_i1	LOC100487630	Chr03	12456429	12456429	4.49714856159469	-2.43858976530423	4.08855343868062e-12	4.39721802910316e-11
TRINITY_DN136720_c11_g2_i1	slu7	Chr03	14200431	14200431	1.72875550469216	1.82641214544035	0.00185941445406799	0.00458564476666735
TRINITY_DN129149_c1_g4_i4	Xetrov90007307m	Chr03	14435253	14435253	0.512764442849039	-1.40723856726819	0.0185080193464264	0.0355607019299665
TRINITY_DN120454_c1_g2_i1	pitx1	Chr03	16907498	16907498	3.7093672216073	-1.80021016093937	0.000976119582238287	0.00255704787716278
TRINITY_DN113447_c0_g1_i1	camlg-like	Chr03	17159051	17159051	7.16029094114369	-1.966899698314	7.47925940492396e-16	1.25693415419127e-14
TRINITY_DN31207_c0_g1_i1	nme5	Chr03	22271480	22271480	3.35833417612501	-7.87533946451892	1.30196657472143e-08	8.24687237532405e-08
TRINITY_DN140119_c0_g1_i1	hnrnph1	Chr03	22507704	22507704	0.108795248212151	-7.95030678444816	3.90782853965258e-08	2.27453361213851e-07
TRINITY_DN129879_c3_g1_i1	LOC100498003	Chr03	22984987	22984987	2.88103993505293	-2.19425484426541	1.26328775270315e-06	5.73403999446923e-06
TRINITY_DN124535_c0_g1_i1	slc22a5	Chr03	27219925	27219925	2.08723233112842	1.58223195751584	0.000685824638337811	0.00185735017160858
TRINITY_DN134360_c3_g1_i1	Xetrov90007542m	Chr03	27463505	27463505	4.42656054106332	-2.55076164780209	1.88340334588932e-11	1.86073727964874e-10
TRINITY_DN122920_c5_g1_i6	LOC100125081	Chr03	28579692	28579692	1.52598367614694	1.36836352872149	0.0128033360752041	0.0257125779574365
TRINITY_DN119440_c0_g1_i2	pou4f3	Chr03	30477346	30477346	4.42942161334676	-1.90957684847811	1.26311895558572e-08	8.01860940316473e-08
TRINITY_DN122358_c1_g3_i1	adrb2	Chr03	31198186	31198186	5.81800456725724	-1.94962538645424	2.60450951953009e-10	2.16381930304753e-09
TRINITY_DN133144_c0_g1_i1	afap1l1	Chr03	31665700	31665700	0.61964260376691	-1.67279397274494	0.00495695502039123	0.0110465411068615
TRINITY_DN125056_c1_g1_i1	il17b	Chr03	31777972	31777972	1.57034134235942	2.14432305289397	1.73421570482491e-05	6.42400110623503e-05
TRINITY_DN68190_c0_g1_i1	dusp1	Chr03	32247850	32247850	6.86334332891271	-1.83694996461643	5.85730837181202e-11	5.39231511341242e-10
TRINITY_DN125205_c0_g1_i1	drd1	Chr03	32643827	32643827	1.49480343735935	4.06729342982254	2.46359596846493e-12	2.73863551837831e-11
TRINITY_DN153555_c0_g1_i1	hmp19	Chr03	33482644	33482644	2.52312420186708	1.66125170129378	0.000664736276499456	0.00180549622924209
TRINITY_DN129988_c0_g1_i3	nkx2-5	Chr03	33912953	33912953	1.90825394488482	3.04398151656814	1.8804715783999e-07	9.84314733078958e-07
TRINITY_DN123800_c0_g1_i1	bnip1	Chr03	33951927	33951927	0.76662858133144	3.78320811525703	1.12732131153588e-08	7.22486014374383e-08
TRINITY_DN128858_c0_g1_i1	arhgef37	Chr03	34320607	34320607	7.16545206310195	-2.6669746912483	9.37616676914601e-23	2.94742256205854e-21
TRINITY_DN130473_c0_g1_i1	LOC496670	Chr03	35140799	35140799	4.78106976993603	1.07304329130273	0.000309675979328237	0.000903134114996369
TRINITY_DN129656_c5_g3_i1	Xetrov90007681m	Chr03	35375972	35375972	11.0391821434442	1.79481049850443	2.65364358571043e-09	1.89728865642492e-08
TRINITY_DN129085_c1_g2_i1	cplx2	Chr03	35803435	35803435	3.5200384053614	1.02931520769023	0.0151723864195059	0.0298751273413213
TRINITY_DN128424_c0_g1_i2	thoc3-like	Chr03	35920184	35920184	3.47485204414511	-11.4885544959765	8.81555741716112e-38	6.57479252857683e-36
TRINITY_DN134929_c0_g5_i1	nop16	Chr03	36009520	36009520	8.65636764542439	1.82339555095974	6.46592898634081e-09	4.31983112781821e-08
TRINITY_DN114219_c0_g2_i1	LOC100493940	Chr03	36262987	36262987	0.77504613600362	-2.31792488701526	7.25774381338554e-05	0.000239809221527559
TRINITY_DN91264_c0_g1_i2	grk6-like	Chr03	36320204	36320204	7.73764270305295	-2.40367865127521	1.58277884095662e-20	4.11414336085559e-19
TRINITY_DN126504_c5_g3_i1	pdlim7	Chr03	36492764	36492764	0.190929716116697	2.47434065077911	0.000155230157220816	0.000481667253309784
TRINITY_DN132403_c1_g2_i1	tspan17	Chr03	37787713	37787713	0.217188394949017	1.62169146943883	0.00179896333619415	0.00445099102977266
TRINITY_DN123962_c3_g1_i1	eif4e-like.1	Chr03	37833720	37833720	0.296806297196845	-4.54115794941322	7.4891892464271e-10	5.85136175905372e-09
TRINITY_DN119304_c0_g1_i2	lman2	Chr03	38152854	38152854	5.05197369361797	1.8860290935027	3.25880295977668e-08	1.91978319948434e-07
TRINITY_DN96229_c0_g1_i1	gas2l3	Chr03	39056789	39056789	6.57491092293685	-2.06791171079948	3.59983119191591e-16	6.2809898671181e-15
TRINITY_DN126563_c3_g1_i1	gnptab	Chr03	39536043	39536043	1.80281718576211	-2.57792584420267	5.62667246743481e-06	2.26675938308557e-05
TRINITY_DN115882_c0_g1_i1	ccdc53	Chr03	39618911	39618911	1.94376884570789	3.46040504926161	2.02948348086102e-07	1.05505403189545e-06
TRINITY_DN118132_c0_g2_i1	nt5dc3	Chr03	39863440	39863440	3.75143711431068	-3.64745610359019	2.93038200501323e-14	4.12059014900875e-13
TRINITY_DN136097_c2_g6_i5	Xetrov90007832m	Chr03	40428457	40428457	5.50820708277763	-2.27864384740877	0.000287914820858918	0.000846206315729842
TRINITY_DN131157_c1_g4_i5	lta4h	Chr03	40900814	40900814	4.97619522173438	-7.52714531293345	4.91733245442471e-58	8.07362311330077e-56
TRINITY_DN128979_c9_g2_i1	Xetrov90007847m	Chr03	41149118	41149118	2.02079479456151	3.82898889270084	5.40884962683304e-10	4.30407134531324e-09
TRINITY_DN130474_c2_g2_i1	tmpo	Chr03	42004637	42004637	4.39310877204706	7.26534058959489	1.34272532458113e-31	7.33102329128959e-30
TRINITY_DN119499_c0_g1_i1	mgat4c	Chr03	44701777	44701777	4.95861305595781	-1.0395059528755	0.00304048679654059	0.00712496043440286
TRINITY_DN130790_c0_g1_i3	dcn	Chr03	46080107	46080107	1.3028876161713	1.65370177623333	0.0173594650640413	0.0336142636765273
TRINITY_DN133252_c0_g1_i2	LOC734122	Chr03	46155370	46155370	1.32099498868607	3.09168812477735	2.35263974121107e-07	1.21073865221169e-06
TRINITY_DN124333_c0_g1_i1	nudt4	Chr03	46649268	46649268	1.69534423039868	-7.10741879993915	3.45184338283968e-23	1.13186738050527e-21
TRINITY_DN132037_c1_g3_i1	vezt	Chr03	47324988	47324988	7.13249452470879	-1.66893675379683	1.49307460246705e-06	6.68398363623049e-06
TRINITY_DN133551_c0_g1_i1	rpl18a	Chr03	47907328	47907328	3.40660157779872	3.80129906274592	3.26250667093491e-13	4.05318057942713e-12
