gid	gname	chr	start	end	logCPM	logFC.XY31.XX31	PV.XY31.XX31	FDR.XY31.XX31	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN112501_c0_g1_i7	dhx32-like	Chr07	16717251	16717251	3.36367837112059	0.0447336740182392	0.875093622317037	0.999969500680547	3.34298724821996	3.01611171269585	3.33659201229576	3.17519696343969	3.48573316284515	3.29362583731597	3.33011956468537	3.3197931529427	3.82764805631296
TRINITY_DN112529_c0_g1_i1	LOC101734619	Chr03	14007403	14007403	4.24478563388074	-0.29756644491761	0.243863411001476	0.999969500680547	4.47400084085819	4.15206395821624	4.38918051954748	4.78974967437668	4.19091272736694	3.70956440888035	4.05073111463759	3.892034985552	4.2874231141765
TRINITY_DN112546_c0_g1_i2	gjb1	Chr08	23152513	23152513	4.4556993131622	0.282087621861258	0.307823792569262	0.999969500680547	3.85060232486964	4.47543441928191	5.06741508441252	4.40584326655151	4.62228432594019	4.38864934806167	4.18439525170414	3.86251562675299	4.80393327673518
TRINITY_DN112551_c0_g1_i2	prepl	Chr05	14827503	14827503	2.86948050821707	-0.0563569957742641	0.861519877567004	0.999969500680547	3.30184743596796	2.66180978655322	3.11806783481721	3.17519696343969	2.41534252899954	2.86353397013369	2.5142848819068	2.75012604892189	2.80588796113047
TRINITY_DN112552_c0_g4_i1	LOC100489603-like	Chr03	131712409	131712409	0.791061824271374	-0.202775921730063	0.717517291987438	0.999969500680547	0.382723318285926	-0.888384895598069	-0.374685615557897	0.382050801925075	1.45869655262845	0.559184498903776	1.00925605897128	1.27375307679762	1.51842139080772
TRINITY_DN112559_c0_g1_i1	ttc25	Chr10	2222634	2222634	3.55912116964788	0.101451871408944	0.722971349543268	0.999969500680547	3.48452695264995	3.33672273489534	3.23146344058714	3.36458943363589	3.37944471806676	4.11232003668352	3.7393089504371	3.3197931529427	3.81231381112601
TRINITY_DN112586_c1_g1_i2	pik3cb	Chr05	124659977	124659977	5.64747021806904	0.259669392300721	0.206966598428682	0.999969500680547	5.40214203850306	5.71097096401837	5.81896121417073	5.45965860682471	5.25003532279181	5.51294454551612	5.81532767360432	5.92841100647384	5.77818182207496
TRINITY_DN112596_c0_g1_i1	foxp3	Chr08	7696245	7696245	0.323080660097297	-0.0108743257148956	0.984750285783208	0.999969500680547	-0.647963819686752	-0.586307072371803	-0.578088352763673	-0.32857285346527	0.890246801922417	1.32381439841827	0.757970649841827	0.449418128535329	0.0887064336435102
TRINITY_DN112607_c0_g1_i1	abhd3	Chr06	93492112	93492112	4.22107035578995	-0.0606393349709009	0.830422888742838	0.999969500680547	4.06248058575232	4.85056494065402	4.40307911887201	4.47323801407986	4.38195003769491	3.71985190997177	4.05771676442948	3.78071039712032	3.86528541342865
TRINITY_DN112610_c0_g1_i2	rnf144b	Chr06	48092168	48092168	2.84662265952977	0.141952446127832	0.656403853238469	0.999969500680547	2.8854712405782	2.97052034160007	3.3073287669708	2.9804810154927	2.36051840768793	2.74765189212855	2.77385150272772	2.89323880628845	2.49617278060292
TRINITY_DN112613_c0_g1_i1	txnl1	Chr01	189343310	189343310	6.99870877174901	0.0934250201925439	0.680215295417388	0.999969500680547	7.10497471297065	7.21505506773088	7.46878961824212	7.13639878024422	6.78477589499681	6.85763689495544	6.7094998420034	6.5914553009805	6.90361515049549
TRINITY_DN112614_c0_g1_i1	jak3	Chr01	99208866	99208866	1.16771929273797	-0.576785727133217	0.24392830557851	0.999969500680547	1.17292702801392	0.944346014623363	0.836328420924696	0.751330834519411	2.49385986983718	0.254076468426479	0.453488572602996	0.938662769236282	1.35870446751735
TRINITY_DN112632_c0_g2_i1	MGC147117	Chr04	51790242	51790242	7.78427264273883	-0.0404636922380866	0.855735540265964	0.999969500680547	7.93224547919982	7.32895310356752	7.49741376242403	7.94099398278708	7.48289324844658	7.95624785137772	7.82453671841803	7.82036761791075	8.09073761117881
TRINITY_DN112665_c0_g1_i1	fitm1	Chr01	127250815	127250815	6.23337839009248	0.142546610787177	0.539686547864927	0.999969500680547	5.91082021334451	6.31282321382962	5.66309512668031	5.85978432350848	6.5072598183442	6.37534573580799	6.2344692919382	6.39583466343045	6.57037566234897
TRINITY_DN112672_c0_g3_i1	eps8l2-like	Chr04	35594777	35594777	6.67909795266426	0.217607267807958	0.423635315839364	0.999969500680547	6.80104870353224	6.12921631868012	6.91229113870782	6.15227319249576	5.84671844561925	6.61879516197889	7.08262164066865	6.97384067540946	7.04315889204742
TRINITY_DN112678_c0_g1_i2	emc4	Chr01	130581002	130581002	5.26076811798215	-0.083368153059294	0.684525162926056	0.999969500680547	5.27327808866125	5.12217971838391	5.07177230679604	5.45132615144862	5.27618966940594	5.35029918961787	5.2158900989757	5.05260303879931	5.47154716037718
TRINITY_DN112684_c0_g1_i1	tmem52b	Chr07	10516983	10516983	0.150094569868891	0.543765800024545	0.466468570734848	0.999969500680547	-1.5026091628421	-1.27093374523192	-1.9205159509125	-0.881270219125675	0.329704368047654	1.025145161605	0.453488572602996	1.41601324251293	-0.539239878030863
TRINITY_DN112693_c0_g2_i1	rtkn2	Chr07	9730514	9730514	2.65273986147749	-0.0798115754830195	0.803545681985003	0.999969500680547	2.68674381401117	2.13025361230497	2.66664784166687	2.58297337528228	2.49385986983718	2.7068595019006	2.96432497453882	2.76083276935259	2.74257963156967
TRINITY_DN112708_c0_g1_i1	ctgfl	Chr08	52884217	52884217	1.64364291185267	0.397824189631205	0.409049580650167	0.999969500680547	1.76373029738991	2.57307945502494	2.1113877935735	1.94018143114147	0.210762385877437	0.885903446518243	1.22319737050366	1.5454960479078	1.17907881446378
TRINITY_DN112713_c0_g1_i3	afmid	Chr10	18357026	18357026	3.74937381476895	0.227781902840338	0.428172725087327	0.999969500680547	3.85060232486964	3.52195202235422	3.60058074434596	3.21511677967756	3.57271653390541	4.37569508689139	3.74797261099356	3.43791509874952	4.06610994308611
TRINITY_DN112734_c0_g2_i8	mast2	Chr04	81977484	81977484	4.17821895483374	0.0272213015072526	0.929770204299739	0.999969500680547	4.2253533342845	4.80583521480639	4.3028539328086	4.60678223686889	4.20654030845111	3.71985190997177	3.36432903988054	3.62534088562172	4.17202361835814
TRINITY_DN112751_c0_g1_i1	atp6v1g2	Chr08	53732027	53732027	4.59702361913796	-0.360844666398397	0.184232989671025	0.999969500680547	4.90330212752923	4.90913308909311	4.50325804025087	4.94024225625254	5.01732308926239	4.11232003668352	4.1257736297689	3.85254007439765	4.53169648111628
TRINITY_DN112753_c0_g1_i1	mrps18c	Chr01	121827523	121827523	4.88781567338582	-0.158770722593749	0.506716087554776	0.999969500680547	5.15889755876951	4.97121482973076	5.09764285252997	5.25944743848558	4.69609955410305	4.79602833301596	4.69060219063079	4.36874302598408	4.74861573999245
TRINITY_DN112759_c0_g4_i2	MGC147475	Chr07	109716727	109716727	5.99224185072392	-0.120778963979675	0.546752716513873	0.999969500680547	6.1284125605996	6.15109356159066	5.73628627607157	6.15996369792959	6.14520173064913	6.01497654345301	5.76499768625616	5.83397511481454	5.91368064637375
TRINITY_DN112796_c0_g1_i1	il17b	Chr03	31777972	31777972	4.36278236677629	-0.264814411901362	0.367498035458066	0.999969500680547	3.74201206420624	3.46555390712472	4.06131270040471	4.61426572287956	4.59285691694219	4.29542741945043	4.84394251138096	4.31527039501652	4.76861636889745
TRINITY_DN112797_c0_g1_i1	LOC100487425-like	Chr04	41273085	41273085	1.66538065793539	-0.789152528812747	0.064146481483744	0.999969500680547	2.21160474770539	1.67020001072973	0.464469202756077	1.43140010412143	2.41534252899954	1.42788156414563	1.91936591830995	0.600111222501563	1.79294975507912
TRINITY_DN112800_c0_g1_i2	mpp5	Chr08	98729250	98729250	4.05894086356246	0.227176246847984	0.34608326277538	0.999969500680547	3.67914480566557	4.07875825346193	4.2267466011832	3.81779109131735	3.88584789863939	4.09661607430496	4.25902662710719	4.30433385582403	4.04658458367828
TRINITY_DN112810_c0_g1_i1	mrpl10	Chr10	4514910	4514910	6.01800197800127	-0.0718497970957249	0.729764200284451	0.999969500680547	6.08461343252656	5.90673456949099	6.37723650911072	6.19532042499303	5.91251329580779	6.03777042982845	6.02232168867633	5.7068587123112	5.80747937331769
TRINITY_DN112819_c0_g1_i1	ggct	Chr06	72883850	72883850	3.44702226924952	-0.388171574295015	0.290979868460415	0.999969500680547	3.66839533570999	3.78816104109268	3.8441761013572	4.19245547759838	3.2646983756669	3.23744900662404	3.28320731877566	2.17718864793684	2.62463049394988
TRINITY_DN112841_c0_g1_i1	rbm27	Chr03	30400683	30400683	1.1693423797971	0.134957585748244	0.777695758576561	0.999969500680547	1.28975421544337	0.990758798522498	1.4320531932082	0.0700573832558095	0.439582761880766	0.363107616651276	1.82425694921024	1.59420145996797	1.35870446751735
TRINITY_DN112845_c0_g1_i1	mrpl55-like	Chr06	2091676	2091676	4.92794313947373	0.136997190247282	0.685531084143826	0.999969500680547	5.19304924578169	5.29627229001599	5.74449735457926	5.18602052904443	4.78205201305202	4.55876187036928	3.91114146329622	4.02677006115749	4.69945168688152
TRINITY_DN112847_c0_g1_i1	dnali1	Chr02	58958061	58958061	3.47001015718645	0.29290978207073	0.311410008598951	0.999969500680547	3.14009164990812	3.2439646674709	3.5515066498932	3.43389292731919	2.85282372983833	3.93822881155832	3.64968459015282	3.43122811991618	3.70015249034668
TRINITY_DN112849_c0_g1_i1	slc35e1	Chr01	100115756	100115756	1.73689402407497	0.433264103445208	0.24256840861094	0.999969500680547	1.63713921468355	1.7533168844373	1.76903682583276	1.62163473810269	1.40552571194725	2.24798310379088	1.27206874016763	1.77407684518723	1.9128234565805
TRINITY_DN112859_c0_g2_i1	LOC100496156	Chr03	82151485	82151485	2.81331359482716	-0.547439150066307	0.153069815893609	0.999969500680547	1.95277829842048	1.7533168844373	2.90017529480209	3.53197954948468	3.14003077787598	2.78732251757592	3.30685411455139	2.86374432231011	2.1508723066122
TRINITY_DN112876_c0_g1_i1	LOC100486803	scaffold_79	163252	163252	5.08784159757855	-0.0616242053870038	0.806081193834398	0.999969500680547	5.20797208279881	4.78951816118719	4.4573720428406	4.65111172613341	5.32711750787083	5.37002918842415	5.20649187186111	5.01731932996867	5.4419608852437
TRINITY_DN112889_c0_g1_i1	mtmr1	Chr08	36860445	36860445	5.61030098531357	-0.0280708565434159	0.900563787273254	0.999969500680547	5.55294059922622	5.98476999239727	5.86989073365926	5.83437763489534	5.69433750921014	5.33029562183562	5.3865008346855	5.40118877630071	5.24188361631413
TRINITY_DN112907_c0_g2_i1	tyw1	Chr02	94372374	94372374	5.48495426042455	-0.0131469009870281	0.960003901429463	0.999969500680547	5.65175307011867	5.7005366017466	6.13642187685812	5.73147025776309	5.15658308996406	5.0857663108768	5.35848771361926	5.19953283587445	4.91218573897053
TRINITY_DN112910_c0_g1_i2	kcng3-like.1	Chr05	13219503	13219503	2.08698928570742	0.0165202571421829	0.970290968269069	0.999969500680547	2.5053515405688	2.49472666831572	2.27147976782168	1.94018143114147	1.90425728234392	0.731773049063294	1.85666162408428	1.33235094489714	2.74257963156967
TRINITY_DN112911_c0_g1_i2	mrpl52-like	Chr01	127865240	127865240	5.55371628994444	0.0116186334665763	0.954412686283712	0.999969500680547	5.67610469305336	5.42226762872704	5.83699177081333	5.57152536621415	5.46992834672444	5.50701652539623	5.45952688488843	5.29285775621021	5.67598958050395
TRINITY_DN112933_c0_g2_i1	Xetrov90001975m	Chr01	100592693	100592693	2.90893943786016	0.505068889783674	0.0951143781571038	0.999969500680547	2.48098581630198	3.18530515553743	3.06660160219419	2.70012947483939	2.66198288836906	2.97079610700347	2.59333145661105	2.87364296679646	3.374404069415
TRINITY_DN112943_c0_g1_i2	edem1	Chr04	119733444	119733444	6.51240189491002	0.223916881836241	0.303534587778625	0.999969500680547	6.46450294692299	6.69214612274219	6.75726199984634	6.65863578132494	6.26944195586808	6.59384253043279	6.08007057971249	6.10370157847949	6.7898077382346
TRINITY_DN112953_c0_g1_i2	snrnp25	Chr09	36964606	36964606	3.32069861740056	0.157462722963306	0.657506986159033	0.999969500680547	2.99276905586913	2.54224707768076	2.57139299946178	2.85975216700268	3.33747703505498	3.84731358197474	3.60269417502141	3.8773508052461	3.50413314563335
TRINITY_DN112986_c0_g1_i1	ndufs4-like	Chr01	179478784	179478784	7.74222142545063	-0.218666283177952	0.295468116982889	0.999969500680547	7.70457441265344	7.578224155863	7.53419055419702	7.77313973999097	8.17881056843176	7.79166568156331	7.72712127750911	7.40770025555868	7.84728417270495
TRINITY_DN113022_c0_g5_i1	LOC100158546	Chr07	95740090	95740090	6.47065270547717	-0.0251582890006919	0.900957318655039	0.999969500680547	6.57654520101858	6.68951039932199	6.66222199717421	6.65137951755203	6.33489502500379	6.28123140995881	6.34994377381873	6.30090654483482	6.30190013060772
TRINITY_DN113040_c0_g2_i2	LOC100490277	scaffold_51	1653383	1653383	2.21830982672249	-1.02640443431234	0.0686190180422373	0.999969500680547	2.57607284062585	1.4880552393469	-0.196448653883679	3.38222990752471	3.05626232998957	1.21165280175592	0.453488572602996	2.71752072010227	1.85413128784337
TRINITY_DN113047_c0_g1_i1	vcpkmt	Chr08	73496503	73496503	4.24637610527371	-0.0286294517585229	0.900937523309887	0.999969500680547	4.11883943325252	4.20715700807629	4.02582124979728	4.1207077767641	4.35415644162481	4.26764746819967	4.42488960602332	4.22536480513353	4.41472360010454
TRINITY_DN113064_c0_g1_i1	wfdc1-like	Chr04	64850846	64850846	5.61037987134342	-0.0555745565167113	0.83719636226319	0.999969500680547	5.70794703145593	6.25695135119245	5.73078614535299	6.03728516938156	5.44049366490979	5.43078480191952	5.26198424797147	4.93226093434023	5.2041956501789
TRINITY_DN113079_c0_g1_i1	edf1	Chr08	369259	369259	7.35083451469938	-0.128194311640058	0.564530891129586	0.999969500680547	7.58105760874802	7.53140259572821	7.55612590369312	7.6852738284607	7.27904824802366	7.1150821600868	7.05321357632904	6.94008844384902	7.22207186925994
TRINITY_DN113102_c0_g1_i3	nmb	Chr03	81064920	81064920	1.23154302926377	-0.589879049740015	0.147985796885371	0.999969500680547	1.91689871234666	1.16277982523213	0.751958674151765	1.6798527805182	1.35032001409186	0.810895585755661	1.00925605897128	1.21267400786519	0.798196091045768
TRINITY_DN113124_c0_g1_i3	gpn2	Chr02	51968314	51968314	5.73882786804809	0.160187359101168	0.4326840167951	0.999969500680547	5.61583657504209	6.03269572553724	6.02399288638639	5.75196904684114	5.6971058743461	5.6510561315057	5.51641235164265	5.55058087835657	5.71155314250596
TRINITY_DN113129_c0_g2_i2	ogg1-like	Chr04	127876318	127876318	2.68225480038505	0.0360292749370285	0.910226537975176	0.999969500680547	2.74928786300151	2.41187292396011	2.75600107036646	2.58297337528228	2.94886441509805	2.93592069474376	2.29535193010281	2.67286802044991	2.67636519296853
TRINITY_DN113145_c0_g1_i1	LOC101731986	scaffold_476	10883	10883	5.64874020740422	0.0406451209092354	0.83707337219327	0.999969500680547	5.72360846852949	5.60306729097167	5.77688216608534	5.62436559737593	5.66635770363366	5.7371366941262	5.47787125927099	5.37355166022771	5.80360723836703
TRINITY_DN113152_c0_g1_i1	sstr4	Chr05	20521310	20521310	2.99155663454268	-0.099943315221753	0.7489334710874	0.999969500680547	3.30184743596796	3.20512451961096	2.86043160475843	3.02607893350235	3.18805234213077	2.55425462868112	2.57397212751459	2.76083276935259	3.23184653341139
TRINITY_DN113153_c0_g1_i2	zfat	Chr06	126159347	126159347	4.94335620744549	-0.297470553441799	0.294185604398893	0.999969500680547	5.33914837865376	5.23974296631006	4.95868760952059	5.29713209373756	5.33068733290439	4.29542741945043	4.11911060957676	4.8393484231454	4.49374962837167
TRINITY_DN113194_c0_g1_i2	g0s2	Chr02	46452006	46452006	4.45328846114033	0.102027515600505	0.8117980549003	0.999969500680547	4.37830116567122	3.68608271700813	4.63864578563773	5.47206774440436	2.46815931706734	4.23215297320045	3.78211617153086	4.46026639951336	5.10700122146831
TRINITY_DN113202_c0_g1_i1	lpl	Chr01	77718946	77718946	4.26578773634879	0.0422047196899679	0.885576912654286	0.999969500680547	4.029258619708	4.08411971055456	4.03477630235227	3.76497996545127	4.00681265944276	4.50623889127827	4.88379595974594	4.76949532701794	3.80458513250796
TRINITY_DN113204_c0_g2_i1	wnt4	Chr07	68744600	68744600	2.37848063530885	0.110067117345676	0.755069684377405	0.999969500680547	2.52931257664523	2.52658021703588	2.91964396466611	2.35182958458828	2.24419407226045	2.16005502460085	2.11957280327015	1.87608045566128	2.45726708895771
TRINITY_DN113212_c0_g2_i2	peli1	Chr08	84062677	84062677	5.18272204930775	-0.0654092684784552	0.777060805673409	0.999969500680547	5.12391778587552	4.99986416661151	4.82052732011012	4.97553437848243	5.62042972064388	5.42765013067647	5.06111674317728	5.0061138282503	5.41175513928509
TRINITY_DN113217_c0_g1_i1	pdcd2	Chr05	40123203	40123203	3.37216562772902	0.0748159240813412	0.798744526206181	0.999969500680547	3.45980391792018	3.72091752909532	3.56393255407854	3.72406295720764	3.07340965549528	3.25169961610775	2.94937820683523	3.15911320157589	3.24332678621585
TRINITY_DN113218_c0_g1_i1	rerg	scaffold_266	149553	149553	2.58763615867673	-0.612290226953578	0.0719952535172488	0.999969500680547	2.72873964932412	2.2108870782727	2.1113877935735	2.70012947483939	3.37944471806676	2.78732251757592	2.63128778240204	2.25498307486383	1.99661391281789
TRINITY_DN113230_c0_g1_i1	zmym2	Chr02	155665333	155665333	3.77218170952394	0.140105736636325	0.640346073502782	0.999969500680547	3.27375434734493	3.60635018854787	3.65966522291309	3.32864789924125	3.92415951676808	3.60244131515162	4.06466875205166	4.4895278744734	3.53248367658406
TRINITY_DN113238_c0_g1_i1	bub3	Chr07	11772245	11772245	5.53769875474978	0.215368341511326	0.351005266578513	0.999969500680547	5.41827210560715	5.9262695994386	5.88729964366356	5.79540845493361	5.02174668853583	5.50404335592677	5.31833242931313	5.19953283587445	5.50292874495154
TRINITY_DN113248_c0_g1_i1	abhd11	Chr02	38156974	38156974	2.58688806233825	0.335508419667066	0.324830111173804	0.999969500680547	2.70789453491688	3.038378255118	2.99499317322572	2.52062303229796	2.30352832475405	2.57706874981898	1.94972481971621	2.4395640147149	2.43741359185761
TRINITY_DN113250_c1_g3_i2	rassf4	Chr07	38154873	38154873	2.06224168678758	-0.179591637875998	0.637364931222576	0.999969500680547	2.45620149875557	2.04484528515842	2.1113877935735	2.61316632683079	1.82547996955143	1.70143442595423	1.49430276589736	2.22436683026228	1.76135768810522
TRINITY_DN113251_c0_g1_i2	scnn1b	Chr09	16795207	16795207	3.26932746781835	1.56786726504231	0.000355417260053451	0.187038333103129	1.80357370616918	2.86234566450406	3.99861766901411	1.5609682332468	1.45869655262845	4.03203287712453	3.22233693198257	4.3188975618216	3.02125487334585
TRINITY_DN113259_c0_g1_i1	txndc17	Chr02	44657438	44657438	5.7474215939102	-0.243204616731562	0.23217348192766	0.999969500680547	5.81903444236614	5.52833793024041	5.58294202896235	5.6280668649708	6.08517875844885	5.76968543770735	5.93586539368829	5.41141770880641	5.84186871926918
TRINITY_DN113262_c0_g5_i1	twist1	Chr06	43552014	43552014	4.1047332398693	0.231888672037827	0.405693771805923	0.999969500680547	3.62457815267415	4.29300405373456	4.15463871379833	3.75146949442022	4.68498629808895	4.31591688034685	3.49358977038107	4.12119645737874	4.11066700144284
TRINITY_DN113267_c0_g1_i2	sst	Chr05	100766207	100766207	6.3865684076269	-0.0580983980346654	0.767497742513394	0.999969500680547	6.17282382759856	6.49190549326537	6.3964702905585	6.33094386628714	6.47374942952091	6.36555075014081	6.6518080187076	6.2448088547768	6.29226072101237
TRINITY_DN113273_c0_g1_i1	samd13	Chr04	29765143	29765143	4.3482906103895	0.0193310806480157	0.937044085615265	0.999969500680547	4.32454112168525	4.3564121712982	4.10448335999587	3.97718514273311	4.59879061440747	4.74657179724431	4.37542527832264	4.09181669406084	4.38911309544105
TRINITY_DN113277_c0_g1_i2	LOC101730599	Chr03	112813926	112813926	4.09813763967598	-0.244727584416545	0.30178230720732	0.999969500680547	4.24718945033023	3.80773775864747	4.21103120261689	3.95378026136031	4.38881557193636	3.94701299852114	4.28306978954996	4.07475566377673	3.85783608369954
TRINITY_DN113283_c0_g1_i1	LOC100489375	Chr08	85530571	85530571	1.88713141984756	-0.22208684144071	0.573402617711012	0.999969500680547	2.24092201687335	2.23036044245136	1.68051250251714	1.89173870236885	2.38819087537334	1.78219225380916	1.27206874016763	1.33235094489714	1.79294975507912
TRINITY_DN113286_c0_g1_i2	LOC100489483-like	scaffold_319	36568	36568	1.47813505411128	-0.617691139140564	0.169582983747821	0.999969500680547	1.95277829842048	1.977298088428	0.751958674151765	1.94018143114147	2.15035009636544	1.025145161605	0.757970649841827	1.11591493111523	0.667948700409087
TRINITY_DN113301_c1_g1_i1	Xetrov90005045m	Chr02	63411130	63411130	7.26050810419901	0.80108779977061	0.00512404523741847	0.662195092057346	7.02401896232591	7.26606897519481	7.15440062744537	7.07535322294248	6.91651413731574	7.95679160015631	5.60491536060848	7.63092897961164	7.66028190890987
TRINITY_DN113309_c0_g1_i1	LOC100489565	Chr10	30462628	30462628	1.58481640984492	-0.265372353193642	0.500713018696891	0.999969500680547	1.88010399950579	1.90643230942797	1.37678038650094	1.94018143114147	1.69860981432161	0.810895585755661	1.31933868971613	1.66430876585488	1.31585093484862
TRINITY_DN113314_c0_g3_i1	hnf4b	Chr04	64411141	64411141	3.95169439132275	-0.16654364010957	0.629552171849153	0.999969500680547	4.620616343374	3.17529242702619	4.28044031140869	3.90579965027733	3.66610005053407	3.99862372751053	3.76514539628124	2.85377729158784	4.45970710538645
TRINITY_DN113317_c0_g1_i1	Xetrov90001375m	Chr01	76819348	76819348	1.51914614299324	0.550038929784826	0.156167399246245	0.999969500680547	1.23252285911839	1.3164575490906	1.81134199047291	1.13107193236917	1.40552571194725	2.03380484319986	1.00925605897128	1.77407684518723	1.59210406157276
TRINITY_DN113321_c0_g1_i1	Xetrov90006066m	Chr02	122924889	122924889	0.233389816721649	-1.33464001717178	0.0105987789145906	0.892417184608527	0.484281777861241	-1.27093374523192	-0.578088352763673	1.13107193236917	1.03731588513407	-0.896407839394779	0.453488572602996	0.220368012991718	0.0887064336435102
TRINITY_DN113332_c0_g1_i1	agr2	Chr06	44561203	44561203	9.13267349978546	0.185679899288647	0.541040624317943	0.999969500680547	9.40666222935235	8.67985777957065	9.94824793346426	9.07268955318582	7.91077997355084	8.9042718834544	9.29518010503949	9.1055755402241	9.07110850496484
TRINITY_DN113341_c0_g1_i2	psmg4	Chr06	50750433	50750433	4.81477254527864	0.0159979093175144	0.940654114575698	0.999969500680547	4.84721570092793	5.01397827482034	4.73520041258948	4.89794638290517	4.87299672938709	4.82013502068609	4.58818200703949	4.65936443554669	4.8534670853537
TRINITY_DN113355_c0_g1_i2	chodl	Chr02	16223230	16223230	1.70142401244236	-0.609199335567952	0.119547722525191	0.999969500680547	1.95277829842048	1.55135997848445	1.13171531845213	1.28903692328712	2.46815931706734	1.09003058167453	2.03714688730253	1.38866135391911	1.79294975507912
TRINITY_DN113369_c0_g1_i2	en2	Chr06	9034168	9034168	0.326560815563737	-0.141667391342047	0.769435593868924	0.999969500680547	0.0264953205815829	0.441583916086195	-0.0378303008124841	0.234471568208291	0.890246801922417	0.00766828337828056	0.273177022748177	0.692483229116358	-0.0168919309755088
TRINITY_DN113391_c0_g1_i1	Xetrov90030195m	scaffold_73	1083572	1083572	3.99918240332703	-0.0787072248653911	0.752933858193658	0.999969500680547	4.18820889978006	3.98442603744709	3.96152943387897	3.91794522934515	4.1751140095019	3.79961313373892	3.85610702126297	3.66577986742795	4.32572678022991
TRINITY_DN113395_c0_g1_i5	ogfod2	Chr01	152771504	152771504	3.36826507885448	-0.125575876393429	0.667062434427554	0.999969500680547	3.56786623481958	3.11371131313543	3.6363209921478	3.11316646860851	3.80603040852527	3.32091469541075	3.13255868618129	3.02342744755399	3.40539359800645
TRINITY_DN113403_c0_g2_i2	c5orf48	Chr01	159749929	159749929	2.00592066092356	-0.380014333410182	0.351326405004152	0.999969500680547	1.72275519092862	1.4218447284136	0.836328420924696	2.03244424528036	2.41534252899954	2.43443672309574	2.49382747470755	1.93399112655036	2.0498872019083
TRINITY_DN113409_c1_g1_i1	arl14	Chr05	103394813	103394813	1.94979904308124	-0.440995099450935	0.361839478844085	0.999969500680547	3.10862878321957	1.03572486320731	2.49558325562812	1.94018143114147	1.23313603334637	1.89543768661213	1.7224326601611	0.779295112123428	1.96922094120559
TRINITY_DN113418_c0_g1_i1	mras	Chr09	50931287	50931287	5.31596426601009	-0.190991412748474	0.367126555190377	0.999969500680547	5.37925261071094	5.07718173045266	5.08476556802424	5.14527584502512	5.54867419665849	5.04133965866654	5.56134240863271	5.31482126293701	5.55452873753891
TRINITY_DN113427_c0_g3_i2	polr2c	Chr04	28252170	28252170	5.69915805881004	0.00880387749767996	0.972978605174493	0.999969500680547	6.06220492022479	5.9097572296546	6.07263229202908	6.03170720398241	5.42053152398666	5.67768773832044	5.00800841439366	5.15355442423231	5.53597793498555
TRINITY_DN113434_c0_g1_i1	yy1	Chr08	75703021	75703021	4.34246681636967	0.19212679063776	0.432664557914116	0.999969500680547	4.20318162872994	4.81553759240936	4.52248532494381	4.50579039721651	4.22200042067483	4.29542741945043	3.95669850753162	4.11703580192813	4.25942702581926
TRINITY_DN113439_c0_g1_i1	rfwd3	Chr04	26756657	26756657	4.91930287366799	0.23208710563604	0.350040114745519	0.999969500680547	4.96169854347497	5.20817217954242	5.17663361646461	4.92828371962127	4.93059004484908	5.08973807307559	4.19710501159493	4.47334482445215	5.02623255177051
TRINITY_DN113447_c0_g1_i1	med10	Chr06	60243067	60243067	5.6048377910179	-0.090067351480205	0.648275579187915	0.999969500680547	5.67610469305336	5.74182874884334	5.63686912443063	5.83437763489534	5.56392042228256	5.53350287168049	5.52399853930562	5.3908868008768	5.49334537368332
TRINITY_DN113458_c0_g2_i1	kcnj3	Chr09	70015094	70015094	2.60842794645512	-0.118666936166088	0.727552514361047	0.999969500680547	2.76954751493578	3.17529242702619	2.27147976782168	2.61316632683079	2.46815931706734	2.35745865433276	2.80739506232972	2.5547876753904	2.1508723066122
TRINITY_DN113466_c0_g1_i2	morc2	Chr01	131453682	131453682	5.40729827400489	-0.0462467989090504	0.827830069599864	0.999969500680547	5.40214203850306	5.54592992392447	5.63686912443063	5.70718096900732	5.46018336109293	5.33029562183562	5.10223922256335	5.18569387719259	5.17451979061773
TRINITY_DN113473_c0_g1_i2	znf366	Chr01	166911909	166911909	2.01734927208557	0.251793288217497	0.493411030777358	0.999969500680547	1.76373029738991	2.13025361230497	1.48528628337249	2.11915968234977	1.9420894478321	2.24798310379088	1.65032448495062	2.19308674795062	2.35514920346045
TRINITY_DN113475_c0_g1_i2	cyth3	Chr09	19532939	19532939	2.8091007856965	0.267446612188631	0.434817031149578	0.999969500680547	2.21160474770539	2.66180978655322	2.81956195511889	2.70012947483939	2.66198288836906	2.95346378218529	2.94937820683523	3.50313355455984	2.37615922895988
TRINITY_DN113496_c0_g1_i1	bricd5-like	Chr09	13553191	13553191	0.780563342618942	0.587867877861577	0.228424391659432	0.999969500680547	0.155261488938655	0.896390315706564	0.354324541820406	0.638423878840513	0.890246801922417	1.47722910307288	-0.0481972499552152	1.41601324251293	0.279209080846616
TRINITY_DN113502_c0_g1_i1	arpc4	Chr04	128058767	128058767	8.14657725712892	-0.119676729917459	0.590171669931368	0.999969500680547	8.40458117301478	8.3603393247616	8.43214753912143	8.30813871745255	7.87882777609988	7.86069769102441	8.20328188284053	7.69478576790456	7.97112253892482
