gid	gname	chr	start	end	logCPM	logFC.XYliver.XXliver	PV.XYliver.XXliver	FDR.XYliver.XXliver
TRINITY_DN133419_c0_g1_i1	NA	NA	NA	NA	0.713305167370932	-2.99336533718929	1.22093442994259e-05	0.00259620045917568
TRINITY_DN119925_c1_g1_i1	NA	NA	NA	NA	1.436791699423	-3.12045449814826	7.51513716009386e-06	0.00173443866774117
TRINITY_DN133317_c0_g2_i7	klhl35	Chr02	169691636	169691636	7.39960345479125	1.68184942288501	5.24973900394329e-05	0.00812608061311466
TRINITY_DN130313_c0_g5_i1	tmem110	Chr03	74287462	74287462	5.32459735435646	-1.15385957668347	0.000538852089346614	0.044338155612542
TRINITY_DN129354_c0_g1_i2	ccdc135	Chr04	28065592	28065592	0.154846417675891	3.79998263867059	1.76414627766877e-08	9.02336981213012e-06
TRINITY_DN182627_c0_g1_i1	pdf	Chr04	62250610	62250610	-0.0893365040987053	-3.18692159705786	5.02270167637854e-05	0.00798778396852638
TRINITY_DN120956_c1_g1_i8	desi1	Chr04	103997688	103997688	0.42477441349122	-2.00390563089253	0.000176625539662221	0.0208914896131721
TRINITY_DN121044_c0_g1_i1	elp2	Chr06	61012013	61012013	2.87132367033577	3.42260611431199	6.65245367368899e-10	4.34129950946773e-07
TRINITY_DN133528_c0_g1_i3	LOC100493285	Chr07	31817510	31817510	3.61407978158077	-1.43171163923678	0.000119602371431814	0.0152937491847776
TRINITY_DN96380_c0_g3_i1	LOC100493856	scaffold_590	7981	7981	4.25091953660631	-4.27747880323012	3.6623247222734e-17	5.77579128075201e-14
TRINITY_DN134012_c5_g2_i1	NA	NA	NA	NA	2.22396020824387	5.1185670056013	2.43875262882007e-16	3.55026103849383e-13
TRINITY_DN121821_c2_g2_i4	NA	NA	NA	NA	3.06887998697583	1.84435951398692	0.000350403812173217	0.034719330604074
TRINITY_DN130651_c1_g2_i1	NA	NA	NA	NA	2.454401004854	3.5333891136008	0.000391560699827897	0.0370514312212148
TRINITY_DN130095_c2_g1_i1	NA	NA	NA	NA	3.26865615543341	1.8383771769554	1.47541838633445e-06	0.000457742507563598
TRINITY_DN97635_c0_g1_i5	NA	NA	NA	NA	0.508550012202575	-3.06663005077505	0.000350092769861488	0.034719330604074
TRINITY_DN126137_c6_g9_i1	NA	NA	NA	NA	-0.115125090837454	-3.11180351901343	6.61758033122811e-05	0.00978419591941344
TRINITY_DN72345_c0_g1_i1	NA	NA	NA	NA	1.2046949612228	-2.4792750058933	3.14666067094084e-05	0.00578160710655878
TRINITY_DN122195_c3_g2_i1	NA	NA	NA	NA	3.05668929618019	1.31597102988062	0.000309587671693846	0.0318291267911247
TRINITY_DN44500_c0_g1_i1	NA	NA	NA	NA	3.3138406777394	1.40291146617738	0.000186216331458968	0.0214886833711035
TRINITY_DN132176_c6_g1_i1	NA	NA	NA	NA	5.49817612516407	1.55777966652724	1.71049324531102e-05	0.00348076179220548
TRINITY_DN133435_c0_g5_i1	NA	NA	NA	NA	2.51261648227438	2.45209498444881	2.29071895790261e-05	0.00442365880390887
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	1.28304320045562	5.37252151553881	1.10574016146969e-17	1.90237568689218e-14
TRINITY_DN129964_c1_g5_i2	NA	NA	NA	NA	0.226302131922973	2.5487439665258	2.68809683824761e-05	0.00503685471919168
TRINITY_DN131688_c2_g1_i2	NA	NA	NA	NA	4.62200367752922	-1.62334188452748	4.81061390081502e-06	0.0012389985809015
TRINITY_DN96922_c0_g1_i1	NA	NA	NA	NA	5.02254166072126	1.33424760306444	7.97107089418024e-05	0.0110920968141442
TRINITY_DN121035_c0_g2_i1	NA	NA	NA	NA	0.382587478795289	-2.62688618265123	5.28141566928984e-05	0.00812608061311466
TRINITY_DN134368_c1_g3_i1	NA	NA	NA	NA	2.52265165807046	-6.82527896005011	9.44698277558642e-19	1.98649054475526e-15
TRINITY_DN34585_c0_g1_i1	NA	NA	NA	NA	0.861248214250605	-2.53710917879644	3.43283846463856e-05	0.006071632518064
TRINITY_DN179330_c0_g1_i1	NA	NA	NA	NA	3.28190195725209	5.41517957646091	2.76152490778958e-07	0.000113612736695474
TRINITY_DN134057_c5_g4_i2	NA	NA	NA	NA	-0.0179689331035293	-2.11277973950784	0.00060526132456293	0.0485363159633621
TRINITY_DN124234_c1_g3_i1	NA	NA	NA	NA	5.98844384238438	1.46343285562177	0.000401761226054754	0.0372712313876775
TRINITY_DN111338_c0_g1_i1	NA	NA	NA	NA	3.77576073049193	-1.57455663478967	0.000208957404561679	0.0231378274901276
TRINITY_DN127333_c1_g3_i1	NA	NA	NA	NA	2.85848754538971	-2.33877799091621	3.75141602237863e-05	0.00639599533545185
TRINITY_DN96852_c0_g2_i1	NA	NA	NA	NA	2.93781111599901	2.65224353186499	0.00038269090812873	0.0367635808951077
TRINITY_DN129181_c0_g4_i14	NA	NA	NA	NA	3.37867448161546	-2.53870178402097	4.11539769323318e-05	0.00683192117056473
TRINITY_DN132293_c0_g2_i1	NA	NA	NA	NA	2.68743287314437	1.45302173306196	0.000413688479459852	0.0379550629665504
TRINITY_DN114670_c0_g1_i1	NA	NA	NA	NA	0.598457400231661	-2.95572123224706	1.80495133415659e-05	0.00363390468073548
TRINITY_DN130085_c0_g4_i1	NA	NA	NA	NA	9.59347748315731	-8.32359428409613	2.15284511167648e-31	1.35808645794925e-27
TRINITY_DN129937_c0_g3_i4	NA	NA	NA	NA	4.17500284171175	-2.05422191002128	5.50440052018334e-05	0.00840086934229595
TRINITY_DN128124_c11_g2_i3	NA	NA	NA	NA	4.89276659152061	-5.24737608470948	1.09314693599475e-17	1.90237568689218e-14
TRINITY_DN126089_c1_g1_i2	NA	NA	NA	NA	3.00263514079813	5.70430539181783	8.35634358903352e-07	0.000277445267407823
