"gid"	"Log2RPKM"	"sex"
"TRINITY_DN130048_c0_g1_i3"	2.6538205387756	"meanmale"
"TRINITY_DN130068_c0_g10_i1"	4.36707281936618	"meanmale"
"TRINITY_DN130136_c6_g1_i1"	1.02872146635017	"meanmale"
"TRINITY_DN130164_c2_g10_i1"	1.71410100379108	"meanmale"
"TRINITY_DN130250_c2_g1_i1"	5.42602822917179	"meanmale"
"TRINITY_DN130291_c2_g1_i1"	1.40829535942815	"meanmale"
"TRINITY_DN130326_c1_g3_i1"	0.591245698232845	"meanmale"
"TRINITY_DN130339_c2_g2_i1"	6.80725737613019	"meanmale"
"TRINITY_DN130380_c0_g1_i1"	2.1755672505807	"meanmale"
"TRINITY_DN130408_c2_g3_i12"	4.21098922105863	"meanmale"
"TRINITY_DN130408_c2_g6_i1"	5.78635515604843	"meanmale"
"TRINITY_DN130413_c0_g1_i1"	1.5260767441308	"meanmale"
"TRINITY_DN130449_c0_g1_i2"	3.07433927607397	"meanmale"
"TRINITY_DN130513_c3_g3_i2"	3.63183068136278	"meanmale"
"TRINITY_DN130527_c4_g4_i1"	2.2110859090603	"meanmale"
"TRINITY_DN130543_c0_g1_i1"	-0.0821069003963573	"meanmale"
"TRINITY_DN130578_c0_g3_i1"	2.18863183682188	"meanmale"
"TRINITY_DN130627_c3_g1_i1"	6.67732613491997	"meanmale"
"TRINITY_DN130646_c1_g1_i2"	6.39546495870085	"meanmale"
"TRINITY_DN130656_c3_g2_i12"	3.42406899984981	"meanmale"
"TRINITY_DN130770_c0_g2_i2"	3.45703067186878	"meanmale"
"TRINITY_DN130777_c3_g1_i1"	0.05434308295355	"meanmale"
"TRINITY_DN130777_c4_g10_i1"	0.846994942553498	"meanmale"
"TRINITY_DN130791_c0_g2_i1"	2.35604701237865	"meanmale"
"TRINITY_DN130792_c5_g2_i3"	5.35556464717834	"meanmale"
"TRINITY_DN130828_c1_g5_i3"	1.46692251754947	"meanmale"
"TRINITY_DN130851_c1_g5_i1"	1.5237167190761	"meanmale"
"TRINITY_DN130851_c2_g3_i1"	-0.133425235674558	"meanmale"
"TRINITY_DN130854_c0_g3_i2"	3.33173835984433	"meanmale"
"TRINITY_DN130880_c4_g2_i7"	6.32905652825443	"meanmale"
"TRINITY_DN130898_c0_g1_i1"	3.07103713507157	"meanmale"
"TRINITY_DN130898_c0_g2_i1"	2.4887376918367	"meanmale"
"TRINITY_DN130923_c0_g2_i2"	0.368157335247694	"meanmale"
"TRINITY_DN130932_c0_g4_i5"	6.81752386237534	"meanmale"
"TRINITY_DN131013_c0_g1_i2"	1.23074368305319	"meanmale"
"TRINITY_DN131030_c6_g1_i1"	5.10528986463912	"meanmale"
"TRINITY_DN131091_c6_g3_i1"	4.37711363217768	"meanmale"
"TRINITY_DN131091_c8_g1_i2"	2.85878130462039	"meanmale"
"TRINITY_DN131104_c0_g1_i2"	2.5010617482656	"meanmale"
"TRINITY_DN131133_c0_g1_i1"	2.66620765756942	"meanmale"
"TRINITY_DN131144_c0_g1_i1"	2.24707863438678	"meanmale"
"TRINITY_DN131144_c0_g2_i3"	5.06876164084848	"meanmale"
"TRINITY_DN131144_c0_g3_i1"	3.40090948454678	"meanmale"
"TRINITY_DN131174_c1_g4_i1"	1.96058543556146	"meanmale"
"TRINITY_DN131187_c2_g1_i1"	4.66493029239159	"meanmale"
"TRINITY_DN131220_c7_g1_i1"	1.45875497380906	"meanmale"
"TRINITY_DN131236_c0_g1_i1"	0.784672232540146	"meanmale"
"TRINITY_DN131259_c12_g3_i1"	2.46801679172535	"meanmale"
"TRINITY_DN131264_c0_g1_i4"	3.28338119289579	"meanmale"
"TRINITY_DN131269_c13_g15_i1"	4.21081645977437	"meanmale"
"TRINITY_DN131292_c2_g2_i1"	0.73693269399628	"meanmale"
"TRINITY_DN131299_c0_g1_i4"	0.176141142073752	"meanmale"
"TRINITY_DN131299_c0_g2_i2"	2.93634456542379	"meanmale"
"TRINITY_DN131314_c0_g2_i2"	2.86769695439387	"meanmale"
"TRINITY_DN131321_c3_g2_i1"	5.58423772421022	"meanmale"
"TRINITY_DN131369_c1_g1_i1"	1.53761811573124	"meanmale"
"TRINITY_DN131379_c2_g1_i2"	3.70118970324418	"meanmale"
"TRINITY_DN131465_c3_g1_i3"	-0.256411448983158	"meanmale"
"TRINITY_DN131472_c0_g1_i1"	3.18611766632755	"meanmale"
"TRINITY_DN131503_c1_g3_i4"	4.89990217016285	"meanmale"
"TRINITY_DN131507_c3_g2_i1"	4.36153069700297	"meanmale"
"TRINITY_DN131510_c9_g1_i1"	7.69734093545054	"meanmale"
"TRINITY_DN131535_c2_g1_i1"	2.78400166403249	"meanmale"
"TRINITY_DN131584_c0_g2_i3"	2.69991923143682	"meanmale"
"TRINITY_DN131588_c1_g1_i6"	2.73603823390585	"meanmale"
"TRINITY_DN131589_c8_g3_i1"	2.18196933561329	"meanmale"
"TRINITY_DN131592_c2_g2_i2"	1.82887765122439	"meanmale"
"TRINITY_DN131607_c2_g2_i8"	5.20815182377379	"meanmale"
"TRINITY_DN131670_c2_g3_i1"	2.91147870023617	"meanmale"
"TRINITY_DN131697_c5_g2_i1"	2.43719350610956	"meanmale"
"TRINITY_DN131744_c0_g4_i2"	1.41854579474518	"meanmale"
"TRINITY_DN131755_c8_g12_i2"	4.57053186805957	"meanmale"
"TRINITY_DN131756_c6_g1_i1"	0.327881014499319	"meanmale"
"TRINITY_DN131760_c0_g1_i4"	3.09147319994323	"meanmale"
"TRINITY_DN131764_c8_g2_i2"	3.74293006684154	"meanmale"
"TRINITY_DN131783_c3_g1_i1"	1.90376424174394	"meanmale"
"TRINITY_DN131848_c0_g1_i3"	2.70436630535354	"meanmale"
"TRINITY_DN131856_c3_g2_i2"	4.06705831176656	"meanmale"
"TRINITY_DN131868_c0_g11_i1"	0.434520658952934	"meanmale"
"TRINITY_DN131895_c1_g9_i1"	2.2089424781629	"meanmale"
"TRINITY_DN131925_c1_g2_i3"	4.13601051598429	"meanmale"
"TRINITY_DN131972_c3_g4_i3"	4.33877548681107	"meanmale"
"TRINITY_DN131978_c0_g1_i1"	2.56479692918683	"meanmale"
"TRINITY_DN131994_c0_g3_i1"	2.17354192387578	"meanmale"
"TRINITY_DN132014_c1_g3_i2"	1.23198705083163	"meanmale"
"TRINITY_DN132022_c5_g3_i1"	6.70792425857653	"meanmale"
"TRINITY_DN132075_c0_g1_i5"	0.887048168514871	"meanmale"
"TRINITY_DN132087_c0_g1_i2"	0.962205981874647	"meanmale"
"TRINITY_DN132134_c7_g3_i2"	4.12125727946185	"meanmale"
"TRINITY_DN132208_c6_g4_i1"	6.17919654788626	"meanmale"
"TRINITY_DN132304_c3_g1_i6"	9.20348503920306	"meanmale"
"TRINITY_DN132309_c1_g3_i6"	4.33926590844912	"meanmale"
"TRINITY_DN132313_c0_g2_i1"	7.07687605282817	"meanmale"
"TRINITY_DN132335_c6_g7_i1"	3.83234762647445	"meanmale"
"TRINITY_DN132349_c0_g3_i1"	1.83261411614583	"meanmale"
"TRINITY_DN132370_c0_g1_i1"	2.07656708363139	"meanmale"
"TRINITY_DN132444_c9_g1_i3"	1.37869591947252	"meanmale"
"TRINITY_DN132456_c6_g1_i1"	4.89697548919703	"meanmale"
"TRINITY_DN132465_c3_g1_i1"	0.998901950034654	"meanmale"
"TRINITY_DN132472_c0_g2_i4"	0.806722184632536	"meanmale"
"TRINITY_DN132475_c1_g1_i2"	3.14467480755393	"meanmale"
"TRINITY_DN132528_c3_g3_i1"	2.92473858297358	"meanmale"
"TRINITY_DN132533_c4_g2_i1"	4.99645771363705	"meanmale"
"TRINITY_DN132547_c1_g4_i1"	6.65672061326199	"meanmale"
"TRINITY_DN132578_c3_g4_i2"	0.994028260731497	"meanmale"
"TRINITY_DN132602_c3_g1_i2"	3.97935256706219	"meanmale"
"TRINITY_DN132602_c3_g2_i2"	2.48738178687091	"meanmale"
"TRINITY_DN132623_c1_g1_i1"	2.04930493101366	"meanmale"
"TRINITY_DN132634_c3_g2_i1"	3.30564582987856	"meanmale"
"TRINITY_DN132634_c5_g2_i2"	6.58819181120128	"meanmale"
"TRINITY_DN132647_c1_g1_i3"	1.83557560273078	"meanmale"
"TRINITY_DN132741_c0_g1_i1"	1.08034523317665	"meanmale"
"TRINITY_DN132741_c0_g3_i1"	2.90172356264861	"meanmale"
"TRINITY_DN132758_c1_g2_i4"	6.66990765961647	"meanmale"
"TRINITY_DN132778_c1_g2_i1"	0.380207000433519	"meanmale"
"TRINITY_DN132809_c9_g3_i1"	1.63724203883033	"meanmale"
"TRINITY_DN132814_c0_g1_i5"	2.94654275818079	"meanmale"
"TRINITY_DN132850_c1_g1_i2"	2.50034827900556	"meanmale"
"TRINITY_DN132915_c0_g1_i6"	-0.246858518772056	"meanmale"
"TRINITY_DN132950_c0_g4_i1"	1.26929381191297	"meanmale"
"TRINITY_DN132993_c1_g1_i1"	4.1792164545651	"meanmale"
"TRINITY_DN133001_c0_g1_i1"	1.69552148842942	"meanmale"
"TRINITY_DN133059_c0_g2_i2"	1.56728080694843	"meanmale"
"TRINITY_DN133061_c1_g1_i3"	2.15491701167736	"meanmale"
"TRINITY_DN133064_c1_g5_i1"	1.58739079726327	"meanmale"
"TRINITY_DN133085_c1_g1_i3"	0.511185618206836	"meanmale"
"TRINITY_DN133096_c6_g5_i1"	2.8159112726048	"meanmale"
"TRINITY_DN133099_c0_g3_i1"	0.746628491593665	"meanmale"
"TRINITY_DN133143_c0_g1_i1"	1.18249758600826	"meanmale"
"TRINITY_DN133151_c2_g1_i1"	3.1688364146568	"meanmale"
"TRINITY_DN133182_c5_g1_i2"	2.14087059843598	"meanmale"
"TRINITY_DN133210_c0_g1_i4"	2.43613069778922	"meanmale"
"TRINITY_DN133219_c0_g2_i1"	4.90999640143021	"meanmale"
"TRINITY_DN133219_c0_g7_i1"	4.94400198679386	"meanmale"
"TRINITY_DN133220_c3_g3_i1"	3.92310300176272	"meanmale"
"TRINITY_DN133247_c2_g3_i5"	3.22587867604094	"meanmale"
"TRINITY_DN133268_c0_g1_i3"	4.82636342336512	"meanmale"
"TRINITY_DN133322_c1_g2_i1"	1.41612315169758	"meanmale"
"TRINITY_DN133357_c2_g3_i2"	7.44097182738284	"meanmale"
"TRINITY_DN133409_c1_g3_i1"	4.06228694964219	"meanmale"
"TRINITY_DN133496_c0_g1_i3"	4.27899935664545	"meanmale"
"TRINITY_DN133534_c2_g6_i1"	3.84656429117076	"meanmale"
"TRINITY_DN133575_c2_g1_i3"	0.11191145830332	"meanmale"
"TRINITY_DN133577_c1_g4_i3"	4.34761284485411	"meanmale"
"TRINITY_DN133616_c0_g1_i1"	0.265237518701775	"meanmale"
"TRINITY_DN133677_c1_g1_i1"	1.69420564348663	"meanmale"
"TRINITY_DN133721_c0_g1_i1"	1.05325158972845	"meanmale"
"TRINITY_DN133735_c0_g1_i9"	3.52572327755766	"meanmale"
"TRINITY_DN133738_c1_g7_i2"	2.95955470006423	"meanmale"
"TRINITY_DN133789_c3_g3_i1"	7.35309981534518	"meanmale"
"TRINITY_DN133818_c1_g1_i2"	0.969810519911657	"meanmale"
"TRINITY_DN133896_c0_g1_i3"	2.37488733680591	"meanmale"
"TRINITY_DN133900_c1_g3_i3"	5.08448925692008	"meanmale"
"TRINITY_DN133949_c2_g3_i2"	4.33251715975114	"meanmale"
"TRINITY_DN134026_c0_g2_i6"	6.95625772831274	"meanmale"
"TRINITY_DN134049_c0_g5_i1"	2.21147914872535	"meanmale"
"TRINITY_DN134053_c4_g1_i1"	2.71243867447147	"meanmale"
"TRINITY_DN134060_c0_g1_i1"	3.31306247910997	"meanmale"
"TRINITY_DN134068_c1_g10_i4"	4.66658048487124	"meanmale"
"TRINITY_DN134068_c1_g9_i6"	5.38526211843331	"meanmale"
"TRINITY_DN134074_c0_g5_i2"	2.43811746252625	"meanmale"
"TRINITY_DN134134_c0_g1_i2"	0.627212467820144	"meanmale"
"TRINITY_DN134143_c0_g1_i1"	1.65309276797452	"meanmale"
"TRINITY_DN134157_c4_g3_i1"	1.07281996987503	"meanmale"
"TRINITY_DN134215_c3_g1_i1"	0.0704204471747998	"meanmale"
"TRINITY_DN134219_c1_g1_i3"	2.7565621638316	"meanmale"
"TRINITY_DN134247_c0_g1_i1"	1.12175114234549	"meanmale"
"TRINITY_DN134257_c1_g7_i1"	0.284561797458538	"meanmale"
"TRINITY_DN134283_c1_g2_i1"	2.59247281216257	"meanmale"
"TRINITY_DN134296_c1_g1_i2"	2.79157303178936	"meanmale"
"TRINITY_DN134301_c2_g2_i2"	4.03418386574396	"meanmale"
"TRINITY_DN134306_c3_g1_i1"	0.0875376164029446	"meanmale"
"TRINITY_DN134330_c0_g1_i3"	0.38993988410558	"meanmale"
"TRINITY_DN134342_c3_g2_i1"	1.45950019083857	"meanmale"
"TRINITY_DN134349_c1_g2_i1"	4.29821976663451	"meanmale"
"TRINITY_DN134385_c4_g1_i9"	1.48251025056196	"meanmale"
"TRINITY_DN134409_c0_g5_i4"	6.09544771171764	"meanmale"
"TRINITY_DN134409_c0_g6_i1"	6.3249473334509	"meanmale"
"TRINITY_DN134430_c2_g3_i2"	0.0789980723474441	"meanmale"
"TRINITY_DN134451_c0_g1_i4"	3.45619219610784	"meanmale"
"TRINITY_DN134483_c0_g1_i1"	1.73548011165282	"meanmale"
"TRINITY_DN134495_c3_g5_i1"	2.17426810302079	"meanmale"
"TRINITY_DN134530_c9_g1_i1"	7.04879199578399	"meanmale"
"TRINITY_DN134537_c0_g2_i1"	0.93073115228239	"meanmale"
"TRINITY_DN134565_c0_g1_i4"	-1.12908121094799	"meanmale"
"TRINITY_DN134725_c1_g2_i7"	5.90730406412864	"meanmale"
"TRINITY_DN134738_c1_g2_i2"	-0.307866630961302	"meanmale"
"TRINITY_DN134776_c2_g1_i1"	1.36398118997968	"meanmale"
"TRINITY_DN134777_c1_g3_i3"	2.77899225137235	"meanmale"
"TRINITY_DN134805_c7_g1_i8"	4.00978363913549	"meanmale"
"TRINITY_DN134836_c4_g1_i1"	0.949935623500859	"meanmale"
"TRINITY_DN134885_c1_g1_i1"	2.03765856471074	"meanmale"
"TRINITY_DN134898_c1_g7_i3"	2.46996396902057	"meanmale"
"TRINITY_DN134920_c8_g1_i1"	0.899863924464825	"meanmale"
"TRINITY_DN134948_c4_g6_i1"	0.826002056725281	"meanmale"
"TRINITY_DN134995_c0_g1_i1"	2.46748396420702	"meanmale"
"TRINITY_DN135005_c2_g1_i2"	0.105458565960839	"meanmale"
"TRINITY_DN135017_c0_g2_i3"	5.61118042847717	"meanmale"
"TRINITY_DN135018_c1_g1_i1"	0.199840446740669	"meanmale"
"TRINITY_DN135018_c2_g2_i1"	1.49221779431373	"meanmale"
"TRINITY_DN135065_c0_g1_i7"	3.03091175503964	"meanmale"
"TRINITY_DN135092_c0_g1_i1"	4.62479107702897	"meanmale"
"TRINITY_DN135164_c2_g1_i3"	3.12791106867055	"meanmale"
"TRINITY_DN135178_c0_g12_i1"	3.4616615806231	"meanmale"
"TRINITY_DN135178_c0_g3_i1"	3.46600151119214	"meanmale"
"TRINITY_DN135223_c2_g3_i2"	4.15571484145301	"meanmale"
"TRINITY_DN135226_c0_g2_i1"	1.66848079192905	"meanmale"
"TRINITY_DN135232_c0_g3_i5"	6.76317178107933	"meanmale"
"TRINITY_DN135247_c0_g5_i4"	1.39365665340364	"meanmale"
"TRINITY_DN135264_c5_g1_i1"	3.14640241919814	"meanmale"
"TRINITY_DN135306_c0_g2_i5"	5.18787491407521	"meanmale"
"TRINITY_DN135314_c1_g4_i4"	2.09808710095075	"meanmale"
"TRINITY_DN135336_c6_g3_i3"	3.2807924700306	"meanmale"
"TRINITY_DN135352_c3_g3_i2"	3.27296857221493	"meanmale"
"TRINITY_DN135396_c1_g2_i2"	3.98214935532009	"meanmale"
"TRINITY_DN135436_c3_g1_i1"	0.212008851752628	"meanmale"
"TRINITY_DN135488_c0_g3_i1"	2.08068930519996	"meanmale"
"TRINITY_DN135505_c7_g1_i1"	1.27645678318173	"meanmale"
"TRINITY_DN135507_c0_g1_i1"	1.27982698304903	"meanmale"
"TRINITY_DN135522_c0_g2_i1"	2.07390062263439	"meanmale"
"TRINITY_DN135536_c0_g3_i7"	3.67672123923712	"meanmale"
"TRINITY_DN135621_c9_g7_i1"	2.90776087436142	"meanmale"
"TRINITY_DN135623_c1_g2_i3"	2.95995637002723	"meanmale"
"TRINITY_DN135651_c3_g4_i1"	0.406887104759895	"meanmale"
"TRINITY_DN135666_c0_g3_i1"	-0.262954023413797	"meanmale"
"TRINITY_DN135719_c0_g2_i1"	1.92758259619949	"meanmale"
"TRINITY_DN135728_c6_g1_i1"	4.5364239889191	"meanmale"
"TRINITY_DN135765_c6_g2_i2"	5.89405336196058	"meanmale"
"TRINITY_DN135787_c3_g1_i2"	2.01322315103231	"meanmale"
"TRINITY_DN135828_c4_g4_i1"	3.61237757995898	"meanmale"
"TRINITY_DN135861_c3_g9_i3"	2.82834906490225	"meanmale"
"TRINITY_DN135864_c0_g11_i1"	2.55256673974036	"meanmale"
"TRINITY_DN135877_c0_g1_i10"	3.68582894304984	"meanmale"
"TRINITY_DN135877_c0_g2_i3"	2.51648094434408	"meanmale"
"TRINITY_DN135981_c3_g3_i2"	0.215475627699054	"meanmale"
"TRINITY_DN135982_c2_g1_i3"	7.44031672982911	"meanmale"
"TRINITY_DN136000_c1_g1_i2"	5.41011268526018	"meanmale"
"TRINITY_DN136035_c9_g7_i3"	3.69170156812965	"meanmale"
"TRINITY_DN136050_c1_g2_i1"	2.77300032149902	"meanmale"
"TRINITY_DN136070_c9_g2_i1"	0.0801123830221308	"meanmale"
"TRINITY_DN136079_c1_g2_i5"	2.85075089383983	"meanmale"
"TRINITY_DN136085_c1_g2_i1"	3.28936599767649	"meanmale"
"TRINITY_DN136100_c0_g1_i2"	2.47989043411331	"meanmale"
"TRINITY_DN136124_c0_g1_i1"	2.36715059502902	"meanmale"
"TRINITY_DN136162_c10_g7_i1"	1.74350064127253	"meanmale"
"TRINITY_DN136190_c9_g1_i4"	3.61752484876152	"meanmale"
"TRINITY_DN136227_c3_g1_i1"	2.14727398559788	"meanmale"
"TRINITY_DN136247_c3_g2_i9"	3.73259049970664	"meanmale"
"TRINITY_DN136279_c3_g2_i1"	7.43049462254853	"meanmale"
"TRINITY_DN136334_c3_g3_i1"	5.65973782098447	"meanmale"
"TRINITY_DN136339_c3_g3_i1"	6.09092837527009	"meanmale"
"TRINITY_DN136352_c4_g1_i1"	7.42267988660697	"meanmale"
"TRINITY_DN136357_c0_g1_i1"	3.07817012482482	"meanmale"
"TRINITY_DN136373_c3_g1_i3"	3.1265203294196	"meanmale"
"TRINITY_DN136373_c4_g8_i1"	5.97845106592942	"meanmale"
"TRINITY_DN136375_c6_g1_i1"	2.38344650083396	"meanmale"
"TRINITY_DN136384_c2_g2_i1"	0.945840823165324	"meanmale"
"TRINITY_DN136417_c0_g1_i2"	5.17820326732018	"meanmale"
"TRINITY_DN136441_c1_g1_i2"	1.27760331077829	"meanmale"
"TRINITY_DN136469_c4_g1_i3"	4.62107438050785	"meanmale"
"TRINITY_DN136488_c1_g26_i1"	3.12474797410445	"meanmale"
"TRINITY_DN136561_c3_g4_i2"	2.98181706594704	"meanmale"
"TRINITY_DN136592_c3_g1_i2"	1.53809397644609	"meanmale"
"TRINITY_DN136721_c2_g4_i2"	3.33387238600579	"meanmale"
"TRINITY_DN136741_c9_g1_i1"	2.88010949020442	"meanmale"
"TRINITY_DN138946_c0_g1_i1"	1.9385524164381	"meanmale"
"TRINITY_DN141092_c0_g1_i1"	2.65251286167391	"meanmale"
"TRINITY_DN142384_c0_g1_i1"	2.68352422508477	"meanmale"
"TRINITY_DN146124_c0_g1_i1"	4.54119092297828	"meanmale"
"TRINITY_DN151454_c0_g1_i1"	0.864154352077109	"meanmale"
"TRINITY_DN152850_c0_g1_i1"	2.57646001596466	"meanmale"
"TRINITY_DN16306_c0_g2_i1"	2.37990335897293	"meanmale"
"TRINITY_DN173927_c0_g1_i1"	2.8620083861491	"meanmale"
"TRINITY_DN177482_c0_g1_i1"	1.2794425793385	"meanmale"
"TRINITY_DN179981_c0_g1_i1"	3.70138957162765	"meanmale"
"TRINITY_DN181775_c0_g1_i1"	1.95557173032703	"meanmale"
"TRINITY_DN194375_c0_g2_i1"	0.401612521065095	"meanmale"
"TRINITY_DN197948_c0_g1_i1"	4.13627579892591	"meanmale"
"TRINITY_DN201779_c0_g1_i1"	4.27641525355599	"meanmale"
"TRINITY_DN202533_c0_g1_i1"	2.90888916006555	"meanmale"
"TRINITY_DN205013_c0_g1_i1"	6.41756902136286	"meanmale"
"TRINITY_DN207170_c0_g1_i1"	4.76732184805361	"meanmale"
"TRINITY_DN207176_c0_g1_i1"	3.55792119734304	"meanmale"
"TRINITY_DN208125_c0_g1_i1"	2.02939485323513	"meanmale"
"TRINITY_DN209985_c0_g1_i1"	1.84361835573496	"meanmale"
"TRINITY_DN210686_c0_g1_i1"	6.64713174978742	"meanmale"
"TRINITY_DN211734_c0_g1_i1"	4.55937368480631	"meanmale"
"TRINITY_DN2177_c0_g1_i1"	1.78363670976496	"meanmale"
"TRINITY_DN2947_c0_g2_i1"	5.19390921622376	"meanmale"
"TRINITY_DN37972_c0_g1_i1"	4.0274586321731	"meanmale"
"TRINITY_DN40257_c0_g1_i1"	0.38226190814335	"meanmale"
"TRINITY_DN43685_c0_g1_i1"	3.82109295472721	"meanmale"
"TRINITY_DN44160_c0_g1_i1"	1.14778165111043	"meanmale"
"TRINITY_DN45789_c0_g2_i1"	1.88458617608272	"meanmale"
"TRINITY_DN46695_c0_g1_i1"	0.554823039904803	"meanmale"
"TRINITY_DN4687_c0_g1_i1"	6.44016723337574	"meanmale"
"TRINITY_DN495_c0_g1_i1"	1.61979986175545	"meanmale"
"TRINITY_DN50226_c0_g1_i1"	2.42952096644537	"meanmale"
"TRINITY_DN51310_c0_g2_i1"	1.73234753235034	"meanmale"
"TRINITY_DN52336_c0_g1_i1"	2.38157902121859	"meanmale"
"TRINITY_DN61744_c0_g2_i1"	2.62571953115256	"meanmale"
"TRINITY_DN6466_c0_g1_i1"	1.48084752526906	"meanmale"
"TRINITY_DN64977_c0_g2_i1"	1.78399962463317	"meanmale"
"TRINITY_DN67847_c0_g1_i1"	2.19717154533257	"meanmale"
"TRINITY_DN67991_c0_g1_i1"	5.71081542167294	"meanmale"
"TRINITY_DN68322_c0_g2_i1"	2.30915620405372	"meanmale"
"TRINITY_DN69581_c0_g1_i1"	1.83918088247064	"meanmale"
"TRINITY_DN74683_c0_g1_i1"	1.78546333388091	"meanmale"
"TRINITY_DN74689_c0_g1_i1"	1.62289244517137	"meanmale"
"TRINITY_DN76422_c0_g1_i1"	4.30984025823787	"meanmale"
"TRINITY_DN76458_c0_g3_i1"	3.34271090331208	"meanmale"
"TRINITY_DN79339_c0_g2_i1"	2.32822284079893	"meanmale"
"TRINITY_DN79346_c0_g2_i1"	-0.270388850936729	"meanmale"
"TRINITY_DN79738_c0_g2_i1"	7.10547278584765	"meanmale"
"TRINITY_DN79991_c0_g1_i1"	2.14197994315749	"meanmale"
"TRINITY_DN80005_c0_g2_i1"	2.01339791256479	"meanmale"
"TRINITY_DN80615_c0_g1_i1"	3.01597507212833	"meanmale"
"TRINITY_DN82961_c0_g2_i1"	1.78700849813575	"meanmale"
"TRINITY_DN90841_c0_g2_i1"	5.09098627744164	"meanmale"
"TRINITY_DN92427_c0_g1_i2"	3.80710078608457	"meanmale"
"TRINITY_DN92846_c0_g1_i2"	3.57793979194993	"meanmale"
"TRINITY_DN93111_c0_g1_i3"	1.84788509589474	"meanmale"
"TRINITY_DN93756_c0_g1_i1"	1.67142003509281	"meanmale"
"TRINITY_DN95094_c0_g1_i1"	3.17515605787815	"meanmale"
"TRINITY_DN95094_c0_g3_i1"	4.49413526956345	"meanmale"
"TRINITY_DN95726_c0_g1_i1"	5.29975318960787	"meanmale"
"TRINITY_DN95761_c0_g1_i1"	2.38159623374902	"meanmale"
"TRINITY_DN95938_c0_g1_i1"	7.16447687662835	"meanmale"
"TRINITY_DN96202_c0_g1_i1"	1.52241699957487	"meanmale"
"TRINITY_DN96776_c0_g2_i1"	6.16520723630782	"meanmale"
"TRINITY_DN96905_c0_g4_i1"	6.50385207408048	"meanmale"
"TRINITY_DN97438_c0_g1_i1"	0.570742134313168	"meanmale"
"TRINITY_DN98180_c0_g1_i1"	3.26473180891899	"meanmale"
"TRINITY_DN98218_c0_g1_i2"	4.29317697586224	"meanmale"
"TRINITY_DN98269_c1_g4_i2"	2.44113383766457	"meanmale"
"TRINITY_DN98787_c0_g1_i1"	4.60968562042416	"meanmale"
"TRINITY_DN99070_c0_g2_i1"	2.31592504425213	"meanmale"
