gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB	A17MB	A17FB	A16MB	A16FB	A15MB	A15FB	A12FB	A10MB	A10FB	A8MB	average	ward.D
TRINITY_DN132431_c2_g3_i1	NA	NA	NA	NA	1.01605338224615	-2.92476331137404	0.000251030887321842	0.0471617603202524	-0.674292533677914	-0.0763270332845398	-0.373876272399434	-0.0757869954421026	-2.77113366690861	2.73336983210102	1.93227040906274	-2.77113366690861	2.43254113680322	0.359122898810508	1	2
TRINITY_DN132560_c1_g7_i1	NA	NA	NA	NA	0.106770126268272	3.95250120966915	0.000137060618466752	0.0283651233061271	0.512873922644755	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.08409130676398	-2.10741367510908	-1.33380381015747	-2.15205960117653	-1.66242907097733	1.48414916556846	2	1
TRINITY_DN132642_c5_g2_i1	LOC100494754	Chr10	39837447	39837447	0.328472116896429	7.92393236638045	1.77394662027839e-11	4.69918459711744e-08	-2.77113366690861	-2.77113366690861	1.89497607663694	-2.77113366690861	1.00519304361385	-2.77113366690861	-2.77113366690861	1.90980384124223	-2.77113366690861	1.13196553891816	2	1
TRINITY_DN132667_c0_g6_i1	napa	Chr08	58737050	58737050	3.55096655021852	-1.15511311023636	6.96880613546084e-05	0.0169361169292071	2.28331920850389	4.47491588668528	3.34340243386566	3.42787441750155	2.564312322066	3.38063293378101	4.29752587569258	3.20987726778637	4.13721671439441	2.70242847894208	1	2
TRINITY_DN132765_c1_g1_i7	NA	NA	NA	NA	1.56269125290846	3.34143771126751	4.68744403663343e-05	0.0122940982703386	2.48238151947051	-0.317148563160135	-0.989202688728356	-1.34607205598639	-2.06174971514831	-0.79998170198499	-0.297300571568787	3.20987726778637	-0.611001576543674	3.44653488166879	2	1
TRINITY_DN133064_c1_g2_i1	agt	Chr05	42099486	42099486	0.325948605960128	7.87891431640183	8.16878245880376e-08	0.000103043355873196	-2.77113366690861	-2.77113366690861	1.30376554691748	-2.77113366690861	1.72670832214656	-2.77113366690861	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.42567676794274	2	1
TRINITY_DN133322_c1_g4_i1	NA	NA	NA	NA	0.995894407898177	2.34806971728031	1.21117614787189e-05	0.00451888114889105	1.04760127407403	-2.18838763518477	0.655861734780254	-1.13580896891674	2.4705591120744	-0.599615283864046	0.394225393324504	1.49342002880566	0.108739859558184	1.91922202779788	3	1
TRINITY_DN133534_c1_g5_i1	NA	NA	NA	NA	0.00926766037721254	2.44451705598166	5.25846728203724e-05	0.0136565488530555	1.59807479975107	-0.317148563160135	0.28485744663008	-1.88936738587967	0.535052821041356	-1.65455315174013	-1.05849874821271	0.122358519231184	-2.77113366690861	0.271308637493325	3	1
TRINITY_DN133748_c2_g1_i1	tcf7l1	Chr03	107518673	107518673	1.15492503281571	-4.34126146905555	0.000147623717533875	0.030081171365172	-2.77113366690861	-2.77113366690861	-2.77113366690861	1.12643518575797	-1.58830694688424	-0.599615283864046	3.33232767885912	-2.77113366690861	2.98908423490122	-0.14572186069211	1	2
TRINITY_DN133888_c1_g5_i1	NA	NA	NA	NA	2.36542278325656	-4.77584860793505	3.16316153720733e-05	0.00974327315356072	-1.70585611161393	4.16477545708689	-2.77113366690861	-2.77113366690861	-2.06174971514831	1.9032597143712	4.34566906975482	0.711958903770874	2.86037252896397	-2.77113366690861	1	2
TRINITY_DN133976_c2_g2_i1	NA	NA	NA	NA	2.93771491499952	1.51327942433656	0.000188687977129341	0.0375815377004229	2.92387512922027	2.33092460744944	2.65748979222184	2.57240216011421	4.07835321045188	1.52849111094588	0.566628176987976	2.73598851377758	2.23902044254117	4.21939861484315	2	1
TRINITY_DN134062_c1_g1_i3	NA	NA	NA	NA	2.23853795525083	3.99175338602522	9.4268234711083e-05	0.021714482934753	-0.206371178612757	-1.77445964868198	1.9953427799965	-1.59229491072016	-2.06174971514831	-0.599615283864046	0.299627274378942	0.779493987048718	-0.137856700310125	5.21371480081963	2	1
TRINITY_DN134235_c0_g1_i1	NA	NA	NA	NA	2.02089089209742	2.58044033529717	5.56904318478868e-05	0.014049900377624	2.98348029997338	-2.77113366690861	2.26031439581615	-1.59229491072016	3.09080974650801	0.230658763714408	0.0895053106481899	2.97079527331236	1.85581030584962	2.32022208667734	3	1
TRINITY_DN134429_c5_g1_i1	NA	NA	NA	NA	7.01092944956265	1.29049689909826	4.51126284424138e-05	0.0120710457317125	8.14890993725499	6.10027178390824	7.49209647099435	6.74784721993323	7.64477689209588	6.27621539366003	6.10419769318905	7.63200623576104	5.70246311921573	5.72214941684494	3	1
TRINITY_DN134497_c1_g3_i1	NA	NA	NA	NA	1.07355090698972	-5.82558883598924	1.93194039502742e-07	0.000182775360943844	-2.77113366690861	2.99051348156276	-2.77113366690861	-2.77113366690861	-2.77113366690861	0.958680610051046	2.96721656668325	-1.11873598673266	1.28310790933154	-2.77113366690861	1	2
TRINITY_DN134524_c3_g3_i1	zufsp	Chr05	69402838	69402838	4.22913237936251	3.93388528838252	2.77544453954905e-05	0.00885801516297041	1.20612131585869	2.10507598840254	-0.215876336562503	1.24387650244836	6.38623201041939	1.34627376821662	-0.156523917753248	1.22930766712688	0.945138679889824	6.41032860175821	2	1
TRINITY_DN134769_c2_g1_i4	NA	NA	NA	NA	2.99601855985071	-5.82458909336815	7.77814571529273e-12	2.2893675555345e-08	-1.70585611161393	4.71409686355004	-1.27076700458973	-0.510555652996167	-2.77113366690861	2.92436204770076	4.8624489427981	-0.102358447113352	3.85422270409765	-1.74672825106522	1	2
TRINITY_DN134983_c5_g1_i2	NA	NA	NA	NA	2.11986735675581	-5.26678414871547	6.17165596546531e-06	0.00286819590395046	-2.77113366690861	3.97715599091992	-2.77113366690861	-2.77113366690861	-2.06174971514831	2.02958289364102	4.01447269695656	0.122358519231184	2.5623492685629	-2.77113366690861	1	2
TRINITY_DN135618_c2_g1_i1	NA	NA	NA	NA	6.05146470387287	1.1077885214463	1.07537113911311e-05	0.00425172857837406	5.77830359202736	5.38964804730947	6.04964957626349	5.03270218505412	6.91553679145931	5.51051863774564	5.25165434803759	6.07348135903086	5.70480809091188	7.16291722142496	2	1
TRINITY_DN135640_c2_g9_i1	NA	NA	NA	NA	2.24623444096227	-7.01730709000929	4.3727364664802e-05	0.0118637075727015	-2.77113366690861	0.544802128987564	-2.77113366690861	5.39413931800758	-2.77113366690861	0.599950356661959	-2.77113366690861	-2.77113366690861	-2.77113366690861	-1.15372150306838	1	2
TRINITY_DN135666_c0_g3_i1	NA	NA	NA	NA	4.81237916154078	0.766793348019795	0.000266127798103639	0.0492987788235342	5.06681808978106	4.53058782748582	5.0759423090847	4.1636033364237	5.69436619581561	4.60666581332496	4.43182357142347	4.71199837790092	4.10916547808393	4.96703860376539	3	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	3.50107743828755	8.05445582027779	1.12745588586207e-55	2.98663064164861e-51	3.8709585344948	-2.77113366690861	5.12107250217847	-1.13580896891674	4.62962175212593	-2.77113366690861	-2.77113366690861	4.59033802665036	-2.77113366690861	3.78454261653793	3	1
TRINITY_DN135864_c0_g1_i1	NA	NA	NA	NA	5.40580626121633	-1.06905858687743	6.35273884599685e-06	0.00290144917293891	4.18841260171301	5.62949410962739	5.25869716109434	6.30305905824357	5.01511368976809	5.61748958064692	5.87530571527135	4.92828747844427	5.65958848726503	4.15338293589277	1	2
TRINITY_DN135896_c2_g3_i1	NA	NA	NA	NA	10.8981147440229	4.58249223056093	1.12538579160239e-05	0.0043231850265674	6.54126054547821	7.28290886583667	6.54248269739731	7.5985576942523	12.6444035491528	7.7739450919035	6.50085824285696	8.08412174774729	6.73066581259275	13.4839701503393	2	1
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	0.953122396676848	-3.94419087432151	7.74751843624237e-08	0.00010261588168803	-1.37121959961556	1.17683357821505	-1.62094399870275	1.89768129130175	-1.58830694688424	-2.10741367510908	1.93227040906274	-2.15205960117653	2.94215266842317	-0.929038939770867	1	2
TRINITY_DN135966_c1_g1_i10	NA	NA	NA	NA	5.22941779947018	0.717591181630856	8.49179918666305e-05	0.0197322596890091	5.3923031177744	4.68984994582224	5.86300571295204	4.49111155758876	5.38153003457636	4.87415934652161	4.87890151582462	5.4909268085089	5.13119903155458	5.53214391333455	3	1
TRINITY_DN136241_c3_g1_i3	NA	NA	NA	NA	2.75754990128512	1.42084530529724	2.70182562825283e-07	0.000238571202974725	2.79672593717451	1.47048547287613	3.34340243386566	2.0772030691136	3.31640676967078	1.96780347852159	1.83443689946333	3.69402335780751	2.07468061831837	3.14682195188354	3	1
TRINITY_DN136506_c0_g1_i1	NA	NA	NA	NA	0.0582825776488164	2.75807299946361	0.000206442910176164	0.0402108286071072	-1.37121959961556	-1.19060751467072	1.19540463933493	-2.26390742015878	1.07055983179475	-1.03273395013238	-1.33380381015747	-1.72026408250312	-1.66242907097733	1.73453744386418	2	1
TRINITY_DN139125_c0_g1_i1	NA	NA	NA	NA	0.150662480884727	-3.37544890974311	1.56302333920344e-05	0.00567184770623277	-1.37121959961556	1.71435641855336	-1.62094399870275	-1.34607205598639	-2.37327280235428	-0.599615283864046	1.93227040906274	-0.891645266359017	0.665882772905672	-2.77113366690861	1	2
TRINITY_DN154814_c0_g1_i1	NA	NA	NA	NA	0.63181966950175	-4.56932387521356	4.06602103797045e-06	0.00203224334520447	-2.77113366690861	2.61468302775466	-2.08432806734718	-2.77113366690861	-2.77113366690861	0.332214181504748	1.9939911538663	-0.891645266359017	1.55673816556546	-2.16985510273109	1	2
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	1.93783656771313	3.79742838482474	1.03389628544329e-05	0.00414968372748374	-0.206371178612757	0.223040823371981	-0.989202688728356	-1.34607205598639	3.93653245135977	-0.599615283864046	-1.05849874821271	0.316744551288516	-1.31970947862469	4.02502114209219	2	1
TRINITY_DN177856_c0_g1_i1	NA	NA	NA	NA	0.901040182049393	-8.57773763656887	2.7371307854277e-13	1.20844324176633e-09	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.05594704602869	-2.77113366690861	2.40078278671843	2.26827870822281	-2.77113366690861	1.92180476313505	-2.77113366690861	1	2
TRINITY_DN20122_c0_g1_i1	LOC100144969	Chr08	50177389	50177389	1.47276472570053	6.34075843783794	1.30153216618393e-08	2.15484919263827e-05	-2.77113366690861	-2.77113366690861	3.66116017103376	-1.34607205598639	1.16337147015469	-2.77113366690861	-2.77113366690861	1.57170607958223	-2.77113366690861	3.18336818189871	2	1
TRINITY_DN209985_c0_g1_i1	NA	NA	NA	NA	1.42909678686267	2.85160197118718	5.12612494899925e-13	1.93987214141414e-09	2.30684300189124	-0.191718736629915	2.11914869034748	-1.34607205598639	2.6089989853855	-0.423713236228374	-0.156523917753248	1.9396335711717	-0.137856700310125	1.86024889536157	3	1
TRINITY_DN211480_c0_g1_i1	NA	NA	NA	NA	0.713518010443108	-5.44096764376581	6.09251809041841e-07	0.000424712642671536	-2.77113366690861	2.15316285897212	-2.77113366690861	-2.77113366690861	-2.77113366690861	0.427088545561368	2.7518756020195	-1.11873598673266	1.59769245119423	-2.77113366690861	1	2
TRINITY_DN22653_c0_g1_i1	adssl1	Chr08	78756395	78756395	0.568131156066725	-5.28667812804742	2.45291623929498e-07	0.000224061210961807	-2.77113366690861	2.19969849820383	-2.77113366690861	-2.77113366690861	-2.77113366690861	0.332214181504748	2.38806079452044	-1.38837382264339	1.51458724438199	-2.16985510273109	1	2
TRINITY_DN25753_c0_g2_i1	apoa5	Chr07	83939838	83939838	3.52427667485548	-1.32733933492345	2.46301488803588e-05	0.00825889422583171	2.67546415445015	3.922710583946	3.23808800920294	4.86562153120291	2.57561441996324	3.98243970614785	3.05670893896476	2.78610681835273	3.73996273466835	2.15829969363697	1	2
TRINITY_DN26128_c0_g1_i1	myoc	Chr04	97499454	97499454	2.11046641677981	-5.5748065191192	1.38477891676125e-07	0.000141087667326944	-1.70585611161393	3.86612962278756	-2.77113366690861	-2.77113366690861	-2.37327280235428	2.17336258288344	3.93802316638163	-0.368653521147437	2.89364291230263	-2.77113366690861	1	2
TRINITY_DN27351_c0_g1_i1	cutc	Chr07	27179803	27179803	3.45125757676491	-4.8351400758837	0.000116043415539292	0.024991789249072	-2.77113366690861	5.25840572518847	-2.08432806734718	-2.26390742015878	-2.06174971514831	3.26980250158762	5.32253148021999	1.84822776174739	4.10916547808393	-2.77113366690861	1	2
TRINITY_DN36259_c0_g1_i1	dpp6	Chr06	8326223	8326223	3.40265207512943	1.21337931774106	5.5112090373719e-07	0.000405533131666616	3.58378317892832	2.76150903741152	4.21994683841799	2.65953604904676	3.94962220436913	2.59718723615231	3.04217376013715	3.78720601599227	2.23902044254117	3.77659097233369	3	1
TRINITY_DN38445_c0_g1_i1	larp6	Chr03	88251258	88251258	1.58258662256319	4.46238128845259	5.85324918545909e-07	0.000419061002494085	2.5821505732892	-1.77445964868198	-0.373876272399434	-0.789571613709469	2.26252225728291	-2.10741367510908	-1.05849874821271	-2.15205960117653	-1.66242907097733	3.99791908415266	2	1
TRINITY_DN49280_c0_g1_i1	gcm2	Chr06	84667355	84667355	0.075918739250148	-4.48098436066348	1.12608443500623e-05	0.0043231850265674	-2.77113366690861	1.54446849258558	-2.77113366690861	-2.77113366690861	-2.37327280235428	-0.125556700994665	2.13764363729639	-1.11873598673266	0.414040657536808	-2.77113366690861	1	2
TRINITY_DN60182_c0_g2_i1	fap	Chr09	66930066	66930066	0.664964409336577	-8.31301121802399	6.86637277167801e-12	2.27362768402188e-08	-2.77113366690861	2.22241526415289	-2.77113366690861	1.24387650244836	-2.77113366690861	-2.77113366690861	0.791847148386127	-2.77113366690861	2.6622582408434	-2.77113366690861	1	2
TRINITY_DN81880_c0_g2_i1	LOC100494904-like	Chr03	80439970	80439970	0.431489967928695	-1.7631539901761	3.58267132419259e-05	0.0106634790312204	-0.500902717827135	1.26700529486237	-0.753718831503332	0.998579642775346	-0.504906461156709	0.958680610051046	1.21111411639193	-1.38837382264339	0.502963121645829	0.0778097542681304	1	2
TRINITY_DN83284_c0_g2_i1	rab8b	Chr03	81878485	81878485	0.0757418915685597	-5.58944076022362	3.38936061474832e-09	6.90647405266791e-06	-2.77113366690861	1.61484193110456	-2.77113366690861	-1.88936738587967	-2.77113366690861	0.230658763714408	1.86779068132922	-1.72026408250312	0.812256991042195	-2.77113366690861	1	2
TRINITY_DN86341_c0_g2_i1	nova2	Chr08	49838883	49838883	1.50079701136878	9.17251456658541	9.85190978300033e-29	1.30488545075839e-24	2.54306693041736	-2.77113366690861	1.54364811225692	-2.77113366690861	3.24033012207664	-2.77113366690861	-2.77113366690861	1.96885900347921	-2.77113366690861	2.27578284402649	3	1
TRINITY_DN90220_c0_g1_i1	postn	Chr02	148527377	148527377	3.24179676742139	-4.96770986486387	1.72531295923485e-06	0.00101563422866958	-2.14232628532675	4.94333750775954	-2.08432806734718	-1.88936738587967	-2.37327280235428	3.14974404806684	5.15701881081426	1.32282139935235	3.98346033531147	-1.15372150306838	1	2
TRINITY_DN90720_c0_g1_i1	fam177a1	Chr08	89163743	89163743	2.1633159003047	-4.40980196996009	2.95906677333687e-06	0.00159161185017491	-1.37121959961556	3.70609704095016	-0.753718831503332	-2.77113366690861	-1.39942739477001	1.93589251386114	4.19613405184561	0.222822963078531	2.84344512096698	-2.77113366690861	1	2
TRINITY_DN91309_c0_g1_i2	mppe1-like	Chr06	88737158	88737158	0.488475227126903	2.21084595307764	0.000111379845783299	0.0245871009566632	-0.346133751669221	0.0305148688192506	1.9953427799965	-0.952328286036625	1.13309285950068	-0.423713236228374	-2.12092310909209	0.404923645810714	-1.31970947862469	1.48414916556846	2	1
TRINITY_DN93345_c0_g1_i1	mettl22	Chr09	35084843	35084843	1.99469353788694	-4.69213592919774	0.000136251185767302	0.0283651233061271	-2.14232628532675	3.91575813335374	-2.77113366690861	-2.77113366690861	-2.77113366690861	1.65148111575173	3.73610221149995	0.566593836096299	2.6622582408434	-2.77113366690861	1	2
TRINITY_DN93756_c0_g1_i1	trpc3	Chr01	57352438	57352438	0.800392113015531	8.432610686433	4.72864905542586e-22	4.17539711594104e-18	1.39356192278141	-2.77113366690861	0.571667145993218	-2.77113366690861	1.62158431465004	-2.77113366690861	-2.77113366690861	1.96885900347921	-2.77113366690861	2.42567676794274	3	1
TRINITY_DN95196_c0_g3_i1	lamb4	Chr03	66347575	66347575	0.982793481814948	-4.5088464459666	3.10793663578009e-06	0.0016142988525846	-2.77113366690861	2.63175467155826	-2.77113366690861	-1.88936738587967	-2.37327280235428	0.893718053230581	2.78716995846283	-0.229370537593438	1.75078806652465	-2.77113366690861	1	2
TRINITY_DN98620_c0_g2_i1	abcd2-like	Chr03	65726820	65726820	4.9678787549786	-4.98560027022072	9.28445502557299e-07	0.000599866374701045	-0.674292533677914	6.70804530247789	-0.989202688728356	-1.34607205598639	-0.709174754359976	4.82273801086626	6.89893589661243	2.92679208001772	5.65958848726503	-0.14572186069211	1	2
TRINITY_DN98734_c0_g1_i1	usp38	Chr01	49976472	49976472	2.36790633651307	-5.45221431076328	9.31152941077505e-06	0.0037948063706374	-2.14232628532675	4.17645682450055	-2.77113366690861	-2.77113366690861	-2.77113366690861	2.11755816601439	4.3515755597476	0.222822963078531	2.84344512096698	-2.77113366690861	1	2
