gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT
TRINITY_DN106190_c0_g4_i1	NA	NA	NA	NA	1.40545536406787	-5.0396407032436	-6.11422072181575	-8.58087737197372	0.00348618854741107	0.0123471160184591	2.68702138843528e-05	0.169306683877427	0.14318929158476	9.012005791056e-05
TRINITY_DN125533_c0_g1_i1	NA	NA	NA	NA	3.78942129170114	0.182560620252102	0.54943783833396	-2.45043778318398	0.478038253891825	0.0535691680860556	9.6282556149747e-21	1	0.296437364737829	2.24478524541503e-19
TRINITY_DN124278_c3_g2_i1	NA	NA	NA	NA	4.7405944330745	0.753527418472311	-6.02125937927618	-7.17882766161857	0.566105924624813	0.000740276762282223	2.02290217333062e-05	1	0.0267703579155957	6.96878143066075e-05
TRINITY_DN122073_c0_g2_i6	NA	NA	NA	NA	4.84695076678873	0.0327942263120803	-0.0268273476394801	-5.18848773242285	0.930441019115111	0.945265880444805	2.80689484960712e-33	1	1	1.81101932682685e-31
TRINITY_DN45316_c0_g1_i1	NA	NA	NA	NA	1.28388426685927	-5.28520880426954	-6.5760568332294	-9.5421626126763	0.00102749197487085	0.00492922178976018	1.32140425988541e-06	0.10658240494717	0.0850717838762143	5.75653847348071e-06
TRINITY_DN126959_c1_g1_i2	NA	NA	NA	NA	3.56813389803124	-0.163103346444985	-0.516938495350811	3.53480552530108	0.600803914208112	0.128468945954201	3.41306987953013e-24	1	0.457203305674308	1.08801712214168e-22
TRINITY_DN73931_c0_g1_i1	NA	NA	NA	NA	0.0516162638996607	-8.32204139004253	-4.84675313263684	-8.26482547148108	3.11870111393203e-05	0.0453413452693595	4.86830243352736e-05	0.0171242149939472	0.273880302343911	0.000155246742887346
TRINITY_DN105535_c0_g1_i1	NA	NA	NA	NA	1.59368037474203	-0.0713826998945923	0	3.44939281709991	0.837536731698462	1	0.00281285360891176	1	1	0.0062478185707728
TRINITY_DN122758_c4_g5_i1	NA	NA	NA	NA	0.138526670266934	-0.138461944495067	-1.25247756967076	2.8505685075274	0.779787481978931	0.250794186007964	1.08025729621867e-05	1	0.614116773681522	3.93825508872133e-05
TRINITY_DN95604_c0_g1_i1	NA	NA	NA	NA	3.39692738921954	0	7.81463598089292	-9.18848576868074	1	0.0020746230713194	0.000347686212336993	1	0.0498944056178158	0.00092719769480888
TRINITY_DN119389_c0_g1_i1	NA	NA	NA	NA	2.94196495383118	0.252442796887655	-1.05846216679304	-4.28906599326517	0.466114721558976	0.00732874548040942	1.5136575504659e-28	1	0.106583728189414	6.84453048660253e-27
TRINITY_DN135668_c0_g4_i4	NA	NA	NA	NA	3.01593017548591	0.460485973453381	0.728461395611445	2.15715756097395	0.200328686801708	0.0585962733332784	2.73414752752926e-08	1	0.310769314810143	1.54933107051758e-07
TRINITY_DN134046_c4_g3_i6	NA	NA	NA	NA	3.05879604751593	-0.243544490819988	0.26234190783023	4.22552327479203	0.518163412114606	0.566861473069772	1.89995521670852e-19	1	0.845482721405557	3.89918345580036e-18
TRINITY_DN126907_c2_g1_i1	NA	NA	NA	NA	9.38526525840131	-0.148715155675587	0.47278016771011	2.23002204038341	0.672974380535975	0.203979021410886	1.43796965040824e-09	1	0.561434263127113	9.76491000611651e-09
TRINITY_DN126813_c2_g2_i1	NA	NA	NA	NA	2.36937066388832	-0.0329444813823003	2.15333386168239	0.250512673067148	0.933992302561981	0.000360625184968423	0.615966472807815	1	0.0168448274332907	0.689682627232034
TRINITY_DN115389_c0_g1_i1	NA	NA	NA	NA	6.69881390502372	-0.0685506349422914	-1.41564110756529	-3.56745289097191	0.882488461447449	0.014863128236561	5.11251606144173e-16	1	0.157395170454525	7.33611971376479e-15
TRINITY_DN118973_c1_g2_i1	NA	NA	NA	NA	6.0149639759348	-0.0815848851902034	-0.193699537948543	2.72741105201624	0.749814283804716	0.569011733632126	9.40398843720301e-21	1	0.846764689284843	2.19630476478253e-19
TRINITY_DN116702_c3_g3_i1	NA	NA	NA	NA	3.39645267364729	-0.382994673942692	-0.825181681500298	4.28209552096369	0.439316050211316	0.140909928370927	3.05438000665852e-10	1	0.476946102428469	2.28209092138705e-09
TRINITY_DN118642_c0_g1_i2	NA	NA	NA	NA	1.69040983632046	0.132887437131392	0.360767794569457	6.53436712687877	0.721811604050302	0.39621405180965	4.42480717076256e-20	1	0.732152408237544	9.66310364686418e-19
TRINITY_DN130411_c6_g2_i1	NA	NA	NA	NA	2.41386643957595	-0.64778499414938	0.0387629600137806	-2.40508950142255	0.350782108251384	0.955035904231925	0.000666003516840783	1	1	0.00167700745162389
TRINITY_DN121437_c0_g1_i1	NA	NA	NA	NA	1.49422374995537	0.0677238006464635	0.668930979206196	2.00617979535471	0.877316881860139	0.200492600366733	1.3572278165128e-05	1	0.557358456977613	4.84492694749595e-05
TRINITY_DN113538_c0_g1_i1	NA	NA	NA	NA	5.55854742181017	-1.1042161359357	-2.13232372693423	-5.62354882464367	0.130203010796958	0.00634025185542199	1.12351889323089e-11	1	0.0987750296294897	9.96646087120904e-11
TRINITY_DN129152_c2_g1_i1	NA	NA	NA	NA	0.264654618801992	0.689623091497021	-1.65695645771974	5.11092256757507	0.554921758603357	0.201248059144033	0.000827962505891027	1	0.558207527381368	0.00204388762464429
TRINITY_DN133089_c1_g2_i1	NA	NA	NA	NA	3.32502950734331	0.0577510998092112	0.442296147555332	2.11182197193756	0.883845676352384	0.316699513313937	2.87714914303318e-06	1	0.676262359854511	1.18002587947115e-05
TRINITY_DN123581_c0_g1_i2	NA	NA	NA	NA	8.51847187515578	-0.162897313338094	0.528512589742731	2.38405770704249	0.536043312885359	0.0577052098483095	8.82192507291349e-18	1	0.308296254365095	1.53032813724524e-16
TRINITY_DN123586_c0_g1_i1	NA	NA	NA	NA	6.24291156399928	0.415553515871635	0.0796773156850644	2.74743049532357	0.273838536305834	0.830995517542691	4.71521051877073e-13	1	0.971281741148012	4.90196054897707e-12
TRINITY_DN120422_c0_g1_i2	NA	NA	NA	NA	2.0872080434769	-0.0270485797627443	-6.00055906320916	-3.03047833951165	0.971444169532373	0.000914972032729747	0.00840622670649166	1	0.0308583711703656	0.0167906109530927
TRINITY_DN127175_c5_g3_i2	NA	NA	NA	NA	4.20822707687613	0.0538360530065361	-0.822496131099137	-4.62946830622924	0.896164513709732	0.0676434044871684	8.48244630237649e-24	1	0.334676553287292	2.61720433217247e-22
TRINITY_DN128016_c3_g2_i5	NA	NA	NA	NA	3.75195124325632	0.374583303366065	0.656334613594499	-3.29615646585853	0.164880332123246	0.0352293847990153	2.9193103903758e-28	1	0.241767029114567	1.30039811346127e-26
TRINITY_DN110915_c0_g1_i1	NA	NA	NA	NA	2.50464663950722	0	0	-7.7456362994621	1	1	1.09973193443119e-29	1	1	5.50992322083262e-28
TRINITY_DN102500_c0_g1_i1	NA	NA	NA	NA	2.21465317871417	-0.160221678971261	2.64015784311521	1.81637691403889	0.661722046039696	2.56419028214491e-05	1.55248578212766e-06	1	0.00242068559793364	6.6745973103459e-06
TRINITY_DN131527_c0_g3_i3	NA	NA	NA	NA	2.10528295624184	0.306508998629242	4.74967673601192	-0.544785071515179	0.509640130183267	2.14127630738847e-06	0.279105950832599	1	0.000376542738890763	0.359780835911799
TRINITY_DN122195_c1_g3_i5	NA	NA	NA	NA	1.30317229432972	-0.493133225997469	0	2.70265142224203	0.198610997083348	1	0.0237864952147325	1	1	0.0424640470939139
TRINITY_DN122453_c4_g4_i2	NA	NA	NA	NA	1.36269834854015	0.0275836996832063	0.517733481364335	2.85135122058247	0.94154072421757	0.203390175143408	4.43046717347454e-11	1	0.56040640470155	3.66548952344196e-10
TRINITY_DN128626_c2_g2_i2	NA	NA	NA	NA	3.63818424496934	-0.0569974202530868	0.181394235768022	2.60515085052577	0.857162565936214	0.595759841304984	8.88783417930568e-14	1	0.861771339906438	1.00473604451353e-12
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	7.24589763018029	-1.73937272475693	-4.47997923077694	-11.4107185330268	0.0507358353393152	8.15922282589803e-11	3.89470865392071e-94	1	8.13051444928839e-08	8.73226136114473e-91
TRINITY_DN140025_c0_g1_i1	NA	NA	NA	NA	-0.127847585058014	-4.27866659928078	-4.79486294193187	-7.9673147869248	0.00764962437290029	0.0417933438641357	3.34332230564609e-05	0.263711244316506	0.264825698696319	0.000109845019701317
TRINITY_DN125090_c0_g1_i3	NA	NA	NA	NA	0.852862394221435	1.49281837749079	0.641129864757986	-2.21361138089036	0.0318758428487435	0.368895362547017	0.00805093580396127	0.747706671181731	0.713295403631189	0.0161516984419937
TRINITY_DN115294_c0_g1_i4	NA	NA	NA	NA	1.92238329356824	-1.48367921875884	0.812138427644308	-5.99651211113836	0.164230237117457	0.627464559095442	5.53587332944859e-24	1	0.879026773181726	1.72988004563083e-22
TRINITY_DN136242_c3_g2_i6	NA	NA	NA	NA	4.78293691654778	0.25089486713375	1.02762513747696	-3.1081024216803	0.438882545032901	0.00541402032969896	2.35382552375025e-20	1	0.0896395181357234	5.3084388697821e-19
TRINITY_DN117998_c2_g1_i1	NA	NA	NA	NA	0.780426862881599	-0.120679946587429	-0.752692168679703	-2.02042815977837	0.852303274996853	0.330598861792673	0.00150744298524158	1	0.689311087363555	0.00353321312988281
TRINITY_DN131220_c7_g1_i1	NA	NA	NA	NA	4.60300574908625	1.14559378063873	-0.0640679467577211	-2.06421284223694	0.00287227777489058	0.874925457818269	8.043976095704e-06	0.153635454340817	0.986293603829578	3.01131455203724e-05
TRINITY_DN131082_c0_g5_i3	NA	NA	NA	NA	-0.156042822031722	0.257282935332637	-1.77977523081042	5.53721445830616	0.580671644267767	0.375940557570785	5.17719536564863e-08	1	0.717244491036606	2.82082708207323e-07
TRINITY_DN119911_c3_g1_i1	NA	NA	NA	NA	3.67065377309954	0.5295048476328	0.339261935262435	2.67196058545273	0.123936088242592	0.563667515664786	1.58114567867915e-08	1	0.844009879931756	9.25200619505494e-08
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	6.16690712634786	-1.1551387964037	-4.66574690032747	-15.7400443101283	0.295514292199037	7.55208941288149e-06	1.59048075020369e-55	1	0.000991165686115007	3.62643089696867e-53
TRINITY_DN128071_c0_g1_i3	NA	NA	NA	NA	1.65645753772924	0.0418459961164951	0.532542138196302	2.64697855355192	0.90820084102904	0.209804372032303	1.22690972492487e-09	1	0.567007103728175	8.41877229000346e-09
TRINITY_DN133615_c4_g1_i2	NA	NA	NA	NA	1.67436103992027	0.251693319287456	-0.353106735709394	3.46370513822267	0.641586296495224	0.56700245546275	6.89908414465343e-07	1	0.845482721405557	3.15894926671036e-06
TRINITY_DN124109_c0_g2_i3	NA	NA	NA	NA	2.5611285649605	0.781780386990327	0.580417547390297	-2.35388991853071	0.113597389533304	0.270115198712273	4.42660768698667e-06	1	0.632489511049283	1.74861077401815e-05
TRINITY_DN122710_c0_g1_i2	NA	NA	NA	NA	0.294706379550871	0.143489816962796	6.83371776758263	4.8365950541064	0.884746066352491	4.39635739714065e-05	5.15471558070224e-05	1	0.00367341601770402	0.000163546724880653
TRINITY_DN59149_c0_g1_i1	NA	NA	NA	NA	-0.204603618657985	-5.92142991116348	-4.82307509643576	-7.83451639704213	0.000170550315648494	0.031901047748321	8.57053512435593e-06	0.0473057344589971	0.230415487159349	3.19111884197061e-05
TRINITY_DN106923_c0_g1_i1	NA	NA	NA	NA	1.10033700092134	-0.254106059648421	-0.622841559474262	-2.30131942558836	0.517948901339249	0.210198471518337	3.1757650989123e-09	1	0.567363694986535	2.05591819023665e-08
TRINITY_DN74421_c0_g1_i1	NA	NA	NA	NA	0.552518062885625	-0.182612276198871	-1.8758796444057	-7.07181240600693	0.778228428667625	0.363626534336688	3.02958669048289e-21	1	0.712070865671537	7.43035824133475e-20
TRINITY_DN124060_c0_g1_i1	NA	NA	NA	NA	0.0683412989110241	-0.0228567000705822	0	-2.12674962524805	0.977824745663594	1	0.0138349063009601	1	1	0.0261948032390804
TRINITY_DN111576_c0_g1_i2	NA	NA	NA	NA	4.69040690587292	0.0706068398507356	1.03757783839403	2.1885673143783	0.851803321570508	0.00931608379662135	2.82918237202573e-08	1	0.121289940937329	1.60015034095758e-07
TRINITY_DN108668_c0_g1_i1	NA	NA	NA	NA	0.875934410904021	-0.32290447050551	-2.58150958598736	-3.91819254106693	0.696820600400602	0.211857913217448	6.38014630809925e-13	1	0.569089177284074	6.51947726621384e-12
TRINITY_DN125491_c0_g1_i2	NA	NA	NA	NA	0.989785473436614	-0.708642104004842	0.277452052691137	-3.84865675263293	0.345155177029154	0.814965203267338	4.59718469919032e-08	1	0.965456792568991	2.52371463643574e-07
TRINITY_DN132508_c1_g1_i4	NA	NA	NA	NA	1.1163044475272	0.296257709956949	-1.44490347799229	-2.32926874857976	0.625994188610106	0.0491703475253087	0.000171263608757747	1	0.282737379818002	0.000487809378956933
TRINITY_DN112702_c0_g1_i1	NA	NA	NA	NA	0.118405398868266	0.0737493103816336	-0.181540791635872	2.441378985984	0.8697701156623	0.766794340971278	0.000531124556803027	1	0.944855173228669	0.00136549509802059
TRINITY_DN127187_c0_g3_i1	NA	NA	NA	NA	2.17722430198444	0.788065993562903	-4.75850318573082	4.41728765899088	0.160318101118234	6.77554895761733e-08	4.03140690420434e-12	1	2.30754613550246e-05	3.73245019812862e-11
TRINITY_DN125447_c0_g1_i6	NA	NA	NA	NA	4.26999995993146	-0.319143225955107	-1.39646593640069	5.90017936041771	0.741743505781797	0.190244505110449	8.24345610918362e-07	1	0.544684066937428	3.73132884619087e-06
TRINITY_DN117726_c0_g1_i1	NA	NA	NA	NA	9.40062223482956	0.538666339965662	1.3611084396668	4.68516095546067	0.33282001988267	0.00382955457837954	1.5247133948675e-05	1	0.0729876418089385	5.38988488883327e-05
TRINITY_DN135372_c2_g1_i1	NA	NA	NA	NA	6.32285319167796	0.191540334604678	0.554461087330887	5.30917798500043	0.704957624609059	0.321468604467028	4.82508210293948e-11	1	0.681789080599121	3.97485713348398e-10
TRINITY_DN132417_c0_g1_i1	NA	NA	NA	NA	4.59689162975079	0.165411263934652	-6.06369028300454	4.50085649151815	0.766603243333149	0.000186386532386459	5.51961189720157e-12	1	0.0110315930169823	5.02895896018315e-11
TRINITY_DN121691_c3_g3_i1	NA	NA	NA	NA	3.95046226682726	0.117808042297527	0.398768006985481	-2.57936710704074	0.687525971920621	0.208106685059844	2.16705153765742e-17	1	0.564654130852673	3.60795307058619e-16
TRINITY_DN135679_c1_g1_i1	NA	NA	NA	NA	1.53758861494849	0.0534633540844685	-0.471583799386679	-3.08115263860686	0.910394385002496	0.473355768533336	5.18485969721842e-10	1	0.789415294885601	3.7540002732417e-09
TRINITY_DN85489_c0_g3_i1	NA	NA	NA	NA	0.0264522806090513	-5.42774980981883	-5.01688621036792	-8.12211227392405	0.00408497851245846	0.044165444072822	0.000117344728096575	0.181663383268917	0.27154279542488	0.000345082512781546
TRINITY_DN124197_c2_g4_i1	NA	NA	NA	NA	1.30799699351085	0.146907810468609	0.103332059198069	3.61814339240553	0.754435341728245	0.860522465615261	2.89858881234416e-12	1	0.980199955209242	2.7363695437235e-11
TRINITY_DN136464_c5_g1_i2	NA	NA	NA	NA	1.57229547669772	0.396152910377413	-0.695686714247434	3.17810958286983	0.396572856730979	0.16584214220362	9.74639093134120e-09	1	0.510465946229079	5.86243344528806e-08
TRINITY_DN132530_c6_g5_i1	NA	NA	NA	NA	1.13059071183173	-0.829324384675132	-0.588951653716028	-2.74143516083113	0.115285552155011	0.354194044758086	3.62813346451459e-07	1	0.708572442130739	1.74125813169399e-06
TRINITY_DN120569_c0_g1_i1	NA	NA	NA	NA	2.88305202055139	1.8136039744863	2.96815366760887	-4.7176127894084	0.0970866077886538	0.0092001120626298	4.68618379609956e-05	1	0.120497026340641	0.000149829798020272
TRINITY_DN129884_c3_g1_i1	NA	NA	NA	NA	3.17356311323152	0.0964712220134687	-1.85414472204464	-3.08460604957165	0.849998128369931	0.366694985798673	2.2855665165498e-08	1	0.712070865671537	1.30975861826991e-07
TRINITY_DN129773_c0_g1_i1	NA	NA	NA	NA	5.01585833012293	-0.0370485644175462	1.10008896071865	2.69823239941567	0.907391291355592	0.00119560565935848	2.15672370060331e-15	1	0.0367534385001579	2.90860406840762e-14
TRINITY_DN123925_c0_g1_i1	NA	NA	NA	NA	4.21198187826572	-0.00624828040113046	0.294313164182774	2.20815884927977	0.983824932860736	0.364988731649588	2.52143207950464e-10	1	0.712070865671537	1.90559354210878e-09
TRINITY_DN133586_c6_g4_i1	NA	NA	NA	NA	3.7128306080411	-0.0585803761422899	-1.03303662180224	3.19945334013136	0.81568000734701	0.122497656500027	8.0054758236699e-23	1	0.447192853343185	2.29135454293445e-21
TRINITY_DN113145_c0_g1_i1	NA	NA	NA	NA	7.53222721946759	-0.143063540257128	0.20286259265332	2.93404248982816	0.734016790639693	0.638490135978559	2.16894899896569e-10	1	0.88371712065966	1.64939437018575e-09
TRINITY_DN123781_c4_g1_i1	NA	NA	NA	NA	3.89706011101186	0.472030682894652	0.342971281322556	2.62982247870897	0.319966544872544	0.480131886171718	7.0791502816678e-08	1	0.792949996774297	3.7760614260165e-07
TRINITY_DN132943_c0_g6_i1	NA	NA	NA	NA	1.23932688074162	0.181611283191752	0.113873333669907	-2.31281549759448	0.610266315520742	0.82758176443636	5.42949557538942e-10	1	0.969865007359618	3.92057376424724e-09
TRINITY_DN73483_c0_g1_i1	NA	NA	NA	NA	3.0538428687145	-5.10139478404813	-7.89953562502642	-9.80210560792993	0.00329123495175278	0.00178221331829983	4.73705208706129e-06	0.163921230731153	0.0464186343938596	1.86167669299422e-05
TRINITY_DN125558_c1_g2_i1	NA	NA	NA	NA	3.20083359050676	-0.113256222730338	-1.3060535927236	-7.27901757531002	0.910612241843652	0.331771840079816	6.50734016822248e-40	1	0.690571047295951	7.23471021595148e-38
TRINITY_DN115623_c0_g1_i1	NA	NA	NA	NA	2.11809890571148	-0.590598636970818	0.554983659562727	-2.10976830791813	0.235425794859552	0.326614459303875	3.0128124125787e-05	1	0.685513995256732	0.000100024331145644
TRINITY_DN134791_c10_g1_i1	NA	NA	NA	NA	2.21744589155039	0.880465331340781	0.760592797944317	2.65936378577077	0.101715630478251	0.148113209312413	1.13808736935136e-06	1	0.485796159520964	5.01724408854636e-06
TRINITY_DN130878_c0_g1_i3	NA	NA	NA	NA	2.03740340742945	-0.244399738172317	5.14465287220091	-1.52909516975573	0.764103601187581	8.16163410548529e-07	0.0512083848039022	1	0.000178527451713888	0.0834855234290122
TRINITY_DN129042_c7_g1_i1	NA	NA	NA	NA	4.9812665371424	0.053642835425318	0.343779019372914	-2.20627875105641	0.811714452525079	0.138487557721551	5.08749693603083e-21	1	0.47272364127104	1.22432115441779e-19
TRINITY_DN107602_c0_g2_i1	NA	NA	NA	NA	8.7878599053923	-1.59653964527034	-4.27523720037057	7.57315344707184	0.155778407176578	0.00149241078082601	1.29979154658393e-06	1	0.0423653152414226	5.66881043294549e-06
TRINITY_DN131339_c2_g1_i1	NA	NA	NA	NA	3.96022214898357	-0.0602833518239271	0.262038758761989	-2.1560216891703	0.890070317579783	0.656809635211921	1.91612542296015e-06	1	0.893166351561889	8.10332513435128e-06
TRINITY_DN116616_c0_g1_i1	NA	NA	NA	NA	3.54581521826402	0.469610307560434	-1.87514682479574	-4.388217539303	0.400722830181003	0.364834766613172	1.42467031538489e-08	1	0.712070865671537	8.37647614410632e-08
TRINITY_DN133390_c2_g2_i1	NA	NA	NA	NA	8.79086039156483	-0.0992875186818589	0.5346990748339	2.10780306323701	0.786210861568868	0.166603174227552	3.19717233485684e-08	1	0.511579365737534	1.7894720546978e-07
TRINITY_DN128341_c6_g2_i1	NA	NA	NA	NA	0.0103050610717899	-0.508214185106109	2.00176166581065	-3.15430778816305	0.548697485892555	0.0958591964655084	4.19951701282263e-06	1	0.398261655539346	1.66944452171975e-05
TRINITY_DN126692_c6_g4_i1	NA	NA	NA	NA	6.63582182752748	-0.077411024078709	0.223460320001648	-2.91064577039928	0.764163334066648	0.407212694755467	1.96955727623349e-26	1	0.739674422927075	7.58096402246955e-25
TRINITY_DN125718_c0_g3_i1	NA	NA	NA	NA	6.45523353131432	-0.257227201274695	-0.147706614752222	-2.20925051626474	0.156609456341074	0.446935420457196	1.71437650201038e-32	1	0.770069088866638	1.04830226787703e-30
TRINITY_DN136367_c5_g1_i2	NA	NA	NA	NA	0.742578491964873	0.0298291384842167	0.065812422115774	2.38907170288122	0.941200513250377	0.903678396077632	2.85975678444158e-05	1	0.996923401521903	9.54020536706766e-05
TRINITY_DN123123_c2_g1_i6	NA	NA	NA	NA	3.62495254415682	0.162505839516052	0.445274243709754	-5.10142551487474	0.787766044038715	0.333533149764162	3.28335563863739e-25	1	0.692132184661601	1.12820796242068e-23
TRINITY_DN112953_c0_g1_i2	NA	NA	NA	NA	4.1910199222057	-0.348613941190466	0.0884466132134017	-2.85091834569901	0.14923285043342	0.743421944935623	5.38255729887078e-30	1	0.936894816080047	2.76369664362821e-28
TRINITY_DN119810_c0_g1_i1	NA	NA	NA	NA	1.49168913103503	-0.224459743555978	-0.744781245330156	-2.08062519106458	0.681362613831029	0.237245637731295	0.000217656141833541	1	0.598452454824722	0.000605713539101305
TRINITY_DN134974_c0_g1_i1	NA	NA	NA	NA	2.79597494806772	0.301240800938794	0.958067877750183	2.27394788773052	0.506158674459468	0.0480270959117983	8.93658451235014e-07	1	0.280007543756967	4.02071582449466e-06
TRINITY_DN126878_c0_g1_i1	NA	NA	NA	NA	2.43481040845191	0.421639885401838	-0.198001084903023	2.0893809587822	0.387544201219355	0.715077699178539	4.63429406967605e-05	1	0.923738299023192	0.000148294103169165
TRINITY_DN131713_c0_g2_i1	NA	NA	NA	NA	1.80771480928769	-0.150788679455761	-5.42460792245846	-1.99212001522378	0.711523112600326	0.000790859294021138	3.16131371915279e-06	1	0.02788737785798	1.2873489573756e-05
TRINITY_DN127300_c8_g3_i1	NA	NA	NA	NA	3.03484645810588	0.223149595739233	0.184173493419583	3.16862806767537	0.552354138740993	0.624491266831833	4.36694893589997e-16	1	0.877678588354968	6.32701998494284e-15
TRINITY_DN70190_c0_g1_i1	NA	NA	NA	NA	0.155932771703813	-5.59317853733758	-4.82565110096586	-7.19554711109894	0.000241614998281492	0.0309269266403796	1.79171098962365e-05	0.0544011716466113	0.22625697525782	6.24268119345044e-05
TRINITY_DN117526_c1_g2_i1	NA	NA	NA	NA	2.02324792739902	-0.0434453904904408	0	3.32431745345573	0.90493436528273	1	1.02988093077464e-09	1	1	7.15254167333293e-09
TRINITY_DN129075_c0_g6_i1	NA	NA	NA	NA	3.04087370627612	-0.25794416160164	5.79317381666855	0.643893239175576	0.531549202344629	9.91843767296622e-06	0.127380533889944	1	0.00119666172910832	0.184474823140755
TRINITY_DN131749_c5_g1_i1	NA	NA	NA	NA	0.239305835969704	-0.00586144171231937	-1.30589879288377	2.41305493592479	0.989703642427405	0.00835994452891043	1.3448044016319e-05	1	0.114407074033741	4.80376559026902e-05
TRINITY_DN130828_c1_g3_i2	NA	NA	NA	NA	3.69235413032599	-0.545128784151441	2.15218161372204	2.3871152198622	0.371865436078857	0.000660397794435134	0.000487446963157604	1	0.0249200598306834	0.00126309934929744
TRINITY_DN122149_c0_g1_i1	NA	NA	NA	NA	8.19204232790252	1.3406953039282	0.856078391875798	-4.68940397334613	0.00138290720822516	0.024348428073172	6.90974990322927e-28	0.114969823270883	0.20344548363624	2.9936686174941e-26
TRINITY_DN119636_c0_g1_i2	NA	NA	NA	NA	2.18510167189485	0.331983593677674	-0.0929488298214866	-2.50998967091451	0.533791175383633	0.877801870555024	4.12072133388185e-06	1	0.987343617361327	1.63981670593242e-05
TRINITY_DN127378_c1_g1_i2	NA	NA	NA	NA	3.41397628361098	0.0145356217451461	-7.21902401656367	0.00828196858091178	0.982608910391467	5.79995038409078e-06	0.990144144073414	1	0.000804369407649291	0.996813028860438
TRINITY_DN126551_c0_g2_i5	NA	NA	NA	NA	6.22313720537054	-0.0563544613777425	-0.555664024276669	-2.0548735784812	0.819805835094449	0.0359762034924558	7.84762025037165e-16	1	0.243813540293331	1.10026171358129e-14
TRINITY_DN126495_c0_g1_i1	NA	NA	NA	NA	1.910270739804	-0.0352692791262489	-0.903341649405215	-6.37192434074869	0.952140674289793	0.179509645707696	4.02015947933883e-20	1	0.529689297846628	8.82238097810857e-19
TRINITY_DN112874_c0_g1_i3	NA	NA	NA	NA	0.173783822169712	0.204377159107759	-0.897295395213953	7.33765069055718	0.6694715519325	0.41815368362116	7.83289350259564e-21	1	0.747784968948308	1.84055894923437e-19
TRINITY_DN133027_c2_g1_i3	NA	NA	NA	NA	2.92870024313455	-0.210437781171591	-0.424960427881645	-2.94918146929464	0.529276295239951	0.262226689306341	3.79087810938239e-16	1	0.624337565092736	5.5371105066739e-15
TRINITY_DN132065_c5_g1_i6	NA	NA	NA	NA	5.32930561311427	0.198605778710086	0	4.53247096099289	0.419995163631136	1	6.47869225048598e-41	1	1	7.64514100874234e-39
TRINITY_DN124907_c0_g1_i1	NA	NA	NA	NA	4.74317908964437	-0.193562921151594	0.520256109258676	2.37502417883932	0.709994373985792	0.482935372757402	4.91478638301635e-08	1	0.795364153988326	2.68706428717311e-07
TRINITY_DN132031_c1_g3_i1	NA	NA	NA	NA	2.27352971886279	0.0195159924557417	-7.82898830355389	4.92174427175061	0.969784595676131	1.15372924723894e-08	1.7245433440382e-15	1	5.64383370853887e-06	2.34101103286316e-14
TRINITY_DN126188_c5_g7_i3	NA	NA	NA	NA	0.326640683100234	0.0173713565144649	-1.77100867844067	-2.58200266577728	0.972419224332358	0.0204334982997956	4.78809967710495e-06	1	0.186297279483565	1.88063973448918e-05
TRINITY_DN109463_c0_g2_i1	NA	NA	NA	NA	2.34270286980238	0.265229047867621	-0.452267323172078	7.44764585258862	0.493074375734185	0.642617214838535	1.10156854789633e-51	1	0.886264497637097	2.21176878963811e-49
TRINITY_DN123360_c0_g1_i1	NA	NA	NA	NA	3.1061417294065	-0.0792308619671611	-0.199790374524192	-3.89214748754315	0.828038488178294	0.605578828601057	1.29311347718999e-10	1	0.86660807316161	1.00990473450788e-09
TRINITY_DN51080_c0_g2_i1	NA	NA	NA	NA	0.645614573995249	-0.382188410031258	0	2.75645399098535	0.374633684041334	1	0.0226583720104045	1	1	0.0406849638908125
TRINITY_DN114052_c0_g1_i1	NA	NA	NA	NA	4.53210529520458	-0.539216756417192	-0.52281854577248	-3.35057459732735	0.057746445609616	0.0827165674559012	8.62772997311478e-31	1	0.369944084059882	4.68002167190833e-29
TRINITY_DN136321_c2_g3_i3	NA	NA	NA	NA	2.77022682786801	-0.405431560513814	0.401257306049579	-4.45449788619958	0.460425574394853	0.41754448865192	2.18472320722415e-16	1	0.747192182718983	3.26918675697251e-15
TRINITY_DN134688_c1_g1_i1	NA	NA	NA	NA	4.39526110566245	0.349310972673685	-0.176780576224974	-2.18433998547432	0.309117985973643	0.619972806082292	8.54777893909768e-10	1	0.875041048926862	6.019411489082e-09
TRINITY_DN130429_c0_g1_i4	NA	NA	NA	NA	0.864817187733856	-0.354714251538849	0.720674908304251	3.3141601133426	0.581652031176155	0.667109156060518	3.90171336657439e-06	1	0.898551781917809	1.5612075866699e-05
TRINITY_DN121465_c5_g5_i1	NA	NA	NA	NA	2.53071308240694	-1.56325169163252	-3.8349659914472	-4.14423884061476	0.145915656236496	0.00694324575357435	0.000555339132304202	1	0.104013378062315	0.00142244852957393
