gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT	A6MT1	A6FO1	A2FO2	A2FL1	A17MT1	A17ML1	A17MB	A17FO1	A17FL1	A17FB	A16MB	A16FB	A15MT1	A15ML1	A15MB	A15FB	A12MT1	A12ML1	A12FL1	A12FB	A10MB	A10FO1	A10FB	A7FL1	A8FL1	A8FO2	A8MB	A8ML1	A8MT1	average	ward.D
TRINITY_DN128367_c1_g4_i3	NA	NA	NA	NA	8.4779958596318	5.46263462077841	-0.791891752179719	1.63783040078346	5.58913138590021e-06	0.463465668656859	0.12397851744694	0.00486227828548427	0.781838598985064	0.180461048036676	-0.378795753981425	-3.04580949602863	-2.63571115424012	2.34795307611122	0.540140122945525	0.368018574578155	4.63293696670999	-3.04580949602863	2.12553992116753	5.45956173155961	4.09626092950557	6.40176433440896	-0.615540826789226	1.68834118262839	12.0382563180179	6.32506322563626	-2.39127547306295	2.8148203690134	3.53081173092829	3.53377825874531	6.34330905615309	-2.45072439269138	3.00759892695805	1.57205126451028	3.72734652585181	0.321910747460732	12.4809423019951	2.5302624265535	0.339454190205785	3	2
TRINITY_DN128465_c0_g5_i9	NA	NA	NA	NA	6.10624759336861	2.50332326294131	-0.455518274594697	1.65249797047356	4.34149057329499e-05	0.461702479216069	0.00539556801487244	0.0204925971709652	0.780676330669552	0.0112594242953652	5.98855123896422	2.91196918922511	3.34395776567337	6.64126738146418	6.66216048130833	6.55326615266492	3.27332705666605	4.0270269866841	6.98517149911639	2.86242691586688	3.33265706504706	3.06472242092678	6.43581571616821	6.53967193829827	6.57826804325929	3.16959343971406	6.49648214662666	6.63470001546768	7.49720505235054	2.9398831136022	3.29566238176521	5.73582251069653	4.35254820783522	7.06846673298455	6.55152195754143	6.10344957113249	7.41895348892668	6.39901107448846	7.20343978123372	3	2
TRINITY_DN129581_c0_g1_i5	dcaf11	Chr01	127254242	127254242	5.29654009179511	-1.01245084434429	-0.481160703072386	-2.01097057903665	8.06420454866463e-05	0.078222964690288	7.1366180184297e-15	0.0314242279081619	0.360498263958924	9.10003354435313e-14	4.65338987032044	6.61282099461637	6.38213226091035	5.36055003394134	4.82111492412399	5.27478817153744	2.7859352000677	6.45574973716956	5.14300264635634	3.73937409181484	3.33265706504706	4.23152123624554	5.27530344837615	4.73482305335203	2.92214452797718	4.00893526059917	4.99826332365843	4.16361063352057	5.44477936955692	3.84077054014377	3.00020189322147	6.83528353154917	4.11207094488732	4.68345088648892	5.15586817032623	7.67773042237814	2.88035186906793	4.40520817311683	4.47230089986471	1	1
TRINITY_DN129658_c2_g4_i1	NA	NA	NA	NA	5.57436329502261	0.966186172074388	0.317805797949666	-1.78012524389287	4.33135977272192e-05	0.194889923494789	8.12796352528535e-14	0.0204925971709652	0.550696603329867	9.24663250096416e-13	3.97613965091051	6.44557272953098	6.42353838494076	5.99948248714856	4.02424423326933	6.56043452283615	4.29476973312518	6.45574973716956	6.37981975396449	3.64077245105598	3.95169793010598	3.56883246716361	4.44516146075991	6.74514331583363	4.79072361920367	3.37056987911627	4.67220421703441	6.28031171885798	6.31819882623681	3.4030303910849	3.98464703624056	5.7408350142958	3.5365640145863	6.24771939984815	5.93933781426696	6.00882436750568	4.9930682419793	6.39174132143063	4.9827572930629	3	2
TRINITY_DN129733_c3_g5_i1	col4a1	Chr02	113776064	113776064	0.0264412399852878	2.0947033322985	1.70495408635427	3.35190826264839	2.22213818246761e-06	0.0017847382922863	4.94231227365127e-09	0.00239146511197164	0.0464325570132199	3.10394285066731e-08	0.567412967537311	-3.04580949602863	-1.83473152588592	-0.466919293449412	0.320812366396797	0.814241503099349	1.53256087385896	-3.04580949602863	-1.92954319767092	-1.50112505371489	0.808921362750187	-0.827358159085331	-1.14134033871122	0.966397227991448	1.27951657285929	-0.724314787235616	0.218968875371643	0.729278259533307	-0.981067419715408	-0.623191805567076	0.838364417881799	-1.70571154530996	-0.300091695763116	-0.865332147562333	-0.204288074280153	-2.34848058678594	0.958527299104524	0.324497388232779	-0.106633211705191	2	2
TRINITY_DN130300_c0_g1_i3	NA	NA	NA	NA	1.31670126761021	3.05949859685318	0.837848627253456	-1.78432298078252	0.000111657018045891	0.386165224908084	0.0260530679296883	0.0395280535595356	0.724581587011089	0.0460429448665439	-3.04580949602863	-0.0583425447779993	-0.477377041174959	-1.87992985221197	-0.912527897633553	-0.763935798979184	0.0635837483278373	0.74291949826234	-0.87474484949601	0.684436559432393	-0.672988616847614	0.452116497240963	-1.14134033871122	-1.3108905682875	4.48973679255022	0.498015711172567	-1.09327566429815	-0.984866921460569	-1.40315666827805	-0.216771567151749	0.0431023864540479	-0.561657129531571	0.426341982982619	-1.47884956550599	-2.13422687265296	0.56146135467639	4.67726104229722	-0.5423307318573	-1.12778388135964	3	2
TRINITY_DN130555_c0_g1_i2	NA	NA	NA	NA	4.83127949472289	7.22510587085864	0.480105842906035	1.594671910485	3.25997289140376e-08	0.596185643468254	0.0691990347893273	8.77095706432181e-05	0.861854599900168	0.108921782659969	5.88162117157853	5.44185206397193	2.2446908799141	4.96094941508372	5.23853034610079	5.54431937792249	-3.04580949602863	3.02188180341486	5.36221062663806	-3.04580949602863	2.52219857722834	-3.04580949602863	6.28538942441098	5.89085098215036	-3.04580949602863	-3.04580949602863	6.20444104089503	5.53849783081174	5.44051661648322	-3.04580949602863	-2.54282598002447	4.94712408172492	-3.04580949602863	4.62905929151629	5.23565689227769	4.56543268319053	-3.04580949602863	5.52586361044995	6.4126897453182	2	2
TRINITY_DN130569_c1_g1_i1	NA	NA	NA	NA	0.477360643028052	3.06777062752582	-0.106292527479026	6.74389298559322	1.50842487531986e-06	0.936797951145227	2.11341358181225e-16	0.00202920856352404	1	3.1660018050478e-15	0.170529655863742	-3.04580949602863	-2.63571115424012	-3.04580949602863	2.74063740049487	-3.04580949602863	1.28155371373694	-2.05580895114723	-1.30781818077828	-0.374804464056747	1.78196552422439	-2.63202481072805	2.1068104586863	-3.04580949602863	1.36588723675518	-1.17173436009082	1.78997098616359	-2.00489643096838	-2.00232692238393	-1.83889824510593	1.13233061190475	-3.04580949602863	-1.8335179189394	-2.56807056519155	-3.04580949602863	-3.04580949602863	0.467423907159239	-1.9296924649866	2.71860728509201	2	2
TRINITY_DN130580_c2_g9_i1	NA	NA	NA	NA	2.88839129429121	4.4046936023094	-0.667933373725367	2.45517876475819	5.9684599756498e-05	0.25616995445344	0.00435020043984934	0.0254891135944219	0.618765902977309	0.00929425824284922	-1.06647093985176	-1.89324775673946	-3.04580949602863	5.54404097408962	-1.0589436077123	4.21715079140102	-0.440126241544364	-3.04580949602863	4.77689162669791	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	4.12621174820761	-1.88435474197388	-3.04580949602863	-1.3249051393788	4.21425604460924	3.76701870648193	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	4.5197004131678	5.08960388671798	-3.04580949602863	-3.04580949602863	4.19854464861828	-3.04580949602863	2	2
TRINITY_DN130680_c2_g1_i1	NA	NA	NA	NA	1.56084725826595	-3.02335070429722	0.959610076168957	-1.43725830037671	1.19465457269414e-05	0.154199941434328	0.0264689243231842	0.00845846875745681	0.494075196414268	0.0467073134987389	0.327766460555507	2.77300078939128	1.84188858129601	2.25996747282639	0.197228341401565	2.632831140772	-0.911194905909769	0.793495844528428	2.21614494596858	0.249921095442623	-0.672988616847614	1.47295319167405	0.39744710394951	2.78420718098958	-0.887756814529094	3.79075575570605	0.218968875371643	3.09980564984118	1.84426386597897	-1.83889824510593	-0.563334646162571	0.566821036546916	-0.300091695763116	1.47670642981415	0.372675597744828	1.5388821875995	-1.15791252457742	2.12527051818115	0.679696441867995	1	1
TRINITY_DN131144_c0_g8_i1	NA	NA	NA	NA	7.39249354411699	1.8260094472878	0.352246896148216	2.05087102849077	3.00633776067993e-05	0.369413051633414	3.90828714324957e-07	0.0168511494689778	0.713295403631189	1.86473604520535e-06	2.32578582282915	-0.486970887046836	0.438595233519693	8.58330101772849	2.31954424153491	9.09347297950764	0.380414228422071	0.889621326377724	9.62561075541828	-0.559927775588216	0.662840668492749	-1.46419025322891	3.87513344082108	9.0497372649074	1.2616041435892	-1.35812710330468	2.80810227713461	9.34747226465901	8.83995100435657	-0.216771567151749	1.43149230794972	0.625814374561788	-0.615476174005	8.7172135113326	8.38082220320855	2.0390836199138	-0.127526646126959	9.4689002993332	2.49572102466784	2	2
TRINITY_DN131466_c7_g1_i2	ndufa6	Chr04	105645228	105645228	2.04794868253146	2.38244907649544	1.09995302470202	6.32069024156466	0.000148960104449724	0.088511735425356	7.48620088730542e-16	0.0466019954676723	0.382924624798071	1.05068458462677e-14	2.67223487367301	-1.4424637471033	-2.31675469084656	0.830039114036462	2.87777680635141	2.39693516086294	0.132760991135565	-3.04580949602863	1.56045747483717	-0.891574818678845	0.0297699517847211	-0.727894241361222	3.37214941797855	2.81343686215524	3.63254346101292	0.551952813945011	3.73660451190568	2.07690221708743	1.55982347820235	0.629538942542591	0.0431023864540479	-1.70571154530996	0.865745426458554	1.47670642981415	0.870449944847139	-2.34848058678594	3.70231268226821	2.02859221252896	3.79195030244184	3	2
TRINITY_DN131753_c0_g4_i1	NA	NA	NA	NA	4.39410330867694	3.3985698102614	-3.85627612447764	-0.541838289850543	6.93304867399486e-05	0.000126542898150364	0.480528897464321	0.0282626779657321	0.00830399188959891	0.565111897293363	4.53941905503704	6.4381992874392	5.71354926760453	3.62292917895804	6.31264850882758	-3.04580949602863	-0.440126241544364	6.26507006066524	0.479090212400126	-0.559927775588216	3.68146587663057	-0.111572351604359	5.87600366054984	-1.3108905682875	-0.358290505442513	-0.858605307005564	5.63081897896921	-0.658966079092689	-1.40315666827805	-1.19107267763054	3.6950353243283	5.89717511482282	-0.871996509045773	-0.865332147562333	3.64360875654861	5.60476630349003	-0.884678217742104	-0.5423307318573	3.58096173092223	2	2
TRINITY_DN131967_c0_g1_i17	NA	NA	NA	NA	0.641513961901795	-4.64655581273435	-5.50757064791534	-6.4364126066624	0.000166456317872991	0.00406293713654807	3.60972378297598e-09	0.0473057344589971	0.0756493589334435	2.31844398140293e-08	-1.5233036378792	2.8342047198046	2.28059806239047	-3.04580949602863	-2.53647562807102	-3.04580949602863	-3.04580949602863	3.38556385515632	-3.04580949602863	-1.94117661035292	-3.04580949602863	-2.63202481072805	-2.41471243673449	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	0.617896009676616	-0.308153396758363	-3.04580949602863	3.62067234512325	-2.52072490623989	-2.20978930801522	-1.57998343403963	1.61174448099639	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN132642_c5_g2_i1	NA	NA	NA	NA	-0.0315308955806	7.54516634993561	-0.335699070791747	-0.522748529565094	3.96092907220756e-05	0.822034014162405	0.704598344099463	0.0198431008063457	0.967922024440958	0.767503440385856	0.502906255350135	1.42668499240705	1.63554019752257	0.702329427818292	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.24518131044083	-3.04580949602863	-0.12267801381284	0.475082318381277	0.399735709654773	-3.04580949602863	-0.0659141378017692	-0.169012324431177	-3.04580949602863	-3.04580949602863	1.28965199309456	-3.04580949602863	-3.04580949602863	1.66148367188744	-3.04580949602863	-3.04580949602863	0.467423907159239	-0.044769942935468	0.0886340299120641	2	2
TRINITY_DN132667_c0_g6_i1	NA	NA	NA	NA	3.94303945645206	-1.15478334322296	-0.139599685367558	0.261648877902524	0.000160832733858655	0.68218536819301	0.375476586656493	0.0473057344589971	0.906469642988588	0.46087009257183	4.65709985160817	5.09532214245602	4.69375729359515	3.37325040536389	5.15380314906992	2.78745569220525	1.65518973014786	5.33719352632972	2.45812363501128	3.82695268601469	2.68243525501755	2.81550748493123	5.52681356063372	2.81343686215524	1.93938810457675	2.71742437726952	5.2614327462329	2.8148203690134	2.89642918936607	3.64149547135227	2.58029023768738	3.91484038967438	3.46890768301646	2.7905187124465	2.44781850623378	4.61943728512728	2.01646079770848	2.30112413898721	4.50687891494925	1	1
TRINITY_DN132765_c1_g1_i7	mov10	Chr02	74100790	74100790	9.21124921108075	3.32821745933969	0.499085630251791	3.34954887887626	5.65096801589128e-05	0.519147413070106	0.000110411869350305	0.0253398824112591	0.817812880278837	0.000326838083933321	-0.882879013077226	-3.04580949602863	-2.05570477863294	9.06194597082598	0.540140122945525	11.23577545947	1.8526495923062	-2.05580895114723	10.908184432097	-0.891574818678845	-1.53102146862943	-1.82628224973664	-1.14134033871122	11.0231472752465	-2.4659231738229	-1.35812710330468	-1.94267117459139	11.1500088450595	11.1089086301082	-0.879369271158139	2.58029023768738	-1.21684958897677	-1.18420831616516	10.1891112141964	11.1204569244138	-1.88038004122593	2.7561450368192	11.1960455700388	2.38853983736213	2	2
TRINITY_DN134429_c5_g1_i1	NA	NA	NA	NA	5.51448438278014	1.29316626670459	0.590976932983455	-2.02377868569501	8.29258569589108e-05	0.140077320805921	1.90513131600273e-09	0.0314242279081619	0.475375922840981	1.27095358435541e-08	3.18003650621095	6.32193147914448	6.46509008444314	0.702329427818292	4.28927603243495	1.76368930384053	7.5085151739022	6.44688992962072	1.81358609611041	5.45039792800483	6.82499549430361	6.13074777159461	4.7134509045009	2.33791684075349	7.01004947664732	5.60749037464942	4.42850562229349	1.35288694359307	1.2051788452065	5.44582574083091	6.99623497221368	5.66551340522978	5.03163649799531	0.756845125429186	1.58587186441543	6.17431939596815	5.02654335056695	1.69229956535342	4.11135367462625	2	2
TRINITY_DN134524_c3_g3_i1	NA	NA	NA	NA	6.63555630103635	3.91902674724815	-0.217637750471091	0.0509554708301002	4.75788442078039e-06	0.787262319893753	0.948695713866637	0.00457181715503915	0.953167703930403	0.965990012318337	0.211474409942814	-0.134480555256954	-3.04580949602863	8.99794135751764	-0.441568786647483	7.79347721952927	0.591718827290509	-0.362332757751017	8.4252968975567	1.46884229796967	-0.808509873059884	0.649999029975393	-0.615540826789226	7.1159658167593	5.7519217012537	0.70262728951932	-0.174915749323825	9.03522133520004	7.58575746518884	-0.745601855953674	0.61866807906141	-1.21684958897677	0.307425845405179	7.77213609659257	8.54147474205726	0.56146135467639	5.71420646061621	7.91827391391205	-1.63035737760537	3	2
TRINITY_DN134769_c2_g1_i4	NA	NA	NA	NA	2.30143705621348	-5.78795928973726	-4.23406679958453	-6.98401311032589	3.13799602694749e-08	0.00189356804598121	3.35085967349832e-10	8.77095706432181e-05	0.048062687053891	2.4904662849578e-09	-2.19567434428874	5.07433567701613	3.18252219667159	-1.87992985221197	-2.53647562807102	-3.04580949602863	-2.16000127228222	4.55993296571333	-3.04580949602863	4.06570199915663	-1.78688281905454	-1.04957120646735	-3.04580949602863	-1.93190637962582	-3.04580949602863	2.26351767373278	-1.94267117459139	-3.04580949602863	-1.40315666827805	4.20535665399301	-0.675251236640897	3.13367441494707	3.18673679682141	1.7860253088618	-1.57998343403963	2.89166408102798	-2.22067436967335	-3.04580949602863	-1.12778388135964	1	1
TRINITY_DN135093_c2_g2_i1	wtap	Chr05	54316099	54316099	1.1387145777395	-4.37630686089256	-3.10595273831402	-5.98560306007071	7.83445553628757e-06	0.00525801168291643	2.71985838045785e-08	0.00619958900599462	0.0886965095843381	1.54220842415634e-07	-1.82066848394565	3.39752357978948	-0.255459701114894	-1.87992985221197	-3.04580949602863	-3.04580949602863	-2.53596191836466	2.41030929542079	0.862448565697675	3.09189833795682	-2.49550760236381	-0.38706883514765	-1.64187281399154	-1.3108905682875	-3.04580949602863	0.923309688020022	-3.04580949602863	-1.40655007421883	2.24708637777499	3.08162950160204	-0.271818051302952	2.15344345535823	1.65596261517468	0.629643326574439	-1.57998343403963	2.60088571427097	-1.49527697202692	-1.9296924649866	-3.04580949602863	1	1
TRINITY_DN135864_c0_g11_i1	NA	NA	NA	NA	2.85976812373263	8.02190234697851	10.9839401807295	7.99989572656754	1.6506711041585e-35	4.77748773827789e-33	4.87519284619873e-35	4.44113060573845e-31	6.42691537991833e-29	3.72633703201639e-33	3.01058688397142	-3.04580949602863	-1.64315174127918	-3.04580949602863	3.52394294779926	4.37184069125273	3.23451317935853	-3.04580949602863	-3.04580949602863	-3.04580949602863	4.45550331979569	-1.63390607391821	4.71710032076348	4.17206680329312	3.99701508764637	-3.04580949602863	4.04075403807799	3.18352962416963	-3.04580949602863	-3.04580949602863	3.95675877614288	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	3.09278153083444	3.81955445491476	3.79894353391135	2	2
TRINITY_DN135896_c2_g3_i1	NA	NA	NA	NA	9.11223894586961	4.56036771502539	0.168028858788473	0.481515049743874	1.11142378502624e-08	0.817743860902374	0.485328919074159	4.27183670516155e-05	0.966134947257575	0.569735789855153	7.34089691014133	7.4777142533478	7.30066896194521	7.21252165650816	7.23701820243378	8.06194712948218	5.90130581733184	7.45524519839685	7.90243931600139	6.63252195030959	5.87572373020686	6.98122323507061	8.46256720736904	7.36577702207109	12.0093858967827	7.10466576646572	7.95720652340348	7.91136351392327	8.06290461728487	5.8422607910035	7.44826890458322	7.43965366092321	6.05918355486908	7.12949365185426	7.76390698082981	7.73898493249578	12.7870095874673	7.88845377500644	8.41029499044537	3	2
TRINITY_DN135947_c1_g1_i1	NA	NA	NA	NA	4.7215715977536	-3.93148024556584	-4.64661480180516	-8.3918891717494	5.983329643413e-09	1.93037449405107e-05	8.17743042562441e-28	3.21962968112054e-05	0.00199964428930463	3.53152111719783e-26	-0.882879013077226	6.69141886728614	6.94697549528642	-0.466919293449412	-1.61628924336489	-3.04580949602863	-1.86203764475892	6.80296597100567	0.324747688170073	0.553619531784105	-2.09811776131747	1.2951947294608	-0.12267801381284	-3.04580949602863	-2.053430477325	-2.51546145088255	-0.421248360079891	-2.00489643096838	1.55982347820235	1.28978019106276	-2.54282598002447	7.75829402156956	2.27873463427577	-1.92301859459989	0.248602350675124	7.53340241598022	-1.49527697202692	-3.04580949602863	-1.96745782314227	1	1
TRINITY_DN136085_c2_g1_i1	NA	NA	NA	NA	0.241841334791292	-4.55482020494769	-0.350543558326228	-3.59058563176027	1.09011252403793e-05	0.752539470237574	0.000261535153542663	0.00810777285242281	0.940325674237833	0.000714956645607127	-1.39483692018079	2.93077256449443	-0.94558403655251	-1.87992985221197	-1.22191467333763	-0.763935798979184	-3.04580949602863	1.95711129498798	-3.04580949602863	2.18033860495797	-2.09811776131747	-2.63202481072805	-1.64187281399154	-1.93190637962582	-2.4659231738229	0.70262728951932	-2.39127547306295	-1.40655007421883	-0.389087470366499	2.40513805774461	-1.23728142840683	-0.699705426256387	0.94755785134414	-0.532138479278402	-2.13422687265296	-1.88038004122593	-2.57503787674359	-1.9296924649866	-1.96745782314227	1	1
TRINITY_DN136241_c3_g1_i3	NA	NA	NA	NA	3.49735385657156	1.41939423313561	1.39716227819542	0.580093088056195	3.74757225048258e-06	6.78705197520384e-06	0.0490508910930943	0.00387801659227823	0.000913028166964297	0.080426243211634	2.88965577650446	2.9767359656501	2.7160548343895	3.43482213399355	2.60131984627894	5.37576553720227	2.16487076306791	2.76736631587472	4.64448159812946	0.842232129047181	2.68243525501755	1.47295319167405	3.84209151660728	5.30221395352376	2.68738672683677	1.31513157034009	3.360517767435	4.90491759973529	3.83354949213362	1.19311953291009	3.06258984473078	2.30552949459543	1.41839228185458	3.30940501601331	2.98366279375676	2.52745868905952	2.45794647923467	4.94500485795632	3.26470074055705	2	2
TRINITY_DN136365_c1_g5_i1	NA	NA	NA	NA	2.48392436439044	5.20650927123015	1.16024460476331	1.23715361038964	4.47860636951092e-06	0.102470281434115	0.193883169907481	0.00446284831006264	0.411501757140931	0.265104773979564	-2.42746445679426	-3.04580949602863	-3.04580949602863	2.4706214961197	-1.86300377504267	4.86415355988948	-3.04580949602863	-2.05580895114723	4.87749049516956	-3.04580949602863	-3.04580949602863	-3.04580949602863	-1.14134033871122	4.53874603486364	-0.30393012312123	-3.04580949602863	-2.39127547306295	4.58905964573579	2.87131301752524	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	3.35032611081278	2.90364248774656	-1.88038004122593	-0.456991423020617	4.91150783621885	-3.04580949602863	3	2
TRINITY_DN138281_c0_g1_i1	NA	NA	NA	NA	0.24017965503068	-6.07674312210081	-5.40421696188909	-8.35261748060055	8.26773035158066e-05	0.0149395197530591	2.03807343192993e-06	0.0314242279081619	0.157810282181045	8.57993517228522e-06	-3.04580949602863	2.9767359656501	-0.124463098447367	-1.87992985221197	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.86552157602699	-3.04580949602863	2.52104037147354	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.0505736225362811	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.58097615319379	-1.87497196560798	-1.44067232026104	1.2987910681011	0.389017063379287	-2.13422687265296	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN142496_c0_g1_i1	NA	NA	NA	NA	0.892129558036607	-4.8531325808504	-3.14798477951595	-6.63619832068499	1.42075738877531e-05	0.0135946257290422	1.42231725157606e-07	0.00936782659506252	0.15087547711149	7.26551085127282e-07	-2.70375933015671	3.57534767179323	-0.477377041174959	-0.803634048100352	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.42642391643693	1.07104832993233	3.01938895464377	-2.49550760236381	-1.1749879531	-2.41471243673449	-1.93190637962582	-2.72692496446101	0.70262728951932	-2.39127547306295	-3.04580949602863	-0.164696317236977	3.13464557423795	-0.459478418194989	-1.44067232026104	1.90153969667776	1.08244243933208	-3.04580949602863	1.05508379466136	-2.57503787674359	-1.30801219947142	-3.04580949602863	1	1
TRINITY_DN151939_c0_g1_i1	NA	NA	NA	NA	2.27546686516137	-3.6596995942956	-0.62325126574902	-3.14769835511939	4.14777414320391e-05	0.485929787486515	0.000310804847502848	0.0202901569678002	0.796658588353678	0.000835802540935944	-0.645024155983792	4.92993526853166	0.708383499240187	1.05584873612215	0.197228341401565	0.814241503099349	-0.911194905909769	4.32655951159918	0.324747688170073	4.18468093041177	-0.54911170748262	-1.63390607391821	1.12499765406962	0.320782909490033	-1.35593265879939	2.38736263098162	0.218968875371643	0.729278259533307	0.733909020302369	4.42343953260395	1.48454120533004	0.737022823666496	3.30785436785017	2.32692062785518	0.248602350675124	-1.00754914695736	-1.01483648068989	0.478837194094557	0.617766492798202	1	1
TRINITY_DN153416_c0_g1_i1	NA	NA	NA	NA	-0.234185755874912	-6.99844809517761	-4.71092916651453	-7.88544067732943	1.52450462018119e-05	0.0340410336063246	4.57224123662826e-06	0.00976590400142261	0.237713839755149	1.80085127318816e-05	-3.04580949602863	2.51090975915311	-1.64315174127918	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.66280465693674	-3.04580949602863	1.79266815120052	-3.04580949602863	-2.63202481072805	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.322934997272081	-3.04580949602863	-3.04580949602863	-2.00232692238393	1.97221445672667	-3.04580949602863	-3.04580949602863	0.588140891704796	-0.261642268188499	-3.04580949602863	-2.34848058678594	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN153451_c0_g1_i1	NA	NA	NA	NA	4.6534327143046	4.24727523964355	0.0643736991208839	-2.84926219882494	1.63462137266045e-05	0.941901106408132	0.00222478789822082	0.0101455169023233	1	0.00504406491966218	-1.16784307964018	0.385099706557668	-1.32271637981728	6.32086434323929	-3.04580949602863	5.43935948865751	-1.86203764475892	-0.891469296901622	6.61861880303008	-2.22453929822964	-2.49550760236381	-2.31084892676404	-1.37000757018801	6.47254305020013	2.48613112693672	-0.601466885419971	-1.09327566429815	6.22951123314498	7.10454842826122	-3.04580949602863	-0.929068930578721	2.17335437551511	-3.04580949602863	5.94563282333269	3.29725753290199	0.889131263350497	3.00314010306856	6.86577016104351	-1.96745782314227	3	2
TRINITY_DN15660_c0_g2_i1	NA	NA	NA	NA	-0.19424613088556	-6.31805898988975	-4.51188566687328	-7.85564317706872	0.000186434132884563	0.0496056242857801	1.85600574389631e-05	0.0496634687649423	0.28429767621619	6.44000961304232e-05	-3.04580949602863	2.47292618668127	-1.47405584549713	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.63533857810177	-3.04580949602863	2.08881250498665	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-0.285458969311612	-3.04580949602863	-3.04580949602863	-3.04580949602863	1.95266354382055	-2.54282598002447	-2.45072439269138	1.06218497314059	-0.261642268188499	-3.04580949602863	-3.04580949602863	-2.57503787674359	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN170329_c0_g1_i1	NA	NA	NA	NA	0.566835178504868	-5.94338007705829	-5.39471040504411	-7.60739951405878	0.000176576060693316	0.0170121646187287	1.30143189812749e-05	0.0484773358464661	0.169209718693862	4.66087226933809e-05	-2.70375933015671	3.33537431857069	-0.399549540916801	-1.87992985221197	-3.04580949602863	-3.04580949602863	-2.53596191836466	2.42642391643693	-3.04580949602863	2.7770397467741	-3.04580949602863	-2.31084892676404	-3.04580949602863	-3.04580949602863	-2.72692496446101	0.963666471549208	-3.04580949602863	-3.04580949602863	-3.04580949602863	2.84762926926603	-1.62974544222214	-3.04580949602863	1.98140174026003	0.490132144823159	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	-3.04580949602863	1	1
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	1.44256309821414	3.77972083103822	-1.29143227936784	4.17972798103537	5.60232770302964e-06	0.11021565383584	0.000870526426265977	0.00486227828548427	0.426117569543509	0.00213895100444622	-1.99602095441295	-3.04580949602863	-3.04580949602863	0.94735736833858	-2.53647562807102	0.814241503099349	-0.778244407049242	-3.04580949602863	3.21929697747015	-0.374804464056747	-1.53102146862943	-1.82628224973664	-1.97714935210557	1.33222811022249	3.30541649840913	-1.17173436009082	-1.3249051393788	2.76132720847749	3.24821198430811	-1.58922843181819	-0.271818051302952	-3.04580949602863	-1.8335179189394	2.94989014007025	3.69205233346403	-3.04580949602863	3.33246200861213	1.41475614339536	-2.40814263559734	3	2
TRINITY_DN207325_c0_g1_i1	tspan31	Chr02	138418876	138418876	1.35772640929731	-4.88535471016565	-2.5998446863385	-5.01105509560403	5.91082766649971e-05	0.0483451726820284	4.65296538608852e-05	0.0254891135944219	0.280584796417485	0.000148838465952576	-1.66433806871081	4.0454090711191	0.351242526611044	0.233052264491505	-1.86300377504267	-3.04580949602863	-2.16000127228222	3.20117077307732	-0.87474484949601	3.5174896329777	-1.31377458185422	-3.04580949602863	-1.37000757018801	-1.93190637962582	-2.72692496446101	1.49110621491389	-1.94267117459139	-0.984866921460569	-2.00232692238393	3.86711774502459	-0.271818051302952	0.229130292346007	2.42871666323214	1.47670642981415	-2.13422687265296	-2.34848058678594	-3.04580949602863	-3.04580949602863	-2.40814263559734	1	1
