gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT
TRINITY_DN128968_c0_g1_i3	NA	NA	NA	NA	2.78041926049885	0.712731310147853	0.908820891862494	-5.24705587282424	0.310304882649208	0.0326211762078846	3.01221253166153e-25	1	0.232928011112828	1.03902023287633e-23
TRINITY_DN125054_c0_g1_i2	NA	NA	NA	NA	1.99598171199752	0.0568935872065889	-0.31409175906569	-6.37490298809568	0.896171743852986	0.788758629307218	1.26570421935414e-30	1	0.953607827818886	6.75670079796095e-29
TRINITY_DN125836_c0_g1_i3	NA	NA	NA	NA	0.846512124081218	0.247264393588235	3.62598473978156	-1.9457114312432	0.789989838296359	0.000492029963517248	0.0257576334623324	1	0.0205879722681673	0.0455822929808123
TRINITY_DN133291_c0_g1_i1	NA	NA	NA	NA	7.58269331020215	0.606339525280571	-1.33581318054396	-9.75157223898509	0.376261423105003	0.0682771710329133	1.77348926141063e-23	1	0.336038347485033	5.36734854648514e-22
TRINITY_DN113667_c0_g1_i1	NA	NA	NA	NA	0.0422205991265098	1.13210798474615	0.452833580516202	3.51378496776387	0.08359283109913	0.512931926644209	8.08586817022282e-06	1	0.814338433615217	3.02573411849576e-05
TRINITY_DN123125_c0_g1_i1	NA	NA	NA	NA	1.60329739910048	-0.0503032137010616	1.01483606407405	3.39122094799855	0.898820472178629	0.0328911068218641	1.03623539196978e-09	1	0.233677113557501	7.19110477713359e-09
TRINITY_DN127012_c1_g2_i4	NA	NA	NA	NA	3.01735686497046	0.241889592778019	0.615188219690441	4.18083258841847	0.527546119047172	0.138752721553019	7.72614995340277e-20	1	0.473209884550708	1.64325742684823e-18
TRINITY_DN52260_c0_g2_i1	NA	NA	NA	NA	1.93314636407565	-4.66175207342713	-7.00460753675838	-7.91538188439085	0.00320749321265346	0.00314484033210552	1.84591772927309e-05	0.162363143457236	0.0649362464584028	6.40831180723773e-05
TRINITY_DN124771_c1_g6_i6	NA	NA	NA	NA	2.69743419906162	-0.0765072703377529	3.38113472180149	3.11855724580106	0.815954129717954	0.00249714424741162	1.11171463223169e-13	1	0.0558573505250236	1.24213796429375e-12
TRINITY_DN131845_c3_g1_i5	NA	NA	NA	NA	1.46705694263053	0.598705702616803	3.19326247383847	-3.11130892978042	0.377095921131972	0.000464139020832472	0.000571234673223527	1	0.0198364635615782	0.00145816592818586
TRINITY_DN127370_c1_g7_i1	NA	NA	NA	NA	11.0242197695781	0.773173636069102	0.245704247402457	4.48179598232243	0.091016826575808	0.592226990798333	7.30208879706899e-17	1	0.859900911248925	1.15566293579495e-15
TRINITY_DN112124_c0_g2_i1	NA	NA	NA	NA	2.80020604069621	-0.00906655142517408	0	-7.61558800063787	0.99623004088675	1	6.47078340975662e-31	1	1	3.53136770059842e-29
TRINITY_DN93339_c0_g1_i1	NA	NA	NA	NA	1.02956657304986	-5.1641803575343	-6.24232114604353	-6.95266495660703	0.00334464443690112	0.0113503730291109	0.000284310351209753	0.164796218670633	0.1361488124602	0.00077141690190585
TRINITY_DN125228_c6_g1_i3	NA	NA	NA	NA	1.32454828779095	-0.130588931964235	-0.962280813402441	3.44846275360093	0.771534405351085	0.170562726540235	1.12204616639523e-06	1	0.516836373191239	4.9505825035854e-06
TRINITY_DN134131_c2_g2_i1	NA	NA	NA	NA	0.972339421163647	0.0275907158332501	-0.121416111115223	-3.19809908495236	0.965981803289072	0.900589825241225	5.47702607278775e-06	1	0.995592155890914	2.12731899073704e-05
TRINITY_DN209624_c0_g1_i1	NA	NA	NA	NA	-0.239851111577642	-0.323210720121654	0.668997605009327	5.08655216290359	0.628362441961266	0.453152023899544	1.39605587140417e-05	1	0.774493827733952	4.97429257318623e-05
TRINITY_DN91218_c0_g3_i2	NA	NA	NA	NA	0.30563758024284	1.78777322114768	0.711539335623319	4.42069170753002	0.11187252552282	0.485741139490509	4.6479051542408e-11	1	0.796658588353678	3.83477117984817e-10
TRINITY_DN124339_c5_g1_i1	NA	NA	NA	NA	0.766644402132656	0.12817856684517	-0.0021213141369497	-3.60015771974948	0.848316325003827	0.99921078046134	9.20018944748343e-09	1	1	5.55999768833202e-08
TRINITY_DN127474_c0_g1_i3	NA	NA	NA	NA	4.88802840050125	0.78648179573992	0.240595206019974	-4.39016236641307	0.157766624384902	0.660154765575917	4.92068091205035e-14	1	0.895301737598897	5.71636096453863e-13
TRINITY_DN126872_c0_g1_i1	NA	NA	NA	NA	4.85449660985398	-0.249507256630089	0.517019782692605	3.40932954446043	0.367353109418122	0.0891078594086748	1.59217661239815e-27	1	0.384329425679768	6.72488410621228e-26
TRINITY_DN24786_c0_g1_i1	NA	NA	NA	NA	1.26794700336334	-5.14664559380757	-5.70844113784458	-7.67491899208774	0.00156130126626909	0.0148961976998962	3.01523935572337e-05	0.117285143604283	0.157602123128474	0.000100080205854598
TRINITY_DN128784_c3_g1_i2	NA	NA	NA	NA	3.58585958267419	0.740735184563984	1.30880181383882	-4.69430817371584	0.10228830704093	0.00749114917755785	3.48779222264268e-20	1	0.107435697559805	7.70435548031209e-19
TRINITY_DN124296_c0_g2_i2	NA	NA	NA	NA	0.589200655519907	0.0159734878687735	-4.73692452516277	-1.00519532709353	0.98097898642744	4.54277087762293e-05	0.127936109095386	1	0.00376071539884446	0.185149858276121
TRINITY_DN136295_c4_g1_i1	NA	NA	NA	NA	2.99804390240494	-0.0372024574754819	0.0547728664280985	3.3570326161762	0.91936198419442	0.881964721711594	1.42283409289842e-17	1	0.989090110360153	2.42287033350836e-16
TRINITY_DN102425_c0_g1_i1	NA	NA	NA	NA	1.34872422359832	0.0687734410122267	0.0713851394211716	3.33400652672	0.847508032530476	0.877669406619602	4.95014400838803e-11	1	0.987343617361327	4.07289371699327e-10
TRINITY_DN72441_c0_g1_i1	NA	NA	NA	NA	0.706089795794555	-4.492391985706	-4.9251021600538	-9.01937004196476	0.00933863793815057	0.044131035057209	1.98297225847854e-05	0.299854354160762	0.27154279542488	6.83998315568783e-05
TRINITY_DN116443_c0_g2_i3	NA	NA	NA	NA	3.10067591006379	-0.175734735485785	0.228318035804163	3.4355166176617	0.685598724322836	0.748054260185894	2.22546799520824e-09	1	0.938293700247155	1.4700765138983e-08
TRINITY_DN122465_c0_g2_i2	NA	NA	NA	NA	1.690176543026	-0.0625174053799182	-1.84164908111312	-3.35298169186203	0.865608456897711	0.366083743184041	4.34592735334627e-07	1	0.712070865671537	2.06220767974923e-06
TRINITY_DN135013_c0_g1_i1	NA	NA	NA	NA	6.28631281817426	-0.0806385701578187	0.0268723978992854	-3.51529450870777	0.698785198488276	0.905291301874395	2.28801970012101e-53	1	0.997435350756229	4.92473360254047e-51
TRINITY_DN134462_c0_g1_i2	NA	NA	NA	NA	3.20619861176991	0.219527697871895	0.878930989531877	3.41397012773204	0.518105540096942	0.078566791025318	1.31629056146894e-14	1	0.361287368847293	1.62602376291652e-13
TRINITY_DN117726_c0_g3_i1	NA	NA	NA	NA	2.82113866053688	1.11305665501895	-1.26475396919561	3.45443613458449	0.12152380738226	0.0916890804206246	6.61216195424087e-05	1	0.390453366525578	0.000204941512539736
TRINITY_DN129213_c0_g2_i1	NA	NA	NA	NA	2.28662374071146	0.842687791657535	-0.027819737422596	3.84623153672587	0.133190850906221	0.968652515400915	4.69698645950265e-09	1	1	2.95538869721512e-08
TRINITY_DN131659_c0_g7_i4	NA	NA	NA	NA	8.96827233590973	1.19238448723991	1.34541877131012	4.14078180242995	0.0648753413729397	0.0375198785512007	2.46173215832269e-09	1	0.249935584771551	1.61464904241033e-08
TRINITY_DN124443_c2_g3_i2	NA	NA	NA	NA	4.81946749106966	0.6912534058636	-1.30039497455124	3.59890300017198	0.116935278578227	0.00926371321092105	1.3819131233687e-13	1	0.120913459513661	1.52503579098585e-12
TRINITY_DN112540_c0_g2_i2	NA	NA	NA	NA	2.66342320403634	-4.79038895822385	-7.82506867761213	-8.6393023662502	0.011871590734438	0.00405453276311896	0.000133668628165583	0.353715557818444	0.0756493589334435	0.000388585028719071
TRINITY_DN134948_c4_g1_i1	NA	NA	NA	NA	4.95105351963678	0.0714245018589774	-0.11181545667627	3.84999793819475	0.850428337698954	0.783276829313382	6.04594535373757e-19	1	0.951725741438673	1.18216685859236e-17
TRINITY_DN107659_c0_g1_i1	NA	NA	NA	NA	6.01989626236208	0.414816341678493	0.576646901608089	3.69087369627036	0.260338659165146	0.135280258511658	1.28129941942442e-19	1	0.467707780821862	2.67235355655923e-18
TRINITY_DN73350_c0_g1_i1	NA	NA	NA	NA	0.484762733256779	5.08328972725756	7.02854746694409	2.40509179562227	0.00406573637039748	0.000501553091073671	0.125083629786918	0.181335924154453	0.020888987485042	0.181743748281031
TRINITY_DN130681_c5_g1_i1	NA	NA	NA	NA	1.28636550951475	0.438162790380687	1.05511606745348	4.85874301588824	0.382432824889327	0.0819555265398422	8.79381575251662e-18	1	0.368513049342189	1.52643621175135e-16
TRINITY_DN92176_c0_g1_i1	NA	NA	NA	NA	0.0358417699963695	-6.12524086533788	-4.52583643817653	-6.57617862323889	0.000127896024784643	0.0448257264886023	6.58994851202199e-05	0.0419639334979367	0.272557558519643	0.000204403915299533
TRINITY_DN132851_c2_g2_i1	NA	NA	NA	NA	3.314127798474	0.16795810500031	0.032836527245458	3.13569025744767	0.684094388978156	0.94236168217396	9.16808439603053e-11	1	1	7.30433256367194e-10
TRINITY_DN113813_c0_g1_i1	NA	NA	NA	NA	0.161483390360126	-0.288176203615569	2.90720070536069	3.76208618207564	0.745961746523373	0.00782128063558404	0.000740998985801806	1	0.110058344926982	0.00184751901705102
TRINITY_DN122558_c2_g3_i1	NA	NA	NA	NA	4.9607196984149	-0.0237142613705795	0.943891508849282	-4.41041278730189	0.974231592924506	0.141746347200077	3.44141609320399e-09	1	0.477551536048117	2.21722461656258e-08
TRINITY_DN46240_c0_g1_i1	NA	NA	NA	NA	0.372867367547102	-5.01360555061798	-4.98019739283992	-8.60355787601787	0.00281963840649302	0.0357360652437651	1.49112105880747e-05	0.152165481722873	0.242981762795931	5.28571964258433e-05
TRINITY_DN127832_c2_g2_i2	NA	NA	NA	NA	2.22284167687131	0.62200961072461	0.707546612898988	-3.44306561071079	0.226150805942966	0.180956086223838	7.26709392608342e-11	1	0.531895238506827	5.85217486025964e-10
TRINITY_DN112226_c0_g2_i2	NA	NA	NA	NA	3.24044159133633	0.345389161085471	-0.668836132818003	-6.88610406278844	0.4602156879258	0.259439163327492	1.61323908650353e-25	1	0.621970452429834	5.68117769926407e-24
TRINITY_DN110295_c0_g1_i1	NA	NA	NA	NA	0.961345843723717	0.528963085829599	-1.20787595166732	3.21446425792025	0.155586563413534	0.0187963710127835	1.06257504252077e-08	1	0.178509128873611	6.35019580609093e-08
TRINITY_DN127402_c0_g1_i1	NA	NA	NA	NA	3.23439803974748	-2.76298000108284	-4.297733656212	5.54897076968874	0.00692479065409924	0.000589764524555404	1.07441179079742e-06	0.248746986046115	0.022930078805149	4.76620762265533e-06
TRINITY_DN124283_c0_g1_i2	NA	NA	NA	NA	0.135185767933136	0.223936554210524	-3.18537737861934	3.17703785504487	0.607475662886158	0.00339241571268209	3.85261855798695e-07	1	0.0678105087293548	1.84013318485068e-06
TRINITY_DN118117_c0_g1_i1	NA	NA	NA	NA	0.205054913470237	0.610551108264619	9.42454406501621	4.99711797730246	0.609396858315853	1.02870566117163e-06	0.000466384187707075	1	0.000217157055165403	0.00121295955246581
TRINITY_DN97753_c0_g2_i1	NA	NA	NA	NA	3.72569059892091	-0.061175267481661	-3.13333295295991	-10.8417493644285	0.956813238441596	0.0103128110381598	6.49987608540202e-29	1	0.129717709668858	3.03083476737853e-27
TRINITY_DN61904_c0_g1_i1	NA	NA	NA	NA	1.96879725392954	-4.85145427964483	-6.90692995208612	-9.20310674944275	0.00394753834510344	0.00480442736096872	8.33558010706347e-06	0.179530107778341	0.0835458622613567	3.1113871084981e-05
TRINITY_DN136731_c13_g1_i1	NA	NA	NA	NA	4.33741754255834	0.623984768010431	2.19742224340799	-4.63336076717237	0.608047827410577	0.00272007251534276	3.61720559464683e-07	1	0.0592579360528721	1.73632322076669e-06
TRINITY_DN79298_c0_g1_i1	NA	NA	NA	NA	-0.0707000127787613	-0.135188102754443	-1.04980023247193	3.00894483979816	0.762815265504636	0.219383010396147	9.51300254999503e-06	1	0.577403978364766	3.50612785763858e-05
TRINITY_DN151654_c0_g1_i1	NA	NA	NA	NA	0.0217716692740833	-4.61088108678485	-4.21916489913868	-7.11918161651574	0.00484967966917691	0.0721833413737863	0.000136271884116367	0.202609676241001	0.345807467682227	0.000395469209594527
TRINITY_DN124827_c1_g4_i6	NA	NA	NA	NA	3.18821116027736	-0.112991658768782	1.06402061168263	-3.4102656371282	0.751601688853009	0.00712117806246418	1.26872120453323e-15	1	0.105272140533296	1.7442485440964e-14
TRINITY_DN70062_c0_g3_i1	NA	NA	NA	NA	0.439672654705356	-4.91653621732412	-5.08233673703934	-6.89464436391017	0.00314531897330827	0.032345197440395	0.00018178936121843	0.162194244249699	0.232066009902354	0.000514521645653468
TRINITY_DN122322_c0_g1_i2	NA	NA	NA	NA	1.47102824267995	0.0408189776843496	1.00986546503994	3.67280190812764	0.952798348318344	0.171582822615076	8.22507867801336e-07	1	0.518108049570598	3.72426357845758e-06
TRINITY_DN195698_c0_g1_i1	NA	NA	NA	NA	1.25920875292786	-5.31948920822693	-1.22703419639651	-8.7688248359681	0.000341623639727876	0.405247190017058	7.54811831676908e-07	0.0656527430491322	0.738197403345223	3.43915534822476e-06
TRINITY_DN43937_c0_g2_i1	NA	NA	NA	NA	-0.0651661264299555	-4.44360268344537	-4.91283396254119	-6.44144445576333	0.00847136421738847	0.0412571958263795	0.000556056931536956	0.280998716110364	0.263044013500318	0.00142415152241807
TRINITY_DN136580_c0_g1_i1	NA	NA	NA	NA	0.765025712726379	-0.214586457086954	0	-4.64779440208485	0.827031203353096	1	8.09550097960583e-09	1	1	4.92781569810622e-08
TRINITY_DN101728_c0_g2_i1	NA	NA	NA	NA	1.39051370676076	0.417206353044741	-0.277161397605311	3.43922655653269	0.366011495502997	0.609911129116328	5.06475933890471e-11	1	0.869017578185395	4.16210598696491e-10
TRINITY_DN134536_c0_g1_i1	NA	NA	NA	NA	6.1208598347154	0.166933331916686	-0.174779719098225	4.58418358320968	0.693086139240783	0.723671928329562	1.13993322053047e-18	1	0.92717364081591	2.15681457794461e-17
TRINITY_DN100376_c0_g2_i1	NA	NA	NA	NA	5.20601994605316	0	0.984154757075475	4.82610753246909	1	0.0224768183781733	5.00859906834509e-06	1	0.19550927526921	1.95923753902042e-05
TRINITY_DN133894_c0_g1_i1	NA	NA	NA	NA	2.15545650580472	0.0349050692238435	-3.28341327245612	0.16219911931471	0.925737777107876	8.79243344150401e-08	0.696725082893079	1	2.78306378521959e-05	0.760492853877978
TRINITY_DN117098_c1_g2_i2	NA	NA	NA	NA	1.25959753218671	0.150177127372425	-1.26728103478515	-3.02834844529658	0.794584938008632	0.0816750597539753	1.65496845495004e-06	1	0.368271967993089	7.08125417945782e-06
TRINITY_DN123398_c4_g3_i2	NA	NA	NA	NA	0.774476105296562	-5.12727459056479	-5.6316027135201	-8.01834379245615	0.00149626496229468	0.0158218695456126	1.83655133916059e-05	0.115092095559917	0.163223696366835	6.38238359340167e-05
TRINITY_DN126942_c1_g2_i1	NA	NA	NA	NA	-0.122784271722101	3.03957810722251	2.82400872935095	1.46409793859288	8.81525677959603e-09	0.000127484987950851	0.0187784774678596	3.95290806091719e-05	0.00832520291460593	0.0344001454533098
TRINITY_DN878_c0_g1_i1	NA	NA	NA	NA	4.79506016424757	-0.675635691435829	-0.640416764035717	-11.733815889445	0.246025092821311	0.284570946961726	8.95645608551164e-43	1	0.647042492780305	1.16412295159754e-40
TRINITY_DN120214_c0_g1_i1	NA	NA	NA	NA	0.988037167355752	0.487924266440298	5.59884292643788	4.45733234223378	0.604322317426033	0.00107537637033212	7.59919662462781e-05	1	0.0346503008907612	0.000232932051527497
TRINITY_DN119573_c0_g7_i2	NA	NA	NA	NA	0.479974934754765	-0.677330303209997	0.822937306648061	-3.78508856202842	0.47491218698833	0.385789396047875	0.000137003917181216	1	0.724414416002255	0.000397379300534779
TRINITY_DN73116_c0_g1_i1	NA	NA	NA	NA	0.221992427958526	-3.91157499125071	-5.03267293702322	-5.74567372203084	0.0162066667153176	0.035932794183294	0.00121472858887294	0.44999005983036	0.243642093624376	0.00290199544340493
TRINITY_DN77406_c0_g1_i1	NA	NA	NA	NA	1.04859521026413	-4.59761896633876	-6.04882320918219	-7.98829237197668	0.00266303690148934	0.00874640649161963	1.30584703379057e-05	0.148649393847657	0.117017437422688	4.67515827599939e-05
TRINITY_DN128177_c0_g2_i1	NA	NA	NA	NA	3.7939774818794	-0.175278217145205	-1.71155669126178	-4.55505131898341	0.601431832354067	0.0386643482252697	9.49530713153181e-25	1	0.254044635899934	3.12694294215255e-23
TRINITY_DN135556_c5_g2_i5	NA	NA	NA	NA	1.36194959453543	0.203670113752827	-1.51414712750184	-3.97658013729738	0.723973586872713	0.0237128824086664	4.90919500377236e-10	1	0.201069997228229	3.5678522846163e-09
TRINITY_DN128796_c1_g2_i2	NA	NA	NA	NA	2.83619216513641	-0.205868817729231	-0.370208551570929	6.70930289715093	0.565729958470155	0.432152804798917	2.24090841249963e-40	1	0.758712214081978	2.58762407031341e-38
TRINITY_DN46744_c0_g2_i1	NA	NA	NA	NA	1.48907563448745	-4.72712071934076	-6.12919951491842	-9.79196633542554	0.00168501194242086	0.00717685652684263	3.77455896813449e-07	0.120851888951825	0.105661705084787	1.80637689501349e-06
TRINITY_DN179723_c0_g1_i1	NA	NA	NA	NA	-0.198149949320253	-4.47884142676104	-4.40989435987847	-7.93940889276805	0.00585611247579836	0.0605623000106445	3.62112871921537e-05	0.225681863588462	0.316860900813237	0.000118064067123715
TRINITY_DN136115_c2_g1_i6	NA	NA	NA	NA	2.67845910596467	0.402895212486007	0.115650755386282	-3.87622845077866	0.320914042465323	0.784514194435465	7.30403848248926e-18	1	0.952025366527725	1.28103923621398e-16
TRINITY_DN120074_c1_g2_i1	NA	NA	NA	NA	6.58380574322658	0.699083918350935	1.30382561088742	-5.35372413223603	0.48200309641403	0.0559100540248334	1.97934449760449e-10	1	0.303033844387216	1.51376531290645e-09
TRINITY_DN125256_c0_g1_i1	NA	NA	NA	NA	2.2060602065662	0.33857582381279	-0.837785974631149	-3.10293289915233	0.481832216311267	0.100627479301048	7.53342238758059e-10	1	0.407679259035241	5.35011417453927e-09
TRINITY_DN127780_c0_g1_i1	NA	NA	NA	NA	2.23828510150753	1.54023239952354	3.69384172307815	-3.67739432094257	0.0972633425678864	0.000224497186221912	0.000123958375851555	1	0.0123229939033758	0.000362471481609183
TRINITY_DN6817_c0_g1_i1	NA	NA	NA	NA	-0.215502275511144	-5.18940250319609	-4.17315496561067	-7.60359619341659	0.000256820246436031	0.0578793967485951	4.64480053551692e-06	0.0561768189460277	0.308599253272338	1.82804693821976e-05
TRINITY_DN136909_c0_g1_i1	NA	NA	NA	NA	1.41895691077994	-5.03576007387118	-6.33938589410697	-8.1223246067227	0.00218448647497235	0.00775773192037957	2.09431934065395e-05	0.133760516225957	0.109565237437172	7.18445261510832e-05
TRINITY_DN128695_c3_g1_i2	NA	NA	NA	NA	3.31569845807644	0.00139663394494946	-1.3907698788474	-3.31983535637585	0.996925308576318	0.000959168240574759	3.6657665220768e-17	1	0.0320975391948556	5.95576378481136e-16
TRINITY_DN173093_c0_g1_i1	NA	NA	NA	NA	1.44256309821414	3.77972083103822	-1.29143227936784	4.17972798103537	5.60232770302964e-06	0.11021565383584	0.000870526426265977	0.00486227828548427	0.426117569543509	0.00213895100444622
TRINITY_DN209967_c0_g1_i1	NA	NA	NA	NA	-0.249871568780825	-4.61572760918785	-3.87864208027628	-6.80092028839227	0.0040360445513595	0.0943077615520236	0.000167526997551979	0.181084811786832	0.395595622787214	0.000477925338684763
TRINITY_DN129120_c0_g1_i1	NA	NA	NA	NA	-0.182387387502497	0.463537583613314	-3.12803834714682	4.96724177890224	0.415887232433548	0.127408353557921	9.79215227723721e-12	1	0.455537774415397	8.73244471392334e-11
TRINITY_DN112301_c0_g2_i1	NA	NA	NA	NA	2.13366474609239	0.197017012700445	-0.107382815717704	4.15861251360175	0.740282389259273	0.892384005007891	2.11092625224444e-07	1	0.992459804953395	1.0486423710605e-06
TRINITY_DN134662_c0_g1_i6	NA	NA	NA	NA	1.04804439351861	0.00373903558987717	-1.08050514329316	-3.06499178221626	0.992896961431328	0.057694536647327	4.24925123124462e-11	1	0.308296254365095	3.51895268588969e-10
TRINITY_DN130516_c0_g1_i1	NA	NA	NA	NA	2.3169980837336	-1.85180692235894	-3.14925992440938	-8.35467816732248	0.0921717817214927	0.124388211657714	1.34813370663235e-28	1	0.450422132504637	6.13731596902596e-27
TRINITY_DN130093_c1_g2_i1	NA	NA	NA	NA	0.346296537671372	0.14671357106495	-0.00610688680762382	5.3519767232003	0.872072071787479	0.995246762303156	1.30976455382918e-06	1	1	5.7095293779608e-06
TRINITY_DN116491_c0_g1_i1	NA	NA	NA	NA	0.15002610527303	0.888053094807178	2.2312411751272	3.91051607414356	0.119507465801481	0.00614613032605139	3.53366529766157e-11	1	0.0968159463831456	2.94983756852574e-10
TRINITY_DN121914_c0_g7_i1	NA	NA	NA	NA	-0.11003279540272	0.115424602256007	-5.58616330275841	5.91719659510217	0.888378256851211	0.00327677410020678	1.17833526501914e-07	1	0.0665070961604476	6.08154811151736e-07
TRINITY_DN131454_c3_g6_i1	NA	NA	NA	NA	3.58167330574445	0.0515328266946093	3.92908572876388	1.62620360563358	0.942979221663154	1.76619646632284e-05	0.032367648460702	1	0.0018635104284869	0.0557452043166807
TRINITY_DN126373_c1_g2_i3	NA	NA	NA	NA	4.01324371928026	0.11308112836077	-0.594601913771203	3.40108396043373	0.769317851140935	0.15953546084492	1.00407090163759e-15	1	0.501831825185353	1.39826747456311e-14
TRINITY_DN71808_c0_g2_i1	NA	NA	NA	NA	0.802100099671272	0.198626673566583	-1.45754254275586	-4.20992062260638	0.753107635922443	0.00711716494219077	0.000181518590294249	1	0.105270655728226	0.000513863391400122
TRINITY_DN77531_c0_g1_i1	NA	NA	NA	NA	-0.079517604648178	-4.83062533393148	-4.47579946091515	-8.08400162147529	0.00126693667024536	0.0483164993779127	6.06295036043019e-06	0.112514173554915	0.280584796417485	2.3326709487684e-05
TRINITY_DN152005_c0_g1_i1	NA	NA	NA	NA	0.0135347863120039	-5.02235803233307	-4.48925808065049	-8.09083815296666	0.00326448259539661	0.0588263670948825	4.03597993706172e-05	0.162974529963392	0.311437112689456	0.000130389097270227
TRINITY_DN134709_c0_g1_i1	NA	NA	NA	NA	2.82896152771677	0.144298380844287	0.0605275709687337	3.81798540180806	0.722202997385802	0.888470827893649	4.46251795206841e-17	1	0.991524045662706	7.20672542019211e-16
TRINITY_DN133632_c2_g4_i3	NA	NA	NA	NA	3.15195279480709	-0.984620958650788	-6.04211735759735	1.93495886897051	0.103533923145812	1.81728070264009e-15	0.00348598401218634	1	5.19439049105084e-12	0.00759990275082031
TRINITY_DN119350_c0_g1_i1	NA	NA	NA	NA	0.954605868029069	0.31287088816452	-0.112954032541536	-3.03967448454875	0.634788351800592	0.824190817570704	2.92271483220838e-11	1	0.968757328994187	2.46120946981428e-10
TRINITY_DN135507_c0_g1_i1	NA	NA	NA	NA	0.57822895222646	-0.288730845940828	0.88908414956074	3.29976998842929	0.651111595118519	0.186437062443233	1.50925578781146e-05	1	0.53948044364758	5.34296407514046e-05
TRINITY_DN139875_c0_g1_i1	NA	NA	NA	NA	0.25875455381732	-5.21693905342933	-5.20255573890047	-8.53250416506927	0.0015959684831628	0.0265667731583402	1.09356827442099e-05	0.11796574736125	0.21147278756184	3.97977200369223e-05
TRINITY_DN136451_c4_g3_i1	NA	NA	NA	NA	3.15016590035822	-0.110252790363596	-3.41537349732582	5.26622318376432	0.688248134655157	0.0795156123513881	4.57738464794756e-33	1	0.363008269173399	2.87744238208012e-31
TRINITY_DN107087_c0_g1_i1	NA	NA	NA	NA	0.583022863642446	-0.143996426137625	-0.953123876916762	-3.57672838804122	0.756511613815497	0.175925674222468	8.70424891490851e-11	1	0.524812092799146	6.94301266100247e-10
TRINITY_DN4687_c0_g1_i1	NA	NA	NA	NA	2.47972833470622	2.70950301231773	-0.566501351704852	4.52503869195286	0.0658917369994425	0.745738619875479	0.0119017756070559	1	0.937498288272869	0.0228890116302958
TRINITY_DN134012_c5_g2_i1	NA	NA	NA	NA	2.88391313147729	0.288654770796035	5.18898664029852	2.41615683374852	0.674409152738977	1.34392225733432e-09	0.0008693458802265	1	9.77249414421081e-07	0.00213624540209096
TRINITY_DN126630_c2_g3_i2	NA	NA	NA	NA	2.36679562039525	0.187156156218775	-0.153475145211541	4.62117030258503	0.672238181340711	0.762270968923959	6.12557646084099e-15	1	0.943582561341293	7.86676060519938e-14
TRINITY_DN126729_c2_g1_i2	NA	NA	NA	NA	4.3641916623984	-0.7551498110487	-4.87883678871718	-8.49335483381154	0.11005661278459	0.00437344677611182	1.38290932057498e-62	1	0.0787186442725451	4.42942562738928e-60
TRINITY_DN115759_c0_g1_i1	NA	NA	NA	NA	3.02301394999636	-0.409387967194124	1.46912852945956	8.20428358089598	0.442822175580336	0.0237598145660795	9.66676419203978e-48	1	0.201341042803266	1.59560914470448e-45
TRINITY_DN67425_c0_g1_i1	NA	NA	NA	NA	0.197162624697633	-0.0279859497295678	0.738934304347417	3.56563529263786	0.959337050911715	0.400092092495812	1.11249352135085e-06	1	0.734826796955412	4.91326956532248e-06
TRINITY_DN83668_c0_g2_i1	NA	NA	NA	NA	1.30718183114292	-5.17250312602728	-6.0444693559812	-7.49096655402376	0.00108730392635499	0.00902409111363534	2.50546824754347e-05	0.106893558889156	0.118957947776756	8.45367735141171e-05
TRINITY_DN96442_c0_g2_i2	NA	NA	NA	NA	1.40078607983685	-5.48870021413587	-6.33104260980249	-9.69911393828951	0.000998191028821306	0.0075357453725611	1.69922443637171e-06	0.10560716749932	0.107726005209656	7.25791926664247e-06
TRINITY_DN124895_c1_g2_i1	NA	NA	NA	NA	1.82307090812222	0.0956706272111488	0.592456856299805	3.55849698771349	0.772792183786115	0.338212189807857	1.77835785514576e-14	1	0.6967388067992	2.1581740231257e-13
TRINITY_DN131740_c2_g3_i2	NA	NA	NA	NA	0.349146398693364	0.700918187733825	0.513352949516155	3.67502192049238	0.173492691905233	0.448502323675965	3.33366275852652e-10	1	0.771171869231997	2.47905463013146e-09
TRINITY_DN109423_c0_g1_i2	NA	NA	NA	NA	3.46131505547005	-0.194310867923883	-0.404653563141606	4.265579487491	0.50036249818575	0.281568296922238	2.83570897310558e-35	1	0.644457254673995	2.20505057576317e-33
TRINITY_DN124348_c0_g2_i1	NA	NA	NA	NA	7.17462428358649	0.312253419144364	-0.883191917967593	3.76762520697511	0.48134778235318	0.528388002330779	7.8174254083107e-14	1	0.823228882199741	8.91219621231353e-13
TRINITY_DN131079_c3_g2_i1	NA	NA	NA	NA	5.21986775721335	-0.361715417239159	-1.04589618160459	-3.60955579792022	0.440754947863736	0.0470710169805972	3.13010433788208e-13	1	0.277912159724154	3.31556918152431e-12
TRINITY_DN126546_c1_g1_i1	NA	NA	NA	NA	1.29895831913438	-0.250064389278517	0.523939232256405	3.10182448138058	0.526886716985918	0.263601101910862	4.91953953095811e-10	1	0.625341423635023	3.57440483609041e-09
