gid	gname	chr	start	end	logCPM	logFC.FB.MB	logFC.FL.ML	logFC.FO.MT	PV.FB.MB	PV.FL.ML	PV.FO.MT	FDR.FB.MB	FDR.FL.ML	FDR.FO.MT
TRINITY_DN121821_c2_g2_i4	smpdl3b	Chr02	53646354	53646354	3.16389935378836	0.580783207124956	1.85398004951071	1.79152656178964	0.373308161107621	0.00769716962615136	0.00736262165197546	1	0.109110826549843	0.0148929656075784
TRINITY_DN132188_c2_g1_i2	rpa2	Chr02	53686182	53686182	3.45547933608804	0.305938800529872	1.08196010311198	1.41317840618148	0.443843014081631	0.0112325382674723	0.000562978938120639	1	0.13553557699035	0.00144023469907158
TRINITY_DN132051_c5_g2_i1	nipal3	Chr02	55286764	55286764	2.5742157906557	0.0308484993676454	-0.289943878910651	1.5164735566528	0.942764553361797	0.601335150864183	0.000688206312352081	1	0.864420942988054	0.00172741774734889
TRINITY_DN108541_c0_g1_i1	matn1	Chr02	57375054	57375054	5.43332072878149	-0.139744961003328	0.220308799758364	-2.48494976488683	0.508501273673285	0.325728629218257	1.43837044461476e-29	1	0.684238660924205	7.126953372442e-28
TRINITY_DN131756_c1_g1_i2	mtf1	Chr02	57938225	57938225	3.14617695676144	0.0774522514442874	0.0844804449417051	-1.08540340327592	0.830301330008135	0.836947655506864	0.00276794488601248	1	0.973039351456753	0.00615416553658092
TRINITY_DN131082_c0_g1_i5	Xetrov90004957m	Chr02	58657498	58657498	5.95677467590191	0.338259372064042	0.75784459199597	3.97440286047237	0.373107111098089	0.0561915210587697	5.56346665911279e-21	1	0.303886004841447	1.33409153710722e-19
TRINITY_DN135893_c1_g15_i1	gnl2	Chr02	58980420	58980420	6.07499451357817	-0.112788447057454	-0.395564543499311	2.55247052828976	0.772734240473806	0.346887525596835	6.83137628342613e-10	1	0.703345224145155	4.87269827427306e-09
TRINITY_DN126031_c3_g1_i1	rpl10a	Chr02	61133938	61133938	6.03509610595293	-0.263488063625732	-0.464512559353834	-3.25853042535185	0.283817679354413	0.0796241088144876	9.09935172637443e-35	1	0.363066687527105	6.8384932457571e-33
TRINITY_DN135229_c0_g1_i3	chia	Chr02	62266248	62266248	4.32534534408583	0.108301440993171	-0.666390770990071	1.22922777835093	0.720045917417303	0.0525291933827472	8.64828762021073e-05	1	0.293409951666592	0.000261960737638874
TRINITY_DN109897_c0_g1_i1	usp49	Chr02	62299661	62299661	5.64672796080215	-0.0887234599386133	-1.91392109365549	2.03285547820611	0.715188929935611	0.00134874212995499	2.37194118223744e-15	1	0.0395463048476908	3.18607476326002e-14
TRINITY_DN116680_c0_g2_i1	chit1	Chr02	62332324	62332324	4.29373817920262	0.497652739308269	-0.0745389152645911	-1.07799914559405	0.190273568257928	0.852214863652389	0.00444342572770417	1	0.977740964900201	0.00946633693909894
TRINITY_DN83795_c0_g1_i3	taf8	Chr02	62361041	62361041	3.34664089794021	0.0417944804574083	-0.283207091625645	1.22217353382237	0.865025888870928	0.280809198780755	9.81682147484138e-07	1	0.643870077824802	4.38567709210305e-06
TRINITY_DN125668_c3_g1_i1	pgc-like.2	Chr02	62600488	62600488	0.780568602058563	-0.457125284279899	-3.284689233381	-3.34509453528713	0.453862039856733	0.114435773674399	0.00645765959914129	1	0.434040135057586	0.0132325461930614
TRINITY_DN133223_c0_g3_i3	tfeb	Chr02	62645899	62645899	2.7661447484013	-0.170500908958672	-1.16080832687546	3.84678117037693	0.733879301890148	0.0428450519674873	4.04878306429337e-11	1	0.268026948338387	3.36107708561595e-10
TRINITY_DN130880_c4_g2_i7	amigo1	Chr02	63198795	63198795	3.2317548739053	-0.144046426459478	0.00511714648312248	2.0645855366712	0.761748839500497	0.992471329580033	3.76767532212444e-05	1	1	0.000122441483925303
TRINITY_DN130620_c0_g2_i1	LOC100216126	Chr02	63291586	63291586	3.81205723138158	-0.0244815475013807	-1.21129083765625	1.30103021445609	0.952354153967237	0.0199155334852644	0.00215911883420977	1	0.183670536993086	0.00490675667154437
TRINITY_DN133586_c6_g2_i1	ahcyl1	Chr02	63679218	63679218	0.684499233950063	-0.0104644074955481	-1.84114133039265	2.60540332514531	0.977470859921673	0.366063488520163	6.36246640146297e-06	1	0.712070865671537	2.43329294287649e-05
TRINITY_DN134992_c0_g2_i5	myo19	Chr02	64102612	64102612	7.00837011638632	0.0846418188337128	-0.0874823135338106	-1.23309101830717	0.622159491079237	0.631971508009845	1.12670871550721e-12	1	0.880726363642212	1.11695276310691e-11
TRINITY_DN128179_c6_g4_i1	ube2t-like	Chr02	64293531	64293531	6.54152880463748	0.217172364389715	0.0293286507769551	-2.88380872979116	0.29875241210867	0.892482376985491	6.43801136243334e-40	1	0.992459804953395	7.18733177204436e-38
TRINITY_DN136618_c14_g1_i1	gpr37l1	Chr02	64332917	64332917	4.78746341091913	0.0981141652585587	0.0362086548500424	2.37564575926669	0.680216604718246	0.889158235641464	1.28093560210859e-20	1	0.991659854498988	2.94812424078115e-19
TRINITY_DN132642_c5_g3_i2	mpc2	Chr02	64443422	64443422	4.87366909620693	-0.0583049590596696	-0.120338280868684	-1.05608649775786	0.797715330801391	0.631996700431782	4.03037573947833e-06	1	0.880726363642212	1.60719222277552e-05
TRINITY_DN127397_c3_g4_i1	mfsd4	Chr02	64912709	64912709	3.09762453001	0.26673096922162	0.923758146330647	1.45410939016539	0.465850227772871	0.0139119423560744	6.57303468888488e-05	1	0.151874690231527	0.000203929310775424
TRINITY_DN134963_c4_g1_i1	dyrk3	Chr02	65700950	65700950	0.0481512640206933	0.320889396460827	0.661406916076203	4.23544043670991	0.561191829203251	0.282075261096437	2.02054359066079e-08	1	0.6449007916355	1.16633180233273e-07
TRINITY_DN131142_c0_g4_i1	Xetrov90005110m	Chr02	65884773	65884773	4.43371232585014	-0.124625013624985	-0.227054562039031	-1.57180000373286	0.604213086337533	0.390089327654499	5.11434554669874e-11	1	0.727134437978065	4.19900723020841e-10
TRINITY_DN135256_c0_g1_i2	cd53	Chr02	66624853	66624853	4.49132761369672	0.282945579073693	0.598274698984839	-2.0370671545212	0.381547121663293	0.0840779752227565	1.01780622942465e-09	1	0.372856094176408	7.07050777244261e-09
TRINITY_DN129971_c0_g2_i1	tshb	Chr02	66710007	66710007	4.29997638270628	0.290845613359889	0.430308356488454	6.11145404751748	0.585915129255004	0.448702954370305	7.50808801156907e-20	1	0.771199245389871	1.599407030493e-18
TRINITY_DN127742_c4_g3_i2	trim33	Chr02	67205375	67205375	3.99523848865665	-0.278988624971411	-0.984459433048141	2.06896881935625	0.374273735391951	0.005708490854564	1.1828600700062e-10	1	0.092604087411319	9.3000731103205e-10
TRINITY_DN129171_c8_g2_i1	srsf3	Chr02	67970781	67970781	5.70506704974754	0.0182343191523303	-0.203225765886827	-2.3123342282457	0.943235683091066	0.466110189450625	4.57064631978647e-18	1	0.783793415448067	8.15472408712565e-17
TRINITY_DN122767_c1_g1_i1	adora1	Chr02	68009727	68009727	3.92770351362587	0.275649941028652	-0.0141427003555874	2.1714991871957	0.48870364162522	0.972781639535057	3.0945468201202e-07	1	1	1.50232374946471e-06
TRINITY_DN119254_c0_g7_i2	myog	Chr02	68187017	68187017	4.39816359589873	0.0304467650551143	-0.861753870798448	-1.24650229942697	0.935386919166865	0.0356240860472041	0.00118346789843487	1	0.242886362961013	0.00283436031755297
TRINITY_DN104155_c0_g1_i1	atp1b1	Chr02	68509209	68509209	3.15469953637578	0.105349035909307	-0.195661068458823	1.75455541456874	0.733332147413106	0.555683749294642	2.46411336641323e-08	1	0.839689484682524	1.4045968246472e-07
TRINITY_DN194897_c0_g1_i1	efhc2	Chr02	69130965	69130965	2.36274986801774	-0.519061119344461	-0.930529015611348	-2.20733826791654	0.364987180372045	0.176246645833181	0.000255306420642933	1	0.525420056082188	0.000699991770854795
TRINITY_DN123338_c1_g1_i3	med14-like	Chr02	70152404	70152404	0.758690534246122	-0.178927307739929	-1.14463013993214	-2.46523108332582	0.745944616668193	0.171251040027704	2.24732915976443e-06	1	0.517872230183813	9.39325633734069e-06
TRINITY_DN121355_c0_g1_i4	atp6ap2	Chr02	70208297	70208297	4.62719987263359	1.57254986395418	0.29465105219201	-9.38102573352394	0.111514246457738	0.664509141691092	9.51643561384283e-29	1	0.897029501486882	4.37674701180242e-27
TRINITY_DN135351_c2_g1_i2	clcn4	Chr02	71984826	71984826	1.33247289913512	0.192885244208085	-0.0363272985311153	1.51943928769062	0.513845568691882	0.927215881756863	2.99157448627955e-06	1	1	1.22341254831055e-05
TRINITY_DN107472_c0_g1_i1	LOC101732192	Chr02	72181559	72181559	3.30956642068337	-0.0126460053599561	0.373210315632045	2.33868314434382	0.965848087758207	0.306354823994974	4.75485463614154e-13	1	0.666165801763505	4.93935768283352e-12
TRINITY_DN127579_c0_g1_i1	rap1a	Chr02	72757364	72757364	1.95347718922638	-0.176474536326894	-0.126757377594384	1.10386695403091	0.708777649560731	0.814741457411094	0.0113682253783855	1	0.965453376421294	0.0219649625713078
TRINITY_DN126673_c5_g1_i3	cttnbp2nl-like	Chr02	73738777	73738777	3.08932725524293	0.67704817469431	-0.291572394355389	2.86162276385134	0.126836331747396	0.529750449995757	7.17840958207256e-09	1	0.824059658715069	4.40444948245524e-08
TRINITY_DN122897_c0_g1_i1	st7l	Chr02	73997828	73997828	4.45172402628495	-0.0643589872444396	-0.0948360758891018	-2.58927895238647	0.781677573145676	0.721100789604228	1.48648675549021e-27	1	0.926050043317474	6.29825608763212e-26
TRINITY_DN123811_c0_g3_i1	capza1	Chr02	74062959	74062959	1.67695284053384	0.0736282588629965	-0.562134275022728	-1.28469090247816	0.889710596930853	0.512238069472884	0.0263510948100436	1	0.813899796797256	0.0465115925909744
TRINITY_DN132765_c1_g1_i7	mov10	Chr02	74100790	74100790	9.21124921108075	3.32821745933969	0.499085630251791	3.34954887887626	5.65096801589128e-05	0.519147413070106	0.000110411869350305	0.0253398824112591	0.817812880278837	0.000326838083933321
TRINITY_DN118437_c0_g1_i1	rhoc	Chr02	74137995	74137995	5.6002091701218	-0.137687301806746	-0.920020456535715	4.59461770243078	0.839335060783438	0.405219276221868	1.05453937319225e-08	1	0.738196535090348	6.30917986118246e-08
TRINITY_DN124628_c0_g1_i1	slc16a1	Chr02	74292094	74292094	1.20994680256547	1.28627889314421	1.58106671303245	-6.24454119860692	0.0898583702545281	0.132829009491904	4.92507378007241e-27	1	0.463409869337558	2.00467640019437e-25
TRINITY_DN124918_c5_g2_i2	ppil1	Chr02	76623107	76623107	3.82508428174323	0.173672672227012	-0.265547072537566	1.09907709965873	0.432935769402346	0.28629290229872	3.27987738851905e-06	1	0.648867874344795	1.33079627715435e-05
TRINITY_DN121338_c0_g1_i2	tbc1d22b	Chr02	78440676	78440676	3.5278592784275	0.242806747859493	-0.527162172673737	-1.05797848928083	0.609676860053193	0.399369916875605	0.0163562579878763	1	0.734603651708358	0.0304227529321682
TRINITY_DN127460_c3_g4_i1	snip1	Chr02	81411244	81411244	2.74909142971971	-0.771260330321762	-0.329403482482373	-1.94309968630867	0.0778941205045798	0.504973984977636	8.64991337366197e-05	1	0.810272899144055	0.000261960737638874
TRINITY_DN123706_c1_g1_i1	lsm10	Chr02	81431037	81431037	1.04109908831828	-0.188157197597717	0.952070693052978	1.65341363837662	0.657422488472061	0.0691338527416362	0.000871392298348757	1	0.33837679014114	0.00214049208318025
TRINITY_DN130625_c3_g1_i1	stk40	Chr02	82113438	82113438	1.9187098084738	0.160680935190941	-0.870427114735593	-4.61278702794563	0.733110956754073	0.374960884274565	6.18316780436736e-09	1	0.716754713421468	3.82960703905396e-08
TRINITY_DN131081_c2_g6_i1	oscp1	Chr02	82160076	82160076	5.08665400617725	-0.0233269839772446	-0.396670476402007	1.0120674876242	0.922682283446482	0.138996168019041	2.75386070385838e-05	1	0.473455012257559	9.21550027827236e-05
TRINITY_DN125346_c2_g2_i1	mrps15	Chr02	82184712	82184712	-0.115341663126849	-0.0197162161191876	0.101720431769315	2.29705124609208	0.967277257594549	0.920135695377068	8.49330566129245e-05	1	1	0.000257652935863201
TRINITY_DN131756_c3_g2_i1	bsdc1	Chr02	82218171	82218171	3.60649997751263	0.286450378933343	-0.75616045881021	1.10213153938361	0.493210431078555	0.0949346007978381	0.00974464135576324	1	0.396625860952679	0.0191623721441902
TRINITY_DN121378_c0_g1_i1	LOC100497502	Chr02	82331485	82331485	5.66065633372984	-0.0169985673163992	-0.697980576298723	-2.23419710368394	0.927681556516963	0.00125519930024799	1.72638904176091e-32	1	0.0379590465274627	1.05325390404937e-30
TRINITY_DN126761_c0_g1_i1	khdrbs1	Chr02	82375223	82375223	4.75760159804316	-0.298989761179844	-0.0818369249407089	-1.45758354016278	0.251983456695972	0.771323087257057	1.79276735869007e-08	1	0.946630637765337	1.04110524035304e-07
TRINITY_DN119055_c0_g2_i1	txlna	Chr02	82444235	82444235	6.52521033670097	-0.0102211475204106	0.335752505579625	-1.52663192168229	0.966716120578744	0.197341583897008	9.15484693174325e-10	1	0.554456486502611	6.40434624801228e-09
TRINITY_DN136614_c2_g3_i1	ptp4a2	Chr02	82514638	82514638	1.2815663031084	0.0366824195050199	0.748712405907908	3.65077910888613	0.926871096069372	0.311746767614119	7.46863117055077e-10	1	0.671540975392944	5.30613999587189e-09
TRINITY_DN106620_c0_g1_i1	nfyc	Chr02	83728547	83728547	5.1436385437856	0.19463269153192	-0.682833453352827	-2.912446774669	0.374961012584403	0.00488941943009745	6.72558679249156e-36	1	0.0846524001073178	5.48339129248441e-34
TRINITY_DN32641_c0_g2_i1	kcnq4	Chr02	83795372	83795372	4.40979932478132	0.48248987763141	-0.143423430713635	1.7400330297236	0.228192248451748	0.734323283977963	3.67227346874071e-05	1	0.932305596384571	0.000119673592146886
TRINITY_DN109203_c0_g1_i1	smap2-like	Chr02	83872790	83872790	3.35917848688499	0.162006711697723	-0.272088443851072	1.02507668685743	0.579550884564399	0.397933062314755	0.000639113367578676	1	0.733418830105734	0.00161488966516757
TRINITY_DN134964_c0_g4_i1	rlf	Chr02	85330557	85330557	2.38645689832315	0.352549549033281	-0.77442109163183	-1.20787178147397	0.319058028121769	0.061761478978064	0.000121633340852281	1	0.319617732622583	0.000356292328321244
TRINITY_DN124847_c0_g1_i1	rbbp4	Chr02	86187083	86187083	1.88812905700157	-0.0796599112649109	0.144991435262841	-1.27835808010107	0.811933147321415	0.770918618678092	0.000163491581825364	1	0.946584767959751	0.000467156012002062
TRINITY_DN69217_c0_g2_i1	lypla2	Chr02	86618203	86618203	4.31628345756122	0.465071501111182	0.387534848468685	1.97449392208074	0.0649693547665436	0.150898102539156	2.38558200205636e-15	1	0.489206747387414	3.20279859108415e-14
TRINITY_DN119209_c1_g2_i1	cap1	Chr02	86708138	86708138	5.17610871447503	-0.291857709550731	-0.229961317953477	-4.55345867584137	0.329472557885708	0.525727771777225	1.26428260077172e-44	1	0.821668522989755	1.75337749349294e-42
TRINITY_DN165726_c0_g1_i1	mfsd2a	Chr02	86727590	86727590	-0.00117825562927779	-4.67836204811335	-4.66168159017735	-8.2070825834531	0.00325479453242146	0.0447542216600697	1.47918697687079e-05	0.162974529963392	0.272557558519643	5.24548907509009e-05
TRINITY_DN14256_c0_g1_i1	hpcal4	Chr02	86873608	86873608	2.89960337380828	0.266327441470745	-0.24780380036419	2.61596266031029	0.552214678684814	0.603828965043009	1.2316851426561e-06	1	0.865807839718725	5.39626913583492e-06
TRINITY_DN73625_c0_g2_i1	ppie-like	Chr02	86948630	86948630	0.605567123590164	0.0363830433490339	0.222509662500618	-1.22002113642373	0.943130818181919	0.709263815028955	0.0227963253519321	1	0.920208613919152	0.0408890089062488
TRINITY_DN120919_c0_g1_i2	dhx40	Chr02	87110132	87110132	2.10924083896296	0.106954966499031	-0.767075526232857	2.51280391664158	0.693701468484725	0.0623562435164166	5.14491293616918e-16	1	0.321397458200994	7.37474067914927e-15
TRINITY_DN134814_c5_g2_i1	tbx4	Chr02	87936656	87936656	5.1948635344824	-0.174433410661621	-0.125625002899438	-1.05100842708347	0.411411478785542	0.58282419024724	8.09138859303951e-07	1	0.85426480925049	3.66928720875995e-06
TRINITY_DN83852_c0_g1_i1	tbx2	Chr02	88156566	88156566	0.731322870838161	0.62720020634941	-0.451105879192074	-2.17639363232187	0.247251781383814	0.464461458221377	8.5092168500159e-05	1	0.782880311580388	0.000258106515614067
TRINITY_DN103565_c0_g4_i1	Xetrov90005534m	Chr02	89414165	89414165	2.64794266497316	0.208213437962154	0.902693942327689	-4.10742273011367	0.769691147665495	0.378248844993736	2.69291488447512e-08	1	0.718757836232555	1.52854166596631e-07
TRINITY_DN122315_c2_g2_i3	mmp28	Chr02	89599642	89599642	3.22109720924695	0.351400239549026	-0.0454579165278189	-4.42191158952965	0.346645280301399	0.936244588155	1.14271355225909e-25	1	1	4.07754749648948e-24
TRINITY_DN109459_c0_g2_i1	tmem120a	Chr02	89748608	89748608	1.27806923032348	0.330929815046224	-2.18613722284348	-5.45354713676808	0.814672825866616	0.190176638189255	0.00167730330799777	1	0.544677714549915	0.00389839715805804
TRINITY_DN129928_c3_g2_i2	dtx2	Chr02	90305202	90305202	4.3050265149567	-0.385964365299067	0.0567182762394371	-2.79349146391828	0.100264183564	0.842539852747796	1.34563858234035e-31	1	0.974325552630232	7.80267371936789e-30
TRINITY_DN109944_c0_g1_i1	polr2j	Chr02	90835233	90835233	4.1119464977922	-0.848507488358298	0.937422632301333	-1.76005290611326	0.0552300391395504	0.0472860678826297	8.31100616878232e-05	1	0.27834445053865	0.000252721090609277
TRINITY_DN134149_c1_g8_i3	LOC100485113	Chr02	90896895	90896895	3.05301194369668	0.0470247622806232	-0.0740671151977658	-1.32185198766872	0.900529651874228	0.859655606609171	0.000541000164302984	1	0.980085346659593	0.00138783461294544
TRINITY_DN131045_c0_g4_i1	glod4	Chr02	92675320	92675320	4.57977977839754	0.821751682054203	-0.284891474674082	1.53965216942885	0.0866426763454575	0.566614518509631	0.00172298041847303	1	0.845482721405557	0.00399524158915944
TRINITY_DN129030_c1_g1_i1	c18orf8	Chr02	94135041	94135041	1.28437014085203	-0.0966029232791464	-0.0906256420597076	1.51739021364684	0.787799810199423	0.900464190343476	0.0122690275033172	1	0.995592155890914	0.0235246711072369
TRINITY_DN126372_c7_g1_i1	sbds	Chr02	94363061	94363061	2.7924010481704	-0.255937242276243	0.176005906939766	4.48083402512472	0.389846755085234	0.601638956179652	1.31547108151398e-35	1	0.864649672677431	1.03487571485771e-33
TRINITY_DN127525_c2_g1_i6	gtf2i	Chr02	96700940	96700940	3.24599783465546	0.643600450440711	-0.0213861595224109	1.54916832459609	0.188082858320891	0.966771507970285	0.00160713998058334	1	1	0.00374665117213367
TRINITY_DN131738_c0_g7_i11	gtf2ird1-like	Chr02	96932929	96932929	5.120807676379	0.709409508285078	1.50701177280911	2.11663358995853	0.0388525965643986	3.21469622497598e-05	3.07274891044191e-09	0.859329521905958	0.00289249997404902	1.99402579439073e-08
TRINITY_DN132917_c2_g2_i1	eif4h	Chr02	97147152	97147152	0.656557007521959	0.119537003839736	-6.10784571992616	1.97375086127077	0.84160558364578	0.000209038243477883	0.00231124804229684	1	0.0117660542693984	0.00522423998806994
TRINITY_DN114867_c0_g1_i1	ube2g1	Chr02	97422805	97422805	4.51456603594634	0.0690352614957171	0.59735328508086	-1.03281299175808	0.796691393136161	0.0411144271653854	0.000108895241844953	1	0.262751463868099	0.000322739202670021
TRINITY_DN122631_c0_g2_i1	derl2	Chr02	98093103	98093103	2.0217786697543	0.0507459485807006	1.19913657173243	1.57977136512003	0.894604957272664	0.266337276691718	0.0127380208661088	1	0.628242485753645	0.0243233819306357
TRINITY_DN135369_c4_g2_i2	alcam	Chr02	99369683	99369683	3.13933205207493	0.0910494722052662	-0.0113180245908294	-3.10313336003109	0.775577705711338	0.972978391083638	1.81805788839756e-22	1	1	4.98622298545734e-21
TRINITY_DN72056_c0_g2_i1	ift57	Chr02	100006051	100006051	-0.162683790891557	-6.57751091022613	-4.12424080124611	-7.79633099649449	0.000160330632208851	0.0745711187057275	2.82944211660073e-05	0.0473057344589971	0.352524908616912	9.44493053934772e-05
TRINITY_DN125122_c0_g1_i3	omg	Chr02	101107275	101107275	4.33608284879655	0.128806889708662	-0.0090139473322953	-1.75032062552008	0.614020221236126	0.975414167785336	8.44715519722482e-12	1	1	7.58580475905653e-11
TRINITY_DN128547_c2_g2_i1	zbtb11	Chr02	101520873	101520873	1.41721490932511	0.583201335840712	1.02467122837736	1.53594504881843	0.338272347558613	0.164716412336293	0.02367399554506	1	0.508980713668078	0.0422856569169381
TRINITY_DN130516_c2_g3_i1	Xetrov90005752m	Chr02	101923783	101923783	1.58325201431136	-0.146709280307407	-1.78445293972817	-6.53359291559933	0.761005956406304	0.374857528137439	1.76358594061893e-29	1	0.716728460724355	8.62714176951862e-28
TRINITY_DN132758_c1_g2_i4	edar	Chr02	105608691	105608691	3.46828612066209	0.355364261523768	0.834807552328399	1.61973887470192	0.568375904591219	0.201698627220643	0.0116025397076221	1	0.558561636380911	0.0223711001027355
TRINITY_DN119782_c3_g1_i1	st6gal2	Chr02	106243300	106243300	7.30770448084532	0.0717288202779955	-0.717413728691632	4.35537459848493	0.867931955179651	0.523034001821208	1.49095018491675e-17	1	0.820036977289738	2.52846587127736e-16
TRINITY_DN130066_c0_g1_i1	slc9a2	Chr02	107255361	107255361	4.61731113964948	0.532408050986566	-0.70198427211163	-3.08809344679662	0.0971254628473501	0.0421286970304504	5.71308996258498e-21	1	0.265826072674207	1.36631720394088e-19
TRINITY_DN132446_c1_g7_i1	lonrf2	Chr02	108751944	108751944	4.09154813373782	-0.129560815346642	-0.375043062511462	2.71649913656931	0.630485766586377	0.202168531693936	5.21027191811393e-21	1	0.559217829810346	1.25162826747192e-19
TRINITY_DN123054_c2_g1_i2	tm2d3-like	Chr02	109110988	109110988	0.1155368953725	0.701620790473964	-0.21478612638941	2.22906682382621	0.119292388798977	0.718474946497742	0.00036438472281327	1	0.925128903351125	0.000968307188075141
TRINITY_DN134834_c0_g6_i6	inpp4a	Chr02	109509373	109509373	0.539921469757082	-0.660544739385502	-0.658943699039571	1.86272167731626	0.112693242893514	0.29794088182376	2.36326866364677e-05	1	0.658731155022455	8.02116101872289e-05
TRINITY_DN94218_c0_g1_i1	LOC734042	Chr02	109558888	109558888	4.79764926969485	0.0596979697777366	-1.55827157417036	1.01469413404646	0.824206463771713	0.107911957350445	0.0198987500345418	1	0.421170692613598	0.0362794517638644
TRINITY_DN130260_c5_g1_i2	cyfip1	Chr02	111225604	111225604	1.10888566547327	0.00765871270471967	-7.18268699559394	0.585859040850031	0.988940003301322	1.02091776577911e-06	0.304025815059865	1	0.000217157055165403	0.386423590050343
TRINITY_DN128755_c0_g3_i1	chst7	Chr02	111324143	111324143	4.03669666774584	-0.237348533110766	-0.870532173799809	-1.1011202683116	0.438209119749643	0.0113729717986889	0.000354945349320579	1	0.136298354674264	0.000945057360066323
TRINITY_DN126620_c1_g6_i4	slc9a7	Chr02	111345677	111345677	4.13325873016568	0.0584465379878908	0.369176824634799	3.27920530081195	0.842020128417179	0.252492001421021	7.02427719635568e-23	1	0.615613710759635	2.02126393548609e-21
TRINITY_DN127748_c2_g1_i4	LOC100486952-like	Chr02	111504662	111504662	5.12563082979558	-0.0467031756420949	0.676682953226397	-1.09958633916542	0.845057915294918	0.00815017055704053	4.87554105940704e-06	1	0.112798528208424	1.91302949107987e-05
TRINITY_DN128674_c0_g2_i1	pcid2	Chr02	112490866	112490866	2.54749289892211	0.184195828122612	-1.55854382920405	1.48138240945443	0.74162467508609	0.0194142291226873	0.00952546709687451	1	0.181620248451287	0.0187835453123284
TRINITY_DN124263_c0_g1_i1	f7	Chr02	112533853	112533853	6.17276841551631	-1.71064212476801	-6.74479452461601	-8.11150116690053	0.0208864127420408	4.50362662450044e-07	2.62857329460319e-67	0.553852214836298	0.000110154613029259	1.1406736208274e-64
TRINITY_DN117550_c0_g1_i1	tubgcp3	Chr02	112820947	112820947	2.70611763441026	1.01440124811827	-4.99989309196664	5.25308594242591	0.219721293539633	0.000196062842538863	4.58544932291638e-07	1	0.0113442382333508	2.16631280128297e-06
TRINITY_DN111190_c0_g1_i2	rab20	Chr02	113621696	113621696	3.7134011776002	0.528796460297148	-0.181988296612177	-2.23884750278285	0.0581129906118215	0.549680735195113	1.31492282680787e-14	1	0.835664285062965	1.62508032408203e-13
TRINITY_DN129733_c3_g5_i1	col4a1	Chr02	113776064	113776064	0.0264412399852878	2.0947033322985	1.70495408635427	3.35190826264839	2.22213818246761e-06	0.0017847382922863	4.94231227365127e-09	0.00239146511197164	0.0464325570132199	3.10394285066731e-08
TRINITY_DN132544_c0_g2_i1	abhd13	Chr02	114355231	114355231	5.78572732411898	0.125668188259677	-0.241568633243342	-1.61495256253346	0.563149320431544	0.301659183533328	1.46019335190947e-13	1	0.661462129825933	1.60746735405582e-12
TRINITY_DN129170_c3_g6_i2	LOC100498575	Chr02	116006105	116006105	1.94839145029837	0.0800089825968758	-0.44780391184965	-1.84650598766477	0.818051806109573	0.285311612009039	1.96448779807955e-08	1	0.647735121179916	1.13567993569683e-07
TRINITY_DN96567_c0_g1_i1	tex30	Chr02	116037560	116037560	2.50948605587776	-1.20144136051858	-1.87104048789136	-8.60097518493174	0.229705759508868	0.364862773872323	1.45291604647954e-27	1	0.712070865671537	6.16572653478423e-26
TRINITY_DN133347_c4_g2_i1	kdelc1	Chr02	116048432	116048432	6.96729711747533	-0.140178561806098	-0.342935157500187	-1.42469098740861	0.602701968452169	0.244973644201988	2.02713353860261e-07	1	0.60769093649774	1.0098837161876e-06
TRINITY_DN136100_c2_g1_i1	LOC100485374-like	Chr02	116144403	116144403	4.31856759021894	-0.088418460474834	0.578079192352411	2.11541805512006	0.82308626676992	0.171202796834035	2.87640343232563e-07	1	0.517784537861929	1.40274849278088e-06
TRINITY_DN128253_c0_g2_i1	nalcn	Chr02	116835071	116835071	4.94068960793185	0.0926825421384325	-0.574674391513061	1.77488663073228	0.791231157902398	0.126679980759875	8.25044720180477e-07	1	0.454233329983594	3.73386512976547e-06
TRINITY_DN126827_c0_g1_i1	tm9sf2	Chr02	117592886	117592886	5.68849412213329	0.0460315282000679	-0.397783146477041	-1.86374423297125	0.821316840932744	0.0677322548206557	8.09480408343547e-20	1	0.334926725960254	1.71894793894894e-18
TRINITY_DN98840_c0_g1_i1	slc15a1	Chr02	117931085	117931085	3.60037954846163	-0.0105490417582661	0.149597630565676	2.62821843535546	0.981985215618439	0.788855502916033	1.47744494099516e-07	1	0.953607827818886	7.51998791855368e-07
TRINITY_DN129566_c4_g7_i1	uggt2	Chr02	118770833	118770833	6.51640898096066	0.0424346399587315	0.531438218942343	-1.09726234692498	0.862848356434146	0.0380731595476998	8.1734259719659e-06	1	0.251623276254203	3.05722265780262e-05
TRINITY_DN121176_c0_g1_i3	abcc4	Chr02	119015899	119015899	3.03473101560083	-0.182499764079083	-0.414714067969783	-1.89906175383583	0.583798126622315	0.2456412913221	1.03190294530837e-07	1	0.608369062215329	5.37632624777723e-07
TRINITY_DN120946_c0_g1_i1	gpr180	Chr02	119279053	119279053	0.632482168195002	0.21199371228411	1.76910374161708	2.19566741676668	0.67515327086798	0.011925499280139	0.00037519322558835	1	0.140479666432635	0.000994407106438299
TRINITY_DN125566_c0_g1_i2	slitrk1	Chr02	121178556	121178556	3.96970736209328	0.140431808102666	-0.635240354319932	-1.8372594785862	0.645265685660281	0.0757847028161301	1.63012720488532e-09	1	0.355745655018461	1.09811147840359e-08
TRINITY_DN70496_c1_g1_i1	rnf219-like	Chr02	122246529	122246529	2.70383174502419	-0.32470178988088	0.315921248679198	3.48593590231409	0.443572606438935	0.506703775177281	6.71318718351485e-13	1	0.811142087888662	6.83624778121102e-12
