gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46	Am2_231	Am4_232	Am5_232	Am2_233	Am4_231	Am5_231	Am2_274	Am4_271	Am5_273	Am2_275	Am4_272	Am5_274	Am2_314	Am2_318	Am4_314	Am5_311	Am2_315	Am2_316	Am4_317	Am5_312	Am5_313	Am2_433	Am4_435	Am5_433	Am1_434	Am2_434	Am4_434	Am2_464	Am6_464	Am2_463	Am4_461	Am6_462	average	ward.D
TRINITY_DN119774_c0_g1_i2	dclre1b	Chr02	75968444	75968444	2.71317028758045	0.0548435879391822	-1.79143017537924	-1.08849230433243	-5.7267486692877	-14.2454779822012	0.971642807251657	0.256298470745266	0.420696917186146	1.76468216311834e-11	8.57220563637604e-27	1	1	1	1.51250908200873e-08	2.56298980846671e-24	-3.20693678390677	-3.67998734101504	-3.67998734101504	-3.17252515315804	-3.67998734101504	-3.67998734101504	-3.18236403685461	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.8479310477287	-2.95821867722203	-3.67998734101504	-2.82474210880996	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.70195430153547	2.16986530768111	0.456276301873216	-3.15997375322651	-1.58631373038033	-3.13910357703892	6.53177152516733	6.60058600564829	-3.67998734101504	-3.67998734101504	-3.67998734101504	1	1
TRINITY_DN119926_c0_g1_i1	LOC100487779	scaffold_1362	7740	7740	1.07751064980507	0	0	2.29938840211444	2.91566064418378	0.505338134551828	1	1	0.00308443643240429	0.000389951486722396	0.560533336463676	1	1	0.854860526941976	0.0367282878318423	0.746093288766011	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.84185807514966	-2.67209979108942	-3.67998734101504	-1.04920423424172	0.339855373245562	-1.59719451766974	-0.330876477444766	-1.83207612516255	0.263248409882592	1.29649951571356	0.423729418523193	-1.15930427556764	1.54703649410476	4.15269858991961	3.31896301004834	1.6107258692605	2.41888540326524	2.00182877608349	1.37353852997816	3.48799951057002	2	2
TRINITY_DN120046_c0_g1_i1	NA	NA	NA	NA	6.68034548398769	0.00666773330620985	-0.31808503543097	0.0780524829293318	-2.38818319269022	-0.816935192257296	0.989905821790877	0.545995795076846	0.85692237442147	0.000279780515751574	0.230270748658845	1	1	1	0.0281015484434384	0.470405325050681	3.82951307095563	5.92454749116731	6.06273534088031	3.48474881980667	6.1080651339094	5.96068996039983	7.48674714893535	7.44125546544168	8.24814816756472	7.29570712479321	6.99655945021984	7.921276618512	7.60139028876134	7.18435932532441	7.22891872400695	8.17767997739879	8.11922646558817	7.80274914283363	7.54215611161047	7.34085086241966	7.47865365525285	-0.033370359653171	0.177380880639985	-0.840007896781589	-1.83046338025052	-2.38567914697682	-2.18457161251625	-2.28869147432418	0.499746491575877	-0.562637539531897	-1.02735547773915	-1.32260971964864	1	1
TRINITY_DN120071_c0_g1_i2	NA	NA	NA	NA	4.06592005244407	-1.49224749951495	-1.13523208915314	-1.88972292216739	-4.94098406689819	-12.2694928540976	0.18777490574792	0.339238636673511	0.0810252692247383	6.53267767033519e-10	2.57881883270737e-27	1	1	1	3.05408619886052e-07	8.86682834418202e-25	-2.12406971012152	-2.79376870672964	-3.67998734101504	-3.17252515315804	-3.05971953024024	-3.67998734101504	-2.81306242653523	-3.09695120543118	-2.66533171746451	-3.18229875377088	-3.08813163311147	-3.67998734101504	-3.20089624430685	-2.08451766094547	-2.32359454250583	-2.95821867722203	-2.6930029971726	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	4.49171540387812	3.43918965351997	1.60201865463546	-2.01557560507323	0.0186642332457869	-3.13910357703892	8.13522121262627	7.75426723641294	-2.79004460636107	-2.70804557555698	-3.67998734101504	1	1
TRINITY_DN120124_c1_g1_i1	dgat1-like	scaffold_632	1147	1147	2.32820851364353	-0.00160431153332084	0.32631796636286	0.878063235238411	3.22272542592074	0	0.998208712311504	0.648787616554969	0.14524374591049	0.000136868451634932	1	1	1	1	0.0149757382846341	1	2.37700773548941	3.03897703892906	4.01338673014277	3.16321508425281	3.627332130123	3.03617933930275	2.76435029059984	2.02858178991058	3.090373660908	3.6859495690836	1.56886789450307	3.07202832483043	1.68368331532878	2.33550036904258	0.929213732675554	2.6101257625574	2.52303334338399	3.82321644156851	2.90445553525555	2.2663148928921	2.29099751404426	-1.33256512543368	-3.67998734101504	-3.12039398279284	-0.540609930585176	1.54169025066272	-2.74662098135486	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2	2
TRINITY_DN120412_c0_g1_i2	NA	NA	NA	NA	4.0875534788602	-0.00962378382471339	-0.636632970912156	-0.817348935298713	-2.74352450496031	-7.22311826047193	0.9840825759073	0.189896577393471	0.0446427869107861	3.15713342847691e-08	9.39626126291043e-32	1	1	1	8.36900740684811e-06	6.19502732956963e-29	-0.15929899223709	1.33740162833022	1.21149450545665	1.32875528277421	0.627486180234621	0.690896732804826	1.36995201294343	1.38048809794653	0.740118477325823	0.608203742761982	0.894313247680655	0.141111798721044	0.317023137620819	0.334766617032884	2.3244667518814	0.848139430191253	0.249760626148827	0.353194105964551	0.348317003474201	0.446433208097092	0.696872315256068	3.58478536881468	4.03928419070915	2.1507431065317	0.257448287154022	1.37833813995545	0.361374610004863	7.59586811589756	8.07648778023235	1.09854609765794	0.757759396922536	0.11585120540117	1	1
TRINITY_DN120456_c0_g1_i1	NA	NA	NA	NA	2.85398370777813	1.98721478046646	-2.12750202822869	-1.538187608128	-5.43625152449264	-12.2671154463567	0.109553901500191	0.0843073253966504	0.0497399482897047	3.85114809095458e-14	1.66886189013315e-32	1	1	1	1.1305493584088e-10	1.43038152603312e-29	-3.67998734101504	-3.16987345448165	-3.67998734101504	-2.79785708917813	-3.05971953024024	-2.77300030238074	-2.51928840365471	-3.67998734101504	-2.34049027905189	-3.67998734101504	-3.67998734101504	-3.02826375217471	-2.10985172676966	-3.67998734101504	-1.38688039118999	-1.8332691866433	-3.67998734101504	-3.67998734101504	-1.95859249588861	-2.77957810086182	-3.00256598498238	3.85148265386271	3.11785534376182	1.67064121706874	-1.83046338025052	-1.16373785356785	-3.67998734101504	6.33986423039062	6.91509124446098	-2.79004460636107	-3.67998734101504	-3.67998734101504	1	1
TRINITY_DN120463_c0_g1_i1	NA	NA	NA	NA	3.37835538928845	-0.369396693525114	0.0990233091761043	-1.93906132412866	-6.48926351793652	-10.6021490600637	0.785075732454475	0.937462052912703	0.0611407026294743	2.14126731409424e-05	5.95589787889141e-09	1	1	1	0.00291314319827011	1.300033974193e-07	-2.85128856507243	-2.49571476370268	-2.6493292316505	-3.17252515315804	-2.6273481713736	-2.77300030238074	-1.10888615648663	-3.67998734101504	-2.07551690748495	-3.67998734101504	-0.574349085267059	-3.67998734101504	-3.67998734101504	1.19318622144555	0.154294661263527	-3.67998734101504	-1.89126236155291	-2.82474210880996	-0.565869833319737	-3.67998734101504	-1.9156774013396	3.89150528921882	2.40924965301484	-0.0509234133750297	-2.4771582564733	-2.38567914697682	-3.67998734101504	7.54980898933229	6.88233804727564	-2.24371613981525	-2.39179520980011	-3.08014820464088	1	1
TRINITY_DN120473_c0_g1_i2	NA	NA	NA	NA	3.24831975948663	-0.192544675856559	0.0996915580651017	0.241119500245814	-1.31730791411891	-3.5950740386178	0.532249915931683	0.750003702842788	0.355132531381282	2.84256674400122e-05	4.77641969681426e-25	1	1	1	0.00371019891819814	1.07733403214197e-22	2.39372735412753	2.9366826293056	2.62783636920083	2.2868564838078	2.52001212858085	2.6136883290874	2.29231140658965	2.36959545740613	1.79145616322359	2.34823119158038	2.18572886060136	2.27657370790075	2.42319182335228	2.31277641123861	2.05539408574371	2.41840427858703	2.54213753793794	2.7987939236618	2.46349529450592	2.25614126221638	2.65458208809307	3.21290895424027	3.0617903788686	2.44328137058805	1.36936844177678	1.61023731856646	1.91413717838686	6.59077451845507	5.51132371932365	2.56932574422439	2.26424251393034	2.82312724290825	1	1
TRINITY_DN120535_c1_g1_i5	gnptab	Chr03	39536043	39536043	0.498612830073713	0.776483014395089	0.700530025779237	1.26125977356995	-2.67685920601087	-6.07337353558403	0.275585390523634	0.359583634933706	0.0986367893543158	4.07538556305762e-05	6.08918759674127e-16	1	1	1	0.00511172629184881	3.66677472306811e-14	-1.78612444076302	-2.49571476370268	-1.82903197039437	-1.08101035934324	-1.60173173125888	-1.65746373861082	-2.06672514621285	-2.68287785415084	-2.07551690748495	-2.27519406992407	-1.34157054835598	-1.73317414576101	-2.5546035474988	-2.67209979108942	-3.67998734101504	-2.47935414599013	-1.69955512582179	-3.67998734101504	-1.95859249588861	-2.22940117234976	-1.30287726509378	1.70859526134817	-0.377319943665844	-0.57873063918757	-2.01557560507323	-1.16373785356785	-2.18457161251625	4.35522882840384	3.81817880076894	-1.848390682815	-1.26675756889742	-1.84093965920699	1	1
TRINITY_DN120818_c0_g1_i2	ninj1	scaffold_192	75309	75309	1.88662003068365	0.0363794066344803	-0.231521543561936	-0.743473448555558	-4.60071030803559	-9.25983199897737	0.96863431203892	0.792577929494759	0.285034116162969	5.36451472842753e-07	1.86150440207712e-16	1	1	1	0.000110350213769646	1.19363747358127e-14	-2.56620412256608	-2.03806539379136	-2.6493292316505	-1.69783095678503	-3.05971953024024	-2.77300030238074	-2.27533332340708	-1.09984558459251	-2.34049027905189	-1.88434606454009	-2.66965984195072	-1.53389783435307	0.0435518601935974	-1.34545978267992	-2.32359454250583	-2.12044272592691	-0.895017393893213	-1.59719451766974	-1.95859249588861	-1.83207612516255	-2.54343016747528	2.50480551871198	0.634084091445215	-1.41971175724874	-3.67998734101504	-2.38567914697682	-1.96879320156312	6.10391860294773	5.20082464899205	-1.848390682815	-2.70804557555698	-3.67998734101504	1	1
TRINITY_DN120912_c0_g1_i3	ankle2-like	Chr01	146995879	146995879	1.40700449131367	0.494363264360235	1.55380501342855	0.414673041404409	-2.90533732682122	-6.779936745134	0.504766074583443	0.0436275384084984	0.549861042599001	3.13725964433889e-05	1.42582701547414e-15	1	1	1	0.00405368629321034	7.85059744087509e-14	-1.64284029918827	-3.16987345448165	-0.928039984603473	-1.08101035934324	-1.27473448090102	-1.50990160477799	-2.51928840365471	-3.67998734101504	-1.19665071679725	-0.47225189759112	-2.08127120516472	-0.706830153361671	-1.49577458216611	-2.67209979108942	-2.8479310477287	-1.8332691866433	-2.11240527420895	-0.943715056834321	-2.33988061242592	-2.0171035088312	-1.47971148037112	2.3244200776424	1.94037311181158	0.456276301873216	-1.04594592354406	-0.198668353783352	-2.43839705052623	5.12007415304638	4.97091670229521	-1.848390682815	-2.132558408571	-0.734732037555867	1	1
TRINITY_DN120930_c0_g1_i2	NA	NA	NA	NA	1.22225472713338	-0.6068586144622	0.432906114883972	-0.213017583992749	-2.06955208292848	-5.2355989682371	0.27371356152177	0.440418397890244	0.666603079002222	2.51546387260008e-05	4.10891010463317e-20	1	1	1	0.00335130168684797	4.61364216246431e-18	-0.208920171756711	-0.976418375084355	-1.46264931540537	-1.18505434402994	-1.60173173125888	-1.14065742574043	-1.32416562331899	-1.36268685105504	-0.954832313416627	-1.0120169562458	-0.339522648751767	-1.35883619726708	-0.529865577997921	-0.49606970391376	-1.63703358775336	-2.12044272592691	-1.53035997893474	-0.943715056834321	-1.40818783726439	-1.0478186377757	-1.14537052616455	2.28203220565006	1.61162717445261	0.672488937966048	0.129330639739479	-0.198668353783352	-1.09418397315356	4.66709531347592	4.68901608905787	-0.562637539531897	-0.729453266602303	-0.0544776055971759	1	1
TRINITY_DN121071_c0_g1_i4	prkx-like	Chr02	33832090	33832090	3.87519549554278	-0.987472699991629	-0.585247517850464	0.341954409741609	-4.43337880151684	-8.28673367229838	0.334441039415087	0.566902640796987	0.684277722421322	0.000117146699791712	2.5707334631763e-09	1	1	1	0.0129835909126909	5.92836498104504e-08	1.45536856309992	-1.85421160756375	-1.04428405748161	0.512478504325669	-2.6273481713736	-1.82185669567608	0.103307627312869	0.484472931420277	-1.85174110436927	0.447479524927276	-1.66452368419742	-2.24002809733214	0.942469545582007	1.03558266487311	-1.93985298003425	-1.8332691866433	0.721354445368809	1.69342812337727	0.808258141196666	-2.0171035088312	-2.19567592050647	4.48985431802139	3.03026557590456	0.769545266408544	-1.51914779747285	-0.29568074937122	-0.890628457602753	7.61603135824642	7.76045312055205	0.10624709927879	-0.1468891261504	-2.06542340797676	1	1
TRINITY_DN121102_c2_g1_i1	rasgrp1	Chr08	90457231	90457231	11.4442353863072	0.222002245661257	-0.332847478028122	-0.24762004046548	3.81460181910233	0.690074591522138	0.76729680256892	0.657408729909175	0.686899898901192	6.39631562301515e-06	0.438838853999392	1	1	1	0.000990773877196317	0.656840529302425	6.29613459343202	7.37799962900299	7.69751479936785	6.35881867778702	7.89431565294687	7.69868344528134	11.5468287978181	11.8850007451797	12.1723068767941	11.2568137471007	11.7410396496384	11.6316560004086	12.90232326241	12.7036712784269	13.3841657765638	12.9578524178354	12.7647205774693	12.7313257250232	12.8772982850583	12.5512464620928	12.8594767157593	1.20870663832066	0.0573995455541325	-0.57873063918757	0.617252243061761	5.68975598606633	-0.553563053863715	0.125834975525469	0.0605587725175701	0.351747155523801	0.221260244794007	1.36282985361688	2	2
TRINITY_DN121102_c2_g5_i1	NA	NA	NA	NA	7.37528424620886	0.443510979006653	-0.254513241617872	-0.0400769219103856	3.99578853874076	0.315164774991476	0.519455857841962	0.709848055076137	0.943082580176209	8.25467595093178e-06	0.8460962832546	1	1	1	0.00123402606236226	0.924750222363578	2.17903997278689	2.82657769944466	3.62347262820059	2.66901605282937	3.80221660169981	3.6044637388632	7.62421712005243	7.74206453795213	8.25793689691159	7.54944336846373	7.5588461745455	7.81767728295343	8.70769318289334	8.37225821609246	9.30185646057428	8.62703619354706	8.71737754794033	8.87508718974733	8.82508914513411	8.44244165881221	8.86825464146721	-2.36560378754038	-3.20954068881634	-3.67998734101504	-3.15997375322651	1.42475408565509	-3.67998734101504	-3.67998734101504	-3.11865310274895	-3.67998734101504	-3.11366956736395	-3.08014820464088	2	2
TRINITY_DN121110_c0_g1_i2	NA	NA	NA	NA	0.584492839593403	-0.881552249408243	0.498752961237123	-0.169740196933068	-2.92457118870551	-5.7687375616524	0.117057606395678	0.398127070824045	0.713438329353851	3.95337862325271e-06	1.2718391627643e-19	1	1	1	0.000639328456224509	1.297730174292e-17	-0.15929899223709	-0.976418375084355	-0.303335258712787	-1.55156885955827	-1.60173173125888	-0.679806515630053	-1.44518827103276	-2.68287785415084	-0.566761236893535	-1.32398556635423	-0.854973136907219	-0.605555200274782	-0.294174491047041	-0.080597114076391	-0.676027468795719	-0.345299403227975	-0.795732403678013	-0.778390576093793	-0.443593824266914	-0.615438850902242	0.0188504975509617	-0.265142436351471	0.215255254446958	-0.50119089054037	-3.15997375322651	-1.71459563613625	-3.13910357703892	4.416400203629	3.42835296790239	-0.711929677799973	-2.39179520980011	-1.47558585070212	1	1
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	2.03973973565929	-1.80767000830259	1.46698898743026	0.706313523719763	-3.86473138363809	-8.87479640849757	0.057247282683767	0.103534603043259	0.342558775647318	2.03043440710493e-05	3.36215146657086e-14	1	1	1	0.00279190159945931	1.53010620637056e-12	-2.12406971012152	-3.16987345448165	-0.100923359581978	-1.86061169099232	-3.05971953024024	-3.15636248660128	-1.72274135181067	-2.68287785415084	-1.85174110436927	-2.27519406992407	-2.08127120516472	0.306163618550953	-1.62655552035441	-0.666212299851004	-1.93985298003425	-2.12044272592691	-1.3789410350968	-3.67998734101504	-1.65729961526858	0.550000848063756	-1.68128873265701	2.78531662544812	2.05967762577077	1.5664432184375	-1.83046338025052	-0.766059889917177	-1.78112860643153	6.11845493340244	5.31953398235944	-1.848390682815	-2.70804557555698	-2.65772952112152	1	1
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	1.78777657273514	-3.86155364965144	-0.425005131419964	-0.456726690499525	-5.09372247292059	-9.5318221598233	0.0111483161610314	0.687074702339934	0.646604789196091	3.2637048507164e-09	2.36606686229094e-19	1	1	1	1.18196680037283e-06	2.28716831692057e-17	-2.32826548847402	-2.79376870672964	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.81306242653523	-3.09695120543118	-2.34049027905189	-3.67998734101504	-3.67998734101504	-1.96445589296997	-3.20089624430685	-2.08451766094547	-2.8479310477287	-2.95821867722203	-3.10368888421694	-2.29144924266797	-3.67998734101504	-3.16064905182872	-3.00256598498238	2.77923417313062	1.59735619885859	0.154714225015405	-3.67998734101504	-1.46851281403432	-3.67998734101504	5.58339372001836	5.61655251999969	-2.79004460636107	-3.11366956736395	-2.65772952112152	1	1
TRINITY_DN121419_c0_g1_i2	fhdc1	Chr01	46032260	46032260	2.70040193496149	-0.184875020624122	0.0665797402234067	0.156623769473439	-1.39956577190225	-3.48534552093303	0.582153033550291	0.845234609762137	0.586603475862891	6.21189038963713e-05	2.23868024757611e-19	1	1	1	0.00739473785133054	2.17790846455206e-17	2.55849270546061	3.16142706242684	2.65604840156487	2.8770852834231	2.35253805080541	2.62171288984457	2.16370365373802	2.45385942737464	2.06287201052726	2.12192910461557	2.70666874328518	1.96703307904756	2.35550242903455	1.97928809108409	1.96830317607933	1.51796233795781	2.39228011389823	2.30410295614814	2.05004976500743	1.96279045598322	1.96792725928963	3.07074524550575	2.49642711951137	1.93057179825508	1.3115019208638	0.659639305037523	1.52689861165955	5.23853223963586	4.90275366311803	1.90258796483219	1.56858297749848	1.38521860349411	1	1
TRINITY_DN121490_c3_g1_i3	NA	NA	NA	NA	1.36155337375602	1.08417034573971	0.588454870229619	1.37007884337623	2.74608890689166	1.60020512478003	0.0457092009634966	0.282558484125313	0.00424601891574608	3.57139469639638e-06	0.0164984653110614	1	1	0.917461213282175	0.000597185865190489	0.0830023554183764	1.84397593459451	0.847111525645986	1.68296657031853	2.24742864954794	2.63154180766977	2.81607205195288	0.607991427920131	0.636443818082861	1.45686389422352	1.86617880076312	1.86371189116834	0.406561396626103	-1.16236317709793	0.141981734481805	-0.823645496072518	1.29786603992176	0.54317855252674	1.15332034032755	1.46826594344986	2.41089028184294	1.18623314086778	-0.481763149173742	-0.434819701046859	-2.14621722732661	1.62828684617179	1.46972311807934	2.10474569702973	0.207216832225602	-0.285930700960602	1.22716711200382	1.67408997376255	1.53290605880704	2	2
TRINITY_DN121548_c0_g1_i1	NA	NA	NA	NA	2.32841018378513	-0.134317719887481	2.69713944192058	-0.207963207096018	-5.10474673346597	-10.8962189467978	0.886286597543684	0.00986590584981901	0.712675113443669	2.14261106993034e-10	1.14282323770704e-23	1	1	1	1.2242879653582e-07	2.01269958295625e-21	-2.85128856507243	-2.79376870672964	-2.05429045001205	-2.50070424218949	-2.29511885511531	-3.15636248660128	-3.18236403685461	-3.09695120543118	-3.67998734101504	-1.57712877048937	-1.66452368419742	-3.02826375217471	1.13644352265198	0.241591972176627	-0.104300708627525	-1.20895121305011	0.153662579240346	0.203059219295016	0.0483254494862388	-0.01334005627526	-0.0493145423259873	3.55305248868752	2.51172676083782	0.0555561837609296	-2.4771582564733	-1.07494878966794	-3.67998734101504	6.38428458998564	5.56659280809433	-3.67998734101504	-3.11366956736395	-3.08014820464088	1	1
TRINITY_DN121562_c0_g1_i6	cox5b.2-like	Chr07	30212947	30212947	1.26086625441349	0.194354837543313	0.435545380760729	0	-4.71113952354887	-10.0213579331744	0.797776154532494	0.657671581108211	1	2.77015964564193e-06	6.80047857576501e-19	1	1	1	0.000478047751465711	6.0927075128448e-17	-1.28260740536315	-1.28997288214273	-0.720362985616256	-0.650303799106725	-1.7980085705535	-0.602989579216485	-3.18236403685461	-3.09695120543118	-2.07551690748495	-2.81296134905505	-2.08127120516472	-2.58096958839645	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.767422982273544	-1.29016671903412	-3.12039398279284	-3.67998734101504	-2.89230681588875	-3.67998734101504	5.31854141796645	4.9502843762313	-3.67998734101504	-2.70804557555698	-3.67998734101504	1	1
TRINITY_DN121708_c0_g1_i1	NA	NA	NA	NA	2.42827634309233	0.03547058292877	0.122911942696442	-0.243226512968467	-1.27078104514652	-4.32727961330783	0.916136836466245	0.72674438141358	0.410934312099289	0.000438023725088983	2.16648212477868e-26	1	1	1	0.0405140433209102	5.98997364241228e-24	2.85260642466729	2.60906500768161	3.10122676548957	2.90269150874692	2.66052000186024	3.10648707019347	1.77406064257069	1.59977671921582	1.32553961319242	1.53924176692296	1.9695379761105	1.55063133124693	2.02605916758067	1.79482083711813	1.29401950623212	1.616578537979	1.12767847283206	1.06901692616998	1.87309707552217	1.61022313853035	1.55098414852968	2.38975218057403	1.56838363470835	1.05272152919358	0.648750419594225	0.807097345896813	0.0999212832877916	5.08820372042448	4.86099151835132	0.56148326835313	0.725396198978334	0.821642746394863	1	1
TRINITY_DN121709_c1_g1_i1	rspo3	Chr05	46662187	46662187	0.418220723376414	0.0677451043615409	0.125530032342021	0.901499212993391	-4.73208198065659	-7.87293086896504	0.892394618423442	0.826254200275544	0.233913133801217	8.33296857336612e-09	1.37342372898873e-21	1	1	1	2.85687494569284e-06	1.87844916720677e-19	1.71687031042492	1.49814950992356	1.46640504588787	1.7229954805197	1.27797312231131	1.83196743936169	-0.472451444714496	-1.51456119928238	-0.566761236893535	-0.47225189759112	-0.854973136907219	-0.706830153361671	-2.84185807514966	-2.67209979108942	-3.67998734101504	-2.12044272592691	-2.6930029971726	-1.34503836635748	-1.95859249588861	-2.4784205417013	-2.54343016747528	0.166269656174654	-0.0285164531107717	-2.40404987438297	-3.67998734101504	-3.23304471133174	-3.13910357703892	3.201019138415	2.84115698221677	-3.67998734101504	-3.11366956736395	-3.08014820464088	1	1
TRINITY_DN121709_c1_g3_i3	NA	NA	NA	NA	1.47571900325842	0.416851321658397	-0.942555982398708	-0.505627804260872	-3.89971242570641	-8.00663689689343	0.485105428140818	0.147326284541645	0.422516448354827	1.47418100097098e-06	1.15510915091401e-18	1	1	1	0.000278717765279167	1.00682446093057e-16	2.42659628516029	2.46949217300527	2.99479429969475	2.56861265704249	2.80594631658636	3.60850733492493	0.412857943556043	-0.161708089144775	-0.00927882371777185	-0.679420631901767	-0.661962446074823	-0.933579969369419	-0.663923522180748	-1.66817212855875	-1.38688039118999	-2.95821867722203	-1.3789410350968	-0.495601923021592	-3.67998734101504	-2.77957810086182	-2.54343016747528	0.638961796740111	-0.32202431795488	-1.28364050822442	-3.67998734101504	-2.38567914697682	-3.13910357703892	4.70611512477551	2.97655179234179	-2.79004460636107	-3.67998734101504	-2.33139077464799	1	1
TRINITY_DN121788_c0_g1_i1	NA	NA	NA	NA	3.80719613176992	0.613066527781205	0.307983445427983	0.1705898703741	-3.33903758960279	-6.89572887469155	0.206673865038067	0.512749507753438	0.672348956371152	2.64863773046911e-12	5.2789542910413e-33	1	1	1	3.41381599042809e-09	4.68061212708776e-30	-0.0199211679945441	-1.07355663153618	0.0197856562122924	0.444369576676753	-0.193781472207571	0.495133556844622	0.341472050067767	0.221502936994533	0.476808820404027	0.909127586443251	0.548942575061645	0.406561396626103	0.452781996654271	0.582848635599413	0.0731395183133912	-0.0148621126488016	0.249760626148827	-0.25926311507654	0.652452499157323	0.550000848063756	0.816604910628512	4.94859669982783	4.77245058169787	2.82831785238104	0.956247565576964	1.86711381194033	0.0513385864011793	7.70584157557877	7.10595506482498	1.00595137424511	-0.1468891261504	0.788429827134479	1	1
TRINITY_DN122167_c0_g1_i8	NA	NA	NA	NA	6.57211475357501	-0.251686352261907	0.00322722280895038	-0.24311651163648	-1.51999497851359	-3.86946390302167	0.497305861729886	0.993048022063947	0.424029391844537	6.14253368883213e-05	3.9813372960168e-19	1	1	1	0.00734618459260189	3.72262275972655e-17	6.54374814283285	6.0357035432362	6.59799290142042	6.1929618719831	6.10279616928632	6.18913808211243	6.85588317917694	6.30575337178279	7.07452572740669	6.51193673986134	6.63174864308769	7.12995780302796	6.34458720102774	6.21531150952449	6.40520267496214	6.12463226406202	5.83111676853441	5.22437074583373	6.36068352005088	5.97166342789004	6.46446553299616	6.77490353813426	5.66400014626983	6.23057928402086	5.55166295043747	3.82660113625638	4.40074510509238	8.84936300368778	8.67434348295105	4.59133573644658	5.43085832368207	4.46994069363164	1	1
TRINITY_DN122194_c3_g1_i2	NA	NA	NA	NA	0.684609454445917	0.464527038053857	0.986877878558275	0.0693149222750927	-2.37310358314533	-5.7996363793179	0.477547736199205	0.137986341074421	0.907330971006621	0.000166277863386428	5.72543208865498e-16	1	1	1	0.0176673665341125	3.47212347395249e-14	-1.18007862835765	-1.54468202120302	-1.82903197039437	-1.18505434402994	-0.783536059421384	-1.3760417890403	-2.81306242653523	-2.68287785415084	-0.566761236893535	-1.21233078774624	-0.962113379433434	-0.422122822008842	-1.49577458216611	-1.34545978267992	-1.63703358775336	-1.59387850797365	-2.6930029971726	-0.943715056834321	-2.33988061242592	-1.15234778315969	-1.00337958407247	1.22669781942298	0.323254714773542	-0.660675768876694	-1.15050211580776	-1.35960884273168	-2.74662098135486	4.28667548218774	4.18192715933653	-1.28341329216372	-1.55394754796754	-1.0581169868091	1	1
TRINITY_DN122293_c0_g1_i1	LOC100170549	Chr04	127076887	127076887	2.39784275382795	0.0414868264962731	0.459059663063879	0.0904901075326767	-4.46348813344557	-9.08485259299637	0.962205107669741	0.59572773993352	0.9022191236238	3.63378370933687e-06	6.91515095118741e-14	1	1	1	0.000602364468959696	3.02396728584833e-12	-0.426465450548254	-1.6911615076149	-1.82903197039437	-0.577689861877307	-2.02525760577004	-1.14065742574043	0.0143006618335543	-2.09888014619581	-1.85174110436927	-0.349014391173539	-1.85790138040198	-0.0452918504514854	-0.139667180309908	-1.08190277959612	-2.8479310477287	-1.8332691866433	-0.244308590452801	-1.59719451766974	-1.95859249588861	-0.343810855208837	-2.54343016747528	3.11970629791162	2.31646360511843	0.456276301873216	-3.15997375322651	-0.698167635646602	-2.74662098135486	6.38865231934219	5.89368494918937	-1.06678212316999	-3.67998734101504	-3.08014820464088	1	1
TRINITY_DN122300_c0_g1_i3	NA	NA	NA	NA	4.26982796365337	0.0462247752795904	-0.115530028027704	0.452164286014701	-1.68708806721768	-6.2037739661551	0.920903602259218	0.805690004295285	0.255939526754072	0.000423485365122765	2.02757320217983e-25	1	1	1	0.0397247833756061	5.06164949006312e-23	3.34048965283312	3.3323255493453	2.75501425975206	3.1894588214792	3.20388989872463	3.24799557954297	2.82449137542065	2.58108767307688	2.0351163377754	2.92580631770375	2.57872829841585	1.17705590220791	2.02605916758067	1.69291519636419	1.69753515209965	0.848139430191253	2.70356420521333	2.55715747814228	1.49909015377256	1.70302510345454	1.35395405977745	4.70726583156936	3.32257632891017	2.24376966294251	2.44034516907094	2.34047303970211	1.23224390914479	8.11691029797315	7.29747737015937	1.65066850435605	1.6223007513596	1.51271114061958	1	1
