ID	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464
TRINITY_DN38445_c0_g1_i1	18	14	12	3	25	6
TRINITY_DN18737_c0_g1_i1	31	126	158	56	34	340
TRINITY_DN81308_c0_g1_i1	0	1	0	0	0	0
TRINITY_DN130727_c0_g9_i2	424	219	898	771	702	497
TRINITY_DN17450_c0_g2_i1	0	1	1	0	0	0
TRINITY_DN77708_c0_g1_i1	1	0	0	2	7	2
TRINITY_DN8851_c0_g2_i1	28.345	0	16.0458	0	13.9523	0
TRINITY_DN78610_c0_g1_i1	36	19	33	48	22	41
TRINITY_DN67995_c0_g1_i1	1534	4996	2825	2761	2695	7211
TRINITY_DN85324_c0_g2_i1	562.32	360.722	911.585	709.503	891.844	588.385
TRINITY_DN20282_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN129403_c0_g1_i2	468	492	927	1100	803	1009
TRINITY_DN40372_c0_g1_i1	3	2	5	6	7	6
TRINITY_DN44715_c0_g2_i1	0	1	0	0	0	1
TRINITY_DN159611_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN89545_c0_g3_i1	4	2	5	7	1	3
TRINITY_DN91108_c0_g1_i1	5	0	2	0	3	2
TRINITY_DN1238_c0_g1_i1	1	1	0	0	2	0
TRINITY_DN41291_c0_g1_i1	1	0	1	0	1	0
TRINITY_DN70091_c0_g2_i1	1	0	0	2	1	2
TRINITY_DN18049_c0_g2_i1	0	0	2	2	0	2
TRINITY_DN80240_c0_g1_i1	2	2	7	6	3	4
TRINITY_DN73996_c0_g3_i1	3	2	2	9	10	2
TRINITY_DN97711_c0_g3_i1	2	0	0	1	9	1
TRINITY_DN132830_c9_g3_i5	235	2382	359	360	387	2564
TRINITY_DN95432_c0_g1_i1	24	23	69	47	28	46
TRINITY_DN41936_c0_g1_i1	0	0	1	0	2	2
TRINITY_DN129411_c0_g2_i1	7.00696	9.00328	21.0933	26.0631	10.0308	15.0277
TRINITY_DN116569_c0_g2_i1	32427.9	15483.4	54231.7	21704.3	15927.5	51291.2
TRINITY_DN30076_c0_g2_i1	0	0	6	2.80615	0	0
TRINITY_DN56389_c0_g1_i1	1	0	0	0	0	0
TRINITY_DN130779_c4_g2_i1	0	0	0	0	0	0
TRINITY_DN134873_c3_g3_i8	9	4	21	19	17	24
TRINITY_DN98509_c0_g1_i1	21	26	45.201	51	32.3165	51.3694
TRINITY_DN118901_c0_g3_i1	22	11	37	40	33	48
TRINITY_DN116530_c0_g1_i1	37	31	63	64	37	33
TRINITY_DN41961_c0_g1_i1	9.67328	0.0327589	3.93183	14.2752	13.173	9
TRINITY_DN36104_c0_g2_i1	1	0	0	0	0	1
TRINITY_DN54050_c0_g1_i1	0	1	0	1	0	2
TRINITY_DN70249_c0_g1_i1	5	3	12	13	4	10
TRINITY_DN132603_c3_g2_i1	127.088	130.733	234.929	156.396	226.355	198.011
TRINITY_DN1454_c0_g1_i1	6	3	4	7	10	2
TRINITY_DN98592_c0_g2_i1	21.2824	23.0934	59.9201	52.0419	38.9789	45.0346
TRINITY_DN30802_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN132893_c1_g1_i5	144	119	381.789	334	299	254.801
TRINITY_DN92997_c0_g2_i1	4.47172	5.24045	2.51459	0	3.97689	4.03991
TRINITY_DN11845_c0_g1_i1	0	1	2	4	1	0
TRINITY_DN116588_c0_g2_i1	69	43	106	116	55	101
TRINITY_DN132606_c3_g1_i3	146.16	478.763	255.08	238.417	181.054	478.327
TRINITY_DN111794_c0_g3_i1	3	1	14	15	7	12
TRINITY_DN36423_c0_g1_i1	3	3	1	0	1	1
TRINITY_DN91543_c0_g1_i1	54.8562	49.9365	108.907	145.401	169.805	131.734
TRINITY_DN96936_c0_g3_i1	1	2	1	1	3	3
TRINITY_DN19507_c0_g2_i1	1	7	0	0	0	1
TRINITY_DN7241_c0_g2_i1	8	5	3	3	1	2
TRINITY_DN34094_c0_g1_i1	2	0	0	5.9806	0	0
TRINITY_DN134879_c0_g1_i1	5	8	10	16	13	10
TRINITY_DN93637_c0_g1_i1	8	2	5	5	5	2
TRINITY_DN92101_c0_g2_i1	0	0	0	0	2	3
TRINITY_DN68581_c0_g2_i1	8	4	13	23	8	2
TRINITY_DN130719_c1_g4_i3	195	49	13	120	73	0
TRINITY_DN127217_c1_g2_i2	1260	2427	2087	1711	2253	2827
TRINITY_DN41504_c0_g1_i1	3	1	7	5	3	9
TRINITY_DN143816_c0_g1_i1	22	21	107	92	63	51
TRINITY_DN18120_c0_g1_i1	3	1	3	2	2	0
TRINITY_DN134810_c1_g9_i1	2	0	1	2	0	0
TRINITY_DN89019_c0_g1_i1	2	2	6	6	5	3
TRINITY_DN43617_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN76822_c0_g2_i1	87.0054	48.0057	143.949	0	0	0
TRINITY_DN61625_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN130733_c2_g4_i1	0	0	2.35393	19.989	2.11842	0
TRINITY_DN17756_c0_g2_i1	21.9296	7.17385	22.5217	31.6675	43.6256	9.53573
TRINITY_DN83146_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN76920_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN109441_c1_g2_i1	1	3	10	5	6	2
TRINITY_DN139463_c0_g1_i1	2	8	3	7	8	17
TRINITY_DN90824_c0_g2_i1	0	0	1	1	2	0
TRINITY_DN88207_c0_g1_i1	0	2	1	2	0	9
TRINITY_DN69889_c0_g1_i1	0	0	0	1	4	0
TRINITY_DN46983_c0_g2_i1	4	5	6	23	17	21
TRINITY_DN99825_c0_g3_i1	2	2	11	18.8597	6	13
TRINITY_DN78418_c0_g1_i1	5.8498	5.2704	24.1694	39.9425	18.1853	37.0413
TRINITY_DN132666_c1_g1_i2	49	92	128	133	126	89
TRINITY_DN78225_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN62518_c0_g1_i1	11	4	12	17	14	11
TRINITY_DN45161_c0_g1_i1	0	0	8	6	0	0
TRINITY_DN132668_c2_g6_i1	1	5	1	13	13	21
TRINITY_DN130769_c2_g2_i1	11.2506	0	10.3154	32.0289	22.4746	5.81225
TRINITY_DN134570_c2_g1_i3	203.003	143	381	431.009	349.004	293
TRINITY_DN79653_c0_g1_i1	0	1	0	1	1	0
TRINITY_DN133767_c0_g4_i3	46.1988	45	114.863	80.8878	72.8418	88.1928
TRINITY_DN38459_c0_g1_i1	0	3	3	2	3	3
TRINITY_DN129443_c4_g3_i1	33	63	161	102	106	101
TRINITY_DN57427_c0_g1_i1	8.25432	5.14783	23.4528	9.64478	9.63411	5.22136
TRINITY_DN95946_c0_g1_i1	7	5	17	14	13	6
TRINITY_DN137390_c0_g1_i1	19	5	35	11	16	6
TRINITY_DN134877_c3_g1_i4	379	288	747	177	409	296
TRINITY_DN69409_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN80178_c0_g2_i1	7	2	7	4	7	0
TRINITY_DN25658_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN133713_c0_g1_i1	0	4	1	0	2	2
TRINITY_DN74169_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN127257_c2_g1_i3	36	14	79	81	108	86
TRINITY_DN132671_c2_g1_i1	0	0	0	0	0	0
TRINITY_DN134137_c1_g4_i5	327	428.472	584	885	531	732
TRINITY_DN1816_c0_g1_i1	5	1	5	5	7	4
TRINITY_DN94516_c0_g1_i1	3	2	7	12	7	10
TRINITY_DN127252_c0_g2_i2	37	84.3066	33	25.0463	42	196.589
TRINITY_DN184728_c0_g1_i1	0	0	0	1	1	0
TRINITY_DN29047_c0_g2_i1	3	3.16468	5.56676	12	3.21223	5.16198
TRINITY_DN87180_c0_g1_i1	68	52	179.67	146.527	121.682	89.2095
TRINITY_DN83127_c0_g2_i1	4	0	5	6	3	5
TRINITY_DN62921_c0_g1_i1	1	0	1	5	0	1
TRINITY_DN14348_c0_g1_i1	40.3777	25.0996	111.83	77.3196	56.2338	29.8128
TRINITY_DN111713_c0_g3_i1	176	889	282	302	264	629
TRINITY_DN32630_c0_g1_i1	0	0	0	0	0	2
TRINITY_DN14057_c0_g1_i1	1	0	3	5	1	0
TRINITY_DN91684_c0_g1_i1	63	59	174	116	119	142
TRINITY_DN24616_c0_g1_i1	21	8	29	24	16	26
TRINITY_DN118097_c0_g1_i1	1	2	1	2	1	6
TRINITY_DN53203_c0_g2_i1	0	1	0	0	0	0
TRINITY_DN98408_c1_g1_i1	3	0	3	4	7	0
TRINITY_DN2188_c0_g2_i1	0	7	0	10	5	1.89587
TRINITY_DN54895_c0_g2_i1	40.4381	9.03168	46.9397	79.9106	27.8687	45.9338
TRINITY_DN1736_c0_g1_i1	8.59535	17.5991	23.0375	8.48385	8.32242	28.3609
TRINITY_DN22756_c0_g1_i1	2	0	1	3	3	6
TRINITY_DN81453_c0_g1_i1	0	13	8	7	11	17
TRINITY_DN133016_c0_g1_i1	927	2004	1638	2029	2094	3125
TRINITY_DN133784_c4_g2_i2	246	1195	438	421	416	1896
TRINITY_DN81949_c0_g2_i1	11	2.17788	21.5449	21.0022	20.3401	10.4204
TRINITY_DN69560_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN47241_c0_g1_i1	31	11	33	43	76	20
TRINITY_DN14270_c0_g1_i1	6	0	5	7	4	2
TRINITY_DN78392_c0_g1_i1	81	42	43	73	79	33
TRINITY_DN93553_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN88759_c0_g1_i1	8.27867	7.68385	20.7622	10.5809	10.8242	11.6223
TRINITY_DN85512_c0_g1_i1	0	2	9	3	3	6
TRINITY_DN90630_c0_g1_i1	0	1	0	4	5	5
TRINITY_DN73383_c0_g1_i1	27	18	20	43	32	19
TRINITY_DN166471_c0_g1_i1	0	1	1	11	1	10
TRINITY_DN111714_c0_g1_i1	0	1	1	1	0	2
TRINITY_DN96728_c0_g1_i1	0	1	3	0	2	2
TRINITY_DN94909_c0_g1_i1	21	19.1975	39	46	49	34
TRINITY_DN2902_c0_g1_i1	4	2	2	0	1	3
TRINITY_DN84278_c0_g1_i1	150.768	74.9122	247.313	303.853	304.315	173.562
TRINITY_DN14235_c0_g1_i1	0	0	7	0	0	1
TRINITY_DN47476_c0_g1_i1	7	10.1337	12	6.08422	5.04389	19
TRINITY_DN50024_c0_g1_i1	14.4347	7.89778	31.3673	18.1858	21.124	22.3121
TRINITY_DN62187_c0_g1_i1	1	1	2	4	6	3
TRINITY_DN14572_c0_g1_i1	2	2	2	4	2.12383	1
TRINITY_DN130757_c2_g3_i4	62	119	92	93	77	131
TRINITY_DN79108_c0_g2_i1	73	28	164	242	167	125
TRINITY_DN85866_c0_g1_i1	1	0	5	4	4	1
TRINITY_DN83780_c0_g1_i1	0	2	1	0	0	1
TRINITY_DN133772_c1_g1_i4	4579.65	11431.9	7636	7173.84	7432	14843
TRINITY_DN82724_c0_g1_i1	2.50988	2.95465	2.72769	11	6.1588	14.3985
TRINITY_DN78198_c0_g1_i1	6	2	3	7	8	11
TRINITY_DN194525_c0_g1_i1	2	0	0	4	2	1
TRINITY_DN67779_c0_g1_i1	2209	2197	7935	4935	5163	4168
TRINITY_DN69204_c0_g1_i1	16	41	21	28	25	19
TRINITY_DN82707_c0_g2_i1	2	1	6	0	4	5
TRINITY_DN22792_c0_g1_i1	0	2	3	0	1	0
TRINITY_DN133003_c7_g3_i1	22	11	19	40	35	33
TRINITY_DN75938_c0_g1_i1	278	183	395	372	524	351
TRINITY_DN17844_c0_g1_i1	2.1632	3.11427	0	1.17181	1.65851	1.90994
TRINITY_DN67943_c0_g1_i1	3	7	4	9	8	7
TRINITY_DN7767_c0_g2_i1	1	0	0	1	0	3
TRINITY_DN93145_c0_g1_i1	35	28	49	203	45	48
TRINITY_DN79389_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN91432_c0_g1_i1	4	2	10	4	8	11
TRINITY_DN72308_c0_g1_i1	0.293084	0	46.1912	1.45259e-06	21.595	15.1517
TRINITY_DN16337_c0_g1_i1	26.5615	8.88101	94.6582	69.3731	27	71.0253
TRINITY_DN90459_c0_g1_i2	8.28739	23.3808	23.6222	30.5107	7.15683	21.3256
TRINITY_DN35482_c0_g1_i1	4	6	17	41	20	17
TRINITY_DN70356_c0_g1_i1	1	1	0	0	0	0
TRINITY_DN74024_c0_g1_i1	4	0	5	5	2	4
TRINITY_DN27401_c0_g1_i1	3	3	7	4	4	1
TRINITY_DN132671_c4_g1_i3	238.379	686.584	500.231	405.414	453.363	1137.65
TRINITY_DN64817_c0_g1_i1	0	1	0	0	0	0
TRINITY_DN86816_c0_g1_i1	2.2128	4.44737	6.49768	13.1995	4.3789	6.59953
TRINITY_DN65957_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN75114_c0_g1_i1	0	1	2	0	2	3
TRINITY_DN171117_c0_g1_i1	1	1	2	0	0	0
TRINITY_DN22052_c0_g1_i1	1	0	0	0	0	0
TRINITY_DN37526_c0_g1_i1	0	0	2	0	1	0
TRINITY_DN134565_c0_g1_i4	18	7	53	59	47	10
TRINITY_DN133735_c0_g2_i5	42	23	90	108	109	88
TRINITY_DN12943_c0_g2_i1	0	0	0	0	0	1
TRINITY_DN81880_c0_g2_i1	3.55038	3.23739	4.24517	4.97021	5.81938	2.24238
TRINITY_DN130788_c9_g6_i1	153	260.371	1321	269.112	475.231	347
TRINITY_DN133062_c0_g2_i1	3	1	5	3	1	1
TRINITY_DN143838_c0_g1_i1	0	0	0	1	1	1
TRINITY_DN62244_c0_g2_i1	0	0	9.11143	4.80786	0	0
TRINITY_DN73076_c0_g1_i1	4.4236	2.36999	2.4607	11.7955	7.9061	10.6233
TRINITY_DN134103_c1_g1_i1	16	41	34	37	26	24
TRINITY_DN149833_c0_g1_i1	0	0	1.59101	1.06548	1.17812	2.2475
TRINITY_DN79653_c0_g3_i1	2.5	2.5	5.5	6.5	1.5	6
TRINITY_DN159655_c0_g1_i1	0	0	3.24405	1.04364	1.06507	0
TRINITY_DN66387_c0_g2_i1	0	0	1	2	0	0
TRINITY_DN129496_c1_g4_i2	243.451	175.07	514.684	527.098	272.168	203.255
TRINITY_DN22187_c0_g1_i1	1	4	2	4	3	10
TRINITY_DN134826_c3_g1_i2	30	114	164	50	112	145
TRINITY_DN48665_c0_g1_i1	24.3542	17.7902	38.0217	32.3175	38.4796	16.4346
TRINITY_DN79502_c1_g1_i1	49.4851	49.4996	129.073	105.917	83.9445	68.6516
TRINITY_DN77333_c0_g1_i1	1	0	3	4	1	2
TRINITY_DN14178_c0_g2_i1	8	2	3	9	17	8
TRINITY_DN134181_c0_g12_i1	57	39	185	188	144	103
TRINITY_DN129437_c2_g2_i1	54	316	82.7187	159	98	196
TRINITY_DN133034_c0_g8_i2	2315.66	1148.32	1850	4061.25	1942.51	1769.75
TRINITY_DN58319_c0_g2_i1	0	0	0	0	0	3
TRINITY_DN78600_c0_g1_i1	4	1	5	3	2	3
TRINITY_DN86637_c0_g3_i1	17.1091	6.09225	21.4413	33.6192	27.7225	15.0061
TRINITY_DN72912_c0_g2_i1	12	0	0	0	22.5776	0
TRINITY_DN132616_c0_g2_i1	58	30	126	133	111	62
TRINITY_DN77170_c0_g2_i1	0	0	1	0	0	1
TRINITY_DN73972_c0_g1_i1	4	1	3	4	2	0
TRINITY_DN134589_c1_g1_i1	511	375	1107	1065	992	821
TRINITY_DN71991_c0_g1_i1	5.07207	0	0	0	0	0
TRINITY_DN28572_c0_g1_i1	0	1	2	1	0	2
TRINITY_DN132886_c3_g1_i10	214	253	266	437	330	308
TRINITY_DN78046_c0_g1_i1	0	0	0	0	0	3
TRINITY_DN109489_c0_g1_i1	2.03567	1.02415	0	3.02469	2.0134	3.03304
TRINITY_DN67240_c0_g1_i1	9.56649	90.2363	20.0073	32.8313	23.7782	147.292
TRINITY_DN47719_c0_g1_i1	38	23	54	85	99.8751	60
TRINITY_DN130766_c0_g1_i1	44	123	69	62	43	153
TRINITY_DN134566_c3_g2_i5	145	96	294.516	297	203	235
TRINITY_DN69319_c0_g2_i1	6	5	3	6	4	2
TRINITY_DN96694_c0_g1_i1	1274	1948	2146	2246	2187	3106
TRINITY_DN38196_c0_g1_i1	43.7598	37.71	33.1138	62.2041	59.1729	67.6622
TRINITY_DN194633_c0_g1_i1	0	0	0	1	0	0
TRINITY_DN127286_c1_g2_i14	381	224	567	714	539	456
TRINITY_DN43706_c0_g2_i1	1	0	1	1	1	3
TRINITY_DN56355_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN74878_c0_g2_i1	37	26	106	70	74	58
TRINITY_DN78838_c0_g1_i1	2	2	9	3	7	1
TRINITY_DN98355_c0_g2_i1	105.794	189.126	162.346	152.741	129.254	164.167
TRINITY_DN61491_c0_g1_i1	0	1	0	1	0	0
TRINITY_DN93354_c0_g1_i1	21.3919	27.1984	186.604	28.354	45.228	9.50733e-07
TRINITY_DN4574_c0_g1_i1	0	6	0	1	0	1
TRINITY_DN45107_c0_g1_i1	0	400.04	0	0	0	299.166
TRINITY_DN32843_c0_g1_i1	38	73	124	171	137	188
TRINITY_DN97695_c0_g1_i1	4	4	3	14	4	2
TRINITY_DN59935_c0_g1_i1	0	0	1	0	0	1
TRINITY_DN132833_c0_g2_i8	61	38	16	15	60	73
TRINITY_DN25059_c0_g1_i1	12	8	14	41	19	9
TRINITY_DN29977_c0_g1_i1	1	0	1	0	0	0
TRINITY_DN38962_c0_g2_i1	3	1	3	3	1	2
TRINITY_DN134530_c9_g1_i1	1621.96	859	1504	3067	3177.99	929
TRINITY_DN130733_c2_g1_i1	0	0	0.00434122	0.0109522	0.00078761	0
TRINITY_DN93008_c0_g2_i1	0	0.5	2	1	0	3.5
TRINITY_DN76014_c0_g3_i1	100	55	226	131	168	101
TRINITY_DN88078_c0_g1_i2	36	42	186	176	372	91
TRINITY_DN93779_c0_g1_i1	317	338	652	409	522	677
TRINITY_DN10248_c0_g1_i1	2	6	12	8	3	12
TRINITY_DN80969_c0_g1_i1	4	6	3	5	0	1
TRINITY_DN177_c0_g1_i1	28.3115	21.5478	71.5062	46.6679	24.1403	39
TRINITY_DN20939_c0_g1_i1	1	0	1	2	2	1
TRINITY_DN86927_c0_g2_i1	3	0	1	0	1	3
TRINITY_DN53099_c0_g2_i1	2.96995	0	3.74605	5.71654	0	5.70541
TRINITY_DN83799_c0_g2_i2	8.01448	6	9	9	13	9
TRINITY_DN95758_c0_g1_i2	32	13	43	37	3	10
TRINITY_DN139693_c0_g2_i1	0	0	0	38.854	11.6027	0.000222466
TRINITY_DN130788_c6_g1_i1	131.321	122.794	244.141	258.369	205.611	210.111
TRINITY_DN61744_c0_g2_i1	88	57	276	318	211	109
TRINITY_DN95194_c1_g1_i1	1	0	1	3	2	1
TRINITY_DN134165_c3_g2_i1	326	626	605	647	487	894
TRINITY_DN20434_c0_g1_i1	1.32892	1	10.6224	6.78734	5	3.74464
TRINITY_DN7293_c0_g1_i1	0	0	0	3	6	0
TRINITY_DN81535_c0_g1_i1	7693	4835	11341	14676	11960	11387
TRINITY_DN90209_c0_g3_i1	2	5	16	16	12	12
TRINITY_DN84832_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN68846_c0_g2_i1	0	1	0	0	1	0
TRINITY_DN79586_c0_g1_i1	0	3	5	4	7	6
TRINITY_DN78224_c0_g1_i1	1	0	1	1	0	0
TRINITY_DN37877_c0_g2_i1	0.0452236	0.0219368	0.138795	0.0199558	0.066733	0.212907
TRINITY_DN47878_c0_g2_i1	15	7	10	16	10	21
TRINITY_DN108892_c0_g5_i1	0	0	3	5	0	1
TRINITY_DN88036_c0_g4_i1	3	1	0	0	2	0
TRINITY_DN3969_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN38404_c0_g1_i1	1	2	9	3	4	2
TRINITY_DN73028_c0_g1_i1	1	0	1	4	0	0
TRINITY_DN134115_c0_g9_i1	6.14833	0	14.973	0	0	0.296623
TRINITY_DN94325_c0_g2_i1	50.7283	28.4959	58.0809	4.97219	74.6693	44.9665
TRINITY_DN80357_c0_g1_i1	7.85398	0	1.91536	0	0	0
TRINITY_DN75622_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN59703_c0_g1_i1	91	55	152	237	128	123
TRINITY_DN96126_c0_g2_i1	0	1	0	0	0	0
TRINITY_DN27720_c0_g1_i1	2	2	4	1	10	2
TRINITY_DN76897_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN4550_c0_g1_i1	21	30	16	31	53	35
TRINITY_DN133708_c1_g2_i1	161	153	270	282	275	195
TRINITY_DN59546_c0_g1_i1	5.12905	1.36426	7.04176	4.21824	10.7007	9.83248
TRINITY_DN133762_c0_g1_i3	368	415	595	467	527	547
TRINITY_DN98505_c0_g3_i1	1	0	0	0	0	0
TRINITY_DN28233_c0_g1_i1	47	45	57	79	54	62
TRINITY_DN95685_c0_g2_i1	0.187879	78.4514	10.3631	0	0	48.1464
TRINITY_DN27247_c0_g1_i1	3.24809	0	0	2.06979	1.00594	0
TRINITY_DN64637_c0_g1_i1	70	113	71	112	74	127
TRINITY_DN89945_c0_g1_i1	11	16	20	26	28	29
TRINITY_DN46996_c0_g1_i1	0	0	0	1	2	2
TRINITY_DN118988_c0_g1_i1	7	5	5	13	7	7
TRINITY_DN90070_c0_g1_i1	2	2.02423	4	3	0	1
TRINITY_DN86857_c0_g1_i1	7.85404	1.18861	6.19903	0	0	1.54041
TRINITY_DN12095_c1_g1_i1	5	9	5	5	5	9
TRINITY_DN83217_c0_g2_i1	1	1	1	2	1	0
TRINITY_DN63151_c0_g2_i1	0	1	0	0	1	0
TRINITY_DN70952_c0_g2_i1	0	2	0	0	1	1
TRINITY_DN61650_c0_g1_i1	0	0	0	0	0	1
TRINITY_DN68371_c0_g1_i1	4	1	1	0	3	1
TRINITY_DN132669_c0_g1_i1	114	170	308	168	186	294
TRINITY_DN16925_c0_g2_i1	4	3	7	11	8	4
TRINITY_DN132809_c9_g4_i1	0	0	2.21922	0	4.20761	0
TRINITY_DN24780_c0_g1_i1	0	0	1	0	0	0
TRINITY_DN66651_c0_g1_i1	19	4	4	9	6	5
TRINITY_DN16890_c0_g1_i1	0	0	0	2	1	0
TRINITY_DN35316_c0_g1_i1	3	1	13	4	6	11
TRINITY_DN10762_c0_g1_i1	16	14	23	8	27	19
TRINITY_DN76006_c0_g1_i1	1.01744	0	3.04325	5.02615	3.04101	3.0313
TRINITY_DN77520_c0_g1_i1	0	1	1	0	0	1
TRINITY_DN83861_c0_g1_i1	29	16	20	10	139	46
TRINITY_DN127265_c3_g3_i2	64	73	101	114.241	69	102
TRINITY_DN4791_c0_g1_i1	1	1	0	1	0	0
TRINITY_DN31112_c0_g1_i1	0	0	0	0	0	0
TRINITY_DN62305_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN46695_c0_g1_i1	46.3561	0	67.7749	48.7981	15.9967	16.6707
TRINITY_DN45737_c0_g1_i1	28	17	50	67	44	25
TRINITY_DN12327_c0_g2_i1	0	1	0	0	1	0
TRINITY_DN54627_c0_g2_i1	1	0.5	11	0	0.5	2
TRINITY_DN69301_c0_g1_i1	6	5	4	0	7	4
TRINITY_DN133773_c6_g2_i1	76	49	211	186	124	134
TRINITY_DN75997_c0_g1_i1	0	16.8263	0	0	0	0
TRINITY_DN29553_c0_g1_i1	0	6	0	0	0	6
TRINITY_DN5593_c0_g2_i1	242.837	241.298	295.804	537.985	590.31	723.8
TRINITY_DN118060_c0_g1_i1	105	65	277	199	160	103.183
TRINITY_DN132688_c0_g1_i2	808	1420	1312	1025	1053	1964
TRINITY_DN76339_c0_g3_i1	0	0	0	0	0	0
TRINITY_DN95250_c0_g1_i1	15	8	19	10	20	23
TRINITY_DN73953_c0_g2_i1	1	0	0	3	1	1
TRINITY_DN75743_c0_g1_i1	0	3	2	3	1	5
TRINITY_DN194666_c0_g1_i1	1	0	1	0	4	0
TRINITY_DN26896_c0_g2_i1	153	240	252	257	248	404
TRINITY_DN134114_c11_g1_i2	735	394	1378	1397	1561	1240
TRINITY_DN98819_c0_g2_i1	221.411	105.613	341.792	442.065	268.473	250.087
TRINITY_DN7709_c0_g2_i1	3	1	2	4	1	1
TRINITY_DN118001_c0_g1_i1	45	26	65	78	39	43
TRINITY_DN75308_c0_g1_i1	27	23	46	47	18	45
TRINITY_DN96170_c0_g2_i2	153.647	480.734	290.633	262	273	685.676
TRINITY_DN85307_c0_g3_i1	14.7055	66.2643	63.1274	46.372	60.8718	48.0432
TRINITY_DN3639_c0_g1_i1	5	0	0	1	3	0
TRINITY_DN132645_c8_g4_i1	5.13877	2.76461	7.04592	10.2391	1.14578	2.07588
TRINITY_DN99474_c0_g3_i1	349	799	625	666	634	1191
TRINITY_DN7238_c0_g1_i1	0	0	0	1	1	0
TRINITY_DN134124_c0_g2_i1	0	0	0	0	3	0
TRINITY_DN73713_c0_g1_i1	6	5	8	6	15	5
TRINITY_DN90684_c0_g3_i1	20.3173	90.3579	85	32.4479	48.5913	56.0344
TRINITY_DN59151_c0_g2_i1	2	3	8.00913e-07	4	0	2
TRINITY_DN116539_c0_g3_i1	2.25121	2.10518	0	3.34808	0	1.03673
TRINITY_DN134541_c2_g1_i1	1	0	1	3	0	1
TRINITY_DN44424_c0_g1_i1	0	0	4.63954	3.72979	5.51072	6.24233
TRINITY_DN69125_c0_g1_i1	2	1	3	6	10	7
TRINITY_DN25145_c0_g1_i1	0	0	2	0	0	2
TRINITY_DN129414_c0_g2_i1	0	2.19086	0	0	0	0
TRINITY_DN94001_c0_g1_i1	7	6	16	7	8	13
TRINITY_DN82810_c0_g2_i1	291.504	158.866	538.547	374.552	455.539	375.074
TRINITY_DN118933_c0_g3_i1	0	1	0	0	0	0
TRINITY_DN95396_c0_g2_i1	6	0	8	0	3	1
TRINITY_DN77617_c0_g2_i1	3.24001	0	2.61344	3.29759	4.18023	0.706214
TRINITY_DN82285_c0_g1_i1	0.0367552	0.0725273	5	5	0	0
TRINITY_DN94215_c0_g1_i1	0	1	0	0	0	0
TRINITY_DN111749_c0_g1_i1	91	62	59	70	79	99
TRINITY_DN116376_c0_g2_i1	10	1	18	25	16	13
TRINITY_DN134115_c0_g5_i1	2.58899	0	7.21266	0	3.77213	5.1299
TRINITY_DN83770_c0_g1_i1	0	1	0	0	1	1
TRINITY_DN129434_c4_g2_i1	22.3251	10.1491	40.3898	26.6115	41.2033	29.077
TRINITY_DN94310_c0_g1_i1	0	0	1	2	0	0
TRINITY_DN99286_c0_g1_i1	31.1905	7	80.5	0	25.9524	27.4667
TRINITY_DN84823_c0_g1_i1	3	6	10	17	8	7
TRINITY_DN72885_c0_g2_i1	0	0	0	0	0	3
TRINITY_DN98000_c0_g3_i1	0	0	3	1	0	1
TRINITY_DN1452_c0_g1_i1	30	32.8296	83	26.0207	18.6023	82.2489
TRINITY_DN108877_c0_g1_i2	1421	708	1051	1689	3104	1864
TRINITY_DN133730_c1_g3_i2	229.987	206.296	480.219	456.416	467.769	408
TRINITY_DN9134_c0_g1_i1	88.9014	74.9986	159.798	207.089	200.072	149.963
TRINITY_DN95092_c0_g1_i1	12	8	13	8	10	15
TRINITY_DN15462_c0_g2_i1	1	1	1	2	4	4
TRINITY_DN130725_c2_g1_i6	9.64546	15.5103	32.911	34.7994	38.608	15.8992
TRINITY_DN89749_c0_g2_i1	3.89599	0	6	2.93238	0	5.84775
TRINITY_DN94626_c0_g1_i1	3	6	8	7	8	6
TRINITY_DN98225_c1_g2_i1	27	6	157	149	11	69
TRINITY_DN133763_c4_g1_i1	0	10	0	0	0	3
TRINITY_DN64746_c0_g1_i1	2	3	0	1	1	0
TRINITY_DN68885_c0_g2_i1	0	0	0	0	0	0
TRINITY_DN130769_c2_g6_i1	1	1	5	1	1	1
