stage	trans
Testis	TRINITY_DN111122_c0_g2_i3
Testis	TRINITY_DN135509_c1_g4_i1
Testis	TRINITY_DN126203_c1_g1_i4
Testis	TRINITY_DN127915_c4_g3_i1
Testis	TRINITY_DN112072_c0_g1_i1
Testis	TRINITY_DN130723_c0_g3_i3
Testis	TRINITY_DN127807_c0_g1_i3
Testis	TRINITY_DN133239_c3_g1_i1
Testis	TRINITY_DN115324_c0_g1_i4
Testis	TRINITY_DN133312_c4_g1_i1
Testis	TRINITY_DN128528_c0_g4_i4
Testis	TRINITY_DN132048_c0_g1_i1
Testis	TRINITY_DN136739_c19_g2_i1
Testis	TRINITY_DN107817_c0_g1_i1
Testis	TRINITY_DN131489_c5_g1_i5
Testis	TRINITY_DN117085_c0_g2_i1
Testis	TRINITY_DN154970_c0_g1_i1
Testis	TRINITY_DN124378_c0_g3_i1
Testis	TRINITY_DN93262_c0_g1_i1
Testis	TRINITY_DN123385_c0_g1_i3
Testis	TRINITY_DN114576_c0_g1_i1
Testis	TRINITY_DN121999_c0_g1_i2
Testis	TRINITY_DN124984_c4_g3_i3
Testis	TRINITY_DN135795_c0_g5_i1
Testis	TRINITY_DN130726_c0_g1_i1
Testis	TRINITY_DN109640_c0_g2_i2
Testis	TRINITY_DN122559_c1_g2_i1
Testis	TRINITY_DN113222_c0_g1_i1
Testis	TRINITY_DN126894_c0_g1_i4
Testis	TRINITY_DN108227_c2_g1_i1
Testis	TRINITY_DN132622_c5_g3_i4
Testis	TRINITY_DN136189_c1_g3_i2
Testis	TRINITY_DN134113_c0_g1_i1
Testis	TRINITY_DN134898_c1_g6_i3
Testis	TRINITY_DN131600_c6_g9_i1
Testis	TRINITY_DN124015_c2_g3_i1
Testis	TRINITY_DN130090_c8_g2_i1
Testis	TRINITY_DN126598_c0_g1_i2
Testis	TRINITY_DN129193_c4_g1_i1
Testis	TRINITY_DN130506_c0_g1_i2
Testis	TRINITY_DN136124_c0_g1_i1
Testis	TRINITY_DN128351_c2_g1_i3
Testis	TRINITY_DN129145_c5_g2_i2
Testis	TRINITY_DN132563_c3_g5_i3
Testis	TRINITY_DN127785_c0_g1_i7
Testis	TRINITY_DN134791_c3_g2_i1
Testis	TRINITY_DN132284_c1_g1_i1
Testis	TRINITY_DN136109_c1_g16_i1
Testis	TRINITY_DN164823_c0_g1_i1
Testis	TRINITY_DN123611_c3_g3_i2
Testis	TRINITY_DN121502_c0_g1_i1
Testis	TRINITY_DN126281_c6_g2_i1
Testis	TRINITY_DN125483_c0_g3_i1
Testis	TRINITY_DN132847_c1_g5_i6
Testis	TRINITY_DN133941_c0_g1_i10
Testis	TRINITY_DN110788_c1_g1_i1
Testis	TRINITY_DN132929_c12_g7_i1
Testis	TRINITY_DN129273_c5_g6_i1
Testis	TRINITY_DN110588_c0_g1_i1
Testis	TRINITY_DN122209_c0_g1_i6
Testis	TRINITY_DN132726_c0_g2_i1
Testis	TRINITY_DN127557_c7_g2_i1
Testis	TRINITY_DN194140_c0_g1_i1
Testis	TRINITY_DN193411_c0_g1_i1
Testis	TRINITY_DN126043_c1_g1_i5
Testis	TRINITY_DN133411_c2_g1_i2
Testis	TRINITY_DN132809_c8_g1_i2
Testis	TRINITY_DN135250_c0_g4_i1
Testis	TRINITY_DN125759_c1_g1_i1
Testis	TRINITY_DN113472_c0_g1_i2
Testis	TRINITY_DN120048_c0_g1_i1
Testis	TRINITY_DN120724_c0_g1_i1
Testis	TRINITY_DN125325_c8_g2_i5
Testis	TRINITY_DN133733_c0_g1_i3
Testis	TRINITY_DN133121_c3_g2_i1
Testis	TRINITY_DN136301_c4_g11_i2
Testis	TRINITY_DN6308_c0_g1_i1
Testis	TRINITY_DN128202_c1_g2_i2
Testis	TRINITY_DN128287_c6_g3_i1
Testis	TRINITY_DN133840_c2_g4_i1
Testis	TRINITY_DN83795_c0_g1_i3
Testis	TRINITY_DN114469_c0_g2_i1
Testis	TRINITY_DN129969_c6_g10_i4
Testis	TRINITY_DN131320_c0_g1_i2
Testis	TRINITY_DN123368_c0_g1_i6
Testis	TRINITY_DN121925_c0_g1_i1
Testis	TRINITY_DN128612_c6_g1_i1
Testis	TRINITY_DN112790_c0_g1_i1
Testis	TRINITY_DN125602_c1_g1_i2
Testis	TRINITY_DN118940_c0_g1_i1
Testis	TRINITY_DN123543_c0_g1_i1
Testis	TRINITY_DN134711_c4_g1_i1
Testis	TRINITY_DN125364_c0_g2_i1
Testis	TRINITY_DN119224_c0_g1_i1
Testis	TRINITY_DN127010_c2_g1_i1
Testis	TRINITY_DN128975_c1_g2_i1
Testis	TRINITY_DN116973_c0_g2_i5
Testis	TRINITY_DN132791_c0_g2_i1
Testis	TRINITY_DN133898_c0_g1_i1
Testis	TRINITY_DN121636_c0_g3_i2
Testis	TRINITY_DN132588_c3_g1_i1
Testis	TRINITY_DN121783_c1_g4_i1
Testis	TRINITY_DN116469_c0_g1_i2
Testis	TRINITY_DN132044_c0_g4_i1
Testis	TRINITY_DN122249_c0_g1_i1
Testis	TRINITY_DN131654_c2_g2_i3
Testis	TRINITY_DN134492_c0_g1_i3
Testis	TRINITY_DN127874_c6_g3_i1
Testis	TRINITY_DN126084_c8_g5_i1
Testis	TRINITY_DN127523_c1_g2_i1
Testis	TRINITY_DN116497_c0_g1_i1
Testis	TRINITY_DN129038_c5_g11_i1
Testis	TRINITY_DN124564_c2_g2_i2
Testis	TRINITY_DN130816_c0_g1_i1
Testis	TRINITY_DN133652_c0_g31_i1
Testis	TRINITY_DN125035_c3_g2_i1
Testis	TRINITY_DN136720_c13_g3_i2
Testis	TRINITY_DN118728_c0_g1_i4
Testis	TRINITY_DN113511_c0_g2_i1
Testis	TRINITY_DN134800_c11_g1_i1
Testis	TRINITY_DN121459_c0_g1_i1
Testis	TRINITY_DN135594_c6_g2_i2
Testis	TRINITY_DN133722_c0_g4_i1
Testis	TRINITY_DN133005_c2_g3_i6
Testis	TRINITY_DN127636_c4_g1_i1
Testis	TRINITY_DN134570_c2_g1_i3
Testis	TRINITY_DN134853_c4_g2_i3
Testis	TRINITY_DN126651_c0_g1_i3
Testis	TRINITY_DN120154_c9_g2_i1
Testis	TRINITY_DN136107_c0_g1_i2
Testis	TRINITY_DN128441_c2_g1_i1
Testis	TRINITY_DN127704_c5_g1_i3
Testis	TRINITY_DN115006_c1_g1_i1
Testis	TRINITY_DN135229_c0_g1_i3
Testis	TRINITY_DN136311_c2_g2_i1
Testis	TRINITY_DN125773_c4_g3_i1
Testis	TRINITY_DN122987_c5_g3_i1
Testis	TRINITY_DN125509_c2_g3_i1
Testis	TRINITY_DN124852_c0_g1_i1
Testis	TRINITY_DN128611_c1_g2_i1
Testis	TRINITY_DN132937_c1_g2_i2
Testis	TRINITY_DN132547_c1_g11_i1
Testis	TRINITY_DN127117_c2_g1_i1
Testis	TRINITY_DN125999_c6_g2_i9
Testis	TRINITY_DN121516_c0_g1_i12
Testis	TRINITY_DN118472_c0_g1_i1
Testis	TRINITY_DN135608_c0_g2_i3
Testis	TRINITY_DN130232_c0_g1_i1
Testis	TRINITY_DN136300_c5_g1_i4
Testis	TRINITY_DN127745_c0_g1_i1
Testis	TRINITY_DN133673_c0_g1_i2
Testis	TRINITY_DN130418_c8_g4_i1
Testis	TRINITY_DN129283_c0_g1_i2
Testis	TRINITY_DN132963_c0_g7_i1
Testis	TRINITY_DN126645_c10_g2_i2
Testis	TRINITY_DN133191_c7_g3_i2
Testis	TRINITY_DN113065_c0_g1_i1
Testis	TRINITY_DN134478_c5_g1_i1
Testis	TRINITY_DN128343_c1_g1_i1
Testis	TRINITY_DN133453_c3_g2_i2
Testis	TRINITY_DN126104_c1_g1_i1
Testis	TRINITY_DN126178_c1_g2_i1
Testis	TRINITY_DN36259_c0_g1_i1
Testis	TRINITY_DN128794_c0_g4_i3
Testis	TRINITY_DN126506_c1_g1_i1
Testis	TRINITY_DN128082_c2_g14_i1
Testis	TRINITY_DN131697_c5_g2_i1
Testis	TRINITY_DN114125_c0_g1_i1
Testis	TRINITY_DN127623_c0_g2_i2
Testis	TRINITY_DN99399_c1_g1_i1
Testis	TRINITY_DN118597_c0_g2_i1
Testis	TRINITY_DN129048_c1_g3_i1
Testis	TRINITY_DN126068_c0_g2_i4
Testis	TRINITY_DN131055_c0_g1_i3
Testis	TRINITY_DN124424_c1_g4_i1
Testis	TRINITY_DN129827_c5_g2_i1
Testis	TRINITY_DN120319_c0_g4_i2
Testis	TRINITY_DN127747_c0_g6_i1
Testis	TRINITY_DN123233_c3_g1_i1
Testis	TRINITY_DN131771_c1_g1_i2
Testis	TRINITY_DN126275_c1_g1_i3
Testis	TRINITY_DN120433_c0_g1_i3
Testis	TRINITY_DN116393_c0_g1_i2
Testis	TRINITY_DN121451_c0_g1_i1
Testis	TRINITY_DN117781_c0_g1_i2
Testis	TRINITY_DN127832_c3_g1_i1
Testis	TRINITY_DN14869_c0_g1_i1
Testis	TRINITY_DN136713_c12_g1_i1
Testis	TRINITY_DN135739_c0_g1_i3
Testis	TRINITY_DN126705_c0_g1_i2
Testis	TRINITY_DN114897_c0_g1_i1
Testis	TRINITY_DN24481_c0_g2_i1
Testis	TRINITY_DN130180_c1_g2_i2
Testis	TRINITY_DN127129_c4_g2_i1
Testis	TRINITY_DN132587_c0_g1_i1
Testis	TRINITY_DN125501_c0_g1_i1
Testis	TRINITY_DN133633_c4_g1_i9
Testis	TRINITY_DN124189_c0_g5_i1
Testis	TRINITY_DN130646_c3_g1_i2
Testis	TRINITY_DN133410_c5_g3_i1
Testis	TRINITY_DN136426_c1_g2_i4
Testis	TRINITY_DN120010_c0_g1_i1
Testis	TRINITY_DN131537_c6_g1_i1
Testis	TRINITY_DN130098_c0_g1_i16
Testis	TRINITY_DN136384_c1_g1_i1
Testis	TRINITY_DN123064_c5_g4_i1
Testis	TRINITY_DN126978_c0_g3_i3
Testis	TRINITY_DN132547_c1_g7_i1
Testis	TRINITY_DN136713_c11_g1_i2
Testis	TRINITY_DN134721_c5_g1_i1
Testis	TRINITY_DN127503_c10_g8_i1
Testis	TRINITY_DN132072_c5_g1_i5
Testis	TRINITY_DN126408_c1_g1_i7
Testis	TRINITY_DN131172_c2_g1_i1
Testis	TRINITY_DN114222_c0_g1_i1
Testis	TRINITY_DN122534_c1_g3_i2
Testis	TRINITY_DN131598_c0_g1_i5
Testis	TRINITY_DN134236_c2_g1_i1
Testis	TRINITY_DN124435_c0_g2_i2
Testis	TRINITY_DN122112_c0_g1_i2
Testis	TRINITY_DN126902_c0_g2_i1
Testis	TRINITY_DN104532_c0_g1_i1
Testis	TRINITY_DN117282_c0_g1_i1
Testis	TRINITY_DN126776_c0_g2_i6
Testis	TRINITY_DN136309_c8_g3_i1
Testis	TRINITY_DN135559_c2_g1_i1
Testis	TRINITY_DN116280_c0_g1_i1
Testis	TRINITY_DN129420_c0_g1_i2
Testis	TRINITY_DN123348_c3_g1_i1
Testis	TRINITY_DN130648_c3_g3_i1
Testis	TRINITY_DN133472_c1_g1_i4
Testis	TRINITY_DN127079_c0_g1_i4
Testis	TRINITY_DN133228_c4_g1_i1
Testis	TRINITY_DN131224_c7_g1_i4
Testis	TRINITY_DN124530_c1_g1_i1
Testis	TRINITY_DN115660_c1_g1_i1
Testis	TRINITY_DN127521_c6_g1_i1
Testis	TRINITY_DN123476_c2_g21_i1
Testis	TRINITY_DN119107_c1_g1_i4
Testis	TRINITY_DN124446_c2_g1_i6
Testis	TRINITY_DN125590_c0_g1_i1
Testis	TRINITY_DN135294_c0_g1_i1
Testis	TRINITY_DN209494_c0_g1_i1
Testis	TRINITY_DN121664_c0_g1_i2
Testis	TRINITY_DN127029_c1_g1_i3
Testis	TRINITY_DN123060_c0_g1_i1
Testis	TRINITY_DN124490_c5_g3_i1
Testis	TRINITY_DN129826_c0_g1_i4
Testis	TRINITY_DN128393_c1_g1_i1
Testis	TRINITY_DN134645_c1_g1_i2
Testis	TRINITY_DN136421_c0_g1_i2
Testis	TRINITY_DN134900_c6_g1_i1
Testis	TRINITY_DN124022_c0_g1_i1
Testis	TRINITY_DN103544_c0_g1_i2
Testis	TRINITY_DN131262_c1_g2_i1
Testis	TRINITY_DN134523_c0_g2_i1
Testis	TRINITY_DN134248_c2_g1_i2
Testis	TRINITY_DN128049_c3_g3_i1
Testis	TRINITY_DN129823_c2_g1_i1
Testis	TRINITY_DN133467_c5_g3_i5
Testis	TRINITY_DN126203_c2_g2_i1
Testis	TRINITY_DN122207_c0_g1_i1
Testis	TRINITY_DN124928_c2_g1_i2
Testis	TRINITY_DN105118_c0_g1_i1
Testis	TRINITY_DN131910_c0_g2_i3
Testis	TRINITY_DN131905_c4_g1_i4
Testis	TRINITY_DN129199_c2_g2_i11
Testis	TRINITY_DN116884_c0_g1_i2
Testis	TRINITY_DN126066_c3_g3_i1
Testis	TRINITY_DN76213_c0_g1_i1
Testis	TRINITY_DN133048_c3_g1_i3
Testis	TRINITY_DN116795_c0_g1_i3
Testis	TRINITY_DN126606_c0_g1_i1
Testis	TRINITY_DN132950_c0_g2_i1
Testis	TRINITY_DN129527_c5_g2_i1
Testis	TRINITY_DN130220_c0_g2_i2
Testis	TRINITY_DN125989_c2_g1_i1
Testis	TRINITY_DN118699_c0_g1_i6
Testis	TRINITY_DN133652_c0_g18_i1
Testis	TRINITY_DN131663_c0_g1_i2
Testis	TRINITY_DN128702_c0_g1_i3
Testis	TRINITY_DN119755_c0_g1_i2
Testis	TRINITY_DN135631_c3_g1_i1
Testis	TRINITY_DN118231_c0_g3_i1
Testis	TRINITY_DN133325_c1_g1_i1
Testis	TRINITY_DN136182_c0_g2_i3
Testis	TRINITY_DN109149_c0_g2_i1
Testis	TRINITY_DN161276_c0_g1_i1
Testis	TRINITY_DN131703_c8_g1_i2
Testis	TRINITY_DN121345_c0_g2_i1
Testis	TRINITY_DN130538_c0_g2_i1
Testis	TRINITY_DN129715_c1_g3_i1
Testis	TRINITY_DN130351_c0_g1_i2
Testis	TRINITY_DN133965_c9_g1_i1
Testis	TRINITY_DN135838_c9_g1_i4
Testis	TRINITY_DN119463_c0_g1_i1
Testis	TRINITY_DN130027_c2_g1_i3
Testis	TRINITY_DN121660_c4_g6_i1
Testis	TRINITY_DN122048_c0_g2_i2
Testis	TRINITY_DN130778_c0_g1_i1
Testis	TRINITY_DN126220_c4_g2_i9
Testis	TRINITY_DN133161_c1_g1_i12
Testis	TRINITY_DN106961_c0_g1_i1
Testis	TRINITY_DN132449_c1_g2_i1
Testis	TRINITY_DN119379_c0_g1_i1
Testis	TRINITY_DN106476_c0_g1_i1
Testis	TRINITY_DN128599_c0_g1_i2
Testis	TRINITY_DN124015_c2_g4_i1
Testis	TRINITY_DN108551_c0_g1_i2
Testis	TRINITY_DN113475_c0_g1_i2
Testis	TRINITY_DN134837_c3_g3_i1
Testis	TRINITY_DN117380_c0_g1_i3
Testis	TRINITY_DN128189_c0_g2_i4
Testis	TRINITY_DN130224_c3_g3_i1
Testis	TRINITY_DN132836_c0_g2_i2
Testis	TRINITY_DN132368_c6_g4_i2
Testis	TRINITY_DN128096_c4_g6_i1
Testis	TRINITY_DN124678_c1_g2_i1
Testis	TRINITY_DN127043_c1_g1_i1
Testis	TRINITY_DN131932_c1_g16_i1
Testis	TRINITY_DN196864_c0_g1_i1
Testis	TRINITY_DN129125_c0_g1_i2
Testis	TRINITY_DN128781_c0_g4_i2
Testis	TRINITY_DN131629_c3_g1_i3
Testis	TRINITY_DN124723_c2_g2_i1
Testis	TRINITY_DN126415_c0_g1_i1
Testis	TRINITY_DN131312_c2_g3_i3
Testis	TRINITY_DN134491_c2_g4_i1
Testis	TRINITY_DN127498_c0_g1_i1
Testis	TRINITY_DN130851_c2_g1_i1
Testis	TRINITY_DN109954_c0_g2_i1
Testis	TRINITY_DN121487_c0_g4_i2
Testis	TRINITY_DN69784_c0_g1_i1
Testis	TRINITY_DN121941_c0_g10_i1
Testis	TRINITY_DN126725_c0_g2_i4
Testis	TRINITY_DN135546_c3_g1_i6
Testis	TRINITY_DN124783_c2_g1_i1
Testis	TRINITY_DN126712_c6_g1_i2
Testis	TRINITY_DN127882_c7_g3_i1
Testis	TRINITY_DN110217_c0_g1_i2
Testis	TRINITY_DN135682_c2_g1_i2
Testis	TRINITY_DN105324_c0_g1_i5
Testis	TRINITY_DN119136_c0_g1_i2
Testis	TRINITY_DN124823_c0_g1_i2
Testis	TRINITY_DN122920_c5_g1_i6
Testis	TRINITY_DN130620_c0_g2_i1
Testis	TRINITY_DN132829_c1_g2_i1
Testis	TRINITY_DN127594_c4_g2_i1
Testis	TRINITY_DN126865_c1_g1_i1
Testis	TRINITY_DN127527_c1_g4_i4
Testis	TRINITY_DN107875_c0_g1_i1
Testis	TRINITY_DN131263_c0_g1_i1
Testis	TRINITY_DN133821_c9_g3_i1
Testis	TRINITY_DN67680_c0_g3_i1
Testis	TRINITY_DN9040_c0_g2_i1
Testis	TRINITY_DN127786_c0_g1_i1
Testis	TRINITY_DN32768_c0_g1_i1
Testis	TRINITY_DN127781_c0_g1_i5
Testis	TRINITY_DN123760_c0_g2_i1
Testis	TRINITY_DN130401_c2_g1_i6
Testis	TRINITY_DN135679_c3_g3_i2
Testis	TRINITY_DN126331_c1_g2_i3
Testis	TRINITY_DN112551_c0_g1_i2
Testis	TRINITY_DN136048_c3_g1_i1
Testis	TRINITY_DN122147_c8_g1_i6
Testis	TRINITY_DN105870_c0_g1_i1
Testis	TRINITY_DN123173_c2_g1_i4
Testis	TRINITY_DN120578_c0_g1_i1
Testis	TRINITY_DN127990_c0_g3_i4
Testis	TRINITY_DN128207_c2_g4_i1
Testis	TRINITY_DN133003_c3_g1_i1
Testis	TRINITY_DN135794_c5_g2_i1
Testis	TRINITY_DN123267_c1_g2_i1
Testis	TRINITY_DN120281_c0_g2_i2
Testis	TRINITY_DN132796_c0_g1_i6
Testis	TRINITY_DN125037_c1_g1_i1
Testis	TRINITY_DN136562_c2_g5_i1
Testis	TRINITY_DN126409_c1_g1_i3
Testis	TRINITY_DN124713_c2_g3_i1
Testis	TRINITY_DN124469_c6_g1_i1
Testis	TRINITY_DN135387_c2_g1_i1
Testis	TRINITY_DN121340_c2_g1_i1
Testis	TRINITY_DN132731_c2_g1_i3
Testis	TRINITY_DN122960_c3_g1_i1
Testis	TRINITY_DN115726_c0_g4_i1
Testis	TRINITY_DN129553_c0_g1_i2
Testis	TRINITY_DN135228_c1_g1_i1
Testis	TRINITY_DN135397_c0_g2_i3
Testis	TRINITY_DN129434_c4_g1_i1
Testis	TRINITY_DN96392_c0_g1_i3
Testis	TRINITY_DN121409_c1_g1_i1
Testis	TRINITY_DN127874_c6_g1_i1
Testis	TRINITY_DN134522_c7_g1_i3
Testis	TRINITY_DN126542_c0_g3_i1
Testis	TRINITY_DN127800_c0_g2_i1
Testis	TRINITY_DN128763_c4_g1_i2
Testis	TRINITY_DN130529_c4_g2_i2
Testis	TRINITY_DN130077_c0_g1_i1
Testis	TRINITY_DN135279_c6_g2_i1
Testis	TRINITY_DN125288_c1_g1_i1
Testis	TRINITY_DN136215_c0_g1_i1
Testis	TRINITY_DN130220_c0_g1_i2
Testis	TRINITY_DN125252_c4_g9_i1
Testis	TRINITY_DN119790_c0_g1_i1
Testis	TRINITY_DN133113_c0_g4_i1
Testis	TRINITY_DN63832_c0_g2_i1
Testis	TRINITY_DN130397_c3_g1_i3
Testis	TRINITY_DN116201_c0_g2_i1
Testis	TRINITY_DN127692_c3_g3_i2
Testis	TRINITY_DN132832_c1_g1_i15
Testis	TRINITY_DN129755_c4_g2_i2
Testis	TRINITY_DN119656_c0_g1_i2
Testis	TRINITY_DN133269_c1_g1_i1
Testis	TRINITY_DN127787_c0_g1_i3
Testis	TRINITY_DN123721_c0_g1_i1
Testis	TRINITY_DN133776_c1_g1_i3
Testis	TRINITY_DN130800_c1_g5_i1
Testis	TRINITY_DN123251_c6_g3_i2
Testis	TRINITY_DN132657_c3_g11_i2
Testis	TRINITY_DN123455_c4_g1_i1
Testis	TRINITY_DN124621_c0_g1_i1
Testis	TRINITY_DN129130_c0_g1_i1
Testis	TRINITY_DN129484_c5_g5_i1
Testis	TRINITY_DN125805_c1_g1_i1
Testis	TRINITY_DN130993_c4_g1_i1
Testis	TRINITY_DN122080_c0_g3_i2
Testis	TRINITY_DN129427_c0_g8_i10
Testis	TRINITY_DN133080_c8_g1_i4
Testis	TRINITY_DN133004_c0_g5_i6
Testis	TRINITY_DN124018_c0_g1_i6
Testis	TRINITY_DN105198_c0_g3_i1
Testis	TRINITY_DN127129_c4_g3_i1
Testis	TRINITY_DN38476_c0_g1_i1
Testis	TRINITY_DN99172_c0_g1_i1
Testis	TRINITY_DN124890_c0_g1_i3
Testis	TRINITY_DN128051_c7_g1_i5
Testis	TRINITY_DN136175_c0_g1_i4
Testis	TRINITY_DN120037_c5_g1_i2
Testis	TRINITY_DN132097_c3_g2_i4
Testis	TRINITY_DN125475_c0_g2_i1
Testis	TRINITY_DN134946_c8_g2_i4
Testis	TRINITY_DN125832_c2_g1_i3
Testis	TRINITY_DN119772_c0_g1_i4
Testis	TRINITY_DN132144_c7_g6_i2
Testis	TRINITY_DN134865_c1_g1_i8
Testis	TRINITY_DN127424_c0_g1_i3
Testis	TRINITY_DN130021_c0_g6_i1
Testis	TRINITY_DN116304_c0_g1_i1
Testis	TRINITY_DN90201_c0_g1_i1
Testis	TRINITY_DN117326_c0_g1_i4
Testis	TRINITY_DN131118_c1_g2_i9
Testis	TRINITY_DN114671_c0_g1_i1
Testis	TRINITY_DN130765_c4_g1_i2
Testis	TRINITY_DN132993_c3_g1_i1
Testis	TRINITY_DN129266_c0_g1_i2
Testis	TRINITY_DN116035_c0_g1_i2
Testis	TRINITY_DN118477_c1_g1_i1
Testis	TRINITY_DN131203_c1_g3_i1
Testis	TRINITY_DN123730_c1_g3_i1
Testis	TRINITY_DN209202_c0_g1_i1
Testis	TRINITY_DN131070_c1_g2_i2
Testis	TRINITY_DN133011_c0_g1_i4
Testis	TRINITY_DN130988_c1_g2_i2
Testis	TRINITY_DN97143_c0_g1_i1
Testis	TRINITY_DN132827_c3_g1_i7
Testis	TRINITY_DN130857_c0_g1_i1
Testis	TRINITY_DN125280_c1_g2_i4
Testis	TRINITY_DN123841_c0_g1_i1
Testis	TRINITY_DN123314_c1_g1_i1
Testis	TRINITY_DN126188_c5_g1_i1
Testis	TRINITY_DN127929_c1_g3_i4
Testis	TRINITY_DN134544_c1_g3_i1
Testis	TRINITY_DN132613_c1_g1_i1
Testis	TRINITY_DN126666_c0_g3_i2
Testis	TRINITY_DN132018_c4_g1_i6
Testis	TRINITY_DN135301_c11_g2_i1
Testis	TRINITY_DN130107_c1_g3_i1
Testis	TRINITY_DN119913_c1_g1_i3
Testis	TRINITY_DN130574_c0_g5_i2
Testis	TRINITY_DN115727_c0_g1_i1
Testis	TRINITY_DN123006_c2_g6_i1
Testis	TRINITY_DN128125_c2_g2_i1
Testis	TRINITY_DN130064_c3_g1_i1
Testis	TRINITY_DN125573_c0_g1_i1
Testis	TRINITY_DN125795_c0_g1_i6
Testis	TRINITY_DN127692_c3_g2_i1
Testis	TRINITY_DN126762_c0_g1_i1
Testis	TRINITY_DN132931_c1_g1_i6
Testis	TRINITY_DN116659_c1_g2_i3
Testis	TRINITY_DN121375_c6_g6_i1
Testis	TRINITY_DN116371_c1_g1_i1
Testis	TRINITY_DN132782_c0_g1_i7
Testis	TRINITY_DN131662_c1_g1_i3
Testis	TRINITY_DN131834_c1_g1_i2
Testis	TRINITY_DN107730_c0_g1_i1
Testis	TRINITY_DN121573_c4_g4_i7
Testis	TRINITY_DN126384_c1_g6_i1
Testis	TRINITY_DN131502_c3_g4_i1
Testis	TRINITY_DN133652_c0_g16_i1
Testis	TRINITY_DN134828_c1_g2_i2
Testis	TRINITY_DN140366_c0_g1_i1
Testis	TRINITY_DN118131_c0_g2_i4
Testis	TRINITY_DN133285_c0_g1_i1
Testis	TRINITY_DN113153_c0_g1_i2
Testis	TRINITY_DN120608_c2_g7_i1
Testis	TRINITY_DN123054_c2_g2_i2
Testis	TRINITY_DN133949_c0_g2_i1
Testis	TRINITY_DN134267_c0_g1_i6
Testis	TRINITY_DN124921_c5_g2_i7
Testis	TRINITY_DN132122_c1_g2_i1
Testis	TRINITY_DN133866_c1_g4_i4
Testis	TRINITY_DN129239_c8_g1_i2
Testis	TRINITY_DN131664_c0_g4_i1
Testis	TRINITY_DN130912_c4_g2_i1
Testis	TRINITY_DN135186_c0_g4_i2
Testis	TRINITY_DN127501_c0_g1_i1
Testis	TRINITY_DN124257_c2_g6_i1
Testis	TRINITY_DN135614_c7_g3_i3
Testis	TRINITY_DN135488_c0_g1_i1
Testis	TRINITY_DN126640_c0_g1_i3
Testis	TRINITY_DN9141_c0_g1_i1
Testis	TRINITY_DN121276_c0_g2_i1
Testis	TRINITY_DN135871_c1_g1_i2
Testis	TRINITY_DN125664_c0_g2_i1
Testis	TRINITY_DN128435_c3_g1_i1
Testis	TRINITY_DN135141_c0_g3_i1
Testis	TRINITY_DN119308_c0_g2_i1
Testis	TRINITY_DN123059_c0_g3_i4
Testis	TRINITY_DN117685_c0_g1_i1
Testis	TRINITY_DN134162_c0_g1_i2
Testis	TRINITY_DN133101_c2_g1_i1
Testis	TRINITY_DN125693_c0_g4_i1
Testis	TRINITY_DN131464_c5_g1_i3
Testis	TRINITY_DN122344_c2_g1_i1
Testis	TRINITY_DN128322_c0_g5_i1
Testis	TRINITY_DN132916_c4_g1_i2
Testis	TRINITY_DN54895_c0_g1_i1
Testis	TRINITY_DN123980_c1_g3_i2
Testis	TRINITY_DN124233_c1_g2_i1
Testis	TRINITY_DN120624_c0_g3_i6
Testis	TRINITY_DN133066_c5_g2_i2
Testis	TRINITY_DN125800_c1_g1_i2
Testis	TRINITY_DN120629_c2_g4_i6
Testis	TRINITY_DN122814_c0_g1_i4
Testis	TRINITY_DN116848_c0_g1_i1
Testis	TRINITY_DN134259_c8_g1_i1
Testis	TRINITY_DN66959_c0_g1_i1
Testis	TRINITY_DN136237_c11_g3_i4
Testis	TRINITY_DN126880_c2_g1_i1
Testis	TRINITY_DN128103_c4_g1_i13
Testis	TRINITY_DN127453_c4_g1_i2
Testis	TRINITY_DN130535_c1_g3_i2
Testis	TRINITY_DN116249_c2_g1_i1
Testis	TRINITY_DN124678_c1_g4_i3
Testis	TRINITY_DN111376_c0_g1_i1
Testis	TRINITY_DN127364_c1_g1_i3
Testis	TRINITY_DN128666_c2_g1_i2
Testis	TRINITY_DN129202_c2_g8_i1
Testis	TRINITY_DN133367_c3_g1_i4
Testis	TRINITY_DN134999_c0_g1_i1
Testis	TRINITY_DN134162_c0_g2_i1
Testis	TRINITY_DN130292_c0_g2_i5
Testis	TRINITY_DN128390_c4_g2_i1
Testis	TRINITY_DN128796_c1_g3_i3
Testis	TRINITY_DN122720_c0_g1_i1
Testis	TRINITY_DN132520_c9_g3_i2
Testis	TRINITY_DN119407_c0_g2_i1
Testis	TRINITY_DN92993_c0_g1_i1
Testis	TRINITY_DN123229_c0_g1_i4
Testis	TRINITY_DN121063_c0_g1_i2
Testis	TRINITY_DN122624_c2_g1_i1
Testis	TRINITY_DN126561_c1_g1_i6
Testis	TRINITY_DN120962_c4_g1_i2
Testis	TRINITY_DN136080_c10_g6_i1
Testis	TRINITY_DN170774_c0_g1_i1
Testis	TRINITY_DN133766_c0_g1_i3
Testis	TRINITY_DN123189_c2_g4_i1
Testis	TRINITY_DN112910_c0_g1_i2
Testis	TRINITY_DN132589_c1_g1_i6
Testis	TRINITY_DN133599_c1_g4_i3
Testis	TRINITY_DN115675_c0_g1_i3
Testis	TRINITY_DN135090_c2_g7_i2
Testis	TRINITY_DN119408_c2_g1_i1
