gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN119475_c1_g2_i1	NA	NA	NA	NA	7.49248767576987	-4.41906422383421	1.27697702616933e-21	7.90508100869955e-20
TRINITY_DN124764_c1_g1_i2	NA	NA	NA	NA	3.17051740128884	-2.25363352201437	1.34617172510386e-08	2.38514499005631e-07
TRINITY_DN123704_c2_g3_i1	NA	NA	NA	NA	8.09720613934599	-2.46537181012099	0.000472423976503876	0.00356309283917237
TRINITY_DN108653_c0_g1_i2	NA	NA	NA	NA	4.57715551761655	-2.94380217610213	2.36971421369986e-21	1.42177237385466e-19
TRINITY_DN123679_c0_g1_i1	NA	NA	NA	NA	3.30654091465943	-2.18187513605609	9.74801149216145e-09	1.76924661627266e-07
TRINITY_DN120956_c1_g1_i8	NA	NA	NA	NA	2.84869013824401	-3.03602856624489	9.35343459389229e-14	3.01297214354655e-12
TRINITY_DN135232_c0_g3_i5	NA	NA	NA	NA	6.60838726810356	2.72979940642304	9.47903732156701e-07	1.26782750102882e-05
TRINITY_DN120555_c0_g2_i5	NA	NA	NA	NA	2.35086829906783	-3.5319378942214	3.83900897130585e-16	1.56269884476677e-14
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.78167360625596	-10.66367948522	1.73676640259387e-25	1.34474582713377e-23
TRINITY_DN110877_c0_g1_i3	NA	NA	NA	NA	4.79895951160276	-2.47403071646444	2.7192731160116e-15	1.0291371603034e-13
TRINITY_DN129581_c0_g1_i5	NA	NA	NA	NA	4.26400022371075	-2.24010995491569	1.34511201204525e-12	3.90113299346778e-11
TRINITY_DN116845_c0_g1_i1	NA	NA	NA	NA	4.14248318113591	-2.2811045512872	1.62745577940293e-11	4.16217705845484e-10
TRINITY_DN132528_c4_g1_i3	NA	NA	NA	NA	2.87502021897859	-2.68810505926494	5.62503674551649e-10	1.18881724006454e-08
TRINITY_DN124746_c10_g3_i2	NA	NA	NA	NA	4.19532106982015	-4.08237939019455	1.70495582332224e-26	1.44373834417043e-24
TRINITY_DN126888_c6_g1_i1	NA	NA	NA	NA	3.26630393313953	4.70817125646317	1.86840107331948e-05	0.000194514994964539
TRINITY_DN117568_c0_g1_i2	NA	NA	NA	NA	3.57826796472403	-2.62996735137959	2.13725752631507e-12	6.01999753975922e-11
TRINITY_DN125420_c4_g6_i2	NA	NA	NA	NA	1.81594296852312	-2.93628633179655	2.21593161239227e-08	3.76292236714687e-07
TRINITY_DN126532_c2_g3_i2	NA	NA	NA	NA	3.09240724908402	-2.00796430449664	3.15489181950493e-07	4.52132085432059e-06
TRINITY_DN124523_c1_g1_i1	NA	NA	NA	NA	6.19017291902661	-6.76792842612378	6.59161584127709e-49	1.25483549988943e-46
TRINITY_DN130492_c2_g4_i4	NA	NA	NA	NA	3.17740916945537	-2.17236980519023	1.08671943005754e-08	1.954165429661e-07
TRINITY_DN124913_c0_g1_i4	NA	NA	NA	NA	4.33251299190914	-2.29369033190878	4.85692530678051e-13	1.47626040627102e-11
TRINITY_DN135805_c1_g2_i2	NA	NA	NA	NA	4.00733959088937	-2.73712892736814	7.88131188307775e-16	3.13260495396618e-14
TRINITY_DN134345_c1_g1_i4	NA	NA	NA	NA	1.93032977235203	-2.49344389055765	4.17412910417786e-08	6.84043849764915e-07
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	2.01365662763124	-3.3177957428194	1.98374789992648e-11	5.02265130782386e-10
TRINITY_DN120594_c0_g1_i5	NA	NA	NA	NA	5.02813088272513	-2.19466394815587	1.08564370882055e-13	3.48382928563086e-12
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.15643625311969	-3.25885795222881	6.59955245601495e-17	2.86119980537401e-15
TRINITY_DN123723_c3_g4_i1	NA	NA	NA	NA	4.32940217879977	-2.84802354712157	2.68240310025884e-18	1.32389403694841e-16
TRINITY_DN118108_c0_g2_i1	NA	NA	NA	NA	3.54890534727403	-2.0226005702234	1.37695507368524e-08	2.43627711464966e-07
TRINITY_DN131783_c3_g1_i1	NA	NA	NA	NA	1.19787493049815	3.08314157925845	9.63235645811722e-06	0.000105759598075919
TRINITY_DN133539_c0_g1_i1	NA	NA	NA	NA	5.70507886808238	-3.2444960543665	1.10288748572705e-21	6.86093568823667e-20
TRINITY_DN123537_c0_g3_i1	NA	NA	NA	NA	1.25813827389983	-3.69109211395801	2.34504651646242e-10	5.23120993394819e-09
TRINITY_DN123683_c2_g1_i2	NA	NA	NA	NA	1.75709635708539	-2.4603087003549	1.3329178320279e-06	1.73156216465441e-05
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	3.43454580364474	-12.3265518071948	1.45706783483573e-41	2.19592264941701e-39
TRINITY_DN118193_c0_g1_i1	NA	NA	NA	NA	5.5619427998569	-3.30791462554108	5.09837111326583e-25	3.74161328164572e-23
TRINITY_DN120485_c1_g3_i1	NA	NA	NA	NA	1.56515950613785	-4.55743374597017	6.34321891429597e-15	2.31751745585945e-13
TRINITY_DN123418_c0_g1_i3	NA	NA	NA	NA	6.09910133360937	-2.44191932321317	1.4687266711365e-12	4.2450560030257e-11
TRINITY_DN69456_c0_g2_i1	NA	NA	NA	NA	2.29939665002241	-9.29798331592165	2.19017823107806e-33	2.50919106935137e-31
TRINITY_DN136200_c5_g6_i1	NA	NA	NA	NA	3.56051410907034	-2.40677977338569	2.23125815307953e-10	5.00382862513911e-09
TRINITY_DN126600_c0_g1_i1	NA	NA	NA	NA	4.43272066326043	-2.21164492488399	2.36802009860525e-11	5.92449613405003e-10
TRINITY_DN136036_c1_g1_i1	NA	NA	NA	NA	4.20115923674905	-2.35369557281668	2.22832464020426e-12	6.25487267908333e-11
TRINITY_DN115817_c2_g3_i1	NA	NA	NA	NA	1.88799198066369	-5.43263307854589	1.21320856419344e-06	1.58909610123196e-05
TRINITY_DN114798_c0_g1_i1	NA	NA	NA	NA	2.75870535729054	-2.20493346253918	1.0964146857679e-08	1.9702003853057e-07
TRINITY_DN92751_c0_g1_i1	NA	NA	NA	NA	4.3447005927762	-2.24701216292977	1.17253836278774e-11	3.04175192699004e-10
TRINITY_DN132173_c9_g2_i1	NA	NA	NA	NA	4.16083869487777	-13.0541959902689	6.19725137397966e-57	1.48026610884708e-54
TRINITY_DN130202_c0_g1_i3	NA	NA	NA	NA	4.13097012583255	-3.51139233984777	4.01732046665011e-22	2.54923651366201e-20
TRINITY_DN124784_c1_g2_i1	NA	NA	NA	NA	5.26879337922225	-3.84452638507951	3.97289060766098e-30	3.97587420139796e-28
TRINITY_DN124463_c0_g2_i3	NA	NA	NA	NA	4.85971445907545	-2.59828010508816	1.0436289405506e-06	1.38925558074662e-05
TRINITY_DN132128_c1_g1_i4	NA	NA	NA	NA	4.27168688573539	-2.57457452965386	5.1465215740697e-13	1.55680740422785e-11
TRINITY_DN124874_c1_g1_i1	NA	NA	NA	NA	4.80993050140929	2.59039900025273	2.30606759742765e-13	7.19942361273376e-12
TRINITY_DN127874_c6_g4_i6	NA	NA	NA	NA	2.25747911595491	-2.08681578015945	2.76125373904565e-05	0.000276442006401332
TRINITY_DN123345_c0_g1_i3	NA	NA	NA	NA	2.00521743693362	-2.01539806238803	5.18478825371982e-06	6.0189662446553e-05
TRINITY_DN99798_c0_g3_i1	NA	NA	NA	NA	0.272795577146289	-5.56657764668855	1.39040307501389e-12	4.0232703378602e-11
TRINITY_DN117806_c0_g1_i1	NA	NA	NA	NA	3.56260477413058	-2.47562787863813	4.56875357777932e-12	1.23585760508328e-10
TRINITY_DN124874_c2_g2_i1	NA	NA	NA	NA	3.32877810115891	-2.04598747337604	1.33072868500324e-07	2.01873694281588e-06
TRINITY_DN129986_c2_g2_i1	NA	NA	NA	NA	5.39722762260613	-2.04895169187933	7.24839501472773e-12	1.91768143550566e-10
TRINITY_DN14037_c0_g1_i1	NA	NA	NA	NA	5.33967096671645	-2.0912351404954	2.36095120370316e-12	6.59062001395372e-11
TRINITY_DN134306_c3_g1_i1	NA	NA	NA	NA	0.0959686165589482	8.36151067770611	2.76757379196508e-05	0.000276965220706577
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	1.42338778257645	-10.2915295285116	1.40634275768035e-25	1.10238985392287e-23
TRINITY_DN122337_c0_g3_i1	NA	NA	NA	NA	1.40698145200192	-3.52998707514681	1.01508911689821e-11	2.65506625524234e-10
TRINITY_DN120784_c2_g1_i1	NA	NA	NA	NA	4.05400951450773	-4.15600644011669	8.51554563377794e-27	7.33350679937496e-25
TRINITY_DN123257_c0_g1_i1	NA	NA	NA	NA	1.17909248152994	-5.728800677959	3.88144829062162e-18	1.8862646692946e-16
TRINITY_DN120025_c0_g1_i4	NA	NA	NA	NA	4.42817219172008	-3.08881566519954	2.61956281834e-22	1.68765167932698e-20
TRINITY_DN113479_c0_g2_i1	NA	NA	NA	NA	0.317716719763415	-2.66230036055006	0.0019406515620931	0.0123115401905876
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	5.3523978426415	-3.57616408373172	3.1925986602855e-27	2.78735880964719e-25
TRINITY_DN93157_c0_g4_i1	NA	NA	NA	NA	3.46143390234121	-2.03843366432797	1.1989513504481e-07	1.8320005577547e-06
TRINITY_DN128742_c10_g1_i1	NA	NA	NA	NA	3.58707456244652	-2.35694141600568	2.89690262967261e-10	6.3946536774787e-09
TRINITY_DN134014_c0_g1_i2	NA	NA	NA	NA	2.81771344500734	-2.4183009436678	2.30953617457804e-08	3.90615540441827e-07
TRINITY_DN130516_c2_g3_i1	NA	NA	NA	NA	1.51984975164782	-7.7057816429453	3.76088629343891e-26	3.13229868630196e-24
TRINITY_DN82961_c0_g2_i1	NA	NA	NA	NA	3.28620291770426	2.51642626512802	0.00093894103329988	0.00654189300874201
TRINITY_DN131183_c0_g1_i4	NA	NA	NA	NA	5.56245496309235	-7.08363151904099	1.36734660162147e-64	4.32748107580675e-62
TRINITY_DN133247_c2_g5_i5	NA	NA	NA	NA	1.7746125146489	-2.42918049476143	0.000105937610995734	0.000933925617270541
TRINITY_DN129939_c4_g4_i3	NA	NA	NA	NA	2.27081428220506	-6.88619618780624	8.99304860534556e-31	9.33176219830919e-29
TRINITY_DN133129_c1_g4_i3	NA	NA	NA	NA	4.89076268760925	-3.4872237723855	4.53219655482895e-26	3.71361438743411e-24
TRINITY_DN131754_c2_g2_i2	NA	NA	NA	NA	3.78750379670754	-2.09461102493757	1.05021804308298e-07	1.61447909124579e-06
TRINITY_DN128913_c0_g2_i1	NA	NA	NA	NA	5.88634787788887	-2.2544290880826	2.93015447497881e-10	6.45679557458559e-09
TRINITY_DN131519_c3_g2_i3	NA	NA	NA	NA	0.197065599183166	-2.51607808743107	2.14236465835233e-05	0.00022040849567177
TRINITY_DN132809_c9_g3_i1	NA	NA	NA	NA	3.70949759888501	2.24917163398339	1.20338970314547e-05	0.000129708913980162
TRINITY_DN124190_c0_g2_i1	NA	NA	NA	NA	5.25165753168109	-4.12716119088476	8.17081260867262e-29	7.63383042210266e-27
TRINITY_DN135651_c3_g4_i1	NA	NA	NA	NA	1.30192598806829	2.30192863584743	0.00315636491110916	0.0187508219578538
TRINITY_DN131766_c7_g1_i1	NA	NA	NA	NA	3.06315280585574	-2.25218063097652	1.69795387983179e-08	2.95670524645536e-07
TRINITY_DN115184_c0_g1_i1	NA	NA	NA	NA	0.865289054729569	-3.91691389092192	1.41303130489236e-10	3.27623989089465e-09
TRINITY_DN129053_c2_g2_i1	NA	NA	NA	NA	1.47223358435014	-3.57468487170569	7.59615763603976e-05	0.00069382076185747
TRINITY_DN127333_c1_g1_i5	NA	NA	NA	NA	5.81996113302634	2.78800739209082	3.40944151887631e-05	0.000334328620512894
TRINITY_DN131011_c0_g1_i2	NA	NA	NA	NA	1.69490580773027	-2.64207054137728	5.44700571587246e-08	8.79545521174584e-07
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.573816032381595	3.09995371820715	4.56187629326128e-05	0.000435364288990134
TRINITY_DN131300_c5_g1_i1	NA	NA	NA	NA	4.83848554310274	-2.11571510042541	3.25966232047643e-10	7.13322301574267e-09
TRINITY_DN125652_c0_g2_i2	NA	NA	NA	NA	3.81024466419483	-5.45655908078194	1.4749011574413e-25	1.15256241991531e-23
TRINITY_DN110885_c0_g1_i1	NA	NA	NA	NA	3.99627798165786	-2.26068272312591	1.88510381708159e-11	4.77767202649537e-10
TRINITY_DN125558_c1_g1_i5	NA	NA	NA	NA	2.06284963688351	-3.49905453760959	1.55046993376687e-06	1.9896780665506e-05
TRINITY_DN91592_c1_g1_i1	NA	NA	NA	NA	0.278545739250099	-2.21456565982487	0.00110494695111261	0.0075488806948786
TRINITY_DN117170_c0_g1_i1	NA	NA	NA	NA	2.38120344675402	4.59524183019783	2.84176491577906e-06	3.4675010073547e-05
TRINITY_DN120991_c0_g2_i2	NA	NA	NA	NA	5.95049422626272	-2.51640212852654	5.78647508564601e-13	1.73793312803643e-11
TRINITY_DN127143_c0_g1_i1	NA	NA	NA	NA	4.36919759105646	-2.19761694143079	9.37906677846683e-10	1.91971375718676e-08
TRINITY_DN128285_c6_g3_i4	NA	NA	NA	NA	5.26307795157893	-2.65205365215553	7.08577593894868e-19	3.61703147173874e-17
TRINITY_DN128427_c0_g2_i2	NA	NA	NA	NA	4.73560769177567	-2.58639841208002	1.57009592544403e-14	5.55989632675766e-13
TRINITY_DN134506_c3_g2_i1	NA	NA	NA	NA	4.84850128583511	-2.02626513074691	2.3528227213533e-10	5.24285421508498e-09
TRINITY_DN131157_c1_g4_i5	NA	NA	NA	NA	4.23313791936281	-3.9796917451366	1.79791166911987e-16	7.52418604139601e-15
TRINITY_DN130883_c0_g1_i2	NA	NA	NA	NA	3.34276583942896	-3.64102351815949	3.6082302350616e-15	1.35343379735592e-13
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.247166833545878	4.64516579133214	2.46089692135339e-08	4.14553886571833e-07
TRINITY_DN93605_c0_g1_i1	NA	NA	NA	NA	0.0240805120444188	-3.05382208585198	9.99612606826194e-06	0.000109374207399449
TRINITY_DN118157_c1_g1_i1	NA	NA	NA	NA	7.02055771779709	-4.79099861120106	1.24524273962833e-38	1.71349461547009e-36
TRINITY_DN131558_c2_g1_i1	NA	NA	NA	NA	6.31762522822933	-2.25390184692764	7.70968567405014e-13	2.29379003033226e-11
TRINITY_DN74851_c0_g1_i1	NA	NA	NA	NA	0.0466527033374623	-2.39547982967756	0.000324772978453263	0.00256006445873542
TRINITY_DN107311_c0_g1_i1	NA	NA	NA	NA	1.64089858068297	-2.15837157631109	0.000140342777681612	0.00119964172455123
TRINITY_DN134780_c2_g1_i3	NA	NA	NA	NA	5.39358128475739	-4.65748997296412	5.94741892592526e-26	4.7804031677937e-24
TRINITY_DN118878_c0_g2_i1	NA	NA	NA	NA	5.76029380958982	-2.38356428216312	6.15675543916567e-15	2.25264293300919e-13
TRINITY_DN124417_c1_g2_i3	NA	NA	NA	NA	0.630833227273909	-2.55954841923577	0.00448695739784508	0.0251116875234394
TRINITY_DN129938_c0_g1_i3	NA	NA	NA	NA	4.9437557217289	-2.35534358915824	1.16368976510316e-14	4.1732947822446e-13
TRINITY_DN126754_c2_g1_i1	NA	NA	NA	NA	4.01613430951386	-2.9710504017927	3.96207510609415e-10	8.5666763118017e-09
TRINITY_DN111065_c0_g3_i1	NA	NA	NA	NA	0.567543203297812	-2.99072498729191	1.1666328925756e-06	1.53284785714176e-05
TRINITY_DN116819_c1_g1_i1	NA	NA	NA	NA	3.66608832486487	-2.61942577886021	8.38498736836341e-07	1.13045524589773e-05
TRINITY_DN118320_c0_g1_i1	NA	NA	NA	NA	5.09693966102451	-2.63449190337776	2.20606200280276e-17	9.90341912215656e-16
TRINITY_DN126595_c0_g1_i2	NA	NA	NA	NA	4.97910248619428	-2.0681348381989	6.83937496586754e-12	1.81136124226778e-10
TRINITY_DN127277_c0_g2_i2	NA	NA	NA	NA	4.46100482560535	2.65517319263747	2.09827773894827e-10	4.7349638210723e-09
TRINITY_DN130576_c1_g4_i1	NA	NA	NA	NA	5.18945521234291	-4.1422733282238	6.93623813496794e-34	8.01911476434946e-32
TRINITY_DN110999_c0_g1_i1	NA	NA	NA	NA	2.46246592167046	-2.02695290810719	1.09634019778625e-06	1.44951631685379e-05
TRINITY_DN131867_c1_g3_i1	NA	NA	NA	NA	1.68989153718723	-2.51643628684295	6.30738188496125e-07	8.64159101435789e-06
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	1.99703227370208	-10.8715518565886	2.00829145405681e-34	2.36502006164021e-32
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.35611438000618	-4.27484744570292	3.24121852937603e-22	2.08285309505766e-20
TRINITY_DN123402_c0_g1_i1	NA	NA	NA	NA	5.92834234644237	-2.90391548702251	8.17295028803425e-15	2.97314552216579e-13
TRINITY_DN134898_c1_g7_i3	NA	NA	NA	NA	0.502337817446127	3.45744675618291	2.6506929455155e-05	0.000266426735559774
TRINITY_DN128408_c3_g7_i3	NA	NA	NA	NA	6.50782676867946	-2.32856841804655	9.76221232134707e-13	2.87740924056096e-11
TRINITY_DN127559_c7_g3_i1	NA	NA	NA	NA	1.50967683528787	-6.87408148391981	9.40488354203268e-21	5.38738114028791e-19
TRINITY_DN135526_c5_g1_i1	NA	NA	NA	NA	5.03616514325362	-10.4115005865387	1.33310945104631e-83	8.88236794501092e-81
TRINITY_DN119908_c2_g1_i5	NA	NA	NA	NA	5.99343039123018	-2.4842906134792	1.2920641221372e-07	1.9647910815851e-06
TRINITY_DN132395_c1_g1_i1	NA	NA	NA	NA	4.97409213444606	-3.48965540140521	2.02791913355907e-26	1.7114961514194e-24
TRINITY_DN130962_c1_g2_i12	NA	NA	NA	NA	3.15588412042955	-2.6204552942083	8.2629499699449e-09	1.51601181368866e-07
TRINITY_DN117257_c0_g2_i1	NA	NA	NA	NA	4.13161997318407	-6.65511283861856	3.58914918383584e-26	2.99913096321913e-24
TRINITY_DN113760_c0_g3_i2	NA	NA	NA	NA	3.82808719770119	-7.36024084955587	2.56032347182599e-51	5.06443984243456e-49
TRINITY_DN129787_c3_g1_i1	NA	NA	NA	NA	5.70120849554957	-2.73443107276829	4.7680341462752e-15	1.77011519867363e-13
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	6.36883859441326	-13.4110352722591	3.8809335949469e-84	2.65571237001245e-81
TRINITY_DN84979_c0_g1_i1	NA	NA	NA	NA	5.43508300434441	-2.73639881954322	9.07756471240524e-19	4.61515785046964e-17
TRINITY_DN131566_c3_g19_i1	NA	NA	NA	NA	5.10167310516108	-2.16975792746681	2.67457110385603e-11	6.65855120732849e-10
TRINITY_DN119793_c0_g1_i1	NA	NA	NA	NA	4.96464631626566	-3.23159715540553	4.24125811310645e-25	3.14910305471385e-23
TRINITY_DN114033_c0_g3_i2	NA	NA	NA	NA	4.16226252344585	-6.88652915610297	8.348189417427e-50	1.60127127166541e-47
TRINITY_DN136216_c2_g2_i1	NA	NA	NA	NA	1.24333539191849	9.58216205535437	0.000466001011423555	0.00352620430610669
TRINITY_DN125607_c0_g1_i1	NA	NA	NA	NA	3.26681973859414	-2.63382838173711	7.72205118492644e-10	1.59343613652121e-08
TRINITY_DN125797_c1_g1_i2	NA	NA	NA	NA	7.98112424580766	-4.04847820855529	6.84525293516394e-28	6.12420350054472e-26
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.35854384889678	-3.89124376564134	5.5249239457077e-19	2.84320222319865e-17
TRINITY_DN128683_c0_g1_i2	NA	NA	NA	NA	5.63449672909467	4.60728061788848	0.00213021479611285	0.0133634560016802
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	6.27634333436196	-11.3713648166791	9.94457133264261e-93	1.19898381700561e-89
TRINITY_DN132837_c1_g2_i2	NA	NA	NA	NA	4.16680297455271	-2.07445931196535	2.17317228498978e-08	3.70023867408583e-07
TRINITY_DN129357_c2_g3_i2	NA	NA	NA	NA	4.03147585489996	-2.00594095177583	4.09260789307355e-09	7.78517950749281e-08
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.76901323184213	-3.80767772720929	1.30451727258795e-18	6.56641606851973e-17
TRINITY_DN131067_c2_g1_i4	NA	NA	NA	NA	3.3574610582361	-2.34008234361741	4.89421976845574e-08	7.93829278139212e-07
TRINITY_DN134164_c0_g14_i1	NA	NA	NA	NA	0.273614061515874	-2.05412142800304	0.000332903388544971	0.00262252050235536
TRINITY_DN131253_c3_g4_i1	NA	NA	NA	NA	5.24769215075888	-2.11488003978442	1.62984200936672e-09	3.22894912638153e-08
TRINITY_DN136699_c6_g7_i1	NA	NA	NA	NA	1.17622057183345	-3.91236485174555	5.96679214744397e-11	1.44291509437568e-09
TRINITY_DN126522_c0_g1_i2	NA	NA	NA	NA	2.19790138436942	-2.21797151338835	2.83971288443774e-06	3.4666678168312e-05
TRINITY_DN130861_c0_g1_i1	NA	NA	NA	NA	2.59587823538231	-2.42557354038575	2.64185994560356e-08	4.4297517856117e-07
TRINITY_DN117241_c3_g1_i2	NA	NA	NA	NA	2.16833155382791	3.02172174924672	0.000819182099901157	0.00580651500207094
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	3.55061396296599	-10.5831179462642	1.61670245043867e-54	3.5287318398842e-52
TRINITY_DN124165_c0_g1_i7	NA	NA	NA	NA	4.08269281201196	-6.34197279189014	2.05899022492189e-45	3.42970878321035e-43
TRINITY_DN126178_c1_g1_i1	NA	NA	NA	NA	5.21412347022571	-3.23628966778932	7.15297779796495e-21	4.15381295565768e-19
TRINITY_DN135200_c0_g1_i4	NA	NA	NA	NA	5.34364936491411	-2.30599151961813	6.79526579457922e-12	1.80156371364347e-10
TRINITY_DN125916_c0_g2_i1	NA	NA	NA	NA	5.7452424238163	-2.11106884712528	3.66699442325485e-12	1.00372574921502e-10
TRINITY_DN132830_c9_g3_i5	NA	NA	NA	NA	5.73615007211023	-3.04353121347248	9.50340955155506e-20	5.15239457036023e-18
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	5.25871974967568	-4.5653565316499	3.53411395051221e-45	5.77291813632379e-43
TRINITY_DN118673_c0_g1_i1	NA	NA	NA	NA	6.63172523397539	-2.60773682581769	1.17950144568878e-14	4.22401656342209e-13
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	4.50749602058279	-6.5063179303024	1.55878927617983e-53	3.31655341878967e-51
TRINITY_DN135020_c1_g4_i3	NA	NA	NA	NA	3.68114582947281	-3.19410217158684	4.03729424309398e-18	1.95824239350376e-16
TRINITY_DN114732_c1_g6_i1	NA	NA	NA	NA	5.11602499970677	-2.0900545491629	2.15449597735703e-12	6.05434890684825e-11
TRINITY_DN119683_c0_g3_i1	NA	NA	NA	NA	0.681966938047735	-3.81533293044145	3.59657654641421e-09	6.88297215258211e-08
TRINITY_DN128445_c0_g1_i1	NA	NA	NA	NA	1.41973341690311	-2.10870921125735	0.0051871197753662	0.0283105595155199
TRINITY_DN132758_c1_g1_i1	NA	NA	NA	NA	3.92521569759694	-2.93627089346344	0.00372905531986971	0.0215463148434005
TRINITY_DN108450_c0_g1_i2	NA	NA	NA	NA	5.289251621157	-2.87199094453368	7.10804372164649e-20	3.89542335472657e-18
TRINITY_DN130517_c0_g2_i1	NA	NA	NA	NA	1.2856815265099	-2.9158628412832	5.39792779729182e-09	1.01162201258055e-07
TRINITY_DN127773_c3_g1_i1	NA	NA	NA	NA	5.69590327511761	-3.13112661110758	1.7903842125232e-21	1.08968119896334e-19
TRINITY_DN129593_c0_g1_i1	NA	NA	NA	NA	4.31664427569262	-2.01590283974393	2.91813627055586e-10	6.43591395768327e-09
TRINITY_DN128424_c0_g2_i1	NA	NA	NA	NA	0.885778513200157	-9.78208539527192	5.30683624680087e-12	1.42183901516139e-10
TRINITY_DN128356_c6_g1_i1	NA	NA	NA	NA	1.60126739122151	-2.55345285341276	0.00131852997149171	0.00877829617359941
TRINITY_DN111968_c1_g1_i1	NA	NA	NA	NA	2.57550507650963	-2.18576554818689	3.77069580399683e-06	4.48638379047912e-05
TRINITY_DN129659_c2_g1_i2	NA	NA	NA	NA	1.39563457921399	-2.15296075834058	4.93067253355072e-05	0.000468265933522021
TRINITY_DN133336_c6_g1_i1	NA	NA	NA	NA	0.825770770856454	5.90049753497567	0.000182858942826118	0.00152496889769911
TRINITY_DN128912_c6_g1_i1	NA	NA	NA	NA	4.42441776123292	2.34205117831793	0.000412473942952254	0.00316851570437139
TRINITY_DN133473_c0_g7_i11	NA	NA	NA	NA	3.11733860758033	-2.58407160580233	4.66871760649146e-09	8.80829069141261e-08
TRINITY_DN136526_c4_g4_i1	NA	NA	NA	NA	5.35133211689542	-4.57788893895233	1.85923858179032e-40	2.75286910247656e-38
TRINITY_DN133784_c4_g2_i2	NA	NA	NA	NA	5.16643628137917	-2.14182264755043	2.50169089862342e-13	7.76229312037333e-12
TRINITY_DN135339_c0_g1_i3	NA	NA	NA	NA	3.81827412704859	-2.41871985592491	1.71941210172069e-08	2.98995844804026e-07
TRINITY_DN135280_c4_g2_i1	NA	NA	NA	NA	5.88865815156794	-2.63230067119036	1.72821481096441e-15	6.66007165887486e-14
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	2.97537267331082	-5.77615002306675	7.06376371587379e-26	5.64187487451762e-24
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	5.11972718756852	-14.0137928831082	4.03537927698319e-100	1.02171767913937e-95
TRINITY_DN133598_c0_g1_i1	NA	NA	NA	NA	4.31127463317344	-2.6453748583209	8.58072228889739e-16	3.39461418175926e-14
TRINITY_DN132489_c2_g2_i5	NA	NA	NA	NA	8.59293477524341	-3.24194946898332	3.54174602504394e-17	1.56225553324194e-15
TRINITY_DN130285_c0_g1_i1	NA	NA	NA	NA	2.86633922371143	-2.96026544866415	5.05638290767894e-07	7.0380736030524e-06
TRINITY_DN126594_c0_g1_i4	NA	NA	NA	NA	5.6332129210183	-4.75660542633991	5.24659280456135e-37	6.67530066425571e-35
TRINITY_DN122121_c0_g3_i1	NA	NA	NA	NA	2.30561950997449	-2.64573261432521	2.16452008593839e-08	3.69047030679286e-07
TRINITY_DN134565_c0_g1_i4	NA	NA	NA	NA	0.239086188554043	2.06890674021275	0.00149112510411251	0.0097807762981929
TRINITY_DN110260_c0_g2_i1	NA	NA	NA	NA	0.102917870859007	2.0759062722465	0.0048744160557241	0.0269113257991449
TRINITY_DN125622_c2_g6_i1	NA	NA	NA	NA	1.27516838711029	-2.35566520223111	2.52847916558087e-06	3.11677526744606e-05
TRINITY_DN128047_c0_g2_i1	NA	NA	NA	NA	3.1201391668032	-4.45795401369645	2.00480202270794e-23	1.34640802156346e-21
TRINITY_DN120176_c0_g1_i1	NA	NA	NA	NA	4.21882694113047	-2.24273858104528	4.92338873824735e-10	1.0484043689124e-08
TRINITY_DN136496_c6_g1_i1	NA	NA	NA	NA	2.61396941372785	-3.76194406257388	7.71629948646075e-17	3.32826212432197e-15
TRINITY_DN67240_c0_g1_i1	NA	NA	NA	NA	1.35485287200836	-2.78849177027754	1.82472661473868e-08	3.14715620971175e-07
TRINITY_DN125076_c0_g1_i6	NA	NA	NA	NA	6.64412015679289	-2.28612570736808	1.54100491990335e-11	3.95306013850384e-10
TRINITY_DN121284_c0_g1_i2	NA	NA	NA	NA	2.65060200926767	-3.97358950209758	1.63201773076941e-15	6.30855830921383e-14
TRINITY_DN127684_c3_g1_i1	NA	NA	NA	NA	1.60600396901201	-4.21364950126285	8.17549701654673e-08	1.28012003068613e-06
TRINITY_DN45107_c0_g1_i1	NA	NA	NA	NA	2.74467570559666	-11.6321925839533	1.48531722785559e-37	1.95868473396228e-35
