gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN120873_c2_g2_i1	NA	NA	NA	NA	1.38629631367902	-4.69111069569607	8.34644201057922e-16	3.30709804797896e-14	-1.15249892422727	2.79151336170255	-1.78226807661533	-2.11168315940503	2.40264492614822	1	1
TRINITY_DN120902_c0_g1_i1	NA	NA	NA	NA	5.57031025708011	-1.09208329612677	0.000221697492612337	0.00180545474926078	4.89656990025541	6.153900581243	5.12653617985288	5.0639202167789	6.09190370503688	1	1
TRINITY_DN120911_c2_g1_i2	NA	NA	NA	NA	4.83893890430673	-1.36185192168751	4.94376992015426e-06	5.74707578550898e-05	4.28834319811868	5.57856393292676	4.01934842828863	4.0973610866568	5.40927823417174	1	1
TRINITY_DN120912_c0_g1_i3	ogfod3	Chr10	37593861	37593861	3.62239752783397	-6.76085165706793	5.71010601440524e-41	8.50436318698389e-39	-1.90576590169543	4.99311797688191	-2.17276441566348	-0.828303309711215	4.8457857316407	1	1
TRINITY_DN120925_c0_g1_i5	NA	NA	NA	NA	2.69905034451455	-1.22718768412874	0.0097966931513737	0.0479421326814619	1.70283332321124	3.85387267130527	2.42165876703917	2.04942577510364	2.43021899953438	1	1
TRINITY_DN120930_c0_g1_i2	NA	NA	NA	NA	3.29203065083663	-5.22987901815142	1.97957666022082e-31	2.10592022941727e-29	-0.660141784080031	4.54034770571766	-0.81988076474366	-0.160031580434702	4.56401931100433	1	1
TRINITY_DN120935_c2_g1_i1	NA	NA	NA	NA	3.56341277078118	-2.72702369289099	1.00335923707047e-13	3.22796093054474e-12	1.92763436308879	4.76610018173129	1.86169722060988	1.87189272027091	4.38537275652646	1	1
TRINITY_DN120954_c2_g4_i1	NA	NA	NA	NA	1.67322230402531	-1.53079911050733	0.00108490231018073	0.00742395718688267	1.22684323908619	2.34162591791025	0.247265247140315	1.05296503754074	2.41189496550943	1	1
TRINITY_DN120954_c2_g6_i2	tdrd15	Chr05	139909185	139909185	4.35990326609423	-1.36688877413374	1.81361506480982e-05	0.000189356370416164	3.92110249776366	5.12597185436751	3.56118215068192	3.4541809860825	4.90266673804323	1	1
TRINITY_DN120956_c1_g1_i8	NA	NA	NA	NA	2.84869013824401	-3.03602856624489	9.35343459389229e-14	3.01297214354655e-12	1.02544823295824	4.20165442945266	0.881188156488476	0.918728413492386	3.58352524336937	1	1
TRINITY_DN120960_c0_g1_i1	NA	NA	NA	NA	2.31793508164314	-1.90113709398991	1.71267080760933e-06	2.18234082425066e-05	1.40353723960955	3.23511012121838	1.30004043805477	1.12789363618525	3.04976311335201	1	1
TRINITY_DN120962_c4_g1_i2	NA	NA	NA	NA	0.419939039277017	-2.74037271932749	4.68644222731705e-06	5.47306414914393e-05	-1.36269534400837	1.48963150956179	-1.47526759179462	-0.650798468528886	1.34070869959044	1	1
TRINITY_DN120969_c2_g1_i2	NA	NA	NA	NA	3.46485302653326	-1.29812766668532	0.000440807867127096	0.00335865615040354	2.86408761835267	4.34433472921694	2.89260237485733	2.65870020142389	3.80330334905198	1	1
TRINITY_DN120976_c0_g1_i4	NA	NA	NA	NA	4.08555404950033	-2.14046839491792	2.9248576436499e-11	7.25313131043798e-10	2.95766850496837	4.94506352238017	2.83103704999932	2.7720533472135	5.01770641409931	1	1
TRINITY_DN120991_c0_g2_i2	NA	NA	NA	NA	5.95049422626272	-2.51640212852654	5.78647508564601e-13	1.73793312803643e-11	4.37146174260369	7.0457485392605	3.92755386617121	4.83149519619539	6.81717760151572	1	1
TRINITY_DN120998_c0_g3_i4	hbs1l	Chr05	34608080	34608080	3.98907110279975	-1.04956626554526	0.001915981052019	0.0121733310554753	3.61128601605594	4.49656523779424	3.20453919618821	3.5884709582592	4.54732771081758	1	1
TRINITY_DN121012_c0_g1_i2	NA	NA	NA	NA	4.19267394137432	-2.23091351265028	3.89055777865921e-12	1.06376924835715e-10	3.03485070391861	5.18463107729501	2.84494707050083	2.79522647094153	5.03576918350885	1	1
TRINITY_DN121021_c0_g3_i1	frem1	Chr04	77277148	77277148	3.35585219570127	-2.24567749593135	4.61181364747683e-09	8.7074205623017e-08	2.18148162682534	3.95439216379673	1.80589840651019	2.14872518882356	4.5346810428057	1	1
TRINITY_DN121027_c6_g3_i2	NA	NA	NA	NA	2.13669016521569	-2.78852047705026	7.63534263859096e-10	1.57940555773272e-08	0.448582822363821	3.53114555642186	0.328716655339528	0.570363382092239	2.69557777246137	1	1
TRINITY_DN121030_c0_g1_i1	NA	NA	NA	NA	4.31256741404085	-7.29658738670508	9.2238768714495e-20	5.01157378773026e-18	-2.28009363948981	6.17140997429563	-3.57511828950334	-0.220719725840268	4.72481871269177	1	1
TRINITY_DN121031_c1_g3_i1	NA	NA	NA	NA	4.88412979628962	-2.42012563853517	5.28661864359455e-12	1.41792264234291e-10	3.49903059256705	6.2537143632489	3.2365489379087	3.55718217557754	5.28641808936249	1	1
TRINITY_DN121033_c0_g1_i1	NA	NA	NA	NA	6.40979298881553	-1.35414145104873	7.05168559408931e-05	0.000650424872702176	5.84793941047848	7.35349985793207	5.41580100549977	5.83403752761314	6.70548357068447	1	1
TRINITY_DN121039_c2_g4_i15	slc1a1	Chr01	115136476	115136476	6.24423705263323	-0.88505944515503	0.00452418788425198	0.0253032721540482	5.90632119665711	6.8617077685496	5.72310894081998	5.83683204864184	6.53658475156513	1	1
TRINITY_DN121039_c3_g3_i4	pcyt1b-like	Chr02	36567738	36567738	4.05819341718282	-1.03840098398919	0.00307855842130223	0.018357517821232	3.82503767291534	4.83510627762635	3.16627412272894	3.60167545855539	4.29077040809118	1	1
TRINITY_DN121040_c0_g3_i2	NA	NA	NA	NA	0.943401574892143	-3.17135913420946	3.12678203557636e-05	0.000309004661821849	-3.57511828950334	2.40615248002411	-1.22227143162767	0.00807124530024871	1.53947518874562	1	1
TRINITY_DN121041_c1_g1_i1	NA	NA	NA	NA	3.79992403924761	-1.85029708350723	3.32439033251429e-07	4.74198528613686e-06	2.94629751288767	4.90096183796238	2.71464757773428	2.66709893578274	4.26802911752944	1	1
TRINITY_DN121056_c0_g1_i2	NA	NA	NA	NA	4.67201737935104	-3.43448419165433	1.70462118578749e-25	1.32797857855241e-23	2.58495231084844	5.98462833358025	2.1796953290105	2.39106912880746	5.59940009042919	1	1
TRINITY_DN121062_c0_g1_i1	anxa1-like.2	Chr01	118556373	118556373	5.38232064064813	-2.29172203194566	5.52454780226112e-10	1.16855493571804e-08	4.31511211970344	6.74649701914448	4.04969434299822	3.66174713211231	5.70758223804459	1	1
TRINITY_DN121064_c0_g1_i5	NA	NA	NA	NA	7.49013612047607	-2.89214097218779	1.75677241006989e-16	7.37640475133658e-15	5.46730690397954	8.63893756297263	5.84577861121429	5.62898828126832	8.44755234482076	1	1
TRINITY_DN121065_c0_g1_i2	NA	NA	NA	NA	1.44918000510765	1.81079476123919	0.000686138907071251	0.00496920794855177	1.30013745637405	0.172795702246527	2.23355998125701	2.03651864343303	0.186844370307078	2	2
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	6.24940598464098	-8.32264030564714	4.8240723098452e-58	1.23374431124213e-55	-0.00179356241295048	7.48860987478343	-0.247676941186692	-2.11168315940503	7.63479011617343	1	1
TRINITY_DN121074_c1_g1_i1	Xetrov90005935m	Chr02	112329657	112329657	4.00492900125217	-1.14342568292663	0.00366470068312643	0.0212566726890378	3.26279123851977	5.01655799618862	3.772436846538	3.2116506750557	3.953383673711	1	1
TRINITY_DN121090_c0_g1_i1	NA	NA	NA	NA	0.0804810894124395	-1.50286594996871	0.00963488808359497	0.047368103182241	-1.15249892422727	0.616341595848911	-0.436665154679448	-0.492760046684255	0.862755446841725	1	1
TRINITY_DN121091_c0_g1_i3	NA	NA	NA	NA	5.33338801826655	-3.06355117029492	3.60202179791838e-18	1.76060984365821e-16	3.02407427611554	6.61532276486774	3.80837723353715	3.11058686689078	6.18723846572944	1	1
TRINITY_DN121093_c3_g5_i3	NA	NA	NA	NA	3.20266764422174	1.1034931868567	0.00601927970054577	0.0320981766508253	3.38574100699552	2.65213354533719	3.82250638298892	3.37948440515221	2.23557862199095	2	2
TRINITY_DN121106_c0_g1_i1	NA	NA	NA	NA	4.62848655807132	-2.94640506407583	1.28703488442877e-14	4.59611230449254e-13	2.94629751288767	6.17256974596927	2.69941580558934	2.62460761692821	4.97309770840363	1	1
TRINITY_DN121110_c0_g1_i2	NA	NA	NA	NA	2.59984896053259	-5.77282640359594	1.25890199076709e-23	8.66145095223694e-22	-0.806352234745904	4.28979946828981	-2.41646210257162	-1.54800906851943	3.3044112355721	1	1
TRINITY_DN121110_c0_g5_i2	NA	NA	NA	NA	6.60453501275171	-1.85991074266647	6.13738958355941e-08	9.84743769747407e-07	5.71354526852181	7.66871930129473	5.22422628681097	5.71656013118834	7.13706196802977	1	1
TRINITY_DN121112_c0_g1_i1	sh3gl1	Chr01	74984069	74984069	5.58889934303392	-1.43916667908192	3.4062194679359e-06	4.09616540269153e-05	4.64200394690062	6.4897490445228	4.90543248442984	4.94635785082941	6.02415449511787	1	1
TRINITY_DN121123_c0_g1_i2	mgp-like	Chr04	117966634	117966634	1.35710255951027	-2.05605886364192	2.9383947253439e-05	0.000292441886992855	-0.00179356241295048	2.49783388654493	0.247265247140315	0.419457474175804	1.89653218269582	1	1
TRINITY_DN121128_c0_g1_i1	slc51a-like.2	Chr05	109993376	109993376	5.01389908323759	-1.04402815511698	0.000997562736165309	0.00689901418108972	4.80195819932557	5.70577846324921	4.13141658447064	4.50829425357748	5.36710030749614	1	1
TRINITY_DN121132_c1_g1_i1	NA	NA	NA	NA	4.11102846376625	-1.85987780524155	3.64078292106264e-08	6.01703542939851e-07	3.05616503652388	5.19151256273552	3.23126305860112	2.94087413237527	4.61896894965962	1	1
TRINITY_DN121132_c2_g1_i5	NA	NA	NA	NA	1.89534415469778	-2.20732477830884	4.26477926464998e-07	6.00222046701905e-06	0.630097673539451	3.04556692991139	0.615094645450903	0.706968587532143	2.51850263332175	1	1
TRINITY_DN121134_c1_g1_i6	NA	NA	NA	NA	3.24825770578884	-5.62367063126821	3.29273709433523e-27	2.86490757702659e-25	-0.806352234745904	3.81874715169538	-1.00709219089881	-0.828303309711215	4.98244094611722	1	1
TRINITY_DN121149_c0_g1_i1	chrna1	Chr09	61154169	61154169	5.51720636982254	-1.82477858728462	0.000593889976119446	0.0043787712013303	3.68154652978032	6.756586121488	5.47514037222153	3.44444208311249	5.72159846844375	1	1
TRINITY_DN121151_c0_g3_i2	NA	NA	NA	NA	4.26725361850535	-1.66698633653993	1.38247912028994e-05	0.000147256999775435	3.92110249776366	5.31848295975864	2.93223316049014	3.0604612238806	4.66804715183338	1	1
TRINITY_DN121157_c4_g3_i1	NA	NA	NA	NA	0.826246248965231	-2.16018945308065	0.00113735084949811	0.00774518186079686	0.164449127892417	1.87877233684696	-1.9643443559896	0.0600176205642527	1.52249549831203	1	1
TRINITY_DN121160_c1_g2_i1	slc39a11	Chr10	22695505	22695505	7.11018375730346	-1.4660814351628	2.89503075623703e-05	0.000288693516018768	6.57977778388604	8.052867832671	6.09091352497328	6.31151011745516	7.50870849417905	1	1
TRINITY_DN121169_c0_g1_i1	NA	NA	NA	NA	0.627094726410032	-7.62617201932141	8.78761185223442e-16	3.46563153406111e-14	-3.57511828950334	2.42184304973412	-3.07857282585554	-3.57511828950334	1.19828927699213	1	1
TRINITY_DN121172_c0_g1_i7	NA	NA	NA	NA	4.55451030735207	-1.82840646640703	1.86700805125245e-08	3.21351304212513e-07	3.5449861083241	5.67009236841703	3.64307447825118	3.43954786676251	4.98554196044268	1	1
TRINITY_DN121182_c1_g2_i2	NA	NA	NA	NA	6.39526627711778	-1.14197394931631	0.000352600286242899	0.00275880304307292	5.97087401202087	7.03367276863051	5.55029012208825	5.92701430364938	6.90045017961456	1	1
TRINITY_DN121191_c0_g1_i3	NA	NA	NA	NA	5.62507484022831	-1.11227397205414	0.00019839473909083	0.00163887647603286	5.20879042542545	6.22269812970715	5.10791003912919	4.89365245512041	6.14833596446638	1	1
TRINITY_DN121196_c0_g1_i2	NA	NA	NA	NA	1.02924870850246	-2.52700899925915	2.7689052862059e-06	3.38839598557019e-05	-0.660141784080031	2.32503302787508	-0.247676941186692	-0.350337237719444	1.60546342066628	1	1
TRINITY_DN121197_c0_g1_i2	fam49a	Chr05	137216553	137216553	4.483151969765	-1.44972792591977	8.04315597596955e-06	8.98300247708747e-05	3.7353907870642	5.48083296209699	3.6027092977102	3.83574034192013	4.78300954585066	1	1
TRINITY_DN121200_c0_g1_i1	brap	Chr01	154430859	154430859	5.38789050190972	0.990193306587861	0.00456506218959287	0.0254868378342452	5.48116241184505	4.62072248668656	5.35513135278295	6.15087019481466	4.80949903217574	2	2
TRINITY_DN121209_c1_g1_i1	tspan2	Chr02	66403265	66403265	5.25600497770194	-3.02625650733157	2.17221894095985e-23	1.45498442767625e-21	3.24433933372315	6.42017123710237	3.29345020321529	3.40481542386883	6.24077647799314	1	1
TRINITY_DN121214_c0_g2_i1	map3k3	Chr10	7297667	7297667	4.78233700275732	-3.27078506909308	4.01353018959044e-25	2.98878149618354e-23	2.61398846012276	6.08412460506777	2.64480136795468	2.65870020142389	5.67721791677194	1	1
TRINITY_DN121222_c0_g1_i2	NA	NA	NA	NA	3.86953204020851	-1.55471092324857	9.02958999800894e-06	9.95769781032786e-05	3.30791419039737	4.74754227566443	2.87237111548116	2.9339306000219	4.42245808850261	1	1
TRINITY_DN121223_c0_g2_i5	NA	NA	NA	NA	3.05199709363735	-1.80379145262708	2.20131478674734e-06	2.7374798175666e-05	2.21976398602843	3.95439216379673	1.86169722060988	2.11228412847148	3.74594170914694	1	1
TRINITY_DN121224_c2_g1_i1	NA	NA	NA	NA	0.827360607753057	-1.75158729696323	0.00322937030940728	0.0191127692528946	-0.806352234745904	1.90133339982153	-0.370879655487317	0.570363382092239	1.24043511964791	1	1
TRINITY_DN121228_c0_g1_i1	NA	NA	NA	NA	5.48498297815699	-2.09310912685799	1.00472890384792e-11	2.63340901827386e-10	4.50145789560928	6.3346873072651	4.02241190493188	4.28912192246845	6.40611860171237	1	1
TRINITY_DN121234_c1_g1_i3	NA	NA	NA	NA	2.33334459756557	-2.9131467726867	5.70912553614494e-12	1.5263922856352e-10	0.382621652797448	3.33792947885382	0.853932791003446	0.294923309913526	3.42809207602705	1	1
TRINITY_DN121241_c1_g1_i1	NA	NA	NA	NA	5.42936019847459	-1.15038632204146	0.000211065048193214	0.00172943558420841	4.968593492243	6.25699832324367	4.82525588607852	4.77238944382397	5.70287973658818	1	1
TRINITY_DN121243_c0_g1_i4	NA	NA	NA	NA	5.6928046212941	1.24508040790743	0.000354763722438403	0.00277230329889442	6.43982310037141	4.73503637668727	5.66254456565678	6.00941450127412	4.91573076926581	2	2
TRINITY_DN121253_c0_g3_i1	NA	NA	NA	NA	5.06281367172906	-0.965871910722966	0.000927958933145657	0.00647244964967352	4.67337753867713	5.69290360283586	4.5282978402504	4.59007122172982	5.41848597590456	1	1
TRINITY_DN121268_c0_g2_i1	NA	NA	NA	NA	3.10213140523451	-1.20102380901306	0.00235437920370209	0.0145782653603652	2.52506575080261	4.01254177730309	2.30574376465505	2.66709893578274	3.29943585231128	1	1
TRINITY_DN121278_c0_g1_i1	fmo3	Chr04	97624423	97624423	1.61030028237545	-1.40386434487031	0.00219366440242015	0.0137124269755464	0.630097673539451	2.57002155887075	0.959994619238572	1.0783760918712	1.92265284733252	1	1
TRINITY_DN121284_c0_g1_i2	NA	NA	NA	NA	2.65060200926767	-3.97358950209758	1.63201773076941e-15	6.30855830921383e-14	-0.0926980830564895	4.30680017175225	0.328716655339528	-0.419791858500281	3.15266578752991	1	1
TRINITY_DN121288_c0_g1_i1	NA	NA	NA	NA	1.86152726399803	-1.71330928875347	6.23748126224618e-05	0.000582970793941717	0.685859449504378	2.58403555480266	1.19535144726247	0.918728413492386	2.67267335913192	1	1
TRINITY_DN121288_c0_g2_i2	NA	NA	NA	NA	1.54033214938231	-1.45267053425787	0.000995247730189196	0.00688676613300362	0.791306073211224	2.16642752933649	0.797826932620925	0.831750443504138	2.26650201004806	1	1
TRINITY_DN121292_c0_g1_i1	NA	NA	NA	NA	5.41762519088334	-1.12374887585215	0.000398821778382976	0.00307952687004531	4.87274165526708	6.28193004352647	4.93986464738907	4.76653889938594	5.60848022942477	1	1
TRINITY_DN121296_c0_g2_i1	LOC100170425	Chr02	135628985	135628985	2.97579956523606	-1.07511870994543	0.00485772653744388	0.0268367397341352	2.16195264515473	3.73330056777832	2.58803783206162	2.5629354738725	3.27429825751923	1	1
TRINITY_DN121310_c0_g1_i1	NA	NA	NA	NA	1.49216676617283	-1.26574849991751	0.0051944959199885	0.0283385999134214	1.10940884852891	2.10943229141875	0.853932791003446	0.640282232058696	2.09334428800707	1	1
TRINITY_DN121322_c0_g1_i2	NA	NA	NA	NA	3.86464114158326	1.31113240904859	0.000802752064276723	0.00570282814686374	4.11637666031704	2.45272134014274	4.29488468454229	4.34776792657507	3.31431082068063	2	2
TRINITY_DN121331_c1_g1_i2	NA	NA	NA	NA	3.71735000128038	-1.17050479120226	0.000768824401835474	0.00549107617209376	3.10811260460866	4.38091746238594	3.34330053646832	2.92695348752933	4.21617157248076	1	1
TRINITY_DN121338_c0_g1_i2	NA	NA	NA	NA	3.27650282245796	-3.09597232361415	2.4414797015712e-13	7.58476375019401e-12	0.791306073211224	4.61390843020071	1.68737673761099	1.26699869404016	4.0631317151024	1	1
TRINITY_DN121347_c0_g1_i2	NA	NA	NA	NA	4.33048648685961	-8.91837804128612	7.58464250936569e-62	2.20730532982333e-59	-1.90576590169543	5.99121630924667	-2.7098625529307	-2.66529069966414	5.1942695106232	1	1
TRINITY_DN121355_c0_g1_i4	NA	NA	NA	NA	4.15743259609566	-9.51772373468467	1.45108169216332e-70	5.74061521310674e-68	-2.78692878419956	5.45628220803548	-3.07857282585554	-2.66529069966414	5.49010583989383	1	1
TRINITY_DN121356_c0_g1_i4	NA	NA	NA	NA	3.34678113915651	-1.13655034163051	0.00223446295272798	0.0139517552404734	3.00227688350264	4.11261359312805	2.80280807752102	2.52647324655332	3.69001150995621	1	1
TRINITY_DN121367_c0_g2_i1	NA	NA	NA	NA	4.22804686341256	-1.49720354769543	8.02708542224106e-06	8.97297023424819e-05	3.52219132571818	5.21646751605204	3.48772120313505	3.31146352969888	4.5846158522585	1	1
TRINITY_DN121372_c0_g1_i4	NA	NA	NA	NA	4.17599101442993	-1.17260572033323	0.000294878438657753	0.00234854582836604	3.52219132571818	4.83803294917482	3.84344399408986	3.36922613735729	4.67958159303351	1	1
TRINITY_DN121375_c6_g2_i6	NA	NA	NA	NA	3.65492666442977	-1.18228620998508	0.000842351912986528	0.0059474367219481	3.24433933372315	4.41267452532794	3.05698521338696	2.88436701245778	4.05134172020012	1	1
TRINITY_DN121378_c0_g1_i1	NA	NA	NA	NA	5.71548320595911	-2.86529914395555	1.2577082267611e-18	6.34340928154666e-17	4.02744682130284	7.01633670085332	3.83301317124701	3.85792040347279	6.4650709145811	1	1
TRINITY_DN121381_c0_g2_i3	fkbp11	Chr02	132850812	132850812	1.65238058277089	-2.06901394396882	4.71202043910683e-05	0.000448172973319857	-0.52739505620528	2.74237365093389	0.709351974571487	0.918728413492386	2.27666424494222	1	1
TRINITY_DN121401_c0_g1_i1	NA	NA	NA	NA	3.59817689157294	-0.957960807671187	0.00662083265506868	0.0346324172776702	3.25359478563975	4.17412540843887	2.91255384544361	3.23443572065249	4.00625072095989	1	1
TRINITY_DN121414_c0_g1_i1	NA	NA	NA	NA	2.40987747657659	-1.86538684534178	2.95704478473698e-05	0.000294066837803439	1.18875076578586	3.60172516731194	1.08246714413753	1.79733810829488	2.74032374219452	1	1
TRINITY_DN121416_c0_g1_i2	NA	NA	NA	NA	4.0967855683106	-1.57377618810762	1.73890468003823e-06	2.21242852230593e-05	3.19714989404918	5.05227972294056	3.35792582752284	3.22308817902584	4.56609224764084	1	1
TRINITY_DN121418_c2_g1_i1	Xetrov90001431m	Chr01	79966891	79966891	6.92001914255878	1.22245265189945	0.00508594714470012	0.0278785658706782	7.54421536519611	6.22493582497913	6.31794339455374	7.67582652430068	5.90310392403038	2	2
TRINITY_DN121419_c0_g1_i2	NA	NA	NA	NA	3.8171249825542	-3.48327931553069	1.27551740485205e-20	7.27360927329932e-19	1.78172368890602	5.11153148726434	1.45318600197776	1.26699869404016	4.77765277927517	1	1
TRINITY_DN121438_c0_g1_i1	pik3cb	Chr05	124659977	124659977	4.10727580603136	-1.53451540307978	2.20931148073915e-05	0.00022665136702121	3.24433933372315	5.13313819539313	2.92570316999073	3.63630778222907	4.43838789155182	1	1
TRINITY_DN121449_c0_g1_i2	NA	NA	NA	NA	2.69630914895549	-1.90093149887404	1.54707101267433e-05	0.000162937982403916	2.21976398602843	3.70151451249394	1.10576168841315	1.43378733093793	3.32414293881462	1	1
TRINITY_DN121449_c0_g2_i1	NA	NA	NA	NA	0.0333956606038118	-1.76413847556165	0.00313908440428065	0.0186656829572526	-0.660141784080031	0.379765393767641	-0.910451918016262	-0.925979807443061	1.06391913410042	1	1
TRINITY_DN121452_c0_g1_i3	pdia3	Chr03	97524834	97524834	5.00111211105671	-2.46456752483763	9.83738941410485e-17	4.20021690684183e-15	3.59681376909952	6.01597979426413	3.53996155090256	3.41482459526485	5.93232460708613	1	1
TRINITY_DN121465_c4_g2_i1	NA	NA	NA	NA	0.16793638948474	-3.04562608427141	1.41032053469878e-06	1.82369283033904e-05	-1.36269534400837	1.48963150956179	-1.9643443559896	-1.26632224254326	0.889489171911968	1	1
TRINITY_DN121465_c5_g2_i1	NA	NA	NA	NA	1.0230222900946	9.27140586491234	1.38517643760057e-15	5.40389556604143e-14	1.64773637731415	-3.57511828950334	1.62425256989127	1.90066822161456	-3.57511828950334	2	2
TRINITY_DN121466_c0_g3_i1	NA	NA	NA	NA	5.94295266554918	-0.974863288274426	0.00145957044477036	0.00959488554551914	5.64134179720217	6.50640160795822	5.41113372460974	5.35001824191374	6.38337526113334	1	1
TRINITY_DN121472_c0_g1_i3	mrps10	Chr08	65656465	65656465	5.05201935952672	-1.26643475474862	2.26648984527657e-05	0.000231859621788111	4.28834319811868	5.55029039622231	4.28726391433625	4.62713387257336	5.78704352113881	1	1
TRINITY_DN121478_c6_g1_i1	NA	NA	NA	NA	4.64640512225417	-1.70696955874286	5.27255933588352e-08	8.53009136263481e-07	3.57482949674175	5.63181562052735	3.91111961468757	3.64908352863071	5.17809664086184	1	1
TRINITY_DN121480_c0_g1_i2	NA	NA	NA	NA	5.7617665247804	-1.2359579543307	0.01019890454945	0.0496016258715953	4.32392584384516	6.54093820101378	6.05770312467336	4.24211325186254	6.18184134044479	1	1
TRINITY_DN121481_c0_g2_i1	NA	NA	NA	NA	0.425810015929395	-1.48786571296519	0.00955299561707566	0.0470477136799725	-0.18971800878938	1.48963150956179	-0.247676941186692	-0.419791858500281	0.628926067052302	1	1
TRINITY_DN121485_c0_g1_i1	NA	NA	NA	NA	5.93739845978912	-1.06689610108896	0.00100412479921135	0.00693303403087866	5.03182236240638	6.59816240728804	5.68591748420389	5.44831224459909	6.35188147365466	1	1
TRINITY_DN121487_c0_g2_i1	NA	NA	NA	NA	0.179179811601455	4.07721682867974	0.00940119933287835	0.0464084550417522	-3.57511828950334	-2.32315331274129	2.24409571753938	-2.36209368924211	-2.71854410921083	2	2
TRINITY_DN121488_c3_g6_i1	NA	NA	NA	NA	0.955471864303646	-3.63576657825302	5.36281283923802e-09	1.00653119552756e-07	-0.806352234745904	2.39028938355389	-2.17276441566348	-1.03075278140595	1.72902174884376	1	1
TRINITY_DN121490_c3_g1_i3	NA	NA	NA	NA	0.948035838364286	1.60852402434966	0.0044048914680305	0.0247179625618494	1.10940884852891	0.0966364658290873	1.55823956485947	1.41396318322909	-0.388089433924563	2	2
TRINITY_DN121493_c0_g1_i2	NA	NA	NA	NA	4.02143127779505	-1.82097716099866	4.70921904114472e-06	5.49459524897434e-05	2.8519513817312	5.32057701658253	2.98343558429547	3.20012177090784	4.0950660216806	1	1
TRINITY_DN121497_c2_g2_i2	NA	NA	NA	NA	3.15294529847976	1.42498317652218	0.000657597530093515	0.00477890696453436	3.79998761206894	2.43736480513955	3.31859067280243	3.54356214035294	1.82908338388161	2	2
TRINITY_DN121505_c1_g3_i1	NA	NA	NA	NA	4.73208886278065	-0.919691670208341	0.00466019536969104	0.0259002034174953	4.30178974452716	5.39400752640357	3.87429146018214	4.61198791436973	5.00247940795728	1	1
TRINITY_DN121511_c0_g3_i2	NA	NA	NA	NA	0.469723695425777	-1.75702451706454	0.00154786234645679	0.0101084154629712	-0.52739505620528	1.39741029994892	-0.189808837415406	-0.569616320869781	1.06391913410042	1	1
TRINITY_DN121512_c0_g1_i1	NA	NA	NA	NA	5.25777480236535	-1.04361817945383	0.000414015333453662	0.00317939163715901	4.64200394690062	5.87063026829056	4.67177737764065	4.91496622055923	5.7057030764125	1	1
TRINITY_DN121514_c8_g3_i1	NA	NA	NA	NA	2.24034014000998	-1.40326998667855	0.00101796697985017	0.00701521664747592	1.59045142588086	3.21723789467364	1.76258575681255	1.17576784078205	2.52704098748618	1	1
TRINITY_DN121514_c9_g7_i1	NA	NA	NA	NA	3.16974802725793	-1.72553607178625	1.1102392523558e-05	0.000120437650515837	2.12208326965511	4.25518498577081	2.4029748713814	2.17251770175083	3.56705908700873	1	1
TRINITY_DN121522_c0_g1_i3	NA	NA	NA	NA	0.239831356754265	-7.17916036329266	2.13204825287945e-15	8.15427941308983e-14	-3.57511828950334	1.36531166664965	-3.07857282585554	-3.57511828950334	1.60546342066628	1	1
TRINITY_DN121524_c0_g1_i2	NA	NA	NA	NA	1.88808280192654	1.7177606896048	0.000151359185216277	0.0012855629689671	2.34627726707088	0.669884914400735	2.43091075287539	2.26394792930256	0.69103125426556	2	2
TRINITY_DN121528_c0_g1_i2	NA	NA	NA	NA	3.6654483618162	-2.73103530836676	1.53297455787956e-11	3.93644856297693e-10	2.27534770253815	5.08959625710139	1.82005173462619	1.8276238341288	4.14306928430655	1	1
TRINITY_DN121533_c0_g1_i2	NA	NA	NA	NA	5.7104639921034	-0.909019716040413	0.00320975444404319	0.0190100053260186	5.01014260194356	6.19100040584473	5.4582722631558	5.3250250829522	6.17913518737392	1	1
TRINITY_DN121548_c0_g1_i1	LOC101732662	Chr09	7912216	7912216	4.58545718601596	-10.8397789313811	3.08780919339447e-71	1.2409562058342e-68	-3.57511828950334	6.25699832324367	-3.07857282585554	-3.04964022441418	5.44125146153107	1	1
TRINITY_DN121549_c0_g1_i2	NA	NA	NA	NA	2.5651620699911	-2.17051832937557	3.67431110759633e-05	0.000357807242050891	1.02544823295824	4.14132988678772	1.43490854605739	1.49167594159085	2.21458854411551	1	1
TRINITY_DN121554_c1_g10_i1	parp12	scaffold_269	18562	18562	2.24063064587342	-4.01900786826289	1.49980902829006e-13	4.75560917643774e-12	0.313499590380508	3.83055093665517	-0.654196131017799	-1.26632224254326	2.87350372739075	1	1
TRINITY_DN121554_c1_g3_i1	NA	NA	NA	NA	1.35961288024204	-3.73712671109902	2.42841298076970e-11	6.06690994858506e-10	-0.806352234745904	2.74237365093389	-0.654196131017799	-1.71258244528716	2.24596023980695	1	1
TRINITY_DN121556_c12_g4_i1	NA	NA	NA	NA	2.29002424577349	-1.6884241599927	0.000218765015840806	0.00178329408759606	1.10940884852891	3.44162311876163	1.87531612047738	1.02709836599701	2.54396757643392	1	1
