gid	gname	chr	start	end	logCPM	logFC.M46.F46	PV.M46.F46	FDR.M46.F46
TRINITY_DN121071_c0_g1_i4	NA	NA	NA	NA	6.24940598464098	-8.32264030564714	4.8240723098452e-58	1.23374431124213e-55
TRINITY_DN134067_c2_g1_i1	NA	NA	NA	NA	3.38868127785694	-3.91504993100319	5.95200905514198e-20	3.29756930562669e-18
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.214692070939686	8.40213528296058	3.16330904676709e-10	6.94036583666342e-09
TRINITY_DN79505_c0_g1_i1	NA	NA	NA	NA	4.2296935540709	-4.67404116420051	8.29362121400866e-38	1.11694784849726e-35
TRINITY_DN123296_c1_g1_i2	NA	NA	NA	NA	4.59709927428388	-6.96598498834727	1.0532212755942e-59	2.83686271029462e-57
TRINITY_DN110880_c0_g1_i1	NA	NA	NA	NA	7.55399094449869	-3.24915851886394	3.66256040362347e-20	2.05160103671112e-18
TRINITY_DN117317_c1_g2_i1	NA	NA	NA	NA	3.71286708955523	-3.90195718517142	1.39280259731447e-17	6.36540955982039e-16
TRINITY_DN123183_c0_g1_i1	NA	NA	NA	NA	1.96419365203432	-3.29716083683149	7.44099910351579e-13	2.21906544525225e-11
TRINITY_DN128638_c0_g1_i2	NA	NA	NA	NA	8.26117970116519	-9.27073031376578	3.57919549515961e-44	5.66385317137163e-42
TRINITY_DN109979_c0_g3_i2	NA	NA	NA	NA	0.330951995248984	6.20268880766825	4.61666571978024e-06	5.39655398703213e-05
TRINITY_DN121134_c1_g1_i6	NA	NA	NA	NA	3.24825770578884	-5.62367063126821	3.29273709433523e-27	2.86490757702659e-25
TRINITY_DN125698_c0_g1_i8	NA	NA	NA	NA	2.47829592468485	-3.03401482129365	2.03864686107609e-11	5.14621135349805e-10
TRINITY_DN80690_c2_g2_i1	NA	NA	NA	NA	2.56453685588288	-3.09769017988091	1.31007481992645e-12	3.81261889261123e-11
TRINITY_DN134660_c1_g2_i1	NA	NA	NA	NA	3.99529186286671	-3.43921591419692	1.91554614389185e-18	9.5660183071396e-17
TRINITY_DN119554_c2_g4_i2	NA	NA	NA	NA	6.657373414827	-3.3315646253512	8.78037672086321e-22	5.48914464680335e-20
TRINITY_DN130577_c0_g2_i5	NA	NA	NA	NA	4.56121338355503	-9.64631936452779	3.77615845864338e-68	1.30970624677249e-65
TRINITY_DN98655_c0_g1_i1	NA	NA	NA	NA	4.53627026981008	-8.56007795277723	1.43907387589324e-67	4.85812152849879e-65
TRINITY_DN124226_c0_g1_i1	NA	NA	NA	NA	3.59748853577317	-12.4889850965169	3.0481024620106e-48	5.67462545850342e-46
TRINITY_DN127576_c0_g1_i5	NA	NA	NA	NA	2.41028364032162	-3.57882232950063	2.57770965938041e-14	8.84350011732421e-13
TRINITY_DN115324_c0_g1_i4	NA	NA	NA	NA	1.93594881538015	-3.83659338910203	4.47288122149541e-15	1.6654247006918e-13
TRINITY_DN131492_c6_g1_i2	NA	NA	NA	NA	6.34681030639806	-4.5220427373243	6.64468301277561e-38	8.99661653478426e-36
TRINITY_DN124521_c0_g1_i1	NA	NA	NA	NA	6.20779864875579	-5.29135905473407	2.55329709103918e-46	4.33872007033699e-44
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.14625441926279	-14.0417655450103	2.89743863368732e-62	8.63061750192108e-60
TRINITY_DN120071_c0_g1_i2	NA	NA	NA	NA	6.50911026019359	-12.2502688158403	1.27000997493407e-96	3.21553825553556e-93
TRINITY_DN119475_c1_g2_i1	NA	NA	NA	NA	7.49248767576987	-4.41906422383421	1.27697702616933e-21	7.90508100869955e-20
TRINITY_DN120956_c1_g1_i8	NA	NA	NA	NA	2.84869013824401	-3.03602856624489	9.35343459389229e-14	3.01297214354655e-12
TRINITY_DN120555_c0_g2_i5	NA	NA	NA	NA	2.35086829906783	-3.5319378942214	3.83900897130585e-16	1.56269884476677e-14
TRINITY_DN109913_c0_g2_i1	NA	NA	NA	NA	1.78167360625596	-10.66367948522	1.73676640259387e-25	1.34474582713377e-23
TRINITY_DN124746_c10_g3_i2	NA	NA	NA	NA	4.19532106982015	-4.08237939019455	1.70495582332224e-26	1.44373834417043e-24
TRINITY_DN126888_c6_g1_i1	NA	NA	NA	NA	3.26630393313953	4.70817125646317	1.86840107331948e-05	0.000194514994964539
TRINITY_DN124523_c1_g1_i1	NA	NA	NA	NA	6.19017291902661	-6.76792842612378	6.59161584127709e-49	1.25483549988943e-46
TRINITY_DN125133_c0_g2_i7	NA	NA	NA	NA	2.01365662763124	-3.3177957428194	1.98374789992648e-11	5.02265130782386e-10
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.15643625311969	-3.25885795222881	6.59955245601495e-17	2.86119980537401e-15
TRINITY_DN131783_c3_g1_i1	NA	NA	NA	NA	1.19787493049815	3.08314157925845	9.63235645811722e-06	0.000105759598075919
TRINITY_DN133539_c0_g1_i1	NA	NA	NA	NA	5.70507886808238	-3.2444960543665	1.10288748572705e-21	6.86093568823667e-20
TRINITY_DN123537_c0_g3_i1	NA	NA	NA	NA	1.25813827389983	-3.69109211395801	2.34504651646242e-10	5.23120993394819e-09
TRINITY_DN123696_c0_g1_i1	NA	NA	NA	NA	3.43454580364474	-12.3265518071948	1.45706783483573e-41	2.19592264941701e-39
TRINITY_DN118193_c0_g1_i1	NA	NA	NA	NA	5.5619427998569	-3.30791462554108	5.09837111326583e-25	3.74161328164572e-23
TRINITY_DN120485_c1_g3_i1	NA	NA	NA	NA	1.56515950613785	-4.55743374597017	6.34321891429597e-15	2.31751745585945e-13
TRINITY_DN69456_c0_g2_i1	NA	NA	NA	NA	2.29939665002241	-9.29798331592165	2.19017823107806e-33	2.50919106935137e-31
TRINITY_DN115817_c2_g3_i1	NA	NA	NA	NA	1.88799198066369	-5.43263307854589	1.21320856419344e-06	1.58909610123196e-05
TRINITY_DN132173_c9_g2_i1	NA	NA	NA	NA	4.16083869487777	-13.0541959902689	6.19725137397966e-57	1.48026610884708e-54
TRINITY_DN130202_c0_g1_i3	NA	NA	NA	NA	4.13097012583255	-3.51139233984777	4.01732046665011e-22	2.54923651366201e-20
TRINITY_DN124784_c1_g2_i1	NA	NA	NA	NA	5.26879337922225	-3.84452638507951	3.97289060766098e-30	3.97587420139796e-28
TRINITY_DN99798_c0_g3_i1	NA	NA	NA	NA	0.272795577146289	-5.56657764668855	1.39040307501389e-12	4.0232703378602e-11
TRINITY_DN134306_c3_g1_i1	NA	NA	NA	NA	0.0959686165589482	8.36151067770611	2.76757379196508e-05	0.000276965220706577
TRINITY_DN125119_c3_g1_i1	NA	NA	NA	NA	1.42338778257645	-10.2915295285116	1.40634275768035e-25	1.10238985392287e-23
TRINITY_DN122337_c0_g3_i1	NA	NA	NA	NA	1.40698145200192	-3.52998707514681	1.01508911689821e-11	2.65506625524234e-10
TRINITY_DN120784_c2_g1_i1	NA	NA	NA	NA	4.05400951450773	-4.15600644011669	8.51554563377794e-27	7.33350679937496e-25
TRINITY_DN123257_c0_g1_i1	NA	NA	NA	NA	1.17909248152994	-5.728800677959	3.88144829062162e-18	1.8862646692946e-16
TRINITY_DN120025_c0_g1_i4	NA	NA	NA	NA	4.42817219172008	-3.08881566519954	2.61956281834e-22	1.68765167932698e-20
TRINITY_DN133585_c15_g11_i1	NA	NA	NA	NA	5.3523978426415	-3.57616408373172	3.1925986602855e-27	2.78735880964719e-25
TRINITY_DN130516_c2_g3_i1	NA	NA	NA	NA	1.51984975164782	-7.7057816429453	3.76088629343891e-26	3.13229868630196e-24
TRINITY_DN131183_c0_g1_i4	NA	NA	NA	NA	5.56245496309235	-7.08363151904099	1.36734660162147e-64	4.32748107580675e-62
TRINITY_DN129939_c4_g4_i3	NA	NA	NA	NA	2.27081428220506	-6.88619618780624	8.99304860534556e-31	9.33176219830919e-29
TRINITY_DN133129_c1_g4_i3	NA	NA	NA	NA	4.89076268760925	-3.4872237723855	4.53219655482895e-26	3.71361438743411e-24
TRINITY_DN124190_c0_g2_i1	NA	NA	NA	NA	5.25165753168109	-4.12716119088476	8.17081260867262e-29	7.63383042210266e-27
TRINITY_DN115184_c0_g1_i1	NA	NA	NA	NA	0.865289054729569	-3.91691389092192	1.41303130489236e-10	3.27623989089465e-09
TRINITY_DN129053_c2_g2_i1	NA	NA	NA	NA	1.47223358435014	-3.57468487170569	7.59615763603976e-05	0.00069382076185747
TRINITY_DN130291_c2_g1_i1	NA	NA	NA	NA	0.573816032381595	3.09995371820715	4.56187629326128e-05	0.000435364288990134
TRINITY_DN125652_c0_g2_i2	NA	NA	NA	NA	3.81024466419483	-5.45655908078194	1.4749011574413e-25	1.15256241991531e-23
TRINITY_DN125558_c1_g1_i5	NA	NA	NA	NA	2.06284963688351	-3.49905453760959	1.55046993376687e-06	1.9896780665506e-05
TRINITY_DN117170_c0_g1_i1	NA	NA	NA	NA	2.38120344675402	4.59524183019783	2.84176491577906e-06	3.4675010073547e-05
TRINITY_DN131157_c1_g4_i5	NA	NA	NA	NA	4.23313791936281	-3.9796917451366	1.79791166911987e-16	7.52418604139601e-15
TRINITY_DN130883_c0_g1_i2	NA	NA	NA	NA	3.34276583942896	-3.64102351815949	3.6082302350616e-15	1.35343379735592e-13
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.247166833545878	4.64516579133214	2.46089692135339e-08	4.14553886571833e-07
TRINITY_DN93605_c0_g1_i1	NA	NA	NA	NA	0.0240805120444188	-3.05382208585198	9.99612606826194e-06	0.000109374207399449
TRINITY_DN118157_c1_g1_i1	NA	NA	NA	NA	7.02055771779709	-4.79099861120106	1.24524273962833e-38	1.71349461547009e-36
TRINITY_DN134780_c2_g1_i3	NA	NA	NA	NA	5.39358128475739	-4.65748997296412	5.94741892592526e-26	4.7804031677937e-24
TRINITY_DN130576_c1_g4_i1	NA	NA	NA	NA	5.18945521234291	-4.1422733282238	6.93623813496794e-34	8.01911476434946e-32
TRINITY_DN68190_c0_g2_i1	NA	NA	NA	NA	1.99703227370208	-10.8715518565886	2.00829145405681e-34	2.36502006164021e-32
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.35611438000618	-4.27484744570292	3.24121852937603e-22	2.08285309505766e-20
TRINITY_DN134898_c1_g7_i3	NA	NA	NA	NA	0.502337817446127	3.45744675618291	2.6506929455155e-05	0.000266426735559774
TRINITY_DN127559_c7_g3_i1	NA	NA	NA	NA	1.50967683528787	-6.87408148391981	9.40488354203268e-21	5.38738114028791e-19
TRINITY_DN135526_c5_g1_i1	NA	NA	NA	NA	5.03616514325362	-10.4115005865387	1.33310945104631e-83	8.88236794501092e-81
TRINITY_DN132395_c1_g1_i1	NA	NA	NA	NA	4.97409213444606	-3.48965540140521	2.02791913355907e-26	1.7114961514194e-24
TRINITY_DN117257_c0_g2_i1	NA	NA	NA	NA	4.13161997318407	-6.65511283861856	3.58914918383584e-26	2.99913096321913e-24
TRINITY_DN113760_c0_g3_i2	NA	NA	NA	NA	3.82808719770119	-7.36024084955587	2.56032347182599e-51	5.06443984243456e-49
TRINITY_DN127129_c2_g3_i1	NA	NA	NA	NA	6.36883859441326	-13.4110352722591	3.8809335949469e-84	2.65571237001245e-81
TRINITY_DN119793_c0_g1_i1	NA	NA	NA	NA	4.96464631626566	-3.23159715540553	4.24125811310645e-25	3.14910305471385e-23
TRINITY_DN114033_c0_g3_i2	NA	NA	NA	NA	4.16226252344585	-6.88652915610297	8.348189417427e-50	1.60127127166541e-47
TRINITY_DN136216_c2_g2_i1	NA	NA	NA	NA	1.24333539191849	9.58216205535437	0.000466001011423555	0.00352620430610669
TRINITY_DN125797_c1_g1_i2	NA	NA	NA	NA	7.98112424580766	-4.04847820855529	6.84525293516394e-28	6.12420350054472e-26
TRINITY_DN103741_c0_g1_i2	NA	NA	NA	NA	3.35854384889678	-3.89124376564134	5.5249239457077e-19	2.84320222319865e-17
TRINITY_DN128683_c0_g1_i2	NA	NA	NA	NA	5.63449672909467	4.60728061788848	0.00213021479611285	0.0133634560016802
TRINITY_DN208554_c0_g1_i1	NA	NA	NA	NA	6.27634333436196	-11.3713648166791	9.94457133264261e-93	1.19898381700561e-89
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	3.76901323184213	-3.80767772720929	1.30451727258795e-18	6.56641606851973e-17
TRINITY_DN136699_c6_g7_i1	NA	NA	NA	NA	1.17622057183345	-3.91236485174555	5.96679214744397e-11	1.44291509437568e-09
TRINITY_DN117241_c3_g1_i2	NA	NA	NA	NA	2.16833155382791	3.02172174924672	0.000819182099901157	0.00580651500207094
TRINITY_DN125519_c4_g4_i2	NA	NA	NA	NA	3.55061396296599	-10.5831179462642	1.61670245043867e-54	3.5287318398842e-52
TRINITY_DN124165_c0_g1_i7	NA	NA	NA	NA	4.08269281201196	-6.34197279189014	2.05899022492189e-45	3.42970878321035e-43
TRINITY_DN126178_c1_g1_i1	NA	NA	NA	NA	5.21412347022571	-3.23628966778932	7.15297779796495e-21	4.15381295565768e-19
TRINITY_DN132830_c9_g3_i5	NA	NA	NA	NA	5.73615007211023	-3.04353121347248	9.50340955155506e-20	5.15239457036023e-18
TRINITY_DN132480_c0_g2_i5	NA	NA	NA	NA	5.25871974967568	-4.5653565316499	3.53411395051221e-45	5.77291813632379e-43
TRINITY_DN130577_c0_g1_i1	NA	NA	NA	NA	4.50749602058279	-6.5063179303024	1.55878927617983e-53	3.31655341878967e-51
TRINITY_DN135020_c1_g4_i3	NA	NA	NA	NA	3.68114582947281	-3.19410217158684	4.03729424309398e-18	1.95824239350376e-16
TRINITY_DN119683_c0_g3_i1	NA	NA	NA	NA	0.681966938047735	-3.81533293044145	3.59657654641421e-09	6.88297215258211e-08
TRINITY_DN127773_c3_g1_i1	NA	NA	NA	NA	5.69590327511761	-3.13112661110758	1.7903842125232e-21	1.08968119896334e-19
TRINITY_DN128424_c0_g2_i1	NA	NA	NA	NA	0.885778513200157	-9.78208539527192	5.30683624680087e-12	1.42183901516139e-10
TRINITY_DN133336_c6_g1_i1	NA	NA	NA	NA	0.825770770856454	5.90049753497567	0.000182858942826118	0.00152496889769911
TRINITY_DN136526_c4_g4_i1	NA	NA	NA	NA	5.35133211689542	-4.57788893895233	1.85923858179032e-40	2.75286910247656e-38
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	2.97537267331082	-5.77615002306675	7.06376371587379e-26	5.64187487451762e-24
TRINITY_DN119774_c0_g1_i2	NA	NA	NA	NA	5.11972718756852	-14.0137928831082	4.03537927698319e-100	1.02171767913937e-95
TRINITY_DN132489_c2_g2_i5	NA	NA	NA	NA	8.59293477524341	-3.24194946898332	3.54174602504394e-17	1.56225553324194e-15
TRINITY_DN126594_c0_g1_i4	NA	NA	NA	NA	5.6332129210183	-4.75660542633991	5.24659280456135e-37	6.67530066425571e-35
TRINITY_DN128047_c0_g2_i1	NA	NA	NA	NA	3.1201391668032	-4.45795401369645	2.00480202270794e-23	1.34640802156346e-21
TRINITY_DN136496_c6_g1_i1	NA	NA	NA	NA	2.61396941372785	-3.76194406257388	7.71629948646075e-17	3.32826212432197e-15
TRINITY_DN121284_c0_g1_i2	NA	NA	NA	NA	2.65060200926767	-3.97358950209758	1.63201773076941e-15	6.30855830921383e-14
TRINITY_DN127684_c3_g1_i1	NA	NA	NA	NA	1.60600396901201	-4.21364950126285	8.17549701654673e-08	1.28012003068613e-06
TRINITY_DN45107_c0_g1_i1	NA	NA	NA	NA	2.74467570559666	-11.6321925839533	1.48531722785559e-37	1.95868473396228e-35
TRINITY_DN121554_c1_g3_i1	NA	NA	NA	NA	1.35961288024204	-3.73712671109902	2.42841298076970e-11	6.06690994858506e-10
TRINITY_DN127929_c1_g1_i2	NA	NA	NA	NA	5.27656684127378	-4.7574870077955	3.58915140691502e-40	5.25281644344979e-38
TRINITY_DN111236_c0_g1_i1	NA	NA	NA	NA	5.12347528981816	-6.27708907003389	6.9484099521284e-58	1.75926791577939e-55
TRINITY_DN118635_c0_g1_i1	NA	NA	NA	NA	4.38467424371396	-3.67013531416753	3.25239078931134e-29	3.04989934794717e-27
TRINITY_DN95685_c0_g2_i1	NA	NA	NA	NA	0.425062309181272	-4.54049967727004	6.06091114219082e-07	8.3309559831232e-06
TRINITY_DN126983_c0_g1_i2	NA	NA	NA	NA	3.48469605267555	-8.8449885736013	2.03310940357807e-42	3.11977557510262e-40
TRINITY_DN134625_c0_g1_i4	NA	NA	NA	NA	2.35572603654301	4.66158192742898	0.00215553014483471	0.0134955162554575
TRINITY_DN121973_c0_g1_i2	NA	NA	NA	NA	4.85564743859907	-3.4142621258542	7.96890097810554e-26	6.32490921205812e-24
TRINITY_DN119122_c0_g3_i1	NA	NA	NA	NA	2.25402421774008	-8.55390491722349	5.34290470584953e-07	7.42028540278731e-06
TRINITY_DN95685_c0_g1_i1	NA	NA	NA	NA	4.49736412989628	-3.92602241252866	1.97032825169121e-29	1.87544139114924e-27
TRINITY_DN120930_c0_g1_i2	NA	NA	NA	NA	3.29203065083663	-5.22987901815142	1.97957666022082e-31	2.10592022941727e-29
TRINITY_DN128272_c5_g1_i4	NA	NA	NA	NA	3.4561621306415	-4.8233591285256	3.43980229959647e-21	2.0301248117362e-19
TRINITY_DN109913_c0_g1_i1	NA	NA	NA	NA	2.2735086116712	-9.29786893909531	2.06982351953686e-36	2.54397386850261e-34
TRINITY_DN132547_c1_g9_i1	NA	NA	NA	NA	0.446963012398049	-4.40295434962014	0.00012016552166671	0.00104480454776079
TRINITY_DN136252_c8_g2_i1	NA	NA	NA	NA	4.48422850259597	-4.17670640029355	1.24122962117537e-30	1.27233574002183e-28
TRINITY_DN133338_c1_g3_i1	NA	NA	NA	NA	0.092145429741638	-5.03057744058837	4.70887209178479e-11	1.14748731946005e-09
TRINITY_DN97753_c0_g1_i1	NA	NA	NA	NA	6.77403619154348	-11.6238219730904	3.77735004200658e-95	7.35682505488959e-92
TRINITY_DN110103_c0_g1_i1	NA	NA	NA	NA	5.63005626956681	-8.56808933326763	4.65533390872829e-48	8.54118835036896e-46
TRINITY_DN120818_c0_g1_i2	NA	NA	NA	NA	4.277591657829	-9.31415355533591	7.24338137538509e-58	1.81579379250866e-55
TRINITY_DN122919_c1_g4_i1	NA	NA	NA	NA	0.775483040833735	-7.74910720221965	4.91626351261222e-19	2.54549848416828e-17
TRINITY_DN112473_c1_g1_i1	NA	NA	NA	NA	2.75430449551316	-3.55532625563395	1.07033809351363e-17	4.95427608586316e-16
TRINITY_DN122633_c0_g1_i1	NA	NA	NA	NA	0.866807289823046	-3.5136546923301	1.39150257455239e-07	2.10337036925921e-06
TRINITY_DN132042_c4_g3_i1	NA	NA	NA	NA	3.0983272273667	-3.22720262623804	1.32742459384655e-12	3.85867546401846e-11
TRINITY_DN135914_c0_g2_i1	NA	NA	NA	NA	3.80956960756822	-9.54409789435343	6.0651876163873e-37	7.6782242629655e-35
TRINITY_DN119517_c0_g1_i1	NA	NA	NA	NA	4.45168214637415	-4.66636848970283	3.9111586918225e-32	4.26838909130405e-30
TRINITY_DN125333_c0_g1_i1	NA	NA	NA	NA	7.06451509209159	-6.12090702482822	3.88884064731513e-47	6.83760807981749e-45
TRINITY_DN74428_c0_g1_i1	NA	NA	NA	NA	8.85426778609602	-12.5528141142031	5.43049974665143e-90	5.09240085501732e-87
TRINITY_DN135727_c2_g6_i1	NA	NA	NA	NA	4.53335857300176	-3.90269483729288	1.26280164846961e-29	1.21569866682898e-27
TRINITY_DN102409_c0_g1_i1	NA	NA	NA	NA	0.699204734160248	-3.88358718369018	5.82865042734375e-07	8.029140379212e-06
TRINITY_DN83270_c0_g1_i1	NA	NA	NA	NA	8.07414783627865	-12.2182188330841	6.70653149167698e-97	2.42575244053956e-93
TRINITY_DN126311_c2_g1_i1	NA	NA	NA	NA	0.605180635356679	-4.63622566597203	1.07209252230404e-11	2.79262454446665e-10
TRINITY_DN131150_c0_g3_i3	NA	NA	NA	NA	5.2172591089843	-3.07992271944991	1.66867036455015e-21	1.0229797811149e-19
TRINITY_DN124714_c0_g1_i1	NA	NA	NA	NA	5.85413871556995	-4.23214019383408	1.75749811915647e-25	1.35664923411349e-23
TRINITY_DN124573_c0_g2_i1	NA	NA	NA	NA	1.39224061008858	-3.20315634223059	7.94007962922994e-06	8.88980572108283e-05
TRINITY_DN103860_c0_g1_i1	NA	NA	NA	NA	4.24308172071536	-3.10283578811683	1.3065836800699e-20	7.43402071813252e-19
TRINITY_DN44990_c0_g1_i1	NA	NA	NA	NA	0.471104028584588	-4.39931929998778	4.82692286549932e-07	6.75209171445178e-06
TRINITY_DN75941_c0_g1_i4	NA	NA	NA	NA	0.725005804908005	-4.20303770896987	1.24521960256546e-11	3.22039990984217e-10
TRINITY_DN124411_c0_g2_i4	NA	NA	NA	NA	6.71390725081159	-5.9638885671847	1.03502290695061e-48	1.95565261052854e-46
TRINITY_DN116144_c0_g1_i1	NA	NA	NA	NA	1.75375569477977	-8.7302910024708	1.20358893509594e-29	1.16311710869061e-27
TRINITY_DN115840_c0_g1_i2	NA	NA	NA	NA	3.47374702716698	-3.19445935697288	2.64634839050476e-16	1.0930325432168e-14
TRINITY_DN116499_c0_g1_i2	NA	NA	NA	NA	7.44837791844189	-3.57394187017484	8.08007894238795e-24	5.60491832170741e-22
TRINITY_DN125025_c0_g1_i2	NA	NA	NA	NA	5.24790325354803	-6.48435249345876	5.56523509313524e-50	1.08389374863916e-47
TRINITY_DN131718_c2_g6_i3	NA	NA	NA	NA	1.29172879058476	-3.28706212472552	2.02823905683534e-08	3.47214230426057e-07
TRINITY_DN109883_c0_g1_i1	NA	NA	NA	NA	1.41078494893539	-5.50735194577455	1.23375075284469e-15	4.82057643692513e-14
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.57451247296565	-6.5871247475504	1.60173790005116e-23	1.08724938046636e-21
TRINITY_DN117125_c0_g1_i1	NA	NA	NA	NA	6.15874499295633	-8.3651334190814	1.51384891290017e-60	4.21199347535378e-58
TRINITY_DN98982_c0_g1_i2	NA	NA	NA	NA	4.65495683237059	-4.88156608743344	1.31045158721077e-36	1.62643743806811e-34
TRINITY_DN93756_c0_g1_i1	NA	NA	NA	NA	0.60117277670852	8.824215046549	5.10284153838709e-13	1.54544072859357e-11
TRINITY_DN124389_c0_g1_i1	NA	NA	NA	NA	4.25275953302079	-13.1458527925506	2.08588990948424e-63	6.44056666075992e-61
TRINITY_DN122880_c0_g1_i3	NA	NA	NA	NA	6.49717233467798	-3.01532870005658	1.04556111664591e-17	4.84845456270289e-16
TRINITY_DN133220_c3_g3_i1	NA	NA	NA	NA	4.14497799372627	4.70968289572022	0.00307302211319791	0.0183288214096721
TRINITY_DN117674_c0_g1_i4	NA	NA	NA	NA	1.38929704285223	-3.21655695766421	2.27564176639449e-09	4.44575415766529e-08
TRINITY_DN130955_c0_g1_i1	NA	NA	NA	NA	5.85826708635043	-5.62231739937566	7.43707039537831e-55	1.6373842203529e-52
TRINITY_DN115713_c0_g1_i1	NA	NA	NA	NA	3.19770961703343	-4.41305939927151	3.87011915897955e-18	1.88437590358083e-16
TRINITY_DN124234_c1_g1_i2	NA	NA	NA	NA	1.9972160653355	-7.27115400011149	3.18706761305429e-23	2.11793608648088e-21
TRINITY_DN134122_c5_g6_i1	NA	NA	NA	NA	3.04468118424075	-5.37938763125912	1.03661326104554e-31	1.10742663107223e-29
TRINITY_DN124336_c0_g2_i1	NA	NA	NA	NA	1.22598169110764	-4.80916560822671	7.94657599338112e-14	2.59277522650021e-12
TRINITY_DN117446_c0_g1_i2	NA	NA	NA	NA	7.00213540792158	-6.7703861707078	9.65428432077704e-59	2.51996726513148e-56
TRINITY_DN132696_c0_g3_i1	NA	NA	NA	NA	4.84940105536404	-3.33117542927788	4.91618343272105e-17	2.14979012665051e-15
TRINITY_DN117651_c0_g1_i7	NA	NA	NA	NA	4.04539747045408	-3.78661700421002	6.46426218931689e-23	4.27333301230586e-21
TRINITY_DN125143_c3_g4_i3	NA	NA	NA	NA	1.20554938840632	-4.68233993694019	3.46643393603819e-14	1.17492156394312e-12
TRINITY_DN119116_c0_g1_i1	NA	NA	NA	NA	5.34970610338689	-14.2451773123466	9.47250385301773e-70	3.47585978339936e-67
TRINITY_DN126158_c0_g1_i1	NA	NA	NA	NA	5.13048920144302	-3.04384340374062	9.06291506901223e-23	5.9601025099304e-21
TRINITY_DN92285_c0_g1_i1	NA	NA	NA	NA	4.62867850857659	-11.64972998757	8.04640717534238e-78	4.07453966544988e-75
TRINITY_DN128784_c3_g3_i1	NA	NA	NA	NA	1.80967731986918	-10.6875664378677	1.64173686576367e-28	1.51704874833104e-26
TRINITY_DN110915_c0_g2_i1	NA	NA	NA	NA	1.26765218504529	-6.49355596713876	6.12537009494837e-19	3.14580619541578e-17
TRINITY_DN133692_c2_g4_i1	NA	NA	NA	NA	3.36516691989651	-3.03120961197348	1.00631060830113e-11	2.63482712425814e-10
TRINITY_DN120254_c0_g1_i1	NA	NA	NA	NA	3.86666000678199	-5.23286060094047	6.62904283247347e-34	7.73459610485695e-32
TRINITY_DN134918_c2_g1_i1	NA	NA	NA	NA	2.04381924021381	-3.70327001291073	4.22780630571658e-12	1.1485389254768e-10
TRINITY_DN121091_c0_g1_i3	NA	NA	NA	NA	5.33338801826655	-3.06355117029492	3.60202179791838e-18	1.76060984365821e-16
TRINITY_DN130941_c3_g2_i1	NA	NA	NA	NA	4.63326890851553	-3.23839724485815	4.14539839208478e-21	2.43520514824117e-19
TRINITY_DN108746_c0_g3_i1	NA	NA	NA	NA	0.0535701716619555	-8.8505105588323	6.10425848356404e-16	2.44934580895971e-14
TRINITY_DN110864_c0_g1_i2	NA	NA	NA	NA	0.624136258702445	-3.23252162479678	1.09818735983838e-06	1.45044370181262e-05
TRINITY_DN128272_c3_g2_i1	NA	NA	NA	NA	1.01010758481029	-3.97542208100289	4.30050445030013e-05	0.000412910398851532
TRINITY_DN129466_c1_g5_i1	NA	NA	NA	NA	4.12885584835012	-8.97841373064114	3.01977523494259e-58	7.80180501770524e-56
TRINITY_DN124147_c1_g3_i2	NA	NA	NA	NA	4.65884811320009	-7.52262645958636	5.88459212644264e-70	2.22133423650389e-67
TRINITY_DN124728_c6_g7_i1	NA	NA	NA	NA	0.117061259684627	8.25394213349881	8.63465369648473e-06	9.5634644331276e-05
TRINITY_DN111318_c0_g1_i3	NA	NA	NA	NA	3.95335559841731	-3.66365472084246	4.07985201345371e-19	2.12546858289372e-17
TRINITY_DN121931_c0_g1_i1	NA	NA	NA	NA	3.18057438836632	-3.02957854601849	2.280169927524e-14	7.91928976611525e-13
TRINITY_DN123951_c0_g1_i1	NA	NA	NA	NA	2.17425687137332	-3.62798053889791	2.00811571992157e-14	7.01289405692333e-13
TRINITY_DN114707_c0_g2_i2	NA	NA	NA	NA	4.86016451273745	-3.62710794947887	1.82802997531861e-25	1.40680519589945e-23
TRINITY_DN109555_c0_g1_i2	NA	NA	NA	NA	1.55146691166135	-3.04040373883529	1.67005157433995e-10	3.83007570749213e-09
TRINITY_DN131744_c0_g4_i2	NA	NA	NA	NA	2.5059218729175	3.01009813084812	4.41448276043475e-05	0.000422731804128016
TRINITY_DN96567_c0_g1_i1	NA	NA	NA	NA	2.21549152473083	-11.0991046931651	9.08311167727405e-32	9.74471629478397e-30
TRINITY_DN115297_c0_g1_i2	NA	NA	NA	NA	2.07148889802495	-4.33461767699511	7.07861629293808e-19	3.61703147173874e-17
TRINITY_DN166349_c0_g1_i1	NA	NA	NA	NA	1.03052484872583	-6.39466198534274	7.44618793446954e-15	2.71266233543646e-13
TRINITY_DN133820_c2_g1_i2	NA	NA	NA	NA	5.26911719038244	-3.50936630841045	1.24729977924568e-26	1.07052146138039e-24
