ID	Tissue_specific_index	Tissue_name
6418	TRINITY_DN136267_c1_g3_i1	0.184959917469472	Testis_mean
6438	TRINITY_DN127281_c2_g6_i2	0.176666648963956	Testis_mean
6447	TRINITY_DN126985_c0_g1_i5	0.101956223566609	G23_mean
6483	TRINITY_DN123621_c0_g3_i1	0.177040677647322	Ovary_mean
6507	TRINITY_DN114120_c0_g1_i1	0.132581904052494	Ovary_mean
6513	TRINITY_DN133836_c2_g2_i2	0.185212545739285	G23_mean
6514	TRINITY_DN133472_c1_g1_i4	0.187699905605242	G43_M_mean
6525	TRINITY_DN130100_c7_g2_i3	0.188258330951028	G23_mean
6530	TRINITY_DN135382_c5_g1_i3	0.183520230738175	Brain_mean
6585	TRINITY_DN136357_c1_g2_i3	0.195226115883654	Brain_mean
6606	TRINITY_DN103833_c0_g1_i1	0.129424969261966	Brain_mean
6619	TRINITY_DN125214_c0_g1_i1	0.196329022379907	Ovary_mean
6656	TRINITY_DN135099_c3_g1_i1	0.143389314423025	Testis_mean
6680	TRINITY_DN134071_c2_g2_i1	0.0683868000040878	Testis_mean
6704	TRINITY_DN127529_c7_g2_i1	0.123458766712853	G43_M_mean
6708	TRINITY_DN134262_c8_g1_i1	0.177762688847537	G46_M_mean
6712	TRINITY_DN116874_c0_g1_i1	0.140601060799045	Ovary_mean
6727	TRINITY_DN116937_c0_g3_i2	0.192492352933165	Brain_mean
6766	TRINITY_DN126049_c0_g4_i12	0.134831315630029	G43_M_mean
6772	TRINITY_DN126009_c3_g3_i1	0.150806577234757	Testis_mean
6779	TRINITY_DN133399_c1_g5_i1	0.19501712387032	Ovary_mean
6780	TRINITY_DN128821_c4_g2_i3	0.118738172218723	G43_M_mean
6797	TRINITY_DN123024_c0_g2_i1	0.101506260286674	Testis_mean
6835	TRINITY_DN135778_c12_g1_i1	0.120402448225469	G43_F_mean
6841	TRINITY_DN121440_c0_g1_i3	0.148635409548886	Ovary_mean
6847	TRINITY_DN66153_c0_g1_i1	0.132114522707806	G23_mean
6855	TRINITY_DN132638_c6_g5_i1	0.1632969520018	G27_mean
6877	TRINITY_DN116745_c0_g1_i1	0.0891200487671427	G27_mean
6885	TRINITY_DN127460_c3_g2_i1	0.126292774717703	G23_mean
6895	TRINITY_DN208777_c0_g1_i1	0.153960061802157	G23_mean
6897	TRINITY_DN109500_c0_g1_i1	0.171750692451719	G23_mean
6917	TRINITY_DN132334_c4_g3_i1	0.124031717152065	Ovary_mean
6919	TRINITY_DN130813_c0_g2_i3	0.182230729231853	Brain_mean
6924	TRINITY_DN124782_c0_g4_i1	0.164837076387748	G23_mean
6947	TRINITY_DN71270_c0_g1_i1	0.190678632886012	Testis_mean
6953	TRINITY_DN134349_c4_g7_i1	0.0623626109118443	Testis_mean
6977	TRINITY_DN124637_c0_g1_i2	0.125832278763192	Ovary_mean
6980	TRINITY_DN127646_c0_g3_i3	0.1874385209319	Brain_mean
6985	TRINITY_DN135894_c4_g13_i1	0.152563420009134	Brain_mean
6986	TRINITY_DN119156_c0_g1_i2	0.0602239329161028	G23_mean
6996	TRINITY_DN131947_c7_g4_i1	0.0652320065917062	Testis_mean
7015	TRINITY_DN113551_c0_g1_i2	0.160860897211287	Ovary_mean
7069	TRINITY_DN130589_c4_g4_i5	0.130414256812462	G23_mean
7112	TRINITY_DN129929_c2_g1_i2	0.196316826151386	Testis_mean
7135	TRINITY_DN125723_c1_g4_i2	0.150643310203491	Ovary_mean
7139	TRINITY_DN132468_c5_g1_i2	0.135359514054392	Ovary_mean
7153	TRINITY_DN128585_c8_g2_i1	0.188868400190865	G27_mean
7159	TRINITY_DN130816_c2_g1_i1	0.195357780806502	G27_mean
7165	TRINITY_DN113992_c0_g1_i1	0.13207201168915	Ovary_mean
7192	TRINITY_DN131119_c3_g6_i1	0.181117782866699	Ovary_mean
7226	TRINITY_DN133432_c0_g2_i2	0.195795473731319	Brain_mean
7236	TRINITY_DN133219_c0_g3_i1	0.175134258121501	Testis_mean
7250	TRINITY_DN126798_c2_g3_i1	0.162846412160558	G46_F_mean
7259	TRINITY_DN136134_c4_g7_i1	0.19801228019176	G43_F_mean
7275	TRINITY_DN121988_c0_g1_i2	0.183216928659792	G46_M_mean
7321	TRINITY_DN115667_c0_g1_i1	0.157149337285803	Ovary_mean
7322	TRINITY_DN119268_c0_g2_i1	0.102547560960509	G27_mean
7363	TRINITY_DN123343_c0_g2_i1	0.165207551324392	Ovary_mean
7366	TRINITY_DN127374_c0_g1_i1	0.19181479893874	G23_mean
7385	TRINITY_DN130937_c5_g2_i3	0.188939502827462	Brain_mean
7390	TRINITY_DN133769_c11_g6_i1	0.187843775599757	G27_mean
7475	TRINITY_DN132392_c3_g2_i2	0.154285107263196	G43_F_mean
7502	TRINITY_DN131702_c2_g6_i4	0.198194143854161	Brain_mean
7505	TRINITY_DN108865_c0_g2_i1	0.0688621771119861	Ovary_mean
7506	TRINITY_DN133816_c1_g1_i1	0.18753179567844	Testis_mean
7521	TRINITY_DN133991_c3_g2_i2	0.136766811184075	G27_mean
7533	TRINITY_DN133680_c0_g1_i1	0.141588415366389	Ovary_mean
7578	TRINITY_DN131626_c3_g1_i1	0.180973571467036	Brain_mean
7593	TRINITY_DN115979_c0_g3_i5	0.129502285474181	Ovary_mean
7597	TRINITY_DN124723_c2_g2_i1	0.0951319224730537	Brain_mean
7601	TRINITY_DN129797_c0_g1_i1	0.107661194374427	G43_F_mean
7608	TRINITY_DN131197_c1_g2_i3	0.188621042734949	Ovary_mean
7614	TRINITY_DN127643_c0_g1_i5	0.175561985735197	Ovary_mean
7650	TRINITY_DN131238_c0_g1_i1	0.0921371700996139	Brain_mean
7659	TRINITY_DN126258_c0_g1_i1	0.174509314272311	G43_M_mean
7668	TRINITY_DN121072_c0_g2_i1	0.179642335799229	Testis_mean
7677	TRINITY_DN125584_c4_g4_i1	0.179739862636634	G43_M_mean
7707	TRINITY_DN133462_c5_g1_i4	0.175844031114435	Brain_mean
7731	TRINITY_DN111833_c0_g1_i3	0.154709755331961	G27_mean
7737	TRINITY_DN128927_c0_g3_i1	0.134872932273582	G31_mean
7758	TRINITY_DN116522_c0_g2_i1	0.15880836576392	G23_mean
7771	TRINITY_DN127708_c3_g1_i2	0.171857122205122	G43_F_mean
7788	TRINITY_DN131883_c2_g2_i3	0.128975726740633	G31_mean
7794	TRINITY_DN97748_c0_g1_i1	0.161674079183999	G46_F_mean
7815	TRINITY_DN215924_c0_g1_i1	0.106025171570147	Ovary_mean
7818	TRINITY_DN128042_c1_g2_i1	0.149049541641537	Ovary_mean
7859	TRINITY_DN125603_c0_g3_i1	0.140749403477489	G23_mean
7878	TRINITY_DN129297_c1_g2_i3	0.134682221919131	Brain_mean
7897	TRINITY_DN132144_c7_g6_i2	0.0545331246922002	Testis_mean
7902	TRINITY_DN121233_c0_g3_i1	0.181140266752006	Ovary_mean
7906	TRINITY_DN125521_c2_g4_i1	0.176804579135912	Liver_mean
7949	TRINITY_DN103615_c0_g1_i1	0.172768342812949	G27_mean
7977	TRINITY_DN133228_c1_g2_i1	0.156349770925893	Ovary_mean
7989	TRINITY_DN135589_c1_g1_i6	0.0581244977415029	Testis_mean
8008	TRINITY_DN124852_c0_g1_i1	0.194513445513845	G43_F_mean
8020	TRINITY_DN124726_c1_g2_i1	0.139801830505741	Liver_mean
8024	TRINITY_DN122572_c0_g1_i3	0.196959156085535	Testis_mean
8032	TRINITY_DN126936_c3_g7_i1	0.151077064629941	G23_mean
8043	TRINITY_DN133063_c0_g1_i3	0.110201483977416	G43_M_mean
8046	TRINITY_DN129591_c0_g1_i1	0.195397024284376	Ovary_mean
8057	TRINITY_DN201760_c0_g1_i1	0.180145690290539	G43_M_mean
8075	TRINITY_DN128589_c6_g1_i1	0.132220565385244	Liver_mean
8091	TRINITY_DN126324_c7_g2_i1	0.181853629479574	G43_F_mean
8105	TRINITY_DN118510_c0_g1_i3	0.110726618944809	G27_mean
8148	TRINITY_DN133646_c0_g1_i1	0.189699905523668	Brain_mean
8152	TRINITY_DN124466_c0_g1_i4	0.113440157366036	Brain_mean
8160	TRINITY_DN116014_c0_g2_i3	0.0930153965609583	Ovary_mean
8188	TRINITY_DN124776_c0_g4_i2	0.165201057796412	G23_mean
8191	TRINITY_DN131289_c0_g2_i2	0.143564828757459	G23_mean
8211	TRINITY_DN133876_c2_g9_i3	0.0758865581680901	Testis_mean
8217	TRINITY_DN135979_c0_g4_i1	0.14421676501066	Testis_mean
8223	TRINITY_DN132476_c6_g1_i2	0.161841209124681	Brain_mean
8225	TRINITY_DN95687_c0_g2_i1	0.131376903278827	Ovary_mean
8246	TRINITY_DN128406_c2_g1_i1	0.182499496682338	G43_M_mean
8250	TRINITY_DN124961_c0_g1_i1	0.185455690179591	G46_M_mean
8268	TRINITY_DN133397_c2_g2_i1	0.172607387035508	G46_M_mean
8271	TRINITY_DN127685_c0_g1_i1	0.194487131602622	G43_M_mean
8276	TRINITY_DN134124_c0_g1_i1	0.19375805558979	Ovary_mean
8320	TRINITY_DN108942_c0_g1_i1	0.19918179449668	G46_M_mean
8325	TRINITY_DN126696_c3_g4_i3	0.154185941857721	G43_F_mean
8356	TRINITY_DN124632_c0_g1_i3	0.179670020532862	Ovary_mean
8392	TRINITY_DN128688_c5_g1_i6	0.116217645111922	G46_F_mean
8431	TRINITY_DN120026_c0_g2_i2	0.196774922028779	Ovary_mean
8482	TRINITY_DN129216_c1_g1_i2	0.153351226792217	G23_mean
8517	TRINITY_DN131286_c2_g3_i5	0.169925055947424	G43_M_mean
8525	TRINITY_DN130942_c1_g1_i1	0.120256435872984	G27_mean
8536	TRINITY_DN126972_c5_g1_i1	0.155628561137698	G43_F_mean
8546	TRINITY_DN125956_c0_g2_i1	0.118282874542824	Ovary_mean
8560	TRINITY_DN130195_c3_g4_i1	0.145208267798922	G43_M_mean
8578	TRINITY_DN131026_c3_g5_i2	0.198247002737843	G43_F_mean
8598	TRINITY_DN20810_c0_g2_i1	0.157810127693663	G23_mean
8600	TRINITY_DN132317_c2_g4_i4	0.197344331822397	Ovary_mean
8622	TRINITY_DN124430_c0_g3_i2	0.0969741328721205	G46_F_mean
8710	TRINITY_DN123768_c0_g2_i1	0.16675947187225	Testis_mean
8721	TRINITY_DN124385_c5_g1_i3	0.0917143581662212	Ovary_mean
8752	TRINITY_DN134952_c0_g1_i2	0.138995954283644	Ovary_mean
8853	TRINITY_DN109991_c0_g1_i2	0.199076814667063	Ovary_mean
8854	TRINITY_DN125795_c0_g1_i6	0.135659012978712	Testis_mean
8878	TRINITY_DN127162_c1_g1_i7	0.154691090108816	Brain_mean
8900	TRINITY_DN122411_c0_g1_i1	0.170271868478146	G43_F_mean
8902	TRINITY_DN125863_c4_g4_i8	0.110103010352647	G43_M_mean
8931	TRINITY_DN132213_c3_g1_i1	0.161509310999075	G23_mean
8934	TRINITY_DN99877_c0_g1_i1	0.110501850289382	G27_mean
8953	TRINITY_DN121777_c0_g3_i3	0.171229229505694	Brain_mean
8964	TRINITY_DN94441_c0_g1_i1	0.167612550770651	G43_F_mean
8987	TRINITY_DN126492_c5_g1_i3	0.174333521707142	G43_F_mean
8989	TRINITY_DN136086_c0_g1_i1	0.13033577958164	G43_M_mean
8993	TRINITY_DN128611_c1_g5_i1	0.114391232936032	Testis_mean
9010	TRINITY_DN9040_c0_g2_i1	0.133603885263072	G23_mean
9032	TRINITY_DN134792_c7_g1_i1	0.181706913703007	G46_M_mean
9073	TRINITY_DN119782_c3_g3_i1	0.173087132444627	Brain_mean
9113	TRINITY_DN118801_c0_g1_i2	0.0970253826619825	G27_mean
9132	TRINITY_DN128948_c4_g3_i3	0.110291501047743	G23_mean
9155	TRINITY_DN114618_c0_g1_i5	0.094150571136214	Ovary_mean
9176	TRINITY_DN134827_c1_g8_i1	0.114966906019891	Testis_mean
9178	TRINITY_DN120444_c1_g1_i1	0.185478893564939	Ovary_mean
9212	TRINITY_DN208916_c0_g1_i1	0.176859577231878	G43_M_mean
9237	TRINITY_DN131219_c2_g2_i1	0.110909968406815	Ovary_mean
9251	TRINITY_DN185520_c0_g1_i1	0.186445580365644	Brain_mean
9266	TRINITY_DN133651_c2_g2_i1	0.156836515751121	G43_M_mean
9285	TRINITY_DN122502_c0_g1_i1	0.0926293659995003	G43_M_mean
9335	TRINITY_DN135556_c3_g2_i2	0.165399779503881	G27_mean
9336	TRINITY_DN121053_c0_g2_i1	0.12076823029365	Brain_mean
9343	TRINITY_DN115247_c0_g2_i1	0.131427544291609	G23_mean
9372	TRINITY_DN125326_c7_g6_i2	0.186424017246564	G43_F_mean
9426	TRINITY_DN134748_c9_g1_i2	0.175204494581628	G46_M_mean
9445	TRINITY_DN119455_c0_g1_i1	0.163258782875619	Brain_mean
9448	TRINITY_DN127832_c3_g1_i1	0.128019798681389	Testis_mean
9451	TRINITY_DN130950_c1_g1_i4	0.118595893162166	G27_mean
9464	TRINITY_DN121451_c0_g1_i1	0.130515213367482	G27_mean
9501	TRINITY_DN134710_c6_g1_i1	0.159433419616095	Ovary_mean
9520	TRINITY_DN120173_c0_g2_i5	0.174002574428952	Ovary_mean
9539	TRINITY_DN126524_c0_g1_i1	0.182580430745805	Brain_mean
9544	TRINITY_DN124728_c6_g13_i2	0.111766350958838	G43_F_mean
9545	TRINITY_DN133415_c0_g1_i7	0.11466049724087	Liver_mean
9550	TRINITY_DN126034_c2_g1_i3	0.153202975191313	G23_mean
9572	TRINITY_DN132731_c3_g12_i1	0.165164933366124	G46_F_mean
9591	TRINITY_DN128175_c7_g1_i2	0.195832512578955	G43_F_mean
9612	TRINITY_DN126537_c4_g3_i1	0.17448461483803	Brain_mean
9656	TRINITY_DN117673_c0_g3_i3	0.199680715872279	G27_mean
9658	TRINITY_DN126529_c0_g3_i2	0.13252395313311	G23_mean
9687	TRINITY_DN59703_c0_g1_i1	0.195103288478369	G43_M_mean
9696	TRINITY_DN125031_c0_g1_i1	0.190854877515917	Ovary_mean
9699	TRINITY_DN105809_c0_g1_i1	0.152024156684539	Liver_mean
9713	TRINITY_DN110587_c0_g1_i1	0.0883432350298324	G27_mean
9725	TRINITY_DN136439_c1_g4_i1	0.142269343630622	Brain_mean
9727	TRINITY_DN130967_c1_g1_i1	0.134559697121292	Brain_mean
9728	TRINITY_DN194740_c0_g1_i1	0.183557072050805	Liver_mean
9783	TRINITY_DN129831_c3_g1_i1	0.183952597816981	Brain_mean
9795	TRINITY_DN130412_c6_g1_i1	0.189917701447933	Ovary_mean
9797	TRINITY_DN130529_c4_g2_i2	0.187066763804473	Testis_mean
9817	TRINITY_DN126858_c4_g3_i1	0.199600590010161	G43_M_mean
9823	TRINITY_DN128158_c2_g1_i3	0.131510573042716	G23_mean
9826	TRINITY_DN127876_c4_g2_i2	0.152408811784642	G23_mean
9902	TRINITY_DN122665_c0_g1_i1	0.123645022397998	G23_mean
9922	TRINITY_DN134777_c1_g3_i3	0.180766994018878	G46_M_mean
9931	TRINITY_DN131596_c0_g6_i1	0.163176846494718	G23_mean
9934	TRINITY_DN128514_c1_g2_i2	0.152411350270368	G23_mean
9945	TRINITY_DN123145_c1_g2_i1	0.12294437071955	G23_mean
9946	TRINITY_DN71760_c0_g1_i1	0.197161023130872	G43_M_mean
9949	TRINITY_DN128122_c0_g1_i3	0.154077508078591	G23_mean
9954	TRINITY_DN118633_c0_g1_i1	0.178308853901654	Testis_mean
9988	TRINITY_DN125191_c6_g1_i4	0.194431833513571	G23_mean
10006	TRINITY_DN106850_c0_g1_i1	0.18500480997471	Ovary_mean
10014	TRINITY_DN133899_c4_g3_i4	0.0705865581642839	Testis_mean
10041	TRINITY_DN187743_c0_g1_i1	0.12168050322365	Ovary_mean
10082	TRINITY_DN111568_c0_g1_i1	0.177966963226852	Ovary_mean
10089	TRINITY_DN131379_c1_g2_i1	0.189612773053034	Brain_mean
10090	TRINITY_DN131313_c9_g2_i9	0.15654487050626	G23_mean
10103	TRINITY_DN128761_c2_g3_i5	0.143095322979275	Brain_mean
10174	TRINITY_DN129408_c7_g2_i3	0.177401956375245	G46_M_mean
10186	TRINITY_DN180083_c0_g1_i1	0.146695233356627	G43_M_mean
10214	TRINITY_DN132898_c1_g1_i1	0.198916629416849	G43_M_mean
10254	TRINITY_DN135326_c0_g10_i1	0.13650366562927	G23_mean
10300	TRINITY_DN131457_c2_g1_i3	0.074727405863143	G23_mean
10316	TRINITY_DN115048_c0_g1_i2	0.180247893014827	Ovary_mean
10323	TRINITY_DN135100_c1_g8_i1	0.172170818404662	Testis_mean
10347	TRINITY_DN131307_c0_g1_i1	0.195528402771901	Testis_mean
10358	TRINITY_DN126533_c1_g2_i2	0.180088047143776	Brain_mean
10385	TRINITY_DN123758_c9_g5_i1	0.179539371439231	G23_mean
10388	TRINITY_DN132101_c1_g5_i2	0.196783113713305	Testis_mean
10393	TRINITY_DN125544_c4_g1_i9	0.16910353086896	Brain_mean
10407	TRINITY_DN135337_c5_g4_i2	0.0829118220629847	G27_mean
10412	TRINITY_DN130978_c4_g2_i2	0.192410605359357	G43_M_mean
10468	TRINITY_DN134199_c6_g2_i2	0.155749322089671	G43_M_mean
10480	TRINITY_DN134707_c0_g6_i1	0.0814318736023696	Testis_mean
10481	TRINITY_DN116959_c0_g6_i1	0.1018947547772	G43_M_mean
10504	TRINITY_DN125036_c2_g1_i1	0.173309548188031	Brain_mean
10538	TRINITY_DN131543_c4_g1_i1	0.148434796123582	Testis_mean
10540	TRINITY_DN129669_c1_g4_i1	0.192237689563746	Brain_mean
10548	TRINITY_DN130548_c0_g1_i10	0.117596919059725	Brain_mean
10581	TRINITY_DN119534_c0_g3_i1	0.0901380789585053	G23_mean
10612	TRINITY_DN132866_c0_g1_i1	0.126606921103352	G23_mean
10630	TRINITY_DN129813_c1_g8_i1	0.199144239507307	G23_mean
10647	TRINITY_DN134711_c4_g1_i1	0.17407049003144	G43_F_mean
10669	TRINITY_DN135034_c4_g2_i1	0.194347511981666	G23_mean
10672	TRINITY_DN134961_c2_g5_i1	0.192861811421593	Ovary_mean
10674	TRINITY_DN126548_c0_g1_i1	0.157825203855617	G23_mean
10676	TRINITY_DN122574_c0_g1_i1	0.151539478315701	G23_mean
10677	TRINITY_DN95726_c0_g2_i1	0.180288460411266	Ovary_mean
10717	TRINITY_DN136272_c1_g8_i6	0.176326432863302	Brain_mean
10723	TRINITY_DN124157_c3_g1_i2	0.0594586045037405	G23_mean
10737	TRINITY_DN126178_c1_g2_i1	0.130197466941916	G23_mean
10738	TRINITY_DN159533_c0_g1_i1	0.141396620623558	G43_F_mean
10762	TRINITY_DN123041_c6_g1_i2	0.109966057443148	G23_mean
10839	TRINITY_DN136294_c0_g1_i1	0.147662818443969	G43_F_mean
10851	TRINITY_DN101758_c0_g1_i1	0.10077586368718	G27_mean
10859	TRINITY_DN136349_c3_g1_i2	0.0615967296023487	Ovary_mean
10882	TRINITY_DN135827_c0_g3_i1	0.174218855676919	G46_F_mean
10925	TRINITY_DN130292_c0_g2_i5	0.0738133525436072	G23_mean
10926	TRINITY_DN133200_c0_g2_i3	0.124889116912642	Testis_mean
10935	TRINITY_DN129043_c1_g4_i1	0.17507602424579	Ovary_mean
10945	TRINITY_DN199070_c0_g1_i1	0.125556556017613	G43_F_mean
10949	TRINITY_DN135426_c4_g2_i1	0.157378058857776	G43_F_mean
10978	TRINITY_DN129723_c0_g1_i2	0.117138155583474	G23_mean
10996	TRINITY_DN132235_c2_g2_i1	0.192913481797962	Testis_mean
11002	TRINITY_DN134109_c0_g3_i3	0.186393961142591	G23_mean
11008	TRINITY_DN130870_c3_g1_i2	0.165644812352602	G31_mean
11037	TRINITY_DN120418_c0_g1_i1	0.157282180469891	G23_mean
11059	TRINITY_DN130021_c0_g5_i1	0.168365761373787	G43_M_mean
11062	TRINITY_DN108726_c0_g1_i1	0.145170451846068	G23_mean
11069	TRINITY_DN116333_c0_g1_i1	0.115061549899709	Testis_mean
11087	TRINITY_DN208305_c0_g1_i1	0.188238944668161	Testis_mean
11100	TRINITY_DN133541_c1_g1_i4	0.135731999458035	Testis_mean
11121	TRINITY_DN131568_c7_g2_i2	0.196644792629455	G43_F_mean
11150	TRINITY_DN132597_c4_g2_i2	0.10699909619635	Testis_mean
11157	TRINITY_DN135988_c4_g1_i1	0.0981499498030331	G23_mean
11158	TRINITY_DN136745_c32_g1_i1	0.171298107168327	Brain_mean
11172	TRINITY_DN120756_c0_g1_i2	0.119865433731256	Ovary_mean
11175	TRINITY_DN131703_c0_g1_i1	0.181522391562883	Testis_mean
11210	TRINITY_DN96427_c0_g1_i1	0.0992466562303444	G43_F_mean
11216	TRINITY_DN132051_c6_g2_i1	0.198765854147394	Brain_mean
11230	TRINITY_DN123602_c3_g2_i2	0.177719464718408	Brain_mean
11245	TRINITY_DN127877_c1_g2_i1	0.176209388872816	G23_mean
11249	TRINITY_DN135613_c6_g1_i1	0.110805811770961	G23_mean
11257	TRINITY_DN104874_c0_g2_i2	0.144418348532443	Testis_mean
11268	TRINITY_DN128660_c0_g1_i3	0.17935085294092	Brain_mean
11325	TRINITY_DN128772_c5_g1_i1	0.185435752245433	Brain_mean
11332	TRINITY_DN102279_c0_g1_i1	0.132303324216944	G23_mean
11337	TRINITY_DN134162_c0_g1_i2	0.197417041319444	Testis_mean
11348	TRINITY_DN124674_c1_g1_i1	0.179553799490948	Liver_mean
11405	TRINITY_DN120515_c0_g1_i1	0.147031071311476	Testis_mean
11422	TRINITY_DN127073_c0_g3_i1	0.157782959325043	G31_mean
11427	TRINITY_DN106178_c0_g1_i1	0.162954369104297	Brain_mean
11429	TRINITY_DN132334_c4_g1_i1	0.116605843856683	Ovary_mean
11434	TRINITY_DN135756_c2_g1_i4	0.196522990019223	Ovary_mean
11447	TRINITY_DN134192_c8_g1_i3	0.198808693801803	Testis_mean
11448	TRINITY_DN119062_c0_g1_i1	0.0731828402397544	Liver_mean
11451	TRINITY_DN123621_c0_g1_i2	0.199025872428538	Ovary_mean
11479	TRINITY_DN125174_c0_g8_i1	0.197241303860153	Brain_mean
11519	TRINITY_DN136109_c1_g4_i1	0.178218126924933	G23_mean
11526	TRINITY_DN126614_c2_g2_i1	0.0982776021157649	G43_M_mean
11576	TRINITY_DN113732_c1_g1_i1	0.116821427221726	G23_mean
11606	TRINITY_DN61933_c0_g1_i1	0.126468589585991	G43_M_mean
11615	TRINITY_DN128925_c5_g1_i1	0.106702900668332	Brain_mean
11638	TRINITY_DN135489_c0_g4_i3	0.0595484992921967	Testis_mean
11663	TRINITY_DN119263_c1_g1_i3	0.121836255546081	G23_mean
11706	TRINITY_DN124415_c0_g1_i4	0.146252486245248	G27_mean
11721	TRINITY_DN128596_c3_g4_i1	0.152628028291306	Ovary_mean
11733	TRINITY_DN125118_c0_g1_i2	0.149207533046244	Brain_mean
11741	TRINITY_DN125488_c0_g2_i3	0.180335891673373	Ovary_mean
11746	TRINITY_DN126492_c5_g3_i1	0.187604705510136	G46_M_mean
11748	TRINITY_DN123597_c1_g2_i1	0.163383210133592	G23_mean
11766	TRINITY_DN134721_c5_g1_i1	0.169040947902745	G46_F_mean
11772	TRINITY_DN133594_c2_g2_i1	0.19171009383908	Brain_mean
11782	TRINITY_DN109365_c0_g1_i1	0.1706670185276	Testis_mean
11787	TRINITY_DN131780_c5_g2_i5	0.106207994801655	G43_M_mean
11792	TRINITY_DN129013_c2_g5_i1	0.190919565819948	G46_M_mean
11812	TRINITY_DN134100_c3_g1_i5	0.162889988622821	G27_mean
11841	TRINITY_DN125244_c0_g2_i1	0.178328763891909	G43_F_mean
11849	TRINITY_DN128634_c1_g5_i1	0.180201937393243	Brain_mean
11868	TRINITY_DN117870_c0_g2_i1	0.162520691361407	G27_mean
11881	TRINITY_DN135511_c9_g3_i2	0.186357834770032	Ovary_mean
11896	TRINITY_DN135261_c0_g1_i1	0.198616409757669	Ovary_mean
11937	TRINITY_DN119093_c1_g1_i3	0.167615115804046	Brain_mean
11949	TRINITY_DN119822_c0_g1_i1	0.16379210639156	G43_M_mean
11978	TRINITY_DN126176_c1_g1_i2	0.147292520706761	G43_F_mean
11987	TRINITY_DN127179_c0_g1_i7	0.188403974078085	Testis_mean
12003	TRINITY_DN123415_c0_g1_i1	0.12621417493754	G23_mean
12014	TRINITY_DN91572_c0_g1_i1	0.0766875613091136	G27_mean
12032	TRINITY_DN127846_c4_g4_i1	0.136924296168735	Liver_mean
12039	TRINITY_DN125132_c3_g1_i3	0.0758265979842862	Testis_mean
12043	TRINITY_DN127400_c8_g7_i1	0.0746832057756523	Brain_mean
12045	TRINITY_DN38800_c0_g1_i1	0.183421963658869	G27_mean
12054	TRINITY_DN133623_c3_g1_i1	0.198567886518704	Brain_mean
12072	TRINITY_DN97008_c0_g1_i1	0.11072421183295	G43_F_mean
12156	TRINITY_DN132955_c2_g4_i1	0.166081453844771	G23_mean
12167	TRINITY_DN133082_c10_g2_i1	0.166501093766882	G23_mean
12202	TRINITY_DN132716_c1_g3_i9	0.188780399022797	Brain_mean
12206	TRINITY_DN95621_c0_g3_i1	0.18901734306032	G23_mean
12208	TRINITY_DN126891_c7_g5_i5	0.180607644980945	Brain_mean
12211	TRINITY_DN132061_c1_g1_i1	0.17130081070188	G27_mean
12215	TRINITY_DN119574_c0_g1_i1	0.166832972774862	G23_mean
12233	TRINITY_DN119544_c1_g1_i1	0.149061553509907	G23_mean
12246	TRINITY_DN65656_c0_g2_i1	0.171098745979655	Brain_mean
12247	TRINITY_DN132453_c0_g1_i1	0.0890030026965253	Testis_mean
12253	TRINITY_DN98377_c0_g1_i1	0.116842790776225	Ovary_mean
12299	TRINITY_DN131927_c6_g3_i1	0.167689675367952	G27_mean
12324	TRINITY_DN14020_c0_g1_i1	0.192163137601318	Testis_mean
12333	TRINITY_DN131238_c1_g1_i4	0.198519604767615	Brain_mean
12344	TRINITY_DN124923_c0_g2_i1	0.198155337531523	Brain_mean
12350	TRINITY_DN122500_c0_g1_i2	0.127728010467394	G43_M_mean
12406	TRINITY_DN124548_c2_g1_i2	0.19788255500515	Ovary_mean
12415	TRINITY_DN129897_c9_g15_i1	0.0860726324841288	G46_F_mean
12420	TRINITY_DN119631_c0_g1_i1	0.199613954999342	G27_mean
12448	TRINITY_DN127710_c1_g1_i2	0.173294350354235	Brain_mean
12458	TRINITY_DN125326_c5_g1_i2	0.185724822931972	Brain_mean
12482	TRINITY_DN130859_c4_g2_i6	0.150055111778957	Testis_mean
12485	TRINITY_DN122590_c0_g1_i1	0.191126404062044	Ovary_mean
12486	TRINITY_DN131266_c4_g4_i1	0.130287279603987	Liver_mean
12496	TRINITY_DN136635_c14_g3_i1	0.106966617062899	Brain_mean
12499	TRINITY_DN118746_c0_g1_i1	0.149116130802916	G27_mean
12513	TRINITY_DN135752_c0_g6_i7	0.173006664936065	G43_M_mean
12531	TRINITY_DN132168_c0_g1_i4	0.180982140121474	G27_mean
12532	TRINITY_DN130872_c8_g5_i1	0.0913984476201972	Testis_mean
12546	TRINITY_DN122675_c1_g1_i1	0.196428638312867	Brain_mean
12567	TRINITY_DN69169_c0_g1_i1	0.199633743867048	G43_F_mean
12579	TRINITY_DN126126_c1_g1_i2	0.18174644524846	Brain_mean
12637	TRINITY_DN102493_c0_g1_i1	0.198656898922495	Ovary_mean
12649	TRINITY_DN119720_c0_g1_i2	0.190817311283103	Brain_mean
12673	TRINITY_DN119052_c0_g1_i1	0.156553691558467	G23_mean
12678	TRINITY_DN126261_c0_g3_i1	0.194208346700164	Brain_mean
12682	TRINITY_DN120500_c0_g1_i2	0.150751869626805	G23_mean
12687	TRINITY_DN111603_c0_g2_i1	0.141755460209556	Brain_mean
12688	TRINITY_DN121517_c0_g1_i1	0.112532442702268	G23_mean
