ID	Tissue_specific_index	Tissue_name
5736	TRINITY_DN202415_c0_g1_i1	0.97757009082833	Ovary_mean
5746	TRINITY_DN18814_c0_g1_i1	0.915186418431292	Ovary_mean
5790	TRINITY_DN16897_c0_g1_i1	0.954765171992929	Ovary_mean
5795	TRINITY_DN124385_c0_g1_i1	0.96770342336991	Ovary_mean
5820	TRINITY_DN108068_c0_g1_i3	0.933481489223987	Testis_mean
5830	TRINITY_DN95636_c0_g1_i1	0.944724443295426	Brain_mean
5836	TRINITY_DN3708_c0_g1_i1	0.921767033564678	Brain_mean
5858	TRINITY_DN132189_c0_g2_i1	0.989880585632305	Ovary_mean
5876	TRINITY_DN134718_c1_g6_i1	0.908756423525545	Brain_mean
5879	TRINITY_DN9570_c0_g1_i1	0.986592499246253	Ovary_mean
5935	TRINITY_DN119515_c0_g2_i1	0.921136107691278	Brain_mean
5941	TRINITY_DN4486_c0_g1_i1	0.916383165607803	Ovary_mean
5951	TRINITY_DN95319_c0_g2_i1	0.977585540271055	Ovary_mean
5957	TRINITY_DN110644_c0_g1_i1	0.94078298578114	Ovary_mean
5963	TRINITY_DN42446_c0_g1_i1	0.938705437781458	Brain_mean
5976	TRINITY_DN130065_c0_g1_i1	0.963491497854864	Brain_mean
6001	TRINITY_DN119501_c0_g1_i1	0.931797485628211	Brain_mean
6012	TRINITY_DN113916_c0_g2_i1	0.931555724813015	Brain_mean
6027	TRINITY_DN124967_c3_g2_i1	0.915045280957831	Brain_mean
6041	TRINITY_DN132361_c0_g3_i1	0.928080565089205	Brain_mean
6049	TRINITY_DN46790_c0_g1_i1	0.952565627337493	Brain_mean
6091	TRINITY_DN23453_c0_g2_i1	0.937006134988137	Ovary_mean
6127	TRINITY_DN131251_c3_g6_i1	0.901633682692881	Ovary_mean
6145	TRINITY_DN101873_c0_g1_i1	0.904216147127401	Brain_mean
6148	TRINITY_DN75539_c0_g1_i1	0.977590946198684	Brain_mean
6150	TRINITY_DN135963_c3_g7_i1	0.931135417539961	Liver_mean
6175	TRINITY_DN189766_c0_g1_i1	0.924657176975062	Brain_mean
6189	TRINITY_DN98709_c0_g1_i1	0.923464187366369	Ovary_mean
6205	TRINITY_DN4651_c0_g1_i1	0.932442065778019	Ovary_mean
6233	TRINITY_DN68994_c0_g1_i1	0.945196848694749	Brain_mean
6244	TRINITY_DN75654_c0_g1_i1	0.936255605848247	Ovary_mean
6262	TRINITY_DN68752_c0_g2_i1	0.938907699510821	Liver_mean
6266	TRINITY_DN167212_c0_g1_i1	0.94497753005988	Brain_mean
6273	TRINITY_DN75489_c0_g2_i1	0.988210434736302	Brain_mean
6278	TRINITY_DN119825_c0_g1_i1	0.965044377111054	Brain_mean
6290	TRINITY_DN132516_c3_g6_i1	0.916588282813235	Brain_mean
6366	TRINITY_DN188560_c0_g1_i1	0.91900779502776	Testis_mean
6376	TRINITY_DN7013_c0_g1_i1	0.948840550815633	Ovary_mean
6382	TRINITY_DN98470_c0_g1_i1	0.94393906826284	Ovary_mean
6392	TRINITY_DN151085_c0_g1_i1	0.94880532891494	Ovary_mean
6489	TRINITY_DN208919_c0_g1_i1	0.910637377840093	G43_M_mean
6499	TRINITY_DN195820_c0_g1_i1	0.967419449674172	Ovary_mean
6518	TRINITY_DN104125_c0_g1_i1	0.981214913489806	Brain_mean
6527	TRINITY_DN100522_c0_g1_i1	0.910006097060056	Ovary_mean
6542	TRINITY_DN132883_c2_g2_i1	0.96443007990368	Brain_mean
6576	TRINITY_DN27317_c0_g1_i1	0.961304733792985	Brain_mean
6588	TRINITY_DN141073_c0_g1_i1	0.963827122751646	Liver_mean
6595	TRINITY_DN39915_c0_g1_i1	0.997484966262107	Ovary_mean
6603	TRINITY_DN116721_c0_g2_i2	0.910338788931795	Brain_mean
6604	TRINITY_DN135757_c1_g4_i1	0.901741409239482	G31_mean
6622	TRINITY_DN186907_c0_g1_i1	0.931470920456359	Brain_mean
6642	TRINITY_DN109210_c0_g2_i1	0.960937921276449	Brain_mean
6647	TRINITY_DN178485_c0_g1_i1	0.964097714778301	Ovary_mean
6672	TRINITY_DN202298_c0_g1_i1	0.970432321700603	Brain_mean
6692	TRINITY_DN127239_c0_g1_i6	0.967079991368635	Brain_mean
6698	TRINITY_DN3191_c0_g2_i1	0.978972198368745	Ovary_mean
6781	TRINITY_DN118172_c0_g1_i1	0.903268250559623	G23_mean
6782	TRINITY_DN68667_c0_g1_i1	0.956730563812548	Brain_mean
6786	TRINITY_DN71765_c0_g1_i2	0.926078450229779	Ovary_mean
6848	TRINITY_DN104183_c0_g1_i2	0.945514255111944	Brain_mean
6851	TRINITY_DN103470_c0_g1_i1	0.908546439731453	G31_mean
6898	TRINITY_DN121493_c0_g3_i1	0.904013602662805	Ovary_mean
6901	TRINITY_DN128174_c1_g3_i1	0.926745686775562	Ovary_mean
6954	TRINITY_DN198840_c0_g1_i1	0.903013879567508	Ovary_mean
6959	TRINITY_DN153194_c0_g1_i1	0.979931516988549	Ovary_mean
6972	TRINITY_DN119575_c0_g2_i1	0.939168967940265	Brain_mean
6994	TRINITY_DN116678_c0_g4_i1	0.904367901629452	G46_M_mean
7007	TRINITY_DN87843_c0_g1_i1	0.945174514166143	Ovary_mean
7036	TRINITY_DN82441_c0_g5_i1	0.933747233112428	Brain_mean
7042	TRINITY_DN136602_c0_g1_i3	0.968050844610779	G27_mean
7048	TRINITY_DN123855_c0_g1_i1	0.930670006849382	Brain_mean
7065	TRINITY_DN125548_c0_g2_i2	0.975810320934458	G23_mean
7076	TRINITY_DN15712_c0_g1_i1	0.917896514454382	G23_mean
7078	TRINITY_DN125971_c0_g1_i2	0.902583327734046	Ovary_mean
7089	TRINITY_DN179341_c0_g1_i1	0.907219415244236	Ovary_mean
7095	TRINITY_DN96740_c0_g1_i2	0.95353396117709	Ovary_mean
7110	TRINITY_DN103909_c0_g2_i1	0.908932391293433	Brain_mean
7118	TRINITY_DN130330_c0_g1_i1	0.969926285129828	Brain_mean
7120	TRINITY_DN158639_c0_g1_i1	0.968543267094981	Ovary_mean
7128	TRINITY_DN128009_c1_g4_i3	0.914725148947141	Brain_mean
7133	TRINITY_DN195916_c0_g1_i1	0.95742569691428	Ovary_mean
7138	TRINITY_DN160744_c0_g1_i1	0.98695371132576	Ovary_mean
7176	TRINITY_DN73578_c0_g1_i1	0.910961949297696	Ovary_mean
7194	TRINITY_DN4611_c0_g2_i1	0.968491416140972	Brain_mean
7219	TRINITY_DN14199_c0_g1_i1	0.915575601601921	Brain_mean
7234	TRINITY_DN102931_c0_g1_i1	0.932304796106881	Ovary_mean
7278	TRINITY_DN166430_c0_g1_i1	0.997349196688494	Ovary_mean
7284	TRINITY_DN146044_c0_g1_i1	0.913401767913405	Ovary_mean
7290	TRINITY_DN185024_c0_g1_i1	0.900835803935514	Brain_mean
7320	TRINITY_DN67354_c0_g1_i1	0.970661815475251	Brain_mean
7360	TRINITY_DN133080_c7_g9_i1	0.900839750288804	Ovary_mean
7379	TRINITY_DN26228_c0_g1_i1	0.909278431327343	Brain_mean
7408	TRINITY_DN204633_c0_g1_i1	0.915802673777689	Ovary_mean
7462	TRINITY_DN13805_c0_g1_i1	0.900383682439372	Brain_mean
7464	TRINITY_DN87531_c0_g1_i1	0.903385203966061	Brain_mean
7477	TRINITY_DN103637_c0_g3_i1	0.975209394785716	Ovary_mean
7487	TRINITY_DN92873_c0_g2_i1	0.942602852188556	Brain_mean
7488	TRINITY_DN62046_c0_g2_i1	0.910917135618836	G23_mean
7512	TRINITY_DN113394_c0_g1_i2	0.936584189887715	Ovary_mean
7518	TRINITY_DN38571_c0_g1_i1	0.967808425236579	Brain_mean
7524	TRINITY_DN109372_c0_g2_i1	0.987167445721304	Brain_mean
7545	TRINITY_DN122956_c4_g1_i1	0.923138225472857	Brain_mean
7563	TRINITY_DN73465_c0_g1_i1	0.91446748900772	Ovary_mean
7564	TRINITY_DN142718_c0_g1_i1	0.917342798358162	Ovary_mean
7582	TRINITY_DN104807_c0_g1_i1	0.917293057468645	Brain_mean
7591	TRINITY_DN180159_c0_g1_i1	0.921945479766579	Ovary_mean
7612	TRINITY_DN126946_c0_g4_i1	0.952175461448546	Brain_mean
7613	TRINITY_DN118840_c1_g4_i1	0.916992762500229	Brain_mean
7620	TRINITY_DN128770_c1_g1_i1	0.903385629156348	Ovary_mean
7621	TRINITY_DN83565_c0_g1_i1	1	Ovary_mean
7651	TRINITY_DN132005_c0_g1_i1	0.945230226021644	Ovary_mean
7652	TRINITY_DN165365_c0_g1_i1	0.942773694693849	Ovary_mean
7681	TRINITY_DN80631_c0_g2_i2	0.935406564652893	Ovary_mean
7740	TRINITY_DN107991_c0_g2_i1	0.923746814978557	Brain_mean
7743	TRINITY_DN18859_c0_g1_i1	0.990524835006031	G23_mean
7757	TRINITY_DN19278_c0_g1_i1	0.950203071388924	Brain_mean
7792	TRINITY_DN123998_c2_g3_i2	0.909081939518811	Brain_mean
7803	TRINITY_DN29431_c0_g1_i1	0.969115317874946	Ovary_mean
7825	TRINITY_DN103233_c0_g2_i1	0.939468492812037	Ovary_mean
7867	TRINITY_DN5197_c0_g1_i1	0.945732295776595	Ovary_mean
7896	TRINITY_DN272_c0_g1_i1	0.973767350558784	Ovary_mean
7908	TRINITY_DN124292_c0_g1_i1	0.926380737988348	Brain_mean
7931	TRINITY_DN132332_c0_g10_i1	0.938697606234191	Brain_mean
7979	TRINITY_DN69291_c0_g1_i1	0.995677532629472	Ovary_mean
8009	TRINITY_DN126100_c4_g1_i1	0.937307247573414	Brain_mean
8014	TRINITY_DN209925_c0_g1_i1	0.973236939823729	Ovary_mean
8017	TRINITY_DN104052_c0_g1_i1	0.969346889992726	Brain_mean
8026	TRINITY_DN740_c0_g1_i1	0.916394630978218	Ovary_mean
8067	TRINITY_DN194257_c0_g1_i1	0.984576154301215	Ovary_mean
8073	TRINITY_DN136699_c6_g5_i2	0.93829106880494	Ovary_mean
8104	TRINITY_DN124619_c2_g7_i1	0.914666316121488	Brain_mean
8112	TRINITY_DN126884_c0_g1_i1	0.906680572545799	Brain_mean
8118	TRINITY_DN126946_c0_g5_i1	0.930604023341308	Brain_mean
8119	TRINITY_DN118196_c2_g1_i2	0.913029688722612	Brain_mean
8131	TRINITY_DN124619_c2_g3_i1	0.959108102305895	Brain_mean
8163	TRINITY_DN214031_c0_g1_i1	0.949740463630235	Ovary_mean
8175	TRINITY_DN126250_c0_g4_i1	0.946114687650729	G27_mean
8176	TRINITY_DN165011_c0_g1_i1	0.962047525518166	Ovary_mean
8205	TRINITY_DN119848_c2_g5_i1	0.938494391847115	Brain_mean
8209	TRINITY_DN109089_c1_g1_i1	0.900569994325381	Brain_mean
8227	TRINITY_DN181918_c0_g1_i1	0.974680145231291	Ovary_mean
8277	TRINITY_DN199816_c0_g1_i1	0.928762068893214	Ovary_mean
8344	TRINITY_DN47080_c0_g1_i1	0.959899247218467	Brain_mean
8361	TRINITY_DN28765_c0_g1_i1	0.932025364859139	Ovary_mean
8364	TRINITY_DN132667_c0_g4_i1	0.940293709167219	Brain_mean
8380	TRINITY_DN123649_c3_g1_i2	0.939553721025116	Brain_mean
8389	TRINITY_DN176526_c0_g1_i1	0.915674331226687	Ovary_mean
8400	TRINITY_DN198551_c0_g1_i1	0.913794537748104	G43_M_mean
8403	TRINITY_DN211622_c0_g1_i1	0.946971392407595	Ovary_mean
8411	TRINITY_DN93549_c0_g2_i1	0.939370676311981	G23_mean
8421	TRINITY_DN174724_c0_g1_i1	0.915705526923346	Brain_mean
8433	TRINITY_DN134522_c4_g1_i1	0.980474805453658	Ovary_mean
8435	TRINITY_DN5033_c0_g1_i1	0.921499891077585	Ovary_mean
8440	TRINITY_DN63687_c0_g1_i1	0.900484853785114	Ovary_mean
8443	TRINITY_DN104453_c0_g1_i1	0.944453035495418	Ovary_mean
8468	TRINITY_DN197407_c0_g1_i1	0.909271653374784	G46_M_mean
8487	TRINITY_DN169896_c0_g1_i1	1	Ovary_mean
8493	TRINITY_DN117302_c0_g2_i1	0.910040485394272	Brain_mean
8552	TRINITY_DN115363_c0_g1_i1	0.950436016862873	Brain_mean
8571	TRINITY_DN168106_c0_g1_i1	0.976269738702407	Ovary_mean
8604	TRINITY_DN135963_c3_g9_i1	0.926327325558885	Liver_mean
8608	TRINITY_DN112960_c1_g1_i1	0.971714353486364	Brain_mean
8620	TRINITY_DN197345_c0_g1_i1	0.934443357931514	Brain_mean
8632	TRINITY_DN119970_c1_g4_i1	0.920117908412547	Brain_mean
8636	TRINITY_DN188967_c0_g1_i1	0.905406337922008	Ovary_mean
8652	TRINITY_DN201239_c0_g1_i1	0.986613231828096	Testis_mean
8718	TRINITY_DN101445_c0_g2_i1	0.924015769683205	Brain_mean
8729	TRINITY_DN129779_c4_g4_i1	0.904823703966503	Brain_mean
8736	TRINITY_DN123592_c1_g1_i3	0.924326210698615	Brain_mean
8754	TRINITY_DN56947_c0_g1_i1	0.904186295305083	Ovary_mean
8757	TRINITY_DN53122_c0_g2_i1	0.969836751155252	Ovary_mean
8758	TRINITY_DN118859_c0_g1_i2	0.926996337300987	Brain_mean
8762	TRINITY_DN89037_c0_g1_i1	0.965342222077999	Brain_mean
8807	TRINITY_DN180457_c0_g1_i1	0.901564268708127	Ovary_mean
8822	TRINITY_DN11795_c0_g1_i1	0.961796618845527	Brain_mean
8846	TRINITY_DN127854_c1_g2_i3	0.933998234940009	G27_mean
8852	TRINITY_DN102898_c0_g2_i1	0.970620136761733	Ovary_mean
8868	TRINITY_DN9222_c0_g1_i1	0.906683984310246	Ovary_mean
8884	TRINITY_DN28451_c0_g1_i1	1	Ovary_mean
8890	TRINITY_DN67913_c0_g2_i1	0.966794028651473	Brain_mean
8911	TRINITY_DN17741_c0_g1_i1	0.920002163259584	Brain_mean
8912	TRINITY_DN87264_c0_g1_i1	0.909360706301189	Ovary_mean
8919	TRINITY_DN122658_c0_g1_i4	0.91505975698859	Ovary_mean
8932	TRINITY_DN143591_c0_g1_i1	0.901354402318598	Brain_mean
8933	TRINITY_DN210601_c0_g1_i1	0.901782599885937	G31_mean
8936	TRINITY_DN174251_c0_g1_i1	1	Ovary_mean
8938	TRINITY_DN51246_c0_g1_i1	0.980826296217546	Ovary_mean
8943	TRINITY_DN69359_c0_g1_i1	0.929519152102941	Ovary_mean
8958	TRINITY_DN17783_c0_g1_i1	0.930335939605978	Brain_mean
8961	TRINITY_DN4692_c0_g2_i1	0.903812400935111	Ovary_mean
8996	TRINITY_DN141484_c0_g1_i1	0.908398184826241	Brain_mean
9035	TRINITY_DN123874_c2_g2_i1	0.905634720758367	Brain_mean
9039	TRINITY_DN208099_c0_g1_i1	0.928369726914844	Ovary_mean
9053	TRINITY_DN135757_c1_g9_i1	0.90654678396022	G27_mean
9110	TRINITY_DN131034_c5_g3_i1	0.919373732185879	Brain_mean
9112	TRINITY_DN129759_c0_g3_i1	0.940109616314569	Brain_mean
9144	TRINITY_DN110191_c0_g4_i1	0.936090274035276	Brain_mean
9146	TRINITY_DN78120_c0_g3_i1	0.957642977088538	Brain_mean
9174	TRINITY_DN132364_c3_g1_i1	0.968268383148671	Ovary_mean
9183	TRINITY_DN96596_c0_g1_i2	0.923963824888903	Brain_mean
9210	TRINITY_DN10259_c0_g1_i1	0.920532697143316	Ovary_mean
9217	TRINITY_DN97512_c0_g6_i1	0.977988705810161	Brain_mean
9226	TRINITY_DN128678_c1_g4_i1	0.974386531535779	Brain_mean
9244	TRINITY_DN79657_c0_g3_i1	0.980260991038672	Brain_mean
9245	TRINITY_DN157327_c0_g1_i1	0.958925635278949	Ovary_mean
9246	TRINITY_DN55754_c0_g1_i1	0.901195204178982	Liver_mean
9252	TRINITY_DN131377_c1_g1_i2	0.926988373493246	Brain_mean
9258	TRINITY_DN123188_c6_g6_i1	0.917394440254516	Ovary_mean
9272	TRINITY_DN133595_c5_g6_i1	0.962029915190459	Ovary_mean
9276	TRINITY_DN105267_c0_g2_i2	0.928699991427053	Brain_mean
9303	TRINITY_DN126624_c1_g3_i2	0.941198222836266	G31_mean
9321	TRINITY_DN112978_c0_g3_i1	0.914731013796772	Brain_mean
9368	TRINITY_DN119970_c1_g1_i1	0.925495450959555	Brain_mean
9383	TRINITY_DN74326_c0_g1_i1	0.951774505633757	Brain_mean
9397	TRINITY_DN135727_c2_g2_i1	0.925330723722411	Ovary_mean
9402	TRINITY_DN124431_c0_g1_i2	0.949711328816064	Ovary_mean
9408	TRINITY_DN24945_c0_g1_i1	0.92535553946833	Brain_mean
9416	TRINITY_DN112656_c0_g1_i1	0.946430867592484	Brain_mean
9422	TRINITY_DN182744_c0_g1_i1	0.917031892493093	Brain_mean
9461	TRINITY_DN27320_c0_g1_i1	0.933362914677243	Brain_mean
9470	TRINITY_DN80419_c0_g2_i1	0.98332759182778	Ovary_mean
9492	TRINITY_DN32122_c0_g1_i1	0.979739009356295	Ovary_mean
9503	TRINITY_DN110921_c0_g1_i1	0.957611114030948	Brain_mean
9523	TRINITY_DN89897_c0_g1_i1	0.978352579007163	Brain_mean
9554	TRINITY_DN72233_c0_g2_i1	0.921754998544191	G27_mean
9563	TRINITY_DN106100_c0_g1_i1	0.931900425591593	Brain_mean
9568	TRINITY_DN130474_c2_g2_i1	0.944826344506894	Testis_mean
9571	TRINITY_DN21732_c0_g1_i1	0.916060727715496	Brain_mean
9577	TRINITY_DN211300_c0_g1_i1	0.932591981628933	Brain_mean
9579	TRINITY_DN129291_c3_g4_i1	0.932726010781273	Ovary_mean
9585	TRINITY_DN130816_c5_g2_i1	0.975234506966099	Brain_mean
9603	TRINITY_DN129912_c3_g1_i1	0.939598022467671	Brain_mean
9607	TRINITY_DN8267_c0_g1_i1	0.955885640919072	Ovary_mean
9630	TRINITY_DN97250_c1_g1_i1	0.931019617506892	Brain_mean
9632	TRINITY_DN136252_c8_g1_i1	0.90163989104951	Ovary_mean
9646	TRINITY_DN133522_c3_g4_i1	0.925206376962612	Brain_mean
9660	TRINITY_DN76960_c0_g2_i1	0.979042822988757	Ovary_mean
9675	TRINITY_DN168384_c0_g1_i1	0.94502563092287	Brain_mean
9694	TRINITY_DN155618_c0_g1_i1	0.918047038824301	Ovary_mean
9715	TRINITY_DN116269_c0_g3_i1	0.929198239750325	Testis_mean
9718	TRINITY_DN3457_c0_g1_i1	0.927612553442371	Brain_mean
9766	TRINITY_DN194548_c0_g1_i1	0.910190755793623	Ovary_mean
9776	TRINITY_DN76339_c0_g2_i1	0.974780609917549	Testis_mean
9781	TRINITY_DN12356_c0_g2_i1	0.951773789097404	Ovary_mean
9789	TRINITY_DN46350_c0_g1_i1	0.975951531702608	Ovary_mean
9792	TRINITY_DN118928_c0_g6_i1	0.919827510013718	Brain_mean
9814	TRINITY_DN134499_c1_g8_i1	0.96166357692784	Brain_mean
9821	TRINITY_DN127020_c0_g1_i1	0.934643829692109	Brain_mean
9829	TRINITY_DN53393_c0_g1_i1	0.90767359297527	Brain_mean
9830	TRINITY_DN141121_c0_g1_i1	0.935604963036018	Ovary_mean
9863	TRINITY_DN61072_c0_g1_i1	0.968046752954689	Brain_mean
9975	TRINITY_DN194757_c0_g1_i1	0.974303393479562	Ovary_mean
9996	TRINITY_DN68262_c0_g1_i1	0.917428964154537	Brain_mean
10027	TRINITY_DN85998_c0_g2_i1	0.970901094816198	Testis_mean
10043	TRINITY_DN78049_c0_g3_i1	0.960238535937945	Testis_mean
10093	TRINITY_DN88340_c0_g1_i1	0.983520693397028	Brain_mean
10119	TRINITY_DN75231_c0_g1_i1	0.947840495836461	Ovary_mean
10131	TRINITY_DN182760_c0_g1_i1	0.969999697784148	Ovary_mean
10149	TRINITY_DN119691_c0_g2_i1	0.976518871797339	G23_mean
10192	TRINITY_DN211204_c0_g1_i1	1	G23_mean
10228	TRINITY_DN27005_c0_g1_i1	0.993845780593214	Liver_mean
10229	TRINITY_DN126095_c0_g4_i1	0.932908560331122	Brain_mean
10244	TRINITY_DN89389_c0_g1_i1	0.929427348758206	Ovary_mean
10268	TRINITY_DN196007_c0_g1_i1	0.908152980697784	G31_mean
10294	TRINITY_DN13877_c0_g1_i1	0.978051653091197	Ovary_mean
10295	TRINITY_DN131600_c6_g8_i1	0.957943205103222	Brain_mean
10312	TRINITY_DN85274_c0_g4_i1	0.958986856659976	Brain_mean
10319	TRINITY_DN84109_c0_g1_i1	0.913320529080244	Ovary_mean
10331	TRINITY_DN91852_c0_g1_i1	0.914554482955401	Ovary_mean
10334	TRINITY_DN112264_c1_g1_i1	0.99779680542592	Testis_mean
10337	TRINITY_DN128150_c3_g1_i1	0.960307763702247	Brain_mean
10364	TRINITY_DN118745_c0_g1_i1	0.909549443259211	G31_mean
10390	TRINITY_DN190558_c0_g1_i1	0.949463347398328	Ovary_mean
10437	TRINITY_DN69961_c0_g1_i1	0.948571318627088	Brain_mean
10448	TRINITY_DN63810_c0_g2_i1	0.940744484012864	Ovary_mean
10495	TRINITY_DN19764_c0_g1_i1	0.957485245046961	Liver_mean
10499	TRINITY_DN154814_c0_g1_i1	0.9218684736141	Ovary_mean
10518	TRINITY_DN85585_c0_g2_i1	0.911541272615232	Brain_mean
10529	TRINITY_DN79533_c0_g1_i1	0.913224642018294	Ovary_mean
10536	TRINITY_DN170028_c0_g1_i1	0.942865667624228	Ovary_mean
10590	TRINITY_DN42221_c0_g1_i1	0.948959842270555	Ovary_mean
10629	TRINITY_DN67854_c0_g1_i1	0.943058931249118	Brain_mean
10665	TRINITY_DN117785_c0_g1_i1	0.909425144725622	G27_mean
10733	TRINITY_DN184316_c0_g1_i1	0.918533028425314	G27_mean
10764	TRINITY_DN122315_c2_g3_i2	0.908456431567048	Brain_mean
10767	TRINITY_DN156021_c0_g1_i1	0.954244185607413	Ovary_mean
10780	TRINITY_DN66387_c0_g2_i1	0.915675286554298	Brain_mean
10822	TRINITY_DN158928_c0_g1_i1	0.993713708133336	Ovary_mean
10836	TRINITY_DN103061_c0_g3_i1	0.949099208038658	G23_mean
10845	TRINITY_DN133522_c3_g3_i1	0.90877395305824	Brain_mean
10918	TRINITY_DN74026_c0_g1_i1	0.994354402220196	Ovary_mean
10923	TRINITY_DN101798_c0_g1_i1	0.936289038049775	Brain_mean
10930	TRINITY_DN165389_c0_g1_i1	0.99763077643784	Testis_mean
10958	TRINITY_DN126311_c3_g4_i2	0.907379467039464	G23_mean
10972	TRINITY_DN97010_c0_g1_i2	0.984475856730656	Brain_mean
10982	TRINITY_DN154211_c0_g1_i1	0.963570526434168	Ovary_mean
10990	TRINITY_DN89480_c0_g2_i1	0.914173578187873	G23_mean
11001	TRINITY_DN134827_c1_g3_i1	0.906910226358325	Ovary_mean
11024	TRINITY_DN128188_c0_g2_i1	0.920529240884711	Brain_mean
11071	TRINITY_DN59779_c0_g1_i1	0.976202861437907	G27_mean
11095	TRINITY_DN88614_c0_g1_i1	0.933430492500582	Ovary_mean
11098	TRINITY_DN109470_c0_g2_i1	0.963173807812224	Testis_mean
11125	TRINITY_DN102984_c0_g2_i1	0.955572021174424	Ovary_mean
11126	TRINITY_DN96490_c0_g2_i1	0.972339504308006	Brain_mean
11136	TRINITY_DN114471_c0_g2_i1	0.911316138907975	Brain_mean
11146	TRINITY_DN127050_c0_g1_i1	0.935537920731167	Brain_mean
11167	TRINITY_DN91867_c0_g1_i1	0.901180395055137	Ovary_mean
11187	TRINITY_DN124032_c0_g1_i3	0.963674957267786	Brain_mean
11195	TRINITY_DN74527_c0_g2_i1	0.9590420129952	Testis_mean
11222	TRINITY_DN63012_c0_g2_i1	0.961742440619021	Brain_mean
11236	TRINITY_DN98370_c0_g2_i1	0.953966339539405	Brain_mean
11240	TRINITY_DN133760_c0_g4_i2	0.954222763823262	G31_mean
11248	TRINITY_DN85866_c0_g1_i1	0.935457763995737	Brain_mean
11265	TRINITY_DN170542_c0_g1_i1	0.902654968998288	Ovary_mean
11266	TRINITY_DN113598_c0_g1_i1	0.907747715116606	Brain_mean
11282	TRINITY_DN73387_c0_g2_i1	0.928804976260836	Brain_mean
11310	TRINITY_DN130370_c2_g5_i3	0.928557881221859	Brain_mean
11324	TRINITY_DN102467_c0_g1_i1	0.992060741568081	Ovary_mean
11370	TRINITY_DN120023_c0_g1_i1	0.953279002818834	Brain_mean
11374	TRINITY_DN182149_c0_g1_i1	0.982524732371679	Ovary_mean
11379	TRINITY_DN133661_c0_g3_i1	0.932603826557687	Testis_mean
11383	TRINITY_DN156492_c0_g1_i1	0.980445261717328	Ovary_mean
11389	TRINITY_DN150975_c0_g1_i1	0.903932740737422	Brain_mean
11408	TRINITY_DN99690_c0_g1_i1	0.996472836114699	Brain_mean
11423	TRINITY_DN109099_c0_g2_i2	0.915981719657603	Ovary_mean
11435	TRINITY_DN103479_c0_g1_i1	0.927631808311986	Brain_mean
11460	TRINITY_DN157149_c0_g1_i1	0.975391714420816	Brain_mean
11464	TRINITY_DN129347_c0_g3_i1	0.943267160119215	Brain_mean
11475	TRINITY_DN209959_c0_g1_i1	1	Ovary_mean
11477	TRINITY_DN69778_c0_g2_i1	0.940901681040028	Brain_mean
11487	TRINITY_DN54627_c0_g2_i1	0.950099656952945	G27_mean
11562	TRINITY_DN114092_c0_g1_i1	0.920687620224521	Ovary_mean
11595	TRINITY_DN103318_c0_g1_i1	0.929867713675092	Ovary_mean
11611	TRINITY_DN5017_c0_g1_i1	0.988624153047791	Ovary_mean
11612	TRINITY_DN91675_c0_g1_i1	0.966362373685337	Brain_mean
11617	TRINITY_DN132314_c2_g8_i1	0.938073901759969	Brain_mean
11624	TRINITY_DN134638_c5_g4_i1	0.900118739611253	Ovary_mean
11660	TRINITY_DN199773_c0_g1_i1	0.939417801724302	G46_F_mean
11664	TRINITY_DN76960_c0_g1_i1	0.915035250615086	Ovary_mean
11669	TRINITY_DN29096_c0_g1_i1	0.939201057770065	Ovary_mean
11673	TRINITY_DN125305_c3_g3_i1	0.925918097489649	Brain_mean
11705	TRINITY_DN101383_c0_g1_i1	0.958488800054966	Brain_mean
11735	TRINITY_DN45288_c0_g1_i1	0.965398528353005	Brain_mean
11736	TRINITY_DN157973_c0_g1_i1	0.918610631199994	Ovary_mean
11801	TRINITY_DN48493_c0_g1_i1	0.923291786957005	Liver_mean
11803	TRINITY_DN42269_c0_g1_i1	0.954380441944051	Liver_mean
11806	TRINITY_DN147051_c0_g1_i1	0.981441599488647	Ovary_mean
11836	TRINITY_DN124400_c0_g1_i1	0.920842344088692	Brain_mean
11846	TRINITY_DN127374_c0_g3_i1	0.924901615883242	Ovary_mean
11875	TRINITY_DN216157_c0_g1_i1	0.945106351211625	Brain_mean
11920	TRINITY_DN124362_c0_g6_i1	0.949623319659143	Ovary_mean
11922	TRINITY_DN75939_c0_g1_i1	0.919051375793935	Ovary_mean
11933	TRINITY_DN128297_c0_g3_i3	0.934167798496187	Testis_mean
11939	TRINITY_DN67035_c0_g2_i1	0.96250146263906	G27_mean
11957	TRINITY_DN129311_c1_g3_i1	0.972993143008627	Brain_mean
11970	TRINITY_DN69433_c0_g1_i1	0.944857935122392	Ovary_mean
11981	TRINITY_DN160937_c0_g1_i1	0.919748320060619	Ovary_mean
11985	TRINITY_DN133796_c2_g3_i1	0.953448904959178	Brain_mean
11986	TRINITY_DN189686_c0_g1_i1	0.939363868736385	Ovary_mean
11998	TRINITY_DN139613_c0_g1_i1	0.991009614770254	Ovary_mean
12000	TRINITY_DN76657_c0_g1_i1	0.98765212415984	Ovary_mean
12029	TRINITY_DN101116_c0_g3_i1	0.908199474861134	Ovary_mean
12096	TRINITY_DN107791_c0_g2_i1	0.957502154781185	Brain_mean
12114	TRINITY_DN199328_c0_g1_i1	0.908594413371206	Brain_mean
12117	TRINITY_DN93558_c0_g1_i1	0.93462593263619	Ovary_mean
