ID	Tissue_specific_index	Tissue_name
TRINITY_DN128942_c2_g6_i2	0.937305927	Brain_fmean
TRINITY_DN7659_c0_g1_i1	0.937296263	G43_M_mean
TRINITY_DN151469_c0_g1_i1	0.937223556	Brain_fmean
TRINITY_DN20365_c0_g1_i1	0.93722213	Brain_mmean
TRINITY_DN66981_c0_g1_i1	0.937212109	Brain_mmean
TRINITY_DN138099_c0_g1_i1	0.937200989	Ovary_mean
TRINITY_DN180972_c0_g1_i1	0.937155669	Ovary_mean
TRINITY_DN112656_c0_g1_i1	0.937145563	Brain_fmean
TRINITY_DN115363_c0_g1_i1	0.937135802	Brain_fmean
TRINITY_DN71221_c0_g1_i1	0.937126348	G46_M_mean
TRINITY_DN47070_c0_g1_i1	0.937084468	Brain_fmean
TRINITY_DN151741_c0_g1_i1	0.937058035	Ovary_mean
TRINITY_DN72485_c0_g2_i1	0.937037664	Ovary_mean
TRINITY_DN142708_c0_g1_i1	0.93697637	Ovary_mean
TRINITY_DN128175_c8_g1_i1	0.936962196	Brain_fmean
TRINITY_DN103897_c0_g3_i1	0.936957135	Ovary_mean
TRINITY_DN98655_c0_g1_i1	0.936948833	Ovary_mean
TRINITY_DN122137_c0_g1_i1	0.936920406	G31_fmean
TRINITY_DN3639_c0_g1_i1	0.936889226	G46_M_mean
TRINITY_DN69376_c0_g1_i1	0.936868672	G31_mmean
TRINITY_DN107124_c0_g2_i1	0.936857145	Brain_mmean
TRINITY_DN132516_c3_g6_i1	0.936855871	Brain_fmean
TRINITY_DN194620_c0_g1_i1	0.936855488	Testis_mean
TRINITY_DN101798_c0_g1_i1	0.936851828	Brain_mmean
TRINITY_DN109380_c0_g1_i1	0.936756169	Brain_mmean
TRINITY_DN86808_c0_g2_i1	0.936736333	Ovary_mean
TRINITY_DN214948_c0_g1_i1	0.936722229	Brain_mmean
TRINITY_DN46523_c0_g1_i1	0.936682134	Brain_mmean
TRINITY_DN111051_c0_g4_i1	0.93667005	Brain_mmean
TRINITY_DN114423_c0_g1_i1	0.9366674	Brain_fmean
TRINITY_DN159389_c0_g1_i1	0.936642537	Ovary_mean
TRINITY_DN106268_c0_g1_i1	0.936632182	G27_fmean
TRINITY_DN132667_c0_g4_i1	0.936628868	Brain_fmean
TRINITY_DN210775_c0_g1_i1	0.936621619	Ovary_mean
TRINITY_DN76177_c0_g1_i1	0.936600056	Ovary_mean
TRINITY_DN112742_c0_g1_i1	0.936595241	Brain_mmean
TRINITY_DN33954_c0_g1_i1	0.936592186	Testis_mean
TRINITY_DN78562_c0_g3_i1	0.936590747	Liver_fmean
TRINITY_DN3288_c0_g2_i1	0.936575547	Brain_fmean
TRINITY_DN179801_c0_g1_i1	0.936571787	Ovary_mean
TRINITY_DN76897_c0_g2_i1	0.936568012	G23_fmean
TRINITY_DN54447_c0_g1_i1	0.936561821	Brain_fmean
TRINITY_DN115273_c0_g1_i1	0.936515155	G31_fmean
TRINITY_DN125389_c0_g3_i1	0.936509571	Ovary_mean
TRINITY_DN128891_c2_g10_i1	0.936480994	Brain_mmean
TRINITY_DN127333_c1_g5_i1	0.936420542	G46_M_mean
TRINITY_DN133531_c8_g4_i1	0.936406299	Brain_mmean
TRINITY_DN82941_c0_g2_i1	0.936405028	G43_F_mean
TRINITY_DN60233_c0_g2_i1	0.936390786	Ovary_mean
TRINITY_DN126794_c4_g2_i1	0.936354535	Ovary_mean
TRINITY_DN132565_c0_g1_i1	0.936341628	Ovary_mean
TRINITY_DN106339_c0_g1_i1	0.93633561	Brain_mmean
TRINITY_DN123998_c2_g2_i1	0.936295994	Brain_mmean
TRINITY_DN90487_c0_g1_i1	0.936287471	Brain_mmean
TRINITY_DN128204_c0_g1_i1	0.936274352	Ovary_mean
TRINITY_DN107137_c0_g1_i1	0.936266521	Brain_fmean
TRINITY_DN213670_c0_g1_i1	0.93625326	G46_M_mean
TRINITY_DN10928_c0_g1_i1	0.936242983	Ovary_mean
TRINITY_DN210591_c0_g1_i1	0.936212793	Brain_mmean
TRINITY_DN78573_c0_g2_i1	0.936195624	G46_M_mean
TRINITY_DN200693_c0_g1_i1	0.936193865	Ovary_mean
TRINITY_DN107991_c0_g2_i1	0.936167617	Brain_mmean
TRINITY_DN106817_c0_g2_i1	0.936135262	G27_fmean
TRINITY_DN134498_c1_g3_i1	0.936101349	Ovary_mean
TRINITY_DN67318_c0_g2_i1	0.93609993	Brain_fmean
TRINITY_DN117319_c1_g1_i2	0.936080677	Brain_fmean
TRINITY_DN122445_c4_g2_i1	0.936041566	Ovary_mean
TRINITY_DN121229_c1_g2_i1	0.936027776	Liver_fmean
TRINITY_DN117992_c0_g7_i1	0.935976933	Brain_mmean
TRINITY_DN49331_c0_g1_i1	0.935970066	Brain_fmean
TRINITY_DN179478_c0_g1_i1	0.935964851	G23_mmean
TRINITY_DN134800_c2_g1_i1	0.935910274	Ovary_mean
TRINITY_DN127129_c2_g3_i1	0.935910187	Ovary_mean
TRINITY_DN131298_c0_g1_i1	0.93589085	Ovary_mean
TRINITY_DN122144_c0_g1_i1	0.935852641	Ovary_mean
TRINITY_DN159722_c0_g1_i1	0.935850161	Ovary_mean
TRINITY_DN194004_c0_g1_i1	0.935822958	Liver_fmean
TRINITY_DN44044_c0_g1_i1	0.935822205	Liver_fmean
TRINITY_DN213614_c0_g1_i1	0.935807893	Brain_mmean
TRINITY_DN17741_c0_g1_i1	0.935784533	Brain_mmean
TRINITY_DN125715_c0_g4_i1	0.935779877	Brain_mmean
TRINITY_DN78046_c0_g1_i1	0.935772992	Brain_mmean
TRINITY_DN124146_c9_g9_i1	0.935758868	Testis_mean
TRINITY_DN98049_c0_g2_i2	0.935748493	G27_fmean
TRINITY_DN137390_c0_g1_i1	0.935745178	G46_M_mean
TRINITY_DN91856_c0_g2_i1	0.935742596	G23_mmean
TRINITY_DN68161_c0_g3_i1	0.935717995	Brain_fmean
TRINITY_DN24931_c0_g1_i1	0.935647051	Ovary_mean
TRINITY_DN103637_c0_g2_i1	0.935619616	Ovary_mean
TRINITY_DN137990_c0_g1_i1	0.935585355	Ovary_mean
TRINITY_DN108698_c0_g1_i1	0.935528916	Brain_mmean
TRINITY_DN126580_c0_g3_i4	0.935473393	Brain_mmean
TRINITY_DN732_c0_g1_i1	0.935451633	G43_M_mean
TRINITY_DN131068_c1_g4_i1	0.935418745	Ovary_mean
TRINITY_DN18130_c0_g1_i1	0.935373921	Ovary_mean
TRINITY_DN176698_c0_g1_i1	0.935319316	Brain_fmean
TRINITY_DN111714_c0_g1_i1	0.935305927	Brain_mmean
TRINITY_DN82441_c0_g5_i1	0.935281826	Brain_fmean
TRINITY_DN85810_c0_g1_i1	0.9352743	Brain_fmean
TRINITY_DN116013_c0_g1_i1	0.935211134	Brain_fmean
TRINITY_DN112124_c0_g2_i1	0.935195045	Ovary_mean
TRINITY_DN134235_c1_g7_i1	0.935137843	Brain_mmean
TRINITY_DN190369_c0_g1_i1	0.935134083	Ovary_mean
TRINITY_DN37159_c0_g1_i1	0.935130838	Ovary_mean
TRINITY_DN157757_c0_g1_i1	0.935105741	Brain_fmean
TRINITY_DN70308_c0_g1_i1	0.93509001	Brain_fmean
TRINITY_DN132724_c1_g4_i1	0.935072647	G31_mmean
TRINITY_DN5812_c0_g1_i1	0.93505968	Liver_fmean
TRINITY_DN194686_c0_g1_i1	0.93505233	Ovary_mean
TRINITY_DN179426_c0_g1_i1	0.935048489	G46_M_mean
TRINITY_DN98905_c0_g1_i1	0.934920655	Brain_mmean
TRINITY_DN71758_c0_g1_i1	0.934915934	Testis_mean
TRINITY_DN86962_c0_g2_i1	0.934898696	Brain_mmean
TRINITY_DN183676_c0_g1_i1	0.934880577	Brain_mmean
TRINITY_DN9231_c0_g1_i1	0.934861781	Ovary_mean
TRINITY_DN70764_c0_g1_i1	0.934849752	Ovary_mean
TRINITY_DN167879_c0_g1_i1	0.934759443	Brain_fmean
TRINITY_DN129075_c0_g3_i1	0.934707243	Brain_fmean
TRINITY_DN27882_c1_g1_i1	0.934693383	Ovary_mean
TRINITY_DN104905_c0_g1_i1	0.934688762	Brain_fmean
TRINITY_DN122043_c1_g2_i2	0.934671553	Brain_mmean
TRINITY_DN142308_c0_g1_i1	0.934651947	Ovary_mean
TRINITY_DN66192_c0_g1_i1	0.934650129	Ovary_mean
TRINITY_DN142561_c0_g1_i1	0.934634325	Liver_fmean
TRINITY_DN99934_c0_g4_i1	0.934606642	Brain_mmean
TRINITY_DN69889_c0_g1_i1	0.934512151	Brain_mmean
TRINITY_DN65924_c0_g1_i1	0.934497708	Brain_mmean
TRINITY_DN172468_c0_g1_i1	0.934493613	Brain_mmean
TRINITY_DN180618_c0_g1_i1	0.934493025	Brain_fmean
TRINITY_DN77671_c0_g1_i1	0.934475324	Ovary_mean
TRINITY_DN131089_c4_g4_i1	0.934458069	Brain_fmean
TRINITY_DN119794_c1_g1_i1	0.934454337	G46_M_mean
TRINITY_DN142184_c0_g1_i1	0.934423423	G43_M_mean
TRINITY_DN123526_c0_g15_i1	0.934423097	Ovary_mean
TRINITY_DN86564_c0_g2_i1	0.934418081	Ovary_mean
TRINITY_DN9002_c0_g1_i1	0.934411495	G31_mmean
TRINITY_DN40562_c0_g1_i1	0.934364364	G31_fmean
TRINITY_DN137544_c0_g1_i1	0.934354935	Liver_fmean
TRINITY_DN132516_c3_g3_i2	0.934342993	Ovary_mean
TRINITY_DN124400_c0_g3_i2	0.934334867	Brain_mmean
TRINITY_DN25837_c0_g1_i1	0.934334081	Ovary_mean
TRINITY_DN123478_c2_g3_i1	0.93429641	Liver_mmean
TRINITY_DN74913_c0_g2_i1	0.934277556	Ovary_mean
TRINITY_DN217027_c0_g1_i1	0.934259207	Brain_fmean
TRINITY_DN69450_c0_g1_i1	0.934234565	G23_fmean
TRINITY_DN5470_c0_g1_i1	0.934213045	Testis_mean
TRINITY_DN109207_c0_g2_i1	0.934153513	Brain_fmean
TRINITY_DN112098_c0_g1_i2	0.934135991	Brain_fmean
TRINITY_DN30893_c0_g1_i1	0.934111368	Liver_fmean
TRINITY_DN170542_c0_g1_i1	0.934095137	Ovary_mean
TRINITY_DN180004_c0_g1_i1	0.93406187	Ovary_mean
TRINITY_DN114471_c0_g3_i1	0.934054049	Brain_mmean
TRINITY_DN122032_c1_g1_i1	0.934050913	Brain_fmean
TRINITY_DN128611_c1_g12_i1	0.93397574	Ovary_mean
TRINITY_DN102597_c0_g1_i1	0.933956811	Brain_mmean
TRINITY_DN121040_c0_g1_i1	0.933853552	Ovary_mean
TRINITY_DN96988_c0_g2_i1	0.933797785	G46_M_mean
TRINITY_DN124651_c3_g5_i1	0.933768156	Ovary_mean
TRINITY_DN111030_c0_g1_i1	0.933762441	Brain_fmean
TRINITY_DN75750_c0_g1_i1	0.933734979	Brain_mmean
TRINITY_DN167890_c0_g1_i1	0.933729955	Brain_mmean
TRINITY_DN3164_c0_g1_i1	0.933690556	G43_F_mean
TRINITY_DN178644_c0_g1_i1	0.933676849	Liver_mmean
TRINITY_DN195767_c0_g1_i1	0.933672671	Brain_fmean
TRINITY_DN202719_c0_g1_i1	0.933601207	G23_fmean
TRINITY_DN158251_c0_g1_i1	0.93359469	Brain_mmean
TRINITY_DN91221_c0_g1_i1	0.933586219	G31_mmean
TRINITY_DN69778_c0_g2_i1	0.933581728	Brain_fmean
TRINITY_DN180735_c0_g1_i1	0.933573763	Ovary_mean
TRINITY_DN133823_c0_g2_i1	0.9335623	G46_F_mean
TRINITY_DN108050_c0_g1_i1	0.93350736	Brain_mmean
TRINITY_DN163900_c0_g1_i1	0.933468586	G43_M_mean
TRINITY_DN102894_c0_g1_i2	0.933461949	Ovary_mean
TRINITY_DN196570_c0_g1_i1	0.933453192	Brain_fmean
TRINITY_DN79867_c0_g2_i1	0.933402772	Liver_mmean
TRINITY_DN197325_c0_g1_i1	0.933394602	Ovary_mean
TRINITY_DN121355_c0_g1_i4	0.933393845	Ovary_mean
TRINITY_DN168079_c0_g1_i1	0.933381193	G27_mmean
TRINITY_DN14268_c0_g1_i1	0.93337366	G46_M_mean
TRINITY_DN48859_c0_g2_i1	0.93335411	Ovary_mean
TRINITY_DN128113_c4_g1_i1	0.933353418	Brain_mmean
TRINITY_DN165003_c0_g1_i1	0.933345835	Liver_fmean
TRINITY_DN69181_c0_g1_i2	0.933344558	Ovary_mean
TRINITY_DN108886_c0_g1_i1	0.933317179	Brain_mmean
TRINITY_DN85909_c0_g1_i1	0.933305516	G23_mmean
TRINITY_DN117586_c0_g1_i1	0.933302983	G46_M_mean
TRINITY_DN88057_c0_g1_i1	0.933283795	G46_M_mean
TRINITY_DN131895_c1_g12_i1	0.933276481	G46_F_mean
TRINITY_DN25425_c0_g2_i1	0.933274068	Ovary_mean
TRINITY_DN91852_c0_g2_i1	0.933255014	Testis_mean
TRINITY_DN121089_c2_g6_i1	0.933237953	Brain_mmean
TRINITY_DN97512_c0_g2_i1	0.933224691	Brain_fmean
TRINITY_DN1699_c0_g1_i1	0.933182273	Ovary_mean
TRINITY_DN123445_c0_g1_i1	0.933083852	Brain_mmean
TRINITY_DN135082_c3_g2_i3	0.933068908	Brain_mmean
TRINITY_DN181707_c0_g1_i1	0.933057991	Ovary_mean
TRINITY_DN141374_c0_g1_i1	0.933051858	Liver_fmean
TRINITY_DN119288_c0_g1_i2	0.933037296	Ovary_mean
TRINITY_DN48493_c0_g2_i1	0.932990293	Liver_mmean
TRINITY_DN1457_c0_g1_i1	0.932989599	Brain_mmean
TRINITY_DN78120_c0_g1_i1	0.932946264	Brain_mmean
TRINITY_DN75058_c0_g1_i1	0.932906748	Ovary_mean
TRINITY_DN120071_c0_g1_i2	0.932877794	Ovary_mean
TRINITY_DN84800_c0_g2_i1	0.932872992	G31_mmean
TRINITY_DN94554_c0_g1_i1	0.932864338	G43_M_mean
TRINITY_DN118928_c0_g5_i1	0.932759418	Brain_mmean
TRINITY_DN59101_c0_g1_i1	0.93274463	Brain_mmean
TRINITY_DN84419_c0_g1_i1	0.932712414	Brain_mmean
TRINITY_DN134008_c0_g2_i1	0.932683483	Ovary_mean
TRINITY_DN21757_c0_g2_i1	0.932673404	Brain_mmean
TRINITY_DN217854_c0_g1_i1	0.932668494	Brain_mmean
TRINITY_DN103194_c0_g1_i1	0.932648834	Liver_fmean
TRINITY_DN19022_c0_g1_i1	0.932640754	Ovary_mean
TRINITY_DN111350_c0_g3_i1	0.932635213	Brain_fmean
TRINITY_DN75290_c0_g1_i1	0.932618587	Ovary_mean
TRINITY_DN85866_c0_g1_i1	0.932568498	Brain_mmean
TRINITY_DN96954_c0_g2_i1	0.932561749	Brain_fmean
TRINITY_DN71072_c0_g1_i1	0.932559651	Ovary_mean
TRINITY_DN184634_c0_g1_i1	0.932546063	Brain_mmean
TRINITY_DN113557_c0_g2_i1	0.932537103	G23_mmean
TRINITY_DN168549_c0_g1_i1	0.932537	Ovary_mean
TRINITY_DN68150_c0_g2_i1	0.932518402	Brain_fmean
TRINITY_DN129474_c0_g1_i1	0.932442776	Ovary_mean
TRINITY_DN21087_c0_g1_i1	0.932432067	Brain_fmean
TRINITY_DN132184_c0_g2_i1	0.932422459	Ovary_mean
TRINITY_DN201969_c0_g1_i1	0.932399879	Ovary_mean
TRINITY_DN132317_c3_g1_i1	0.932394125	Ovary_mean
TRINITY_DN197707_c0_g1_i1	0.932383137	Brain_mmean
TRINITY_DN41268_c0_g1_i1	0.932370937	G43_M_mean
TRINITY_DN114267_c0_g1_i2	0.932364128	Testis_mean
TRINITY_DN140100_c0_g1_i1	0.932361454	Brain_mmean
TRINITY_DN128074_c1_g2_i1	0.932334579	Ovary_mean
TRINITY_DN135585_c3_g1_i1	0.932328867	G46_F_mean
TRINITY_DN411_c0_g1_i1	0.932135116	G23_fmean
TRINITY_DN7077_c0_g1_i1	0.932097139	Ovary_mean
TRINITY_DN111232_c1_g1_i1	0.932088374	Ovary_mean
TRINITY_DN102859_c0_g1_i1	0.932054927	Brain_fmean
TRINITY_DN131126_c1_g2_i1	0.93202142	Ovary_mean
TRINITY_DN131553_c0_g1_i1	0.931979115	Ovary_mean
TRINITY_DN77708_c0_g1_i1	0.931944825	Ovary_mean
TRINITY_DN17476_c0_g2_i1	0.931888887	Ovary_mean
TRINITY_DN94026_c0_g1_i1	0.931882448	Liver_fmean
TRINITY_DN128256_c1_g2_i1	0.931834397	Brain_fmean
TRINITY_DN33132_c0_g1_i1	0.931830094	Ovary_mean
TRINITY_DN42926_c0_g1_i1	0.931808671	Ovary_mean
TRINITY_DN105352_c0_g4_i1	0.93179576	Ovary_mean
TRINITY_DN54635_c0_g1_i1	0.931767144	Brain_fmean
TRINITY_DN166979_c0_g1_i1	0.931734225	Brain_fmean
TRINITY_DN116721_c0_g4_i1	0.931725596	Brain_fmean
TRINITY_DN127462_c5_g5_i1	0.931710602	Brain_fmean
TRINITY_DN60926_c0_g1_i1	0.931690791	Brain_fmean
TRINITY_DN133889_c0_g3_i1	0.93163244	G43_M_mean
TRINITY_DN49261_c0_g2_i1	0.931624861	Ovary_mean
TRINITY_DN92213_c0_g1_i1	0.931602851	Liver_mmean
TRINITY_DN131071_c0_g3_i1	0.931555721	G27_mmean
TRINITY_DN209516_c0_g1_i1	0.931511136	Testis_mean
TRINITY_DN168927_c0_g1_i1	0.931506339	Liver_fmean
TRINITY_DN79138_c0_g1_i2	0.93148256	G46_M_mean
TRINITY_DN120097_c0_g1_i1	0.931425162	Brain_fmean
TRINITY_DN113036_c1_g1_i1	0.931414144	G46_F_mean
TRINITY_DN60707_c0_g1_i1	0.931405742	Brain_mmean
TRINITY_DN74585_c0_g1_i1	0.931391351	G43_M_mean
TRINITY_DN91482_c0_g2_i1	0.931387576	Ovary_mean
TRINITY_DN122278_c3_g1_i1	0.931378115	Brain_fmean
TRINITY_DN115685_c0_g4_i1	0.931364015	G27_mmean
TRINITY_DN108682_c0_g1_i1	0.931363754	Brain_fmean
TRINITY_DN125032_c6_g3_i1	0.931357933	Liver_fmean
TRINITY_DN127843_c0_g4_i1	0.931326123	Brain_fmean
TRINITY_DN114878_c0_g1_i1	0.931282043	Brain_mmean
TRINITY_DN67194_c0_g1_i1	0.931280028	Liver_mmean
TRINITY_DN101369_c0_g2_i1	0.931272206	Ovary_mean
TRINITY_DN93401_c0_g1_i1	0.931271958	Brain_mmean
TRINITY_DN183972_c0_g1_i1	0.931265432	G27_mmean
TRINITY_DN95194_c1_g1_i1	0.931263347	Brain_mmean
TRINITY_DN6977_c0_g1_i1	0.931260859	Brain_mmean
TRINITY_DN125519_c4_g4_i2	0.931207271	Ovary_mean
TRINITY_DN142816_c0_g1_i1	0.931180341	Brain_fmean
TRINITY_DN115129_c0_g1_i3	0.931159976	Ovary_mean
TRINITY_DN72246_c0_g1_i1	0.931120733	Brain_mmean
TRINITY_DN50485_c0_g1_i1	0.931114073	Ovary_mean
TRINITY_DN202270_c0_g1_i1	0.93108143	Brain_mmean
TRINITY_DN79886_c0_g1_i1	0.931069324	Brain_fmean
TRINITY_DN201516_c0_g1_i1	0.931024783	Brain_mmean
TRINITY_DN198596_c0_g1_i1	0.931000282	Brain_fmean
TRINITY_DN132305_c3_g4_i3	0.930995107	Ovary_mean
TRINITY_DN194134_c0_g1_i1	0.930969562	Brain_fmean
TRINITY_DN111971_c0_g1_i1	0.93095364	Ovary_mean
TRINITY_DN49716_c0_g1_i1	0.930952154	Testis_mean
TRINITY_DN109213_c0_g3_i1	0.930936165	G46_M_mean
TRINITY_DN99119_c0_g1_i1	0.930887049	Brain_mmean
TRINITY_DN95086_c0_g1_i1	0.930865485	Brain_mmean
TRINITY_DN97753_c0_g1_i1	0.930861568	Ovary_mean
TRINITY_DN42016_c0_g1_i1	0.930776849	Brain_fmean
TRINITY_DN183819_c0_g1_i1	0.930760362	Brain_fmean
TRINITY_DN53221_c0_g1_i1	0.930719157	Ovary_mean
TRINITY_DN128272_c3_g2_i1	0.930692062	Ovary_mean
TRINITY_DN167212_c0_g1_i1	0.930681911	Brain_mmean
TRINITY_DN91759_c0_g1_i1	0.930659171	Ovary_mean
TRINITY_DN75669_c0_g1_i1	0.930626453	Brain_mmean
TRINITY_DN127351_c3_g1_i1	0.930624391	Liver_fmean
TRINITY_DN151818_c0_g1_i1	0.930623119	Liver_fmean
TRINITY_DN73387_c0_g2_i1	0.930622174	Brain_mmean
TRINITY_DN79691_c0_g2_i1	0.930614946	G43_M_mean
TRINITY_DN216116_c0_g1_i1	0.930605196	G43_F_mean
TRINITY_DN151958_c0_g1_i1	0.930580891	Ovary_mean
TRINITY_DN132516_c3_g4_i1	0.930550566	Brain_fmean
TRINITY_DN19372_c0_g1_i1	0.930535634	Ovary_mean
TRINITY_DN99463_c0_g1_i1	0.930519533	G43_M_mean
TRINITY_DN155033_c0_g1_i1	0.930508783	Brain_mmean
TRINITY_DN96045_c0_g2_i1	0.930501429	G43_F_mean
TRINITY_DN120463_c0_g1_i1	0.930497744	Ovary_mean
TRINITY_DN186490_c0_g1_i1	0.930495797	Brain_fmean
TRINITY_DN69156_c0_g1_i1	0.930463378	Ovary_mean
TRINITY_DN200778_c0_g1_i1	0.930461657	Ovary_mean
TRINITY_DN97543_c0_g2_i2	0.930454081	Brain_mmean
TRINITY_DN122457_c0_g2_i1	0.930443914	Brain_fmean
TRINITY_DN181854_c0_g2_i1	0.93038918	Brain_mmean
TRINITY_DN34253_c0_g1_i1	0.930376233	Brain_mmean
TRINITY_DN151435_c0_g1_i1	0.930370713	Ovary_mean
TRINITY_DN129088_c5_g2_i1	0.930310971	Brain_mmean
TRINITY_DN142017_c0_g1_i1	0.930300753	G46_M_mean
TRINITY_DN134508_c1_g2_i1	0.930287731	Ovary_mean
TRINITY_DN33560_c0_g1_i1	0.930251355	G46_M_mean
TRINITY_DN62385_c0_g1_i1	0.930215081	Brain_fmean
TRINITY_DN210239_c0_g1_i1	0.930205086	Brain_fmean
TRINITY_DN47636_c0_g1_i1	0.930199412	Brain_mmean
TRINITY_DN208159_c0_g1_i1	0.930161819	G46_F_mean
TRINITY_DN139269_c0_g1_i1	0.93015255	Brain_fmean
TRINITY_DN103541_c0_g2_i1	0.930113662	Brain_mmean
TRINITY_DN99020_c0_g1_i1	0.93008089	Brain_mmean
TRINITY_DN24008_c0_g1_i1	0.930075875	Ovary_mean
TRINITY_DN132516_c1_g1_i1	0.930071812	Brain_fmean
TRINITY_DN13925_c0_g1_i1	0.930055285	Brain_fmean
TRINITY_DN186501_c0_g1_i1	0.929984973	Brain_mmean
TRINITY_DN130536_c0_g2_i1	0.929973847	Brain_fmean
TRINITY_DN199603_c0_g1_i1	0.929966531	Ovary_mean
TRINITY_DN61056_c0_g1_i1	0.92993393	Testis_mean
TRINITY_DN130516_c2_g3_i1	0.929915491	Ovary_mean
TRINITY_DN133117_c1_g2_i4	0.929913544	Ovary_mean
TRINITY_DN68667_c0_g1_i1	0.929901881	Brain_fmean
TRINITY_DN74421_c0_g1_i1	0.929888062	Ovary_mean
TRINITY_DN119353_c1_g2_i1	0.929885606	Brain_mmean
TRINITY_DN92285_c0_g1_i1	0.929857201	Ovary_mean
TRINITY_DN173676_c0_g1_i1	0.929840602	Ovary_mean
TRINITY_DN67085_c0_g1_i1	0.929836571	Brain_fmean
TRINITY_DN47738_c0_g1_i1	0.929812214	Brain_fmean
TRINITY_DN97334_c0_g1_i1	0.929794084	Liver_fmean
TRINITY_DN131707_c0_g4_i1	0.929769774	Liver_mmean
TRINITY_DN107053_c0_g1_i1	0.929769578	Ovary_mean
TRINITY_DN24294_c0_g2_i1	0.929763674	Ovary_mean
TRINITY_DN137944_c0_g1_i1	0.929755836	Brain_mmean
TRINITY_DN127901_c1_g2_i1	0.929736798	Liver_fmean
TRINITY_DN72361_c0_g1_i1	0.929722774	Liver_fmean
TRINITY_DN109033_c0_g1_i2	0.92969048	Brain_mmean
TRINITY_DN132253_c2_g9_i3	0.929660958	Liver_mmean
TRINITY_DN114492_c0_g3_i1	0.929656121	Brain_fmean
TRINITY_DN111315_c0_g1_i1	0.929650079	Ovary_mean
TRINITY_DN127630_c3_g1_i1	0.929649301	Ovary_mean
TRINITY_DN113216_c0_g1_i2	0.92964491	Liver_mmean
TRINITY_DN124226_c0_g1_i1	0.929621528	Ovary_mean
TRINITY_DN113916_c0_g2_i1	0.929613031	Brain_fmean
TRINITY_DN182744_c0_g1_i1	0.929593956	Brain_mmean
TRINITY_DN22942_c0_g1_i1	0.929579916	Brain_mmean
TRINITY_DN50368_c0_g1_i1	0.929572917	Ovary_mean
TRINITY_DN129439_c5_g1_i1	0.929548614	Brain_fmean
TRINITY_DN167525_c0_g1_i1	0.929539988	Brain_fmean
TRINITY_DN6431_c0_g1_i1	0.929515474	Ovary_mean
TRINITY_DN155983_c0_g1_i1	0.929509433	G23_fmean
TRINITY_DN134303_c3_g1_i3	0.929490957	Brain_fmean
TRINITY_DN96126_c0_g3_i1	0.929448145	Brain_mmean
TRINITY_DN172913_c0_g1_i1	0.929441804	Testis_mean
TRINITY_DN7651_c0_g1_i1	0.929390501	Ovary_mean
TRINITY_DN181977_c0_g1_i1	0.929372707	Ovary_mean
TRINITY_DN80977_c0_g3_i1	0.929287507	Ovary_mean
TRINITY_DN97228_c0_g2_i1	0.929273833	Ovary_mean
TRINITY_DN183422_c0_g1_i1	0.929272139	Liver_fmean
TRINITY_DN153875_c0_g1_i1	0.92926305	Ovary_mean
TRINITY_DN83353_c0_g2_i1	0.929260528	Brain_mmean
TRINITY_DN24326_c0_g1_i1	0.929240882	G46_M_mean
TRINITY_DN93028_c0_g2_i1	0.929194271	Brain_fmean
TRINITY_DN43542_c0_g1_i1	0.929182478	Ovary_mean
TRINITY_DN124315_c3_g3_i1	0.929178653	G46_F_mean
TRINITY_DN156871_c0_g1_i1	0.929159079	G46_M_mean
TRINITY_DN90168_c0_g1_i1	0.929156437	Brain_mmean
TRINITY_DN218210_c0_g1_i1	0.929154964	Ovary_mean
TRINITY_DN131600_c6_g8_i1	0.929122677	Brain_fmean
TRINITY_DN148692_c0_g1_i1	0.929119487	Ovary_mean
TRINITY_DN135455_c2_g3_i1	0.929118268	Brain_fmean
TRINITY_DN189060_c0_g1_i1	0.929116869	Ovary_mean
TRINITY_DN129075_c0_g4_i1	0.929086613	Brain_fmean
TRINITY_DN131761_c0_g8_i1	0.929073561	Ovary_mean
TRINITY_DN122980_c1_g6_i1	0.929044789	Brain_mmean
TRINITY_DN213474_c0_g1_i1	0.929038209	Brain_fmean
TRINITY_DN205334_c0_g1_i1	0.929036083	Ovary_mean
TRINITY_DN129649_c3_g2_i1	0.929025139	G46_F_mean
TRINITY_DN167539_c0_g1_i1	0.929014725	G43_M_mean
TRINITY_DN111783_c0_g1_i1	0.929001006	Ovary_mean
TRINITY_DN78923_c0_g1_i1	0.928959186	Ovary_mean
TRINITY_DN3947_c0_g1_i1	0.928955956	Ovary_mean
TRINITY_DN126946_c0_g4_i1	0.928904526	Brain_fmean
TRINITY_DN110836_c0_g1_i1	0.928899156	G27_mmean
TRINITY_DN100121_c0_g1_i1	0.928898196	Ovary_mean
TRINITY_DN29241_c0_g1_i1	0.928893281	Brain_mmean
TRINITY_DN10523_c0_g1_i1	0.928855412	Ovary_mean
TRINITY_DN180259_c0_g1_i1	0.928793311	Brain_fmean
TRINITY_DN87598_c0_g1_i1	0.928768125	Brain_mmean
TRINITY_DN128465_c0_g1_i1	0.928766946	G46_M_mean
TRINITY_DN167198_c0_g1_i1	0.92869331	Brain_mmean
TRINITY_DN132881_c6_g1_i1	0.928683603	Liver_mmean
TRINITY_DN6330_c0_g1_i1	0.92867889	Liver_fmean
TRINITY_DN98235_c0_g1_i1	0.928651099	G46_M_mean
TRINITY_DN124746_c5_g1_i1	0.928629073	Brain_fmean
