ID	tau	tissue
TRINITY_DN118073_c1_g2_i3	0.1903336754793	Ovary_mean
TRINITY_DN118087_c1_g1_i1	0.307685895595813	Ovary_mean
TRINITY_DN118087_c1_g2_i1	0.340539119880385	Ovary_mean
TRINITY_DN118088_c0_g1_i1	0.336357226157131	Ovary_mean
TRINITY_DN118092_c1_g2_i1	0.303098485296492	Brain_mean
TRINITY_DN118101_c0_g1_i2	0.5202387756973	Ovary_mean
TRINITY_DN118106_c0_g1_i3	0.425595283862359	G31_mean
TRINITY_DN118115_c0_g2_i2	0.615232243813345	Liver_mean
TRINITY_DN118126_c0_g1_i1	0.156935585958514	G23_mean
TRINITY_DN118128_c0_g1_i1	0.42559443323964	Ovary_mean
TRINITY_DN118133_c0_g2_i1	0.451835436473361	G31_mean
TRINITY_DN118133_c0_g5_i1	0.621968430092423	Brain_mean
TRINITY_DN118140_c1_g1_i1	0.135876856631599	G31_mean
TRINITY_DN118145_c0_g4_i1	0.301250223880022	Testis_mean
TRINITY_DN118156_c0_g2_i1	0.773856514004725	Brain_mean
TRINITY_DN118158_c0_g2_i1	0.143321356137113	Brain_mean
TRINITY_DN118162_c0_g1_i1	0.416753523045493	Ovary_mean
TRINITY_DN118163_c0_g1_i1	0.323388147676674	Brain_mean
TRINITY_DN118164_c0_g3_i1	0.829836338705171	Brain_mean
TRINITY_DN118168_c0_g1_i1	0.465813684809585	Brain_mean
TRINITY_DN118177_c0_g1_i2	0.623424971857775	Brain_mean
TRINITY_DN118183_c1_g1_i5	0.189564357013825	Brain_mean
TRINITY_DN118203_c0_g1_i1	0.641954160272426	Brain_mean
TRINITY_DN118232_c0_g1_i1	0.252156391834923	Ovary_mean
TRINITY_DN118234_c0_g1_i1	0.152185373509525	Brain_mean
TRINITY_DN118241_c1_g2_i1	0.592746924906698	Testis_mean
TRINITY_DN118250_c0_g1_i2	0.398377368387989	G23_mean
TRINITY_DN118252_c0_g1_i2	0.250894934603169	Ovary_mean
TRINITY_DN118255_c0_g1_i1	0.75951958691369	Brain_mean
TRINITY_DN118271_c0_g1_i1	0.411204969909875	G23_mean
TRINITY_DN118272_c1_g1_i1	0.281412457897947	Brain_mean
TRINITY_DN118291_c0_g2_i1	0.308006740053598	Ovary_mean
TRINITY_DN118294_c0_g1_i2	0.299215265525411	G43_M_mean
TRINITY_DN118297_c0_g1_i1	0.653559436912837	Ovary_mean
TRINITY_DN118313_c2_g1_i12	0.495128246548304	Ovary_mean
TRINITY_DN118313_c2_g5_i1	0.220318283075487	Ovary_mean
TRINITY_DN118313_c2_g8_i1	0.155836507331654	G43_M_mean
TRINITY_DN118316_c1_g2_i13	0.260102307891926	Ovary_mean
TRINITY_DN118325_c0_g1_i1	0.49189151650339	Testis_mean
TRINITY_DN118328_c0_g1_i2	0.254479404472208	G46_F_mean
TRINITY_DN118329_c0_g1_i1	0.253362544651401	Brain_mean
TRINITY_DN118331_c2_g2_i1	0.199763477250724	Brain_mean
TRINITY_DN118340_c0_g1_i2	0.203407242154698	G43_M_mean
TRINITY_DN118341_c0_g1_i1	0.27455307614349	Liver_mean
TRINITY_DN118353_c0_g1_i1	0.52767006853887	Brain_mean
TRINITY_DN118355_c0_g1_i1	0.262207327395057	G43_M_mean
TRINITY_DN118364_c0_g1_i1	0.436325087412353	Brain_mean
TRINITY_DN118367_c1_g2_i1	0.497394686272196	Brain_mean
TRINITY_DN118369_c0_g1_i2	0.572779421312638	G46_M_mean
TRINITY_DN118371_c0_g2_i2	0.319122969905764	Ovary_mean
TRINITY_DN118372_c0_g1_i1	0.390919503801286	Brain_mean
TRINITY_DN118372_c0_g3_i1	0.63263699384231	Brain_mean
TRINITY_DN118383_c0_g1_i1	0.177928647785109	G43_M_mean
TRINITY_DN118386_c0_g1_i6	0.25728400901362	G43_M_mean
TRINITY_DN118388_c0_g1_i5	0.258496470981936	Liver_mean
TRINITY_DN118396_c0_g1_i4	0.109692997002135	G31_mean
TRINITY_DN118401_c0_g1_i1	0.534081447501117	G27_mean
TRINITY_DN118402_c0_g1_i1	0.328635222020784	Brain_mean
TRINITY_DN118408_c0_g2_i1	0.120295216227827	Brain_mean
TRINITY_DN118413_c0_g1_i2	0.454317436899984	Liver_mean
TRINITY_DN118417_c0_g1_i1	0.401806721236311	Brain_mean
TRINITY_DN118421_c0_g1_i2	0.0814900541971487	G27_mean
TRINITY_DN118425_c0_g1_i1	0.222106441243366	G46_F_mean
TRINITY_DN118426_c1_g1_i1	0.650637540138493	Ovary_mean
TRINITY_DN118429_c0_g1_i1	0.397416288374687	G43_M_mean
TRINITY_DN118435_c0_g1_i5	0.228261530408085	G27_mean
TRINITY_DN118439_c1_g1_i1	0.60212371075444	Brain_mean
TRINITY_DN118439_c1_g2_i1	0.767501860095359	Brain_mean
TRINITY_DN118446_c0_g1_i4	0.393458431223819	Brain_mean
TRINITY_DN118448_c1_g1_i4	0.134602686293736	Testis_mean
TRINITY_DN118459_c0_g1_i4	0.248452996790106	Brain_mean
TRINITY_DN118466_c0_g1_i1	0.220621031494531	Testis_mean
TRINITY_DN118478_c0_g1_i1	0.496317690269154	Brain_mean
TRINITY_DN118484_c0_g1_i1	0.310340154389995	G23_mean
TRINITY_DN118487_c0_g2_i2	0.588922290477091	Brain_mean
TRINITY_DN118487_c0_g4_i1	0.264836115722335	Brain_mean
TRINITY_DN118488_c0_g1_i2	0.64972535947391	Ovary_mean
TRINITY_DN118491_c0_g1_i2	0.513612119748361	Ovary_mean
TRINITY_DN118492_c0_g1_i1	0.129282417932435	G23_mean
TRINITY_DN118498_c0_g1_i1	0.287689071860781	Brain_mean
TRINITY_DN118500_c0_g2_i1	0.155969079140984	G31_mean
TRINITY_DN118501_c0_g2_i1	0.497149637891493	Testis_mean
TRINITY_DN118510_c0_g1_i3	0.110726618944809	G27_mean
TRINITY_DN118511_c0_g1_i1	0.49838009063492	Brain_mean
TRINITY_DN118512_c0_g2_i1	0.229340997835548	Brain_mean
TRINITY_DN118512_c1_g1_i2	0.244434964986216	Brain_mean
TRINITY_DN118527_c0_g1_i1	0.466319821180195	Brain_mean
TRINITY_DN118531_c0_g2_i2	0.367549868230627	Brain_mean
TRINITY_DN118539_c1_g1_i1	0.372857542868497	Ovary_mean
TRINITY_DN118541_c0_g1_i2	0.5113541862592	G46_M_mean
TRINITY_DN118545_c0_g1_i1	0.420854006334053	G43_F_mean
TRINITY_DN118552_c0_g5_i2	0.195596813635659	G46_F_mean
TRINITY_DN118555_c0_g1_i2	0.227951549673284	G43_M_mean
TRINITY_DN118562_c0_g3_i1	0.549474508870426	Brain_mean
TRINITY_DN118563_c0_g1_i1	0.603438441843799	Brain_mean
TRINITY_DN118565_c0_g1_i1	0.507598948550047	Liver_mean
TRINITY_DN118575_c0_g1_i2	0.159739000953982	G23_mean
TRINITY_DN118576_c0_g1_i1	0.209434048933554	Testis_mean
TRINITY_DN118577_c0_g1_i1	0.211890498713851	Ovary_mean
TRINITY_DN118578_c0_g2_i2	0.33908472883547	Ovary_mean
TRINITY_DN118592_c1_g1_i3	0.394265197653406	Brain_mean
TRINITY_DN118596_c0_g1_i3	0.178939765606491	G23_mean
TRINITY_DN118599_c0_g2_i1	0.220951857972	G43_M_mean
TRINITY_DN118618_c0_g1_i1	0.157991045841256	Ovary_mean
TRINITY_DN118618_c0_g2_i2	0.674980873634104	Brain_mean
TRINITY_DN118623_c0_g1_i1	0.611834324926999	G43_M_mean
TRINITY_DN118626_c2_g1_i1	0.310781698342433	Brain_mean
TRINITY_DN118631_c0_g1_i3	0.708613567122753	Testis_mean
TRINITY_DN118641_c0_g1_i3	0.526796011970563	G27_mean
TRINITY_DN118651_c0_g1_i1	0.223496343360189	G23_mean
TRINITY_DN118653_c0_g2_i2	0.111849722295684	Brain_mean
TRINITY_DN118658_c0_g1_i1	0.0947901397272004	G43_M_mean
TRINITY_DN118659_c0_g1_i1	0.871652267137797	Brain_mean
TRINITY_DN118667_c1_g1_i2	0.351294902112112	Ovary_mean
TRINITY_DN118679_c0_g3_i1	0.215473685291642	Testis_mean
TRINITY_DN118686_c0_g1_i1	0.526955358518364	Ovary_mean
TRINITY_DN118688_c0_g1_i1	0.540962462189921	Ovary_mean
TRINITY_DN118689_c0_g2_i11	0.692607154683973	Brain_mean
TRINITY_DN118692_c0_g2_i1	0.380136747358946	Brain_mean
TRINITY_DN118698_c0_g1_i1	0.224131459650998	Brain_mean
TRINITY_DN118700_c1_g1_i2	0.155038914777143	G23_mean
TRINITY_DN118704_c0_g1_i3	0.108188048391562	G43_F_mean
TRINITY_DN118706_c3_g1_i1	0.396891684653394	Brain_mean
TRINITY_DN118720_c0_g1_i1	0.724803866247505	Testis_mean
TRINITY_DN118721_c0_g1_i2	0.193850310539011	G43_F_mean
TRINITY_DN118727_c0_g1_i2	0.24110542910409	G43_F_mean
TRINITY_DN118735_c0_g1_i8	0.277240692517729	Brain_mean
TRINITY_DN118751_c0_g1_i2	0.217585969172661	Ovary_mean
TRINITY_DN118754_c0_g1_i1	0.328274124970517	Brain_mean
TRINITY_DN118760_c3_g11_i1	0.236707816010116	G43_F_mean
TRINITY_DN118764_c1_g1_i1	0.111384261137812	Ovary_mean
TRINITY_DN118774_c0_g1_i2	0.429206455683694	G23_mean
TRINITY_DN118779_c0_g1_i2	0.461107642689905	Ovary_mean
TRINITY_DN118783_c0_g1_i1	0.4337659978274	Brain_mean
TRINITY_DN118790_c0_g2_i1	0.726872005534719	Brain_mean
TRINITY_DN118792_c0_g1_i1	0.339081710921884	G43_M_mean
TRINITY_DN118796_c0_g1_i1	0.574080388115531	Brain_mean
TRINITY_DN118801_c0_g1_i2	0.0970253826619825	G27_mean
TRINITY_DN118803_c0_g1_i1	0.52129773777052	Brain_mean
TRINITY_DN118810_c0_g1_i3	0.389700821665571	Ovary_mean
TRINITY_DN118812_c0_g2_i1	0.220932509787601	Brain_mean
TRINITY_DN118826_c0_g1_i1	0.587682589931863	Ovary_mean
TRINITY_DN118834_c1_g4_i1	0.698953269173677	Brain_mean
TRINITY_DN118842_c0_g1_i2	0.544488025096548	Ovary_mean
TRINITY_DN118845_c0_g1_i2	0.391605719309951	G43_F_mean
TRINITY_DN118847_c0_g1_i1	0.747784008873422	Brain_mean
TRINITY_DN118849_c0_g3_i1	0.179580359875207	Ovary_mean
TRINITY_DN118852_c0_g1_i1	0.387514606473574	Brain_mean
TRINITY_DN118854_c0_g1_i1	0.195083212049266	G27_mean
TRINITY_DN118861_c0_g1_i3	0.371878257936047	Ovary_mean
TRINITY_DN118863_c0_g1_i1	0.361526522801515	Brain_mean
TRINITY_DN118867_c3_g4_i2	0.356171151298323	G43_F_mean
TRINITY_DN118874_c0_g1_i1	0.587639400935335	Liver_mean
TRINITY_DN118878_c0_g2_i1	0.417360719453679	Ovary_mean
TRINITY_DN118880_c0_g4_i3	0.227291449012373	Brain_mean
TRINITY_DN118881_c2_g1_i1	0.331243401548577	Brain_mean
TRINITY_DN118884_c0_g1_i1	0.183492615224017	Ovary_mean
TRINITY_DN118886_c1_g1_i1	0.23466237157158	G43_M_mean
TRINITY_DN118890_c0_g3_i2	0.474053026425476	Ovary_mean
TRINITY_DN118891_c0_g1_i1	0.44988972282535	G43_M_mean
TRINITY_DN118896_c0_g1_i4	0.358792369395326	G23_mean
TRINITY_DN118898_c0_g1_i3	0.230360077081613	G23_mean
TRINITY_DN118904_c0_g1_i1	0.518682665123491	Ovary_mean
TRINITY_DN118905_c0_g1_i1	0.645690614638531	Brain_mean
TRINITY_DN118905_c1_g1_i2	0.328089001738271	Ovary_mean
TRINITY_DN118912_c1_g1_i1	0.332235414111755	Ovary_mean
TRINITY_DN118915_c0_g1_i1	0.342460499771838	Brain_mean
TRINITY_DN118922_c2_g1_i8	0.346179518189085	Ovary_mean
TRINITY_DN118929_c0_g1_i1	0.323643939076497	G43_F_mean
TRINITY_DN118931_c0_g1_i1	0.531556420471047	Brain_mean
TRINITY_DN118942_c0_g4_i1	0.711035892730233	G31_mean
TRINITY_DN118945_c0_g1_i1	0.390528377465553	Brain_mean
TRINITY_DN118947_c0_g1_i5	0.291492043867381	G43_M_mean
TRINITY_DN118964_c0_g5_i1	0.179967901393545	G23_mean
TRINITY_DN118965_c0_g2_i2	0.435683731769471	Brain_mean
TRINITY_DN118966_c0_g1_i2	0.670214153950989	Brain_mean
TRINITY_DN118970_c0_g1_i2	0.40767059566808	G23_mean
TRINITY_DN118972_c0_g1_i1	0.187302734892629	G43_M_mean
TRINITY_DN118977_c1_g1_i4	0.17306933747765	G23_mean
TRINITY_DN118978_c0_g1_i1	0.331363392123856	Ovary_mean
TRINITY_DN118980_c0_g1_i1	0.343365265212337	Ovary_mean
TRINITY_DN118981_c0_g4_i1	0.722133569561283	Ovary_mean
TRINITY_DN118982_c0_g1_i1	0.272913890765796	Brain_mean
TRINITY_DN118986_c0_g1_i1	0.154421873583507	Brain_mean
TRINITY_DN118987_c0_g1_i1	0.230332668806547	Ovary_mean
TRINITY_DN118991_c1_g1_i6	0.0673556772686547	Testis_mean
TRINITY_DN118997_c0_g1_i2	0.231352492579716	G23_mean
TRINITY_DN119001_c0_g2_i2	0.71263920664962	Brain_mean
TRINITY_DN119003_c0_g1_i1	0.46758070815258	Brain_mean
TRINITY_DN119019_c0_g1_i2	0.227018780698014	G23_mean
TRINITY_DN119021_c0_g1_i3	0.313915832979345	G43_F_mean
TRINITY_DN119023_c7_g1_i1	0.291187366161052	Ovary_mean
TRINITY_DN119023_c8_g1_i2	0.270631794749275	Brain_mean
TRINITY_DN119023_c9_g1_i1	0.327675167896211	G23_mean
TRINITY_DN119034_c0_g1_i1	0.286365324918711	Brain_mean
TRINITY_DN119040_c0_g1_i1	0.38293894843953	Ovary_mean
TRINITY_DN119046_c0_g1_i1	0.237136004975836	Testis_mean
TRINITY_DN119052_c0_g1_i1	0.156553691558467	G23_mean
TRINITY_DN119053_c0_g1_i1	0.255559399861595	Ovary_mean
TRINITY_DN119059_c0_g1_i2	0.431492397615181	G23_mean
TRINITY_DN119060_c0_g1_i4	0.451592162857673	Ovary_mean
TRINITY_DN119062_c0_g1_i1	0.0731828402397544	Liver_mean
TRINITY_DN119066_c0_g1_i1	0.660889830615823	Brain_mean
TRINITY_DN119072_c0_g2_i2	0.224160042751545	G43_M_mean
TRINITY_DN119079_c0_g2_i4	0.842005006111139	Brain_mean
TRINITY_DN119082_c0_g1_i2	0.329502623671748	Brain_mean
TRINITY_DN119088_c0_g4_i2	0.306314080053242	Ovary_mean
TRINITY_DN119097_c0_g1_i1	0.286125476176634	Brain_mean
TRINITY_DN119102_c2_g1_i1	0.255169592360683	G27_mean
TRINITY_DN119104_c0_g1_i1	0.162934564218943	G23_mean
TRINITY_DN119106_c0_g2_i2	0.151274658748293	Brain_mean
TRINITY_DN119114_c0_g2_i2	0.345769330716936	G43_F_mean
TRINITY_DN119117_c1_g1_i1	0.272207794241484	Ovary_mean
TRINITY_DN119120_c0_g1_i1	0.532139373002762	G43_F_mean
TRINITY_DN119132_c6_g10_i1	0.120699453791751	Brain_mean
TRINITY_DN119132_c6_g7_i1	0.420638118279853	Brain_mean
TRINITY_DN119137_c0_g1_i1	0.692935263137914	Brain_mean
TRINITY_DN119138_c2_g2_i1	0.248701975818529	G43_M_mean
TRINITY_DN119138_c2_g3_i1	0.389557632513406	Brain_mean
TRINITY_DN119141_c0_g2_i1	0.391722367957305	G43_F_mean
TRINITY_DN119148_c0_g1_i1	0.469648640582582	Brain_mean
TRINITY_DN119153_c0_g1_i11	0.178742385605755	G23_mean
TRINITY_DN119165_c0_g1_i1	0.282792518425851	Ovary_mean
TRINITY_DN119168_c0_g1_i2	0.239520624105635	Brain_mean
TRINITY_DN119169_c0_g1_i1	0.204070561519378	Ovary_mean
TRINITY_DN119178_c0_g1_i1	0.427049867298742	G43_F_mean
TRINITY_DN119184_c1_g1_i1	0.652271672060459	Ovary_mean
TRINITY_DN119187_c0_g1_i1	0.320792880793407	Ovary_mean
TRINITY_DN119187_c0_g3_i2	0.467765969976611	Ovary_mean
TRINITY_DN119189_c2_g1_i2	0.225201237184445	Ovary_mean
TRINITY_DN119194_c0_g3_i2	0.449401664789288	G27_mean
TRINITY_DN119211_c0_g2_i1	0.200299635070961	G43_F_mean
TRINITY_DN119213_c0_g1_i1	0.208941797798998	Testis_mean
TRINITY_DN119223_c0_g1_i2	0.288203617988219	Ovary_mean
TRINITY_DN119228_c0_g1_i3	0.514304034228207	Brain_mean
TRINITY_DN119234_c0_g1_i1	0.717963648916768	Brain_mean
TRINITY_DN119236_c0_g1_i1	0.309829536710723	Ovary_mean
TRINITY_DN119238_c0_g2_i1	0.389204385658694	G43_M_mean
TRINITY_DN119241_c0_g3_i2	0.583939998825064	G43_M_mean
TRINITY_DN119242_c0_g1_i2	0.272356386196801	Ovary_mean
TRINITY_DN119262_c0_g1_i1	0.144749850539657	G23_mean
TRINITY_DN119263_c1_g1_i3	0.121836255546081	G23_mean
TRINITY_DN119267_c0_g2_i2	0.332809532816979	G43_M_mean
TRINITY_DN119268_c0_g2_i1	0.102547560960509	G27_mean
TRINITY_DN119269_c0_g1_i3	0.666405604702778	Brain_mean
TRINITY_DN119281_c1_g1_i1	0.512214703382825	Brain_mean
TRINITY_DN119297_c0_g1_i1	0.182392147109821	Brain_mean
TRINITY_DN119299_c0_g2_i1	0.232609092496046	G23_mean
TRINITY_DN119310_c1_g1_i5	0.285899552416423	Ovary_mean
TRINITY_DN119313_c0_g1_i1	0.391304521053428	G43_M_mean
TRINITY_DN119323_c0_g1_i3	0.380533381590457	Ovary_mean
TRINITY_DN119327_c0_g1_i2	0.234454088427924	Brain_mean
TRINITY_DN119331_c0_g1_i3	0.592210943399461	Ovary_mean
TRINITY_DN119335_c0_g2_i1	0.250730700683192	G43_M_mean
TRINITY_DN119340_c0_g1_i1	0.184160955126954	Ovary_mean
TRINITY_DN119345_c0_g1_i1	0.343162606034615	Brain_mean
TRINITY_DN119347_c0_g1_i2	0.452990916921912	Ovary_mean
TRINITY_DN119348_c0_g2_i1	0.285119503069673	Testis_mean
TRINITY_DN119358_c1_g1_i1	0.328992595111243	Liver_mean
TRINITY_DN119358_c1_g2_i4	0.47200183644127	G31_mean
TRINITY_DN119365_c0_g1_i2	0.293659140792842	Liver_mean
TRINITY_DN119368_c0_g1_i2	0.32682368052788	G43_M_mean
TRINITY_DN119376_c0_g3_i2	0.388403286566021	G43_M_mean
TRINITY_DN119377_c0_g1_i1	0.369114030659709	Brain_mean
TRINITY_DN119378_c1_g1_i2	0.560475235521405	Ovary_mean
TRINITY_DN119386_c0_g1_i2	0.275698530161925	G23_mean
TRINITY_DN119388_c1_g1_i1	0.7567009269214	Testis_mean
TRINITY_DN119393_c0_g1_i1	0.464934633304325	G23_mean
TRINITY_DN119394_c0_g1_i1	0.503391533167861	Ovary_mean
TRINITY_DN119411_c1_g1_i1	0.237060912728186	Ovary_mean
TRINITY_DN119418_c0_g2_i1	0.318752001156067	Testis_mean
TRINITY_DN119428_c1_g1_i1	0.441584157094455	Brain_mean
TRINITY_DN119429_c0_g1_i1	0.483967843582375	Brain_mean
TRINITY_DN119436_c0_g1_i1	0.34746473092663	Ovary_mean
TRINITY_DN119439_c1_g2_i3	0.251118190788894	Ovary_mean
TRINITY_DN119443_c0_g1_i1	0.0999017258737905	G23_mean
TRINITY_DN119445_c0_g1_i2	0.143887445972567	Ovary_mean
TRINITY_DN119456_c0_g1_i1	0.456026896692147	Liver_mean
TRINITY_DN119478_c4_g1_i3	0.37051683057258	Brain_mean
TRINITY_DN119479_c0_g1_i1	0.754412304961864	Brain_mean
TRINITY_DN119488_c0_g1_i1	0.172172251840677	G23_mean
TRINITY_DN119489_c0_g3_i1	0.107471806956304	Brain_mean
TRINITY_DN119496_c0_g1_i1	0.150508347550415	Ovary_mean
TRINITY_DN119503_c0_g1_i1	0.309975423677425	Brain_mean
TRINITY_DN119512_c0_g1_i1	0.365073188509945	Liver_mean
TRINITY_DN119519_c0_g1_i2	0.295954116363468	G43_M_mean
TRINITY_DN119521_c0_g1_i2	0.527901559087748	Ovary_mean
TRINITY_DN119526_c0_g1_i4	0.288958289840994	G46_F_mean
TRINITY_DN119534_c0_g3_i1	0.0901380789585053	G23_mean
TRINITY_DN119538_c0_g1_i1	0.183113215804344	Brain_mean
TRINITY_DN119549_c0_g1_i1	0.179758579056885	Ovary_mean
TRINITY_DN119556_c0_g19_i1	0.703967141444183	Brain_mean
TRINITY_DN119568_c0_g1_i2	0.215750161928672	Ovary_mean
TRINITY_DN119569_c0_g7_i1	0.18193792756823	G46_F_mean
TRINITY_DN119574_c0_g1_i1	0.166832972774862	G23_mean
TRINITY_DN119579_c0_g1_i1	0.483759951937561	Testis_mean
TRINITY_DN119580_c0_g3_i1	0.37430678887257	G43_M_mean
TRINITY_DN119585_c0_g1_i1	0.615749980661984	Brain_mean
TRINITY_DN119587_c0_g1_i2	0.210014774643137	G23_mean
TRINITY_DN119590_c0_g4_i1	0.557581787331063	Brain_mean
TRINITY_DN119591_c0_g2_i6	0.469568643532683	Ovary_mean
TRINITY_DN119597_c0_g2_i1	0.27019971131121	Brain_mean
TRINITY_DN119599_c0_g1_i2	0.202671302683797	G23_mean
TRINITY_DN119605_c0_g2_i2	0.341397301731896	Ovary_mean
TRINITY_DN119606_c0_g1_i1	0.88400902369302	Brain_mean
TRINITY_DN119611_c0_g1_i1	0.633323006455108	Brain_mean
TRINITY_DN119613_c0_g1_i1	0.261954292186371	Ovary_mean
TRINITY_DN119613_c0_g2_i1	0.273691360508021	Ovary_mean
TRINITY_DN119618_c0_g1_i3	0.38090680465059	Brain_mean
TRINITY_DN119631_c0_g1_i1	0.199613954999342	G27_mean
TRINITY_DN119633_c8_g3_i1	0.548022662460608	Brain_mean
TRINITY_DN119638_c0_g3_i1	0.112834410932787	G43_M_mean
TRINITY_DN119640_c0_g1_i2	0.750088330391752	G27_mean
TRINITY_DN119643_c0_g1_i1	0.269097092091763	G43_M_mean
TRINITY_DN119645_c0_g1_i1	0.285490777402709	Brain_mean
TRINITY_DN119646_c0_g1_i1	0.508619520458759	Brain_mean
TRINITY_DN119648_c0_g1_i3	0.270929886645695	Testis_mean
TRINITY_DN119655_c0_g1_i2	0.364895694076255	Ovary_mean
TRINITY_DN119656_c0_g2_i3	0.33417705586964	Brain_mean
TRINITY_DN119664_c1_g1_i3	0.25810229092383	G43_F_mean
TRINITY_DN119669_c1_g1_i2	0.313868333712807	Brain_mean
TRINITY_DN119696_c0_g1_i1	0.363225180127989	G43_F_mean
TRINITY_DN119709_c0_g1_i2	0.296304574392715	G43_M_mean
TRINITY_DN119713_c0_g1_i1	0.386167165174304	G43_M_mean
TRINITY_DN119715_c0_g1_i1	0.328836245261162	Brain_mean
TRINITY_DN119718_c0_g1_i1	0.72022009331517	Ovary_mean
TRINITY_DN119719_c0_g2_i1	0.226682967938951	Brain_mean
TRINITY_DN119728_c0_g1_i1	0.262597105619754	Brain_mean
TRINITY_DN119730_c2_g1_i1	0.218624746650527	Brain_mean
TRINITY_DN119733_c0_g1_i2	0.456334573242856	G43_M_mean
TRINITY_DN119733_c1_g1_i9	0.408322110990597	G31_mean
TRINITY_DN119734_c0_g1_i6	0.204043585772129	G46_M_mean
TRINITY_DN119734_c0_g2_i2	0.293728634798238	Testis_mean
TRINITY_DN119739_c0_g1_i1	0.429102637845483	Ovary_mean
TRINITY_DN119748_c1_g1_i2	0.325010442417502	Ovary_mean
TRINITY_DN119752_c0_g1_i2	0.291429544878021	G23_mean
TRINITY_DN119754_c2_g10_i1	0.287245238011804	G23_mean
TRINITY_DN119754_c2_g6_i1	0.325297984510863	G23_mean
TRINITY_DN119763_c1_g3_i1	0.470274678837845	Ovary_mean
TRINITY_DN119766_c0_g1_i1	0.254615182884426	Ovary_mean
TRINITY_DN119770_c0_g1_i4	0.561634810895103	Liver_mean
TRINITY_DN119772_c0_g2_i1	0.332447015159688	Brain_mean
TRINITY_DN119773_c0_g3_i2	0.425998233896286	Brain_mean
TRINITY_DN119777_c0_g2_i3	0.176903944687172	Brain_mean
TRINITY_DN119779_c0_g2_i3	0.453219950099052	Ovary_mean
TRINITY_DN119780_c0_g1_i1	0.204928988431635	Ovary_mean
TRINITY_DN119781_c1_g1_i3	0.253961965753635	Brain_mean
TRINITY_DN119782_c2_g1_i1	0.147493588371778	Ovary_mean
TRINITY_DN119782_c3_g3_i1	0.173087132444627	Brain_mean
TRINITY_DN119782_c3_g4_i3	0.187191815140349	Ovary_mean
TRINITY_DN119784_c0_g1_i1	0.230136044853395	G31_mean
TRINITY_DN119785_c0_g2_i1	0.21809723044863	G46_M_mean
TRINITY_DN119785_c0_g3_i1	0.330565788435933	G46_M_mean
TRINITY_DN119786_c0_g2_i3	0.190882807662335	Ovary_mean
TRINITY_DN119788_c0_g1_i2	0.143206914620122	Liver_mean
TRINITY_DN119794_c0_g1_i3	0.374963966938019	G46_M_mean
TRINITY_DN119797_c0_g1_i1	0.311309108915408	Liver_mean
TRINITY_DN119803_c0_g1_i2	0.0828385622772328	Ovary_mean
TRINITY_DN119804_c0_g1_i1	0.20029503609514	Ovary_mean
TRINITY_DN119811_c0_g1_i1	0.814881200519976	Brain_mean
TRINITY_DN119813_c0_g5_i1	0.482777839220044	Ovary_mean
TRINITY_DN119815_c0_g2_i4	0.432179248048028	G27_mean
TRINITY_DN119820_c0_g1_i1	0.245579559824933	Ovary_mean
TRINITY_DN119824_c0_g1_i2	0.181209106897378	G43_M_mean
TRINITY_DN119826_c0_g2_i1	0.27960825235153	Ovary_mean
TRINITY_DN119829_c0_g1_i1	0.40997527282151	Liver_mean
TRINITY_DN119835_c0_g1_i1	0.262784245287028	Ovary_mean
TRINITY_DN119848_c2_g3_i3	0.618551123457179	Brain_mean
TRINITY_DN119860_c0_g2_i2	0.437526263713367	Ovary_mean
TRINITY_DN119861_c0_g3_i1	0.409395306574456	Brain_mean
TRINITY_DN119862_c2_g2_i1	0.222840975928023	Brain_mean
TRINITY_DN119866_c0_g1_i1	0.607609404296666	G27_mean
TRINITY_DN119870_c0_g1_i2	0.306958076139135	Brain_mean
TRINITY_DN119874_c1_g1_i3	0.315670847979951	Brain_mean
TRINITY_DN119877_c0_g1_i1	0.599142538847669	Brain_mean
TRINITY_DN119881_c0_g1_i1	0.324346396499838	Brain_mean
TRINITY_DN119897_c0_g1_i1	0.174339333351116	Ovary_mean
TRINITY_DN119900_c0_g3_i1	0.194323137155773	G43_F_mean
TRINITY_DN119936_c0_g2_i1	0.374745445982185	Brain_mean
TRINITY_DN119937_c0_g1_i2	0.188580635505635	Brain_mean
TRINITY_DN119950_c0_g1_i3	0.533669504466242	Ovary_mean
TRINITY_DN119954_c0_g2_i3	0.669153455638063	Brain_mean
TRINITY_DN119957_c1_g1_i1	0.31288021333449	Ovary_mean
TRINITY_DN119963_c0_g2_i1	0.581647627026948	Brain_mean
TRINITY_DN119967_c0_g1_i1	0.586637716442397	Brain_mean
TRINITY_DN119968_c1_g1_i1	0.525575515955304	Ovary_mean
TRINITY_DN119971_c0_g3_i3	0.797812389463281	Brain_mean
TRINITY_DN119971_c0_g5_i1	0.713727960303478	Brain_mean
TRINITY_DN119975_c0_g1_i3	0.346454453485372	Brain_mean
TRINITY_DN119978_c0_g1_i1	0.166625558168551	Ovary_mean
TRINITY_DN119982_c0_g2_i8	0.2281352738544	Brain_mean
TRINITY_DN119983_c0_g2_i2	0.576158328791176	Brain_mean
TRINITY_DN119988_c0_g1_i3	0.21095976041242	Ovary_mean
TRINITY_DN119989_c0_g2_i1	0.284082171285532	Brain_mean
TRINITY_DN119992_c0_g1_i3	0.514326496326324	Ovary_mean
TRINITY_DN120004_c0_g1_i2	0.33911738005034	Ovary_mean
