gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary
TRINITY_DN122420_c1_g1_i3	NA	NA	NA	NA	4.772097678	-1.613483489	2.16E-06	9.44E-06
TRINITY_DN122422_c0_g2_i2	NA	NA	NA	NA	0.299404604	-2.032220415	0.02585628	0.047536279
TRINITY_DN122435_c0_g1_i2	NA	NA	NA	NA	5.662901194	-1.910397898	6.10E-10	4.69E-09
TRINITY_DN122436_c6_g1_i1	NA	NA	NA	NA	2.307808359	-1.844751284	1.95E-05	7.20E-05
TRINITY_DN122436_c6_g2_i1	NA	NA	NA	NA	0.993876222	-1.773145905	0.002137926	0.005188427
TRINITY_DN122436_c6_g3_i3	itgb8	Chr06	43044746	43044746	3.231068373	-2.353827951	6.30E-09	4.14E-08
TRINITY_DN122439_c0_g1_i1	NA	NA	NA	NA	4.910350867	-1.593707511	1.15E-07	6.22E-07
TRINITY_DN122453_c4_g2_i1	NA	NA	NA	NA	6.695813434	-1.506990339	2.18E-08	1.32E-07
TRINITY_DN122457_c0_g3_i2	NA	NA	NA	NA	0.763398619	-1.874759502	0.000614252	0.001681943
TRINITY_DN122463_c7_g3_i2	NA	NA	NA	NA	5.104958754	-1.245711567	6.08E-05	0.000204769
TRINITY_DN122469_c0_g1_i1	NA	NA	NA	NA	6.301519327	-1.851145267	1.08E-12	1.21E-11
TRINITY_DN122475_c2_g1_i2	tfcp2	Chr02	138973022	138973022	5.108767906	-1.153938182	2.40E-05	8.74E-05
TRINITY_DN122476_c2_g2_i3	lrrc18	Chr07	37100259	37100259	6.63766017	-1.266877051	6.25E-08	3.52E-07
TRINITY_DN122491_c2_g1_i1	NA	NA	NA	NA	3.698458671	-2.115847658	0.000323563	0.000942316
TRINITY_DN122501_c0_g1_i2	NA	NA	NA	NA	5.243712178	-1.972757173	5.11E-09	3.41E-08
TRINITY_DN122514_c0_g2_i1	NA	NA	NA	NA	7.28616362	-1.326378772	4.18E-09	2.83E-08
TRINITY_DN122521_c1_g1_i1	bckdha	Chr08	58355956	58355956	2.081186775	-2.853358363	1.17E-07	6.30E-07
TRINITY_DN122531_c0_g2_i1	NA	NA	NA	NA	4.591867346	-1.939472141	1.42E-05	5.36E-05
TRINITY_DN122531_c0_g3_i1	mafb	Chr10	32391302	32391302	7.524098854	-1.692845536	2.09E-05	7.68E-05
TRINITY_DN122558_c2_g3_i1	NA	NA	NA	NA	1.142492224	-4.374912297	2.32E-06	1.01E-05
TRINITY_DN122561_c0_g1_i3	NA	NA	NA	NA	2.023294533	-1.187865601	0.008443095	0.017781573
TRINITY_DN122561_c0_g3_i2	NA	NA	NA	NA	3.41914096	-2.338492832	7.24E-10	5.52E-09
TRINITY_DN122562_c0_g1_i2	NA	NA	NA	NA	5.082187475	-1.5984643	3.95E-06	1.64E-05
TRINITY_DN122579_c1_g1_i2	NA	NA	NA	NA	0.516896993	-3.840939866	2.63E-08	1.57E-07
TRINITY_DN122582_c0_g1_i1	NA	NA	NA	NA	7.467132905	-2.070620714	2.22E-16	3.82E-15
TRINITY_DN122587_c0_g2_i1	NA	NA	NA	NA	7.192815473	-1.028419156	4.60E-06	1.89E-05
TRINITY_DN122588_c2_g3_i1	NA	NA	NA	NA	5.598803421	-1.327873629	2.23E-07	1.15E-06
TRINITY_DN122590_c2_g1_i1	NA	NA	NA	NA	5.18875701	-1.515451899	1.95E-06	8.59E-06
TRINITY_DN122602_c0_g2_i3	NA	NA	NA	NA	5.141131043	-2.48902241	2.55E-14	3.45E-13
TRINITY_DN122603_c0_g1_i1	NA	NA	NA	NA	6.053674556	-2.761695071	6.28E-24	2.11E-22
TRINITY_DN122604_c0_g1_i1	NA	NA	NA	NA	7.273441418	-1.314059117	5.29E-09	3.51E-08
TRINITY_DN122608_c0_g2_i2	NA	NA	NA	NA	3.658446779	-1.238812819	0.00489436	0.010915061
TRINITY_DN122613_c0_g1_i3	NA	NA	NA	NA	5.369824608	-1.610417664	6.36E-09	4.17E-08
TRINITY_DN122613_c1_g1_i3	NA	NA	NA	NA	5.687543969	-1.063786563	7.69E-05	0.000253892
TRINITY_DN122613_c2_g1_i1	NA	NA	NA	NA	5.414759871	-1.137509338	1.02E-05	3.97E-05
TRINITY_DN122613_c2_g2_i1	Xetrov90012340m	Chr04	108386939	108386939	3.571010495	-1.129829874	0.005169801	0.01147037
TRINITY_DN122615_c0_g2_i1	vwa9	Chr03	117485743	117485743	1.278724424	-2.901010452	0.004884239	0.010896799
TRINITY_DN122624_c0_g1_i1	lpcat3	Chr07	849641	849641	3.400956249	-1.420309214	0.000122745	0.000390237
TRINITY_DN122628_c3_g3_i1	NA	NA	NA	NA	6.412955557	-1.80270474	2.47E-14	3.36E-13
TRINITY_DN122644_c2_g2_i1	NA	NA	NA	NA	5.782312521	-1.120044583	0.000194404	0.000593391
TRINITY_DN122644_c2_g4_i1	NA	NA	NA	NA	3.68722881	-1.40838004	9.69E-05	0.00031397
TRINITY_DN122646_c2_g2_i1	whsc1	Chr01	12590456	12590456	3.969979111	-1.195662567	0.001476398	0.00372401
TRINITY_DN122649_c5_g3_i1	NA	NA	NA	NA	5.537191218	-1.473760221	5.80E-06	2.34E-05
TRINITY_DN122654_c7_g1_i1	NA	NA	NA	NA	2.154658335	-1.989060342	4.97E-06	2.03E-05
TRINITY_DN122654_c7_g8_i1	NA	NA	NA	NA	3.028916491	-2.553064573	1.75E-05	6.50E-05
TRINITY_DN122657_c4_g1_i1	NA	NA	NA	NA	6.760925082	-1.638264069	8.96E-11	7.73E-10
TRINITY_DN122658_c0_g1_i4	NA	NA	NA	NA	4.499187254	-6.069932576	1.19E-43	1.11E-41
TRINITY_DN122661_c0_g1_i5	NA	NA	NA	NA	2.934313356	-1.046774527	0.012818848	0.02571978
TRINITY_DN122677_c1_g1_i1	NA	NA	NA	NA	1.130190034	-1.807096531	0.000649863	0.001770641
TRINITY_DN122677_c3_g1_i1	NA	NA	NA	NA	1.027761455	-1.477501608	0.022013357	0.041367874
TRINITY_DN122678_c0_g1_i1	NA	NA	NA	NA	6.661220352	-2.026891955	2.91E-09	2.02E-08
TRINITY_DN122683_c0_g1_i2	NA	NA	NA	NA	0.803169082	-1.50742439	0.006418021	0.013927525
TRINITY_DN122686_c1_g1_i1	LOC100490582-like	Chr09	15852217	15852217	5.273093557	-1.832435405	1.35E-11	1.31E-10
TRINITY_DN122691_c0_g1_i1	NA	NA	NA	NA	4.03177648	-2.49536877	5.70E-12	5.78E-11
TRINITY_DN122693_c0_g1_i1	NA	NA	NA	NA	2.795437064	-1.723057746	0.000534073	0.00148164
TRINITY_DN122694_c0_g1_i1	NA	NA	NA	NA	1.694128658	-4.54926712	6.47E-06	2.59E-05
TRINITY_DN122708_c1_g6_i3	med27-like	Chr08	6457369	6457369	5.756354101	-5.846140201	1.13E-41	9.68E-40
TRINITY_DN122713_c0_g1_i3	NA	NA	NA	NA	5.392574688	-1.257540839	2.98E-05	0.000106319
TRINITY_DN122714_c15_g1_i1	NA	NA	NA	NA	6.347187443	-1.742668264	2.14E-10	1.75E-09
TRINITY_DN122715_c2_g2_i1	NA	NA	NA	NA	2.689403381	-4.552412822	1.59E-10	1.33E-09
TRINITY_DN122717_c0_g1_i1	NA	NA	NA	NA	5.581709693	-2.547327908	2.67E-19	5.93E-18
TRINITY_DN122722_c0_g1_i2	NA	NA	NA	NA	6.644728044	-1.282088784	6.35E-07	3.06E-06
TRINITY_DN122727_c0_g1_i1	cryl1	Chr02	155835560	155835560	3.789343912	-4.115946625	5.60E-22	1.58E-20
TRINITY_DN122731_c0_g2_i1	NA	NA	NA	NA	5.548106643	-3.444269139	2.24E-34	1.38E-32
TRINITY_DN122749_c0_g1_i3	NA	NA	NA	NA	7.34030582	-1.787026626	1.36E-08	8.48E-08
TRINITY_DN122754_c2_g2_i4	cdkn2b	Chr01	108984313	108984313	1.607710992	-1.26489281	0.010094669	0.020818697
TRINITY_DN122768_c0_g1_i2	NA	NA	NA	NA	5.680138395	-1.815618394	8.14E-10	6.16E-09
TRINITY_DN122777_c0_g3_i1	NA	NA	NA	NA	2.566501544	-1.446115564	0.004263472	0.009656052
TRINITY_DN122781_c9_g2_i2	NA	NA	NA	NA	5.490742986	-1.247300328	0.004073406	0.009276806
TRINITY_DN122784_c0_g1_i2	NA	NA	NA	NA	8.465027918	-1.876940987	4.68E-12	4.80E-11
TRINITY_DN122805_c0_g1_i2	NA	NA	NA	NA	7.5444999	-1.361651311	5.28E-09	3.51E-08
TRINITY_DN122807_c0_g1_i1	Xetrov90010731m	Chr04	26057632	26057632	0.418420356	-2.908038102	0.000761781	0.002040824
TRINITY_DN122808_c0_g2_i1	NA	NA	NA	NA	7.008658466	-2.176490355	1.63E-18	3.38E-17
TRINITY_DN122809_c1_g1_i1	abhd15	Chr02	25308232	25308232	2.723414749	-2.030867427	7.35E-05	0.000243585
TRINITY_DN122831_c0_g1_i3	NA	NA	NA	NA	2.012220153	-3.560568655	2.87E-05	0.000102955
TRINITY_DN122851_c0_g1_i1	NA	NA	NA	NA	4.38509795	-3.112594803	3.45E-11	3.16E-10
TRINITY_DN122851_c0_g2_i1	NA	NA	NA	NA	5.808360506	-3.151402778	1.82E-21	4.89E-20
TRINITY_DN122854_c0_g2_i7	NA	NA	NA	NA	3.205058251	-1.788226305	7.88E-05	0.000259601
TRINITY_DN122854_c0_g3_i3	akap1-like	Chr02	101010361	101010361	3.102554144	-1.336111125	0.003994155	0.009119335
TRINITY_DN122856_c0_g1_i4	NA	NA	NA	NA	2.693490129	-3.454940589	0.000229538	0.000690452
TRINITY_DN122857_c0_g1_i1	NA	NA	NA	NA	2.413326	-1.546988093	0.000119617	0.000381206
TRINITY_DN122865_c0_g1_i1	NA	NA	NA	NA	6.552786318	-1.012537369	0.000123615	0.000392449
TRINITY_DN122869_c1_g2_i2	NA	NA	NA	NA	1.822813179	-2.367784363	2.81E-08	1.67E-07
TRINITY_DN122870_c0_g1_i3	NA	NA	NA	NA	2.860545065	-10.83237248	7.27E-28	3.15E-26
TRINITY_DN122871_c1_g3_i3	NA	NA	NA	NA	6.963787118	-1.329390259	2.07E-09	1.47E-08
TRINITY_DN122877_c1_g1_i1	NA	NA	NA	NA	4.540048005	-1.414672121	0.000958583	0.002517229
TRINITY_DN122887_c4_g3_i2	NA	NA	NA	NA	5.597173036	-1.572229185	3.89E-09	2.65E-08
TRINITY_DN122890_c2_g1_i1	NA	NA	NA	NA	2.199168357	-1.407472074	0.004198355	0.009525786
TRINITY_DN122892_c0_g1_i1	lrrc8d	Chr04	95473730	95473730	2.481641203	-2.949807955	1.81E-10	1.50E-09
TRINITY_DN122894_c0_g2_i1	NA	NA	NA	NA	1.443309543	-1.77766668	0.000262159	0.000777481
TRINITY_DN122895_c0_g1_i2	NA	NA	NA	NA	3.904089545	-1.563677337	1.34E-06	6.08E-06
TRINITY_DN122897_c0_g1_i1	NA	NA	NA	NA	5.771610353	-2.528778024	1.64E-19	3.74E-18
TRINITY_DN122902_c1_g1_i4	fam181b	Chr02	166386753	166386753	4.285249795	-3.175649973	1.04E-18	2.17E-17
TRINITY_DN122923_c0_g1_i8	kng1	Chr05	98079238	98079238	1.065174808	-1.579902766	0.009045708	0.01889373
TRINITY_DN122933_c3_g1_i6	NA	NA	NA	NA	4.986344346	-1.550221743	2.19E-06	9.53E-06
TRINITY_DN122939_c2_g3_i10	NA	NA	NA	NA	6.47905808	-1.75931634	3.15E-13	3.78E-12
TRINITY_DN122949_c0_g1_i1	NA	NA	NA	NA	1.73816005	-1.709490616	4.31E-05	0.000149215
TRINITY_DN122954_c0_g2_i1	thul16	Chr08	67770252	67770252	4.058570708	-1.158976902	0.001174431	0.00302871
TRINITY_DN122956_c3_g1_i1	NA	NA	NA	NA	3.798119947	-1.209799159	0.00960848	0.019917974
TRINITY_DN122956_c5_g2_i1	NA	NA	NA	NA	5.527385178	-3.479230191	2.40E-22	6.96E-21
TRINITY_DN122964_c0_g1_i2	NA	NA	NA	NA	3.227104402	-3.092444271	1.04E-09	7.79E-09
TRINITY_DN122965_c0_g2_i3	fbxo15	scaffold_21	1768020	1768020	6.079681389	-2.083609335	2.91E-11	2.70E-10
TRINITY_DN122968_c0_g1_i1	NA	NA	NA	NA	4.949957168	-3.673656432	5.27E-25	1.93E-23
TRINITY_DN122976_c0_g2_i2	NA	NA	NA	NA	1.764135157	-2.132758908	3.99E-05	0.000139007
TRINITY_DN122985_c0_g1_i4	NA	NA	NA	NA	6.297896791	-1.008604207	3.37E-05	0.000119153
TRINITY_DN122990_c0_g1_i2	NA	NA	NA	NA	3.997933579	-1.828520018	6.77E-07	3.24E-06
TRINITY_DN122990_c0_g2_i8	NA	NA	NA	NA	6.022034165	-1.21040374	0.000319726	0.000931433
TRINITY_DN122990_c0_g3_i1	NA	NA	NA	NA	1.859638169	-1.686048292	0.000805628	0.002150374
TRINITY_DN122996_c0_g5_i1	NA	NA	NA	NA	5.891934391	-1.350136356	1.41E-06	6.37E-06
TRINITY_DN123006_c2_g4_i2	NA	NA	NA	NA	3.345040884	-1.166563414	0.016220371	0.031693362
TRINITY_DN123010_c0_g2_i1	NA	NA	NA	NA	4.935471881	-1.264890372	1.11E-05	4.29E-05
TRINITY_DN123016_c0_g3_i2	otub1	Chr04	40799202	40799202	4.155574952	-1.726450219	8.03E-05	0.000264042
TRINITY_DN123024_c0_g1_i1	NA	NA	NA	NA	1.841207061	-7.63340557	2.09E-08	1.27E-07
TRINITY_DN123027_c0_g2_i7	NA	NA	NA	NA	3.531222894	-1.227897824	0.016689121	0.032491074
TRINITY_DN123029_c0_g1_i2	NA	NA	NA	NA	3.685290456	-3.297747122	5.57E-13	6.52E-12
TRINITY_DN123029_c0_g2_i2	NA	NA	NA	NA	3.762588053	-2.936962894	8.22E-12	8.18E-11
TRINITY_DN123033_c3_g1_i6	NA	NA	NA	NA	4.414514637	-2.309418953	5.30E-09	3.51E-08
TRINITY_DN123034_c0_g1_i1	LOC100497175-like	Chr04	128931432	128931432	5.657156954	-2.608525412	3.61E-22	1.03E-20
TRINITY_DN123043_c0_g1_i1	NA	NA	NA	NA	3.435073733	-4.194949291	3.19E-20	7.80E-19
TRINITY_DN123046_c0_g1_i1	LOC101732243	Chr10	3271302	3271302	5.95716373	-4.608226152	8.54E-47	8.96E-45
TRINITY_DN123048_c0_g1_i8	ribc2	scaffold_419	87452	87452	6.36427868	-1.627399211	1.43E-10	1.20E-09
TRINITY_DN123052_c0_g1_i2	arhgef3-like	scaffold_49	79382	79382	6.218330745	-9.366112174	3.25E-115	3.49E-112
TRINITY_DN123057_c1_g1_i1	NA	NA	NA	NA	2.098477013	-1.146513699	0.017218027	0.033379625
TRINITY_DN123080_c0_g1_i1	NA	NA	NA	NA	0.346546739	-1.336803749	0.017037557	0.033078079
TRINITY_DN123083_c11_g5_i4	NA	NA	NA	NA	5.295226052	-2.279922256	3.52E-11	3.22E-10
TRINITY_DN123085_c0_g1_i1	NA	NA	NA	NA	5.744519106	-1.918960513	1.17E-12	1.31E-11
TRINITY_DN123093_c0_g2_i1	NA	NA	NA	NA	0.507098312	-2.682275223	4.76E-06	1.95E-05
TRINITY_DN123099_c0_g1_i6	hadh	Chr01	57549002	57549002	2.554519211	-4.210695816	1.23E-10	1.04E-09
TRINITY_DN123115_c0_g1_i2	NA	NA	NA	NA	6.719337547	-1.833704295	1.15E-10	9.77E-10
TRINITY_DN123123_c2_g1_i6	NA	NA	NA	NA	5.152649175	-5.038608137	3.36E-50	4.06E-48
TRINITY_DN123123_c3_g2_i1	NA	NA	NA	NA	3.280506645	-3.039078414	2.36E-12	2.52E-11
TRINITY_DN123129_c1_g1_i3	NA	NA	NA	NA	4.737866188	-1.927516532	2.69E-08	1.61E-07
TRINITY_DN123134_c0_g1_i8	NA	NA	NA	NA	5.243056249	-2.047527881	3.47E-11	3.18E-10
TRINITY_DN123142_c0_g1_i2	NA	NA	NA	NA	6.15064905	-2.072015647	2.10E-08	1.28E-07
TRINITY_DN123147_c0_g1_i1	cgref1	scaffold_864	84831	84831	6.358873907	-9.404056896	6.55E-31	3.35E-29
TRINITY_DN123155_c2_g3_i10	NA	NA	NA	NA	3.542018811	-1.057069307	0.00737204	0.015767275
TRINITY_DN123159_c2_g8_i6	NA	NA	NA	NA	3.778306534	-2.360047868	6.24E-07	3.00E-06
TRINITY_DN123160_c3_g1_i1	NA	NA	NA	NA	4.497672561	-1.154394823	0.000791732	0.002114534
TRINITY_DN123164_c1_g1_i2	NA	NA	NA	NA	4.21875159	-1.031461309	0.011146215	0.022729694
TRINITY_DN123168_c0_g1_i1	NA	NA	NA	NA	3.453159351	-1.321269835	0.000570021	0.00157228
TRINITY_DN123172_c4_g1_i2	NA	NA	NA	NA	2.616614941	-2.104153973	0.000124645	0.000395386
TRINITY_DN123177_c0_g1_i11	NA	NA	NA	NA	7.576361708	-1.141656941	5.32E-05	0.00018112
TRINITY_DN123183_c0_g1_i1	NA	NA	NA	NA	4.985449298	-1.57572616	2.53E-05	9.18E-05
TRINITY_DN123184_c1_g1_i1	isoc2	Chr07	98039491	98039491	6.972644287	-1.327105658	4.55E-05	0.000156894
TRINITY_DN123184_c1_g4_i1	NA	NA	NA	NA	4.476089908	-2.244446785	1.63E-08	1.01E-07
TRINITY_DN123189_c2_g7_i4	NA	NA	NA	NA	5.582029568	-1.358369733	5.18E-08	2.96E-07
TRINITY_DN123189_c3_g1_i1	NA	NA	NA	NA	3.534390095	-1.42805164	0.000362206	0.001041452
TRINITY_DN123193_c0_g2_i5	NA	NA	NA	NA	7.087063717	-2.069069905	8.13E-18	1.58E-16
TRINITY_DN123204_c5_g4_i1	NA	NA	NA	NA	5.26592463	-1.719121771	9.47E-11	8.16E-10
TRINITY_DN123204_c8_g1_i1	ccdc173	Chr09	63336161	63336161	0.788226786	-1.311713128	0.005976758	0.01306532
TRINITY_DN123221_c0_g3_i3	NA	NA	NA	NA	4.329018832	-1.124334434	0.001708559	0.004250204
TRINITY_DN123223_c0_g1_i2	NA	NA	NA	NA	0.793553862	-1.329345019	0.018746185	0.03598655
TRINITY_DN123229_c1_g2_i1	LOC100496418	Chr09	77533602	77533602	4.027618362	-1.938217473	2.47E-06	1.07E-05
TRINITY_DN123236_c2_g8_i2	NA	NA	NA	NA	3.924810696	-4.444935311	4.42E-22	1.26E-20
TRINITY_DN123244_c1_g1_i7	LOC101730916	Chr09	79421115	79421115	0.993544918	-1.327861148	0.006761182	0.014588014
TRINITY_DN123250_c4_g2_i2	NA	NA	NA	NA	5.265417341	-1.268387794	4.81E-05	0.000165028
TRINITY_DN123257_c0_g1_i1	corin-like	Chr01	29391953	29391953	1.821414307	-2.031579952	0.000178431	0.000548868
TRINITY_DN123263_c0_g1_i4	NA	NA	NA	NA	7.506693058	-1.749450738	8.60E-13	9.76E-12
TRINITY_DN123275_c2_g1_i2	NA	NA	NA	NA	4.485042153	-1.685558946	1.77E-06	7.84E-06
TRINITY_DN123284_c0_g1_i2	NA	NA	NA	NA	3.958739042	-1.917851287	0.000245941	0.000733821
TRINITY_DN123289_c4_g6_i1	NA	NA	NA	NA	0.629904329	-1.694527905	0.000549592	0.001522071
TRINITY_DN123289_c4_g7_i1	col4a1	Chr02	113776064	113776064	2.176530791	-1.987144293	4.19E-05	0.000145277
TRINITY_DN123299_c0_g1_i4	Xetrov90008578m	Chr03	82862521	82862521	6.876073344	-2.207838351	4.99E-18	1.00E-16
TRINITY_DN123307_c0_g1_i1	NA	NA	NA	NA	5.558865873	-2.48000016	1.07E-16	1.90E-15
TRINITY_DN123309_c0_g1_i3	NA	NA	NA	NA	4.125846091	-2.546076873	1.23E-09	9.12E-09
TRINITY_DN123311_c0_g1_i3	NA	NA	NA	NA	3.224581289	-2.0949981	3.09E-08	1.83E-07
TRINITY_DN123315_c1_g2_i1	mfsd4	Chr02	64912709	64912709	9.020409184	-1.370733403	1.97E-05	7.27E-05
TRINITY_DN123319_c3_g4_i1	NA	NA	NA	NA	6.109360938	-4.184945756	7.53E-47	7.94E-45
TRINITY_DN123320_c0_g3_i7	NA	NA	NA	NA	3.784848571	-1.355571954	6.40E-05	0.00021479
TRINITY_DN123323_c0_g4_i2	NA	NA	NA	NA	3.521326251	-1.328467392	0.021449624	0.040473696
TRINITY_DN123338_c1_g1_i3	NA	NA	NA	NA	2.117200077	-2.418454137	4.51E-05	0.000155315
TRINITY_DN123345_c0_g1_i3	NA	NA	NA	NA	2.344323791	-1.640751623	0.001486765	0.003748064
TRINITY_DN123349_c1_g3_i1	socs1	Chr09	31468729	31468729	7.974605681	-9.577606797	3.28E-141	1.48E-137
TRINITY_DN123349_c1_g4_i2	LOC100145754	scaffold_85	85513	85513	4.037458597	-6.327778306	2.66E-42	2.40E-40
TRINITY_DN123354_c0_g1_i1	adh5	Chr01	65460801	65460801	0.532253005	-2.651229548	0.000114922	0.000367439
TRINITY_DN123361_c0_g1_i1	NA	NA	NA	NA	6.317033475	-1.422209684	9.43E-09	6.02E-08
TRINITY_DN123367_c1_g1_i4	NA	NA	NA	NA	5.979447565	-1.531741866	1.51E-08	9.37E-08
TRINITY_DN123371_c1_g5_i1	NA	NA	NA	NA	4.203837615	-1.184484869	0.000360193	0.00103674
TRINITY_DN123377_c2_g1_i1	NA	NA	NA	NA	4.418164477	-1.729247197	4.04E-06	1.67E-05
TRINITY_DN123377_c2_g3_i1	NA	NA	NA	NA	5.412265869	-1.869162648	4.80E-09	3.21E-08
TRINITY_DN123379_c0_g1_i2	NA	NA	NA	NA	5.252588169	-2.184146006	3.96E-11	3.59E-10
TRINITY_DN123383_c0_g1_i2	NA	NA	NA	NA	2.575477696	-1.714451635	0.001788522	0.004426666
TRINITY_DN123387_c2_g1_i1	ahsa1	Chr08	61748137	61748137	1.497803214	-3.73681676	2.50E-13	3.03E-12
TRINITY_DN123387_c2_g2_i2	NA	NA	NA	NA	5.899988886	-3.799442595	9.41E-19	1.99E-17
TRINITY_DN123389_c0_g1_i4	LOC100494450	Chr08	30443314	30443314	5.601610513	-1.121440067	1.74E-05	6.48E-05
TRINITY_DN123392_c2_g1_i1	NA	NA	NA	NA	1.334095366	-2.331281404	2.64E-06	1.13E-05
TRINITY_DN123396_c0_g1_i4	NA	NA	NA	NA	8.532312804	-10.63911193	9.89E-97	4.75E-94
TRINITY_DN123398_c4_g3_i2	NA	NA	NA	NA	1.407111563	-8.045794396	3.11E-09	2.15E-08
TRINITY_DN123398_c5_g1_i5	NA	NA	NA	NA	5.75920733	-2.895555027	7.80E-26	3.04E-24
TRINITY_DN123402_c0_g1_i1	NA	NA	NA	NA	7.181896954	-1.058443489	9.42E-06	3.67E-05
TRINITY_DN123403_c1_g1_i2	dock5	Chr03	106582469	106582469	4.699965862	-1.189582535	0.000536963	0.001489108
TRINITY_DN123405_c0_g1_i1	NA	NA	NA	NA	0.149538249	-5.300404829	1.59E-08	9.82E-08
TRINITY_DN123408_c0_g1_i6	NA	NA	NA	NA	2.731212917	-1.924322328	5.64E-05	0.000191013
TRINITY_DN123416_c0_g1_i5	galk2	Chr03	94251917	94251917	0.575939078	-3.017547441	5.03E-08	2.88E-07
TRINITY_DN123418_c0_g1_i3	NA	NA	NA	NA	7.645646107	-2.005009578	6.70E-13	7.73E-12
TRINITY_DN123422_c0_g1_i2	NA	NA	NA	NA	0.776838403	-2.636116942	2.86E-06	1.22E-05
TRINITY_DN123436_c7_g2_i5	NA	NA	NA	NA	3.798767713	-2.107539058	5.49E-08	3.12E-07
TRINITY_DN123436_c8_g2_i10	NA	NA	NA	NA	4.261224402	-1.105343515	0.012465935	0.025078606
TRINITY_DN123442_c0_g2_i1	ccdc85c	Chr08	69653399	69653399	6.766140198	-1.58519212	2.16E-08	1.31E-07
TRINITY_DN123448_c1_g4_i1	NA	NA	NA	NA	2.0188934	-3.448641047	3.22E-12	3.37E-11
TRINITY_DN123456_c0_g3_i1	NA	NA	NA	NA	7.402407524	-9.330992456	3.57E-66	7.13E-64
TRINITY_DN123456_c0_g4_i1	NA	NA	NA	NA	7.314055027	-8.759323186	1.96E-64	3.76E-62
TRINITY_DN123456_c0_g5_i1	NA	NA	NA	NA	1.559735434	-3.32468476	4.10E-10	3.24E-09
TRINITY_DN123456_c0_g6_i3	NA	NA	NA	NA	4.684521681	-1.115937855	0.019713447	0.037581153
TRINITY_DN123458_c0_g1_i1	NA	NA	NA	NA	4.451639638	-2.243298094	5.61E-11	4.99E-10
TRINITY_DN123462_c3_g1_i1	NA	NA	NA	NA	5.329670307	-7.960595989	2.23E-61	3.87E-59
TRINITY_DN123462_c3_g2_i2	sema3d	Chr03	71003264	71003264	2.735572286	-1.714118272	0.002071679	0.0050472
TRINITY_DN123486_c2_g3_i1	sgca	Chr10	13978852	13978852	5.539099748	-1.804856299	2.37E-11	2.22E-10
TRINITY_DN123489_c0_g1_i3	NA	NA	NA	NA	4.165983191	-1.788806945	8.68E-06	3.40E-05
TRINITY_DN123490_c2_g1_i2	NA	NA	NA	NA	5.01667985	-1.222190933	0.000263954	0.000781984
TRINITY_DN123492_c0_g1_i1	NA	NA	NA	NA	2.297093805	-1.803605881	0.000820884	0.002188249
TRINITY_DN123525_c0_g1_i5	NA	NA	NA	NA	3.828233302	-1.298914422	0.016584114	0.032320113
TRINITY_DN123526_c0_g11_i1	NA	NA	NA	NA	2.160318332	-3.815604897	1.20E-14	1.67E-13
TRINITY_DN123529_c1_g1_i1	NA	NA	NA	NA	2.891565304	-1.242114782	0.003883199	0.008896502
TRINITY_DN123537_c0_g3_i1	NA	NA	NA	NA	2.110875885	-5.071666604	2.56E-08	1.53E-07
TRINITY_DN123539_c0_g1_i1	NA	NA	NA	NA	0.729627315	-2.621034508	0.000307166	0.000898439
TRINITY_DN123548_c0_g2_i1	NA	NA	NA	NA	0.763219364	-2.955102288	8.71E-06	3.41E-05
TRINITY_DN123557_c0_g2_i1	NA	NA	NA	NA	3.528565711	-1.319905476	0.001541375	0.003871026
TRINITY_DN123562_c0_g1_i3	furin	Chr03	97916756	97916756	4.579658106	-2.818478932	5.00E-17	9.14E-16
TRINITY_DN123593_c0_g1_i5	NA	NA	NA	NA	4.566113594	-2.436042418	1.30E-06	5.93E-06
TRINITY_DN123593_c0_g6_i1	atmin	Chr04	55369701	55369701	0.684128171	-2.239610359	0.000171727	0.00052977
TRINITY_DN123597_c3_g1_i3	NA	NA	NA	NA	5.970019036	-2.537958668	4.11E-22	1.17E-20
TRINITY_DN123601_c1_g5_i1	NA	NA	NA	NA	6.412262734	-2.060207566	1.74E-16	3.02E-15
TRINITY_DN123601_c3_g9_i1	NA	NA	NA	NA	5.379863632	-1.420244045	1.47E-06	6.61E-06
TRINITY_DN123602_c3_g8_i2	kirrel	Chr08	112021470	112021470	4.899667743	-1.84257715	3.50E-08	2.05E-07
TRINITY_DN123609_c1_g4_i6	mrps24	Chr03	108215277	108215277	3.970245722	-1.067989161	0.003507252	0.008111913
TRINITY_DN123610_c0_g1_i3	NA	NA	NA	NA	7.783764114	-1.728084282	2.33E-11	2.18E-10
TRINITY_DN123619_c0_g1_i5	NA	NA	NA	NA	5.798021781	-2.245761252	3.43E-16	5.77E-15
TRINITY_DN123632_c2_g2_i5	NA	NA	NA	NA	5.902159144	-1.421702995	2.53E-06	1.09E-05
TRINITY_DN123633_c0_g1_i1	NA	NA	NA	NA	2.568997363	-5.1499522	3.76E-19	8.23E-18
TRINITY_DN123636_c0_g2_i1	NA	NA	NA	NA	3.032006577	-1.824887958	3.51E-05	0.000123676
TRINITY_DN123642_c0_g1_i2	rbl2-like	Chr04	51939710	51939710	0.590475178	-4.214794195	0.001473504	0.00371754
TRINITY_DN123644_c3_g2_i1	NA	NA	NA	NA	5.637289366	-3.104714447	9.91E-19	2.09E-17
