Tissue_specific_index	Tissue_name
TRINITY_DN166930_c0_g1_i1	5.06169859383635	Liver.8
TRINITY_DN169772_c0_g1_i1	5.31567205718657	G43_F.1
TRINITY_DN119571_c3_g2_i2	5.93173256072233	Brain.8
TRINITY_DN118477_c1_g1_i1	2.37471382196794	G27.3
TRINITY_DN119619_c0_g1_i4	5.00995464230678	G43_M.1
TRINITY_DN124394_c2_g1_i1	1.90723925822005	G43_F.2
TRINITY_DN183551_c0_g1_i1	4.68671905442319	G43_F.2
TRINITY_DN125712_c6_g2_i1	2.95726132931782	G46_F
TRINITY_DN55161_c0_g1_i1	6.13357854171743	Testis.4
TRINITY_DN136725_c7_g1_i1	2.63285912952275	Testis.1
TRINITY_DN37373_c0_g1_i1	6.05482432073967	Liver.5
TRINITY_DN111801_c0_g1_i1	4.93745931409837	Liver
TRINITY_DN113202_c0_g1_i1	4.43808554368727	Testis.1
TRINITY_DN75399_c0_g2_i1	5.01372552197768	Brain
TRINITY_DN130782_c0_g2_i4	5.31772208391742	G27.1
TRINITY_DN124490_c7_g1_i1	2.63903907222417	G27.2
TRINITY_DN124907_c0_g1_i1	6.0910486534235	Testis.1
TRINITY_DN135396_c1_g2_i2	4.69833777149232	Liver.2
TRINITY_DN99072_c0_g1_i1	5.94465218750757	Liver.1
TRINITY_DN124302_c1_g9_i6	2.71120417927186	Liver.6
TRINITY_DN158928_c0_g1_i1	6.82660117828431	Ovary.4
TRINITY_DN135064_c0_g3_i2	3.04386394255209	Ovary.1
TRINITY_DN144143_c0_g1_i1	4.81776489445594	Brain.3
TRINITY_DN134813_c2_g3_i6	5.03031717181648	Testis.2
TRINITY_DN136845_c0_g1_i1	4.48490991878929	G43_F
TRINITY_DN134092_c1_g3_i3	2.39891540408173	Ovary.3
TRINITY_DN128617_c6_g3_i1	2.58290507229953	G43_F.2
TRINITY_DN130826_c2_g1_i1	3.55454997224322	Brain.8
TRINITY_DN124755_c3_g1_i2	4.73802006007437	Brain.8
TRINITY_DN121177_c0_g1_i2	4.37219976721697	Ovary.2
TRINITY_DN124172_c3_g1_i1	5.39107359296226	Brain.6
TRINITY_DN128260_c1_g5_i6	2.34099046088472	G46_M.2
TRINITY_DN123601_c3_g9_i1	3.65854742523764	Ovary.1
TRINITY_DN10244_c0_g1_i1	4.8016974331643	G31.6
TRINITY_DN103061_c0_g3_i1	6.69456518295039	G23.1
TRINITY_DN107971_c0_g1_i1	4.32090272690751	Brain.9
TRINITY_DN21117_c0_g1_i1	4.83575992853812	G31.6
TRINITY_DN136294_c0_g1_i1	2.16411171573713	G43_M.1
TRINITY_DN129064_c1_g1_i4	2.67153555059795	Ovary.1
TRINITY_DN89814_c0_g2_i1	6.25210613784846	Ovary.4
TRINITY_DN127460_c5_g2_i1	3.2461258604872	Liver.1
TRINITY_DN216607_c0_g1_i1	6.1402121045344	Brain.8
TRINITY_DN135759_c2_g11_i2	2.59349062934837	Ovary.3
TRINITY_DN133522_c3_g3_i1	6.17574926996208	Brain.7
TRINITY_DN129051_c4_g1_i2	4.9223148097097	Brain.2
TRINITY_DN24911_c0_g1_i1	4.363693291213	Brain.8
TRINITY_DN91750_c0_g1_i3	3.27223947508473	Ovary
TRINITY_DN132073_c1_g2_i1	4.15465588147052	Brain.8
TRINITY_DN134659_c7_g1_i2	3.92471923882719	Ovary.1
TRINITY_DN101758_c0_g1_i1	0.804059125236194	G27.2
TRINITY_DN115877_c0_g3_i1	5.8081134501009	Brain.2
TRINITY_DN133009_c7_g1_i1	5.49093809465085	Liver.8
TRINITY_DN114155_c0_g4_i1	6.42629577667508	Brain.2
TRINITY_DN132314_c2_g7_i2	5.35436051353395	Brain.8
TRINITY_DN30642_c0_g1_i1	4.76305723768985	Brain.7
TRINITY_DN129202_c2_g1_i2	3.81843855919978	Brain.1
TRINITY_DN107126_c0_g1_i2	5.48174624933311	Brain.7
TRINITY_DN136349_c3_g1_i2	0.767657994319753	G43_M.2
TRINITY_DN130229_c0_g1_i1	5.00530733562457	Brain.3
TRINITY_DN132520_c9_g3_i2	2.3363142363812	Brain.5
TRINITY_DN115076_c0_g1_i1	3.76824571645298	Ovary.3
TRINITY_DN125257_c0_g2_i3	6.02659294892525	G46_M.1
TRINITY_DN97363_c0_g1_i1	5.87189310507027	Brain.3
TRINITY_DN123712_c0_g1_i1	3.75884662961542	Brain.8
TRINITY_DN92678_c0_g1_i1	5.91504083945595	Brain.7
TRINITY_DN129673_c1_g5_i1	4.82241486631216	Ovary.2
TRINITY_DN65214_c0_g1_i1	5.66676433062824	Brain.3
TRINITY_DN136087_c3_g2_i1	4.68108409184395	G46_M.2
TRINITY_DN124098_c0_g1_i2	4.00904760454224	Ovary.3
TRINITY_DN134742_c0_g8_i1	6.40050026181884	Ovary.4
TRINITY_DN129732_c1_g1_i5	2.53681014490947	Liver.2
TRINITY_DN127329_c0_g1_i4	3.35449293457803	Liver.6
TRINITY_DN133435_c0_g6_i1	4.25100849934171	G31.7
TRINITY_DN95449_c0_g1_i2	2.63903967594051	Brain.7
TRINITY_DN114631_c0_g1_i1	2.16154446041439	G43_F.2
TRINITY_DN190548_c0_g1_i1	4.53079056662358	Brain.7
TRINITY_DN126359_c3_g3_i1	4.51822478128699	Ovary.3
TRINITY_DN103834_c0_g13_i1	3.10949081437592	Ovary.2
TRINITY_DN85008_c0_g2_i1	5.9208347421472	G43_F.1
TRINITY_DN132367_c1_g1_i1	4.11640201664958	Ovary.1
TRINITY_DN135827_c0_g3_i1	2.21352648286379	G46_F
TRINITY_DN20434_c0_g1_i1	4.70436851093965	G46_M.1
TRINITY_DN59051_c0_g1_i1	6.07452535193875	Brain.2
TRINITY_DN30555_c0_g1_i1	6.17500344919241	G46_M.1
TRINITY_DN117570_c1_g1_i1	2.68267342766472	Testis.2
TRINITY_DN77098_c0_g1_i1	4.950611758304	G23.1
TRINITY_DN130829_c4_g2_i3	3.96383013572703	Brain.8
TRINITY_DN100169_c0_g1_i1	4.77502667157467	G31.5
TRINITY_DN124807_c0_g1_i1	3.19737404484288	G23
TRINITY_DN128250_c4_g2_i1	3.97844344421308	Brain.7
TRINITY_DN123585_c5_g12_i2	2.60984343327731	Brain.9
TRINITY_DN125832_c5_g1_i1	3.36433380568651	Brain.8
TRINITY_DN129533_c0_g1_i1	5.69845311281584	G43_F.2
TRINITY_DN133048_c4_g2_i1	3.80682250607639	G43_F.2
TRINITY_DN117720_c0_g1_i1	2.17327147141683	Brain.3
TRINITY_DN51574_c0_g1_i1	6.02842411872935	Liver.6
TRINITY_DN121918_c0_g1_i1	4.11541565136376	Ovary.3
TRINITY_DN155204_c0_g1_i1	5.68231296466351	Brain.7
TRINITY_DN200118_c0_g1_i1	5.56132177575613	Ovary.1
TRINITY_DN71808_c0_g1_i1	5.86210651687614	G27.2
TRINITY_DN133981_c1_g2_i1	4.02361058265807	G43_F.1
TRINITY_DN126532_c2_g3_i2	3.62958279875301	Ovary.2
TRINITY_DN126414_c7_g8_i1	3.27765332055194	Brain.7
TRINITY_DN117581_c0_g1_i3	3.56524184431787	Ovary.2
TRINITY_DN147705_c0_g1_i1	4.62011364823736	Brain.9
TRINITY_DN135515_c5_g1_i1	2.47401005305384	G43_M.1
TRINITY_DN128814_c5_g1_i5	3.42070024422494	G46_M.2
TRINITY_DN117577_c0_g1_i2	1.76609918707235	Testis
TRINITY_DN126231_c1_g2_i2	6.01526028013144	Liver.1
TRINITY_DN122662_c0_g2_i1	2.93861511446569	G23.1
TRINITY_DN118139_c0_g1_i2	2.65285210070488	Ovary.3
TRINITY_DN134228_c2_g2_i6	2.45387333790088	Brain.9
TRINITY_DN75228_c0_g2_i1	4.67223728398627	G43_M
TRINITY_DN182660_c0_g1_i1	3.62699397732912	G43_M.2
TRINITY_DN134604_c0_g5_i1	6.53347628937587	Brain.7
TRINITY_DN112941_c0_g2_i1	6.00755498440641	Brain.2
TRINITY_DN74026_c0_g1_i1	6.82795545327605	Ovary
TRINITY_DN71685_c0_g1_i1	5.28838587412297	G43_M.1
TRINITY_DN136585_c0_g1_i3	3.95847894320489	Ovary.1
TRINITY_DN90841_c0_g3_i1	5.35104147868138	Brain.4
TRINITY_DN122066_c0_g1_i1	4.14454684018653	Brain.8
TRINITY_DN101798_c0_g1_i1	6.1952440596924	Brain.8
TRINITY_DN207914_c0_g1_i1	4.82928844701092	G31.2
TRINITY_DN130292_c0_g2_i5	0.53647334383405	G23.5
TRINITY_DN133200_c0_g2_i3	2.07201756398915	Testis.2
TRINITY_DN129675_c0_g2_i1	5.36486576222633	Brain.3
TRINITY_DN125121_c2_g1_i1	3.26834098448333	G43_M.1
TRINITY_DN113283_c0_g1_i1	4.43426100456205	G43_M.2
TRINITY_DN165389_c0_g1_i1	6.79402504521057	Testis.4
TRINITY_DN125809_c3_g4_i1	2.53084472730771	Ovary
TRINITY_DN120455_c1_g1_i1	2.52579388042577	G23.3
TRINITY_DN127573_c0_g2_i2	3.73904566705056	G43_F
TRINITY_DN116427_c0_g1_i1	5.90844746375743	G27.4
TRINITY_DN129043_c1_g4_i1	1.5964738960448	Ovary.4
TRINITY_DN118230_c0_g1_i2	4.97284421589436	G27.3
TRINITY_DN103834_c0_g1_i1	5.37201001401734	Ovary.4
TRINITY_DN136418_c2_g2_i1	6.10671936280497	G46_M
TRINITY_DN132574_c0_g1_i1	6.04825381924353	Ovary.2
TRINITY_DN24904_c0_g1_i1	6.24571704372313	Brain.2
TRINITY_DN132992_c4_g1_i1	2.25709805678824	Brain.3
TRINITY_DN184754_c0_g1_i1	5.29005613123557	Brain.4
TRINITY_DN112334_c0_g1_i1	4.5921148799185	Liver.6
TRINITY_DN130010_c1_g1_i1	4.29181874177867	Testis.1
TRINITY_DN199070_c0_g1_i1	1.14973497660129	G43_F
TRINITY_DN133477_c1_g2_i1	5.07612833111074	Brain.7
TRINITY_DN135179_c0_g1_i2	3.77416990073084	Brain.8
TRINITY_DN122593_c1_g1_i1	3.53338920937046	G43_M.2
TRINITY_DN135426_c4_g2_i1	2.09523251689352	G43_M
TRINITY_DN108769_c0_g1_i3	2.88137306540627	Ovary.1
TRINITY_DN132644_c6_g1_i3	4.19420628532799	Ovary.2
TRINITY_DN104122_c0_g1_i2	4.73250034300329	Brain.2
TRINITY_DN166455_c0_g1_i1	5.21190360036433	Liver.6
TRINITY_DN137760_c0_g1_i1	4.74055965293429	Brain.9
TRINITY_DN130651_c1_g1_i1	5.53453363593533	Liver.1
TRINITY_DN124791_c0_g1_i1	5.99110029335533	Ovary
TRINITY_DN114093_c0_g1_i1	4.26079216981828	G46_M.1
TRINITY_DN126311_c3_g4_i2	6.30113696698272	G23.1
TRINITY_DN131220_c7_g1_i1	4.88325038932055	Brain.8
TRINITY_DN104090_c1_g1_i1	3.57346713057642	Testis.1
TRINITY_DN135581_c7_g7_i1	2.27075663604849	Brain.3
TRINITY_DN159454_c0_g1_i1	3.24185591530782	Brain.7
TRINITY_DN37162_c0_g2_i1	4.46269497363091	Brain.7
TRINITY_DN125768_c2_g2_i1	3.80886645897314	Ovary.3
TRINITY_DN125245_c0_g1_i1	3.65363003473227	Brain.8
TRINITY_DN120909_c0_g2_i1	4.64890815351401	G43_F.1
TRINITY_DN120880_c0_g2_i4	4.49590803034281	G43_M.1
TRINITY_DN135057_c5_g2_i1	4.94926674124224	G46_F.1
TRINITY_DN128975_c3_g4_i1	6.3128615511899	Ovary.4
TRINITY_DN130475_c0_g1_i3	1.83499941328092	Brain.8
TRINITY_DN129002_c2_g3_i4	4.94814788425967	Testis.1
TRINITY_DN97010_c0_g1_i2	6.24661459466841	Brain.8
TRINITY_DN134644_c0_g1_i1	2.54587685971755	Liver.6
TRINITY_DN132733_c0_g1_i1	6.30977061432635	Liver
TRINITY_DN123784_c0_g1_i1	6.51702596422882	G46_M
TRINITY_DN171460_c0_g1_i1	4.62832582321731	Brain.3
TRINITY_DN132844_c0_g3_i1	2.62432859233215	Liver.6
TRINITY_DN129723_c0_g1_i2	1.18037830890617	Brain.8
TRINITY_DN45789_c0_g2_i1	4.03176825364925	Liver.6
TRINITY_DN127989_c2_g1_i1	6.15828000467524	Ovary.3
TRINITY_DN132355_c6_g2_i1	5.06856067086989	Liver.5
TRINITY_DN154211_c0_g1_i1	6.68074507532934	Ovary.4
TRINITY_DN128476_c2_g2_i3	2.25634453177238	Ovary.3
TRINITY_DN133961_c2_g6_i1	3.30329528192656	Brain.8
TRINITY_DN109059_c0_g2_i1	3.60666347673387	G27.2
TRINITY_DN129996_c0_g1_i4	2.91798219512351	G46_F
TRINITY_DN133844_c0_g1_i3	5.55270174327453	Ovary.3
TRINITY_DN94963_c0_g1_i1	6.19296529222307	Ovary
TRINITY_DN158388_c0_g1_i1	5.53820773373449	Ovary.1
TRINITY_DN89480_c0_g2_i1	6.65948093317615	G23
TRINITY_DN113263_c0_g1_i4	5.54638404304169	Brain.8
TRINITY_DN214217_c0_g1_i1	6.45759146852614	Ovary.2
TRINITY_DN119529_c1_g1_i1	2.34241838552806	Testis.2
TRINITY_DN130309_c0_g2_i1	4.21702017817532	Brain.8
TRINITY_DN122829_c0_g1_i1	6.13966117113188	Ovary.4
TRINITY_DN132235_c2_g2_i1	3.46593693262165	Ovary
TRINITY_DN125299_c0_g3_i5	5.56285297074832	Brain.8
TRINITY_DN63013_c0_g2_i1	5.67586683320296	Brain.8
TRINITY_DN134508_c5_g2_i1	3.96862274706556	Brain.8
TRINITY_DN43164_c0_g1_i1	5.49465527427542	G23
TRINITY_DN134827_c1_g3_i1	6.23629932606028	Ovary.4
TRINITY_DN134109_c0_g3_i3	1.52299084188059	Liver.2
TRINITY_DN122453_c4_g5_i3	2.13995022585556	G27.1
TRINITY_DN135743_c0_g2_i1	3.17634203228224	Ovary.2
TRINITY_DN119893_c0_g3_i1	3.83939760972363	Ovary.1
TRINITY_DN131636_c0_g1_i1	4.06353655526188	G43_F.2
TRINITY_DN121263_c0_g3_i1	3.38699046055339	Brain.7
TRINITY_DN130870_c3_g1_i2	1.83874883421764	Liver.6
TRINITY_DN103677_c1_g1_i1	4.84310112604426	Brain.7
TRINITY_DN205146_c0_g1_i1	4.90774369079859	Brain.7
TRINITY_DN65638_c0_g1_i1	6.23440261933153	G46_F.1
TRINITY_DN103877_c0_g1_i1	5.84721170075771	G23.2
TRINITY_DN119985_c0_g1_i1	4.7628634761102	Liver.6
TRINITY_DN124354_c0_g4_i1	5.46096170589604	Brain.6
TRINITY_DN46385_c0_g1_i1	3.61300914873186	Brain.8
TRINITY_DN9126_c0_g1_i1	5.57728866066092	Brain.9
TRINITY_DN127819_c4_g2_i1	3.50388826129326	Brain.9
TRINITY_DN136115_c2_g3_i2	3.4968272483133	Brain.8
TRINITY_DN132028_c2_g1_i2	3.28588097433433	Ovary.3
TRINITY_DN113418_c0_g1_i1	2.09472304955059	Ovary.3
TRINITY_DN66257_c0_g2_i1	4.4635347804347	G46_M.2
TRINITY_DN132835_c1_g1_i1	5.36687083767358	Brain.3
TRINITY_DN131656_c0_g1_i1	4.09532792725685	Brain.8
TRINITY_DN128188_c0_g2_i1	5.79149118791881	Brain.8
TRINITY_DN125956_c3_g1_i3	2.29776469014076	Brain.8
TRINITY_DN108618_c0_g1_i2	3.14355200849237	Brain.3
TRINITY_DN113850_c0_g1_i2	2.2422667280942	G23.3
TRINITY_DN189466_c0_g1_i1	5.65314643506881	G31.7
TRINITY_DN127367_c4_g6_i1	3.72958900869427	Ovary
TRINITY_DN124247_c2_g4_i1	5.14233424852952	Ovary
TRINITY_DN115475_c2_g1_i1	3.6915476262496	Brain.7
TRINITY_DN164928_c0_g1_i1	5.69388329913245	Brain.6
TRINITY_DN96745_c0_g1_i1	5.4243653267058	Ovary.4
TRINITY_DN135650_c4_g1_i2	5.81035963478863	Liver.5
TRINITY_DN196222_c0_g1_i1	4.00464764897934	G46_F
TRINITY_DN140747_c0_g1_i1	5.62562839161116	Ovary.4
TRINITY_DN120418_c0_g1_i1	1.19380252451463	G23
TRINITY_DN136272_c1_g5_i1	4.37688096671222	Brain.7
TRINITY_DN134263_c2_g1_i1	2.79154663542448	G43_M.2
TRINITY_DN165559_c0_g1_i1	6.26299742424966	G46_M
TRINITY_DN26475_c0_g1_i1	5.88770780648632	Ovary.3
TRINITY_DN130300_c0_g1_i3	6.33453729249899	Brain.9
TRINITY_DN121201_c0_g1_i1	2.13761242697445	G23.1
TRINITY_DN43088_c0_g1_i1	5.56729918691385	G43_M.2
TRINITY_DN135954_c9_g4_i1	2.57176034716966	Ovary.4
TRINITY_DN122359_c0_g1_i1	2.30390237016331	Ovary.3
TRINITY_DN133519_c4_g1_i1	3.70588293750347	Brain.7
TRINITY_DN132014_c1_g4_i2	3.64488596722293	Ovary.3
TRINITY_DN122849_c0_g1_i2	3.34869437131736	Ovary.4
TRINITY_DN120734_c1_g5_i1	5.00172305010561	Brain.7
TRINITY_DN121977_c0_g3_i5	4.84045182223772	Brain.1
TRINITY_DN88283_c0_g1_i1	3.64081704931868	G43_F.1
TRINITY_DN127134_c2_g3_i1	6.36587554032942	Testis.2
TRINITY_DN110817_c0_g1_i2	6.10242178099092	Liver.6
TRINITY_DN126249_c5_g1_i2	5.29650603020493	Brain.7
TRINITY_DN128829_c2_g1_i2	2.1578192184564	Ovary
TRINITY_DN84792_c0_g2_i1	5.68778628352082	Brain.8
TRINITY_DN116365_c0_g1_i1	5.6508234166424	G23.2
TRINITY_DN130021_c0_g5_i1	1.85535632868901	Liver.6
TRINITY_DN130032_c2_g2_i1	3.11538256732553	Brain.7
TRINITY_DN132397_c1_g1_i5	5.30611174329365	Brain.8
TRINITY_DN108726_c0_g1_i1	1.1138255183313	G23.2
TRINITY_DN126311_c3_g1_i4	6.12042256958781	G23.1
TRINITY_DN121691_c3_g3_i1	4.13447235164551	Ovary.3
TRINITY_DN112193_c0_g1_i1	4.40518714338611	Ovary.3
TRINITY_DN131098_c0_g1_i1	2.2365206375045	Brain.6
TRINITY_DN129243_c3_g1_i1	2.55360521775751	Ovary
TRINITY_DN122224_c0_g1_i2	3.18892511309702	Brain.8
TRINITY_DN116333_c0_g1_i1	0.959966494577772	Ovary.4
TRINITY_DN123752_c0_g5_i1	5.70736631198126	Testis.2
TRINITY_DN59779_c0_g1_i1	6.84116461352458	G31.7
TRINITY_DN105980_c0_g3_i1	5.3126477659896	Brain.4
TRINITY_DN129799_c1_g8_i1	2.37511942132281	Brain.7
TRINITY_DN134134_c0_g1_i2	5.11158918342452	Brain.7
TRINITY_DN76689_c0_g1_i1	5.44734850259592	Ovary.3
TRINITY_DN136124_c0_g1_i1	3.19314045746906	Brain.2
TRINITY_DN96535_c0_g2_i1	4.87976401751587	Brain.6
TRINITY_DN127161_c0_g1_i2	5.07471411673679	Ovary.3
TRINITY_DN134523_c0_g2_i1	3.06037524885957	Testis.2
TRINITY_DN133204_c0_g2_i1	2.48301511136529	Testis.1
TRINITY_DN97635_c0_g1_i5	5.04728132131722	G43_M.1
TRINITY_DN45013_c0_g1_i1	5.47180811078732	Liver.8
TRINITY_DN136390_c3_g1_i1	5.84456015146553	G43_F
TRINITY_DN137969_c0_g1_i1	6.1879040665394	Brain.5
TRINITY_DN124421_c3_g2_i1	2.47030795685504	G43_M.2
TRINITY_DN128379_c0_g2_i2	3.94608405568086	Brain.7
TRINITY_DN208305_c0_g1_i1	1.95195523155988	Testis.2
TRINITY_DN124676_c4_g4_i2	4.36581243174948	G46_M.2
TRINITY_DN128772_c6_g1_i2	2.63131899805056	Brain.2
TRINITY_DN19415_c0_g1_i1	4.28550432622167	Ovary.3
TRINITY_DN132449_c1_g2_i1	2.8981534657982	Brain.3
TRINITY_DN118043_c0_g3_i1	3.90731005444365	Ovary.1
TRINITY_DN31913_c0_g1_i1	6.03977860359626	G23
TRINITY_DN116149_c0_g3_i1	2.80741180288481	Brain.8
TRINITY_DN88614_c0_g1_i1	6.71202778622099	Ovary.4
TRINITY_DN130685_c6_g8_i1	4.35426381921503	Brain.3
TRINITY_DN121132_c3_g4_i4	3.11120920830419	Ovary.3
TRINITY_DN109470_c0_g2_i1	6.65689485708123	Testis.2
TRINITY_DN124198_c5_g1_i1	4.54460316505346	Brain.3
TRINITY_DN133541_c1_g1_i4	1.78678759674401	G31.7
TRINITY_DN118313_c2_g1_i12	4.65876725533186	Ovary.3
TRINITY_DN69581_c0_g1_i1	5.20283359179382	G46_M
TRINITY_DN116910_c0_g1_i3	5.34534081157277	Brain.8
TRINITY_DN132489_c2_g3_i3	5.34378658346234	Ovary.2
TRINITY_DN67474_c0_g1_i1	5.42476878306417	G43_M
TRINITY_DN117430_c0_g1_i1	4.20627629763086	Brain.8
TRINITY_DN111384_c0_g1_i1	1.88165517949869	G23.3
TRINITY_DN75261_c0_g1_i1	6.26251061332858	Ovary
TRINITY_DN134493_c3_g1_i1	3.43226294780449	Brain.8
TRINITY_DN119989_c0_g2_i1	2.08447664161613	Brain.5
TRINITY_DN128047_c0_g2_i1	5.63275092032742	Ovary.1
TRINITY_DN77527_c0_g1_i1	2.7923710203002	G23
TRINITY_DN130965_c1_g1_i1	4.16446296819854	G43_M.2
TRINITY_DN99463_c0_g1_i1	6.57018165283716	G43_M.1
TRINITY_DN135555_c3_g2_i2	2.82927955468548	Brain.9
TRINITY_DN135063_c4_g1_i1	3.85875023140723	Ovary.3
TRINITY_DN67597_c0_g1_i1	6.51875696266225	G43_M.1
TRINITY_DN118382_c0_g4_i1	5.51680336867848	G27.3
TRINITY_DN97753_c0_g2_i1	6.4540161963755	Ovary
TRINITY_DN128191_c6_g1_i1	3.98839616640758	Brain.3
TRINITY_DN131568_c7_g2_i2	1.83406058444027	Brain.8
TRINITY_DN199384_c0_g1_i1	5.314070391642	Ovary.1
TRINITY_DN136656_c12_g1_i2	1.7098175855619	Liver.5
TRINITY_DN120126_c0_g1_i8	2.69626550331972	Testis.3
TRINITY_DN102984_c0_g2_i1	6.84530794705521	Ovary.4
TRINITY_DN96490_c0_g2_i1	6.3820715737666	Brain.6
TRINITY_DN123119_c7_g8_i1	3.02860899096659	G31.4
TRINITY_DN122631_c0_g2_i1	5.67884792975017	Brain.8
TRINITY_DN126303_c0_g2_i1	2.07628738980243	Ovary.2
TRINITY_DN130090_c5_g2_i1	3.4188461220545	Ovary.3
TRINITY_DN124661_c0_g1_i1	2.39306430419987	Ovary.1
TRINITY_DN120340_c2_g4_i4	3.21121557188578	Brain.3
TRINITY_DN98945_c0_g1_i1	3.79976188691257	Brain.1
TRINITY_DN131208_c2_g7_i1	4.01846379320431	G46_M.2
TRINITY_DN133820_c2_g1_i2	4.07113684304242	Ovary.3
TRINITY_DN114471_c0_g2_i1	6.00199443808124	Brain.3
TRINITY_DN143566_c0_g1_i1	5.76139639001759	G23.5
TRINITY_DN107134_c0_g1_i2	6.00619702602311	Ovary
TRINITY_DN136383_c0_g1_i1	4.82536962264902	Brain.8
TRINITY_DN154486_c0_g1_i1	4.50674567196345	Brain.3
TRINITY_DN127496_c2_g2_i1	5.4499155030967	Testis.3
TRINITY_DN63422_c0_g2_i1	2.92670013100635	Testis.1
TRINITY_DN135013_c1_g1_i6	2.56279894615774	Ovary
TRINITY_DN109277_c0_g2_i3	2.30501037592532	Ovary
TRINITY_DN61380_c0_g1_i1	5.24304141591601	Brain.8
TRINITY_DN127050_c0_g1_i1	6.37984458246611	Brain.1
TRINITY_DN116134_c0_g1_i1	2.76537242418233	Ovary.2
TRINITY_DN114153_c0_g4_i1	6.06001989483498	G46_M
TRINITY_DN37943_c0_g2_i1	4.08936594181974	Liver.7
TRINITY_DN132597_c4_g2_i2	1.26466705988745	Testis.2
TRINITY_DN131673_c2_g7_i1	5.52967506645694	G27.3
TRINITY_DN109784_c0_g2_i1	5.39061900198782	Ovary.4
TRINITY_DN134052_c2_g12_i1	4.33457220726587	G46_M.1
TRINITY_DN134176_c1_g1_i2	3.16020527851698	G46_F
TRINITY_DN19674_c0_g3_i1	3.98293021618347	Brain.9
TRINITY_DN102300_c0_g1_i1	3.24885541597081	G23.3
TRINITY_DN135988_c4_g1_i1	0.893087174488086	G23.3
TRINITY_DN136745_c32_g1_i1	3.03174150588535	Brain
TRINITY_DN136221_c4_g1_i1	2.97284646102182	Ovary.3
TRINITY_DN127243_c5_g1_i1	4.253763213646	Brain.8
TRINITY_DN122792_c0_g1_i3	5.05400673537837	Ovary.3
TRINITY_DN43617_c0_g1_i1	6.16224364066249	G23.5
TRINITY_DN133873_c0_g2_i5	3.0910009529229	G43_M.2
TRINITY_DN157263_c0_g1_i1	5.7676978680947	Ovary.2
TRINITY_DN125088_c0_g1_i1	4.14306464309719	Brain.4
TRINITY_DN129796_c6_g2_i2	2.21343493042276	Brain
TRINITY_DN91867_c0_g1_i1	6.47304741169747	Ovary.2
TRINITY_DN135098_c1_g4_i3	3.57859959534547	Ovary.3
TRINITY_DN119561_c0_g1_i1	2.1087997170154	Brain
TRINITY_DN43832_c0_g2_i1	5.28472577331293	Brain.7
TRINITY_DN129606_c1_g2_i3	4.0686990582577	G43_F
TRINITY_DN120756_c0_g1_i2	1.02296247579232	Ovary.3
TRINITY_DN127594_c3_g5_i1	5.10772094161097	Ovary.4
TRINITY_DN212259_c0_g1_i1	4.46590680159898	G31.2
TRINITY_DN131703_c0_g1_i1	2.60179566780482	Testis.2
TRINITY_DN121728_c3_g7_i1	5.61997522775982	Brain.2
TRINITY_DN132443_c2_g1_i1	6.15863007549449	Ovary.2
TRINITY_DN134806_c13_g1_i1	3.40553773539704	Testis.2
TRINITY_DN117568_c0_g1_i2	4.33585638814271	Ovary
TRINITY_DN88417_c0_g1_i1	4.25560283458989	G43_M
TRINITY_DN131508_c2_g2_i8	2.9021066642028	Ovary.2
TRINITY_DN25695_c0_g1_i1	6.08187179410066	Brain.1
TRINITY_DN128812_c3_g3_i1	3.46680643853533	G46_F
TRINITY_DN122956_c5_g2_i1	4.19001958298633	Ovary.2
TRINITY_DN128322_c0_g7_i1	3.36603491598828	Ovary.1
TRINITY_DN125016_c4_g1_i1	5.36008804050711	Brain.7
TRINITY_DN124032_c0_g1_i3	6.08411458622096	Brain.7
TRINITY_DN85871_c0_g3_i1	6.41194297604716	Ovary.2
TRINITY_DN126403_c4_g1_i1	2.95462922553444	G27.3
TRINITY_DN122815_c2_g4_i1	4.67089676540593	Brain.5
TRINITY_DN114841_c0_g1_i1	3.61619902235345	Brain.6
TRINITY_DN98285_c0_g1_i1	5.97721598013987	G43_M.1
TRINITY_DN133295_c3_g1_i6	2.09408675331869	Brain.8
TRINITY_DN128821_c5_g1_i1	4.51849357367492	Brain.8
TRINITY_DN74527_c0_g2_i1	6.74860027865185	Testis.1
TRINITY_DN135053_c0_g2_i2	2.69426771208883	Brain.8
TRINITY_DN124034_c2_g5_i1	5.25335026851208	Brain.7
TRINITY_DN123271_c0_g1_i1	4.51922865956879	Ovary.4
TRINITY_DN122144_c1_g4_i2	5.723818150551	Brain.4
TRINITY_DN135488_c0_g1_i1	3.91955613544803	Brain.3
TRINITY_DN118154_c2_g1_i1	6.30125676798641	G43_M.1
TRINITY_DN83954_c0_g1_i1	5.30357999548737	G43_M.2
TRINITY_DN135277_c9_g7_i1	5.99306829448558	Testis.2
TRINITY_DN103834_c0_g12_i1	4.29625333157331	G46_F
TRINITY_DN126315_c5_g1_i1	4.39990614608679	Brain.2
TRINITY_DN129630_c3_g1_i1	2.47486541489608	Ovary.2
TRINITY_DN128666_c1_g1_i1	2.57694619852118	Brain.8
TRINITY_DN134934_c4_g1_i2	3.11197208051277	Ovary.3
TRINITY_DN117758_c0_g1_i3	2.83278449707108	Brain.8
TRINITY_DN96427_c0_g1_i1	0.975865189203505	G43_F.1
TRINITY_DN114789_c0_g1_i2	2.48892364547551	Brain.7
