gid	gname	chr	start	end	logCPM	logFC.XY43.XX43	PV.XY43.XX43	FDR.XY43.XX43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433
TRINITY_DN113697_c0_g1_i2	sec24a-like	Chr03	17168755	17168755	3.878480601	-0.095761785	0.842786926	0.999875411	3.34879131	3.733505685	3.701765297	4.2829286	3.509812318	4.385576379
TRINITY_DN113791_c0_g1_i2	opn1sw	Chr03	79523990	79523990	4.5925881	-0.522125509	0.270869556	0.999875411	4.382757247	5.267752047	4.73495083	3.580103978	4.471097614	4.620160893
TRINITY_DN113982_c0_g1_i1	arrdc4	Chr03	104698395	104698395	1.875971031	0.658718993	0.392326339	0.999875411	2.454516197	1.625143553	2.339239828	1.531249089	2.3686806	-1.659552779
TRINITY_DN114055_c0_g1_i1	gadd45gip1	Chr03	128854910	128854910	0.576889844	0.407723049	0.531761698	0.999875411	0.527795285	-0.159326736	0.179960539	1.327283195	0.849481898	0.235955584
TRINITY_DN114075_c0_g2_i1	LOC100494454	Chr03	35085386	35085386	5.789340161	0.450765756	0.343678725	0.999875411	6.435163253	5.910086771	5.723402647	5.70702777	5.630737768	4.932570339
TRINITY_DN11430_c0_g2_i1	pmpcb	Chr03	68274680	68274680	1.473586979	0.062871831	0.919852835	0.999875411	0.887047274	0.315519182	1.455484611	1.970570062	1.585196661	1.972752489
TRINITY_DN114526_c0_g1_i1	srgap1	Chr03	47804252	47804252	2.155684479	-0.383718738	0.47044194	0.999875411	1.888460859	2.309387661	2.204660925	1.726625885	2.518713164	2.143147862
TRINITY_DN114653_c0_g2_i1	hnrnpa0	Chr03	21969477	21969477	6.49642912	-0.425270664	0.43248368	0.999875411	6.826700438	6.649570807	5.813696894	5.942463553	5.914925871	7.226377895
TRINITY_DN114954_c0_g1_i1	rbm27	Chr03	30400683	30400683	2.326136321	-0.149800495	0.786668883	0.999875411	2.584995307	2.66739096	1.505415728	2.444529513	2.158816275	2.319429379
TRINITY_DN114977_c0_g1_i1	impdh1	Chr03	79454401	79454401	2.381117119	-0.432318824	0.557352023	0.999875411	1.687337027	2.751364764	-0.192131578	3.210094184	1.647852539	3.012010926
TRINITY_DN115057_c0_g1_i2	mrps11	Chr03	100330722	100330722	5.561804863	0.355517091	0.558387689	0.999875411	5.856951414	6.06374673	6.453428224	3.749083806	4.812764878	4.875267459
TRINITY_DN115067_c0_g1_i2	onecut1	Chr03	91825474	91825474	0.142406283	0.739977947	0.296707615	0.999875411	0.241599145	-0.159326736	1.196474362	-0.727421074	-0.14739576	-0.46075017
TRINITY_DN115095_c0_g1_i1	LOC100485736	Chr03	85722126	85722126	2.802258383	-1.102656668	0.074474611	0.999875411	1.65374625	3.973866775	2.908236993	1.43286769	2.99303968	2.258914463
TRINITY_DN115148_c0_g1_i1	zc3hc1	Chr03	77311568	77311568	2.218661921	-0.20960873	0.771039333	0.999875411	2.052110964	2.122301552	0.09554309	2.957536594	1.160076975	3.069519601
TRINITY_DN115213_c0_g3_i1	frmd5	Chr03	115876028	115876028	3.859142175	-0.400408186	0.399051291	0.999875411	3.03979678	3.757396329	3.617241892	4.093044448	4.246580124	4.088008446
TRINITY_DN115333_c0_g1_i1	cplx3	Chr03	84397775	84397775	5.039232176	0.075092883	0.861119762	0.999875411	5.210216438	5.27840609	5.05716152	4.949463972	4.989488039	4.672136874
TRINITY_DN115347_c0_g1_i1	mcoln1	Chr03	54851887	54851887	2.124246094	-0.243045467	0.696440371	0.999875411	2.637493863	2.68173043	1.773377294	1.236873275	1.071427718	2.49760249
TRINITY_DN115380_c0_g1_i1	cpm	Chr03	49550913	49550913	2.974169143	-0.274737523	0.590410386	0.999875411	3.065571135	3.526642731	3.032638463	2.261733621	2.826968841	2.8409112
TRINITY_DN115512_c0_g1_i1	lemd3	Chr03	48305931	48305931	6.683907034	-0.559953205	0.261842281	0.999875411	6.368134444	6.773572652	6.280797131	6.475904707	6.699774284	7.26842698
TRINITY_DN115540_c0_g1_i5	lmx1b.2	Chr03	125401035	125401035	3.024058409	-0.344419763	0.489491078	0.999875411	3.182078567	3.371645126	2.320765958	2.89977775	3.092125894	3.069519601
TRINITY_DN115566_c0_g1_i1	add2	Chr03	112328178	112328178	6.929064705	0.09848696	0.85375405	0.999875411	7.496286315	7.179984261	6.87663205	6.321556135	6.595349267	6.799667503
TRINITY_DN115622_c0_g2_i1	taf3	Chr03	74095184	74095184	0.540066272	-1.67221222	0.03829794	0.999875411	-0.058982536	-1.366680795	-0.853645235	-0.555979299	1.433402114	1.796632886
TRINITY_DN115625_c0_g3_i1	thibz	Chr03	129283334	129283334	1.189023632	0.079419246	0.895718108	0.999875411	1.510969115	1.517339763	1.505415728	0.409257376	1.024972999	0.808826584
TRINITY_DN115724_c1_g3_i1	zwilch	Chr03	116985753	116985753	0.314481789	-0.65467022	0.36993126	0.999875411	0.048321858	-0.2113743	0.005877377	-0.137913027	-0.508184674	1.576279918
TRINITY_DN115842_c0_g1_i2	rps16	Chr03	42724912	42724912	2.198709331	-0.092869668	0.866042743	0.999875411	1.433906557	2.090410863	2.436822455	2.382623888	2.148019003	2.465828233
TRINITY_DN116014_c0_g2_i3	LOC100495196	Chr03	6274250	6274250	7.009141333	-0.36936917	0.484860913	0.999875411	7.110938942	7.14742088	6.675957692	6.596700373	6.641306371	7.600166534
TRINITY_DN116044_c0_g2_i1	nxnl1	Chr03	124621269	124621269	1.275481359	3.022782272	0.000284699	0.040449391	0.148194744	-1.489833598	2.651609938	2.424188033	-1.887543728	0.18482543
TRINITY_DN116066_c0_g1_i2	scamp4	Chr03	85293506	85293506	3.821878359	-0.228503647	0.623674476	0.999875411	3.907446404	3.861838045	3.431710609	3.732635627	3.505589183	4.313022894
TRINITY_DN116086_c0_g1_i1	tacr1	Chr03	112525310	112525310	3.651771358	-0.193037839	0.725539407	0.999875411	4.359504228	4.107333331	2.357480125	3.256853646	3.449532912	3.590311013
TRINITY_DN116130_c0_g1_i1	LOC100496156	Chr03	82151485	82151485	1.076950709	-0.245504957	0.696046091	0.999875411	0.971271637	-0.013582968	0.905569972	0.98244343	1.468541293	1.634602851
TRINITY_DN116224_c0_g1_i1	zfyve28-like.2	Chr03	36661549	36661549	7.080371701	-0.614379654	0.252598582	0.999875411	6.976869988	7.282920523	6.834523435	6.335919255	6.786744584	7.813745821
TRINITY_DN116275_c1_g1_i2	sowaha	Chr03	28493685	28493685	4.143610268	-0.042350871	0.932343256	0.999875411	3.77701679	4.479771756	4.808062543	3.393912716	4.163242025	3.761480306
TRINITY_DN116435_c0_g1_i1	ctbp2-like.1	Chr03	38595490	38595490	3.022336762	0.478882831	0.363144282	0.999875411	3.033280595	2.068751911	2.805688646	3.720175248	3.10334803	2.928996073
TRINITY_DN116569_c0_g2_i1	kera	Chr03	46033748	46033748	7.864322503	0.13048766	0.88716318	0.999875411	7.799862638	6.070573736	3.379114024	8.958360563	7.261740035	8.80362402
TRINITY_DN116583_c0_g3_i2	nudcd2	Chr03	16012430	16012430	8.617063058	-0.503132674	0.37551195	0.999875411	8.289369263	9.463273361	8.071678475	8.617348695	8.470994903	8.324180723
TRINITY_DN116623_c0_g2_i2	slc38a1	Chr03	54239187	54239187	0.663566508	1.568554688	0.153382847	0.999875411	1.584123215	0.885423027	-1.923300488	1.913341109	-0.811155709	-3.826343306
TRINITY_DN116659_c1_g2_i3	pgls	Chr03	124643401	124643401	3.486326837	-0.452855355	0.445813142	0.999875411	1.472952318	3.340351109	3.157606506	4.063756746	3.669336857	3.998308589
TRINITY_DN116680_c0_g3_i2	LOC100497878	Chr03	63002616	63002616	2.310218498	-0.260039374	0.627844545	0.999875411	2.454516197	2.474974162	1.813570201	2.191258283	2.104003225	2.665525159
TRINITY_DN116797_c0_g2_i1	wwc2	Chr03	24397740	24397740	0.555819987	-0.573407155	0.498264664	0.999875411	-0.17491394	-0.321465578	0.633531352	0.185829284	2.03535438	-1.659552779
TRINITY_DN116937_c0_g3_i2	tmcc3	Chr03	47057162	47057162	6.800540525	-0.250875805	0.619923114	0.999875411	6.966646833	6.986717705	6.396127773	6.587011508	6.59385817	7.129146452
TRINITY_DN116997_c0_g2_i1	stoml1	Chr03	83171297	83171297	2.212431823	0.816658381	0.197115683	0.999875411	2.289341267	1.435086205	1.294401719	3.372839559	2.252519039	1.408137077
TRINITY_DN117066_c0_g1_i2	tspan3	Chr03	80921026	80921026	6.266286419	0.730205958	0.159413043	0.999875411	5.862475805	5.862101419	6.275411008	7.252263629	5.541766435	6.108596458
TRINITY_DN117147_c0_g3_i2	tarsl2	Chr03	88192726	88192726	6.042232308	0.229641641	0.616802457	0.999875411	6.107803361	5.931995177	6.319692662	6.012263184	6.150212834	5.641983463
TRINITY_DN117307_c2_g1_i1	unc45a	Chr03	98187678	98187678	0.708678693	-0.073540741	0.911907526	0.999875411	0.329322227	0.552436948	0.829205304	0.805020981	1.451078685	-0.306461647
TRINITY_DN117322_c0_g2_i1	LOC100485859	Chr03	32744155	32744155	1.814616679	-0.916669709	0.198976218	0.999875411	1.266211493	0.421851553	0.407090515	1.868878551	1.722529532	3.191099188
TRINITY_DN117452_c0_g1_i1	LOC100485269	Chr03	112449968	112449968	5.097436811	-0.156735692	0.72146729	0.999875411	4.469782486	5.425184117	5.183948545	5.271801252	5.076050715	4.980206028
TRINITY_DN117483_c0_g1_i1	LOC100496642-like	Chr03	2536984	2536984	0.865595219	-0.933263897	0.127052875	0.999875411	0.286127334	0.672177273	0.508516863	0.233368925	1.303202724	1.615422661
TRINITY_DN117581_c0_g1_i3	anxa2	Chr03	83818891	83818891	3.110534972	-0.171513159	0.724064726	0.999875411	3.146292967	3.384851802	3.071830885	2.831909167	2.764719579	3.350391214
TRINITY_DN117584_c0_g1_i1	abhd17c	Chr03	98907568	98907568	3.366653004	-0.586899034	0.223600076	0.999875411	2.966446941	3.858686139	2.895810055	3.251090924	3.823182271	3.076549639
TRINITY_DN117689_c0_g1_i4	myf6	Chr03	43029921	43029921	6.34821998	0.230743324	0.631469264	0.999875411	6.690981086	6.217444447	5.963370413	6.617565637	6.203981189	6.262936613
TRINITY_DN117731_c0_g1_i1	LOC101730245	Chr03	109238284	109238284	3.880786203	-0.353334338	0.430797714	0.999875411	3.896717396	4.17478287	3.609652533	3.552256333	3.802675371	4.132537588
TRINITY_DN117736_c0_g1_i2	nsd1-like	Chr03	36753104	36753104	5.674322181	0.040899508	0.923561811	0.999875411	5.727717591	5.775337918	5.681483956	5.674028546	5.532456139	5.643167729
TRINITY_DN117766_c0_g1_i3	slc20a1	Chr03	108227721	108227721	0.562908326	0.082119346	0.892036797	0.999875411	0.828035724	0.421851553	0.572377801	0.367254489	0.738700621	0.379296964
TRINITY_DN117831_c0_g2_i1	Xetrov90007847m	Chr03	41149118	41149118	1.946158885	0.500730245	0.56640955	0.999875411	1.492085937	0.160332023	1.999278841	2.744373912	3.028793486	-1.659552779
TRINITY_DN117908_c4_g1_i1	csnk1a1	Chr03	31901144	31901144	2.282808623	0.234006553	0.703268126	0.999875411	2.289341267	2.336829752	2.895810055	1.775618569	2.707037906	0.874836511
TRINITY_DN117920_c0_g1_i5	LOC100495008	Chr03	108786817	108786817	4.790217956	-0.33459774	0.472575667	0.999875411	4.949751187	5.055664083	4.75056288	3.965124824	4.32536592	5.295476562
TRINITY_DN117984_c0_g1_i1	piwil2	Chr03	119422089	119422089	2.098570405	-0.259374916	0.669222842	0.999875411	2.628875699	2.483184293	1.813570201	1.01000294	1.415506273	2.518403089
TRINITY_DN118117_c0_g1_i1	hspa4	Chr03	28240474	28240474	5.70944937	-0.521350438	0.322361992	0.999875411	5.777302954	5.335070281	4.374218238	5.738259536	5.580427338	6.597028485
TRINITY_DN118131_c0_g2_i4	rhobtb2	Chr03	119826757	119826757	1.38392353	-0.013314155	0.980886904	0.999875411	1.529608325	1.625143553	1.216598829	1.370448605	1.243592908	1.267775347
TRINITY_DN118294_c0_g1_i2	adam7	Chr03	106738513	106738513	6.607981366	1.255122972	0.058444923	0.999875411	4.66155196	5.799373421	7.682938118	7.50438789	6.120833442	5.572820962
TRINITY_DN118348_c0_g1_i2	gfra3	Chr03	38475254	38475254	1.224042171	-0.386344098	0.560283784	0.999875411	1.331402466	2.184042966	0.508516863	1.11525992	0.051107929	1.217780117
TRINITY_DN118360_c0_g1_i2	dclre1c	Chr03	71661793	71661793	2.537099615	-0.407553954	0.445013626	0.999875411	2.384566804	3.197968224	2.15338332	2.413908719	2.27254049	2.538908045
TRINITY_DN118388_c0_g1_i5	plat	Chr03	120239365	120239365	1.067171422	-0.208512446	0.759169579	0.999875411	0.451650291	1.89503273	1.717983285	0.233368925	0.266081413	0.842209047
TRINITY_DN118415_c0_g1_i1	tbc1d9b	Chr03	5392604	5392604	1.672846697	0.08751359	0.899118023	0.999875411	1.972605096	1.683311845	-0.621571021	2.403555638	1.379034533	1.796632886
TRINITY_DN118546_c0_g1_i1	pitx1	Chr03	16907498	16907498	6.300476001	0.004096705	0.993458705	0.999875411	6.790451136	6.651393415	6.139716458	5.796788607	5.925238715	6.225476485
TRINITY_DN118826_c0_g1_i1	rabl2b	Chr03	79920463	79920463	0.430025603	0.202973895	0.755065709	0.999875411	0.887047274	0.520881914	-0.192131578	0.673326711	-0.257928125	0.590475934
TRINITY_DN118840_c0_g1_i1	pde8a	Chr03	95217289	95217289	2.579653843	-0.562655349	0.392608165	0.999875411	2.199074416	1.501259945	0.930152279	3.006245671	3.200602491	3.223129207
TRINITY_DN118901_c0_g3_i1	ankrd39	Chr03	108996988	108996988	1.742600196	-0.328509008	0.549038038	0.999875411	1.584123215	1.365730671	1.488963289	1.641082399	1.847918189	2.319429379
TRINITY_DN118925_c0_g1_i1	mcm10	Chr03	72298777	72298777	3.233185449	-0.264917252	0.583025375	0.999875411	3.071943412	3.770872575	3.147159332	3.066548197	3.131027304	3.062455139
TRINITY_DN118938_c0_g2_i2	ddx39a	Chr03	124267947	124267947	2.985894606	0.06525078	0.904654588	0.999875411	3.16429672	3.43226752	3.48245693	2.052369717	2.576225752	2.693231238
TRINITY_DN118949_c0_g2_i2	sfrp1	Chr03	107281443	107281443	0.291939554	0.557104682	0.402041981	0.999875411	0.148194744	-0.440657074	0.371632768	0.954347186	0.587072501	-0.381544349
TRINITY_DN118977_c1_g1_i4	ido1	Chr03	107372909	107372909	2.662107597	-0.012967493	0.981814382	0.999875411	1.584123215	2.953983899	3.043945361	2.936147093	2.785769184	2.143147862
TRINITY_DN119005_c4_g1_i1	Xetrov90007531m	Chr03	26718674	26718674	1.227235949	-0.054592822	0.930895377	0.999875411	0.048321858	0.981283735	1.216598829	1.823002003	1.552817843	1.165989962
TRINITY_DN119059_c0_g1_i2	ank1	Chr03	120028510	120028510	2.158251525	-0.428115127	0.449894604	0.999875411	2.064946167	2.965750415	2.089343034	1.587210702	1.722529532	2.074578237
TRINITY_DN119079_c0_g1_i1	gtf2f1	Chr03	129733271	129733271	2.190615084	0.133965436	0.799537307	0.999875411	2.374291313	1.844943594	2.273519048	2.104434753	2.292287886	2.195749646
TRINITY_DN119122_c0_g1_i3	polr3b	Chr03	12206598	12206598	6.514624034	-0.546345837	0.271311102	0.999875411	6.564504411	6.726367651	5.777746576	6.199698022	6.584879075	6.950782467
TRINITY_DN119309_c0_g1_i1	cd276	Chr03	82918756	82918756	1.381365153	-0.219856865	0.72856913	0.999875411	0.600122053	0.834993217	0.855111925	1.970570062	1.223162785	2.102398378
TRINITY_DN119332_c0_g1_i1	cib1	Chr03	98304318	98304318	5.0714755	-0.031352662	0.958911396	0.999875411	5.727717591	4.3032209	3.043945361	5.268952468	4.788636595	5.771091896
TRINITY_DN119347_c0_g1_i2	znf592	Chr03	80986093	80986093	2.120744458	-0.056289101	0.917101834	0.999875411	2.289341267	2.450059655	2.089343034	1.868878551	1.737012036	2.169688478
TRINITY_DN119370_c0_g3_i1	LOC100494705-like	Chr03	5814946	5814946	1.164832847	0.9148088	0.17871723	0.999875411	0.600122053	0.455622633	1.256024688	2.273151928	1.341616811	-0.306461647
TRINITY_DN119395_c0_g1_i3	LOC100489846	Chr03	17774556	17774556	1.480373785	0.452146118	0.468759118	0.999875411	1.453561528	0.278259145	1.001481708	2.295720956	1.678188744	1.43025826
TRINITY_DN119459_c0_g1_i1	tmem19	Chr03	50539201	50539201	1.8227499	0.001677412	0.997808711	0.999875411	0.998288094	0.86042846	1.703795952	2.424188033	2.158816275	2.116109825
TRINITY_DN119480_c0_g1_i1	clpp	Chr03	129787873	129787873	2.274319136	0.799515848	0.203883373	0.999875411	2.090278998	1.579924595	1.732032459	3.435157485	2.423432433	1.192117424
TRINITY_DN119754_c2_g23_i2	det1-like	Chr03	100283292	100283292	3.810259067	0.289926006	0.551843376	0.999875411	3.889520139	3.662982445	3.947329598	4.003334948	4.176585156	2.832630253
TRINITY_DN119782_c3_g2_i1	znf703	Chr03	114950704	114950704	4.916799126	-0.144348881	0.750618984	0.999875411	5.316006505	5.026467789	4.764299833	4.254407454	4.686008699	5.202138076
TRINITY_DN119797_c0_g1_i1	kank2	Chr03	128217345	128217345	2.352898986	0.474921992	0.489559269	0.999875411	1.288270751	0.75588086	2.544234	3.251090924	3.011027339	1.634602851
TRINITY_DN119800_c0_g2_i2	plxnc1-like.2	Chr03	46999602	46999602	5.141808492	0.272222503	0.546685501	0.999875411	5.077169164	5.105709999	5.534919505	5.159386127	5.394238131	4.282948058
TRINITY_DN119857_c0_g1_i1	fgf1	Chr03	27860985	27860985	1.845705468	0.09727825	0.858051206	0.999875411	1.945098728	2.01313775	1.964000425	1.759471832	1.303202724	1.972752489
TRINITY_DN119941_c0_g1_i2	nudt4	Chr03	46649268	46649268	3.28111824	0.122065146	0.815024787	0.999875411	3.21123644	3.275649936	3.238567258	3.547562347	3.771357897	2.195749646
TRINITY_DN120003_c1_g1_i1	Xetrov90007874m	Chr03	43068369	43068369	1.802210885	-0.545829563	0.422767588	0.999875411	2.01290565	1.274067335	0.978094903	1.349027332	0.679947559	3.069519601
TRINITY_DN120063_c0_g1_i4	txndc15-like	Chr03	17073386	17073386	0.621376449	0.317157744	0.629301224	0.999875411	0.828035724	0.118779013	0.880561533	0.566013545	1.181413562	-0.381544349
TRINITY_DN120117_c0_g1_i4	alkbh7-like	Chr03	129763682	129763682	5.021649662	-0.076412577	0.858402428	0.999875411	5.056431312	4.914056273	4.79138746	5.083591091	4.838176511	5.367463275
TRINITY_DN120141_c0_g1_i3	pglyrp2	Chr03	122627053	122627053	2.056118884	0.20429337	0.709145831	0.999875411	2.289341267	1.870205532	1.987614959	2.166980121	1.468541293	2.37750781
TRINITY_DN120219_c0_g4_i3	Xetrov90009217m	Chr03	115209826	115209826	6.500395027	-0.321235524	0.514990762	0.999875411	6.273855263	6.714647964	6.585516335	6.089375595	6.249517758	6.913971084
TRINITY_DN120223_c0_g1_i5	ndufa12	Chr03	47245640	47245640	3.484148859	-0.128769153	0.804468551	0.999875411	2.444728684	3.550279675	3.511255034	3.929487709	3.908823924	3.055355915
TRINITY_DN120284_c0_g1_i1	tspan33-like	Chr03	77696230	77696230	1.886018337	-0.430898066	0.416143148	0.999875411	1.687337027	2.153502519	1.630687881	1.658601691	2.126178969	1.957601027
TRINITY_DN120289_c0_g1_i2	dmtf1	Chr03	71609761	71609761	2.855672192	-0.13530449	0.81594137	0.999875411	2.151730727	3.011879666	3.605842829	2.025615204	3.301490005	2.258914463
TRINITY_DN120326_c0_g1_i2	grpel2	Chr03	31736538	31736538	2.737626737	0.829915593	0.146214583	0.999875411	2.233589703	2.695928776	3.778228453	2.831909167	2.169533339	1.796632886
TRINITY_DN120361_c0_g2_i1	kiaa1024	Chr03	115651364	115651364	3.054285569	0.00206957	0.996678692	0.999875411	2.712824736	3.294433961	3.178276601	3.221926896	3.205817988	2.549052261
TRINITY_DN120467_c0_g2_i3	LOC100494612	Chr03	85589084	85589084	5.184193925	-0.395880146	0.419460037	0.999875411	4.295599072	4.637053711	4.936465685	5.458412728	5.183055706	5.97106885
TRINITY_DN120549_c0_g1_i5	mthfs	Chr03	115637860	115637860	4.064069669	0.465773514	0.328727239	0.999875411	4.094333593	3.402274721	3.737024411	4.795650841	4.116929482	3.833796257
TRINITY_DN120651_c0_g1_i1	cdx1	Chr03	7371260	7371260	0.093178508	-0.203445932	0.765326864	0.999875411	-0.17491394	-0.570589923	0.297990681	-0.199708269	0.003983405	0.808826584
TRINITY_DN120677_c0_g1_i1	tmem209	Chr03	77180208	77180208	1.034341463	-0.131541165	0.859835137	0.999875411	1.352494208	0.118779013	-0.089732689	1.260012444	-0.14739576	2.156479201
TRINITY_DN120729_c0_g1_i3	LOC101733955	Chr03	85276942	85276942	2.463304507	0.430527433	0.516357353	0.999875411	2.55801181	2.433207694	0.802824955	3.504614715	1.585196661	2.518403089
TRINITY_DN120814_c0_g1_i1	lamb4	Chr03	66347575	66347575	3.707715925	-0.54395632	0.297573951	0.999875411	4.094333593	3.861838045	2.436822455	3.239495963	3.695526408	4.246010611
TRINITY_DN120845_c0_g1_i1	actr6	Chr03	40729384	40729384	2.050521127	0.28599261	0.624125696	0.999875411	1.703843607	1.610227494	2.528220773	2.203245852	2.543642673	1.217780117
TRINITY_DN120880_c0_g2_i4	faxdc2	Chr03	9456018	9456018	0.980849133	0.404543948	0.571578948	0.999875411	1.6706394	1.654520841	1.368222618	-0.078656312	0.096741731	-0.167090915
TRINITY_DN120884_c0_g2_i2	LOC100486342	Chr03	86812495	86812495	2.558365278	0.618779785	0.311185836	0.999875411	2.115174666	1.435086205	3.198654724	2.971622089	3.05792603	1.556302953
TRINITY_DN121086_c0_g1_i4	arpp19	Chr03	91950686	91950686	2.410972062	0.036585885	0.94431823	0.999875411	2.300237629	2.466717041	2.658982312	2.295720956	2.527070956	2.156479201
TRINITY_DN121154_c0_g1_i1	sord	Chr03	85902632	85902632	5.433099966	1.252597718	0.018820757	0.999875411	4.942814324	4.177315151	5.426785499	6.764866589	4.769391447	4.970803889
TRINITY_DN121164_c0_g2_i1	parpbp	Chr03	39656922	39656922	1.579444489	-0.295961382	0.612254985	0.999875411	1.101562172	1.435086205	2.045013636	0.836148331	1.678188744	1.987746479
TRINITY_DN121237_c1_g2_i1	cacna1a-like	Chr03	129506774	129506774	2.371455256	0.16889903	0.745892186	0.999875411	2.222176112	2.16375467	2.621737827	2.484371757	2.27254049	2.41126474
TRINITY_DN121261_c0_g2_i1	LOC100495698-like	Chr03	85321777	85321777	5.5599299	-0.251305489	0.63462734	0.999875411	4.627348184	6.09421701	6.179348258	5.001877381	4.779920613	5.858317718
TRINITY_DN121399_c0_g1_i1	lrrc8e	Chr03	123775664	123775664	1.585565025	-0.051538778	0.929121566	0.999875411	1.873947017	1.11409645	0.880561533	1.743142332	1.585196661	2.002586238
TRINITY_DN121465_c5_g6_i3	nmb	Chr03	81064920	81064920	4.323556791	0.040192139	0.927463057	0.999875411	4.616491041	4.244058785	4.043410927	4.313664046	4.136179736	4.505028256
TRINITY_DN121557_c0_g1_i2	csrp2	Chr03	52055918	52055918	0.55940232	0.091913047	0.887955526	0.999875411	-0.300981774	0.782736569	0.475494076	1.236873275	0.381198315	0.333081051
TRINITY_DN121610_c0_g1_i1	hdac3	Chr03	18663040	18663040	0.766991646	0.028269067	0.964367173	0.999875411	0.451650291	0.552436948	0.441697666	1.282786338	0.30548319	1.242994289
TRINITY_DN121636_c0_g4_i2	nkx3-1	Chr03	106998375	106998375	0.113626096	-0.963023956	0.18443282	0.999875411	-1.064442243	-0.321465578	-0.694858071	0.233368925	0.266081413	1.165989962
TRINITY_DN121726_c0_g1_i1	lmod2	Chr03	60779958	60779958	4.41559564	-0.28139241	0.530014169	0.999875411	3.838108184	4.819956797	4.527074399	4.354547915	4.202906806	4.558730966
TRINITY_DN121826_c2_g3_i1	rpap3	Chr03	53842285	53842285	0.886003426	0.822391066	0.269957881	0.999875411	-0.300981774	-0.713393598	1.421210545	1.823002003	1.283605181	0.019571121
TRINITY_DN121880_c0_g4_i1	wasl	Chr03	60799665	60799665	3.437401983	-0.113558158	0.804427993	0.999875411	3.445209029	3.538509611	3.414390602	3.274004971	3.271957549	3.643353863
TRINITY_DN121882_c0_g1_i1	Xetrov90010065m	Chr03	134507933	134507933	3.870455193	-0.002959796	0.996682616	0.999875411	4.667875861	3.600202005	0.407090515	4.096262237	3.846744294	4.122382944
TRINITY_DN122094_c7_g1_i2	kctd16	Chr03	29511750	29511750	2.017646865	0.12033446	0.836703572	0.999875411	1.510969115	2.271966854	2.436822455	2.129779203	2.252519039	1.027745596
TRINITY_DN122134_c1_g2_i3	LOC100496641	Chr03	89919588	89919588	4.58005854	0.240523749	0.609515702	0.999875411	4.003914064	4.360052161	4.508829892	5.28172793	4.226192559	4.731242262
TRINITY_DN122135_c0_g2_i3	pole4	Chr03	30731121	30731121	1.055909429	0.411104715	0.490279948	0.999875411	1.126265544	0.643160945	1.350118488	1.236873275	0.381198315	1.339662537
TRINITY_DN122396_c0_g1_i1	Xetrov90008250m	Chr03	66274288	66274288	2.72350453	-0.271422411	0.614057911	0.999875411	2.73708558	2.458412388	2.838524888	2.052369717	2.518713164	3.384781059
TRINITY_DN122454_c0_g1_i5	h2afy	Chr03	16514310	16514310	2.519343753	0.336795121	0.631845277	0.999875411	3.67606023	2.97742174	1.91557914	1.39155646	2.458812317	0.874836511
TRINITY_DN122558_c2_g3_i1	plekha2	Chr03	121580427	121580427	5.705351413	-0.469880315	0.387344256	0.999875411	5.157262276	6.684702865	6.035948963	4.906117551	5.664276571	4.815594068
TRINITY_DN122558_c5_g1_i7	c12orf5	Chr03	2661117	2661117	6.279560218	-0.146951775	0.761734483	0.999875411	6.389337681	6.14813807	6.431533914	5.674028546	6.222754599	6.633833632
TRINITY_DN122622_c0_g3_i14	tmem60	Chr03	68783257	68783257	5.257579011	0.231574814	0.585913639	0.999875411	5.123917773	5.240162128	5.624255574	5.312488695	4.97428751	5.184351137
TRINITY_DN122649_c6_g1_i4	tspan12-like	Chr03	59737526	59737526	6.954130338	-0.246225802	0.654125551	0.999875411	7.316104988	7.427933948	6.841424955	6.050919994	6.502508668	7.137153908
TRINITY_DN122671_c3_g1_i1	elavl3	Chr03	128424552	128424552	2.928113788	0.39071925	0.501638753	0.999875411	3.369632175	3.11586452	3.055164332	2.854888608	3.152794615	1.139380586
TRINITY_DN122677_c3_g6_i1	ndufa9	Chr03	8957277	8957277	0.175663947	0.147348918	0.828914678	0.999875411	-0.439129903	-0.440657074	0.603278578	0.367254489	0.709623156	-0.235093956
TRINITY_DN122740_c1_g1_i1	duox2	Chr03	85920577	85920577	1.666474997	0.378515895	0.543993876	0.999875411	0.943739589	1.668988162	2.591234089	1.473028839	1.834512295	0.629240506
TRINITY_DN122791_c2_g2_i1	galk2	Chr03	94251917	94251917	4.603847167	0.304767493	0.507689716	0.999875411	5.173649905	4.477718746	4.635687928	4.296980481	4.799026739	3.922303522
TRINITY_DN122823_c0_g1_i1	Xetrov90008305m	Chr03	68392753	68392753	1.253379372	-0.573394205	0.380723976	0.999875411	0.600122053	0.075993595	0.69219777	1.412359937	1.861200658	1.942288751
TRINITY_DN122920_c5_g1_i6	st7	Chr03	58788615	58788615	1.969015877	0.667048669	0.264184695	0.999875411	1.972605096	1.418057389	2.111007193	2.615744473	2.302061137	0.590475934
TRINITY_DN123003_c0_g1_i7	Xetrov90007698m	Chr03	36037170	36037170	4.743418119	-0.074345978	0.894442083	0.999875411	3.435357954	4.277487957	5.258639538	4.867090765	5.563259615	3.975924527
TRINITY_DN123012_c1_g2_i1	pold2	Chr03	107699000	107699000	6.309156593	-0.203335616	0.701974272	0.999875411	6.298518463	6.877279984	6.714058974	5.227000188	6.142753935	6.052654746
