gid	gname	chr	start	end	logCPM	logFC.XYbrain.XXrain	PV.XYbrain.XXrain	FDR.XYbrain.XXrain	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN103381_c0_g1_i1	NA	NA	NA	NA	2.42335395004833	0.661269941563596	0.044861158906954	0.999864845339158	2.60061635177526	3.11984071419162	1.72701866180909	1.72590804483975	2.55103208862808	2.30890357131548	2.86450819053255	1.71156404300483	2.95223097884153	1.66538496735635
TRINITY_DN103422_c0_g2_i1	NA	NA	NA	NA	0.198305166160653	-0.0505647520220711	0.914725712343957	0.999864845339158	0.809756619702988	-1.39020271389174	0.0870827042024699	0.00110921222551831	0.66581095915767	0.0990234452866826	0.480457902728737	-0.0790324053595914	-0.208168715966179	0.439955769770663
TRINITY_DN103424_c0_g1_i1	LOC101732042-like	scaffold_534	21044	21044	1.21420451409546	0.187326124987587	0.657576489045498	0.999864845339158	0.500472866581498	1.36567989905073	1.53311222945414	0.956580290161962	1.00329692436737	-0.278506454187021	1.40277137855766	1.94758129142893	1.59631181600942	1.07928442449736
TRINITY_DN103426_c0_g2_i1	pptc7	Chr01	154213561	154213561	0.574038107721245	-0.0540285537146228	0.897380892172534	0.999864845339158	-0.14031763843261	0.120613071187052	0.789400722990858	0.00110921222551831	0.224464934615677	0.645477124919841	0.283058383092436	1.21984580388412	0.98886887156015	0.915375777182932
TRINITY_DN103432_c0_g1_i1	rabgef1	Chr02	44396284	44396284	2.06144319170268	-0.634867530945962	0.0568882243842853	0.999864845339158	2.31213706932949	1.40892210080354	2.45295726392011	2.44469325382106	1.52970349802685	1.66320045723414	2.45909774606088	2.64581742710719	1.25354684619571	1.66538496735635
TRINITY_DN103461_c0_g2_i2	NA	NA	NA	NA	0.902839576655976	-0.104376784251852	0.789013147372449	0.999864845339158	1.00474917593333	-0.370417259972583	1.20865811249033	1.07833763800573	0.969468007298927	0.397969810369521	1.07645354477771	0.974819746346563	1.30111747744842	0.794748773159125
TRINITY_DN103479_c0_g1_i1	NA	NA	NA	NA	0.827379766380446	-0.293185281413914	0.512592845732839	0.999864845339158	0.500472866581498	0.0126219592782359	1.76285781456012	1.24363709780266	1.35730631966949	0.256226041875496	-0.0752929563823724	0.468092665705592	0.98886887156015	0.518238252264886
TRINITY_DN103496_c0_g1_i1	NA	NA	NA	NA	0.150843063202362	-0.0207996133055351	0.964508028085617	0.999864845339158	0.316792090176423	-1.39020271389174	0.391791020356179	-0.601705340577554	0.280720215692549	0.328838004561765	0.173209561927943	0.127265332997891	0.14459403036461	0.730429327500786
TRINITY_DN103500_c0_g1_i1	NA	NA	NA	NA	4.25942139831264	-0.0772446092068269	0.70489855909628	0.999864845339158	4.58448749421794	4.51633291366941	4.01941911778741	4.13568316801119	4.08043404498095	4.532449104594	4.28571963858168	4.11425948090398	4.13509177153695	4.03645243929357
TRINITY_DN103501_c0_g1_i1	tcaim	Chr06	73768399	73768399	3.13822824442829	-0.173677540587115	0.492992263612443	0.999864845339158	3.25283979193534	2.89498591922591	3.34174771803165	3.0468235275597	2.73342124567219	2.79241743633435	2.8467276040431	3.55932117228041	3.33018029135288	3.34071795852736
TRINITY_DN103502_c0_g1_i1	NA	NA	NA	NA	0.620191793427981	0.950784048524051	0.0683407364936938	0.999864845339158	0.215365821403099	-0.231128441226856	0.480563172845299	0.677088441883057	0.224464934615677	-0.954028999520524	1.99356616415926	-0.194413919089852	0.339451772600607	1.48221341976601
TRINITY_DN103509_c0_g1_i1	NA	NA	NA	NA	1.18034876424779	-0.480266556115521	0.281583186332608	0.999864845339158	2.31213706932949	1.56998922521475	1.25972002226905	0.00110921222551831	0.787291844206086	1.24227933950231	1.19362070436754	1.26422577797328	0.735449444606225	-0.0315771026438401
TRINITY_DN103511_c0_g1_i2	NA	NA	NA	NA	2.73268566202888	0.010507240688575	0.968533141652916	0.999864845339158	2.47459158666372	2.49440236113761	2.73142473783902	2.67446832166508	2.91322407122712	2.67198113812252	2.23138958886189	3.02686726483668	3.09402157140714	2.78208676548693
TRINITY_DN103526_c0_g1_i1	rnf38	Chr01	97731465	97731465	2.75980045408282	-0.0104924244416839	0.969868750830637	0.999864845339158	2.26215123918605	2.45368330078851	2.76715594491295	3.21556801554495	2.76334366236196	2.80519912582758	2.4115109879737	2.611874231492	3.21071350234849	2.78208676548693
TRINITY_DN103537_c0_g1_i1	NA	NA	NA	NA	2.12113546993515	-0.0726788391856724	0.798992576838237	0.999864845339158	2.31213706932949	2.10500303387727	1.86532429183075	1.90115685952118	2.11351450606422	2.01088652467473	2.25853943718777	2.55941339902712	1.84124447417388	2.08099115123509
TRINITY_DN103537_c0_g2_i1	NA	NA	NA	NA	2.5407832427592	-0.599412203830036	0.0194501803005763	0.702720459703134	2.80645047706131	2.34655463455888	2.98004671905559	2.71258064601599	2.05019266848464	2.87959874556226	2.50516486406258	2.611874231492	2.05056659129772	2.10655616790199
TRINITY_DN103541_c0_g2_i1	NA	NA	NA	NA	1.4333900944084	0.156755993952505	0.625418675585089	0.999864845339158	1.12148883978188	1.64424577269015	1.40288247245462	1.56856141950582	1.61969201304117	1.04086776801875	1.13622625080511	1.57729533841479	1.74131838548661	1.27235637345022
TRINITY_DN103544_c0_g1_i2	NA	NA	NA	NA	1.59070930542861	0.104758381184967	0.756000197362333	0.999864845339158	1.91928168985863	1.45090582411993	2.02142053365733	1.34417220518967	2.03391821133007	1.12483557167832	1.58540477102489	1.02726740891468	1.55766262202178	1.44261329837883
TRINITY_DN103545_c0_g1_i1	nfya	Chr02	63022526	63022526	1.62239509392645	0.210896419530541	0.65415424317005	0.999864845339158	1.468651764913	1.60759520093803	2.24061038587857	2.0574049036209	1.24867712366569	0.256226041875496	1.99356616415926	0.679489584919664	2.58039444279614	0.269365620576968
TRINITY_DN103549_c0_g1_i1	NA	NA	NA	NA	6.66080650265255	0.166712557487322	0.298095122191546	0.999864845339158	6.7588635081519	6.77824505486736	6.56459720922788	6.44938559692618	6.61791112300633	6.63523857536564	6.96001831119112	6.44218634347128	6.6167414452335	6.70781380222393
TRINITY_DN103555_c0_g1_i1	NA	NA	NA	NA	1.97073370910186	-0.136706290741701	0.672670831421022	0.999864845339158	2.10087834005235	1.27510148052842	2.31492004119988	1.39192905033896	2.05019266848464	1.6910135122143	1.89319874920264	2.42903420941167	2.23333064157154	1.88810237876961
TRINITY_DN103557_c0_g2_i2	NA	NA	NA	NA	4.48803950146998	-0.0255348653834641	0.895702427261901	0.999864845339158	4.38290188774294	4.21509745118631	4.6842163554974	4.58927835256469	4.50617940369149	4.48557541594382	4.81086475965025	4.33317504463039	4.16753801562672	4.57881973370015
TRINITY_DN103557_c0_g3_i1	NA	NA	NA	NA	2.70178651230063	-0.0517486936008944	0.874627859644265	0.999864845339158	3.21392627893066	2.95456949663871	2.02142053365733	2.93842951864262	1.55273229899049	2.75337854618182	2.69599578160268	2.42903420941167	3.05292814698398	2.73368797546191
TRINITY_DN103558_c0_g1_i1	NA	NA	NA	NA	2.55685360747423	-0.0871028771193035	0.790238335689179	0.999864845339158	1.88666223197255	2.20652590394207	2.65719259282997	2.32678340772053	2.52797591416704	1.98864724009764	2.50516486406258	3.49559973987603	2.61844733159082	2.66652211247917
TRINITY_DN103565_c0_g1_i1	NA	NA	NA	NA	3.16985844374831	-0.240737496128184	0.363280820693639	0.999864845339158	3.93380460874804	3.17097571957743	3.08287055343213	2.98588466012116	3.07308101651859	3.21266834881672	3.07768255766702	2.96098556280499	2.59954634513258	3.22876762997732
TRINITY_DN103567_c0_g1_i1	NA	NA	NA	NA	6.81239778142371	-0.0167634455156691	0.916205892974878	0.999864845339158	6.74528222487974	6.79055949325076	6.79516920344063	6.77730725283903	6.87819639309329	6.68276442159057	6.83933209345196	7.07113606373389	6.73295689711334	6.77412420963388
TRINITY_DN103571_c0_g2_i2	NA	NA	NA	NA	1.07723004073093	0.39984071775375	0.232056359452726	0.999864845339158	0.584228273726539	1.45090582411993	0.984157288943019	1.07833763800573	1.03635074687364	0.587466279217006	1.01409693903226	1.07787508698961	1.43508502308155	1.27235637345022
TRINITY_DN103584_c0_g2_i1	ctdspl2	Chr03	115925040	115925040	1.22603599247085	1.58442259438481	0.019358958973318	0.701333090772795	-0.14031763843261	2.62849711439336	-2.77316925856254	-0.601705340577554	-0.246151497374798	0.951709197500652	2.61428090493406	1.34908880956582	1.25354684619571	0.915375777182932
TRINITY_DN103598_c0_g1_i1	NA	NA	NA	NA	3.42224144682795	-0.0683867322601787	0.837826113085359	0.999864845339158	3.96538679378473	3.52552536618212	3.82968843732651	3.1887792205666	2.45651054632753	2.64379510440639	2.61428090493406	3.28557963160133	4.0747837081304	3.64108481099113
TRINITY_DN103614_c0_g2_i2	Xetrov90008423m	Chr03	76840268	76840268	6.04221694154347	0.800313359485444	0.142238442506397	0.999864845339158	6.24625062659705	6.55823231119878	5.50864472406522	6.73742645534613	5.99427112466149	1.91979537050858	6.70268695915346	3.13836565771604	6.17953471896905	6.39159894529993
TRINITY_DN103615_c0_g1_i1	NA	NA	NA	NA	3.39670292463899	0.16801686756166	0.661163343626313	0.999864845339158	4.394549272038	3.27980447117857	2.78469507835533	3.57751294405249	2.94838160747733	2.50966443833226	3.80461443169428	2.07761753242891	2.99625023057328	4.03645243929357
TRINITY_DN103618_c0_g1_i1	NA	NA	NA	NA	2.69212614709061	-0.146705033185107	0.594674800185693	0.999864845339158	2.4300122175721	2.27823851046804	2.98004671905559	2.30199930663109	2.85882719062106	3.02873136387305	2.50516486406258	2.9060245262135	2.93725428083586	2.38248201725125
TRINITY_DN103621_c0_g1_i2	NA	NA	NA	NA	2.30513948859778	0.00611878622557193	0.983651917089976	0.999864845339158	2.45247408343776	2.59143905746803	2.18885526264038	2.1436268977025	1.80372721664124	2.55577423503121	2.810495197693	2.10227522093535	1.96454728135492	2.15636600733558
TRINITY_DN103622_c0_g3_i3	tmem231	Chr04	66691879	66691879	4.73473693553723	-0.0153768833908112	0.930199566726752	0.999864845339158	4.81432079192909	4.79423023278867	4.69816647356084	4.73063532463045	4.63314770804537	4.95861551224241	4.69639586490212	4.46260223346153	4.73348856834974	4.7749232459185
TRINITY_DN103624_c0_g1_i1	NA	NA	NA	NA	2.96830029555566	0.270875750399354	0.358071790496992	0.999864845339158	2.40719509600343	2.91011409852849	2.94927028658508	2.95442196785095	2.70286505078191	2.32674287286658	2.54980640264424	3.28557963160133	3.62004087785821	3.4039423138469
TRINITY_DN103630_c0_g1_i1	NA	NA	NA	NA	7.94827303155965	-0.0232329411249493	0.902886479471439	0.999864845339158	8.03590024837831	8.13366792298629	7.85151488205455	7.83960195189516	7.82535048641431	8.1837310112246	8.10466132355862	7.85510175291726	7.81265286419829	7.76365000809303
TRINITY_DN103631_c0_g1_i1	NA	NA	NA	NA	1.90454040445192	-0.408049930950251	0.252220693732787	0.999864845339158	1.28059575632025	1.22758638768871	2.36241515563194	2.1436268977025	2.24657773689706	1.87199807997928	1.85812891555844	2.48635951849897	0.867716379806484	1.82789841710164
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	1.19804580804316	0.501679664721838	0.132754751217274	0.999864845339158	1.22948526206749	0.963253159196755	0.922114444571889	0.956580290161962	1.43372630792936	0.645477124919841	1.24881893885202	0.920393239141926	1.51794946383034	1.76507231205364
TRINITY_DN103638_c0_g1_i1	itpk1	Chr08	66595637	66595637	1.14826689019924	-0.289667939828334	0.471611164838823	0.999864845339158	1.28059575632025	-0.104111499082771	0.789400722990858	1.4829467351084	0.707451568201542	1.35087802712216	0.733622160299931	1.38971893866095	1.90421276705309	1.07928442449736
TRINITY_DN103653_c0_g1_i1	NA	NA	NA	NA	5.56681097452963	-0.121045797450207	0.47893381421905	0.999864845339158	5.70226683364051	5.59129976421918	5.63004532955967	5.42191692092342	5.2125637895058	5.80899694955723	5.58380351856685	5.53228538581734	5.38780149337552	5.70356263302425
TRINITY_DN103657_c0_g2_i2	NA	NA	NA	NA	3.82140727249287	-0.187532187425142	0.515030421436713	0.999864845339158	3.25283979193534	2.98346318806386	4.23889124233012	4.02645280248739	3.84420732680779	3.67635151883324	2.96682172964367	4.15017751140046	4.30805419326919	4.016362027825
TRINITY_DN103658_c0_g1_i1	NA	NA	NA	NA	6.86180263863045	0.00238500813541772	0.988757873203877	0.999864845339158	7.0860246746423	7.02576044095542	6.78648972518675	6.81830158456838	6.76997230434451	6.90758232804422	7.06659088591829	6.67060072152135	6.64351634260972	6.76311453183188
TRINITY_DN103662_c0_g1_i1	NA	NA	NA	NA	0.991397318712962	-0.0197018209489639	0.958794235601098	0.999864845339158	1.51207056586695	0.904034581693573	0.857283090275744	1.34417220518967	1.03635074687364	0.701245241174284	1.13622625080511	0.30772046129236	0.245310213834989	1.3599949484119
TRINITY_DN103664_c1_g1_i1	parn	Chr09	32014809	32014809	3.34968980559394	0.205173268936951	0.550283714283285	0.999864845339158	2.6205903152875	4.31509366639536	3.01018030010422	3.86662159687307	3.78222815198279	3.20304218016981	2.6759968619536	3.23072201826893	2.56098487289365	3.08184375804577
TRINITY_DN103666_c0_g1_i1	NA	NA	NA	NA	2.4453825737618	0.0750553686421195	0.806761205617664	0.999864845339158	2.21037117128971	2.27823851046804	2.73142473783902	2.71258064601599	2.71312252611041	2.27254924741287	1.62766623818624	1.97454311915729	2.95223097884153	2.48350443943686
TRINITY_DN103677_c1_g1_i1	NA	NA	NA	NA	3.2304816017358	0.0691878177895155	0.808779131703351	0.999864845339158	3.31545032220933	3.22036016162862	2.99519218318863	2.55369030828997	2.78295262563692	3.18359498572712	3.84994607412131	3.68706890338179	3.40828527708615	2.79786548559647
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	0.809946528225644	-0.440473425434711	0.276592875817386	0.999864845339158	0.809756619702988	1.07486187046282	0.391791020356179	1.01874305858657	0.387049077913055	1.6910135122143	0.880664741218725	0.679489584919664	0.511095392050883	-0.147669163917227
TRINITY_DN103688_c0_g1_i1	NA	NA	NA	NA	1.85014586587991	-0.0867245125193014	0.806701086865546	0.999864845339158	2.18376712088576	1.67998828542836	2.3855889503177	1.13556784000853	1.59771561802717	1.35087802712216	1.54186786518072	2.02700065852789	1.47711209992967	2.48350443943686
TRINITY_DN103698_c0_g1_i1	NA	NA	NA	NA	3.06008838875108	-0.468617800388977	0.116788869922563	0.999864845339158	2.95543364591368	2.49440236113761	3.20514063501929	3.80621717392044	3.55018123147189	2.84287848005448	2.28518778006398	3.35903625806669	2.74424392698333	2.57791349323008
TRINITY_DN103706_c0_g3_i1	NA	NA	NA	NA	1.31602739877281	-0.283289415416019	0.55301830044716	0.999864845339158	1.06429947499695	0.963253159196755	2.49618291853111	1.43815554659451	1.30401389851129	0.701245241174284	0.173209561927943	0.679489584919664	0.339451772600607	2.15636600733558
TRINITY_DN103714_c0_g1_i2	NA	NA	NA	NA	6.13367752267785	-0.00496345363087086	0.985163705757518	0.999864845339158	6.79336794049516	5.91750800740063	5.75986395226124	5.98202121467512	5.91540086320533	6.13934908225699	5.86345054599177	5.72521104371152	5.48369157548722	6.98522935869698
TRINITY_DN103714_c0_g2_i1	NA	NA	NA	NA	2.16740096156865	0.288212425916105	0.547381864869707	0.999864845339158	3.04684156060939	1.22758638768871	2.3855889503177	1.72590804483975	1.506301132286	0.527024734529963	1.99356616415926	1.12676751859691	2.50113840466425	3.30803545622568
TRINITY_DN103720_c0_g1_i2	NA	NA	NA	NA	3.37996239814807	0.544807010006803	0.0546594142032391	0.999864845339158	3.26558116124299	3.7690013311336	2.96474056891963	3.0908957844902	3.38036261462084	3.54535394020292	3.09284664528307	2.26399943480052	4.15464695109391	3.49386899953052
TRINITY_DN103727_c0_g1_i1	NA	NA	NA	NA	1.99127187080498	-0.245350498731327	0.489521843804407	0.999864845339158	1.37768574290763	1.64424577269015	2.71322170202021	2.19837230251077	1.78440048243778	1.24227933950231	1.49697613384076	2.44839684237073	2.30508539814694	1.97394473230583
TRINITY_DN103730_c0_g1_i1	sftpc	Chr03	119317068	119317068	0.0246647465692567	0.115095487180723	0.804256430491988	0.999864845339158	-0.437916158648442	0.56486034444575	0.564188168535936	0.22856190717737	0.33486400043436	-0.174466524137799	-0.375694042429544	-0.609036775726846	0.14459403036461	-0.736634549458759
TRINITY_DN103730_c0_g3_i1	NA	NA	NA	NA	2.68996924551065	-0.150506404835189	0.606094274144829	0.999864845339158	2.12904040687483	2.68235830031794	2.24061038587857	3.28044136332921	2.8771883227678	3.03958913434101	2.31135280933833	2.77412673888428	2.655522267279	2.46385795528924
TRINITY_DN103730_c0_g4_i1	NA	NA	NA	NA	2.04617204036956	0.172063039260605	0.554628934934579	0.999864845339158	1.55422073831771	2.18180706717273	1.83197093134506	2.1436268977025	2.40682124319065	2.05436232337348	2.14673289057507	2.12651854696591	1.74131838548661	2.05496492932161
TRINITY_DN103733_c0_g2_i1	NA	NA	NA	NA	6.38199412070201	-0.0770230075347487	0.668551061535207	0.999864845339158	6.73730036263687	6.535242898174	6.30833844999327	6.18372835532579	6.25605227091734	6.63970547899936	6.59763718387115	6.1232763796551	6.12605524690068	6.13166354358859
TRINITY_DN103744_c0_g1_i2	NA	NA	NA	NA	7.95447011120552	0.0273372073046706	0.886023752951341	0.999864845339158	7.9867298397466	7.95510095432152	7.76414165489751	7.97266054487353	7.88978723222711	8.23393117130459	8.02389344888185	7.6803519998336	7.8734157746502	8.08709045539301
TRINITY_DN103766_c0_g1_i1	NA	NA	NA	NA	0.00801763131651641	-0.204378959984999	0.62761106669519	0.999864845339158	-0.14031763843261	0.221080549742234	0.480563172845299	0.22856190717737	-0.09533137138267	0.0134939773157695	-0.553157000920178	-0.194413919089852	0.14459403036461	-0.273927017634589
TRINITY_DN103769_c0_g1_i1	NA	NA	NA	NA	5.69041372308798	0.00378143904124981	0.984815993959471	0.999864845339158	5.30255712517972	5.53873376124171	5.63004532955967	5.74516030172726	6.05903451363684	5.94081074139011	5.96789416116099	5.74882971019688	5.17128640852008	5.54431297899083
TRINITY_DN103775_c0_g2_i1	NA	NA	NA	NA	1.70083197542203	0.254316957443985	0.421508148062146	0.999864845339158	1.98238805848592	1.56998922521475	1.49099510414765	1.60953593430486	1.61969201304117	1.31557903410546	1.99356616415926	1.38971893866095	2.23333064157154	1.55829473845503
TRINITY_DN103778_c0_g3_i1	NA	NA	NA	NA	0.00675608327689859	-0.413995844741289	0.40039453588299	0.999864845339158	0.411553735459839	0.120613071187052	-0.630651022549425	-0.802069443444115	-0.949139547390221	0.463939852378865	-0.375694042429544	0.743590405961094	0.245310213834989	-0.147669163917227
TRINITY_DN103781_c0_g2_i1	NA	NA	NA	NA	1.89704223457516	1.08187655570951	0.0031967916811829	0.249678832628859	1.32995733653313	2.71718009997836	1.10077018272875	0.424990576501511	2.38131972309022	1.9660597603168	1.66872487405222	1.12676751859691	2.70940722468967	1.79682732939989
TRINITY_DN103783_c0_g1_i1	plekha2	Chr03	121580427	121580427	2.64408489136554	0.187634278180934	0.532710878165117	0.999864845339158	3.14664299073626	2.81686987172045	2.3855889503177	2.0574049036209	2.77318145912063	2.77952149329284	2.93351696568001	2.05253107036342	2.10518943799923	2.88907690997559
TRINITY_DN103787_c0_g1_i1	NA	NA	NA	NA	1.33441891036963	-0.0987155048752443	0.786020995661378	0.999864845339158	1.28059575632025	0.639374635253361	1.20865811249033	1.29478020585026	1.9145469766837	1.45187113253987	1.24881893885202	1.61205208152491	1.51794946383034	0.592490760707476
TRINITY_DN103789_c0_g2_i1	hspe1	Chr09	38204917	38204917	0.761770197678888	0.0190407889171074	0.969197245086159	0.999864845339158	0.215365821403099	-0.524605385124064	0.391791020356179	1.24363709780266	1.78440048243778	0.754937602833126	0.054302234497844	0.863832689386275	-0.347936213960093	1.22645630464847
TRINITY_DN103795_c0_g1_i3	NA	NA	NA	NA	3.10672238786655	0.438533201124539	0.260401402781491	0.999864845339158	1.85328815036485	2.51433887129044	3.82121477121555	2.95442196785095	3.3931781821569	2.19697124796591	2.810495197693	2.72733776723201	2.82782411556175	4.25224221230508
TRINITY_DN103797_c0_g1_i1	NA	NA	NA	NA	6.15076478993683	-0.0608382800861973	0.765595485588412	0.999864845339158	5.87434326311683	5.79654078265747	6.36627644226861	6.18542322724286	6.08691068428383	5.81058255060065	5.67982149556527	6.53454022750614	6.5018349844296	6.36271608719611
TRINITY_DN103802_c0_g1_i1	NA	NA	NA	NA	2.96950914718309	-0.0235741784275256	0.923158718552268	0.999864845339158	3.07606763838205	3.02574686462077	2.86932814749693	2.78591161473342	2.75343832040599	3.03958913434101	2.65571681173335	3.10214860908133	3.35293079050183	2.90373352633204
TRINITY_DN103812_c0_g1_i2	NA	NA	NA	NA	5.46520494659564	-0.111779097127776	0.478574956834297	0.999864845339158	5.51220682934682	5.33522456262002	5.52960091285803	5.60782039588855	5.49559843249435	5.44863389235391	5.46936346027569	5.49785245623135	5.41237811210368	5.31955435145976
TRINITY_DN103813_c0_g1_i1	NA	NA	NA	NA	1.52851399431315	-0.153394994104539	0.665335001343581	0.999864845339158	1.42388559344879	1.64424577269015	1.49099510414765	1.7627022805915	0.934826769886313	1.74508094621189	2.23138958886189	1.54168053743101	0.929563997575145	1.13002826770344
TRINITY_DN103830_c0_g1_i1	NA	NA	NA	NA	3.72164647179427	0.484497189989105	0.0845103215491825	0.999864845339158	2.97107617211826	4.04049448639744	3.25632500699104	3.80621717392044	3.83953309343788	3.82809526439393	4.48852371050044	3.24186168493968	4.00467839483942	2.93260748501907
TRINITY_DN103832_c0_g1_i1	NA	NA	NA	NA	1.30421561635566	-0.27041100609349	0.510877574690673	0.999864845339158	2.36044885328972	0.639374635253361	0.480563172845299	1.01874305858657	1.13119767174351	0.904974744937329	1.19362070436754	1.61205208152491	1.04583185125894	1.66538496735635
TRINITY_DN103833_c0_g1_i1	NA	NA	NA	NA	4.85935617761395	0.031139011989575	0.854711357530918	0.999864845339158	4.60468444842458	4.93030031880499	4.85996679701036	4.9053441922288	4.79882037055786	4.88226039037715	4.89112438020276	4.94051353300138	4.72479316027429	5.01320974504119
TRINITY_DN103834_c0_g11_i1	NA	NA	NA	NA	3.99539263667707	-0.252234393841297	0.430889707287797	0.999864845339158	3.59325706903123	4.3925380614846	4.33725714000041	4.42683129131167	3.05706414344386	4.69922219990179	3.77671559536852	2.77412673888428	3.95349552682936	3.8522701656623
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	1.50639388493098	0.453643642307477	0.556782682432809	0.999864845339158	2.33649518001789	0.963253159196755	-2.77316925856254	-2.77316925856254	1.22019188342906	1.16505519150988	2.1173728867607	2.17381622968593	1.77540192073636	2.10655616790199
TRINITY_DN103834_c0_g13_i1	NA	NA	NA	NA	3.55597632784791	0.0848281132569116	0.883177854788897	0.999864845339158	3.38716370908467	4.33204244294516	3.99702315411748	3.90003583704553	3.37391188586738	3.86518891394397	0.054302234497844	0.220312519982394	3.46159412513673	4.16368156914288
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	0.0395538141666868	-0.595026047580252	0.402707778192403	0.999864845339158	-2.77316925856254	0.904034581693573	0.789400722990858	0.514008487601079	-1.59025835679578	-0.512221428371467	0.173209561927943	1.07787508698961	-0.87323052466268	-1.15568607082397
TRINITY_DN103834_c0_g2_i1	NA	NA	NA	NA	0.700898477583356	-0.52156668675942	0.639670082948823	0.999864845339158	-2.77316925856254	1.87763061289902	2.16226438078151	1.19061413757356	0.0412035478990238	1.27939465830704	-2.77316925856253	-2.77316925856253	-2.77316925856254	0.856322645268889
TRINITY_DN103834_c0_g3_i1	NA	NA	NA	NA	2.59575581853191	-0.735875823006177	0.0390976380858559	0.969409691288425	2.9865509107148	2.59143905746803	1.92980323205898	2.42186963524893	2.21805060238855	3.44275287255537	2.52765829523016	3.25291599611574	2.1578193970766	0.972106467935871
TRINITY_DN103834_c0_g4_i1	kng1	Chr05	98079238	98079238	1.76888179771275	-0.721980502203188	0.37804800776083	0.999864845339158	2.23649349891898	-2.77316925856254	-2.77316925856254	1.93378959769393	1.76481132255573	1.98864724009764	2.43550056205787	3.06499891372295	1.51794946383034	0.269365620576968
TRINITY_DN103834_c0_g5_i1	NA	NA	NA	NA	0.785397634426864	-1.78383186080722	0.102819121505456	0.999864845339158	2.67890471879771	1.02013651966946	1.89792395481595	-2.77316925856254	0.825613959465226	0.754937602833126	-2.77316925856253	0.127265332997891	-2.77316925856254	-2.77316925856254
TRINITY_DN103834_c0_g6_i1	NA	NA	NA	NA	2.66123520551178	0.241388396264531	0.456126729699926	0.999864845339158	2.18376712088576	2.91011409852849	1.69026647002904	2.88936016905529	2.81187521924011	3.2874493198736	2.88207230428193	2.00101030044223	2.37343977238743	2.82891446153239
TRINITY_DN103834_c0_g7_i1	NA	NA	NA	NA	3.84956326661418	0.187539208837875	0.449026884469919	0.999864845339158	3.37545630245243	4.51138141514723	4.23889124233012	3.6182375540636	3.66030156638624	3.88939854158045	3.98611845148955	3.46740475056968	3.69318298810198	3.64980551277726
TRINITY_DN103834_c0_g8_i1	NA	NA	NA	NA	1.57205969435133	-0.319976717194453	0.647329361477548	0.999864845339158	2.40719509600343	2.61008707000141	1.76285781456012	2.35114892278045	0.387049077913055	1.12483557167832	-2.77316925856253	-0.778754500529083	0.867716379806484	2.00146013045722
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	5.01355236159509	-0.0923061757463695	0.87320131809511	0.999864845339158	5.38369124250684	2.93990271157217	3.24369814905892	2.67446832166508	5.28483271414011	5.55083200711629	5.97813858346734	5.95579838515806	5.34304844753784	2.59607594861391
TRINITY_DN103838_c0_g1_i1	rap2b	Chr05	105840621	105840621	0.337831219286916	0.444160707273712	0.49088032753656	0.999864845339158	-0.14031763843261	-0.231128441226856	0.564188168535936	0.00110921222551831	-1.23437486850673	0.397969810369521	0.054302234497844	-0.319831704997639	2.18343147503736	-1.15568607082397
TRINITY_DN103851_c0_g1_i1	NA	NA	NA	NA	2.32049979514901	0.650337093075375	0.0598412918390478	0.999864845339158	2.15666324644482	2.93990271157217	2.26580795152031	2.02747980894408	2.14416279921535	1.45187113253987	3.0153802132768	1.83439369080342	1.3917968281432	2.93260748501907
TRINITY_DN103874_c0_g1_i1	NA	NA	NA	NA	1.58102479988491	-0.352980713457328	0.333095021961092	0.999864845339158	2.33649518001789	1.87763061289902	1.30903628492061	1.60953593430486	1.27661081065533	1.66320045723414	1.7474945868853	1.57729533841479	1.34716948208396	0.357180637072078
TRINITY_DN103882_c0_g1_i1	sftpb	Chr03	108508881	108508881	3.70238842584409	0.0380617230358875	0.872188622452744	0.999864845339158	4.09952825576076	3.77727531864006	3.31785294532044	4.07114216206862	3.81116512847619	3.44275287255537	3.7953746354634	3.25291599611574	3.49265884049587	3.7010508931675
TRINITY_DN103890_c0_g1_i2	cisd2	Chr01	64144545	64144545	8.0382541082273	-0.0756783488021781	0.702588879983839	0.999864845339158	7.95020063331973	8.01142382634705	8.10944681458315	8.04539165869218	8.11729168096747	8.1962183354685	8.16643898083473	8.06526503039937	8.09539857230578	7.51907062739542
TRINITY_DN103891_c0_g1_i1	gpm6a	Chr01	38740647	38740647	4.66204545540468	0.774243962892464	0.0327633295899201	0.879972318134836	5.02381521066877	5.26635674991587	4.16715145340723	4.55297725698435	5.13838708027734	3.71750113053432	5.34505735118949	2.71139804759448	5.08218863341957	3.50352344024015
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	0.202315581939771	0.493412368806807	0.715507911167231	0.999864845339158	-2.77316925856254	2.1566573089512	-2.77316925856254	2.0574049036209	-2.77316925856254	-2.77316925856254	-0.375694042429544	-1.19317034850844	-2.77316925856254	0.357180637072078
