gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN113605_c0_g1_i1	galr2	Chr10	36411081	36411081	2.27306216147512	-2.74114448937889	2.31470144192818e-08	2.68890317611462e-07	0.390830303589872	3.39700078661321	0.188131422442754	1.15122285614695	3.12898901079065	1	1
TRINITY_DN113610_c0_g1_i1	LOC100498205-like	Chr07	106520856	106520856	3.3943973369349	1.06302135508986	0.00583459685518155	0.0193473361193551	3.65006077623239	2.71358806107238	3.95041893010511	3.55540588361677	2.65814722601007	2	2
TRINITY_DN113613_c0_g3_i1	lysmd2	Chr03	92484280	92484280	4.35698836470409	-0.842718621380744	0.0100941495650663	0.0299952394672424	4.31005613973709	4.89848134095725	3.77011560302046	3.74791668729774	4.68931058047708	1	1
TRINITY_DN113665_c0_g3_i1	Xetrov90013806m	Chr05	59124632	59124632	3.68533808094166	-2.40598756789332	1.28922513165877e-10	1.96433353275543e-09	2.71132669068879	4.71894916982103	2.02615494052291	1.99116449897408	4.53868752483693	1	1
TRINITY_DN113676_c0_g3_i1	cpne2-like	Chr04	53858129	53858129	2.23261892796791	2.11884521515914	0.00503905335432406	0.0171604802249922	0.963429042862641	0.691942156220657	1.89681645306966	3.82759334320747	0.75173991490925	2	2
TRINITY_DN113738_c0_g2_i6	LOC101732387-like	Chr09	3111846	3111846	3.18044897898439	-1.7319518833271	0.000551320322444948	0.00272116030941282	2.624325893851	4.57967301039543	2.02615494052291	2.07191122140682	2.86524938336668	1	1
TRINITY_DN113747_c0_g4_i1	fam83h	scaffold_4151	545	545	1.52248461815517	1.6102162590066	0.00392863757042414	0.0141480931854879	1.95095840858615	0.855464512934397	1.92362842343853	2.01858530056619	0.0199478493284536	2	2
TRINITY_DN113752_c0_g1_i2	map1lc3b	Chr04	67885169	67885169	6.13173631369256	1.05038752916194	0.000302828142075572	0.00162146457158135	6.46249020978557	5.32906835514949	6.7625558994912	6.09669351196882	5.50106296355648	2	2
TRINITY_DN113753_c1_g1_i1	ubald2	Chr10	36566110	36566110	5.83550823717576	-0.831181877320809	0.00245987909468095	0.00959424199473638	5.13090318777702	6.0546271657631	5.48762252604282	5.66065952269234	6.46307731177704	1	1
TRINITY_DN113760_c0_g3_i2	taf4b	Chr06	94934368	94934368	4.62930478134921	-7.1132497775115	2.06469524234456e-59	2.67589478577114e-57	-0.572701714668757	6.04406819875116	-0.78475440079705	-0.88164323536816	5.7965012460927	1	1
TRINITY_DN113789_c0_g1_i1	rqcd1	Chr09	77137470	77137470	6.61726514518242	-0.895321823413133	0.000458898693061161	0.00232190651046985	6.28477510339175	7.30008244289552	6.07534552895661	6.20657903977561	6.83344974716977	1	1
TRINITY_DN113797_c0_g1_i1	LOC100497689	Chr06	52416686	52416686	4.55682123298605	2.32118879487697	5.45531348092505e-05	0.000354364777260331	3.63530353998442	2.01400254293843	5.81210468814443	5.11127742617116	3.30820302334724	2	2
TRINITY_DN113807_c0_g1_i1	armc7	Chr10	35786462	35786462	3.95446045436145	-2.30689876360185	1.65491618707141e-10	2.50378810468736e-09	2.25114969501866	5.01552169275722	2.94591006399361	2.4992334783266	4.74279330513376	1	1
TRINITY_DN113836_c0_g1_i1	prkar1a	scaffold_653	34390	34390	6.64282311193488	0.931121336104967	0.000305156957181874	0.00163230899473168	7.05699171208385	6.14633350023811	6.89546944936871	6.88290928427215	5.87794001759227	2	2
TRINITY_DN113887_c0_g1_i1	LOC100495123	Chr08	23492471	23492471	5.07074776242029	-2.31810334240256	0.000291794061528743	0.00156941435993234	3.62039379151968	5.09950499758111	4.59641570140155	1.29270871609911	6.55471397758324	1	1
TRINITY_DN113911_c0_g2_i1	elp2	Chr06	61012013	61012013	5.85341703172463	-2.15981287258857	4.24908846980439e-16	1.13417976847856e-14	4.60333757342852	6.96156701876005	4.59641570140155	4.60547625790003	6.51491686455833	1	1
TRINITY_DN113919_c0_g2_i1	dnajc2	Chr03	68262284	68262284	6.53245934859337	-1.52859842551999	1.31555455413515e-09	1.81661365068444e-08	5.88093334180383	7.40365543886168	5.54270994079556	5.72865213582627	7.07544729879882	1	1
TRINITY_DN113958_c0_g1_i1	exosc2	Chr08	5717761	5717761	5.38635969912556	-1.8036865401097	3.08387643342609e-10	4.53186595551428e-09	4.70577058466983	6.28192154512758	4.17902868621924	4.24821140275702	6.08754499938345	1	1
TRINITY_DN113980_c0_g1_i2	rpusd2	Chr08	94694802	94694802	5.51535093834358	-2.39921049185375	1.92528440127435e-18	6.07339715674726e-17	4.23373692894138	6.64122703320023	3.98265070683768	4.02978513598651	6.28073115790543	1	1
TRINITY_DN113987_c0_g1_i2	adap1	Chr04	112279458	112279458	5.3288581101712	0.832887761635392	0.011218000383523	0.0325964424974492	5.83646715868619	4.35890186837067	5.24878107501767	5.6801085419319	5.09610993015728	2	2
TRINITY_DN114023_c0_g1_i1	trip13	Chr06	81885093	81885093	4.37748139460958	-2.58579642235183	1.9462899877933e-15	4.84635217562327e-14	2.99178524233476	5.38368826891771	2.52348352175366	2.88916324515248	5.34984622490162	1	1
TRINITY_DN114033_c0_g3_i2	tdrd15	Chr05	139909185	139909185	4.98145849135322	-6.65545416639884	4.52554762717458e-58	5.66061811924616e-56	-0.321721167122745	6.49383471275113	0.355012039116621	-0.691909515130741	6.0187471012186	1	1
TRINITY_DN114052_c0_g1_i1	rhof	Chr01	153580211	153580211	5.15417649994011	-1.06667473720093	0.00584674809717743	0.0193816546321533	4.82761064664583	5.81731145018861	3.54687274434329	5.10489542951736	5.55998389090646	1	1
TRINITY_DN114117_c0_g1_i3	LOC100498310	Chr02	92517123	92517123	3.33279089173015	1.02348204072163	0.00768519600010869	0.0241791868785103	3.52754686096548	2.64816246685031	3.78481390453339	3.64610584946144	2.65814722601007	2	2
TRINITY_DN114162_c0_g2_i5	nsmce1	Chr09	23141794	23141794	3.74920646121609	-1.07007700600486	0.00293043979135343	0.0111030575266278	3.12451453112866	4.5620189624299	3.41135924058046	3.12188620053328	3.95495114965685	1	1
TRINITY_DN114190_c0_g1_i2	bfar	Chr09	31921307	31921307	5.70535967610556	-3.13873872406813	1.07080062104702e-24	4.75975300851356e-23	3.57471711133909	7.10866204780373	3.48521327138708	3.91773724456269	6.40101192195664	1	1
TRINITY_DN114195_c0_g1_i1	Xetrov90021590m	Chr08	84475069	84475069	2.84890543133318	1.98281236567312	1.74946169012036e-05	0.000126471501348284	3.62039379151968	1.07050466238323	3.10663708372592	3.3331924751911	1.70806410460277	2	2
TRINITY_DN114230_c0_g1_i1	akr1d1	Chr03	1394571	1394571	5.72414246963356	1.09642819878308	0.000378375151861994	0.00196642798711749	6.07932868143682	4.66484124758524	5.69637474817398	6.3591610020272	5.22854918722433	2	2
TRINITY_DN114244_c0_g1_i3	spc25	Chr08	66757091	66757091	3.88737484987954	-1.86871433218694	6.37209787230457e-06	5.09625701207288e-05	2.9446824336173	5.21696898718027	2.65730245153101	2.96159218386976	3.92055172570584	1	1
TRINITY_DN114256_c0_g1_i1	mrpl47	Chr05	95219025	95219025	5.19557439877809	-0.866851150871679	0.00199084103131958	0.00807217375571231	4.98721229506076	5.51794048958613	4.66951837003531	4.68464071722357	5.76614942478535	1	1
TRINITY_DN114305_c0_g2_i2	bphl	Chr06	50688915	50688915	1.90023601219741	-1.55008267289746	0.00201827526014265	0.0081557426646711	1.50804668974778	2.93090278647674	0.878005401334821	0.938007496644399	2.18463582236147	1	1
TRINITY_DN114332_c0_g1_i1	kin	Chr03	74178431	74178431	5.73945786622143	-1.42766580741758	2.24412459666106e-08	2.61255933834232e-07	5.13090318777702	6.49693506993789	4.87580586131486	4.97444706961111	6.33724301272161	1	1
TRINITY_DN114338_c0_g2_i2	pop5-like	Chr01	143273044	143273044	4.80974649452201	-2.57217564990022	1.11503687651879e-13	2.37985152395092e-12	3.76298023850193	5.92481752927185	2.79435654294077	3.04396427838105	5.66068010970041	1	1
TRINITY_DN114344_c0_g2_i1	gltp	Chr01	138816845	138816845	3.27557980089105	-1.92868216201444	6.17967020980511e-07	5.81581036280609e-06	2.53173996096888	4.11437507084268	2.05068723165701	2.01858530056619	4.0848900778948	1	1
TRINITY_DN114357_c0_g1_i1	zfp36	Chr08	60362838	60362838	9.20978248089163	1.07757539989784	0.0164139632379576	0.0440311727059128	10.1970648357627	8.62502606896609	8.54832927925327	9.45576478873388	8.30456208603217	2	2
TRINITY_DN114373_c0_g1_i1	rora	Chr03	83926332	83926332	0.510961389176603	2.65038115039099	0.00206187095550802	0.0082945197712789	-0.876735777412979	-1.49326438709616	1.49354298891733	1.37986830862071	-0.924883107286729	2	2
TRINITY_DN114406_c0_g1_i1	LOC100494563	Chr05	50811794	50811794	5.40056983191054	1.49135870182048	1.47465654266369e-05	0.00010805776859287	5.72936900752059	4.04828491636024	5.36826733154782	6.25493642417371	4.58701120829867	2	2
TRINITY_DN114416_c0_g2_i3	mapk15	scaffold_775	48316	48316	4.42092358505592	0.92335197843553	0.0104016518313067	0.0307391672388368	5.18763587251856	3.9155615814536	4.39559984759914	4.46304317532996	3.69491515902503	2	2
TRINITY_DN114442_c0_g4_i1	pdf	Chr04	62250610	62250610	2.83356401080901	-1.38129663779216	0.00145399891614214	0.00619432330334298	2.46654105630183	3.82964110680745	1.97580225864065	1.93470802421326	3.04631946826643	1	1
TRINITY_DN114443_c0_g1_i1	pcsk4	Chr01	80419484	80419484	3.27228237490682	-5.77933361361371	3.94966878012502e-30	2.44175787746005e-28	-0.321721167122745	4.5501284265823	-1.43094794640357	-0.691909515130741	4.50425850110437	1	1
TRINITY_DN114452_c0_g1_i1	pou2af1	Chr07	75286793	75286793	1.82370367116144	1.5730488626571	0.00548330641600618	0.0184267188744075	2.46654105630183	-0.0940927171373694	1.92362842343853	2.37744002135373	1.27179722473706	2	2
TRINITY_DN114459_c0_g1_i1	sf3a2	Chr01	83626099	83626099	6.46162234374532	-0.933301990744605	0.000412422486847155	0.00212269315359562	6.18443926632976	7.20659813815514	5.86320636019383	5.97948847506619	6.62938502615361	1	1
TRINITY_DN114469_c0_g2_i1	tatdn2-like	Chr04	121385447	121385447	5.25228847541161	-1.52049265271859	4.51737129841922e-07	4.35928481669807e-06	4.4930720412136	6.28192154512758	4.4793091850219	4.37561611991256	5.55998389090646	1	1
TRINITY_DN114499_c0_g1_i3	esrrg	Chr05	8698248	8698248	4.94978196410514	0.704231497096492	0.0168000581828125	0.0448766391538401	5.21766571005069	4.29621582925637	5.13005541465003	5.22746112529039	4.65833172921256	2	2
TRINITY_DN114502_c0_g1_i2	ict1	Chr10	35723029	35723029	5.63641602265559	-0.787668495290789	0.00231841753846225	0.00913524449129614	5.28539606482002	5.88039924541433	5.24878107501767	5.27371321053247	6.20772046971308	1	1
TRINITY_DN114515_c0_g1_i1	mrps14	Chr04	87973514	87973514	4.98308771046372	-1.08002943963667	0.000418164865536987	0.00214813727725949	4.67001648576001	5.65747812714797	4.04503121032172	4.57809243516324	5.38601394097708	1	1
TRINITY_DN114588_c0_g1_i1	wdr74	Chr04	41212496	41212496	5.31520335077559	-1.98178885902513	9.72227070962229e-13	1.87088490202875e-11	4.20404320628648	6.04194709994749	4.29137429806456	4.08270615463584	6.28298951735308	1	1
TRINITY_DN114606_c0_g2_i1	tekt1	Chr02	37000751	37000751	5.25238204175316	0.788294830986984	0.010834949332083	0.0317492644961093	5.75348552950615	4.5501284265823	5.13866324456184	5.60068801584442	4.89228421884561	2	2
TRINITY_DN114642_c0_g1_i2	c1orf50	Chr07	68582558	68582558	4.42774475844169	-2.37602376180871	7.94344906308768e-14	1.7158168990288e-12	3.24605477969307	5.41352693812361	2.93277180120878	2.87423065978978	5.33250720779465	1	1
TRINITY_DN114649_c0_g1_i2	rbbp4	Chr02	86187083	86187083	7.38366198773852	-1.28682493359025	5.08140365448877e-07	4.85441022303159e-06	6.71494406062292	8.14831041503033	6.65065623909627	6.81317791109967	7.86520464106673	1	1
TRINITY_DN114651_c0_g1_i3	gtf2h3	Chr01	152363125	152363125	4.90937117379359	-2.09340561882129	1.46409669614073e-13	3.0820524775706e-12	3.69344783633511	5.76683278022264	3.67863499483357	3.75608530820501	5.81378584305934	1	1
TRINITY_DN114661_c0_g1_i2	rmi2	Chr09	31546165	31546165	4.15689406530013	-1.22992432331443	0.000290173745144209	0.00156522722160315	3.14549567288791	4.84108431289787	3.8351097926575	3.53656098977128	4.67562425949104	1	1
TRINITY_DN114684_c0_g1_i1	LOC100496158-like	Chr05	114176748	114176748	8.05587608512485	0.6695505995975	0.0157841124617566	0.0427217119692396	8.33712998196704	7.76104673110718	8.23005150769058	8.29426174227895	7.46125916949005	2	2
TRINITY_DN114694_c0_g2_i3	thbs1	Chr08	98520838	98520838	9.28739932537086	1.20168192233251	0.000943533272736225	0.00430067263339982	9.69554960616847	8.15274014500735	9.37015067374878	9.86321577584586	8.70587290934568	2	2
TRINITY_DN114695_c0_g1_i1	cacybp	Chr04	87957518	87957518	5.80638040948741	-0.895369731022319	0.000470687910537538	0.00237040723485595	5.55215710797703	6.27290652121187	5.17258999105368	5.39636911828103	6.2727989435349	1	1
TRINITY_DN114707_c0_g2_i2	Xetrov90012200m	Chr04	101828845	101828845	5.69352443935417	-3.30969233504638	6.61086717133825e-30	3.95072767567142e-28	3.30318908693612	6.9705163235903	3.81376875212865	3.35486884448807	6.62760901763665	1	1
TRINITY_DN114713_c0_g1_i1	mycbp	Chr02	54679253	54679253	5.93324192710701	-2.19844220110926	1.16190185554435e-16	3.20476365643349e-15	4.80800520038569	6.82884308020546	4.3665814475357	4.75153805174948	6.85789438775554	1	1
TRINITY_DN114715_c1_g1_i2	LOC100158552	Chr03	109073349	109073349	4.39057311501036	0.82293789670246	0.0108295369283614	0.0317420514273525	4.73374927566346	3.71716434622119	4.74286352402288	4.51210001705319	3.9662377374896	2	2
TRINITY_DN114731_c0_g1_i2	sh3rf2	Chr03	30274263	30274263	5.22523936868187	0.964961212329952	0.0113936912102953	0.0329999828619134	5.78725306458789	4.68128776011945	4.60472356146003	5.90797495383228	4.46898772112529	2	2
TRINITY_DN114732_c1_g6_i1	wdr75	Chr09	39541050	39541050	5.98804065699575	-1.82118628478499	1.02322755102864e-12	1.95851579473578e-11	5.08819510363893	6.89026084242531	4.79461707000425	5.04615027563107	6.69699736327361	1	1
TRINITY_DN114768_c0_g1_i1	abhd8	Chr01	101190060	101190060	4.72307965218882	-1.37754609357272	5.28279170538318e-05	0.000344197397788049	4.15315378409061	5.77707079995621	4.01417809012934	3.86584007567891	4.84721032249462	1	1
TRINITY_DN114776_c0_g1_i3	ccdc138	Chr02	105682600	105682600	5.99553323612338	-1.25480187143853	1.02563700388761e-06	9.31036054921433e-06	5.31810499330487	6.79901023349066	5.42096918101287	5.33770565673952	6.39893108491753	1	1
TRINITY_DN114777_c0_g1_i1	lin52	Chr08	60829040	60829040	4.93566442185463	-0.739022950661415	0.00911820871939078	0.0275905966791805	4.64076119726911	5.45874969827774	4.59224376170206	4.55017876631794	5.19055940236542	1	1
TRINITY_DN114784_c0_g1_i2	lmnb3	Chr03	95747312	95747312	5.16391472193424	-3.23757668714393	5.76953701637654e-24	2.4825163874065e-22	3.05967575100232	6.60001103577506	3.08304565155435	3.01702612038521	5.83856308023143	1	1
TRINITY_DN114798_c0_g1_i1	asb3	Chr05	19453650	19453650	3.63960874399692	-1.95004166915679	2.19902292137147e-08	2.56839191804483e-07	2.43280230808693	4.51385725938774	2.54090560464812	2.66457732795001	4.43689521837744	1	1
TRINITY_DN114799_c0_g1_i1	aga	Chr01	38042206	38042206	5.28302660898396	-0.922916615177476	0.0143062909982316	0.0393889870150954	4.77472551592345	4.85564906548468	5.06831817435355	4.64560141463146	6.30870969774503	1	1
TRINITY_DN114817_c0_g1_i3	lgals12-like	Chr04	35951670	35951670	2.97774920163988	-2.47072519897813	6.51550144154484e-05	0.000414227239992304	0.760793697351026	4.71894916982103	1.89681645306966	1.68379831020579	2.22277986239559	1	1
TRINITY_DN114818_c0_g1_i1	LOC100485780	Chr07	8025303	8025303	4.60145471450402	0.92899012205301	0.0103630612372734	0.030658814557027	4.51742015956482	3.64073492571917	4.79461707000425	5.28786808565603	4.25098500949268	2	2
TRINITY_DN114829_c0_g1_i1	LOC100496229	Chr04	39739544	39739544	1.17081641291596	-2.32374121636239	0.0036200454148602	0.0132047570456599	-0.572701714668757	2.7964480243512	-1.43094794640357	0.879388423313247	0.698593993059943	1	1
TRINITY_DN114836_c0_g1_i1	ppie-like	Chr02	86948630	86948630	4.61465881730367	-1.02135913606101	0.000876601748605164	0.00404356990126319	4.20404320628648	5.22447006782057	3.89730174771721	4.23658208298304	5.03846247355488	1	1
TRINITY_DN114850_c0_g1_i1	tmpo	Chr03	42004637	42004637	6.68574642695619	-1.06453828451506	2.22049034857973e-05	0.000157558144325014	6.18190271576014	7.40777939729114	6.17355449395646	6.13478187462472	7.02033913628405	1	1
TRINITY_DN114867_c0_g1_i1	eftud1-like	Chr03	96078423	96078423	5.7026118346349	-1.53541937340486	3.82547749257233e-09	4.99401230432046e-08	4.92789789504914	6.50157314887667	4.70085618958521	5.02264296158748	6.33397936210934	1	1
TRINITY_DN114887_c0_g1_i1	ppp1r27	Chr10	19845234	19845234	3.64915187780227	1.23426643194939	0.00165001489329281	0.00689872023765372	4.20404320628648	2.893748569544	3.52952300635241	4.24821140275702	2.72611593000484	2	2
TRINITY_DN114888_c0_g1_i1	drc1	scaffold_482	83611	83611	3.69595525560174	0.932496689574624	0.0117194990581573	0.0337648991876326	3.95348077263956	3.10354744062139	3.67074317699822	4.30499210104878	3.05691595899146	2	2
TRINITY_DN114904_c0_g1_i7	xpnpep3	Chr04	105928342	105928342	4.34673873230276	-1.39277041154254	4.26548086150078e-05	0.000284462353547203	3.63530353998442	5.31156667724143	3.38265925707437	3.83532423551372	4.63730331987815	1	1
TRINITY_DN114927_c0_g2_i3	samsn1	Chr02	22431665	22431665	3.89375739303507	1.19314801565178	0.00102305822827847	0.00461427143043668	3.97708121538111	2.94912713141016	4.29137429806456	4.46304317532996	3.19763216143082	2	2
TRINITY_DN114931_c0_g1_i1	trmt12-like	Chr08	17532617	17532617	3.56969866599939	-2.13503410973849	4.91481579513327e-08	5.43916394117783e-07	2.2119038548053	4.83129214288011	2.46991820309843	2.35610264371728	3.96060548079319	1	1
TRINITY_DN114938_c0_g1_i3	pcgf6	Chr07	20385002	20385002	5.00254714443671	-1.85031080244741	3.48412329020734e-11	5.63589687710682e-10	3.95348077263956	5.79733142303865	4.00792749039244	3.96783219158125	5.83702690738762	1	1
TRINITY_DN114945_c0_g2_i1	pikfyve	Chr09	40886179	40886179	3.5009010019306	-1.61339840703997	7.91092862255672e-06	6.18893521402492e-05	2.73919886957127	4.41242437393093	2.62499331005077	2.57506778428722	4.03752378407025	1	1
TRINITY_DN114964_c0_g1_i1	fip1l1	Chr01	30492454	30492454	7.06795449688342	-0.760232231766088	0.00462472648937948	0.0160737262831196	6.93576588203089	7.69643757447522	6.60479784731075	6.57769586122216	7.21208303125245	1	1
TRINITY_DN114975_c0_g1_i1	ctnnbl1	Chr10	31036952	31036952	6.42579012816642	-0.815471242918108	0.000919379631113162	0.00420841135824863	6.02091906039204	7.00467982952329	5.96674043703063	6.13634727404016	6.69445464447262	1	1
TRINITY_DN115010_c0_g4_i2	cbx4	Chr10	24899013	24899013	6.01253949308259	-1.21443618263029	4.52009148811661e-06	3.72872884491337e-05	5.52439401884016	6.84596487555388	5.29057781856739	5.38324442498381	6.33724301272161	1	1
TRINITY_DN115015_c0_g1_i1	med27-like	Chr08	6457369	6457369	5.00775449012306	-1.67840732705308	8.65881474217046e-09	1.08054373760473e-07	3.98873822193971	5.96567282589794	4.16224057208467	4.1400102918656	5.54876607820657	1	1
TRINITY_DN115027_c0_g3_i2	rad51c-like.1	Chr02	91668727	91668727	3.97028940302869	-1.81867944042895	5.82237133792682e-08	6.37143931658991e-07	2.92054148759453	4.87484279330895	2.94591006399361	3.04396427838105	4.66180685685982	1	1
TRINITY_DN115060_c1_g2_i3	LOC100497272	Chr10	39136672	39136672	0.42961270074139	-1.74294564089787	0.0129041369130981	0.0362934852717235	-0.572701714668757	1.70640878471511	0.0968455700215514	-0.88164323536816	0.330584379704044	1	1
TRINITY_DN115074_c0_g1_i1	orc3	Chr05	87042358	87042358	4.79831914130158	-1.65819761789447	9.63795113023449e-08	1.01942419181841e-06	4.03444658839232	5.62949983273703	3.51196207944864	4.10845605954395	5.47364374657625	1	1
TRINITY_DN115075_c0_g1_i1	pid1-like	Chr05	125471954	125471954	5.48300474749338	-1.11083088081069	5.8107722766785e-05	0.000374290283713956	4.92183009291036	6.29444868258067	4.95591879964792	4.92458529262218	5.73844045165396	1	1
TRINITY_DN115095_c0_g1_i1	lhx8	Chr04	70931017	70931017	5.91317492922842	-5.67391634619848	5.67158336060851e-57	6.93286616023474e-55	1.69042676819638	7.50106050881113	1.12902274347228	1.87595196394017	6.792822047896	1	1
TRINITY_DN115114_c1_g1_i1	arrdc4	Chr03	104698395	104698395	5.40920311401486	1.16867367973881	6.50664015043416e-05	0.000413908504424721	5.58324562341696	4.5501284265823	5.63888209719586	6.04429248597138	4.66180685685982	2	2
TRINITY_DN115118_c0_g1_i1	erp27	Chr04	118020700	118020700	2.27000417793974	-2.16997874364289	0.000124052416478963	0.000739707230634259	0.963429042862641	2.7964480243512	1.7547304981916	-0.238052310464674	3.40261517828227	1	1
TRINITY_DN115131_c0_g3_i1	ccnh	Chr01	169856023	169856023	4.93489695636713	-1.5923817697626	2.95513815941424e-08	3.38174693412968e-07	4.14275689046492	5.62949983273703	3.876867540934	4.21896042537717	5.70682846482383	1	1
TRINITY_DN115149_c0_g1_i2	dkk2	Chr01	62532686	62532686	5.10781227263838	0.893085847421452	0.00315484120044748	0.0117958383014298	5.39458382655964	4.20815851151709	5.54918127964415	5.24787910506427	4.75910805924271	2	2
TRINITY_DN115152_c0_g2_i1	sav1	Chr08	72161391	72161391	3.43931714255057	-1.00174190485692	0.00739329237220819	0.0234324237029592	3.18656417614211	4.169820173098	2.87898855917228	2.79715742975808	3.68811476039378	1	1
TRINITY_DN115184_c0_g1_i1	LOC100492669	Chr01	82749838	82749838	1.7140974184033	-3.6639385720854	8.46918019920647e-11	1.31651692778705e-09	-0.572701714668757	3.08718352169494	-0.340049126112875	-0.691909515130741	2.51177651038075	1	1
TRINITY_DN115194_c0_g1_i1	crls1	Chr05	21082532	21082532	5.96442861223513	-0.709053321251045	0.0141073217927909	0.0389508368904138	5.99225128028272	6.56350971047511	5.3084898907361	5.5357445586142	6.09012666041784	1	1
TRINITY_DN115208_c0_g2_i1	dhrs7b	Chr09	33066385	33066385	5.97806639220447	-0.844215283016028	0.000809892385174614	0.00378219143116884	5.70484248310449	6.34693747682028	5.57689308689804	5.45022500162545	6.49264885988493	1	1
TRINITY_DN115231_c0_g1_i2	aldh3b1-like.2	scaffold_376	92310	92310	6.51610492937299	1.23033644114335	4.11121890694162e-05	0.000275198393167212	6.42436978916672	5.64355680202804	6.81987788489055	7.29675390698439	5.68479307463298	2	2
TRINITY_DN115242_c0_g1_i2	eral1	Chr03	40298751	40298751	4.2249216416298	-1.89038552294141	6.39647687229533e-09	8.09492961356246e-08	3.34005909301133	5.09541993932065	3.18629544727386	2.98957538409387	4.99779367783207	1	1
TRINITY_DN115244_c0_g1_i1	sh2d4a	Chr01	77329522	77329522	5.58059950840712	-0.79147120716662	0.00244886496877571	0.0095651563068701	5.20272892412258	5.92251350816628	5.38765512156467	5.01925328648124	6.07326268874997	1	1
TRINITY_DN115261_c0_g1_i1	taf9b	Chr08	44623134	44623134	5.44621259342773	-2.04886107344372	1.6317884804167e-14	3.77487068469729e-13	4.30073412717828	6.40089746186933	4.17902868621924	4.34886060265713	6.23013127752753	1	1
TRINITY_DN115267_c0_g1_i2	asb16	Chr10	14172355	14172355	2.37780715053132	1.14700650671927	0.0147549237875896	0.0403909016022639	2.71132669068879	1.90619241102052	2.95892975886267	2.4796352682826	1.30773261374433	2	2
TRINITY_DN115288_c0_g1_i1	pih1d1	Chr07	104834950	104834950	5.27347974687959	-1.29321418132194	2.01775107284708e-06	1.75890991009854e-05	4.71281629043782	5.8827714592938	4.51059470652827	4.61897568914757	5.92207836628505	1	1
TRINITY_DN115294_c0_g1_i4	LOC100486664	scaffold_707	29078	29078	3.23872514117904	-7.00622902406744	1.22237229537742e-30	7.87368789303888e-29	-2.63197177320659	4.84595558634117	-2.11292387947792	-0.88164323536816	4.11562513425736	1	1
TRINITY_DN115310_c0_g1_i2	pmf1	scaffold_848	35681	35681	2.58953584597588	-2.32372253775215	5.71443817169936e-05	0.000368968856020228	2.17156047836099	3.90626368425594	0.878005401334821	0.106675916241595	2.98105213051096	1	1
TRINITY_DN115311_c0_g1_i1	snx7	Chr04	92914392	92914392	5.26804776699934	-0.744353279553454	0.00968877115540019	0.0290069889559254	4.79478530551129	5.71718465937095	5.2139063626603	4.70588127176202	5.6130066609293	1	1
TRINITY_DN115315_c0_g1_i1	cyp1d1	Chr01	118492294	118492294	6.83981062072762	0.938869036577456	0.00312146975667146	0.0117117719471625	7.11132348950897	6.1042615029202	7.5811473454029	6.57192329422931	6.30538078154317	2	2
TRINITY_DN115320_c0_g1_i3	LOC100492912-like	Chr04	41074860	41074860	5.57718072468501	-0.74146834295419	0.00454621415291078	0.0158726470765535	5.2901144173586	6.15027710195427	5.17538153361501	5.23624709555784	5.7741988607442	1	1
TRINITY_DN115324_c0_g1_i4	mrap2	Chr05	87929190	87929190	2.76883832751846	-3.54641078957702	1.70099363301669e-14	3.9181131713834e-13	0.0781059888164557	4.11437507084268	0.703339061465564	0.544158816388014	3.63252581605935	1	1
TRINITY_DN115343_c0_g1_i1	prpf19	Chr07	35821205	35821205	6.70181359290633	-1.4783337249896	2.75474813034571e-09	3.67652923549986e-08	5.9118762044881	7.4784956189739	5.78311608557619	6.06581045974967	7.31939397432863	1	1
TRINITY_DN115346_c0_g1_i1	LOC548374-like	Chr08	57647437	57647437	6.60186810404424	0.90689052796509	0.000438134417870218	0.00223153974101796	6.71669753726414	5.95443969806452	7.06461269352409	6.89590566515848	6.03357661122544	2	2
TRINITY_DN115378_c1_g1_i1	skp2	Chr01	184019926	184019926	1.84898973900596	-1.29753905918001	0.00916147741374527	0.0276981485496509	1.29922829987063	2.83615912615902	1.30247908552117	1.0485504741983	1.97714091754914	1	1
TRINITY_DN115380_c0_g1_i1	ptrh2	Chr02	87231843	87231843	4.17037343626031	-1.67487412597927	1.09784447349668e-06	9.89071440653584e-06	3.30318908693612	5.2094287018468	3.08304565155435	3.40767632582039	4.58701120829867	1	1
TRINITY_DN115381_c0_g1_i1	cebpz	Chr05	59084228	59084228	6.95702310613134	-1.09865398137079	1.26940318908125e-05	9.45635048819046e-05	6.50166476002655	7.64426140952272	6.30044492335928	6.43616722504629	7.36700754754196	1	1
TRINITY_DN115389_c0_g1_i1	ccnb2	Chr03	89325664	89325664	7.62331352090357	-6.46386516757067	4.72036497229557e-88	1.49344017667598e-85	2.56326676519174	9.10815721140324	2.48799519103794	2.43962160586815	8.70292418341409	1	1
TRINITY_DN115410_c0_g1_i1	slc16a3	Chr10	19593959	19593959	6.8490268537597	0.788732802515569	0.0155284775264806	0.0421604827744453	7.13774085814056	5.6984538002975	6.88186150053227	7.29675390698439	6.76158237515599	2	2
TRINITY_DN115417_c0_g2_i3	tmem39b	Chr02	82395230	82395230	6.9325854192264	-2.98746614094704	2.47397535880897e-30	1.54724144969233e-28	5.04975942891257	8.10832550983254	4.86201027396869	5.13965211048879	7.88912149997534	1	1
