gid	logFC.XYtestis.XXovary
TRINITY_DN136628_c4_g1_i1	1.48768549823556
TRINITY_DN134143_c0_g1_i1	3.51734688466715
TRINITY_DN123523_c1_g1_i5	6.62127152676469
TRINITY_DN127536_c1_g1_i1	-1.30824913338769
TRINITY_DN128365_c2_g2_i1	-1.27030941529423
TRINITY_DN117171_c0_g1_i1	-1.22476084452846
TRINITY_DN109922_c0_g2_i1	-1.64342034546061
TRINITY_DN122066_c0_g1_i1	1.93957400328647
TRINITY_DN134572_c0_g3_i1	-2.29424196947327
TRINITY_DN136132_c9_g1_i1	1.85202266526545
TRINITY_DN135871_c1_g1_i2	1.4055266709752
TRINITY_DN135444_c3_g1_i3	1.25369568089882
TRINITY_DN131252_c2_g2_i8	1.72340172656379
TRINITY_DN23843_c0_g1_i1	-1.93205096465872
TRINITY_DN52775_c0_g1_i1	1.2104289142502
TRINITY_DN109669_c1_g2_i1	-2.25723104997161
TRINITY_DN126188_c5_g1_i1	1.39309845051821
TRINITY_DN110445_c1_g1_i3	1.12529656277013
TRINITY_DN194382_c0_g1_i1	2.10713529365843
TRINITY_DN128082_c2_g14_i1	1.29318172520035
TRINITY_DN115668_c0_g1_i1	1.59526755117039
TRINITY_DN127525_c3_g1_i1	1.48829853042928
TRINITY_DN134793_c1_g3_i3	-6.630096917464
TRINITY_DN122305_c6_g7_i1	-1.42639560753572
TRINITY_DN114784_c0_g1_i2	-2.11332126269887
TRINITY_DN133718_c3_g2_i1	-2.25259267010073
TRINITY_DN126447_c0_g1_i1	-2.51801267422313
TRINITY_DN136069_c4_g3_i1	-1.16571537603018
TRINITY_DN126357_c1_g1_i2	-1.5255918925395
TRINITY_DN129319_c1_g1_i1	2.50957710973955
TRINITY_DN131369_c1_g1_i1	2.10667242851688
TRINITY_DN134771_c1_g1_i1	-1.29851802041344
TRINITY_DN131195_c2_g4_i1	-1.68271291021595
TRINITY_DN116838_c0_g1_i1	6.00262119097614
TRINITY_DN123352_c3_g3_i1	1.1069570584786
TRINITY_DN130492_c2_g5_i1	-1.73362459792879
TRINITY_DN134922_c4_g1_i5	2.09611568320789
TRINITY_DN87901_c0_g2_i1	2.03745696804052
TRINITY_DN129939_c4_g1_i15	-1.50896883830372
TRINITY_DN134288_c4_g9_i1	2.31781014542937
TRINITY_DN120758_c3_g6_i1	2.03489017864016
TRINITY_DN127072_c5_g3_i1	2.27984510845971
TRINITY_DN92993_c0_g1_i1	1.44013014243548
TRINITY_DN121990_c1_g1_i1	-3.00464779234503
TRINITY_DN109463_c0_g2_i1	7.51877157471211
TRINITY_DN127225_c3_g2_i2	1.45425290334073
TRINITY_DN122814_c0_g1_i4	1.40750410939716
TRINITY_DN135982_c2_g2_i3	4.30329418972473
TRINITY_DN137921_c0_g1_i1	-1.53873681686645
TRINITY_DN47669_c0_g1_i1	-1.26849847350087
TRINITY_DN139732_c0_g1_i1	2.90661317059556
TRINITY_DN129291_c3_g6_i3	-2.15152696260458
TRINITY_DN132403_c1_g2_i1	1.61555238368427
TRINITY_DN126532_c2_g2_i1	-1.96423358085844
TRINITY_DN124393_c0_g1_i3	-1.6386996797895
TRINITY_DN128103_c1_g1_i1	2.02163872519359
TRINITY_DN110955_c0_g1_i1	-1.78157887826269
TRINITY_DN193400_c0_g1_i1	-1.00510907655726
TRINITY_DN130930_c1_g1_i1	-1.70222799543509
TRINITY_DN125068_c2_g1_i2	-1.8921818803771
TRINITY_DN116210_c0_g1_i1	-1.30852153392704
TRINITY_DN133176_c0_g3_i3	-2.11370248065015
TRINITY_DN118038_c0_g1_i1	2.84455572156571
TRINITY_DN128356_c5_g3_i2	-7.18239504489368
TRINITY_DN132160_c9_g4_i1	1.64644450213598
TRINITY_DN123304_c0_g1_i1	1.09001858518857
TRINITY_DN116680_c0_g3_i2	-1.79186720905937
TRINITY_DN128353_c0_g4_i3	1.6911258659622
TRINITY_DN132608_c1_g3_i1	1.79761857695123
TRINITY_DN128202_c1_g2_i2	1.26434305064212
TRINITY_DN124855_c0_g11_i1	-1.44478099312161
TRINITY_DN126485_c4_g4_i1	3.03143135399238
TRINITY_DN131346_c4_g5_i6	2.92147197674341
TRINITY_DN119379_c0_g1_i1	1.35601106462299
TRINITY_DN133790_c10_g2_i2	3.50231102459669
TRINITY_DN132359_c3_g3_i1	-5.76486116546714
TRINITY_DN120688_c2_g1_i2	-1.31551524931891
TRINITY_DN112152_c0_g2_i1	-1.31866416018723
TRINITY_DN126188_c5_g7_i3	-2.54890615266937
TRINITY_DN135065_c0_g1_i7	3.84465226938455
TRINITY_DN116000_c0_g2_i6	3.0010289274419
TRINITY_DN132955_c2_g4_i1	1.67677590460829
TRINITY_DN127806_c0_g1_i2	-1.22034247413022
TRINITY_DN75040_c0_g1_i1	-2.09238224305753
TRINITY_DN119350_c0_g1_i1	-2.98986515968756
TRINITY_DN124708_c2_g2_i1	-3.67198700986531
TRINITY_DN132817_c1_g1_i3	-2.43931912463433
TRINITY_DN150955_c0_g1_i1	6.35516106154394
TRINITY_DN47360_c0_g1_i1	-6.67684342441433
TRINITY_DN124493_c1_g3_i2	2.23806883824009
TRINITY_DN22957_c0_g2_i1	-1.30020450483848
TRINITY_DN133457_c1_g5_i1	1.90265968867661
TRINITY_DN129157_c0_g2_i1	-1.25377952844111
TRINITY_DN132887_c1_g4_i1	-2.26418356774703
TRINITY_DN111231_c0_g1_i1	1.80584520655996
TRINITY_DN107659_c0_g1_i1	3.75588336911241
TRINITY_DN124985_c4_g2_i1	-2.01395985822455
TRINITY_DN131538_c1_g3_i1	2.07713108935709
TRINITY_DN48675_c0_g1_i1	-1.39667150850709
TRINITY_DN122744_c1_g2_i4	3.814540861578
TRINITY_DN136295_c4_g1_i1	3.41327470623355
TRINITY_DN99046_c0_g1_i1	-2.06269918488715
TRINITY_DN131806_c3_g2_i1	-1.64757459711727
TRINITY_DN129503_c1_g1_i2	-1.5099046405888
TRINITY_DN131911_c1_g1_i1	-3.84650193390362
TRINITY_DN128590_c0_g2_i1	1.17009720606194
TRINITY_DN136137_c2_g4_i2	-1.0295759600954
TRINITY_DN122249_c0_g1_i1	1.28443130056129
TRINITY_DN135815_c9_g1_i1	1.4603476334853
TRINITY_DN126256_c6_g2_i1	-4.43063714711332
TRINITY_DN103859_c0_g1_i1	3.41536229425561
TRINITY_DN124305_c4_g1_i5	-2.86069363043288
TRINITY_DN110644_c0_g2_i1	-7.31053560761017
TRINITY_DN130548_c0_g1_i10	1.76114990480036
TRINITY_DN119033_c0_g1_i2	-1.03881247524851
TRINITY_DN133121_c3_g2_i1	1.27640570922408
TRINITY_DN117733_c0_g1_i1	-1.74570207886161
TRINITY_DN119608_c0_g2_i1	-4.34617415883374
TRINITY_DN124109_c1_g1_i1	-2.21272104117879
TRINITY_DN134474_c4_g1_i1	-2.0198399595526
TRINITY_DN117384_c0_g1_i1	3.05148664232777
TRINITY_DN114378_c0_g1_i2	-3.89542638615066
TRINITY_DN134033_c6_g7_i1	-1.36689686077931
TRINITY_DN97590_c0_g2_i1	4.54739988003039
TRINITY_DN127834_c3_g5_i8	3.07589167947589
TRINITY_DN129243_c2_g1_i1	-4.73283036337865
TRINITY_DN126102_c5_g2_i1	3.00155993270045
TRINITY_DN134355_c0_g2_i1	2.4444843108493
TRINITY_DN109713_c0_g1_i1	-2.74422287436366
TRINITY_DN111385_c0_g2_i1	5.54262028667552
TRINITY_DN123204_c5_g6_i7	2.78996233394448
TRINITY_DN130225_c6_g1_i1	-1.26164160446206
TRINITY_DN127166_c3_g1_i1	2.59624930256042
TRINITY_DN133079_c0_g1_i1	2.86510653451318
TRINITY_DN96380_c0_g3_i1	2.39656109200045
TRINITY_DN129535_c6_g1_i1	1.93231357496786
TRINITY_DN134114_c11_g1_i2	2.40248935376425
TRINITY_DN132510_c5_g3_i1	-1.64781019428667
TRINITY_DN130440_c0_g1_i3	-2.3822813203069
TRINITY_DN119079_c0_g1_i1	-1.17636522916497
TRINITY_DN135599_c7_g1_i3	-1.47143941985604
TRINITY_DN125845_c1_g1_i1	1.67497333602916
TRINITY_DN136182_c0_g2_i3	1.34339706490723
TRINITY_DN129924_c11_g1_i1	4.05214342410527
TRINITY_DN121184_c0_g3_i1	3.69571227809778
TRINITY_DN129745_c0_g2_i1	1.67833368269519
TRINITY_DN127208_c2_g9_i1	2.67065762845961
TRINITY_DN23388_c0_g1_i1	14.9776999410901
TRINITY_DN134133_c0_g1_i2	2.46997686583036
TRINITY_DN134200_c0_g2_i1	1.17055684782258
TRINITY_DN129264_c1_g1_i1	1.45054234242084
TRINITY_DN135821_c0_g1_i1	2.78265980486151
TRINITY_DN128177_c0_g2_i1	-4.5373464706695
TRINITY_DN131389_c1_g1_i1	1.73523186202212
TRINITY_DN134045_c1_g7_i1	3.38539118422325
TRINITY_DN130076_c0_g1_i1	-1.83513865141078
TRINITY_DN133210_c0_g1_i4	5.02675319807356
TRINITY_DN128087_c0_g1_i1	-2.38379406148219
TRINITY_DN117148_c0_g1_i2	1.05260781640191
TRINITY_DN130427_c1_g1_i10	-2.2523055745588
TRINITY_DN129618_c2_g1_i1	-1.1441151726331
TRINITY_DN118187_c0_g1_i1	-2.76824975441383
TRINITY_DN127626_c0_g3_i1	2.14320457092464
TRINITY_DN99157_c0_g1_i1	1.1267103753958
TRINITY_DN140224_c0_g1_i1	-4.10843770991947
TRINITY_DN125104_c0_g8_i5	-4.99657179284652
TRINITY_DN128978_c0_g1_i1	-1.68352060035901
TRINITY_DN133823_c0_g2_i1	-8.5328785572584
TRINITY_DN117036_c0_g1_i1	2.60567008952391
TRINITY_DN116083_c0_g1_i6	-1.26146506799033
TRINITY_DN120847_c0_g1_i1	1.90665189979039
TRINITY_DN132657_c3_g12_i1	-1.82782061014797
TRINITY_DN123998_c4_g1_i4	2.3567291842181
TRINITY_DN121593_c4_g2_i1	-1.6661362200042
TRINITY_DN132829_c1_g2_i1	1.35814275878816
TRINITY_DN132758_c1_g2_i4	1.67677363199016
TRINITY_DN136237_c11_g3_i4	1.40762180838
TRINITY_DN85329_c0_g1_i1	-5.12628359097215
TRINITY_DN92573_c0_g1_i1	-1.57370276436517
TRINITY_DN116684_c0_g2_i1	-2.22664070048162
TRINITY_DN128025_c3_g1_i1	1.13393447211618
TRINITY_DN130027_c2_g1_i3	1.34173159557554
TRINITY_DN133655_c12_g2_i5	2.13486839460749
TRINITY_DN136674_c11_g2_i1	1.99699810425105
TRINITY_DN108703_c0_g8_i1	-1.06348924482301
TRINITY_DN136563_c5_g1_i2	-6.26060270528275
TRINITY_DN126701_c6_g2_i1	-1.59890187683867
TRINITY_DN208337_c0_g1_i1	1.139796795992
TRINITY_DN131491_c0_g1_i5	-7.99174356676527
TRINITY_DN74387_c0_g1_i1	2.14039771538429
TRINITY_DN122207_c0_g1_i1	1.32755015079378
TRINITY_DN127054_c2_g2_i1	1.72061751827309
TRINITY_DN121666_c1_g3_i2	-1.94408095364171
TRINITY_DN129702_c4_g2_i1	-1.26895624564837
TRINITY_DN111143_c0_g1_i2	1.2253269725988
TRINITY_DN128720_c1_g2_i3	1.8417401479074
TRINITY_DN126728_c5_g1_i1	1.66910070411169
TRINITY_DN128130_c4_g11_i1	3.5338138629484
TRINITY_DN126300_c1_g2_i1	2.04118462830698
TRINITY_DN136086_c0_g3_i2	3.80442610455761
TRINITY_DN117903_c0_g1_i2	1.93293399884685
TRINITY_DN130253_c4_g3_i1	-1.21418518944093
TRINITY_DN109401_c0_g1_i1	-1.86392636190033
TRINITY_DN128172_c3_g1_i1	-1.43570455741963
TRINITY_DN129308_c4_g1_i1	-3.25302767279298
TRINITY_DN133972_c0_g1_i2	2.42949736865234
TRINITY_DN123389_c0_g1_i4	-1.12144006667627
TRINITY_DN54980_c0_g1_i1	1.74492549057511
TRINITY_DN115930_c1_g2_i1	2.61179822839467
TRINITY_DN120314_c0_g2_i1	-9.15763550364513
TRINITY_DN123520_c0_g1_i1	1.46285857637183
TRINITY_DN99172_c0_g1_i1	1.38557240943649
TRINITY_DN130854_c0_g3_i2	1.08001932443533
TRINITY_DN134534_c6_g3_i2	-1.2721516575423
TRINITY_DN122762_c0_g1_i2	1.93248036369488
TRINITY_DN112756_c0_g1_i1	-1.06111739336279
TRINITY_DN114038_c0_g1_i2	-7.5957015551035
TRINITY_DN130247_c4_g4_i2	2.27120315928731
TRINITY_DN125198_c6_g4_i5	-1.9237226872542
TRINITY_DN118574_c0_g2_i1	-1.27317782146109
TRINITY_DN130021_c0_g5_i1	2.28116765679492
TRINITY_DN130008_c0_g2_i4	-1.64214571466872
TRINITY_DN106923_c0_g1_i1	-2.25120505510017
TRINITY_DN124201_c1_g1_i3	5.4219701549476
TRINITY_DN128263_c0_g1_i1	1.15567199732283
TRINITY_DN118236_c0_g2_i2	3.22081213450451
TRINITY_DN134222_c0_g1_i1	1.77346819954168
TRINITY_DN136486_c0_g2_i1	-4.71980092993728
TRINITY_DN116299_c0_g1_i2	5.08006135700636
TRINITY_DN114109_c0_g1_i1	1.06406949747958
TRINITY_DN93006_c0_g2_i1	-4.32408776068617
TRINITY_DN121602_c0_g1_i4	1.71840792145135
TRINITY_DN135886_c6_g2_i2	1.59980581336241
TRINITY_DN132892_c1_g4_i2	2.94722352060762
TRINITY_DN129193_c4_g1_i1	1.27244997405061
TRINITY_DN129524_c0_g1_i5	-1.49890380544502
TRINITY_DN130479_c4_g3_i6	2.13845764576182
TRINITY_DN134751_c2_g1_i2	2.1083077207777
TRINITY_DN121783_c1_g4_i1	1.27582079283833
TRINITY_DN120056_c0_g1_i2	2.19943638184318
TRINITY_DN132358_c0_g1_i1	-2.03061238936627
TRINITY_DN124823_c0_g1_i2	1.34199573148604
TRINITY_DN115722_c0_g2_i1	-1.24235370146615
TRINITY_DN131362_c1_g1_i3	-1.53793997752855
TRINITY_DN131807_c5_g2_i2	1.55821901783652
TRINITY_DN129823_c3_g4_i2	-2.32872619358533
TRINITY_DN120194_c1_g1_i1	2.03700233963056
TRINITY_DN133269_c2_g1_i1	2.01683514272571
TRINITY_DN116795_c0_g1_i3	1.33930686926103
TRINITY_DN132532_c0_g3_i1	1.72578329428027
TRINITY_DN124752_c5_g1_i1	3.90665045145902
TRINITY_DN136565_c2_g3_i4	1.50448302851648
TRINITY_DN82405_c0_g1_i1	-1.39036738211013
TRINITY_DN134115_c0_g2_i1	3.73510473284496
TRINITY_DN131273_c1_g2_i1	3.56381298279152
TRINITY_DN129506_c3_g8_i2	2.77689139167907
TRINITY_DN131425_c1_g3_i3	1.45490016044087
TRINITY_DN125730_c4_g1_i3	-2.32037855656797
TRINITY_DN129528_c0_g1_i3	-2.50112583390956
TRINITY_DN119518_c0_g1_i1	1.03105307374181
TRINITY_DN109106_c0_g1_i1	3.0471397831173
TRINITY_DN135222_c1_g2_i1	2.28510177461348
TRINITY_DN131358_c1_g3_i1	1.95702083739706
TRINITY_DN122686_c1_g1_i1	-1.83243540536
TRINITY_DN130206_c0_g1_i1	-1.20455370023518
TRINITY_DN108717_c0_g1_i5	-4.55535967980382
TRINITY_DN99366_c0_g2_i1	-4.33090571220563
TRINITY_DN136048_c3_g1_i1	1.36403386192711
TRINITY_DN180563_c0_g1_i1	-1.30096142102318
TRINITY_DN113809_c0_g1_i2	-1.35661840762689
TRINITY_DN124312_c1_g1_i1	2.95362232762021
TRINITY_DN106942_c0_g1_i1	-1.7767450702559
TRINITY_DN119800_c0_g2_i2	2.38326529065608
TRINITY_DN123349_c1_g3_i1	-9.57760679665225
TRINITY_DN117758_c0_g1_i3	5.17791856050147
TRINITY_DN130505_c1_g1_i3	-1.30343475244262
TRINITY_DN118404_c1_g1_i1	1.19879158350793
TRINITY_DN133591_c2_g19_i1	-1.01795147122787
TRINITY_DN126989_c1_g3_i1	1.65114494563121
TRINITY_DN132624_c0_g1_i1	-5.46545864026889
TRINITY_DN105940_c0_g1_i2	-1.2118342687856
TRINITY_DN106031_c0_g1_i1	4.12897948857521
TRINITY_DN131745_c0_g1_i5	-1.66393968972566
TRINITY_DN124005_c0_g1_i1	-1.66022143238393
TRINITY_DN125128_c0_g2_i1	3.99515932137654
TRINITY_DN116490_c0_g1_i1	-2.0167581534396
TRINITY_DN131339_c2_g1_i1	-2.09173783741925
TRINITY_DN135869_c1_g3_i2	2.40551519238989
TRINITY_DN131691_c0_g3_i1	1.58382103577997
TRINITY_DN86216_c0_g1_i1	2.73343799617268
TRINITY_DN121285_c1_g1_i1	5.03942509819692
TRINITY_DN113178_c0_g1_i2	2.34833731662543
TRINITY_DN116443_c0_g2_i3	3.5015268824898
TRINITY_DN128294_c0_g3_i2	2.80655494089072
TRINITY_DN131642_c0_g1_i1	-1.58932322759791
TRINITY_DN135508_c3_g1_i4	-1.14162693226087
TRINITY_DN126975_c0_g1_i1	-1.59195704920445
TRINITY_DN133241_c4_g7_i1	-11.2682450891176
TRINITY_DN123229_c1_g2_i1	-1.93821747286182
TRINITY_DN134326_c1_g1_i2	-1.65869686037254
TRINITY_DN129432_c5_g2_i2	-1.34813410808101
TRINITY_DN103855_c0_g1_i1	6.27462161762124
TRINITY_DN123854_c0_g4_i5	2.16995708143649
TRINITY_DN131987_c0_g1_i1	2.73420900239478
TRINITY_DN131715_c2_g1_i2	-1.03838210218677
TRINITY_DN123046_c0_g1_i1	-4.60822615195279
TRINITY_DN125363_c4_g4_i4	-2.46917963255364
TRINITY_DN136589_c3_g3_i1	3.95714905115422
TRINITY_DN122383_c0_g1_i3	1.91888496989855
TRINITY_DN132416_c2_g1_i5	-1.98659180738414
TRINITY_DN129692_c0_g1_i2	2.79017258380928
TRINITY_DN130529_c4_g2_i2	1.36559731414684
TRINITY_DN136620_c0_g1_i1	1.15894859763197
TRINITY_DN133666_c1_g1_i1	-1.33336076961952
TRINITY_DN104337_c0_g1_i1	-1.68687678208958
TRINITY_DN123486_c2_g3_i1	-1.80485629872438
TRINITY_DN126022_c0_g1_i1	2.97616523845674
TRINITY_DN126289_c6_g2_i1	3.12938986478885
TRINITY_DN135587_c1_g2_i3	3.41882890733634
TRINITY_DN131334_c0_g1_i1	3.13275988925583
TRINITY_DN124589_c1_g2_i1	3.50194460427018
TRINITY_DN135020_c1_g4_i3	-3.58652936306913
TRINITY_DN117318_c0_g1_i1	-1.305364179512
TRINITY_DN130546_c0_g2_i1	1.88480075665752
TRINITY_DN122332_c0_g1_i1	1.88520335498858
TRINITY_DN118078_c0_g2_i1	1.7326358807514
TRINITY_DN122531_c0_g3_i1	-1.69284553594737
TRINITY_DN111985_c0_g2_i1	1.72531836743258
TRINITY_DN117510_c0_g3_i1	12.2120937316211
TRINITY_DN122879_c0_g1_i3	2.69121897512615
TRINITY_DN127934_c0_g1_i4	-2.25497454273224
TRINITY_DN134183_c12_g1_i1	2.00002562624025
TRINITY_DN166569_c0_g1_i1	-3.44758191400361
TRINITY_DN85231_c0_g1_i1	-3.31643891653117
TRINITY_DN129597_c1_g4_i1	2.20878180508026
TRINITY_DN132938_c0_g6_i1	-1.33316642028747
TRINITY_DN119773_c0_g1_i1	1.92725065107094
TRINITY_DN132588_c3_g1_i1	1.28510511029905
TRINITY_DN125325_c8_g2_i5	1.28343864724897
TRINITY_DN136165_c4_g8_i1	8.53751485281536
TRINITY_DN118379_c0_g1_i1	-1.03598500526636
TRINITY_DN109615_c0_g1_i1	-1.76251073923806
TRINITY_DN133240_c2_g4_i1	2.41430761458107
TRINITY_DN119005_c4_g1_i1	4.6974283027049
TRINITY_DN129649_c3_g2_i1	-7.3863708657722
TRINITY_DN123591_c1_g1_i1	2.9784083307906
TRINITY_DN107083_c0_g2_i1	-1.65464704876269
TRINITY_DN119058_c0_g2_i1	-10.4383685194813
TRINITY_DN110449_c0_g3_i1	-1.29780027996685
TRINITY_DN135229_c0_g1_i3	1.29023420329364
TRINITY_DN131033_c4_g4_i2	2.35496616388212
TRINITY_DN119641_c2_g1_i1	-3.00262218720731
TRINITY_DN116707_c0_g1_i1	5.71751790973538
TRINITY_DN132619_c0_g1_i1	-1.12401012559716
TRINITY_DN126092_c0_g2_i2	-2.98700750995699
TRINITY_DN121302_c2_g1_i1	5.89037421577308
TRINITY_DN132144_c7_g6_i2	1.39666156168666
TRINITY_DN127304_c0_g3_i1	-2.55130247116527
TRINITY_DN134284_c1_g8_i2	5.38533462411956
TRINITY_DN131611_c1_g1_i1	1.70880379918675
TRINITY_DN181076_c0_g1_i1	-7.01859763282317
TRINITY_DN134589_c1_g1_i1	3.59910666541541
TRINITY_DN134440_c3_g5_i1	4.42768221482427
TRINITY_DN135873_c0_g1_i3	3.1983526423862
TRINITY_DN120312_c0_g1_i1	2.6036503233678
TRINITY_DN122569_c0_g3_i1	1.136686347911
TRINITY_DN128074_c1_g1_i2	-1.2037067578505
TRINITY_DN127930_c0_g1_i1	1.8244413628933
TRINITY_DN133615_c4_g2_i1	2.22700027697664
TRINITY_DN115286_c0_g1_i1	-2.66356391242014
TRINITY_DN131616_c1_g1_i4	3.41584613367449
TRINITY_DN123048_c0_g1_i8	-1.62739921071169
TRINITY_DN136525_c2_g1_i1	-9.00212129130049
TRINITY_DN119773_c0_g2_i1	2.46981679583935
TRINITY_DN124239_c4_g2_i1	1.21185073736307
TRINITY_DN133703_c1_g5_i6	-1.19245054371878
TRINITY_DN132810_c2_g2_i1	-6.93936075302134
TRINITY_DN120275_c2_g1_i1	1.85866281377013
TRINITY_DN55232_c0_g2_i1	-1.74374930568524
TRINITY_DN135770_c7_g2_i1	-2.77581241991114
TRINITY_DN130820_c5_g1_i8	-2.83312802574577
TRINITY_DN129838_c9_g1_i1	-3.21932440472224
TRINITY_DN131771_c1_g1_i2	1.3037149211606
TRINITY_DN128885_c0_g1_i1	4.32589669033128
TRINITY_DN113447_c0_g1_i1	-1.97311027036252
TRINITY_DN127701_c2_g6_i3	2.28039118838788
TRINITY_DN123051_c5_g2_i1	3.97917526160645
TRINITY_DN122131_c0_g1_i1	-2.41846402144481
TRINITY_DN133733_c0_g1_i3	1.27323690447531
TRINITY_DN118356_c0_g1_i1	-2.34564123142585
TRINITY_DN117232_c0_g1_i1	2.8416123420696
TRINITY_DN133010_c1_g1_i3	-2.44476112391686
TRINITY_DN118829_c0_g1_i1	3.21960420551102
TRINITY_DN133703_c1_g4_i3	-2.54304344752277
TRINITY_DN135340_c5_g4_i2	1.44803619012324
TRINITY_DN126693_c0_g1_i1	-1.51708694682798
TRINITY_DN115323_c1_g1_i1	-5.02428169680523
TRINITY_DN128477_c0_g1_i1	2.12910811617041
TRINITY_DN112246_c1_g5_i1	-1.20997016777756
TRINITY_DN116848_c0_g1_i1	1.40773500103705
TRINITY_DN136670_c26_g1_i1	-1.30753834099533
TRINITY_DN126545_c0_g3_i5	-10.3069060670818
TRINITY_DN136179_c0_g4_i5	2.75188035068123
TRINITY_DN113666_c1_g1_i1	-1.12106740020884
TRINITY_DN186288_c0_g1_i1	2.04147521842038
TRINITY_DN120801_c0_g1_i2	-6.15012427869361
TRINITY_DN132573_c0_g1_i1	3.13287419959194
TRINITY_DN130932_c0_g5_i2	2.71422713759934
TRINITY_DN96356_c0_g2_i1	3.737029364395
TRINITY_DN126551_c0_g2_i5	-1.99745880798499
TRINITY_DN123972_c0_g1_i1	1.93716855355283
TRINITY_DN123935_c0_g2_i1	-4.47457334268605
TRINITY_DN128682_c0_g1_i1	-2.35661733215492
TRINITY_DN132067_c0_g1_i6	3.46779449493943
TRINITY_DN127329_c0_g1_i4	1.87896711109404
TRINITY_DN134013_c0_g2_i1	1.5954136886112
TRINITY_DN134162_c0_g2_i1	1.42950763966838
TRINITY_DN125329_c1_g5_i2	2.68349772521917
TRINITY_DN133452_c0_g1_i1	-2.02661624005235
TRINITY_DN130818_c2_g2_i6	1.81590777562443
TRINITY_DN126232_c4_g1_i2	-1.26409999259357
TRINITY_DN131312_c2_g3_i3	1.34849468814114
TRINITY_DN133482_c10_g4_i2	4.34912011049817
TRINITY_DN97494_c0_g3_i1	-5.89398699933017
TRINITY_DN103897_c0_g2_i1	-8.80157456438453
TRINITY_DN92587_c0_g1_i1	-7.30651864196774
TRINITY_DN134645_c1_g1_i2	1.32837689562598
TRINITY_DN110331_c0_g1_i2	-1.33637455913918
TRINITY_DN118610_c0_g1_i2	-3.2713065151013
TRINITY_DN60580_c0_g1_i1	-2.22576218084964
TRINITY_DN131173_c4_g9_i4	-1.28488688888896
TRINITY_DN106792_c0_g1_i1	8.47035965388737
TRINITY_DN109035_c0_g1_i1	3.22758430827077
TRINITY_DN132497_c3_g1_i1	-4.32459456944074
TRINITY_DN128246_c0_g4_i2	1.13584376439434
TRINITY_DN134887_c5_g7_i2	-2.40110800263554
TRINITY_DN128783_c5_g1_i3	1.86269223125289
TRINITY_DN120272_c0_g3_i2	-2.56790163375455
TRINITY_DN134468_c2_g2_i4	-2.68028842599634
TRINITY_DN133161_c1_g1_i12	1.35479312465906
TRINITY_DN127120_c0_g1_i1	1.05383413586676
TRINITY_DN134535_c4_g1_i4	-1.39370730563786
TRINITY_DN132624_c0_g2_i1	-2.54482649899454
TRINITY_DN122048_c0_g2_i2	1.34153526159172
TRINITY_DN126602_c0_g1_i2	5.08936022714297
TRINITY_DN125447_c0_g1_i6	5.98260836740988
TRINITY_DN28946_c0_g1_i1	1.98979510631266
TRINITY_DN127164_c5_g2_i1	2.23209556103801
TRINITY_DN124374_c0_g1_i2	2.21360242346848
TRINITY_DN196638_c0_g1_i1	-1.99803307742412
TRINITY_DN127193_c5_g1_i4	5.79636010414724
TRINITY_DN114765_c0_g1_i1	2.7577966243573
TRINITY_DN124599_c0_g3_i5	2.03726244202688
TRINITY_DN128225_c1_g1_i1	-3.89411881887125
TRINITY_DN27640_c0_g3_i1	2.42635789224646
TRINITY_DN136189_c1_g3_i2	1.27676080458796
TRINITY_DN126641_c1_g1_i1	-2.02049042173488
TRINITY_DN122238_c0_g4_i1	-1.64389716337373
TRINITY_DN124251_c3_g4_i1	-1.58206651619869
TRINITY_DN128112_c3_g1_i2	2.20503957584578
TRINITY_DN122671_c3_g1_i1	4.58256167549746
TRINITY_DN125916_c0_g2_i1	-1.7301949156875
TRINITY_DN126414_c7_g8_i1	1.0139652509912
TRINITY_DN135486_c0_g3_i8	4.1958537351362
TRINITY_DN117570_c1_g2_i1	1.99955460518548
TRINITY_DN102104_c0_g1_i1	3.02052591692354
TRINITY_DN131782_c0_g1_i3	1.82301199310918
TRINITY_DN131100_c1_g1_i7	2.65249388676738
TRINITY_DN131878_c1_g4_i1	-1.06254359448328
TRINITY_DN136549_c11_g1_i2	1.67993863023636
TRINITY_DN129639_c7_g1_i1	3.33365683929054
TRINITY_DN126441_c2_g4_i1	1.57342914384966
TRINITY_DN127008_c0_g1_i1	-1.14042322207567
TRINITY_DN129177_c1_g2_i1	-2.01177730399662
TRINITY_DN133347_c5_g5_i1	2.27751225461033
TRINITY_DN119517_c0_g1_i1	-1.77662957499676
TRINITY_DN126056_c8_g2_i3	1.90634898735976
TRINITY_DN131278_c0_g3_i1	-2.07142432958172
TRINITY_DN104740_c0_g1_i2	-2.24163101011427
TRINITY_DN132866_c0_g1_i1	1.00813220785562
TRINITY_DN127269_c2_g3_i1	4.01808185467083
TRINITY_DN128157_c0_g1_i3	-6.94570573828892
TRINITY_DN122677_c3_g1_i1	-1.47750160799816
TRINITY_DN132891_c5_g2_i1	1.67451033091558
TRINITY_DN202027_c0_g1_i1	1.5608945942338
TRINITY_DN114610_c0_g3_i1	-4.00927530250107
TRINITY_DN131390_c2_g1_i1	-7.33699106485773
TRINITY_DN127758_c1_g1_i2	1.71267021339891
TRINITY_DN128455_c8_g1_i4	1.6155211181611
TRINITY_DN123759_c0_g2_i1	2.98914703707971
TRINITY_DN124631_c0_g1_i5	-8.16407485377904
